guest_lane,enemy_id_5,drop_reward_id_1,enemy_id_2,drop_gold_2,drop_gold_4,enemy_id_4,drop_gold_1,enemy_id_3,drop_reward_id_2,drop_reward_id_3,drop_reward_id_4,drop_gold_5,enemy_id_1,odds,id,drop_reward_id_5,drop_gold_3,guest_enemy_id,wave_group_id
0,0,19001611,109010104,0,0,0,0,109010106,19001614,0,0,0,109010108,100,109010121,0,0,0,190010613
0,0,11999392,109010101,0,0,0,0,109010105,19001712,0,0,0,109010101,100,109010122,0,0,0,190010711
0,0,11999393,109010104,0,0,109010106,0,109010102,19001713,0,0,0,109010103,100,109010123,0,0,0,190010712
0,0,19001711,109010104,0,0,0,0,109010106,19001714,0,0,0,109010108,100,109010124,0,0,0,190010713
0,0,11999392,109010101,0,0,0,0,109010105,19001812,0,0,0,109010101,100,109010125,0,0,0,190010811
0,0,11999393,109010104,0,0,109010106,0,109010102,19001813,0,0,0,109010103,100,109010126,0,0,0,190010812
0,0,19001811,109010104,0,0,0,0,109010106,19001814,0,0,0,109010108,100,109010127,0,0,0,190010813
0,0,11999392,109010202,0,0,0,0,109010203,19001022,0,0,0,109010201,100,109010201,0,0,0,190010021
0,0,11999393,109010202,0,0,109010205,0,109010203,19001023,0,0,0,109010204,100,109010202,0,0,0,190010022
0,0,19001021,109010203,0,0,0,0,109010205,19001024,0,0,0,109010208,100,109010203,0,0,0,190010023
0,0,11999392,109010202,0,0,0,0,109010203,19001122,0,0,0,109010201,100,109010204,0,0,0,190010121
0,0,11999393,109010202,0,0,109010205,0,109010203,19001123,0,0,0,109010204,100,109010205,0,0,0,190010122
0,0,19001121,109010203,0,0,0,0,109010205,19001124,0,0,0,109010208,100,109010206,0,0,0,190010123
0,0,11999392,109010202,0,0,0,0,109010203,19001222,0,0,0,109010201,100,109010207,0,0,0,190010221
0,0,11999393,109010202,0,0,109010205,0,109010203,19001223,0,0,0,109010204,100,109010208,0,0,0,190010222
0,0,19001221,109010203,0,0,0,0,109010205,19001224,0,0,0,109010208,100,109010209,0,0,0,190010223
0,0,11999392,109010202,0,0,0,0,109010203,19001322,0,0,0,109010201,100,109010210,0,0,0,190010321
0,0,11999393,109010202,0,0,109010205,0,109010203,19001323,0,0,0,109010204,100,109010211,0,0,0,190010322
0,0,19001321,109010203,0,0,0,0,109010205,19001324,0,0,0,109010208,100,109010212,0,0,0,190010323
0,0,11999392,109010202,0,0,0,0,109010203,19001422,0,0,0,109010201,100,109010213,0,0,0,190010421
0,0,11999393,109010202,0,0,109010205,0,109010203,19001423,0,0,0,109010204,100,109010214,0,0,0,190010422
0,0,19001421,109010203,0,0,0,0,109010205,19001424,0,0,0,109010208,100,109010215,0,0,0,190010423
0,0,11999392,109010202,0,0,0,0,109010203,19001522,0,0,0,109010201,100,109010216,0,0,0,190010521
0,0,11999393,109010202,0,0,109010205,0,109010203,19001523,0,0,0,109010204,100,109010217,0,0,0,190010522
0,0,19001521,109010203,0,0,0,0,109010205,19001524,0,0,0,109010208,100,109010218,0,0,0,190010523
0,0,11999392,109010202,0,0,0,0,109010203,19001622,0,0,0,109010201,100,109010219,0,0,0,190010621
0,0,11999393,109010202,0,0,109010205,0,109010203,19001623,0,0,0,109010204,100,109010220,0,0,0,190010622
0,0,19001621,109010203,0,0,0,0,109010205,19001624,0,0,0,109010208,100,109010221,0,0,0,190010623
0,0,11999392,109010202,0,0,0,0,109010203,19001722,0,0,0,109010201,100,109010222,0,0,0,190010721
0,0,11999393,109010202,0,0,109010205,0,109010203,19001723,0,0,0,109010204,100,109010223,0,0,0,190010722
0,0,19001721,109010203,0,0,0,0,109010205,19001724,0,0,0,109010208,100,109010224,0,0,0,190010723
0,0,11999392,109010202,0,0,0,0,109010203,19001822,0,0,0,109010201,100,109010225,0,0,0,190010821
0,0,11999393,109010202,0,0,109010205,0,109010203,19001823,0,0,0,109010204,100,109010226,0,0,0,190010822
0,0,19001821,109010203,0,0,0,0,109010205,19001824,0,0,0,109010208,100,109010227,0,0,0,190010823
0,0,11999392,109010305,0,0,0,0,109010307,19001032,0,0,0,109010301,100,109010228,0,0,0,190010031
0,0,11999393,109010304,0,0,109010307,0,109010306,19001033,0,0,0,109010303,100,109010229,0,0,0,190010032
0,0,19001031,109010302,0,0,0,0,109010304,19001034,0,0,0,109010308,100,109010230,0,0,0,190010033
0,0,11999392,109010305,0,0,0,0,109010307,19001132,0,0,0,109010301,100,109010231,0,0,0,190010131
0,0,11999393,109010304,0,0,109010307,0,109010306,19001133,0,0,0,109010303,100,109010232,0,0,0,190010132
0,0,19001131,109010302,0,0,0,0,109010304,19001134,0,0,0,109010308,100,109010233,0,0,0,190010133
0,0,11999392,109010305,0,0,0,0,109010307,19001232,0,0,0,109010301,100,109010234,0,0,0,190010231
0,0,11999393,109010304,0,0,109010307,0,109010306,19001233,0,0,0,109010303,100,109010235,0,0,0,190010232
0,0,19001231,109010302,0,0,0,0,109010304,19001234,0,0,0,109010308,100,109010236,0,0,0,190010233
0,0,11999392,109010305,0,0,0,0,109010307,19001332,0,0,0,109010301,100,109010237,0,0,0,190010331
0,0,11999393,109010304,0,0,109010307,0,109010306,19001333,0,0,0,109010303,100,109010238,0,0,0,190010332
0,0,19001331,109010302,0,0,0,0,109010304,19001334,0,0,0,109010308,100,109010239,0,0,0,190010333
0,0,11999392,109010305,0,0,0,0,109010307,19001432,0,0,0,109010301,100,109010240,0,0,0,190010431
0,0,11999393,109010304,0,0,109010307,0,109010306,19001433,0,0,0,109010303,100,109010241,0,0,0,190010432
0,0,19001431,109010302,0,0,0,0,109010304,19001434,0,0,0,109010308,100,109010242,0,0,0,190010433
0,0,11999392,109010305,0,0,0,0,109010307,19001532,0,0,0,109010301,100,109010243,0,0,0,190010531
0,0,11999393,109010304,0,0,109010307,0,109010306,19001533,0,0,0,109010303,100,109010244,0,0,0,190010532
0,0,19001531,109010302,0,0,0,0,109010304,19001534,0,0,0,109010308,100,109010245,0,0,0,190010533
0,0,11999392,109010305,0,0,0,0,109010307,19001632,0,0,0,109010301,100,109010246,0,0,0,190010631
0,0,11999393,109010304,0,0,109010307,0,109010306,19001633,0,0,0,109010303,100,109010247,0,0,0,190010632
0,0,19001631,109010302,0,0,0,0,109010304,19001634,0,0,0,109010308,100,109010248,0,0,0,190010633
0,0,11999392,109010305,0,0,0,0,109010307,19001732,0,0,0,109010301,100,109010249,0,0,0,190010731
0,0,11999393,109010304,0,0,109010307,0,109010306,19001733,0,0,0,109010303,100,109010250,0,0,0,190010732
0,0,19001731,109010302,0,0,0,0,109010304,19001734,0,0,0,109010308,100,109010251,0,0,0,190010733
0,0,11999392,109010305,0,0,0,0,109010307,19001832,0,0,0,109010301,100,109010252,0,0,0,190010831
0,0,11999393,109010304,0,0,109010307,0,109010306,19001833,0,0,0,109010303,100,109010253,0,0,0,190010832
0,0,19001831,109010302,0,0,0,0,109010304,19001834,0,0,0,109010308,100,109010254,0,0,0,190010833
0,0,11999392,109010305,0,0,0,0,109010307,19001932,0,0,0,109010301,100,109010255,0,0,0,190010931
0,0,11999393,109010304,0,0,109010307,0,109010306,19001933,0,0,0,109010303,100,109010256,0,0,0,190010932
0,0,19001931,109010302,0,0,0,0,109010304,19001934,0,0,0,109010308,100,109010257,0,0,0,190010933
0,0,11999392,109010305,0,0,0,0,109010307,19002032,0,0,0,109010301,100,109010258,0,0,0,190011031
0,0,11999393,109010304,0,0,109010307,0,109010306,19002033,0,0,0,109010303,100,109010259,0,0,0,190011032
0,0,19002031,109010302,0,0,0,0,109010304,19002034,0,0,0,109010308,100,109010260,0,0,0,190011033
0,0,11999392,109010305,0,0,0,0,109010307,19002132,0,0,0,109010301,100,109010261,0,0,0,190011131
0,0,11999393,109010304,0,0,109010307,0,109010306,19002133,0,0,0,109010303,100,109010262,0,0,0,190011132
0,0,19002131,109010302,0,0,0,0,109010304,19002134,0,0,0,109010308,100,109010263,0,0,0,190011133
0,0,11999392,109010305,0,0,0,0,109010307,19002232,0,0,0,109010301,100,109010264,0,0,0,190011231
0,0,11999393,109010304,0,0,109010307,0,109010306,19002233,0,0,0,109010303,100,109010265,0,0,0,190011232
0,0,19002231,109010302,0,0,0,0,109010304,19002234,0,0,0,109010308,100,109010266,0,0,0,190011233
0,0,11999392,109010305,0,0,0,0,109010307,19002332,0,0,0,109010301,100,109010267,0,0,0,190011331
0,0,11999393,109010304,0,0,109010307,0,109010306,19002333,0,0,0,109010303,100,109010268,0,0,0,190011332
0,0,19002331,109010302,0,0,0,0,109010304,19002334,0,0,0,109010308,100,109010269,0,0,0,190011333
0,0,11999392,109010305,0,0,0,0,109010307,19002432,0,0,0,109010301,100,109010270,0,0,0,190011431
0,0,11999393,109010304,0,0,109010307,0,109010306,19002433,0,0,0,109010303,100,109010271,0,0,0,190011432
0,0,19002431,109010302,0,0,0,0,109010304,19002434,0,0,0,109010308,100,109010272,0,0,0,190011433
0,0,11999392,109010305,0,0,0,0,109010307,19002532,0,0,0,109010301,100,109010273,0,0,0,190011531
0,0,11999393,109010304,0,0,109010307,0,109010306,19002533,0,0,0,109010303,100,109010274,0,0,0,190011532
0,0,19002531,109010302,0,0,0,0,109010304,19002534,0,0,0,109010308,100,109010275,0,0,0,190011533
0,0,11999392,109010305,0,0,0,0,109010307,19002632,0,0,0,109010301,100,109010276,0,0,0,190011631
0,0,11999393,109010304,0,0,109010307,0,109010306,19002633,0,0,0,109010303,100,109010277,0,0,0,190011632
0,0,19002631,109010302,0,0,0,0,109010304,19002634,0,0,0,109010308,100,109010278,0,0,0,190011633
0,0,11999392,109010305,0,0,0,0,109010307,19002732,0,0,0,109010301,100,109010279,0,0,0,190011731
0,0,11999393,109010304,0,0,109010307,0,109010306,19002733,0,0,0,109010303,100,109010280,0,0,0,190011732
0,0,19002731,109010302,0,0,0,0,109010304,19002734,0,0,0,109010308,100,109010281,0,0,0,190011733
0,0,11999392,109010305,0,0,0,0,109010307,19002832,0,0,0,109010301,100,109010282,0,0,0,190011831
0,0,11999393,109010304,0,0,109010307,0,109010306,19002833,0,0,0,109010303,100,109010283,0,0,0,190011832
0,0,19002831,109010302,0,0,0,0,109010304,19002834,0,0,0,109010308,100,109010284,0,0,0,190011833
0,0,11999392,109010305,0,0,0,0,109010307,19002932,0,0,0,109010301,100,109010285,0,0,0,190011931
0,0,11999393,109010304,0,0,109010307,0,109010306,19002933,0,0,0,109010303,100,109010286,0,0,0,190011932
0,0,19002931,109010302,0,0,0,0,109010304,19002934,0,0,0,109010308,100,109010287,0,0,0,190011933
0,0,11999392,109010305,0,0,0,0,109010307,19003032,0,0,0,109010301,100,109010288,0,0,0,190012031
0,0,11999393,109010304,0,0,109010307,0,109010306,19003033,0,0,0,109010303,100,109010289,0,0,0,190012032
0,0,19003031,109010302,0,0,0,0,109010304,19003034,0,0,0,109010308,100,109010290,0,0,0,190012033
0,0,11999392,109010305,0,0,0,0,109010307,19003132,0,0,0,109010301,100,109010291,0,0,0,190012131
0,0,11999393,109010304,0,0,109010307,0,109010306,19003133,0,0,0,109010303,100,109010292,0,0,0,190012132
0,0,19003131,109010302,0,0,0,0,109010304,19003134,0,0,0,109010308,100,109010293,0,0,0,190012133
0,0,11999392,109010305,0,0,0,0,109010307,19003232,0,0,0,109010301,100,109010294,0,0,0,190012231
0,0,11999393,109010304,0,0,109010307,0,109010306,19003233,0,0,0,109010303,100,109010295,0,0,0,190012232
0,0,19003231,109010302,0,0,0,0,109010304,19003234,0,0,0,109010308,100,109010296,0,0,0,190012233
0,0,0,201010102,8333,0,0,8334,0,21000001,0,0,0,201010101,100,201000001,0,0,0,210010011
0,0,0,201010103,8333,0,0,8334,201010104,0,0,0,0,201010103,100,201000002,0,8333,0,210010012
0,0,0,201010103,8333,8333,201010104,8334,201010106,0,0,21001011,0,201010105,40,201000003,0,8333,0,210010013
0,0,0,201010103,8333,9083,201010104,8334,201010106,0,0,21001011,0,201010105,30,201000004,0,8333,0,210010013
0,0,0,201010103,8333,9458,201010104,8334,201010106,0,0,21001011,0,201010105,15,201000005,0,8333,0,210010013
0,0,0,201010103,8333,9833,201010104,8334,201010106,0,0,21001011,0,201010105,10,201000006,0,8333,0,210010013
0,0,0,201010103,8333,10583,201010104,8334,201010106,0,0,21001011,0,201010105,5,201000007,0,8333,0,210010013
0,0,0,201010202,9090,0,0,9090,201010203,21000001,0,0,0,201010201,100,201000008,0,9090,0,210010021
0,0,0,201010202,9090,9090,201010205,9090,201010202,0,0,0,0,201010204,100,201000009,0,9090,0,210010022
0,0,0,201010204,9090,9100,201010207,9090,201010206,0,0,21001012,0,201010204,100,201000010,0,9090,0,210010023
0,0,0,201010302,13454,0,0,13454,201010305,21000001,0,0,0,201010301,100,201000011,0,13454,0,210010031
0,0,0,201010303,13454,13454,201010305,13454,201010304,0,0,0,0,201010303,100,201000012,0,13454,0,210010032
0,0,0,201010307,13454,13460,201010305,13454,201010305,0,0,21001013,0,201010306,100,201000013,0,13454,0,210010033
0,0,0,201010401,12615,12615,201010403,12615,201010402,21000001,0,0,0,201010401,100,201000014,0,12615,0,210010041
0,0,0,201010404,12615,12615,201010406,12615,201010405,0,0,0,0,201010401,100,201000015,0,12615,0,210010042
0,201010408,0,201010401,12615,12615,201010406,12615,201010407,0,0,21001014,12620,201010409,100,201000016,0,12615,0,210010043
0,0,0,201010502,14615,14615,201010503,14615,201010502,21000001,0,0,0,201010501,100,201000017,0,14615,0,210010051
0,0,0,201010505,14615,14615,201010506,14615,201010502,0,0,0,0,201010504,100,201000018,0,14615,0,210010052
0,201010508,0,201010501,14615,14615,201010502,14615,201010505,0,0,21001015,14620,201010507,100,201000019,0,14615,0,210010053
0,0,0,201010602,17692,17692,201010604,17692,201010603,21000001,0,0,0,201010601,100,201000020,0,17692,0,210010061
0,0,0,201010601,17692,17692,201010606,17692,201010605,0,0,0,0,201010601,100,201000021,0,17692,0,210010062
0,201010603,0,201010607,17692,17692,201010602,17692,201010608,0,0,21001016,17696,201010609,100,201000022,0,17692,0,210010063
0,0,0,201010702,22307,22307,201010704,22307,201010703,21000001,0,0,0,201010701,100,201000023,0,22307,0,210010071
0,0,0,201010705,22307,22307,201010704,22307,201010706,0,0,0,0,201010705,100,201000024,0,22307,0,210010072
0,201010708,0,201010702,22307,22307,201010703,22307,201010707,0,0,21001017,22316,201010701,100,201000025,0,22307,0,210010073
0,0,0,201010805,26923,26923,201010808,26923,201010802,21000001,0,0,0,201010801,100,201000026,0,26923,0,210010081
0,0,0,201010801,26923,26923,201010806,26923,201010805,0,0,0,0,201010804,100,201000027,0,26923,0,210010082
0,201010808,0,201010803,26923,26923,201010806,26923,201010802,0,0,21001018,26924,201010807,100,201000028,0,26923,0,210010083
0,0,0,201010902,32306,32306,201010904,32306,201010909,21000001,0,0,0,201010901,100,201000029,0,32306,0,210010091
0,0,0,201010906,32306,32306,201010907,32306,201010902,0,0,0,0,201010905,100,201000030,0,32306,0,210010092
0,201010907,0,201010901,32306,32306,201010909,32306,201010903,0,0,21001019,32328,201010908,100,201000031,0,32306,0,210010093
0,0,0,201011007,38461,38461,201011003,38461,201011004,21000001,0,0,0,201011001,100,201000032,0,38461,0,210010101
0,0,0,201011003,38461,38461,201011009,38461,201011007,0,0,0,0,201011008,100,201000033,0,38461,0,210010102
0,201011004,0,201011002,38461,38461,201011009,38461,201011007,0,0,21001020,38468,201011001,100,201000034,0,38461,0,210010103
0,0,0,201011102,46153,46153,201011104,46153,201011103,21000001,0,0,0,201011101,100,201000035,0,46153,0,210010111
0,0,0,201011101,46153,46153,201011106,46153,201011103,0,0,0,0,201011105,100,201000036,0,46153,0,210010112
0,201011107,0,201011102,46153,46153,201011104,46153,201011106,0,0,21001021,46164,201011105,100,201000037,0,46153,0,210010113
0,0,0,201011202,65384,65384,201011204,65384,201011203,21000001,0,0,0,201011201,100,201000038,0,65384,0,210010121
0,0,0,201011204,65384,65384,201011206,65384,201011203,0,0,0,0,201011205,100,201000039,0,65384,0,210010122
0,201011208,0,201011202,65384,65384,201011207,65384,201011206,0,0,21001021,65392,201011205,100,201000040,0,65384,0,210010123
0,0,0,201011303,92307,92307,201011306,92307,201011304,21000001,0,0,0,201011301,100,201000041,0,92307,0,210010131
0,0,0,201011301,92307,92307,201011307,92307,201011302,0,0,0,0,201011305,100,201000042,0,92307,0,210010132
0,201011307,0,201011302,92307,92307,201011306,92307,201011304,0,0,21001023,92316,201011305,100,201000043,0,92307,0,210010133
0,0,0,201011401,130769,130769,201011408,130769,201011404,21000001,0,0,0,201011403,100,201000044,0,130769,0,210010141
0,0,0,201011402,130769,130769,201011407,130769,201011406,0,0,0,0,201011405,100,201000045,0,130769,0,210010142
0,201011407,0,201011404,130769,130769,201011402,130769,201011406,0,0,21001023,130772,201011405,100,201000046,0,130769,0,210010143
0,0,0,201011506,200000,200000,201011504,200000,201011505,21000001,0,0,0,201011502,100,201000047,0,200000,0,210010151
0,0,0,201011507,200000,200000,201011508,200000,201011503,0,0,0,0,201011501,100,201000048,0,200000,0,210010152
0,201011508,0,201011506,200000,200000,201011504,200000,201011505,0,0,21001023,0,201011501,100,201000049,0,200000,0,210010153
0,0,0,201011603,250000,250000,201011606,250000,201011605,21000001,0,0,0,201011601,100,201000050,0,250000,0,210010161
0,0,0,201011603,250000,250000,201011607,250000,201011604,0,0,0,0,201011602,100,201000051,0,250000,0,210010162
0,201011608,0,201011602,250000,250000,201011605,250000,201011604,0,0,21001023,0,201011601,100,201000052,0,250000,0,210010163
0,0,0,201011703,300000,300000,201011706,300000,201011704,21000001,0,0,0,201011701,100,201000053,0,300000,0,210010171
0,0,0,201011703,300000,300000,201011707,300000,201011705,0,0,0,0,201011702,100,201000054,0,300000,0,210010172
0,201011708,0,201011704,300000,300000,201011707,300000,201011705,0,0,21001023,100000,201011701,100,201000055,0,300000,0,210010173
0,0,0,201011803,375000,375000,201011808,375000,201011805,21000001,0,0,0,201011802,100,201000056,0,375000,0,210010181
0,0,0,201011804,375000,375000,201011807,375000,201011806,0,0,0,0,201011801,100,201000057,0,375000,0,210010182
0,201011808,0,201011803,375000,375000,201011806,375000,201011805,0,0,21001023,0,201011801,100,201000058,0,375000,0,210010183
0,0,0,202020102,0,0,0,0,0,21000001,0,0,0,202020101,100,202000001,0,0,0,210020011
0,0,21002011,202020101,0,0,0,0,202020103,0,0,0,0,202020101,100,202000002,0,0,0,210020012
0,0,21002012,202020101,0,0,202020102,0,202020105,0,0,0,0,202020104,100,202000003,0,0,0,210020013
0,0,21002021,202020202,0,0,0,0,202020202,21000001,0,0,0,202020201,100,202000004,0,0,0,210020021
0,0,21002022,202020202,0,0,202020205,0,202020203,0,0,0,0,202020201,100,202000005,0,0,0,210020022
0,202020206,21002023,202020201,0,0,202020205,0,202020202,0,0,0,0,202020204,100,202000006,0,0,0,210020023
0,0,21002031,202020302,0,0,0,0,202020303,21000001,0,0,0,202020305,100,202000007,0,0,0,210020031
0,0,21002032,202020305,0,0,0,0,202020305,0,0,0,0,202020304,100,202000008,0,0,0,210020032
0,0,21002033,202020305,0,0,202020307,0,202020306,0,0,0,0,202020304,100,202000009,0,0,0,210020033
0,0,21002041,202020405,0,0,0,0,202020402,21000001,0,0,0,202020401,100,202000010,0,0,0,210020041
0,0,21002042,202020405,0,0,202020403,0,202020406,0,0,0,0,202020401,100,202000011,0,0,0,210020042
0,0,21002043,202020406,0,0,202020402,0,202020401,0,0,0,0,202020404,100,202000012,0,0,0,210020043
0,0,21002051,202020502,0,0,202020508,0,202020503,21000001,0,0,0,202020501,100,202000013,0,0,0,210020051
0,0,21002052,202020505,0,0,202020506,0,202020506,0,0,0,0,202020504,100,202000014,0,0,0,210020052
0,202020506,21002053,202020507,0,0,202020508,0,202020502,0,0,0,0,202020504,100,202000015,0,0,0,210020053
0,0,21002061,202020602,0,0,202020604,0,202020605,21000001,0,0,0,202020601,100,202000016,0,0,0,210020061
0,202020606,21002062,202020601,0,0,202020603,0,202020605,0,0,0,0,202020601,100,202000017,0,0,0,210020062
0,0,21002063,202020608,0,0,202020603,0,202020605,0,0,0,0,202020607,100,202000018,0,0,0,210020063
0,0,21002071,202020702,0,0,202020704,0,202020703,21000001,0,0,0,202020701,100,202000019,0,0,0,210020071
0,0,21002072,202020703,0,0,202020704,0,202020706,0,0,0,0,202020705,100,202000020,0,0,0,210020072
0,202020704,21002073,202020701,0,0,202020707,0,202020706,0,0,0,0,202020705,100,202000021,0,0,0,210020073
0,0,21002081,202020802,0,0,202020804,0,202020803,21000001,0,0,0,202020801,100,202000022,0,0,0,210020081
0,0,21002082,202020802,0,0,202020807,0,202020806,0,0,0,0,202020805,100,202000023,0,0,0,210020082
0,202020804,21002083,202020809,0,0,202020803,0,202020806,0,0,0,0,202020808,100,202000024,0,0,0,210020083
0,0,21002091,202020902,0,0,202020903,0,202020907,21000001,0,0,0,202020901,100,202000025,0,0,0,210020091
0,0,21002092,202020905,0,0,202020907,0,202020906,0,0,0,0,202020904,100,202000026,0,0,0,210020092
0,202020909,21002093,202020901,0,0,202020903,0,202020902,0,0,0,0,202020908,100,202000027,0,0,0,210020093
0,0,21002101,202021008,0,0,202021006,0,202021002,21000001,0,0,0,202021004,100,202000028,0,0,0,210020101
0,0,21002102,202021008,0,0,202021002,0,202021002,0,0,0,0,202021001,100,202000029,0,0,0,210020102
0,202021009,21002103,202021001,0,0,202021006,0,202021002,0,0,0,0,202021004,100,202000030,0,0,0,210020103
0,0,21002111,202021102,0,0,202021104,0,202021103,21000001,0,0,0,202021101,100,202000031,0,0,0,210020111
0,0,21002112,202021106,0,0,202021107,0,202021103,0,0,0,0,202021105,100,202000032,0,0,0,210020112
0,202021109,21002113,202021108,0,0,202021107,0,202021104,0,0,0,0,202021105,100,202000033,0,0,0,210020113
0,0,21002121,202021202,0,0,202021204,0,202021203,21000001,0,0,0,202021201,100,202000034,0,0,0,210020121
0,0,21002122,202021202,0,0,202021204,0,202021206,0,0,0,0,202021205,100,202000035,0,0,0,210020122
0,202021208,21002123,202021201,0,0,202021207,0,202021206,0,0,0,0,202021205,100,202000036,0,0,0,210020123
0,0,21002131,202021302,0,0,202021304,0,202021305,21000001,0,0,0,202021301,100,202000037,0,0,0,210020131
0,0,21002132,202021302,0,0,202021303,0,202021307,0,0,0,0,202021306,100,202000038,0,0,0,210020132
0,202021303,21002133,202021307,0,0,202021305,0,202021304,0,0,0,0,202021301,100,202000039,0,0,0,210020133
0,0,21002141,202021407,0,0,202021403,0,202021405,21000001,0,0,0,202021401,100,202000040,0,0,0,210020141
0,0,21002142,202021402,0,0,202021408,0,202021405,0,0,0,0,202021406,100,202000041,0,0,0,210020142
0,202021408,21002143,202021407,0,0,202021405,0,202021404,0,0,0,0,202021406,100,202000042,0,0,0,210020143
0,0,21002151,202021504,0,0,202021503,0,202021505,21000001,0,0,0,202021501,100,202000043,0,0,0,210020151
0,0,21002152,202021507,0,0,202021506,0,202021505,0,0,0,0,202021501,100,202000044,0,0,0,210020152
0,202021503,21002153,202021508,0,0,202021505,0,202021507,0,0,0,0,202021502,100,202000045,0,0,0,210020153
0,0,21002161,202021605,0,0,202021608,0,202021606,21000001,0,0,0,202021601,100,202000046,0,0,0,210020161
0,0,21002162,202021604,0,0,202021607,0,202021606,0,0,0,0,202021603,100,202000047,0,0,0,210020162
0,202021608,21002163,202021602,0,0,202021606,0,202021605,0,0,0,0,202021601,100,202000048,0,0,0,210020163
0,0,21002171,202021704,0,0,202021708,0,202021706,21000001,0,0,0,202021701,100,202000049,0,0,0,210020171
0,0,21002172,202021703,0,0,202021707,0,202021704,0,0,0,0,202021702,100,202000050,0,0,0,210020172
0,202021708,21002173,202021705,0,0,202021707,0,202021706,0,0,0,0,202021701,100,202000051,0,0,0,210020173
0,0,0,202021803,0,0,202021808,0,202021807,21000001,0,0,0,202021802,100,202000052,0,0,0,210020181
0,0,21002181,202021804,0,0,202021806,0,202021805,0,0,0,0,202021801,100,202000053,0,0,0,210020182
0,202021808,21002182,202021803,0,0,202021807,0,202021805,0,0,0,0,202021801,100,202000054,0,0,0,210020183
0,220000105,0,220000102,0,0,220000104,0,220000103,0,0,0,0,220000101,100,220000001,0,0,0,220011001
0,220000205,0,220000202,0,0,220000204,0,220000203,0,0,0,0,220000201,100,220000002,0,0,0,220021001
0,220000305,0,220000302,0,0,220000304,0,220000303,0,0,0,0,220000301,100,220000003,0,0,0,220031001
0,220000405,0,220000402,0,0,220000404,0,220000403,0,0,0,0,220000401,100,220000004,0,0,0,220041001
0,220000505,0,220000502,0,0,220000504,0,220000503,0,0,0,0,220000501,100,220000005,0,0,0,220051001
0,220000605,0,220000602,0,0,220000604,0,220000603,0,0,0,0,220000601,100,220000006,0,0,0,220061001
0,220000705,0,220000702,0,0,220000704,0,220000703,0,0,0,0,220000701,100,220000007,0,0,0,220071001
0,220000805,0,220000802,0,0,220000804,0,220000803,0,0,0,0,220000801,100,220000008,0,0,0,220081001
0,220000905,0,220000902,0,0,220000904,0,220000903,0,0,0,0,220000901,100,220000009,0,0,0,220091001
0,220001005,0,220001002,0,0,220001004,0,220001003,0,0,0,0,220001001,100,220000010,0,0,0,220101001
0,220001105,0,220001102,0,0,220001104,0,220001103,0,0,0,0,220001101,100,220000011,0,0,0,220111001
0,220001205,0,220001202,0,0,220001204,0,220001203,0,0,0,0,220001201,100,220000012,0,0,0,220121001
0,220001305,0,220001302,0,0,220001304,0,220001303,0,0,0,0,220001301,100,220000013,0,0,0,220131001
0,220001405,0,220001402,0,0,220001404,0,220001403,0,0,0,0,220001401,100,220000014,0,0,0,220141001
0,220001505,0,220001502,0,0,220001504,0,220001503,0,0,0,0,220001501,100,220000015,0,0,0,220151001
0,220001605,0,220001602,0,0,220001604,0,220001603,0,0,0,0,220001601,100,220000016,0,0,0,220161001
0,220001705,0,220001702,0,0,220001704,0,220001703,0,0,0,0,220001701,100,220000017,0,0,0,220171001
0,220001805,0,220001802,0,0,220001804,0,220001803,0,0,0,0,220001801,100,220000018,0,0,0,220181001
0,220002005,0,220002002,0,0,220002004,0,220002003,0,0,0,0,220002001,100,220000020,0,0,0,220201001
0,220002105,0,220002102,0,0,220002104,0,220002103,0,0,0,0,220002101,100,220000021,0,0,0,220211001
0,220002205,0,220002202,0,0,220002204,0,220002203,0,0,0,0,220002201,100,220000022,0,0,0,220221001
0,220002305,0,220002302,0,0,220002304,0,220002303,0,0,0,0,220002301,100,220000023,0,0,0,220231001
0,220002505,0,220002502,0,0,220002504,0,220002503,0,0,0,0,220002501,100,220000025,0,0,0,220251001
0,220002605,0,220002602,0,0,220002604,0,220002603,0,0,0,0,220002601,100,220000026,0,0,0,220261001
0,220002704,0,220002702,0,0,220002703,0,220002705,0,0,0,0,220002701,100,220000027,0,0,0,220271001
0,220002805,0,220002802,0,0,220002804,0,220002803,0,0,0,0,220002801,100,220000028,0,0,0,220281001
0,220002905,0,220002902,0,0,220002904,0,220002903,0,0,0,0,220002901,100,220000029,0,0,0,220291001
0,220003005,0,220003002,0,0,220003004,0,220003003,0,0,0,0,220003001,100,220000030,0,0,0,220301001
0,220003105,0,220003102,0,0,220003104,0,220003103,0,0,0,0,220003101,100,220000031,0,0,0,220311001
0,220003205,0,220003202,0,0,220003204,0,220003203,0,0,0,0,220003201,100,220000032,0,0,0,220321001
0,220003305,0,220003302,0,0,220003304,0,220003303,0,0,0,0,220003301,100,220000033,0,0,0,220331001
0,220003405,0,220003402,0,0,220003404,0,220003403,0,0,0,0,220003401,100,220000034,0,0,0,220341001
0,220003605,0,220003602,0,0,220003604,0,220003603,0,0,0,0,220003601,100,220000036,0,0,0,220361001
0,220003705,0,220003702,0,0,220003704,0,220003703,0,0,0,0,220003701,100,220000037,0,0,0,220371001
0,220003805,0,220003802,0,0,220003804,0,220003803,0,0,0,0,220003801,100,220000038,0,0,0,220381001
