motion_type,search_area_width,unit_name,comment,move_speed,normal_atk_cast_time,unit_id,se_type,atk_type,visual_change_flag,prefab_id,cutin_star6,cutin
0,3000,"각성 바람기 별","【MODE1】자신의 하렘 드림을 이루기 위해 닥치는 대로 소녀들을 강제로 유혹 한다.\n\nㆍ유니온 버스트는 적 전체에 바람기 별이 보유한 【딴 마음】의 수에 따라 마법 비율 데미지. 추가로 바람기 별의 남은 HP가 50% 미만인 경우, 데미지가 더욱 증가. 데미지를 입힌 후, 바람기 별이 보유한 【딴 마음】의 숫자는 0이 된다.\nㆍ적 전체에 캐릭터 최대 HP에 따라 마법 비율 데미지.\nㆍ도발을 무시하고 가장 뒤에 있는 적 캐릭터 1명에게 마법 데미지를 입히고 끌어당긴다.\nㆍ전방 범위 내의 적 캐릭터에게 마법 데미지. 추가로 유혹 상태에 빠뜨리며 물리 공격력과 마법 공격력 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 이 스킬의 공격 대상 수만큼 바람기 별에게 일정 시간 【딴 마음】 추가.",270,3.0,311304,16,2,0,311300,0,0
0,3000,"각성 바람기 별","【MODE2】자신은 그 어떤 별보다 빛 난다며 자신감을 보인다. 그 맹신과 소 녀를 향한 마음이 은하를 휩쓸고 모든 것을 현혹한다.\n\nㆍ유니온 버스트는 적 전체에 바람기 별이 보유한 【딴 마음】의 수에 따라 마법 비율 데미지. 추가로 바람기 별의 남은 HP가 50% 미만인 경우, 데미지가 더욱 증가. 데미지를 입힌 후, 바람기 별이 보유한 【딴 마음】의 숫자는 0이 된다.\nㆍ전방 범위 내의 적 캐릭터에게 마법 데미지. 추가로 유혹 상태에 빠뜨리며 물리 공격력과 마법 공격력 증가. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 이 스킬의 공격 대상 수만큼 바람기 별에게 일정 시간 【딴 마음】 추가.",270,3.0,311305,16,2,0,311300,0,0
0,3000,"각성 바람기 별","【MODE3】하렘의 꿈이 무너지고, 모 든 것을 없애기 위해 진정한 힘을 해방 한다. 은하의 별들을 은하수에 가라앉히기 위해, 모든 속셈을 발산한다.\n\nㆍ유니온 버스트는 적 전체에 바람기 별이 보유한 【딴 마음】의 수에 따라 마법 비율 데미지. 추가로 바람기 별의 남은 HP가 50% 미만인 경우, 입히는 데미지가 증가. 데미지를 입힌 후, 바람 기 별이 보유한 【딴 마음】의 숫자는 0이 된다.\nㆍ적 전체 캐릭터의 최대 HP에 따라 마법 비율 데미지.\nㆍ맨 뒤에 있는 적 캐릭터를 중심으로, 일정 범위로 마법 데미지. 추가로 유혹 상태로 빠뜨리며 물리 공격력과 마법 공격력 증가. 이 스킬로 데미지를 받은 적 캐릭터 수만큼 바람기 별에게 일정 시간 【딴 마음】 추가.\nㆍ전방 범위 내의 적 캐릭터에게 마법 데미지를 입히고 유혹 상태에 빠뜨리면서 물리 공격력과 마법 공격력 증가. 이 스킬로 데미지를 받은 적 캐릭터 수만큼 바람기 별에게 일정 시간 【딴 마음】 추가.",270,3.0,311306,16,2,0,311300,0,0
0,3000,"물가의 폭군 사메키치","",270,2.8,311400,16,1,0,311400,0,0
0,3000,"물가의 폭군 사메키치","【물리】해변 일대의 근해를 점유한 해양족 폭군. 싸움을 걸어오면 도망치는 법이 없으며 섬을 침범하는 녀석은 절대 용서하지 않는다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 물리 방어력 감소 및 물리 공격력 증가.\nㆍ전방 범위 내 모든 적에게 물리 (대) 데미지를 입히고 물리 방어력 감소.\nㆍ적 전체가 넉백된다. 그 후 일정 시간 벼락을 몸에 두르고 자신의 물리 방어력과 마법 방어력 (극대) 증가. 사메키치가 중독, 맹독, 저주, 화상 효과를 받으면 자신의 물리 방어력과 마법 방어력이 증가하는 시간이 짧아진다.",270,2.8,311401,16,1,0,311400,0,0
0,3000,"물가의 폭군 사메키치","【물리】해변 일대의 근해를 점유한 해양족 폭군. 싸움을 걸어오면 도망치는 법이 없으며 섬을 침범하는 녀석은 절대 용서하지 않는다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 물리 방어력 감소 및 물리 공격력 증가.\nㆍ전방 범위 내 모든 적에게 물리 (대) 데미지를 입히고 물리 방어력 감소.\nㆍ적 전체가 넉백된다. 그 후 일정 시간 벼락을 몸에 두르고 자신의 물리 방어력과 마법 방어력 (극대) 증가. 사메키치가 중독, 맹독, 저주, 화상 효과를 받으면 자신의 물리 방어력과 마법 방어력이 증가하는 시간이 짧아진다.\nㆍ사메키치의 HP가 20% 이하가 되면 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 일정 시간 유니온 버스트를 사용할 수 없는 상태로 만들고 마법 공격력 감소. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 또 공격이 더욱 거세지고 포악해진다.",270,2.8,311402,16,1,0,311400,0,0
0,3000,"물가의 폭군 사메키치","【물리】해변 일대의 근해를 점유한 해양족 폭군. 싸움을 걸어오면 도망치는 법이 없으며 섬을 침범하는 녀석은 절대 용서하지 않는다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 물리 방어력 (대) 감소 및 물리 공격력 증가.\nㆍ전방 범위 내 모든 적에게 물리 (대) 데미지를 입히고 물리 방어력 감소.\nㆍ적 전체가 넉백된다. 그 후 일정 시간 벼락을 몸에 두르고 자신의 물리 방어력과 마법 방어력 (극대) 증가. 사메키치가 중독, 맹독, 저주, 화상 효과를 받으면 자신의 물리 방어력과 마법 방어력이 증가하는 시간이 짧아진다.\nㆍ사메키치의 HP가 20% 이하가 되면 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 일정 시간 유니온 버스트를 사용할 수 없는 상태로 만들고 마법 공격력 감소. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 또 공격이 더욱 거세지고 포악해진다.",270,2.8,311403,16,1,0,311400,0,0
0,3000,"물가의 폭군 사메키치","【MODE1】섬을 황폐하게 만드는 괘씸한 놈에게는 수천 개의 항쟁을 빠져나온 강철의 육체로 내찌르는, 혼신의 진검 태클을 먹인다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 물리 방어력을 다운시킨 후 물리 공격력을 증가시킨다.\nㆍ전방 범위 내 모든 적에게 물리 (대) 데미지를 입히고, 물리 방어력을 (대) 감소.\nㆍ전방의 적 캐릭터 3명에게 물리 (대) 데미지를 입힌다. 또한 자신에게도 물리 데미지를 입히고, 물리 방어력과 마법 방어력을 일정 시간 (극대) 감소.",270,2.8,311404,16,1,0,311404,0,0
0,3000,"물가의 폭군 사메키치","【MODE2】압도적인 카리스마와 절망적인 폭력에 복종하는 동생들이 결집한다. 해양족 정예 멤버에 의한 습격이 지금 막을 연다.\n\nㆍ사메키치는 전방의 적 캐릭터 1명에게 물리 공격을 행한다.\nㆍ전방의 적 캐릭터 3명에게 물리 (대) 데미지를 입힌다. 또한 자신에게도 물리 데미지를 입히고, 물리 방어력과 마법 방어력을 일정 시간 (극대) 감소.",270,2.8,311405,16,1,0,311405,0,0
0,3000,"물가의 폭군 사메키치","【MODE3】사나운 외침과 함께 폭군은 추격을 계속 투입한다. 반항하는 자를 철저히 때려눕힐 때까지 쏟아지는 거센 주먹의 폭풍은 결코 그치지 않는다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 물리 방어력을 다운시킨 후 물리 공격력을 증가시킨다.\nㆍ전방 범위 내 모든 적에게 물리 (대) 데미지를 입히고, 물리 방어력을 감소시킨다.\nㆍ적 전체를 넉백시킨다. 그 후 일정 시간 벼락을 몸에 두르고 자신의 물리 방어력과 마법 방어력 (극대) 증가. 사메키치가 중독, 맹독, 저주, 화상 효과를 받으면 자신의 물리 공격력과 마법 방어력이 증가하는 시간이 짧아진다.\nㆍ사메키치의 HP가 10% 이하가 되면 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 일정 시간 유니온 버스트만 사용 못 하는 상태로 만들고 마법 공격력을 감소시킨다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 또한 공격이 더욱 거세지고 포악해진다.",270,2.8,311406,16,1,0,311404,0,0
0,3000,"레이징 조","【물리】탑의 마력으로 광화한 해양족 광전사. 사납고 우렁찬 외침과 함께 용맹스럽게 주먹 공격을 가한다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 물리 방어력을 (대) 감소, 물리 공격력 (중) 증가.\nㆍ가장 가까운 캐릭터 1명을 중심으로 한 좁은 범위 내 적 모두에게 물리 (대) 데미지를 입히고, 물리 방어력을 (대) 감소시킨다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ적 전체가 넉백된다. 그 후 일정 시간, 번개를 몸에 휘감고, 자신의 물리 방어력과 마법 방어력을 (극대) 증가. 레이징 조가 중독, 맹독, 저주, 화상 효과를 입고 있으면, 자신의 물리 방어력과 마법 방어력이 증가하는 시간이 짧아진다.\nㆍ레이징 조 자신의 HP가 40％를 밑돌면, 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 일정 시간, 유니온 버스트만 사용할 수 없는 상태로 만든다. 전투 중, 마법 공격력 (대) 감소. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 공격이 더욱 거세지고 흉포해진다.",270,2.8,311407,16,1,0,311407,0,0
0,3000,"레이징 조","【물리】심역의 마력으로 광화한 해양족 광전사. 사납고 우렁찬 외침과 함께 용맹스럽게 주먹 공격을 가한다.\n\n회피의 영향을 받기 쉽다.\nㆍ레이징 조에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (특대) 감소시킨다.\nㆍ유니온 버스트는 소환체, 분신을 제외한 가장 가까운 적 1명에게 물리 (특대) 데미지를 입힌다. 그 후, 소환체, 분신을 제외한 적 전체에 이 스킬로 입힌 데미지량에 따른 물리 데미지를 입힌다.\nㆍ가장 가까운 적 1명에게 물리 (대) 데미지를 입히고, 물리 방어력을 (대) 감소시킨다. 이 스킬의 효과는 데미지를 무효화해도 부여된다.",270,2.8,311408,16,1,0,311408,0,0
0,3000,"물가의 폭군 사메키치","【물리】해변 일대의 근해를 차지한 해양족 폭군. 걸어온 싸움에는 단 한 번도 등 돌리지 않고 섬을 황폐하게 만드는 녀석은 절대로 용서하지 않는다.\n\nㆍ물가의 폭군 사메키치에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다. 유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고 물리 방어력을 (중) 감소시키고, 또한 자신의 물리 공격력을 (중) 증가시킨다. 이 스킬에 의한 데미지로는 TP가 회복되지 않는다. 이 스킬의 효과는 데미지를 무효화해도 부여된다.\nㆍ전방 중간 범위 내 적 전체에게 물리 (중) 데미지를 입히고, 물리 방어력을 (중) 감소시킨다. 이 스킬의 효과는 데미지를 무효화해도 부여된다.\nㆍ적 전체를 넉백시킨다. 그 후 일정 시간 벼락을 몸에 두르고 자신의 물리 방어력과 마법 방어력을 (특대) 증가시킨다. 사메키치가 독, 맹독, 저주, 화상 효과를 받는 경우, 자신의 물리 방어력과 마법 방어력이 증가하는 시간이 짧아진다.\nㆍ자신의 HP가 10％ 이하가 되면 적 전체에 캐릭터의 최대 HP에 따른 물리 비율 데미지를 입히고, 일정 시간 유니온 버스트만 사용 못 하는 상태로 만들며 마법 방어력을 전투 종료까지 (특대) 감소시킨다. 이 스킬에 의한 데미지로는 TP가 회복되지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다. 공격이 더욱 거세지고 포악해진다.",270,2.8,311409,16,1,0,311409,0,0
0,3000,"폭주한 이노센트 보우","",270,2.4,311500,16,2,0,311500,0,0
0,3000,"폭주한 이노센트 보우","【마법】너무 크고 순수한 소원으로 폭주한 성궁. 그 화살에 맞으면 연약한 천사로 변한다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 천사 상태의 캐릭터에게 저주를 부여한다. 이 효과에 의해 부여된 저주 데미지로는 TP가 회복되지 않는다.\nㆍHP가 낮은 캐릭터 3명에게 최대 HP에 따른 마법 비율 데미지를 입히고, HP가 60% 이하가 된 캐릭터를 일정 시간 천사 상태로 만든다. 천사가 된 캐릭터는 통상 공격만 사용할 수 있으며, 적용 중인 스테이터스 증가 효과를 해제한다.",270,2.4,311501,16,2,0,311500,0,0
0,3000,"폭주한 이노센트 보우","【마법】너무 크고 순수한 소원으로 폭주한 성궁. 그 화살에 맞으면 연약한 천사로 변한다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 천사 상태의 캐릭터에게 저주를 부여한다. 이 효과에 의해 부여된 저주 데미지로는 TP가 회복되지 않는다.\nㆍHP가 낮은 캐릭터 3명에게 최대 HP에 따른 마법 비율 데미지를 입히고, HP가 60% 이하가 된 캐릭터를 일정 시간 천사 상태로 만든다. 천사가 된 캐릭터는 통상 공격만 사용할 수 있으며, 적용 중인 스테이터스 증가 효과를 해제한다.\nㆍHP가 높은 캐릭터 2명에게 마법 (중) 데미지를 입히고, 행동 속도를 (중) 감소시킨다.\nㆍ이노센트 보우의 HP가 50% 이하가 되면 마법 공격력이 (소) 증가하며 공격이 더욱 거세지고 포악해진다.",270,2.4,311502,16,2,0,311500,0,0
0,3000,"폭주한 이노센트 보우","【마법】너무 크고 순수한 소원으로 폭주한 성궁. 그 화살에 맞으면 연약한 천사로 변한다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 천사 상태의 캐릭터에게 저주를 부여한다. 이 효과에 의해 부여된 저주 데미지로는 TP가 회복되지 않는다.\nㆍHP가 낮은 캐릭터 3명에게 최대 HP에 따른 마법 비율 데미지를 입히고, HP가 60% 이하가 된 캐릭터를 일정 시간 천사 상태로 만든다. 천사가 된 캐릭터는 통상 공격만 사용할 수 있으며, 적용 중인 스테이터스 증가 효과를 해제한다.\nㆍHP가 높은 캐릭터 2명에게 마법 (중) 데미지를 입히고, 행동 속도를 (중) 감소시킨다.\nㆍ이노센트 보우의 HP가 50% 이하가 되면 마법 공격력과 TP가 (중) 증가하며 공격이 더욱 거세지고 포악해진다.",270,2.4,311503,16,2,0,311500,0,0
0,3000,"폭주한 이노센트 보우","【MODE1】비틀린 소원이 결정으로 변하여 사람들을 미치게 만든다. 그 결정은 모든 진격을 봉쇄한다.\n\nㆍ전투 시작 시, 비틀린 소원의 크리스탈을 불러낸다. 비틀린 소원의 크리스탈이 전투 중에 존재하는 동안 이노센트 보우의 물리 방어력과 마법 방어력 (대폭) 증가.\nㆍ비틀린 소원의 크리스탈이 파괴되면 이노센트 보우의 물리 방어력과 마법 방어력이 (대폭) 감소.\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입힌다.\nㆍHP가 높은 캐릭터 2명에게 마법 (중) 데미지를 입히고, 행동 속도를 감소시키며 마법 방어력을 감소시킨다.",270,2.4,311504,16,2,0,311500,0,0
0,3000,"폭주한 이노센트 보우","【MODE2】요리와 아카리의 섀도우 소환. 쌍둥이의 유대가 자신들의 부정적인 모습 앞에서 시험 받는다.\n\nㆍHP가 낮은 캐릭터 3명에게 최대 HP에 따른 마법 비율 데미지를 입히고, HP가 60% 이하가 된 캐릭터를 일정 시간 천사 상태로 만든다. 천사가 된 캐릭터는 통상 공격만 사용할 수 있으며, 적용 중인 스테이터스 증가 효과를 해제한다.",270,2.4,311505,16,2,0,311500,0,0
0,3000,"폭주한 이노센트 보우","【MODE3】성궁의 권능은 이루지 못할 소원에 얽매여 극한에 이른다. 해방된 힘은 천지를 뒤흔들며 모든 그릇된 마음을 소멸시킨다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, 천사 상태의 캐릭터에게 저주를 부여한다. 이 효과에 의해 부여된 저주 데미지로는 TP가 회복되지 않는다.\nㆍHP가 낮은 캐릭터 3명에게 최대 HP에 따른 마법 비율 데미지를 입히고, HP가 60% 이하가 된 캐릭터를 일정 시간 천사 상태로 만든다. 천사가 된 캐릭터는 통상 공격만 사용할 수 있으며, 적용 중인 스테이터스 증가 효과를 해제한다.\nㆍHP가 높은 캐릭터 2명에게 마법 (중) 데미지를 입히고, 행동 속도가 감소하고 마법 방어력이 감소한다.\nㆍ남은 시간이 35초 이하가 되면 마법 공격력과 TP가 증가하면서 공격이 더욱 거세지고 포악해진다.",270,2.4,311506,16,2,0,311500,0,0
0,3000,"소리치는 공포의 고스트 파더","【마법】인간을 공포에 떨게 만드는 귀신들의 우두머리. 부하를 시켜 조용히 구역 확대를 꾸민다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 또한 적 전체 캐릭터의 최대 HP를 10% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.",270,4.0,311600,16,2,0,311600,0,0
0,3000,"소리치는 공포의 고스트 파더","【마법】인간을 공포에 떨게 만드는 귀신들의 우두머리. 부하를 시켜 조용히 구역 확대를 꾸민다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 또한 적 전체 캐릭터의 최대 HP를 10% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.",270,4.0,311601,16,2,0,311600,0,0
0,3000,"소리치는 공포의 고스트 파더","【마법】인간을 공포에 떨게 만드는 귀신들의 우두머리. 부하를 시켜 조용히 구역 확대를 꾸민다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 또한 적 전체 캐릭터의 최대 HP를 10% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ고스트 파더의 HP가 40% 이하가 되면 공격이 더욱 거세지고 포악해진다.",270,4.0,311602,16,2,0,311600,0,0
0,3000,"소리치는 공포의 고스트 파더","【마법】인간을 공포에 떨게 만드는 귀신들의 우두머리. 부하를 시켜 조용히 구역 확대를 꾸민다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 또한 적 전체 캐릭터의 최대 HP를 10% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다. 이 스킬의 상태 이상은 데미지를 무효화해도 부여된다.\nㆍ고스트 파더의 HP가 40% 이하가 되면 공격이 더욱 거세지고 포악해진다.",270,4.0,311603,16,2,0,311600,0,0
0,3000,"소리치는 공포의 고스트 파더","【MODE1】맛 좋은 영혼을 찾아 귀신들의 우두머리가 다시 모습을 드러냈다. 잔학한 패밀리를 이끌며 사람들을 유린해서 마을을 극상의 비명으로 채운다.\n\nㆍ전투 시작 시, 고스트 미니언즈를 세 마리 소환한다.\nㆍ고스트 미니언즈를 한 마리 쓰러뜨릴 때마다 남은 고스트 미니언즈 수가 1 감소한다. 그 후, 고스트 미니언즈가 다시 소환된다.\nㆍ고스트 미니언즈는 전방의 적 캐릭터 1명의 TP를 감소시키고, 고스트 파더의 TP를 회복한다.\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 적 전체 캐릭터의 최대 HP를 10% 감소한다. 감소한 HP는 전투 종료까지 풀리지 않는다.",270,4.0,311604,16,2,0,311600,0,0
0,3000,"소리치는 공포의 고스트 파더","【MODE2】구역을 휩쓸고, 모든 것에 제재를 내린다. 일단 그의 구역에 들어서면 널려있는 귀신들이 목숨을 좀먹는, 살아있는 지옥의 고통을 안겨준다.\n\nㆍ전투 시작 시, 캐릭터의 최대 HP를 35% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다.\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 적 전체 캐릭터의 최대 HP를 10% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다.",270,999.0,311605,16,2,0,311600,0,0
0,3000,"소리치는 공포의 고스트 파더","【MODE3】비축한 힘을 모두 끌어낸, 진정한 힘을 해방한다. 이 세상을 지배하기 위해, 잔학무도함의 모든 것을 다해, 지옥으로 물들인다.\n\nㆍ유니온 버스트는 적 전체에 캐릭터의 원래 최대 HP에 따른 마법 비율 데미지를 입힌다. 또한 적 전체 캐릭터의 최대 HP를 10% 감소시킨다. 감소한 HP는 전투 종료까지 풀리지 않는다.\nㆍ자신에게 물리/마법 무효 배리어를 전개한다.\nㆍ고스트 파더의 HP가 40% 이하가 되면 공격이 더욱 거세지고 포악해진다.",270,4.0,311606,16,2,0,311600,0,0
0,3000,"고스트 브라더스","고스트 파더의 측근 부하. 자신의 몸을 방패로 삼아, 우두머리를 모든 공격에서 지킨다.",270,999.0,311700,16,2,0,311700,0,0
0,3000,"고스트 브라더스","고스트 파더의 측근 부하. 충분히 단련된 총알로 마을에 특공을 시도한다. 혈기왕성하게 돌격하고, 우왕좌왕하는 사람들을 공포의 나락에 빠뜨린다.\n\nㆍ고스트 브라더스는 공격 대상이 되지 않는다.",270,999.0,311701,16,2,0,311700,0,0
0,3000,"고스트 브라더스","고스트 파더의 측근 부하. 총알들과 모은 질 좋은 정기를 우두머리에게 헌상한다.\n\nㆍ고스트 브라더스는 공격 대상이 되지 않는다.\nㆍ고스트 파더의 TP를 회복한다. 고스트 파더가 행동 불능 상태일 땐 TP를 회복하지 않는다.",270,999.0,311702,16,2,0,311700,0,0
0,3000,"고스트 브라더스","드디어 찾아온 차례에 당당하게 나선다. 기합 충분한 최강의 방패가 맞서는 상대의 마음을 꺾는다.",270,999.0,311703,16,2,0,311700,0,0
0,3000,"고스트 브라더스","고스트 파더의 측근 부하. 방금 거둔 정기를 우두머리에게 건네고, 보좌를 완수한다.\n\nㆍ고스트 파더의 TP (소) 회복.",270,999.0,311800,16,2,0,311800,0,0
0,3000,"고스트 브라더스","고스트 파더의 측근 부하. 우두머리의 근처를 경호하며 한치의 틈도 보이지 않는다. 뒤에선 조용히 마을 사람들을 절망으로 몰아넣기 위해 암약한다.\n\nㆍ고스트 브라더스는 공격 대상이 되지 않는다.",270,999.0,311801,16,2,0,311800,0,0
0,3000,"고스트 브라더스","고스트 파더의 측근 부하. 부하와 방금 거둔 극상의 정기를 우두머리에게 바친다.\n\nㆍ고스트 브라더스는 공격 대상이 되지 않는다.\nㆍ고스트 파더의 TP를 회복한다. 고스트 파더가 행동 불능 상태일 땐 TP를 회복하지 않는다.",270,999.0,311802,16,2,0,311800,0,0
0,3000,"고스트 브라더스","패밀리의 위기를 지키기 위해, 냉정하게 전투 상황을 지켜본다. 목숨이 다하기 직전까지 우두머리의 충실한 오른팔로서 보좌에 힘쓴다.\n\nㆍ고스트 파더의 TP를 회복한다.",270,999.0,311803,16,2,0,311800,0,0
0,1000,"브라이트 혼","【물리】안개를 먹고, 자신의 모습도 안개처럼 붙잡을 수 없다. 사람을 싫어하고, 다가온 자는 용서 없이 짓밟는다.\n\nㆍ적 전체에 마법 (대) 데미지를 입힌다. 화상 상태인 적은 데미지가 증가한다.\n\nㆍ물리 공격력이 가장 높은 적을 중심으로 한 범위 내에 마법 (중) 데미지를 입히고 화상 상태로 만든다.",270,2.0,311900,13,1,0,311900,0,0
0,3000,"옵시디언 와이번","【물리】마력을 품은 흑요석 결정 용. 아름다운 몸체의 반짝임은 저승을 떠도는 영혼의 한탄이라고 전해진다.\n\nㆍ도발 효과의 영향을 받기 쉽다.\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력을 (소) 증가시킨다. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ옵시디언 와이번에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, TP (중) 감소. 이 스킬에 의한 데미지로는 TP를 회복하지 않는다. 이 스킬은 데미지를 무효화해도 TP를 감소시킨다.\nㆍ적 전체의 HP 흡수를 (특대) 감소시키고 물리 방어력을 (대) 감소시킨다.\nㆍ물리 공격력 또는 마법 공격력이 가장 높은 적 1명에게 물리 (특대) 데미지를 입힌다. 그리고 그 캐릭터를 중심으로 한 좁은 범위의 적 모두에게 물리 (대) 데미지를 입히고 TP를 (소) 감소시킨다.　이 스킬은 데미지를 무효화해도 TP를 감소시킨다.",270,2.0,312000,16,1,0,312000,0,0
0,3000,"옵시디언 와이번","【물리】마력을 품은 흑요석 결정 용. 아름다운 몸체의 반짝임은 저승을 떠도는 영혼의 한탄이라고 전해진다.\n\nㆍ전투 시작 시, 자신의 물리 방어력과 마법 방어력 (중) 증가. 이 방어력 증가 효과로 상승한 방어력은 전투 중에 받는 방어력 감소 스킬의 영향을 받지 않는다.\nㆍ옵시디언 와이번에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, TP (대) 감소. 이 스킬은 데미지를 무효화해도 TP를 감소시킨다.\nㆍ적 전체의 HP 흡수 (특대) 감소, 물리 방어력 (대) 감소.\nㆍ물리 공격력, 마법 공격력 중에서 가장 공격력이 높은 캐릭터 1명에게 물리 (대) 데미지. 그리고 그 캐릭터를 중심으로 한 좁은 범위 내의 적에게 물리 (중) 데미지를 입히고 TP (중) 감소. 이 스킬은 데미지를 무효화해도 TP를 감소시킨다.",270,2.0,312001,16,1,0,312001,0,0
0,3000,"옵시디언 와이번","【물리】마력을 품은 흑요석 결정 용. 아름다운 몸체의 반짝임은 저승을 떠도는 영혼의 한탄이라고 전해진다.\n\nㆍ옵시디언 와이번에게 입은 모든 데미지로 발생하는 파티 캐릭터의 TP 회복량을 (중) 감소시킨다.\nㆍ유니온 버스트는 적 전체에 캐릭터의 최대 HP에 따른 마법 비율 데미지를 입히고, TP (대) 감소. 이 스킬은 데미지를 무효화해도 TP를 감소시킨다.\nㆍ적 전체의 HP 흡수 (특대) 감소, 물리 방어력 (대) 감소.\nㆍ물리 공격력과 마법 공격력 중에서 가장 공격력이 높은 적 1명에게 물리 (대) 데미지. 그리고 그 캐릭터를 중심으로 한 좁은 범위에 물리 (중) 데미지를 입히고 TP (중) 감소. 이 스킬은 데미지를 무효화해도 TP를 감소시킨다.",270,2.0,312002,16,1,0,312002,0,0
