reward_type_3,reward_count_2,ticket_id,reward_type_2,start_time,reward_id_3,exchange_number,reward_count_3,reward_id_2,reward_count_1,reward_type_1,unit_id,reward_id_1,end_time
0,0,28028,0,"2025/09/15 14:00:00",0,48,0,0,50,2,105301,32053,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,49,0,0,50,2,105401,32054,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,50,0,0,50,2,105501,32055,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,51,0,0,50,2,105601,32056,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,52,0,0,50,2,105701,32057,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,53,0,0,50,2,105801,32058,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,54,0,0,50,2,105901,32059,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,55,0,0,50,2,106001,32060,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,56,0,0,50,2,106101,32061,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,57,0,0,50,2,106301,32063,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,58,0,0,50,2,106401,32064,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,59,0,0,50,2,106501,32065,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,60,0,0,50,2,106601,32066,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,61,0,0,50,2,107101,32071,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,62,0,0,50,2,107501,32075,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,63,0,0,50,2,107601,32076,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,64,0,0,50,2,107801,32078,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,65,0,0,50,2,108701,32087,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,66,0,0,50,2,108801,32088,"2030/08/01 14:59:59"
0,0,28028,0,"2025/09/15 14:00:00",0,67,0,0,50,2,108901,32089,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,1,0,0,50,2,100101,31001,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,2,0,0,50,2,100201,31002,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,3,0,0,50,2,100301,31003,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,4,0,0,50,2,100401,31004,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,5,0,0,50,2,100501,31005,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,6,0,0,50,2,100601,31006,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,7,0,0,50,2,100701,31007,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,8,0,0,50,2,100801,31008,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,9,0,0,50,2,100901,31009,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,10,0,0,50,2,101001,31010,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,11,0,0,50,2,101101,31011,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,12,0,0,50,2,101201,31012,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,13,0,0,50,2,101301,31013,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,14,0,0,50,2,101401,31014,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,15,0,0,50,2,101501,31015,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,16,0,0,50,2,101601,31016,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,17,0,0,50,2,101701,31017,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,18,0,0,50,2,101801,31018,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,19,0,0,50,2,102001,31020,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,20,0,0,50,2,102101,31021,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,21,0,0,50,2,102201,31022,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,22,0,0,50,2,102301,31023,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,23,0,0,50,2,102501,31025,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,24,0,0,50,2,102601,31026,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,25,0,0,50,2,102701,31027,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,26,0,0,50,2,102801,31028,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,27,0,0,50,2,102901,31029,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,28,0,0,50,2,103001,31030,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,29,0,0,50,2,103101,31031,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,30,0,0,50,2,103201,31032,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,31,0,0,50,2,103301,31033,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,32,0,0,50,2,103401,31034,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,33,0,0,50,2,103601,31036,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,34,0,0,50,2,103701,31037,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,35,0,0,50,2,103801,31038,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,36,0,0,50,2,104001,31040,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,37,0,0,50,2,104201,31042,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,38,0,0,50,2,104301,31043,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,39,0,0,50,2,104401,31044,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,40,0,0,50,2,104501,31045,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,41,0,0,50,2,104601,31046,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,42,0,0,50,2,104701,31047,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,43,0,0,50,2,104801,31048,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,44,0,0,50,2,104901,31049,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,45,0,0,50,2,105001,31050,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,46,0,0,50,2,105101,31051,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,47,0,0,50,2,105201,31052,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,48,0,0,50,2,105301,31053,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,49,0,0,50,2,105401,31054,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,50,0,0,50,2,105501,31055,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,51,0,0,50,2,105601,31056,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,52,0,0,50,2,105701,31057,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,53,0,0,50,2,105801,31058,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,54,0,0,50,2,105901,31059,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,55,0,0,50,2,106001,31060,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,56,0,0,50,2,106101,31061,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,57,0,0,50,2,106301,31063,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,58,0,0,50,2,106401,31064,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,59,0,0,50,2,106501,31065,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,60,0,0,50,2,106601,31066,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,61,0,0,50,2,107101,31071,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,62,0,0,50,2,107501,31075,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,63,0,0,50,2,107601,31076,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,64,0,0,50,2,107801,31078,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,65,0,0,50,2,108701,31087,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,66,0,0,50,2,108801,31088,"2030/08/01 14:59:59"
0,0,28029,0,"2025/12/31 14:00:00",0,67,0,0,50,2,108901,31089,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,1,0,0,50,2,100101,32001,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,2,0,0,50,2,100201,32002,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,3,0,0,50,2,100301,32003,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,4,0,0,50,2,100401,32004,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,5,0,0,50,2,100501,32005,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,6,0,0,50,2,100601,32006,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,7,0,0,50,2,100701,32007,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,8,0,0,50,2,100801,32008,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,9,0,0,50,2,100901,32009,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,10,0,0,50,2,101001,32010,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,11,0,0,50,2,101101,32011,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,12,0,0,50,2,101201,32012,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,13,0,0,50,2,101301,32013,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,14,0,0,50,2,101401,32014,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,15,0,0,50,2,101501,32015,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,16,0,0,50,2,101601,32016,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,17,0,0,50,2,101701,32017,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,18,0,0,50,2,101801,32018,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,19,0,0,50,2,102001,32020,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,20,0,0,50,2,102101,32021,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,21,0,0,50,2,102201,32022,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,22,0,0,50,2,102301,32023,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,23,0,0,50,2,102501,32025,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,24,0,0,50,2,102601,32026,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,25,0,0,50,2,102701,32027,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,26,0,0,50,2,102801,32028,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,27,0,0,50,2,102901,32029,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,28,0,0,50,2,103001,32030,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,29,0,0,50,2,103101,32031,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,30,0,0,50,2,103201,32032,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,31,0,0,50,2,103301,32033,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,32,0,0,50,2,103401,32034,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,33,0,0,50,2,103601,32036,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,34,0,0,50,2,103701,32037,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,35,0,0,50,2,103801,32038,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,36,0,0,50,2,104001,32040,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,37,0,0,50,2,104201,32042,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,38,0,0,50,2,104301,32043,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,39,0,0,50,2,104401,32044,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,40,0,0,50,2,104501,32045,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,41,0,0,50,2,104601,32046,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,42,0,0,50,2,104701,32047,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,43,0,0,50,2,104801,32048,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,44,0,0,50,2,104901,32049,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,45,0,0,50,2,105001,32050,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,46,0,0,50,2,105101,32051,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,47,0,0,50,2,105201,32052,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,48,0,0,50,2,105301,32053,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,49,0,0,50,2,105401,32054,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,50,0,0,50,2,105501,32055,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,51,0,0,50,2,105601,32056,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,52,0,0,50,2,105701,32057,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,53,0,0,50,2,105801,32058,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,54,0,0,50,2,105901,32059,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,55,0,0,50,2,106001,32060,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,56,0,0,50,2,106101,32061,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,57,0,0,50,2,106301,32063,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,58,0,0,50,2,106401,32064,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,59,0,0,50,2,106501,32065,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,60,0,0,50,2,106601,32066,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,61,0,0,50,2,107101,32071,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,62,0,0,50,2,107501,32075,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,63,0,0,50,2,107601,32076,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,64,0,0,50,2,107801,32078,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,65,0,0,50,2,108701,32087,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,66,0,0,50,2,108801,32088,"2030/08/01 14:59:59"
0,0,28030,0,"2025/12/31 14:00:00",0,67,0,0,50,2,108901,32089,"2030/08/01 14:59:59"
