original_equipment_id,magic_def,require_level,equipment_id,wave_energy_recovery,magic_penetrate,description,hp_recovery_rate,item_type,display_item,magic_critical,dodge,equipment_name,atk,energy_reduce_rate,promotion_level,physical_penetrate,equipment_enhance_point,equipment_type,energy_recovery_rate,life_steal,hp,magic_str,def,accuracy,wave_hp_recovery,craft_flg,sale_price,enable_donation,physical_critical,equipment_category
109313,18.0,189,109313,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 무사 갑옷. 근엄함과 화려함을 모두 갖춘 위용에, 적대하는 자조차 낙엽처럼 머리를 숙인다.",0.0,0,0,0.0,0.0,"당홍희 무장 대갑옷",0.0,0.0,9,0.0,800,0,0.0,0.0,2220.0,0.0,18.0,0.0,0.0,1,42000,0,0.0,31
109314,18.0,195,109314,0.0,0.0,"천계에서 파견된 전사들이 몸에 두르고 있던 중갑. 강력한 빛의 가호가 부여되어 있어 사악한 마음을 지닌 자는 다가갈 수조차 없다고 한다.",0.0,0,0,0.0,0.0,"메일 오브 버쳐",0.0,0.0,9,0.0,800,0,0.0,0.0,2370.0,0.0,18.0,0.0,0.0,1,42000,0,0.0,31
109341,5.0,177,109341,0.0,0.0,"전설이라고 불린 조리사 여단의 제복. 장인이 기능성을 살려 만들어 언제 어디서나 주방에 있는 것처럼 섬세한 조리가 가능하다.",0.0,0,0,0.0,0.0,"베테랑 셰프 크로스",309.0,0.0,9,0.0,500,0,0.0,0.0,320.0,0.0,5.0,0.0,0.0,1,42000,0,0.0,34
109343,5.0,189,109343,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 의상. 민첩성 향상에 특화되어 적의 시야에는 흩날리는 단풍 같은 잔상만이 남는다.",0.0,0,0,0.0,0.0,"추풍열장・홍",344.0,0.0,9,0.0,500,0,0.0,0.0,320.0,0.0,5.0,0.0,0.0,1,42000,0,0.0,34
109371,8.0,177,109371,0.0,0.0,"전설이라고 불린 조리사 여단의 제복. 그 가련하고 맵시 있는 옷차림은 착용자에게 언제 어디서나 결코 무너지지 않는 서비스 정신을 준다고 한다.",0.0,0,0,5.0,0.0,"프로 웨이트리스 에이프런",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,310.0,8.0,0.0,0.0,1,42000,0,0.0,37
109372,8.0,183,109372,0.0,0.0,"미지의 대륙으로 향하는 조사 선단의 두뇌와도 같은 간부의 제복. 운동 성능이 크게 향상되진 않지만, 또렷한 색채로 후방에서도 동료를 고무시킬 수 있다.",0.0,0,0,5.0,0.0,"시 내비게이터 클로스",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,328.0,8.0,0.0,0.0,1,42000,0,0.0,37
109373,8.0,189,109373,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 법의. 예장을 바탕으로 동국풍 어레인지를 해서 우아한 아름다움과 실용성을 모두 갖췄다.",0.0,0,0,5.0,0.0,"공주 법사 가을 풀 의상",0.0,0.0,9,0.0,800,0,0.0,0.0,0.0,345.0,8.0,0.0,0.0,1,42000,0,0.0,37
109374,8.0,195,109374,0.0,0.0,"천계에서 파견된 전사들이 몸에 두르고 있던 법의. 등 부분의 날개가 주위의 마력을 흡수해서 착용자에게 신들의 대행자로서 무한한 힘을 준다.",0.0,0,0,5.0,0.0,"로브 오브 도미니온",0.0,0.0,9,0.0,800,0,0.0,0.0,0.0,362.0,8.0,0.0,0.0,1,42000,0,0.0,37
109401,15.0,177,109401,0.0,0.0,"전설이라고 불린 조리사 여단의 제식 경장 쟁반 방패. 언제 어디서나 변함없는 희고 우아한 빛이 모든 공격과 오더를 처리한다.",0.0,0,0,0.0,0.0,"하이 실드 소서",216.0,0.0,9,0.0,800,0,0.0,0.0,260.0,0.0,15.0,0.0,0.0,1,42000,0,0.0,40
109402,15.0,183,109402,0.0,0.0,"미지의 대륙으로 향하는 조사 선단의 귀신 같은 기술을 자랑하는 조타수가 사용하는 거대 방패. 압도적인 강도를 자랑하며, 조타륜을 대신할 수 있는 일품.",0.0,0,0,0.0,0.0,"에스쿠도 데 볼란테",233.0,0.0,9,0.0,800,0,0.0,0.0,260.0,0.0,15.0,0.0,0.0,1,42000,0,0.0,40
109432,5.0,183,109432,0.0,0.0,"미지의 대륙으로 향하는 조사 선단에 지급되는 갑판용 구두. 착용자에게 흔들림과 미끄러짐을 극복할 수 있는 평지 이상의 안정성을 가져다준다.",0.0,0,0,0.0,0.0,"워터라인 러너",363.0,0.0,9,0.0,500,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,42000,0,0.0,43
109434,6.0,195,109434,0.0,0.0,"천계에서 파견된 전사들이 몸에 두르고 있던 구두. 신들의 축복이 부여되어 있어, 착용자는 자신의 무게를 느끼지 못하고 날듯이 춤을 춘다.",0.0,0,0,0.0,0.0,"힐 오브 프린시펄리티",387.0,0.0,9,0.0,500,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,42000,0,0.0,43
109461,4.0,177,109461,0.0,0.0,"전설이라고 불린 조리사 여단의 제식 마법화. 홍차의 향기가 정신을 안정시켜서 언제 어디서나 안정된 마력 공급을 가능하게 한다.",0.0,0,0,0.0,0.0,"타서 탈론",0.0,0.0,9,0.0,500,0,0.0,0.0,460.0,304.0,4.0,0.0,0.0,1,42000,0,0.0,46
109463,4.0,189,109463,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 신발. 힐 안에 단풍과 비슷한 마술 문양이 그려져 있어 미관과 마력 모두 높게 끌어올린다.",0.0,0,0,0.0,0.0,"명강유화 아키요나가",0.0,0.0,9,0.0,500,0,0.0,0.0,460.0,338.0,4.0,0.0,0.0,1,42000,0,0.0,46
109493,0.0,189,109493,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 갓. 대나무 갓에 큰 투구의 모양과 성능을 몰아넣은 의욕적인 작품. 단풍도 마물도 가볍게 잡을 수 있어서 인기.",0.0,0,0,0.0,0.0,"가을 하늘의 붉은 투구 아키시구레",371.0,0.0,9,0.0,500,0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,42000,0,0.0,49
109494,0.0,195,109494,0.0,0.0,"천계에서 파견된 전사들이 몸에 두르고 있던 관. 날개에 담긴 상급 천사의 가호가 착용자를 일시적으로 반령적 존재로 만들어 재앙으로부터 보호한다.",0.0,0,0,0.0,0.0,"티아라 오브 솔로네",388.0,0.0,9,0.0,500,0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,42000,0,0.0,49
109522,4.0,183,109522,0.0,0.0,"미지의 대륙으로 향하는 조사 선단의 눈과도 같은 파수꾼의 모자. 장비하기만 해도 감각이 날카로워져서 위험의 징후나 적의 빈틈도 놓치지 않고 포착할 수 있다.",0.0,0,0,0.0,0.0,"호라이즌 워처",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,373.0,4.0,0.0,0.0,1,42000,0,0.0,52
109524,4.0,195,109524,0.0,0.0,"천계에서 파견된 전사들이 몸에 두르고 있던 마도모. 지상과는 다른 마법 체계를 통한 강화 부여에 의해 그야말로 차원이 다른 마력 상승을 체감할 수 있다.",0.0,0,0,0.0,0.0,"햇 오브 케루빔",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,407.0,4.0,0.0,0.0,1,42000,0,0.0,52
109551,0.0,174,109551,0.0,0.0,"마계라고 불리는 다른 세계에서 표착한 뿔 목걸이. 정체를 알 수 없는 호각을 자신의 목에 들이대는 만용을 가진 자만이 파괴의 힘을 얻을 수 있다.",0.0,0,0,0.0,0.0,"쌍각마의 목걸이",383.0,0.0,9,0.0,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42000,0,10.0,55
109552,0.0,180,109552,0.0,0.0,"전설이라고 불린 조리사 여단 내에서 유행한 과자칼 머리 장식. 다른 장비를 잃는 극한 상황에서도 최후의 무기가 되어 착용자를 독려한다.",0.0,0,0,0.0,0.0,"홍색 꽃장식 과자칼",401.0,0.0,9,0.0,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42000,0,10.0,55
109553,0.0,186,109553,0.0,0.0,"미지의 대륙으로 향하는 조사 선단의 특별한 공로자에게 수여하는 브로치. 가슴에 붉게 빛나는 영예를 얻은 자는 선상에서 팔비와 같은 활약을 보인다.",0.0,0,0,0.0,0.0,"홍해의 휠 브로치",420.0,0.0,9,0.0,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42000,0,10.0,55
109554,0.0,192,109554,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 부채. 품에서 꺼내 부채질하면 붉게 물든 가을바람이 불고, 낙엽은 나비처럼 흩날린다.",0.0,0,0,0.0,0.0,"단풍 부채 코쵸우모미지",439.0,0.0,9,0.0,500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42000,0,10.0,55
109581,30.0,174,109581,0.0,0.0,"마계라고 불리는 다른 세계에서 표착한 날개 목걸이. 제2의 피부처럼 밀착하여 착용자의 목을 보호하지만 과하게 사용하면 유착하여 떼어낼 수 없게 된다.",0.0,0,0,0.0,0.0,"디아블로 멤브랜스",0.0,0.0,9,0.0,500,0,0.0,0.0,775.0,0.0,30.0,0.0,0.0,1,42000,0,0.0,58
109582,31.0,180,109582,0.0,0.0,"전설이라고 불린 조리사 여단 내에서 흔히 쓰인 젓가락 머리 장식. 온갖 요리에 이용 가능하다는 안도감이 착용자의 생존 능력을 대폭 끌어올린다.",0.0,0,0,0.0,0.0,"비취 꽃장식 젓가락",0.0,0.0,9,0.0,500,0,0.0,0.0,855.0,0.0,31.0,0.0,0.0,1,42000,0,0.0,58
109583,32.0,186,109583,0.0,0.0,"미지의 대륙으로 향하는 조사 선단의 특별한 공로자에게 수여하는 브로치. 조개처럼 깊은 생각과 인내를 가진 용사는 선단을 지키는 방패라 칭송받았다.",0.0,0,0,0.0,0.0,"벽해의 앵커 브로치",0.0,0.0,9,0.0,500,0,0.0,0.0,935.0,0.0,32.0,0.0,0.0,1,42000,0,0.0,58
109584,33.0,192,109584,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 부채. 은행을 먹는 사슴은 녹황색 가을 산의 은혜를 나타내며, 부채질할 때 나오는 상쾌한 바람은 생명력을 준다.",0.0,0,0,0.0,0.0,"취풍선 카노코이쵸",0.0,0.0,9,0.0,500,0,0.0,0.0,1010.0,0.0,33.0,0.0,0.0,1,42000,0,0.0,58
109611,0.0,174,109611,0.0,0.0,"마계라고 불리는 다른 세계에서 표착한 꼬리 목걸이. 꿈틀대는 꼬리가 착용자의 성대에 간섭해 위력을 올리지만 영창 시가 아닐 때에도 영향을 미친다.",0.0,0,0,8.0,0.0,"데모닉 테일 타이",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,1,42000,0,0.0,61
109612,0.0,180,109612,0.0,0.0,"전설이라고 불린 조리사 여단 내에서 애용된 과자 포크 머리 장식. 늘 동방 과자의 섬세한 단맛과 향을 느낌으로서 마력이 예민해진다.",0.0,0,0,8.0,0.0,"사파이어 포크 헤어핀",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,1,42000,0,0.0,61
109613,0.0,186,109613,0.0,0.0,"미지의 대륙으로 향하는 조사 선단의 특별한 공로자에게 수여하는 브로치. 이 영예를 얻은 자는 푸른 바다를 날아다니는 바닷새처럼 자유롭게 마력을 다룬다.",0.0,0,0,8.0,0.0,"창해의 플로터 브로치",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,1,42000,0,0.0,61
109614,0.0,192,109614,0.0,0.0,"랜드솔의 문화를 접한 동국의 장인이 만든 부채. 가을 긴 밤의 고요하고 편안한 공기에 연마된 마력이 뒤바뀌어 사나운 멧돼지가 돌진하듯 적을 습격한다.",0.0,0,0,8.0,0.0,"벽야선 이노코카에데",0.0,0.0,9,0.0,500,0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,1,42000,0,0.0,61
103011,0.0,19,113011,0.0,0.0,"「빛나는 검」의 조각.",0.0,0,0,0.0,0.0,"빛나는 검(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,1
103012,0.0,29,113012,0.0,0.0,"「용무늬 검」의 조각.",0.0,0,0,0.0,0.0,"용무늬 검(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,1
103013,0.0,37,113013,0.0,0.0,"「페더 블레이드」의 조각.",0.0,0,0,0.0,0.0,"페더 블레이드(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,1,0.0,1
103071,0.0,19,113071,0.0,0.0,"「플래티넘 나이프」의 조각.",0.0,0,0,0.0,0.0,"플래티넘 나이프(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,7
103101,0.0,30,113101,0.0,0.0,"「드래곤즈 클로」의 조각.",0.0,0,0,0.0,0.0,"드래곤즈 클로(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,10
103131,0.0,30,113131,0.0,0.0,"「큐피드의 활」의 조각.",0.0,0,0,0.0,0.0,"큐피드의 활(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,13
103162,0.0,30,113162,0.0,0.0,"「앱솔루트 스피어」의 조각.",0.0,0,0,0.0,0.0,"앱솔루트 스피어(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,16
103191,0.0,20,113191,0.0,0.0,"「블루 스피어 액스」의 조각.",0.0,0,0,0.0,0.0,"블루 스피어 액스(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,19
103221,0.0,19,113221,0.0,0.0,"「쏜블러드 로드」의 조각.",0.0,0,0,0.0,0.0,"쏜블러드 로드(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,22
103222,0.0,40,113222,0.0,0.0,"「데빌스 혼」의 조각.",0.0,0,0,0.0,0.0,"데빌스 혼(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,1,0.0,22
103252,0.0,29,113252,0.0,0.0,"「꽃봉오리 지팡이」의 조각.",0.0,0,0,0.0,0.0,"꽃봉오리 지팡이(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,25
103283,0.0,43,113283,0.0,0.0,"「헤비 메탈 아머」의 조각.",0.0,0,0,0.0,0.0,"헤비 메탈 아머(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,1,0.0,28
103342,0.0,32,113342,0.0,0.0,"「왕궁 의복」의 조각.",0.0,0,0,0.0,0.0,"왕궁 의복(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,34
103372,0.0,43,113372,0.0,0.0,"「철학자의 로브」의 조각.",0.0,0,0,0.0,0.0,"철학자의 로브(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,1,0.0,37
103401,0.0,34,113401,0.0,0.0,"「가넷 실드」의 조각.",0.0,0,0,0.0,0.0,"가넷 실드(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,40
103431,0.0,23,113431,0.0,0.0,"「닌자 신발」의 조각.",0.0,0,0,0.0,0.0,"닌자 신발(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,43
103521,0.0,23,113521,0.0,0.0,"「위치 헤어밴드」의 조각.",0.0,0,0,0.0,0.0,"위치 헤어밴드(조각)",0.0,0.0,3,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,52
103522,0.0,34,113522,0.0,0.0,"「위치 햇」의 조각.",0.0,0,0,0.0,0.0,"위치 햇(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,52
103551,0.0,25,113551,0.0,0.0,"「오팔 귀걸이」의 조각.",0.0,0,0,0.0,0.0,"오팔 귀걸이(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,55
103552,0.0,36,113552,0.0,0.0,"「그리핀의 날개 장식」의 조각.",0.0,0,0,0.0,0.0,"그리핀의 날개 장식(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,600,1,0.0,55
103553,0.0,46,113553,0.0,0.0,"「진홍색 다이아」의 조각.",0.0,0,0,0.0,0.0,"진홍색 다이아(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,1,0.0,55
103581,0.0,25,113581,0.0,0.0,"「에메랄드 귀걸이」의 조각.",0.0,0,0,0.0,0.0,"에메랄드 귀걸이(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,58
103611,0.0,25,113611,0.0,0.0,"「터키석 귀걸이」의 조각.",0.0,0,0,0.0,0.0,"터키석 귀걸이(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280,1,0.0,61
103614,0.0,46,113614,0.0,0.0,"「월계수의 슬픔」의 조각.",0.0,0,0,0.0,0.0,"월계수의 슬픔(조각)",0.0,0.0,3,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,1,0.0,61
104011,0.0,48,114011,0.0,0.0,"「엔젤 블레이드」의 조각.",0.0,0,0,0.0,0.0,"엔젤 블레이드(조각)",0.0,0.0,4,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,1
104012,0.0,52,114012,0.0,0.0,"「태양검」의 조각.",0.0,0,0,0.0,0.0,"태양검(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,1
104013,0.0,52,114013,0.0,0.0,"「아이스 클레이모어」의 조각.",0.0,0,0,0.0,0.0,"아이스 클레이모어(조각)",0.0,0.0,4,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,1
104014,0.0,58,114014,0.0,0.0,"「카오스 블레이드」의 조각.",0.0,0,0,0.0,0.0,"카오스 블레이드(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,1
104041,0.0,49,114041,0.0,0.0,"「요접의 도」의 조각.",0.0,0,0,0.0,0.0,"요접의 도(조각)",0.0,0.0,4,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,4
104043,0.0,52,114043,0.0,0.0,"「매신의 빛나는 검」의 조각.",0.0,0,0,0.0,0.0,"매신의 빛나는 검(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,4
104072,0.0,53,114072,0.0,0.0,"「프린세스 나이프」의 조각.",0.0,0,0,0.0,0.0,"프린세스 나이프(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,7
104073,0.0,53,114073,0.0,0.0,"「다크 매터 엣지」의 조각.",0.0,0,0,0.0,0.0,"다크 매터 엣지(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,7
104102,0.0,52,114102,0.0,0.0,"「사자왕의 건틀렛」의 조각.",0.0,0,0,0.0,0.0,"사자왕의 건틀렛(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,10
104104,0.0,58,114104,0.0,0.0,"「창뢰권」의 조각.",0.0,0,0,0.0,0.0,"창뢰권(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,10
104132,0.0,52,114132,0.0,0.0,"「엔젤 보우」의 조각.",0.0,0,0,0.0,0.0,"엔젤 보우(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,13
104133,0.0,52,114133,0.0,0.0,"「아르테미스 보우」의 조각.",0.0,0,0,0.0,0.0,"아르테미스 보우(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,13
104134,0.0,58,114134,0.0,0.0,"「정령수의 활」의 조각.",0.0,0,0,0.0,0.0,"정령수의 활(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,13
104162,0.0,53,114162,0.0,0.0,"「퀸즈 스피어」의 조각.",0.0,0,0,0.0,0.0,"퀸즈 스피어(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,16
104164,0.0,59,114164,0.0,0.0,"「가이아 바르딧슈」의 조각.",0.0,0,0,0.0,0.0,"가이아 바르딧슈(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,16
104191,0.0,49,114191,0.0,0.0,"「자룡부」의 조각.",0.0,0,0,0.0,0.0,"자룡부(조각)",0.0,0.0,4,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,19
104193,0.0,53,114193,0.0,0.0,"「여왕의 전투 도끼」의 조각.",0.0,0,0,0.0,0.0,"여왕의 전투 도끼(조각)",0.0,0.0,4,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,19
104194,0.0,59,114194,0.0,0.0,"「아쿠아 슬래셔」의 조각.",0.0,0,0,0.0,0.0,"아쿠아 슬래셔(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,19
104221,0.0,48,114221,0.0,0.0,"「퓨리 로드」의 조각.",0.0,0,0,0.0,0.0,"퓨리 로드(조각)",0.0,0.0,4,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,22
104222,0.0,52,114222,0.0,0.0,"「태양의 로드」의 조각.",0.0,0,0,0.0,0.0,"태양의 로드(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,22
104223,0.0,52,114223,0.0,0.0,"「사법신의 석장」의 조각.",0.0,0,0,0.0,0.0,"사법신의 석장(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,22
104252,0.0,53,114252,0.0,0.0,"「생명의 로드」의 조각.",0.0,0,0,0.0,0.0,"생명의 로드(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500,1,0.0,25
104254,0.0,58,114254,0.0,0.0,"「하이 엔젤 로드」의 조각.",0.0,0,0,0.0,0.0,"하이 엔젤 로드(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,25
104281,0.0,51,114281,0.0,0.0,"「인비저블 드레스」의 조각.",0.0,0,0,0.0,0.0,"인비저블 드레스(조각)",0.0,0.0,4,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,28
104341,0.0,51,114341,0.0,0.0,"「월하의 법의」의 조각.",0.0,0,0,0.0,0.0,"월하의 법의 (조각)",0.0,0.0,4,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,34
104371,0.0,51,114371,0.0,0.0,"「대마도사의 로브」의 조각.",0.0,0,0,0.0,0.0,"대마도사의 로브(조각)",0.0,0.0,4,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,37
104461,0.0,52,114461,0.0,0.0,"「위저드 부츠」의 조각.",0.0,0,0,0.0,0.0,"위저드 부츠(조각)",0.0,0.0,4,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,46
104551,0.0,53,114551,0.0,0.0,"「엘리멘탈 하트」의 조각.",0.0,0,0,0.0,0.0,"엘리멘탈 하트(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,55
104552,0.0,57,114552,0.0,0.0,"「태양의 목걸이」의 조각.",0.0,0,0,0.0,0.0,"태양의 목걸이(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,55
104553,0.0,60,114553,0.0,0.0,"「염제의 반지」의 조각.",0.0,0,0,0.0,0.0,"염제의 반지(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,55
104554,0.0,60,114554,0.0,0.0,"「묘신의 펜던트」의 조각.",0.0,0,0,0.0,0.0,"묘신의 펜던트(조각)",0.0,0.0,4,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,55
104581,0.0,53,114581,0.0,0.0,"「수호의 팔찌」의 조각.",0.0,0,0,0.0,0.0,"수호의 팔찌(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,58
104582,0.0,57,114582,0.0,0.0,"「문 브레이슬릿」의 조각.",0.0,0,0,0.0,0.0,"문 브레이슬릿(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,58
104583,0.0,60,114583,0.0,0.0,"「성신도의 펜던트」의 조각.",0.0,0,0,0.0,0.0,"성신도의 펜던트(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,58
104611,0.0,53,114611,0.0,0.0,"「초승달의 한탄」의 조각.",0.0,0,0,0.0,0.0,"초승달의 한탄(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,1,0.0,61
104612,0.0,57,114612,0.0,0.0,"「용의 눈물」의 조각.",0.0,0,0,0.0,0.0,"용의 눈물(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750,1,0.0,61
104613,0.0,60,114613,0.0,0.0,"「대현자의 보주」의 조각.",0.0,0,0,0.0,0.0,"대현자의 보주(조각)",0.0,0.0,4,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900,1,0.0,61
105011,0.0,64,115011,0.0,0.0,"「라이트닝 블레이드」의 조각.",0.0,0,0,0.0,0.0,"라이트닝 블레이드(조각)",0.0,0.0,5,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200,1,0.0,1
105041,0.0,64,115041,0.0,0.0,"「백화백앵도」의 조각.",0.0,0,0,0.0,0.0,"백화백앵도(조각)",0.0,0.0,5,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200,1,0.0,4
