id,unit_id,use_type,voice_id,face_id,change_time,change_face,description
1093003,109301,1,3,1,2.7,2,"청춘, 보내고 있나요?\n루는 매일 보내고 있어요~!"
1093004,109301,1,4,1,1.2,2,"루랑 같이 더 많이~\n놀아주면 좋겠어요~♪"
1093005,109301,1,5,6,3.4,1,"오메메가\n신경 쓰이나요?\n콕콕 찔러 보실래요?"
1093006,109331,1,1,1,0.0,1,"루의 화려한 오메메 다루기\n보여 드릴게요!\n받아라, 받아~!"
1093007,109331,1,2,1,0.0,1,"루랑 오메메의\n콤비네이션으로\n해치워 버릴 거예요~!"
1093008,109331,1,3,1,0.0,1,"다른 세계에서의 추억도\n청춘의 1페이지예요!\n루, 무척 즐거워요~!"
1093009,109331,1,4,1,0.0,1,"어, 오메메의 정체요?\n글쎄요…? 하지만 루랑 계속\n함께한 친구예요~!"
1093010,109331,1,5,1,0.0,1,"추가 시험의 여제, 낙제의 왕녀…\n수많은 별명을 가진 루의 실력\n보여드릴게요~!"
1093011,109301,2,6,6,2.8,2,"오늘은 당신의  생일인가요?\n그럼 루도 축하해 줄게요!\n생일 축하해요~!"
1093012,109331,2,6,1,0.0,1,"루, 암기는 못하지만…\n친구의 생일은\n확실히 기억해요~!!\n생일 축하해요!"
1094001,109401,1,1,1,4.4,4,"나의 이런 모습이나 용의 힘… 너는\n두려워하지 않을 수 있어…?"
1094002,109401,1,2,5,3.6,2,"나는 다른 사람들처럼\n감정을 드러낼 수 없지만…\n이래 봬도 즐기고 있어"
1094003,109401,1,3,1,5.3,2,"앤은 줄곧 혼자였던 내\n옆에 있어 줬고…\n나의 세상을 밝혀줬어"
1094004,109401,1,4,6,3.7,2,"다른 세상에 오고 말다니…\n하지만 너희들 같은\n상냥한 사람을 만나서 다행이야"
1094005,109401,1,5,2,0.0,2,"너한테는 정말 감사하고 있어…\n혹시 내가 도울 일이 있다면\n뭐든지 말해, 열심히 할 테니까"
1094006,109431,1,1,1,0.0,1,"모두를 지키기 위해서라면\n얼마든지 힘을 낼 수 있어…!\n용의 불꽃을 보여주겠어!"
1094007,109431,1,2,1,0.0,1,"모두는…\n절대로 다치게 하지 않아\n나의 불꽃은 그 때문에 존재해…!"
1094008,109431,1,3,1,0.0,1,"나에게 부족했던 건\n자기 자신에게 지지 않는 강함…\n하지만 지금은, 이제 괜찮아!"
1094009,109431,1,4,1,0.0,1,"이런 힘, 필요 없다고\n생각했던 때도 있었지만…\n지금은 조금 자랑스럽게 느껴져"
1094010,109431,1,5,1,0.0,1,"나, 꽤 튼튼해\n그러니까… 맡겨줘!"
1094011,109401,2,6,1,4.3,2,"오늘이 네 생일이구나\n저기… 축하해\n뭔가 가지고 싶은 거라도 있어?"
1094012,109431,2,6,1,0.0,1,"해피 버스데이\n너를 축하해 주는 날인데\n나까지 기뻐. 신기하네"
1095001,109501,1,1,1,2.6,2,"이게 소문으로 듣던 기모노네요…\n봐도 좋고\n벗겨도 좋고\n돌려도 좋은 마성의 옷…!"
1095002,109501,1,2,5,2.9,6,"어~라~~~~~!\nS 씨, 보고 있었나요!?\n쿠우카가 돌고 있는 모습을 즐기고 있던\n거군요… 역시 인격 파탄자…!"
1095003,109501,1,3,1,4.8,5,"소문에 의하면 기모노를 입을 때\n속옷은 입지 않는다고 해요…\n에, S 씨… 확인하게 해줘\n라니, 안 돼요… 크흐흐"
1095004,109501,1,4,6,7.4,5,"앗, 허리띠가 느슨해져 버렸어요…\nS 씨, 고쳐주시겠다고요?\n…츄릅. 좋아…\n좋아요! 좀 더 세게~!"
1095005,109501,1,5,2,5.6,5,"S 씨… 아뇨, 지금은 S 님이라고\n부르는 게 좋을까요…\n쿠우카는 S 님을 모시는\n순종적인… 츄릅"
1095006,109531,1,1,1,0.0,1,"이 기모노, 노출이 많아서\n조금 부끄러워요… 하지만\nS 씨가 보고 있다고 생각하면\n어쩐지 기분이… 츄릅"
1095007,109531,1,2,1,0.0,1,"어~~~라~~~~~!\n이 회전, 버릇이 될 것 같아요\n더, 더 돌 거예요~!\n크흐, 크흐흐~~~!"
1095008,109531,1,3,1,0.0,1,"이 의상을 입고 춤추면 평소보다\n아름답게 춘 것 같은 기분이 들어요…\n나비처럼 춤추는 쿠우카를\n거미처럼 S 씨가… 크흐흐"
1095009,109531,1,4,1,0.0,1,"「쿠우카의 기모노를 벗긴\nS 씨는 야수처럼…」\n크흐흐… 핫! S 씨가\n보고 있는 것 같은 기척이 느껴져요…!"
1095010,109531,1,5,1,0.0,1,"이 허리띠가 신경 쓰이나요?\n그, 그 말은 쿠우카를 회전시키고 싶다는…!\n그리고 기모노가 풀어진 쿠우카를\n그대로 맛있게… 크흐흐"
1095011,109501,2,6,1,5.7,5,"오늘은 소중한 날이네요…\nS 씨가 태어난 날… 츄릅\n즉, 쿠우카의 몸으로 축하해라\n이런 뜻이죠!?"
1095012,109531,2,6,1,0.0,1,"생일 축하합니다\n그런데 S 씨, 기모노의 허리띠가\n선물 포장 같지 않나요\n선물은 저, 어떤가요… 크흐흐"
1096001,109601,1,1,1,7.9,2,"몰래 외출한다면\n좋은 곳을 알고 있다입니다\n다음에 제가 안내하겠다입니다!\n분명히 즐거울 거예요~!"
1096002,109601,1,2,1,4.9,6,"단풍도 좋아하지만\n단풍 만주도 좋아한다입니다\n떠올리니 배가 고픕니다…\n금강산도 식후경이죠!"
1096003,109601,1,3,3,8.6,2,"하나를 던지는 건 천하통일을 위해서…\n둘을 던지는 것도 천하통일을 위해…\n쇼군도 수리검 던지기 특훈을\n하실래요? 마음껏 던질 수 있다입니다!"
1096004,109601,1,4,1,11.0,2,"이 여우 가면은 오에도 마을의\n축제 때 샀습니다. 걸으면 방울이\n울려서 무척 귀엽다입니다\n꺙꺙입니다~!"
1096005,109601,1,5,6,4.0,1,"인법･결빙지옥을 생각해냈다입니다\n차가운 빙수를\n적에게 억지로 먹여서\n머리를 띵~~~하게 만드는 기술입니다!"
1096006,109631,1,1,1,0.0,1,"쇼군께 대항하는 적에게는\n천벌을 내린다입니다! 천하통일을 할 때까지\n멈출 수 없습니다!\n필살 인법으로 이겨나가겠다입니다!"
1096007,109631,1,2,1,0.0,1,"훗훗훗… 비장의\n새로운 인법을 선보일 때다입니다!\n으윽, 아직 사용하면 안 된다고요?\n쇼군은 짓궂다입니다…"
1096008,109631,1,3,1,0.0,1,"쇼군은 태평성대한 세상을\n만들 겁니다!\n저는 그런 도읍을\n평생 지키고 싶다입니다!"
1096009,109631,1,4,1,0.0,1,"저의 활약, 확실히\n지켜봐 주세요! 언젠가\n충신이라고 불릴 그날까지\n언제나 옆에 있겠다입니다"
1096010,109631,1,5,1,0.0,1,"쇼군을 위해서라면 어떠한\n적과도 싸울 거다입니다!\n충성심이야말로 천하통일의\n비책이라고 믿고 있다입니다!"
1096011,109601,2,6,2,7.4,1,"생일 축하한다입니다!\n선물은 쇼군 전용\n마이 수리검입니다!\n잔뜩 던져 주세요~!"
1096012,109631,2,6,1,0.0,1,"오늘은 축하한다입니다!\n건배사는 제가 하겠습니다!\n손을 잡겠다입니다!\n아침까지 신나게 논다입니다!"
1097001,109701,1,1,1,4.9,2,"웬만한 집안일은 다 잘하니까\n뭔가 도움이 될\n일이 있다면\n저 렘을 불러 주세요"
1097002,109701,1,2,6,5.8,2,"언니가 메이드 일을\n안 하고서 쉬고 있다…고요?\n역시나 언니!\n쉬는 모습도 근사해요!"
1097003,109701,1,3,1,4.0,2,"도깨비라고 해도\n인간과 큰 차이는 없어요\n마수를 처치하거나\n철퇴를 휘두르는 정도예요"
1097004,109701,1,4,1,0.0,1,"주변의 잡다한 일은\n렘에게 맡겨 주세요\n열심히 돌봐 드릴게요"
1097005,109701,1,5,6,5.1,2,"이쪽 세상에서는\n뿔이 있어도\n신기한 건 아니네요\n어쩐지 조금 기뻐요"
1097006,109731,1,1,1,0.0,1,"이 철퇴요?\n이건 휴대용이라\n짧아서\n일반 철퇴보다 가볍답니다"
1097007,109731,1,2,1,0.0,1,"거목이라 할지라도\n도깨비인 렘을\n방해하는 건 불가능해요\n전부 분쇄해 버리겠어요"
1097008,109731,1,3,1,0.0,1,"이 정도의 거목이라면\n렘의 힘으로 치울 수 있을 겁니다\n저, 저기… 성공하면\n칭찬해 주시겠어요?"
1097009,109731,1,4,1,0.0,1,"여자아이가 쓰러진 나무를\n파괴하는 건 불가능하다고요?\n설명은 필요 없으니\n거기서 지켜봐 주세요"
1097010,109731,1,5,1,0.0,1,"강하다니…\n여자아이에게 그런 말은\n아니라고 생각하는데요?"
1097011,109701,2,6,2,5.4,1,"생일 축하합니다\n선물로 케이크를 구울게요\n더 특별하게 만들려면, 우선\n비룡의 알을 조달해야겠어요"
1097012,109731,2,6,1,0.0,1,"생일 축하합니다!\n오늘을 위해서 이것저것\n준비했으니\n잔뜩 축하해 드릴게요"
1098001,109801,1,1,6,5.0,3,"이곳이 이세계. 솔직히\n믿기 어렵지만…\n바루스의 농담보다는\n어느 정도 나을지도 몰라"
1098002,109801,1,2,4,2.4,3,"귀찮게 되어 버렸네\n뭐, 위험인물은 없는 듯하고\n편하게 지낼 수 있으니 문제없어"
1098003,109801,1,3,3,1.9,2,"일이라면 하고 있어\n홍차를 우아하게 마시는 람의 모습이\n주변 사람의 눈을 즐겁게 해 주잖아"
1098004,109801,1,4,3,5.4,4,"이건 바람 계통의 마법이야\n마음만 먹으면\n뭐든 얇게 토막 낼 수 있어\n피곤해지니 안 하지만"
1098005,109801,1,5,3,5.9,2,"찐 고구마를 먹도록 해\n맛있었지\n막 완성된… 아니\n막 찐 거야"
1098006,109831,1,1,1,0.0,1,"천리안을 가진 람한테서는\n도망칠 수 없어\n죽고 싶지 않다면 최대한\n지혜와 용기를 짜내야 할걸"
1098007,109831,1,2,1,0.0,1,"기억해 두라고\n뿔을 잃어도\n천재인 람한테는\n전혀 미치지 못한다는 걸"
1098008,109831,1,3,1,0.0,1,"전투에서는 정말 쓸모없구나\n실망감을 감추기 힘들었어\n…적어도 람의 옆에서\n떨어지지 마"
1098009,109831,1,4,1,0.0,1,"단숨에 정리할게\n왜냐고?\n람이… 아니\n빨리 돌아가고 싶으니까"
1098010,109831,1,5,1,0.0,1,"바람의 마법은 편리해\n적을 베어버릴 뿐만 아니라 귀찮은 남자의\n거기를 잘라버릴 수도 있어\n어디냐고? 상상에 맡길게"
1098011,109801,2,6,3,6.5,2,"생일에 람의 축하를 받다니\n무한한 영광으로 생각해\n생일 선물? 물론\n막 찐 고구마야!"
1098012,109831,2,6,1,0.0,1,"뭘 가지고 싶어?\n말해봐\n왜냐니, 생일이잖아?\n상 정도는 줄게"
1099001,109901,1,1,6,7.9,1,"참 신기해\n마나도 있고 정령도 있는데\n본 적 없는 것들이 잔뜩\n이곳이 이세계구나…"
1099002,109901,1,2,1,6.3,2,"가볍게 산책이라도 할래?\n정령 아이들과 대화하러 가는 거야\n그게 이 아이들과의\n계약 조건 중 하나니까"
1099003,109901,1,3,1,5.0,6,"좀 전에 마을에 갔더니\n엘프를 봤어\n어쩌면 이 세계에도\n하프엘프가 있을까…?"
1099004,109901,1,4,5,5.2,6,"콧코로는 현명하고\n무척 귀여워\n…진짜 내 여동생이면\n좋았을 텐데"
1099005,109901,1,5,1,5.4,6,"이쪽 세계에 온 이후로\n팩이 자주 나오지 않아\n마나를 지나치게 쓰지 않도록\n배려해주는 걸까"
1099006,109931,1,1,1,0.0,1,"너도 잠깐 앉지 않을래?\n랜드솔의 꽃도 굉장히 예뻐\n미정령들도 기뻐하고 있어"
1099007,109931,1,2,1,0.0,1,"잠시 대화하자?\n이 세계에 관한 거나\n내가 있던 세계에 관한 거…\n하고 싶은 이야기가 잔뜩 있어"
1099008,109931,1,3,1,0.0,1,"그렇구나, 콧코로도\n정령들과 대화할 수 있구나\n후후, 역시 남이라는\n생각이 안 들어"
1099009,109931,1,4,1,0.0,1,"어머, 꽃잎이 머리카락에 붙었어\n떼어줄 테니까\n머리를 이쪽으로 돌려줄래?\n그래그래… 자, 뗐어♪"
1099010,109931,1,5,1,0.0,1,"있잖아… 또 이 꽃밭을\n같이 보러 와 줄래?\n…정령술사에게 약속은\n무엇보다 중요하니까"
1099011,109901,2,6,1,6.0,2,"이쪽 세계라면\n해피 버스데이~\n이러면 되려나?\n생일 축하해"
1099012,109931,2,6,1,0.0,1,"생일이구나, 축하해\n이렇게 축하해줄 수 있어서\n무척 기뻐"
1100001,110001,1,1,1,4.9,2,"안녕~♪\n여름 바다는 반짝반짝해서\n엄청 끝내주지!\n실컷 즐기자~!"
1100002,110001,1,2,1,6.9,6,"히데사이, 그거 알아?\n바닷물은 짜!\n나 똑똑하지~♪\nThis is understand?"
1100003,110001,1,3,2,3.4,1,"촬영이 끝나면\n같이 바다에서 놀자!\n금방 끝나니까\n조금만 기다려♪"
1100004,110001,1,4,2,2.5,5,"이 수영복 멋지지!\n팬들이\n기뻐해 주면 좋겠다~♪"
1100005,110001,1,5,2,7.7,1,"음~! 바다 최고~!\n히데사이랑 잔뜩 놀 수 있고\n진짜 오길 잘했어~♪\n지금은 여름방학 숙제 얘기하기 없기~"
1100006,110031,1,1,1,0.0,1,"봐봐, 모델로 일하는 내 모습!\n어때? 느낌 좋지♪\n이렇게 가까이서 봐도 되는 건\n히데사이뿐이다?"
1100007,110031,1,2,1,0.0,1,"여름 바다에서는 즐거운 일이\n진짜 잔뜩 있지만…\n히데사이와 있는 것만으로도, 엄청\n텐션 올라간다니까~"
1100008,110031,1,3,1,0.0,1,"섹시하다는 느낌 잘 모르겠지만\n지금의 나, 섹시할까?\n히데사이가 두근거린다면\n기쁠 거야♪"
1100009,110031,1,4,1,0.0,1,"여름에는 텐션이 올라가지♪\n히데사이도 응원해 주고\n더는 무서울 게 없는 느낌이야☆"
1100010,110031,1,5,1,0.0,1,"햇살도 모래사장도 뜨겁다~!\n오늘은 엄청\n느낌 좋아~♪\n엄청 귀여운 사진을 찍을 수 있을 것 같아!"
1100011,110001,2,6,1,3.3,2,"안녕~!\n히데사이, 생일 맞지?\n축하해~!\n오늘은 파티해야겠네!"
1100012,110031,2,6,1,0.0,1,"안녕! 히데사이, 해피 버스데이☆\n축하도 해야겠지!\n내가 해줬으면 하는 게 있다면\n뭐든 말해도 좋아!"
1101001,110101,1,1,1,7.4,2,"바다에 들어가기 전에는\n준비운동을 해야지!\n도와줄 테니까 힘을 빼렴?\n그래, 아주 잘하네~♪"
1101002,110101,1,2,6,7.1,1,"바다는 즐거운 곳이지만\n위험한 것도 있으니까\n조심해서 놀자?\n선생님이 함께 있어 줄게"
1101003,110101,1,3,6,4.8,4,"어쩐지 평소보다 더 남자들이\n말을 걸어와. 혹시\n수영복이 이상해졌나\n얘, 잠깐 봐줄래?"
1101004,110101,1,4,5,7.0,4,"아아~앙\n모래가 수영복 안으로 들어가서\n간지러워~\n부탁이야, 어떻게 좀 해줘~"
1101005,110101,1,5,5,8.0,6,"오래간만에 입는 수영복이니까\n오늘을 위해서 새로 샀어\n어울려? 앗, 어째서\n고개를 돌리는 거야~"
1101006,110131,1,1,1,0.0,1,"엣취…\n몸이 좀 차가워졌어\n네게 붙어서\n온기를 나눠 가져도 될까?"
1101007,110131,1,2,1,0.0,1,"네가 너무 듬직하니까\n우리가 선생과 학생이라는 걸\n잊게 돼…\n그렇지만… 아니야, 아무것도"
1101008,110131,1,3,1,0.0,1,"이런 식으로 남자아이와 바다에 오는 건\n처음 있는 일이라\n어쩐지 부끄럽네\n있잖아, 너는 지금 어떤 기분이니?"
1101009,110131,1,4,1,0.0,1,"여름방학 최고의 추억은\n이 아름다운 밤바다이려나\n너와 함께 봤으니까\n평생 잊지 않을 거야, 분명…"
1101010,110131,1,5,1,0.0,1,"너, 혹시 키가 좀 컸니?\n기분 탓이 아니라고 생각해\n네가 성장한 걸 느끼면 어쩐지\n기뻐서 가슴이 두근거리니까"
1101011,110101,2,6,1,9.2,2,"오늘은 네 생일이네\n후후, 물론 잊지 않았어\n한층 더 어른이 된 기념으로\n바다의 집에서 파티하자!"
1101012,110131,2,6,1,0.0,1,"생일 축하해～\n해변에서 보는 네 얼굴이\n어엿한 어른으로 보여\n후후, 여름인 탓일까"
1103001,110301,1,1,2,4.9,1,"아하하\n날이 저물 때까지 해변에서 느긋하게…\n이런 날이 있는 것도 좋네"
1103002,110301,1,2,1,6.0,6,"조개껍데기를 모아서 액세서리 만들기\n같은 것도 나쁘지 않네\n추억 만들기야! 팔려는\n생각은 안 했다고? 아마도"
1103003,110301,1,3,1,4.1,2,"바다의 모래는 입자가 고와서 기분 좋아\n가져가서 구호원에\n모래 놀이터를 만들 수 없을까?"
1103004,110301,1,4,1,4.9,5,"아이들과 시끌벅적\n지내는 것도 물론 즐겁지만\n너랑 단둘이 지내는 것도\n꽤 좋네"
1103005,110301,1,5,1,3.1,2,"내 수영복 차림을 이렇게\n가까이에서 보다니, 너 정말\n복 받은 거야♪"
1103006,110331,1,1,1,0.0,1,"우아하지 않을 수도 있겠지만\n지금만큼은 봐줘\n나 지금, 엄청\n들떴어!"
1103007,110331,1,2,1,0.0,1,"여름 햇살은 기분을\n개방적으로 만들어!\n나도 좀 더\n모험해 볼까♪"
1103008,110331,1,3,1,0.0,1,"바다에 오는 건 오랜만이네~\n모처럼의 바캉스니까\n즐기지 않으면 손해야!"
1103009,110331,1,4,1,0.0,1,"정말 아름다운 바다네\n만약 아무도 없는 해변에서 너와\n단둘이 있게 되면… 앗!\n어째서 내가 이런 생각을!"
1103010,110331,1,5,1,0.0,1,"나 잡아 봐라~♪\n이, 이런 걸 내가\n할 수 있을 리 없잖아!!"
1103011,110301,2,6,2,1.9,1,"생일 축하해♪\n구호원 가족들도\n네 생일을 축하해 주고 싶어 하니까\n기대해!"
1103012,110331,2,6,1,0.0,1,"생일 축하해!\n단둘이 생일 파티\n하자♪ 농담이야"
1104001,110401,1,1,2,2.9,6,"헤헷, 바다다~!\n뭐, 뭐야, 내가\n들뜨면 이상해?"
1104002,110401,1,2,1,2.6,2,"해변에서 야키소바도 좋겠네\n좋았어! 재료 가져가자\n점심은 만들어 줄게"
1104003,110401,1,3,2,3.2,1,"더운 날 수영하는 건 최고야!\n맞다, 튜브 끌어당기며\n헤엄쳐 줄까?"
1104004,110401,1,4,1,3.3,5,"너랑 함께하면 어쩐지 즐…\n아, 아무것도 아니야!\n…바다에 왔다고 너무\n분별없어지는 것도 좋지 않네, 응"
1104005,110401,1,5,1,8.0,6,"잠깐 쉬자\n오~ 어쩐지 네 손\n기분 좋게 차갑다!\n앗… 미안, 너무 만졌네"
1104006,110431,1,1,1,0.0,1,"우와앗!? 수, 수영복이!?\n아, 아무도 안 봤겠지… 앗\n어째서 거기에 있는 거야!?\n보지 마! …정말이지"
1104007,110431,1,2,1,0.0,1,"음~ 바람이 기분 좋다!\n헤헷, 너와 둘이서 바다라니\n간질간질한 기분이야\n자, 우선 뭘 할까?"
1104008,110431,1,3,1,0.0,1,"어쩐지 너한테는 부끄러운 모습만\n보이는 것 같은 기분이 들어…\n싫은 건 아니지만\n…앗, 내가 지금 무슨 말을 하는 거지!?"
1104009,110431,1,4,1,0.0,1,"신기한 게 말이지\n너랑 있으면 시간이\n순식간에 지나고 말아…\n너도? …그, 그렇구나!"
1104010,110431,1,5,1,0.0,1,"귀, 귀엽다고?\n수영복 입은 내 모습이?\n기, 기쁘지 않아!\n꼬리? 안 흔들었어! 보지 마!"
1104011,110401,2,6,1,8.7,2,"생일이랬지. 그렇지…\n해변 특훈 메뉴를 선물\n이건 농담이고\n나중에 빙수라도 사 줄게"
1104012,110431,2,6,1,0.0,1,"오늘 생일이지?\n같이 식재료 사러 가자\n나중에 뭔가 만들어 줄 테니까\n네가 좋아하는 거… 가르쳐줘"
1105001,110501,1,1,6,1.9,1,"잘 지내고 있지~?\n나는 항상 잘 지내~!\n자~ 자, 같이 뭘 할까~?"
1105002,110501,1,2,2,3.2,1,"어떻게든 될 거야~!\n바다를 보면 소리치고 싶지 않아~?\n자, 너도 어떻게든 될 거야~!"
1105003,110501,1,3,1,5.7,2,"바다는 즐거운 게 잔뜩 있어~!\n뛰고 헤엄치고 노래하고 춤추고\n마음껏 즐기는 거야~!"
1105004,110501,1,4,6,8.2,1,"응~? 어딜 보고 있어~?\n이 수영복이 신경 쓰여~?\n그럼 만져볼래~?\n자자, 사양하지 않아도 돼~!"
1105005,110501,1,5,2,3.1,5,"파도 소리가 기분 좋다~\n너랑 같이 듣고 있으면 어쩐지\n가슴이 두근거리네~\n너도? 들어봐도 돼~?"
1105006,110531,1,1,1,0.0,1,"여름을 즐기는 법은 다양하지만~\n이렇게 연주하는 건 특별해~\n들려오는 파도의 리듬에 맞춰\n마음 가는 대로 음악을 즐기는 거야~"
1105007,110531,1,2,1,0.0,1,"아하~♪ 즐겁다~!\n여름은 몸이 근질근질해~!\n자, 너도 같이 노래하자~\n부끄러워하면 안 된다~♪"
1105008,110531,1,3,1,0.0,1,"마음껏 노래한 다음에는\n해변을 달리고 바다에서 헤엄치자~!\n여름은 기다려 주지 않으니까~\n오늘은 나와 한계를 뛰어넘는 거야~!"
1105009,110531,1,4,1,0.0,1,"다음에 너를 테마로 한\n곡을 만들어 보고 싶어~\n분명 신나는 곡이 될 거야~!"
1105010,110531,1,5,1,0.0,1,"너를 생각하며 연주하면\n소리가 평소와 다른 느낌이 들어~\n뭐라고 말하면 좋을까…\n어쨌든 들어줬으면 좋겠어~!"
1105011,110501,2,6,2,2.8,1,"완벽하게 준비가 다 됐어~!\n왜냐면 네 생일이니까~!\n자, 손과 손을 맞잡고\n렛츠 댄스~!"
1105012,110531,2,6,1,0.0,1,"생일, 축하해~!\n몸이 멋대로 움직여~ 앗!\n부딪쳐서 미안해, 하지만\n부드러운 부분이니까 괜찮지~?"
1106001,110601,1,1,1,4.2,2,"여름 바다는 이상한 나라이옵니다\n소녀와 함께\n즐겁게 지내셔요♪"
1106002,110601,1,2,6,5.5,1,"후우, 햇볕이 뜨거워서\n힘드옵니다~\n왕자님, 저쪽 그늘에서\n쉬시겠어요♪"
1106003,110601,1,3,1,4.1,2,"차가운 수박, 잘라 왔사옵니다\n미지근해지기 전에 소녀와 함께 먹어요~"
1106004,110601,1,4,1,7.9,5,"여름이라고 하면 불꽃놀이죠\n밤하늘에 피는 커다란 꽃…\n하아, 왕자님과 둘이서\n보러 가고 싶사옵니다"
1106005,110601,1,5,6,5.0,2,"이 수영복\n소녀에게 잘 어울리옵니까?\n왕자님께 보여드리고 싶어서\n열심히 골랐사옵니다♪"
1106006,110631,1,1,1,0.0,1,"어머나, 기분 좋아라~♪\n이렇게 해변에 누워있으니\n여름이 온몸으로 느껴질 것만 같사옵니다\n왕자님도 같이 하시면 어떻사옵니까?"
1106007,110631,1,2,1,0.0,1,"봉제인형들도\n햇살을 맞고 기분 좋은 듯하옵니다\n왕자님도 이쪽으로 오셔서 만져 보시겠어요?\n따끈따끈, 폭신폭신하옵니다…♪"
1106008,110631,1,3,1,0.0,1,"소녀의 수영복\n하늘하늘해서 귀엽지 않사옵니까?\n찬찬히 보셔도 좋사옵니다?\n좀 더 가까이서, 자요♪"
1106009,110631,1,4,1,0.0,1,"여름의 해변은 로맨틱하네요\n이런 곳에서 왕자님과 단둘이\n느긋하게 살고 싶사옵니다\n…성은 어디에 세울까요♪"
1106010,110631,1,5,1,0.0,1,"왕자님, 함께 춤추지 않겠사옵니까?\n마호 공주와 왕자님, 둘만의\n해변 무도회이옵니다♪\n자, 함께… 빙그르르 뿅~♪"
1106011,110601,2,6,1,6.2,2,"생일 축하드리옵니다~\n아직도 더우니\n오늘은 화과자와 차가운 말차로\n축하를 하죠♪"
1106012,110631,2,6,1,0.0,1,"오늘은 왕자님의 생일이네요\n정말로 축복받은 날이옵니다\n마법으로 축하 폭죽을\n쏠 테니 잘 보고 있어 주셔요."
1107001,110701,1,1,6,3.0,4,"교복이 치마네요…\n으으… 다리가 휑해서\n진정되지 않아요…"
1107002,110701,1,2,6,3.7,2,"제가 학교에 가는 게 걱정인가요?\n안심하세요!\n무슨 일이 생기면\n양호실로 등교할 테니까요!"
1107003,110701,1,3,6,2.7,2,"학교에도 식물이…!\n외톨이인 채로 있어도\n꽃들에게\n말을 걸면 외롭지 않아요!"
1107004,110701,1,4,1,6.3,2,"BB단 특훈이 없었다면\n학교에 다가가는 것만으로도\n기절했을지도… 에헤헤♪\n당신에게는 무척 감사해요♪"
1107005,110701,1,5,4,7.2,5,"저, 저기…\n제 교복 차림 어떤가요?\n에… 귀, 귀엽다고요…\n으아, 으아아아아…!"
1107006,110731,1,1,1,0.0,1,"어쨌든 눈에 띄지 않게!\n그리고 항상 구석으로!\n이렇게 하면 외톨이인 저라도\n평화로운 학교생활을… 히익!!"
1107007,110731,1,2,1,0.0,1,"그, 그 사람과 같은 학교…\n어쩐지 두근거려서\n수업에 집중할 수 없… 하으으!?\n수업도 제대로 들을게요~!"
1107008,110731,1,3,1,0.0,1,"다, 다음 수업, 단체 행동이 있어…\n양호실로 도망가는 수밖에… 히이익!\n거, 거짓말, 거짓말이에요!\n그런 생각 안 했어요~!"
1107009,110731,1,4,1,0.0,1,"오, 오늘은 친구 운이 최고!?\n누군가가 말을 걸지도 모른다고…\n당장 누가 말을 걸었을 때의 연습을\n시작해야 해…!"
1107010,110731,1,5,1,0.0,1,"오, 오늘이야말로\n그 사람과 하교를… 흐아아!\n죄, 죄송해요!\n저에게는 너무 큰 바람이었어요!"
1107011,110701,2,6,5,6.8,2,"새, 새새, 생일\n축하드려요!\n아아… 다른 누군가의 생일을\n축하할 수 있다는 것만으로도 행복해요…"
1107012,110731,2,6,1,0.0,1,"생일 축하드려요!\n이런 날에\n당신과 함께 있을 수 있다니…\n친구가 생긴 것보다 기뻐요♪"
1108001,110801,1,1,1,6.1,2,"상관없지만\n어쩐지 학교에서는\n잘 모르겠지만 나를 무서워하는 것 같아\n너는 다른 것 같지만"
1108002,110801,1,2,6,5.1,1,"얼핏 들었는데\n너, 돈을 먹으려고 했던 적이\n있다며? 웃긴다\n그거 별로 맛없었지"
1108003,110801,1,3,2,3.0,4,"어서 오세요~!\n…아, 뭐랄까 알바하는 곳에서 상냥하게\n하라는 말을 들어서. 아~ 진짜 귀찮아"
1108004,110801,1,4,6,3.4,2,"어쩐지 네 분위기\n의외로 나쁘지 않아\n잘 모르겠지만"
1108005,110801,1,5,6,3.1,5,"우와, 기분 나빠…\n뭘 폼을 잡고 그래\n나도 모르게 순간 가슴이\n두근거렸지만… 나, 징그러"
1108006,110831,1,1,1,0.0,1,"밤은 좋아. 뭐랄까…\n너무 잘 보이지 않는 느낌이라든가\n말하지 못하는 걸 말할 수 있는 분위기라든가\n그리고… 뭔가 멋지잖아"
1108007,110831,1,2,1,0.0,1,"뭐야. 너 또 길 잃은 거야?\n어쩔 수 없네~ 데려다줄게\n아니, 인사는 됐다니까, 그냥\n뭔가 그런 기분이니까"
1108008,110831,1,3,1,0.0,1,"밤에 우두커니 선 미스터리한 소녀…\n어때, 이거. 느낌 있지 않아?\n그냥 야간 근무 휴식 중이지만\n됐어, 그런 기분이니까"
1108009,110831,1,4,1,0.0,1,"저기 말이야, 너니까\n딱히 의미 같은 건 없겠지만\n아무 말 없이 사람 얼굴을 보는 건 그만둬\n어쩐지 괜히 쑥스러워지니까"
1108010,110831,1,5,1,0.0,1,"네가? 배웅해 준다고?\n뭐야 그게, 누가 누구한테 말하는 거야\n밤길은 위험하다고? 웃긴다\n좀 멋있잖아"
1108011,110801,2,6,1,9.3,5,"저기 말이야, 동생들 주려고 만든 케이크\n남아서 그러는데 먹어줄래?\n억지로 먹으라는 말은 아니지만\n아… 그리고 생축"
1108012,110831,2,6,1,0.0,1,"상관없지만, 너\n오늘이 생일이라며?\n축하해, 잘됐네\n킬러 펜슬 줄게"
