command_type,param_06,param_05,param_03,drama_id,param_01,param_07,param_04,command_id,param_02,param_08
11,0,0,6,501,111831,0,1,501120,"네!\n이 신년회에 와준 여러분의 웃는 얼굴은\n셰피가 만든 거예요.\n올해도 잔뜩 웃는 얼굴을 만들자고요!",0.5
93,"","","",501,8,"","",501121,1,""
3,0.2,1,0,501,111831,"",nop_talk_guts2_loop,501122,nop_talk_guts2,""
91,"","","",501,501120,"","",501123,"",""
3,0.2,"",1,501,111831,"","",501124,nop_idle_guts2,""
4,"","","",501,120731,"","",501125,1,""
3,0.2,1,0,501,120731,0.2,nop_talk_wish,501126,nop_talk_normal,""
21,"","",0,501,vo_drama_10082001,"",0,501127,vo_drama_10082001_015,""
11,0,0,5,501,120731,0,1,501128,"응.\n【미식전】에도 모두에게도\n최고의 한 해를 만들고 싶어.\n그러니 올해도 잘 부탁해.",1
93,"","","",501,8.5,"","",501129,1,""
3,0.2,1,0,501,120731,0,nop_01_shephy_pose_loop,501130,nop_01_shephy_pose,""
93,"","","",501,2.5,"","",501131,0,""
3,0.2,"",1,501,111831,"","",501132,nop_handclap_long,""
3,0.2,"",1,501,111931,"","",501133,nop_talk_wish3,""
3,0.2,1,0,501,112031,0,nop_talk_doya_loop,501134,nop_talk_doya,""
3,0.2,1,0,501,120931,0,nop_talk_arm_crossed_loop,501135,nop_talk_arm_crossed,""
3,0.2,"",1,501,120831,"","",501136,nop_01_ruka_hello_long,""
91,"","","",501,501128,"","",501137,"",""
93,"","","",501,0.5,"","",501138,0,""
93,"","","",501,0.5,"","",501139,0,""
1,1.95,-255,105,502,1,0,-150,502001,108731,nop_idle_joy_normal
1,1.95,-255,104,502,1,1,150,502002,108831,nop_idle_joy1
1,1.95,-225,101,502,1,0,-300,502003,108931,nop_idle_normal
93,"","","",502,0.5,"","",502004,0,""
21,"","",0,502,vo_drama_10082002,"",0,502005,vo_drama_10082002_001,""
11,0,0,7,502,108831,0,1,502006,"기사 군,\n새해 복 많이 받아.",0.5
3,0.2,"",1,502,108831,"","",502007,nop_talk_joy3_blink,""
93,"","","",502,1,"","",502008,1,""
3,0.2,"",1,502,108831,"","",502009,nop_bow,""
93,"","","",502,2.25,"","",502010,1,""
3,0.2,"",1,502,108831,"","",502011,nop_idle_normal_joy,""
91,"","","",502,502006,"","",502012,"",""
21,"","",0,502,vo_drama_10082002,"",0,502013,vo_drama_10082002_002,""
11,0,0,5,502,108731,0,1,502014,"초대해 줘서 고마워!\n모두 즐거워 보이고 근사한 신년회네!",0.5
3,0.2,"",1,502,108731,"","",502015,nop_talk_joy2,""
91,"","","",502,502014,"","",502016,"",""
3,0.2,"",1,502,108731,"","",502017,nop_idle_joy1,""
21,"","",0,502,vo_drama_10082002,"",0,502018,vo_drama_10082002_003,""
11,0,0,6,502,108931,0,1,502019,"히요리 말대로야.\n화려하면서도 차분해지는\n매우 좋은 분위기야.",0.5
3,0.2,"",1,502,108931,"","",502020,nop_talk_thinking,""
91,"","","",502,502019,"","",502021,"",""
3,0.2,"",1,502,108931,"","",502022,nop_idle_thinking,""
21,"","",0,502,vo_drama_10082002,"",0,502023,vo_drama_10082002_004,""
11,0,0,7,502,108731,0,1,502024,"설날이라고 하면, 기사 군과 함께\n신전에서 가미와 싸웠던 게 생각나네.",0.5
3,0.2,"",1,502,108731,"","",502025,nop_talk_joy3_blink2,""
93,"","","",502,1.5,"","",502026,1,""
3,0.2,"",1,502,108731,"","",502027,nop_talk_joy1_normal,""
91,"","","",502,502024,"","",502028,"",""
3,0.2,"",1,502,108731,"","",502029,nop_idle_joy_normal,""
21,"","",0,502,vo_drama_10082002,"",0,502030,vo_drama_10082002_005,""
11,0,0,5,502,108931,0,1,502031,"응, 엄청난 사건이었지.\n네 도움이 없었다면\n해결할 수 없었을 거야.\n다시 한번 감사 인사를 할게.",0.5
3,0.2,"",1,502,108931,"","",502032,nop_talk_joy3_blink2,""
93,"","","",502,8,"","",502033,1,""
3,0.2,"",1,502,108931,"","",502034,nop_talk_joy3_blink,""
91,"","","",502,502031,"","",502035,"",""
3,0.2,"",1,502,108931,"","",502036,nop_idle_thinking,""
21,"","",0,502,vo_drama_10082002,"",0,502037,vo_drama_10082002_006,""
11,0,0,5,502,108831,0,1,502038,"그때의 기사 군,\n정말 듬직했지……\n앗, 어엇, 그게 아니고!\n그렇지, 올해는 세뱃돈 줄 수 있었어?",0.5
3,0.2,"",1,502,108831,"","",502039,nop_talk_memory,""
93,"","","",502,4.75,"","",502040,1,""
3,0.2,"",1,502,108831,"","",502041,nop_talk_anger2,""
93,"","","",502,3.5,"","",502042,1,""
3,0.2,"",1,502,108831,"","",502043,nop_talk_normal_dere2,""
91,"","","",502,502038,"","",502044,"",""
93,"","","",502,0.1,"","",502045,1,""
3,0.2,"",1,502,108831,"","",502046,nop_idle_normal,""
21,"","",0,502,vo_drama_10082002,"",0,502047,vo_drama_10082002_007,""
11,0,0,6,502,108731,0,1,502048,"그때는 콧코로에게 줄\n세뱃돈을 위해 열심히 했으니까.\n어? 올해는 셰피에게도\n줬구나~!",1.5
3,0.2,"",1,502,108731,"","",502049,nop_talk_joy3_blink,""
93,"","","",502,5.5,"","",502050,1,""
3,0.2,"",1,502,108731,"","",502051,nop_look_talk_sad,""
93,"","","",502,1,"","",502052,1,""
3,0.2,"",1,502,108731,"","",502053,nop_talk_joy2,""
91,"","","",502,502048,"","",502054,"",""
3,0.2,"",1,502,108731,"","",502055,nop_idle_joy1,""
21,"","",0,502,vo_drama_10082002,"",0,502056,vo_drama_10082002_008,""
11,0,0,5,502,108931,0,1,502057,"후후, 분명 기뻐하고 있을 거야.\n너는 정말 상냥하네.\n이번 모험도 분명 그 상냥함\n덕분에 극복할 수 있었겠지.",0.5
3,0.2,"",1,502,108931,"","",502058,nop_talk_joy1_normal,""
93,"","","",502,3.5,"","",502059,1,""
3,0.2,"",1,502,108931,"","",502060,nop_talk_joy3_blink,""
93,"","","",502,8.5,"","",502061,1,""
3,0.2,"",0,502,108931,"","",502062,nop_talk_arm_crossed,""
93,"","","",502,1,"","",502063,1,""
3,0.2,"",1,502,108931,"","",502064,nop_idle_arm_crossed,""
91,"","","",502,502057,"","",502065,"",""
21,"","",0,502,vo_drama_10082002,"",0,502066,vo_drama_10082002_009,""
11,0,0,7,502,108731,0,1,502067,"맞아맞아, 들었어!\n이 설음식은\n【미식전】 모두가 만든 거지.\n굉장히 맛있어서 깜짝 놀랐어!",2
3,0.2,"",1,502,108731,"","",502068,nop_talk_joy3_blink,""
93,"","","",502,6,"","",502069,1,""
3,0.2,"",1,502,108731,"","",502070,nop_talk_joy2,""
91,"","","",502,502067,"","",502071,"",""
3,0.2,"",1,502,108731,"","",502072,nop_idle_joy1,""
21,"","",0,502,vo_drama_10082002,"",0,502073,vo_drama_10082002_010,""
11,0,0,5,502,108931,0,1,502074,"응, 굉장히 맛있네.\n어느 요리도 정성껏\n만들었다는 걸 알 수 있어.\n……왜 그래? 유이.",0.5
3,0.2,"",1,502,108931,"","",502075,nop_talk_joy3_blink2,""
93,"","","",502,7.5,"","",502076,1,""
3,0.2,"",1,502,108831,"","",502077,nop_idle_sad,""
12,0,0,1.5,502,108831,0,1,502078,1,0
3,0.2,"",1,502,108931,"","",502079,nop_talk_worry,""
3,0.2,"",1,502,108731,"","",502080,nop_idle_normal_suprise1,""
91,"","","",502,502074,"","",502081,"",""
91,"","","",502,502078,"","",502082,"",""
3,0.2,"",1,502,108931,"","",502083,nop_idle_worry,""
21,"","",0,502,vo_drama_10082002,"",0,502084,vo_drama_10082002_011,""
11,0,0,5,502,108831,0,1,502085,"우으~……\n적당히 먹으려고 했는데,\n맛있어서 나도 모르게……\n과식했으면 어쩌지.",0.5
3,0.2,"",1,502,108831,"","",502086,nop_talk_joy1_sad,""
93,"","","",502,7,"","",502087,1,""
3,0.2,"",1,502,108831,"","",502088,nop_talk_sad3,""
91,"","","",502,502085,"","",502089,"",""
3,0.2,"",1,502,108831,"","",502090,nop_idle_sad3,""
21,"","",0,502,vo_drama_10082002,"",0,502091,vo_drama_10082002_012,""
11,0,0,6,502,108731,0,1,502092,"나중에 몸을 움직이면 문제없어!\n다음에 다 같이 모험하러 떠나자.\n기사 군도 함께♪",0.5
3,0.2,"",1,502,108731,"","",502093,nop_talk_joy2,""
93,"","","",502,6,"","",502094,1,""
3,0.2,1,0,502,108731,0.2,nop_idle_guts5,502095,nop_talk_guts5,""
91,"","","",502,502092,"","",502096,"",""
3,0.2,"",1,502,108731,"","",502097,nop_idle_guts5,""
21,"","",0,502,vo_drama_10082002,"",0,502098,vo_drama_10082002_013,""
11,0,0,6,502,108931,0,1,502099,"그거 좋은 생각이네.\n연초가 되자마자\n올해의 즐거움이 생겼어.",0.5
3,0.2,"",0,502,108931,"","",502100,nop_talk_arm_crossed,""
93,"","","",502,1,"","",502101,1,""
3,0.2,"",0,502,108931,"","",502102,nop_talk_arm_crossed_loop,""
93,"","","",502,1,"","",502103,1,""
3,0.2,"",1,502,108931,"","",502104,nop_talk_normal,""
91,"","","",502,502099,"","",502105,"",""
3,0.2,"",1,502,108931,"","",502106,nop_idle_normal,""
21,"","",0,502,vo_drama_10082002,"",0,502107,vo_drama_10082002_014,""
11,0,0,5,502,108731,0,1,502108,"에헤헤,\n많이 먹고 건강해져서,\n최고의 1년으로 만들어야지!",0.5
3,0.2,"",1,502,108731,"","",502109,nop_talk_joy2,""
91,"","","",502,502108,"","",502110,"",""
3,0.2,"",1,502,108731,"","",502111,nop_idle_joy_normal,""
21,"","",0,502,vo_drama_10082002,"",0,502112,vo_drama_10082002_015,""
11,0,0,6,502,108831,0,1,502113,"후후, 그러네.\n기사 군,\n올해도 잘 부탁해요……♪",0.5
3,0.2,"",1,502,108831,"","",502114,nop_talk_joy1_normal,""
93,"","","",502,2,"","",502115,1,""
3,0.2,"",1,502,108831,"","",502116,nop_look_talk_wish,""
93,"","","",502,1,"","",502117,1,""
3,0.2,1,0,502,108831,0.2,nop_idle_joy1,502118,nop_bow,""
93,"","","",502,0.2,"","",502119,1,""
3,0.2,1,0,502,108731,0.2,nop_idle_joy2,502120,nop_bow,""
3,0.2,1,0,502,108931,0.2,nop_idle_joy1,502121,nop_bow,""
93,"","","",502,3,"","",502122,1,""
91,"","","",502,502113,"","",502123,"",""
93,"","","",502,0.5,"","",502124,0,""
1,1.95,-300,104,503,1,1,1000,503001,102011,nop_idle_joy2
1,1.95,-270,105,503,1,1,1000,503002,100411,nop_idle_normal
1,1.95,-235,101,503,1,1,1000,503003,103631,nop_idle_normal
5,1.95,-255,106,503,1,0,-275,503004,1,NoItem_idle
31,0,1,-215,503,1,"",-105,503005,11,""
93,"","","",503,0,"","",503006,0,""
3,0.2,"",1,503,100411,"","",503007,nop_run,""
2,"","",-255,503,100411,"",5,503008,-275,""
93,"","","",503,0.5,"","",503009,"",""
3,0.2,"",1,503,102011,"","",503010,nop_run,""
2,"","",-230,503,102011,"",5,503011,-140,""
93,"","","",503,1,"","",503012,"",""
3,0.2,"",1,503,103631,"","",503013,nop_run,""
2,"","",-235,503,103631,"",4.5,503014,150,""
93,"","","",503,3.4,"","",503015,"",""
4,"","","",503,100411,"","",503016,0,""
3,0.2,"",1,503,100411,"","",503017,nop_idle_normal,""
93,"","","",503,0.1,"","",503018,"",""
3,0.2,1,0,503,100411,0.2,nop_idle_joy1,503019,nop_03_misogi_hello_long,""
12,"","",0,503,100411,"","",503020,4,""
93,"","","",503,0.4,"","",503021,"",""
4,"","","",503,102011,"","",503022,0,""
3,0.2,"",1,503,102011,"","",503023,nop_idle_normal,""
93,"","","",503,0.1,"","",503024,"",""
3,0.2,1,0,503,102011,0.2,nop_idle_joy1,503025,nop_03_mimi_swing,""
12,"","",0,503,102011,"","",503026,4,""
93,"","","",503,0.5,"","",503027,"",""
3,0.2,1,0,503,103631,0,nop_03_kyoka_idle_doya,503028,nop_03_kyoka_talk_doya,""
12,-40,"",0,503,103631,"","",503029,4,""
93,"","","",503,1.5,"","",503030,0,""
3,0.2,"",1,503,102011,"","",503031,nop_talk_joy2,""
21,"","",0,503,vo_drama_10082003,"",0,503032,vo_drama_10082003_001,""
11,0,0,5,503,102011,0,1,503033,"아, 오빠!\n다행이야, 찾았다~!\n파티장이 넓어서\n미아가 될 것 같아~",0.5
91,"","","",503,503033,"","",503034,"",""
3,0.2,"",1,503,102011,"","",503035,nop_idle_joy1,""
21,"","",0,503,vo_drama_10082003,"",0,503036,vo_drama_10082003_002,""
11,0,0,6,503,100411,0,1,503037,"엣헷헤, 오빠,\n새해 복 많이 받아~\n자, 여기 세뱃돈…… 없지롱~!\n놀랐어? 놀랐어?",1
3,0.2,"",1,503,100411,"","",503038,nop_talk_joy2,""
93,"","","",503,4,"","",503039,1,""
3,0.2,1,0,503,1,0,nop_03_misogi_trick_loop,503040,nop_03_misogi_trick_in,""
3,0.2,1,0,503,100411,0,nop_03_misogi_trick_loop,503041,nop_03_misogi_trick_in,""
93,"","","",503,2,"","",503042,1,""
32,"","","",503,11,"","",503043,1,""
3,0.2,1,0,503,1,0.2,NoItem_idle,503044,nop_03_misogi_trick_out,""
3,0.2,1,0,503,100411,0.2,nop_talk_joy2,503045,nop_03_misogi_trick_out,""
93,"","","",503,0.1,"","",503046,1,""
4,"","","",503,102011,"","",503047,1,""
3,0.2,1,0,503,102011,0,nop_03_mimi_surprise_loop,503048,nop_03_mimi_surprise,""
3,0.2,1,0,503,103631,0,nop_03_kyoka_surprise_loop,503049,nop_03_kyoka_surprise,""
91,"","","",503,503037,"","",503050,"",""
3,0.2,"",1,503,100411,"","",503051,nop_idle_joy2,""
21,"","",0,503,vo_drama_10082003,"",0,503052,vo_drama_10082003_003,""
11,0,0,8,503,103631,0,1,503053,"정말, 미소기도 참!\n갑자기 장난치면 못써.\n당신도 정신 좀 차리세요.",0.5
3,0.2,"",1,503,103631,"","",503054,nop_talk_anger,""
93,"","","",503,4,"","",503055,1,""
3,0.2,1,0,503,103631,0,nop_talk_arm_crossed_loop_anger,503056,nop_talk_arm_crossed_anger,""
91,"","","",503,503053,"","",503057,"",""
3,0.2,"",1,503,100411,"","",503058,nop_idle_normal,""
3,0.2,"",1,503,103631,"","",503059,nop_idle_arm_crossed_anger,""
4,"","","",503,102011,"","",503060,0,""
21,"","",0,503,vo_drama_10082003,"",0,503061,vo_drama_10082003_004,""
11,0,0,5,503,102011,0,1,503062,"저기 저기, 봐봐!\n맛있어 보이는 요리가\n잔~뜩 있어!",0.5
3,0.2,"",1,503,102011,"","",503063,nop_talk_surprise_kira,""
93,"","","",503,4,"","",503064,1,""
3,0.2,1,0,503,103631,0,nop_idle_surprise1,503065,nop_surprise,""
91,"","","",503,503062,"","",503066,"",""
3,0.2,"",1,503,102011,"","",503067,nop_idle_surprise_kira,""
21,"","",0,503,vo_drama_10082003,"",0,503068,vo_drama_10082003_005,""
11,0,0,6,503,103631,0,1,503069,"빤~……\n다행이다. 설음식에는\n피망은 안 들어있는 것 같아……",0.5
3,0.2,"",1,503,103631,"","",503070,nop_talk_jitome,""
93,"","","",503,1.5,"","",503071,1,""
3,0.2,"",1,503,103631,"","",503072,nop_talk_sad3,""
91,"","","",503,503069,"","",503073,"",""
3,0.2,"",1,503,103631,"","",503074,nop_idle_sad3,""
3,0.2,"",1,503,102011,"","",503075,nop_idle_joy1,""
21,"","",0,503,vo_drama_10082003,"",0,503076,vo_drama_10082003_006,""
11,0,0,7,503,100411,0,1,503077,"아하하!\n방금 그거 들었어? 오빠!\n쿄우카는 피망 싫어하잖아~?",0
3,0.2,"",1,503,100411,"","",503078,nop_talk_joy2,""
91,"","","",503,503077,"","",503079,"",""
3,0.2,"",1,503,100411,"","",503080,nop_idle_normal,""
21,"","",0,503,vo_drama_10082003,"",0,503081,vo_drama_10082003_007,""
11,0,0,6,503,103631,0,1,503082,"아, 아니에요! 맛이 쓰고 싫어서\n가 아니라고요!\n설음식에는 어떤 게 들어있는지\n조사한 것뿐이에요!",0
3,0.2,"",1,503,103631,"","",503083,nop_talk_anger2,""
91,"","","",503,503082,"","",503084,"",""
3,0.2,"",1,503,103631,"","",503085,nop_idle_sad,""
21,"","",0,503,vo_drama_10082003,"",0,503086,vo_drama_10082003_008,""
11,0,0,5,503,102011,0,1,503087,"요리만이 아니라\n사람도 가득 있네.\n전부 오빠의 친구라니\n굉장하다.",0.5
3,0.2,"",1,503,102011,"","",503088,nop_talk_surprise1,""
93,"","","",503,4,"","",503089,1,""
3,0.2,"",1,503,102011,"","",503090,nop_talk_normal,""
91,"","","",503,503087,"","",503091,"",""
3,0.2,"",1,503,102011,"","",503092,nop_idle_normal,""
21,"","",0,503,vo_drama_10082003,"",0,503093,vo_drama_10082003_009,""
11,0,0,7,503,100411,0,1,503094,"이렇게나 많은 사람이 있으니\n어쩐지 길드 레이스 때가\n생각나네!",0.5
3,0.2,"",1,503,100411,"","",503095,nop_talk_thinking,""
91,"","","",503,503094,"","",503096,"",""
3,0.2,"",1,503,100411,"","",503097,nop_idle_thinking,""
3,0.2,"",1,503,103631,"","",503098,nop_idle_thinking,""
21,"","",0,503,vo_drama_10082003,"",0,503099,vo_drama_10082003_010,""
11,0,0,6,503,102011,0,1,503100,"응!\n쿠루미도 함께여서 즐거웠지.\n또 모두 함께 달리기하고 싶네♪",0.5
3,0.2,"",1,503,102011,"","",503101,nop_talk_wish,""
93,"","","",503,4,"","",503102,1,""
3,0.2,"",1,503,102011,"","",503103,nop_talk_joy2,""
91,"","","",503,503100,"","",503104,"",""
3,0.2,"",1,503,102011,"","",503105,nop_idle_joy1,""
21,"","",0,503,vo_drama_10082003,"",0,503106,vo_drama_10082003_011,""
11,0,0,7,503,103631,0,1,503107,"만약 다음번이 있다면 지지 않을 거예요!\n저희 【리틀 리리컬】은\n쭉쭉 성장하고 있으니까요!",0.5
3,0.2,1,0,503,103631,0.2,nop_talk_guts2_loop,503108,nop_talk_guts2,""
93,"","","",503,5.5,"","",503109,1,""
3,0.2,1,0,503,103631,0.2,nop_03_kyoka_talk_doya_loop,503110,nop_03_kyoka_talk_doya,""
91,"","","",503,503107,"","",503111,"",""
3,0.2,"",1,503,103631,"","",503112,nop_03_kyoka_idle_doya,""
21,"","",0,503,vo_drama_10082003,"",0,503113,vo_drama_10082003_012,""
11,0,0,7,503,100411,0,1,503114,"미소기는 올해도 굉~장한\n장난을 생각해 둘 테니까\n기대해, 오빠!",0.5
3,0.2,"",1,503,100411,"","",503115,nop_talk_joy2,""
91,"","","",503,503114,"","",503116,"",""
3,0.2,"",1,503,100411,"","",503117,nop_idle_joy2,""
21,"","",0,503,vo_drama_10082003,"",0,503118,vo_drama_10082003_013,""
11,0,0,8,503,103631,0,1,503119,"정말, 미소기도 참!\n장난만 치면\n안 돼!",0.5
3,0.2,"",1,503,103631,"","",503120,nop_talk_anger,""
91,"","","",503,503119,"","",503121,"",""
3,0.2,"",1,503,103631,"","",503122,nop_idle_anger,""
21,"","",0,503,vo_drama_10082003,"",0,503123,vo_drama_10082003_014,""
11,0,0,6,503,102011,0,1,503124,"오빠!\n올해도 우리 【리틀 리리컬】이랑\n실~컷 놀아줘!",0
3,0.2,"",1,503,102011,"","",503125,nop_talk_joy1,""
91,"","","",503,503124,"","",503126,"",""
3,0.2,1,0,503,102011,0.2,nop_03_cmn_eieio_loop,503127,nop_03_cmn_eieio,""
93,"","","",503,0.1,"","",503128,"",""
3,0.2,1,0,503,103631,0.2,nop_03_cmn_eieio_loop,503129,nop_03_cmn_eieio,""
93,"","","",503,0.1,"","",503130,"",""
3,0.2,1,0,503,100411,0.2,nop_03_cmn_eieio_loop,503131,nop_03_cmn_eieio,""
93,"","","",503,1.3,"","",503132,0,""
1,1.95,-225,101,504,1,0,-150,504001,101231,nop_idle_normal
1,1.95,-255,104,504,1,1,150,504002,104011,nop_idle_normal
1,1.95,-255,105,504,1,0,-300,504003,101511,nop_idle_normal
93,"","","",504,0.5,"","",504004,0,""
21,"","",0,504,vo_drama_10082004,"",0,504005,vo_drama_10082004_001,""
11,0,0,8,504,101511,0,1,504006,"새해 복 많이 받으세요.\n건강한 모두와 만날 수 있어서,\n선생님은 매우 기뻐.",0.5
3,0.2,1,0,504,101511,0.2,nop_talk_joy3,504007,nop_bow,""
3,0.2,1,0,504,101231,0.2,nop_idle_normal,504008,nop_bow,""
3,0.2,1,0,504,104011,0.2,nop_idle_normal,504009,nop_bow,""
91,"","","",504,504006,"","",504010,"",""
3,0.2,"",1,504,101511,"","",504011,nop_idle_normal,""
21,"","",0,504,vo_drama_10082004,"",0,504012,vo_drama_10082004_002,""
11,0,0,8,504,101231,0,1,504013,"초대해 줘서 고마워~!\n시오리도 기뻐했어!",0.5
3,0.2,1,0,504,101231,0.2,nop_talk_joy1,504014,nop_look_smile,""
91,"","","",504,504013,"","",504015,"",""
3,0.2,"",1,504,101231,"","",504016,nop_idle_normal,""
21,"","",0,504,vo_drama_10082004,"",0,504017,vo_drama_10082004_003,""
11,0,0,8,504,104011,0,1,504018,"히에에에엑!\n이렇게나 많은 사람이……!\n이런 경사스러운 장소에 저 같은\n외톨이가 있어도 되는 걸까요?",0.5
3,0.2,1,0,504,104011,0,nop_shock_loop,504019,nop_shock_in,""
93,"","","",504,3,"","",504020,1,""
3,0.2,"",1,504,104011,"","",504021,nop_04_aoi_tohoho,""
91,"","","",504,504018,"","",504022,"",""
21,"","",0,504,vo_drama_10082004,"",0,504023,vo_drama_10082004_004,""
11,0,0,8,504,101231,0,1,504024,"당연히 있어도 되지~\n게다가, 이 파티장에도\n아오이의 친구,\n많이 있지 않을까?",0.5
3,0.2,1,0,504,101231,0,nop_talk_guts2_loop,504025,nop_talk_guts2,""
93,"","","",504,1.8,"","",504026,1,""
3,0.2,"",1,504,101231,"","",504027,nop_talk_joy1,""
91,"","","",504,504024,"","",504028,"",""
3,0.2,"",1,504,101231,"","",504029,nop_idle_normal,""
21,"","",0,504,vo_drama_10082004,"",0,504030,vo_drama_10082004_005,""
11,0,0,8,504,104011,0,1,504031,"그, 그그그, 그런,\n치치치치치, 친구라니이!\n황송해서 도저히 입 밖으로 낼 수 없어요오옷!",0.5
3,0.2,"",1,504,104011,"","",504032,nop_04_aoi_panic,""
93,"","","",504,4.4,"","",504033,1,""
3,0.2,"",1,504,104011,"","",504034,nop_talk_tsun_pain,""
3,0.2,"",1,504,101511,"","",504035,nop_idle_bitter,""
3,0.2,"",1,504,101231,"","",504036,nop_idle_bitter,""
91,"","","",504,504031,"","",504037,"",""
21,"","",0,504,vo_drama_10082004,"",0,504038,vo_drama_10082004_006,""
11,0,0,8,504,101511,0,1,504039,"하지만 친한 사람들이지?\n그렇지, 괜찮다면\n선생님한테도 소개해 줄 수 있을까?",0.5
3,0.2,"",1,504,101511,"","",504040,nop_talk_normal,""
93,"","","",504,2.4,"","",504041,1,""
3,0.2,"",1,504,101511,"","",504042,nop_talk_wish_joy,""
91,"","","",504,504039,"","",504043,"",""
21,"","",0,504,vo_drama_10082004,"",0,504044,vo_drama_10082004_007,""
11,0,0,8,504,101231,0,1,504045,"아! 나도 나도~!\n그렇지!\n시오리도 소개해 줄게☆",0.5
3,0.2,1,0,504,101231,0.2,nop_idle_normal,504046,nop_04_hatsune_swing,""
93,"","","",504,3,"","",504047,1,""
3,0.2,"",0,504,101231,"","",504048,nop_04_hatsune_kiran,""
91,"","","",504,504045,"","",504049,"",""
3,0.2,"",1,504,101231,"","",504050,nop_idle_normal,""
21,"","",0,504,vo_drama_10082004,"",0,504051,vo_drama_10082004_008,""
11,0,0,8,504,104011,0,1,504052,"하으앗!\n두 사람 모두 리얼충 아우라로 빛나서\n눈부셔요!",0.5
3,0.2,1,0,504,104011,0,nop_04_aoi_haua_loop,504053,nop_04_aoi_haua_in,""
93,"","","",504,3,"","",504054,1,""
3,0.2,"",1,504,101511,"","",504055,nop_talk_joy3_blink,""
3,0.2,"",1,504,101231,"","",504056,nop_idle_surprise1,""
91,"","","",504,504052,"","",504057,"",""
93,"","","",504,0.5,"","",504058,0,""
1,1.95,-250,103,505,1,1,-150,505001,103111,nop_05_shinobu_idle_normal
1,1.95,-230,101,505,1,1,150,505002,102211,nop_idle_sad
1,1.95,-240,101,505,1,0,-360,505003,100711,nop_05_miyako_idle_joy1
1,1.95,-260,105,505,1,1,275,505004,100611,nop_idle_joy1
5,1.95,-225,102,505,1,1,-50,505005,2051,nop_skull_idle
93,"","","",505,0.5,"","",505006,0,""
21,"","",0,505,vo_drama_10082005,"",0,505007,vo_drama_10082005_001,""
11,0,0,6,505,100711,0,1,505008,"새해 푸딩 많이 받아인 거야~!\n푸딩, 푸딩! 푸딩을 가져오는 거야!",0.5
3,0.2,"",1,505,100711,"","",505009,nop_05_miyako_talk_joy2,""
91,"","","",505,505008,"","",505010,"",""
3,0.2,"",1,505,100711,"","",505011,nop_05_miyako_idle_joy2,""
21,"","",0,505,vo_drama_10082005,"",0,505012,vo_drama_10082005_002,""
11,0,0,6,505,103111,0,1,505013,"미야코 씨, 크리스마스에 잔뜩\n먹었잖아요……",0.5
3,0.2,"",1,505,103111,"","",505014,nop_05_shinobu_talk_worry,""
91,"","","",505,505013,"","",505015,"",""
3,0.2,"",1,505,103111,"","",505016,nop_05_shinobu_idle_worry,""
21,"","",0,505,vo_drama_10082005,"",0,505017,vo_drama_10082005_003,""
11,0,0,6,505,100711,0,1,505018,"크리스마스와 새해는 배가 다른 거야!\n푸딩은 아무리 많이 있어도 좋은 거야!",0.5
3,0.2,"",1,505,100711,"","",505019,nop_05_miyako_talk_anger,""
91,"","","",505,505018,"","",505020,"",""
3,0.2,"",1,505,100711,"","",505021,nop_05_miyako_idle_anger,""
21,"","",0,505,vo_drama_10082005,"",0,505022,vo_drama_10082005_004,""
11,0,0,6,505,102211,0,1,505023,"그건 결국 평소와 다름없는 것\n같은데……",0.5
3,0.2,"",1,505,102211,"","",505024,nop_talk_bitter,""
91,"","","",505,505023,"","",505025,"",""
3,0.2,"",1,505,102211,"","",505026,nop_idle_bitter,""
21,"","",0,505,vo_drama_10082005,"",0,505027,vo_drama_10082005_005,""
11,0,0,5,505,100611,0,1,505028,"그나저나 신년회는\n화려해서 아카리, 두근두근해♪\n요리도 매우 맛있어♪",0.5
3,0.2,"",1,505,100611,"","",505029,nop_talk_wish,""
93,"","","",505,3.5,"","",505030,1,""
3,0.2,"",1,505,100611,"","",505031,nop_talk_joy1,""
3,0.2,"",1,505,100711,"","",505032,nop_05_miyako_idle_normal,""
91,"","","",505,505028,"","",505033,"",""
3,0.2,"",1,505,100611,"","",505034,nop_idle_joy1,""
21,"","",0,505,vo_drama_10082005,"",0,505035,vo_drama_10082005_006,""
11,0,0,6,505,103111,0,1,505036,"여기에 늘어서 있는 설음식 재료가\n특별한 건가 보네요.\n이리야 씨가 셰피 씨 일행과\n힘써준 덕분이라는 듯해요.",0.5
4,"","","",505,103111,"","",505037,0,""
3,0.2,"",1,505,103111,"","",505038,nop_05_shinobu_talk_wish,""
4,"","","",505,2051,"","",505039,0,""
93,"","","",505,6,"","",505040,1,""
3,0.2,"",1,505,103111,"","",505041,nop_05_shinobu_talk_normal,""
91,"","","",505,505036,"","",505042,"",""
3,0.2,"",1,505,103111,"","",505043,nop_05_shinobu_idle_normal,""
21,"","",0,505,vo_drama_10082005,"",0,505044,vo_drama_10082005_007,""
11,0,0,7,505,102211,0,1,505045,"설날을 제패하겠다!\n라고 말하고 나갔을 때는\n어떻게 되나 싶었는데……",0.5
3,0.2,"",1,505,102211,"","",505046,nop_talk_surprise1,""
91,"","","",505,505045,"","",505047,"",""
3,0.2,"",1,505,102211,"","",505048,nop_idle_surprise1,""
21,"","",0,505,vo_drama_10082005,"",0,505049,vo_drama_10082005_008,""
