disp_reward_type_1,enemy_id_5,disp_reward_id_4,disp_reward_type_2,drop_gold_5,disp_reward_id_1,drop_gold_3,enemy_id_2,reward_odds_4,difficulty,drop_gold_2,reward_group_id_1,disp_reward_id_3,reward_lot_count_4,reward_odds_2,drop_gold_4,disp_reward_id_5,disp_reward_type_5,reward_odds_1,drop_gold_1,enemy_id_4,reward_group_id_2,reward_lot_count_5,wave_group_id,id,disp_reward_type_4,reward_odds_5,enemy_id_3,disp_reward_type_3,enemy_id_1,reward_odds_3,reward_group_id_3,reward_group_id_5,reward_lot_count_3,wave,reward_lot_count_2,reward_lot_count_1,disp_reward_id_2,match_lv_min,match_lv_max,reward_group_id_4
4,0,60022,0,0,101011,0,620380128,12,1,0,10011004,0,1,24,0,0,0,36,498,620160029,10011003,0,600110323,600002532,2,0,620420029,0,620270029,100,10011001,0,1,3,1,1,0,32002,32002,61001002
4,0,60022,0,0,101011,0,620380129,12,1,0,10011004,0,1,24,0,0,0,36,512,620160030,10011003,0,600110333,600002533,2,0,620420030,0,620270030,100,10011001,0,1,3,1,1,0,33002,33002,61001002
4,0,60022,0,0,101011,0,620380130,12,1,0,10011004,0,1,24,0,0,0,36,518,620160031,10011003,0,600110343,600002534,2,0,620420031,0,620270031,100,10011001,0,1,3,1,1,0,34002,34002,61001002
4,0,60022,0,0,101011,0,620380131,12,1,0,10011005,0,1,24,0,0,0,36,522,620160032,10011004,0,600110353,600002535,2,0,620420032,0,620270032,100,10011002,0,1,3,1,1,0,35002,35002,61001002
4,0,60022,0,0,101011,0,620380132,12,1,0,10011005,0,1,24,0,0,0,36,536,620160033,10011004,0,600110363,600002536,2,0,620420033,0,620270033,100,10011002,0,1,3,1,1,0,36002,36002,61001002
4,0,60022,0,0,101011,0,620380133,12,1,0,10011005,0,1,24,0,0,0,36,543,620160034,10011004,0,600110373,600002537,2,0,620420034,0,620270034,100,10011002,0,1,3,1,1,0,37002,37002,61001002
4,0,60022,0,0,101011,0,620380134,12,1,0,10011005,0,1,24,0,0,0,36,553,620160035,10011004,0,600110383,600002538,2,0,620420035,0,620270035,100,10011002,0,1,3,1,1,0,38002,38002,61001002
4,0,60022,0,0,101011,0,620380135,12,1,0,10011005,0,1,24,0,0,0,36,563,620160036,10011004,0,600110393,600002539,2,0,620420036,0,620270036,100,10011002,0,1,3,1,1,0,39002,39002,61001002
4,0,60022,0,0,101011,0,620380136,12,1,0,10011005,0,1,24,0,0,0,36,578,620160037,10011004,0,600110403,600002540,2,0,620420037,0,620270037,100,10011002,0,1,3,1,1,0,40002,40002,61001002
4,0,60022,0,0,101011,0,620380137,12,1,0,10011005,0,1,24,0,0,0,36,582,620160038,10011004,0,600110413,600002541,2,0,620420038,0,620270038,100,10011002,0,1,3,1,1,0,41002,41002,61001002
4,0,60022,0,0,101011,0,620380138,12,1,0,10011006,0,1,24,0,0,0,36,588,620160039,10011005,0,600110423,600002542,2,0,620420039,0,620270039,100,10011003,0,1,3,1,1,0,42002,42002,61001002
4,0,60022,0,0,101011,0,620380139,12,1,0,10011006,0,1,24,0,0,0,36,605,620160040,10011005,0,600110433,600002543,2,0,620420040,0,620270040,100,10011003,0,1,3,1,1,0,43002,43002,61001002
4,0,60022,0,0,101011,0,620380140,12,1,0,10011006,0,1,24,0,0,0,36,620,620160041,10011005,0,600110443,600002544,2,0,620420041,0,620270041,100,10011003,0,1,3,1,1,0,44002,44002,61001002
4,0,60022,0,0,101011,0,620380141,12,1,0,10011006,0,1,24,0,0,0,36,635,620160042,10011005,0,600110453,600002545,2,0,620420042,0,620270042,100,10011003,0,1,3,1,1,0,45002,45002,61001002
4,0,60022,0,0,101011,0,620380142,12,1,0,10011006,0,1,24,0,0,0,36,645,620160043,10011005,0,600110463,600002546,2,0,620420043,0,620270043,100,10011003,0,1,3,1,1,0,46002,46002,61001002
4,0,60022,0,0,101011,0,620380143,12,1,0,10011006,0,1,24,0,0,0,36,650,620160044,10011005,0,600110473,600002547,2,0,620420044,0,620270044,100,10011003,0,1,3,1,1,0,47002,47002,61001002
4,0,60022,0,0,101011,0,620380144,12,1,0,10011006,0,1,24,0,0,0,36,660,620160045,10011005,0,600110483,600002548,2,0,620420045,0,620270045,100,10011003,0,1,3,1,1,0,48002,48002,61001002
4,0,60022,0,0,101011,0,620380145,12,1,0,10011007,0,1,24,0,0,0,36,673,620160046,10011006,0,600110493,600002549,2,0,620420046,0,620270046,100,10011004,0,1,3,1,1,0,49002,49002,61001002
4,0,60022,0,0,101011,0,620380146,12,1,0,10011007,0,1,24,0,0,0,36,691,620160047,10011006,0,600110503,600002550,2,0,620420047,0,620270047,100,10011004,0,1,3,1,1,0,50002,50002,61001002
4,0,60022,0,0,101011,0,620380147,12,1,0,10011007,0,1,24,0,0,0,36,699,620160048,10011006,0,600110513,600002551,2,0,620420048,0,620270048,100,10011004,0,1,3,1,1,0,51002,51002,61001002
4,0,60022,0,0,101011,0,620380148,12,1,0,10011007,0,1,24,0,0,0,36,708,620160049,10011006,0,600110523,600002552,2,0,620420049,0,620270049,100,10011004,0,1,3,1,1,0,52002,52002,61001002
4,0,60022,0,0,101011,0,620380149,12,1,0,10011007,0,1,24,0,0,0,36,720,620160050,10011006,0,600110533,600002553,2,0,620420050,0,620270050,100,10011004,0,1,3,1,1,0,53002,53002,61001002
4,0,60022,0,0,101011,0,620380150,12,1,0,10011007,0,1,24,0,0,0,36,728,620160051,10011006,0,600110543,600002554,2,0,620420051,0,620270051,100,10011004,0,1,3,1,1,0,54002,54002,61001002
4,0,60022,0,0,101011,0,620380151,12,1,0,10011007,0,1,24,0,0,0,36,734,620160052,10011006,0,600110553,600002555,2,0,620420052,0,620270052,100,10011004,0,1,3,1,1,0,55002,55002,61001002
4,0,60022,0,0,101011,0,620380152,12,1,0,10011007,0,1,24,0,0,0,36,741,620160053,10011006,0,600110563,600002556,2,0,620420053,0,620270053,100,10011004,0,1,3,1,1,0,56002,56002,61001002
4,0,60022,0,0,101011,0,620380153,12,1,0,10011007,0,1,24,0,0,0,36,744,620160054,10011006,0,600110573,600002557,2,0,620420054,0,620270054,100,10011004,0,1,3,1,1,0,57002,57002,61001002
4,0,60022,0,0,101011,0,620380154,12,1,0,10011007,0,1,24,0,0,0,36,750,620160055,10011006,0,600110583,600002558,2,0,620420055,0,620270055,100,10011004,0,1,3,1,1,0,58002,58002,61001002
4,0,60022,0,0,101011,0,620380155,12,1,0,10011007,0,1,24,0,0,0,36,764,620160056,10011006,0,600110593,600002559,2,0,620420056,0,620270056,100,10011004,0,1,3,1,1,0,59002,59002,61001002
4,0,60022,0,0,101011,0,620380156,12,1,0,10011007,0,1,24,0,0,0,36,769,620160057,10011006,0,600110603,600002560,2,0,620420057,0,620270057,100,10011004,0,1,3,1,1,0,60002,60002,61001002
4,0,60022,0,0,101011,0,620380157,12,1,0,10011007,0,1,24,0,0,0,36,779,620160058,10011006,0,600110613,600002561,2,0,620420058,0,620270058,100,10011004,0,1,3,1,1,0,61002,61002,61001002
4,0,60022,0,0,101011,0,620380158,12,1,0,10011008,0,1,70,0,0,0,5,791,620160059,10011007,0,600110623,600002562,2,0,620420059,0,620270059,100,10011006,0,1,3,1,1,0,62002,62002,61001002
4,0,60022,0,0,101011,0,620380159,12,1,0,10011008,0,1,70,0,0,0,5,803,620160060,10011007,0,600110633,600002563,2,0,620420060,0,620270060,100,10011006,0,1,3,1,1,0,63002,63002,61001002
4,0,60022,0,0,101011,0,620380160,12,1,0,10011008,0,1,70,0,0,0,5,811,620160061,10011007,0,600110643,600002564,2,0,620420061,0,620270061,100,10011006,0,1,3,1,1,0,64002,64002,61001002
4,0,60022,0,0,101011,0,620380161,12,1,0,10011008,0,1,70,0,0,0,5,824,620160062,10011007,0,600110653,600002565,2,0,620420062,0,620270062,100,10011006,0,1,3,1,1,0,65002,65002,61001002
4,0,60022,0,0,101011,0,620380162,12,1,0,10011008,0,1,70,0,0,0,5,835,620160063,10011007,0,600110663,600002566,2,0,620420063,0,620270063,100,10011006,0,1,3,1,1,0,66002,66002,61001002
4,0,60022,0,0,101011,0,620380163,12,1,0,10011008,0,1,70,0,0,0,5,847,620160064,10011007,0,600110673,600002567,2,0,620420064,0,620270064,100,10011006,0,1,3,1,1,0,67002,67002,61001002
4,0,60022,0,0,101011,0,620380164,12,1,0,10011008,0,1,70,0,0,0,5,860,620160065,10011007,0,600110683,600002568,2,0,620420065,0,620270065,100,10011006,0,1,3,1,1,0,68002,68002,61001002
4,0,60022,0,0,101011,0,620380165,12,1,0,10011008,0,1,70,0,0,0,5,871,620160066,10011007,0,600110693,600002569,2,0,620420066,0,620270066,100,10011006,0,1,3,1,1,0,69002,69002,61001002
0,0,0,0,0,0,0,620400020,0,2,0,62001005,0,0,36,0,0,0,60,878,0,61001004,0,600120231,600002572,0,0,620110020,0,620090020,36,62001007,0,1,1,1,1,0,23002,23002,0
0,0,0,0,0,0,0,620400021,0,2,0,62001005,0,0,36,0,0,0,60,892,0,61001004,0,600120241,600002573,0,0,620110021,0,620090021,36,62001007,0,1,1,1,1,0,24002,24002,0
0,0,0,0,0,0,0,620400022,0,2,0,62001005,0,0,36,0,0,0,60,904,0,61001004,0,600120251,600002574,0,0,620110022,0,620090022,36,62001007,0,1,1,1,1,0,25002,25002,0
0,0,0,0,0,0,0,620400023,0,2,0,62001005,0,0,36,0,0,0,60,912,0,61001004,0,600120261,600002575,0,0,620110023,0,620090023,36,62001007,0,1,1,1,1,0,26002,26002,0
0,0,0,0,0,0,0,620400024,0,2,0,62001005,0,0,36,0,0,0,60,926,0,61001004,0,600120271,600002576,0,0,620110024,0,620090024,36,62001007,0,1,1,1,1,0,27002,27002,0
0,0,0,0,0,0,0,620400025,0,2,0,62001005,0,0,36,0,0,0,60,938,0,61001004,0,600120281,600002577,0,0,620110025,0,620090025,36,62001007,0,1,1,1,1,0,28002,28002,0
0,0,0,0,0,0,0,620400026,0,2,0,62001005,0,0,36,0,0,0,60,950,0,61001004,0,600120291,600002578,0,0,620110026,0,620090026,36,62001007,0,1,1,1,1,0,29002,29002,0
0,0,0,0,0,0,0,620400027,0,2,0,62001005,0,0,36,0,0,0,60,960,0,61001004,0,600120301,600002579,0,0,620110027,0,620090027,36,62001007,0,1,1,1,1,0,30002,30002,0
0,0,0,0,0,0,0,620400028,0,2,0,62001005,0,0,36,0,0,0,60,976,0,61001004,0,600120311,600002580,0,0,620110028,0,620090028,36,62001007,0,1,1,1,1,0,31002,31002,0
0,0,0,0,0,0,0,620400029,0,2,0,62001005,0,0,36,0,0,0,60,996,0,61001004,0,600120321,600002581,0,0,620110029,0,620090029,36,62001007,0,1,1,1,1,0,32002,32002,0
0,0,0,0,0,0,0,620400030,0,2,0,62001005,0,0,36,0,0,0,60,1024,0,61001004,0,600120331,600002582,0,0,620110030,0,620090030,36,62001007,0,1,1,1,1,0,33002,33002,0
0,0,0,0,0,0,0,620400031,0,2,0,62001005,0,0,36,0,0,0,60,1036,0,61001004,0,600120341,600002583,0,0,620110031,0,620090031,36,62001007,0,1,1,1,1,0,34002,34002,0
0,0,0,0,0,0,0,620400032,0,2,0,62001005,0,0,36,0,0,0,60,1044,0,61001004,0,600120351,600002584,0,0,620110032,0,620090032,36,62001007,0,1,1,1,1,0,35002,35002,0
0,0,0,0,0,0,0,620400033,0,2,0,62001005,0,0,36,0,0,0,60,1072,0,61001004,0,600120361,600002585,0,0,620110033,0,620090033,36,62001007,0,1,1,1,1,0,36002,36002,0
0,0,0,0,0,0,0,620400034,0,2,0,62001005,0,0,36,0,0,0,60,1086,0,61001004,0,600120371,600002586,0,0,620110034,0,620090034,36,62001007,0,1,1,1,1,0,37002,37002,0
0,0,0,0,0,0,0,620400035,0,2,0,62001005,0,0,36,0,0,0,60,1106,0,61001004,0,600120381,600002587,0,0,620110035,0,620090035,36,62001007,0,1,1,1,1,0,38002,38002,0
0,0,0,0,0,0,0,620400036,0,2,0,62001005,0,0,36,0,0,0,60,1126,0,61001004,0,600120391,600002588,0,0,620110036,0,620090036,36,62001007,0,1,1,1,1,0,39002,39002,0
0,0,0,0,0,0,0,620400037,0,2,0,62001005,0,0,36,0,0,0,60,1156,0,61001004,0,600120401,600002589,0,0,620110037,0,620090037,36,62001007,0,1,1,1,1,0,40002,40002,0
0,0,0,0,0,0,0,620400038,0,2,0,62001005,0,0,36,0,0,0,60,1164,0,61001004,0,600120411,600002590,0,0,620110038,0,620090038,36,62001007,0,1,1,1,1,0,41002,41002,0
0,0,0,0,0,0,0,620400039,0,2,0,62001005,0,0,36,0,0,0,60,1176,0,61001004,0,600120421,600002591,0,0,620110039,0,620090039,36,62001007,0,1,1,1,1,0,42002,42002,0
0,0,0,0,0,0,0,620400040,0,2,0,62001005,0,0,36,0,0,0,60,1210,0,61001004,0,600120431,600002592,0,0,620110040,0,620090040,36,62001007,0,1,1,1,1,0,43002,43002,0
0,0,0,0,0,0,0,620400041,0,2,0,62001005,0,0,36,0,0,0,60,1240,0,61001004,0,600120441,600002593,0,0,620110041,0,620090041,36,62001007,0,1,1,1,1,0,44002,44002,0
0,0,0,0,0,0,0,620400042,0,2,0,62001005,0,0,36,0,0,0,60,1270,0,61001004,0,600120451,600002594,0,0,620110042,0,620090042,36,62001007,0,1,1,1,1,0,45002,45002,0
0,0,0,0,0,0,0,620400043,0,2,0,62001005,0,0,36,0,0,0,60,1290,0,61001004,0,600120461,600002595,0,0,620110043,0,620090043,36,62001007,0,1,1,1,1,0,46002,46002,0
0,0,0,0,0,0,0,620400044,0,2,0,62001005,0,0,36,0,0,0,60,1300,0,61001004,0,600120471,600002596,0,0,620110044,0,620090044,36,62001007,0,1,1,1,1,0,47002,47002,0
0,0,0,0,0,0,0,620400045,0,2,0,62001005,0,0,36,0,0,0,60,1320,0,61001004,0,600120481,600002597,0,0,620110045,0,620090045,36,62001007,0,1,1,1,1,0,48002,48002,0
0,0,0,0,0,0,0,620400046,0,2,0,62001005,0,0,36,0,0,0,60,1346,0,61001004,0,600120491,600002598,0,0,620110046,0,620090046,36,62001007,0,1,1,1,1,0,49002,49002,0
0,0,0,0,0,0,0,620400047,0,2,0,62001005,0,0,36,0,0,0,60,1382,0,61001004,0,600120501,600002599,0,0,620110047,0,620090047,36,62001007,0,1,1,1,1,0,50002,50002,0
0,0,0,0,0,0,0,620400048,0,2,0,62001005,0,0,36,0,0,0,60,1398,0,61001004,0,600120511,600002600,0,0,620110048,0,620090048,36,62001007,0,1,1,1,1,0,51002,51002,0
0,0,0,0,0,0,0,620400049,0,2,0,62001005,0,0,36,0,0,0,60,1416,0,61001004,0,600120521,600002601,0,0,620110049,0,620090049,36,62001007,0,1,1,1,1,0,52002,52002,0
0,0,0,0,0,0,0,620400050,0,2,0,62001005,0,0,36,0,0,0,60,1440,0,61001004,0,600120531,600002602,0,0,620110050,0,620090050,36,62001007,0,1,1,1,1,0,53002,53002,0
0,0,0,0,0,0,0,620400051,0,2,0,62001005,0,0,36,0,0,0,60,1456,0,61001004,0,600120541,600002603,0,0,620110051,0,620090051,36,62001007,0,1,1,1,1,0,54002,54002,0
0,0,0,0,0,0,0,620400052,0,2,0,62001005,0,0,36,0,0,0,60,1468,0,61001004,0,600120551,600002604,0,0,620110052,0,620090052,36,62001007,0,1,1,1,1,0,55002,55002,0
0,0,0,0,0,0,0,620400053,0,2,0,62001005,0,0,36,0,0,0,60,1482,0,61001004,0,600120561,600002605,0,0,620110053,0,620090053,36,62001007,0,1,1,1,1,0,56002,56002,0
0,0,0,0,0,0,0,620400054,0,2,0,62001005,0,0,36,0,0,0,60,1488,0,61001004,0,600120571,600002606,0,0,620110054,0,620090054,36,62001007,0,1,1,1,1,0,57002,57002,0
0,0,0,0,0,0,0,620400055,0,2,0,62001005,0,0,36,0,0,0,60,1500,0,61001004,0,600120581,600002607,0,0,620110055,0,620090055,36,62001007,0,1,1,1,1,0,58002,58002,0
0,0,0,0,0,0,0,620400056,0,2,0,62001005,0,0,36,0,0,0,60,1528,0,61001004,0,600120591,600002608,0,0,620110056,0,620090056,36,62001007,0,1,1,1,1,0,59002,59002,0
0,0,0,0,0,0,0,620400057,0,2,0,62001005,0,0,36,0,0,0,60,1538,0,61001004,0,600120601,600002609,0,0,620110057,0,620090057,36,62001007,0,1,1,1,1,0,60002,60002,0
0,0,0,0,0,0,0,620400058,0,2,0,62001005,0,0,36,0,0,0,60,1558,0,61001004,0,600120611,600002610,0,0,620110058,0,620090058,36,62001007,0,1,1,1,1,0,61002,61002,0
0,0,0,0,0,0,0,620400059,0,2,0,62001005,0,0,36,0,0,0,60,1571,0,61001004,0,600120621,600002611,0,0,620110059,0,620090059,36,62001007,0,1,1,1,1,0,62002,62002,0
0,0,0,0,0,0,0,620400060,0,2,0,62001005,0,0,36,0,0,0,60,1587,0,61001004,0,600120631,600002612,0,0,620110060,0,620090060,36,62001007,0,1,1,1,1,0,63002,63002,0
0,0,0,0,0,0,0,620400061,0,2,0,62001005,0,0,36,0,0,0,60,1601,0,61001004,0,600120641,600002613,0,0,620110061,0,620090061,36,62001007,0,1,1,1,1,0,64002,64002,0
0,0,0,0,0,0,0,620400062,0,2,0,62001005,0,0,36,0,0,0,60,1611,0,61001004,0,600120651,600002614,0,0,620110062,0,620090062,36,62001007,0,1,1,1,1,0,65002,65002,0
0,0,0,0,0,0,0,620400063,0,2,0,62001005,0,0,36,0,0,0,60,1622,0,61001004,0,600120661,600002615,0,0,620110063,0,620090063,36,62001007,0,1,1,1,1,0,66002,66002,0
0,0,0,0,0,0,0,620400064,0,2,0,62001005,0,0,36,0,0,0,60,1631,0,61001004,0,600120671,600002616,0,0,620110064,0,620090064,36,62001007,0,1,1,1,1,0,67002,67002,0
0,0,0,0,0,0,0,620400065,0,2,0,62001005,0,0,36,0,0,0,60,1640,0,61001004,0,600120681,600002617,0,0,620110065,0,620090065,36,62001007,0,1,1,1,1,0,68002,68002,0
0,0,0,0,0,0,0,620400066,0,2,0,62001005,0,0,36,0,0,0,60,1652,0,61001004,0,600120691,600002618,0,0,620110066,0,620090066,36,62001007,0,1,1,1,1,0,69002,69002,0
0,0,0,0,0,0,0,620090120,0,2,0,62001005,0,0,36,0,0,0,60,878,0,61001004,0,600120231,600002621,0,0,620430020,0,620070020,36,62001007,0,1,1,1,1,0,23002,23002,0
0,0,0,0,0,0,0,620090121,0,2,0,62001005,0,0,36,0,0,0,60,892,0,61001004,0,600120241,600002622,0,0,620430021,0,620070021,36,62001007,0,1,1,1,1,0,24002,24002,0
0,0,0,0,0,0,0,620090122,0,2,0,62001005,0,0,36,0,0,0,60,904,0,61001004,0,600120251,600002623,0,0,620430022,0,620070022,36,62001007,0,1,1,1,1,0,25002,25002,0
0,0,0,0,0,0,0,620090123,0,2,0,62001005,0,0,36,0,0,0,60,912,0,61001004,0,600120261,600002624,0,0,620430023,0,620070023,36,62001007,0,1,1,1,1,0,26002,26002,0
0,0,0,0,0,0,0,620090124,0,2,0,62001005,0,0,36,0,0,0,60,926,0,61001004,0,600120271,600002625,0,0,620430024,0,620070024,36,62001007,0,1,1,1,1,0,27002,27002,0
0,0,0,0,0,0,0,620090125,0,2,0,62001005,0,0,36,0,0,0,60,938,0,61001004,0,600120281,600002626,0,0,620430025,0,620070025,36,62001007,0,1,1,1,1,0,28002,28002,0
0,0,0,0,0,0,0,620090126,0,2,0,62001005,0,0,36,0,0,0,60,950,0,61001004,0,600120291,600002627,0,0,620430026,0,620070026,36,62001007,0,1,1,1,1,0,29002,29002,0
0,0,0,0,0,0,0,620090127,0,2,0,62001005,0,0,36,0,0,0,60,960,0,61001004,0,600120301,600002628,0,0,620430027,0,620070027,36,62001007,0,1,1,1,1,0,30002,30002,0
0,0,0,0,0,0,0,620090128,0,2,0,62001005,0,0,36,0,0,0,60,976,0,61001004,0,600120311,600002629,0,0,620430028,0,620070028,36,62001007,0,1,1,1,1,0,31002,31002,0
0,0,0,0,0,0,0,620090129,0,2,0,62001005,0,0,36,0,0,0,60,996,0,61001004,0,600120321,600002630,0,0,620430029,0,620070029,36,62001007,0,1,1,1,1,0,32002,32002,0
0,0,0,0,0,0,0,620090130,0,2,0,62001005,0,0,36,0,0,0,60,1024,0,61001004,0,600120331,600002631,0,0,620430030,0,620070030,36,62001007,0,1,1,1,1,0,33002,33002,0
0,0,0,0,0,0,0,620090131,0,2,0,62001005,0,0,36,0,0,0,60,1036,0,61001004,0,600120341,600002632,0,0,620430031,0,620070031,36,62001007,0,1,1,1,1,0,34002,34002,0
0,0,0,0,0,0,0,620090132,0,2,0,62001005,0,0,36,0,0,0,60,1044,0,61001004,0,600120351,600002633,0,0,620430032,0,620070032,36,62001007,0,1,1,1,1,0,35002,35002,0
0,0,0,0,0,0,0,620090133,0,2,0,62001005,0,0,36,0,0,0,60,1072,0,61001004,0,600120361,600002634,0,0,620430033,0,620070033,36,62001007,0,1,1,1,1,0,36002,36002,0
0,0,0,0,0,0,0,620090134,0,2,0,62001005,0,0,36,0,0,0,60,1086,0,61001004,0,600120371,600002635,0,0,620430034,0,620070034,36,62001007,0,1,1,1,1,0,37002,37002,0
0,0,0,0,0,0,0,620090135,0,2,0,62001005,0,0,36,0,0,0,60,1106,0,61001004,0,600120381,600002636,0,0,620430035,0,620070035,36,62001007,0,1,1,1,1,0,38002,38002,0
0,0,0,0,0,0,0,620090136,0,2,0,62001005,0,0,36,0,0,0,60,1126,0,61001004,0,600120391,600002637,0,0,620430036,0,620070036,36,62001007,0,1,1,1,1,0,39002,39002,0
0,0,0,0,0,0,0,620090137,0,2,0,62001005,0,0,36,0,0,0,60,1156,0,61001004,0,600120401,600002638,0,0,620430037,0,620070037,36,62001007,0,1,1,1,1,0,40002,40002,0
0,0,0,0,0,0,0,620090138,0,2,0,62001005,0,0,36,0,0,0,60,1164,0,61001004,0,600120411,600002639,0,0,620430038,0,620070038,36,62001007,0,1,1,1,1,0,41002,41002,0
0,0,0,0,0,0,0,620090139,0,2,0,62001005,0,0,36,0,0,0,60,1176,0,61001004,0,600120421,600002640,0,0,620430039,0,620070039,36,62001007,0,1,1,1,1,0,42002,42002,0
0,0,0,0,0,0,0,620090140,0,2,0,62001005,0,0,36,0,0,0,60,1210,0,61001004,0,600120431,600002641,0,0,620430040,0,620070040,36,62001007,0,1,1,1,1,0,43002,43002,0
0,0,0,0,0,0,0,620090141,0,2,0,62001005,0,0,36,0,0,0,60,1240,0,61001004,0,600120441,600002642,0,0,620430041,0,620070041,36,62001007,0,1,1,1,1,0,44002,44002,0
0,0,0,0,0,0,0,620090142,0,2,0,62001005,0,0,36,0,0,0,60,1270,0,61001004,0,600120451,600002643,0,0,620430042,0,620070042,36,62001007,0,1,1,1,1,0,45002,45002,0
0,0,0,0,0,0,0,620090143,0,2,0,62001005,0,0,36,0,0,0,60,1290,0,61001004,0,600120461,600002644,0,0,620430043,0,620070043,36,62001007,0,1,1,1,1,0,46002,46002,0
0,0,0,0,0,0,0,620090144,0,2,0,62001005,0,0,36,0,0,0,60,1300,0,61001004,0,600120471,600002645,0,0,620430044,0,620070044,36,62001007,0,1,1,1,1,0,47002,47002,0
0,0,0,0,0,0,0,620090145,0,2,0,62001005,0,0,36,0,0,0,60,1320,0,61001004,0,600120481,600002646,0,0,620430045,0,620070045,36,62001007,0,1,1,1,1,0,48002,48002,0
0,0,0,0,0,0,0,620090146,0,2,0,62001005,0,0,36,0,0,0,60,1346,0,61001004,0,600120491,600002647,0,0,620430046,0,620070046,36,62001007,0,1,1,1,1,0,49002,49002,0
0,0,0,0,0,0,0,620090147,0,2,0,62001005,0,0,36,0,0,0,60,1382,0,61001004,0,600120501,600002648,0,0,620430047,0,620070047,36,62001007,0,1,1,1,1,0,50002,50002,0
0,0,0,0,0,0,0,620090148,0,2,0,62001005,0,0,36,0,0,0,60,1398,0,61001004,0,600120511,600002649,0,0,620430048,0,620070048,36,62001007,0,1,1,1,1,0,51002,51002,0
0,0,0,0,0,0,0,620090149,0,2,0,62001005,0,0,36,0,0,0,60,1416,0,61001004,0,600120521,600002650,0,0,620430049,0,620070049,36,62001007,0,1,1,1,1,0,52002,52002,0
0,0,0,0,0,0,0,620090150,0,2,0,62001005,0,0,36,0,0,0,60,1440,0,61001004,0,600120531,600002651,0,0,620430050,0,620070050,36,62001007,0,1,1,1,1,0,53002,53002,0
0,0,0,0,0,0,0,620090151,0,2,0,62001005,0,0,36,0,0,0,60,1456,0,61001004,0,600120541,600002652,0,0,620430051,0,620070051,36,62001007,0,1,1,1,1,0,54002,54002,0
0,0,0,0,0,0,0,620090152,0,2,0,62001005,0,0,36,0,0,0,60,1468,0,61001004,0,600120551,600002653,0,0,620430052,0,620070052,36,62001007,0,1,1,1,1,0,55002,55002,0
0,0,0,0,0,0,0,620090153,0,2,0,62001005,0,0,36,0,0,0,60,1482,0,61001004,0,600120561,600002654,0,0,620430053,0,620070053,36,62001007,0,1,1,1,1,0,56002,56002,0
0,0,0,0,0,0,0,620090154,0,2,0,62001005,0,0,36,0,0,0,60,1488,0,61001004,0,600120571,600002655,0,0,620430054,0,620070054,36,62001007,0,1,1,1,1,0,57002,57002,0
0,0,0,0,0,0,0,620090155,0,2,0,62001005,0,0,36,0,0,0,60,1500,0,61001004,0,600120581,600002656,0,0,620430055,0,620070055,36,62001007,0,1,1,1,1,0,58002,58002,0
0,0,0,0,0,0,0,620090156,0,2,0,62001005,0,0,36,0,0,0,60,1528,0,61001004,0,600120591,600002657,0,0,620430056,0,620070056,36,62001007,0,1,1,1,1,0,59002,59002,0
0,0,0,0,0,0,0,620090157,0,2,0,62001005,0,0,36,0,0,0,60,1538,0,61001004,0,600120601,600002658,0,0,620430057,0,620070057,36,62001007,0,1,1,1,1,0,60002,60002,0
0,0,0,0,0,0,0,620090158,0,2,0,62001005,0,0,36,0,0,0,60,1558,0,61001004,0,600120611,600002659,0,0,620430058,0,620070058,36,62001007,0,1,1,1,1,0,61002,61002,0
0,0,0,0,0,0,0,620090159,0,2,0,62001005,0,0,36,0,0,0,60,1571,0,61001004,0,600120621,600002660,0,0,620430059,0,620070059,36,62001007,0,1,1,1,1,0,62002,62002,0
0,0,0,0,0,0,0,620090160,0,2,0,62001005,0,0,36,0,0,0,60,1587,0,61001004,0,600120631,600002661,0,0,620430060,0,620070060,36,62001007,0,1,1,1,1,0,63002,63002,0
0,0,0,0,0,0,0,620090161,0,2,0,62001005,0,0,36,0,0,0,60,1601,0,61001004,0,600120641,600002662,0,0,620430061,0,620070061,36,62001007,0,1,1,1,1,0,64002,64002,0
0,0,0,0,0,0,0,620090162,0,2,0,62001005,0,0,36,0,0,0,60,1611,0,61001004,0,600120651,600002663,0,0,620430062,0,620070062,36,62001007,0,1,1,1,1,0,65002,65002,0
0,0,0,0,0,0,0,620090163,0,2,0,62001005,0,0,36,0,0,0,60,1622,0,61001004,0,600120661,600002664,0,0,620430063,0,620070063,36,62001007,0,1,1,1,1,0,66002,66002,0
0,0,0,0,0,0,0,620090164,0,2,0,62001005,0,0,36,0,0,0,60,1631,0,61001004,0,600120671,600002665,0,0,620430064,0,620070064,36,62001007,0,1,1,1,1,0,67002,67002,0
0,0,0,0,0,0,0,620090165,0,2,0,62001005,0,0,36,0,0,0,60,1640,0,61001004,0,600120681,600002666,0,0,620430065,0,620070065,36,62001007,0,1,1,1,1,0,68002,68002,0
0,0,0,0,0,0,0,620090166,0,2,0,62001005,0,0,36,0,0,0,60,1652,0,61001004,0,600120691,600002667,0,0,620430066,0,620070066,36,62001007,0,1,1,1,1,0,69002,69002,0
0,0,0,0,0,0,0,620290120,0,2,0,62001005,0,0,36,0,0,0,60,878,0,61001004,0,600120231,600002670,0,0,620390020,0,620030020,36,62001007,0,1,1,1,1,0,23002,23002,0
