comment_id,description,start_time,end_time,change_face_time,face_type,pos_x,change_face_type,character_id,event_id,voice_id,pos_y,where_type,character_name
10129128,"","2024/11/17 15:00:00","2030/01/01 14:59:59",0.0,2,-285.0,2,123701,10129,306,8.0,52,"나나카(할로윈)"
10130001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2024/11/28 15:00:00","2024/12/16 14:59:59",3.414,1,-416.5,2,190801,10130,1,0.0,53,"카린"
10130002,"미션을 클리어하고\n보상을 손에 넣자구요!","2024/11/28 15:00:00","2024/12/16 14:59:59",3.099,1,-416.5,2,190801,10130,2,0.0,53,"카린"
10130003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2024/11/28 15:00:00","2024/12/16 14:59:59",2.801,1,-416.5,2,190801,10130,3,0.0,54,"카린"
10130004,"보상을 받을 수 있어요!\n확인해 보세요!","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-416.5,2,190801,10130,4,0.0,54,"카린"
10130005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,1,-416.5,1,190801,10130,5,0.0,57,"카린"
10130006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2024/11/28 15:00:00","2024/12/16 14:59:59",5.506,1,-363.0,2,190801,10130,1,0.0,55,"카린"
10130007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2024/11/28 15:00:00","2024/12/16 14:59:59",1.216,2,-363.0,1,190801,10130,2,0.0,55,"카린"
10130008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2024/11/28 15:00:00","2024/12/16 14:59:59",1.539,2,-363.0,1,190801,10130,3,0.0,56,"카린"
10130009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2024/11/28 15:00:00","2024/12/16 14:59:59",1.875,2,-363.0,1,190801,10130,4,0.0,56,"카린"
10130101,"","2024/11/28 15:00:00","2024/12/16 14:59:59",10.04,4,-285.0,1,125802,10130,101,8.0,51,"리리"
10130102,"","2024/11/28 15:00:00","2024/12/16 14:59:59",10.04,4,-285.0,1,125801,10130,101,8.0,51,"리리(폴른)"
10130103,"","2024/11/28 15:00:00","2024/12/16 14:59:59",10.04,4,-285.0,1,125802,10130,101,8.0,51,"리리"
10130104,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126002,10130,201,8.0,51,"크리아"
10130105,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126001,10130,201,8.0,51,"크리아(폴른)"
10130106,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126002,10130,201,8.0,51,"크리아"
10130107,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126102,10130,301,8.0,51,"프레시아"
10130110,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,125802,10130,102,8.0,51,"리리"
10130111,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,125801,10130,102,8.0,51,"리리(폴른)"
10130112,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,125802,10130,102,8.0,51,"리리"
10130113,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126002,10130,202,8.0,51,"크리아"
10130114,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126001,10130,202,8.0,51,"크리아(폴른)"
10130115,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,2,-285.0,2,126002,10130,202,8.0,51,"크리아"
10130116,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,1,-285.0,1,126102,10130,302,8.0,51,"프레시아"
10130117,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,1,-285.0,1,126101,10130,302,8.0,51,"프레시아(폴른)"
10130118,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,1,-285.0,1,126102,10130,302,8.0,51,"프레시아"
10130119,"","2024/11/28 15:00:00","2024/12/16 14:59:59",13.15,4,-285.0,2,125802,10130,103,8.0,51,"리리"
10130120,"","2024/11/28 15:00:00","2024/12/16 14:59:59",13.15,4,-285.0,2,125801,10130,103,8.0,51,"리리(폴른)"
10130121,"","2024/11/28 15:00:00","2024/12/16 14:59:59",13.15,4,-285.0,2,125802,10130,103,8.0,51,"리리"
10130122,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,4,-285.0,4,126002,10130,203,8.0,51,"크리아"
10130123,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,4,-285.0,4,126001,10130,203,8.0,51,"크리아(폴른)"
10130124,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,4,-285.0,4,126002,10130,203,8.0,51,"크리아"
10130125,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,4,-285.0,4,126102,10130,303,8.0,51,"프레시아"
10130126,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,4,-285.0,4,126101,10130,303,8.0,51,"프레시아(폴른)"
10130127,"","2024/11/28 15:00:00","2024/12/16 14:59:59",0.0,4,-285.0,4,126102,10130,303,8.0,51,"프레시아"
10130128,"","2024/11/28 15:00:00","2030/01/01 14:59:59",12.15,4,-285.0,2,125802,10130,104,8.0,52,"리리"
10130129,"","2024/11/28 15:00:00","2030/01/01 14:59:59",12.15,4,-285.0,2,125801,10130,104,8.0,52,"리리(폴른)"
10130130,"","2024/11/28 15:00:00","2030/01/01 14:59:59",12.15,4,-285.0,2,125802,10130,104,8.0,52,"리리"
10130131,"","2024/11/28 15:00:00","2030/01/01 14:59:59",6.08,4,-285.0,2,126002,10130,204,8.0,52,"크리아"
10130132,"","2024/11/28 15:00:00","2030/01/01 14:59:59",6.08,4,-285.0,2,126001,10130,204,8.0,52,"크리아(폴른)"
10130133,"","2024/11/28 15:00:00","2030/01/01 14:59:59",6.08,4,-285.0,2,126002,10130,204,8.0,52,"크리아"
10130134,"","2024/11/28 15:00:00","2030/01/01 14:59:59",6.37,1,-285.0,2,126102,10130,304,8.0,52,"프레시아"
10130135,"","2024/11/28 15:00:00","2030/01/01 14:59:59",6.37,1,-285.0,2,126101,10130,304,8.0,52,"프레시아(폴른)"
10130136,"","2024/11/28 15:00:00","2030/01/01 14:59:59",6.37,1,-285.0,2,126102,10130,304,8.0,52,"프레시아"
10131001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2024/12/14 15:00:00","2024/12/23 14:59:59",3.414,1,-416.5,2,190801,10131,1,0.0,53,"카린"
10131002,"미션을 클리어하고\n보상을 손에 넣자구요!","2024/12/14 15:00:00","2024/12/23 14:59:59",3.099,1,-416.5,2,190801,10131,2,0.0,53,"카린"
10131003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2024/12/14 15:00:00","2024/12/23 14:59:59",2.801,1,-416.5,2,190801,10131,3,0.0,54,"카린"
10131004,"보상을 받을 수 있어요!\n확인해 보세요!","2024/12/14 15:00:00","2024/12/23 14:59:59",0.0,2,-416.5,2,190801,10131,4,0.0,54,"카린"
10131005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2024/12/14 15:00:00","2024/12/23 14:59:59",0.0,1,-416.5,1,190801,10131,5,0.0,57,"카린"
10131006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2024/12/14 15:00:00","2024/12/23 14:59:59",5.506,1,-363.0,2,190801,10131,1,0.0,55,"카린"
10131007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2024/12/14 15:00:00","2024/12/23 14:59:59",1.216,2,-363.0,1,190801,10131,2,0.0,55,"카린"
10131008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2024/12/14 15:00:00","2024/12/23 14:59:59",1.539,2,-363.0,1,190801,10131,3,0.0,56,"카린"
10131009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2024/12/14 15:00:00","2024/12/23 14:59:59",1.875,2,-363.0,1,190801,10131,4,0.0,56,"카린"
10131101,"","2024/12/14 15:00:00","2024/12/23 14:59:59",6.9,4,-285.0,3,100501,10131,101,8.0,51,"마츠리"
10131102,"","2024/12/14 15:00:00","2024/12/23 14:59:59",3.57,1,-285.0,2,107101,10131,201,0.0,51,"크리스티나"
10131103,"","2024/12/14 15:00:00","2024/12/23 14:59:59",8.2,1,-285.0,2,100501,10131,102,8.0,51,"마츠리"
10131105,"","2024/12/14 15:00:00","2024/12/23 14:59:59",6.88,1,-285.0,2,107101,10131,202,0.0,51,"크리스티나"
10131107,"","2024/12/14 15:00:00","2024/12/23 14:59:59",9.6,1,-285.0,2,123901,10131,103,8.0,51,"마츠리(와일드)"
10131108,"","2024/12/14 15:00:00","2024/12/23 14:59:59",10.19,1,-285.0,2,123801,10131,203,-12.0,51,"크리스티나(와일드)"
10131109,"","2024/12/14 15:00:00","2030/01/01 14:59:59",6.8,4,-285.0,2,100501,10131,104,8.0,52,"마츠리"
10131110,"","2024/12/14 15:00:00","2030/01/01 14:59:59",6.8,4,-285.0,2,123901,10131,104,8.0,52,"마츠리(와일드)"
10131111,"","2024/12/14 15:00:00","2030/01/01 14:59:59",7.7,1,-285.0,2,107101,10131,204,0.0,52,"크리스티나"
10131112,"","2024/12/14 15:00:00","2030/01/01 14:59:59",7.7,1,-285.0,2,123801,10131,204,-12.0,52,"크리스티나(와일드)"
10132001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2024/12/27 15:00:00","2025/01/14 14:59:59",3.414,1,-416.5,2,190803,10132,1,0.0,53,"카린"
10132002,"미션을 클리어하고\n보상을 손에 넣자구요!","2024/12/27 15:00:00","2025/01/14 14:59:59",3.099,1,-416.5,2,190803,10132,2,0.0,53,"카린"
10132003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2024/12/27 15:00:00","2025/01/14 14:59:59",2.801,1,-416.5,2,190803,10132,3,0.0,54,"카린"
10132004,"보상을 받을 수 있어요!\n확인해 보세요!","2024/12/27 15:00:00","2025/01/14 14:59:59",0.0,2,-416.5,2,190803,10132,4,0.0,54,"카린"
10132005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2024/12/27 15:00:00","2025/01/14 14:59:59",0.0,1,-416.5,1,190803,10132,5,0.0,57,"카린"
10132006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2024/12/27 15:00:00","2025/01/14 14:59:59",5.506,1,-363.0,2,190803,10132,1,0.0,55,"카린"
10132007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2024/12/27 15:00:00","2025/01/14 14:59:59",1.216,2,-363.0,1,190803,10132,2,0.0,55,"카린"
10132008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2024/12/27 15:00:00","2025/01/14 14:59:59",1.539,2,-363.0,1,190803,10132,3,0.0,56,"카린"
10132009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2024/12/27 15:00:00","2025/01/14 14:59:59",1.875,2,-363.0,1,190803,10132,4,0.0,56,"카린"
10132101,"","2024/12/27 15:00:00","2025/01/14 14:59:59",10.68,2,-285.0,1,127901,10132,101,8.0,51,"페코린느(크리스마스)"
10132102,"","2024/12/27 15:00:00","2025/01/14 14:59:59",13.63,1,-285.0,5,128001,10132,201,0.0,51,"크레짓타(크리스마스)"
10132103,"","2024/12/27 15:00:00","2025/01/14 14:59:59",9.08,2,-285.0,4,127901,10132,102,8.0,51,"페코린느(크리스마스)"
10132104,"","2024/12/27 15:00:00","2025/01/14 14:59:59",0.0,3,-285.0,3,128001,10132,202,0.0,51,"크레짓타(크리스마스)"
10132105,"","2024/12/27 15:00:00","2025/01/14 14:59:59",12.45,1,-285.0,2,127901,10132,103,8.0,51,"페코린느(크리스마스)"
10132106,"","2024/12/27 15:00:00","2025/01/14 14:59:59",7.18,3,-285.0,6,128001,10132,203,0.0,51,"크레짓타(크리스마스)"
10132107,"","2024/12/27 15:00:00","2025/01/14 14:59:59",5.43,1,-285.0,2,127901,10132,104,8.0,52,"페코린느(크리스마스)"
10132108,"","2024/12/27 15:00:00","2025/01/14 14:59:59",12.27,4,-285.0,1,128001,10132,204,0.0,52,"크레짓타(크리스마스)"
10133001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2025/01/16 15:00:00","2025/01/25 14:59:59",3.414,1,-416.5,2,190803,10133,1,0.0,53,"카린"
10133002,"미션을 클리어하고\n보상을 손에 넣자구요!","2025/01/16 15:00:00","2025/01/25 14:59:59",3.099,1,-416.5,2,190803,10133,2,0.0,53,"카린"
10133003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2025/01/16 15:00:00","2025/01/25 14:59:59",2.801,1,-416.5,2,190803,10133,3,0.0,54,"카린"
10133004,"보상을 받을 수 있어요!\n확인해 보세요!","2025/01/16 15:00:00","2025/01/25 14:59:59",0.0,2,-416.5,2,190803,10133,4,0.0,54,"카린"
10133005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2025/01/16 15:00:00","2025/01/25 14:59:59",0.0,1,-416.5,1,190803,10133,5,0.0,57,"카린"
10133006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2025/01/16 15:00:00","2025/01/25 14:59:59",5.506,1,-363.0,2,190803,10133,1,0.0,55,"카린"
10133007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2025/01/16 15:00:00","2025/01/25 14:59:59",1.216,2,-363.0,1,190803,10133,2,0.0,55,"카린"
10133008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2025/01/16 15:00:00","2025/01/25 14:59:59",1.539,2,-363.0,1,190803,10133,3,0.0,56,"카린"
10133009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2025/01/16 15:00:00","2025/01/25 14:59:59",1.875,2,-363.0,1,190803,10133,4,0.0,56,"카린"
10133101,"","2025/01/16 15:00:00","2025/01/25 14:59:59",12.01,4,-285.0,5,100601,10133,101,8.0,51,"아카리"
10133102,"","2025/01/16 15:00:00","2025/01/25 14:59:59",9.894,6,-285.0,5,102201,10133,201,8.0,51,"요리"
10133103,"","2025/01/16 15:00:00","2025/01/25 14:59:59",8.6,1,-285.0,1,104701,10133,301,8.0,51,"쥰"
10133104,"","2025/01/16 15:00:00","2025/01/25 14:59:59",11.96,1,-285.0,2,124001,10133,102,8.0,51,"아카리(크리스마스)"
10133105,"","2025/01/16 15:00:00","2025/01/25 14:59:59",15.2,1,-285.0,3,124101,10133,202,8.0,51,"요리(크리스마스)"
10133106,"","2025/01/16 15:00:00","2025/01/25 14:59:59",6.5,6,-285.0,6,124201,10133,302,0.0,51,"쥰(크리스마스)"
10133107,"","2025/01/16 15:00:00","2025/01/25 14:59:59",6.8,4,-285.0,4,124001,10133,103,8.0,51,"아카리(크리스마스)"
10133108,"","2025/01/16 15:00:00","2025/01/25 14:59:59",7.98,1,-285.0,2,124101,10133,203,8.0,51,"요리(크리스마스)"
10133109,"","2025/01/16 15:00:00","2025/01/25 14:59:59",2.751,1,-285.0,2,124201,10133,303,0.0,51,"쥰(크리스마스)"
10133110,"","2025/01/16 15:00:00","2030/01/01 14:59:59",0.0,2,-285.0,2,100601,10133,104,8.0,52,"아카리"
10133111,"","2025/01/16 15:00:00","2030/01/01 14:59:59",0.0,2,-285.0,2,124001,10133,104,8.0,52,"아카리(크리스마스)"
10133112,"","2025/01/16 15:00:00","2030/01/01 14:59:59",21.986,2,-285.0,5,102201,10133,204,8.0,52,"요리"
10133113,"","2025/01/16 15:00:00","2030/01/01 14:59:59",21.986,2,-285.0,5,124101,10133,204,8.0,52,"요리(크리스마스)"
10133114,"","2025/01/16 15:00:00","2030/01/01 14:59:59",11.97,1,-285.0,2,104701,10133,304,8.0,52,"쥰"
10133115,"","2025/01/16 15:00:00","2030/01/01 14:59:59",15.77,2,-285.0,2,124201,10133,304,0.0,52,"쥰(크리스마스)"
10134001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2025/01/27 15:00:00","2030/01/01 14:59:59",3.414,1,-416.5,2,190804,10134,1,0.0,53,"카린"
10134002,"미션을 클리어하고\n보상을 손에 넣자구요!","2025/01/27 15:00:00","2030/01/01 14:59:59",3.099,1,-416.5,2,190804,10134,2,0.0,53,"카린"
10134003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2025/01/27 15:00:00","2030/01/01 14:59:59",2.801,1,-416.5,2,190804,10134,3,0.0,54,"카린"
10134004,"보상을 받을 수 있어요!\n확인해 보세요!","2025/01/27 15:00:00","2030/01/01 14:59:59",0.0,2,-416.5,2,190804,10134,4,0.0,54,"카린"
10134005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2025/01/27 15:00:00","2030/01/01 14:59:59",0.0,1,-416.5,1,190804,10134,5,0.0,57,"카린"
10134006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2025/01/27 15:00:00","2030/01/01 14:59:59",5.506,1,-363.0,2,190804,10134,1,0.0,55,"카린"
10134007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2025/01/27 15:00:00","2030/01/01 14:59:59",1.216,2,-363.0,1,190804,10134,2,0.0,55,"카린"
10134008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2025/01/27 15:00:00","2030/01/01 14:59:59",1.539,2,-363.0,1,190804,10134,3,0.0,56,"카린"
10134009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2025/01/27 15:00:00","2030/01/01 14:59:59",1.875,2,-363.0,1,190804,10134,4,0.0,56,"카린"
10134101,"","2025/01/27 15:00:00","2025/02/14 14:59:59",3.6,1,-285.0,2,128301,10134,101,0.0,51,"이노리(새해)"
10134102,"","2025/01/27 15:00:00","2025/02/14 14:59:59",10.7,4,-285.0,3,128301,10134,102,0.0,51,"이노리(새해)"
10134103,"","2025/01/27 15:00:00","2025/02/14 14:59:59",3.7,1,-285.0,2,128301,10134,103,0.0,51,"이노리(새해)"
10134104,"","2025/01/27 15:00:00","2030/01/01 14:59:59",9.0,5,-285.0,2,128301,10134,104,0.0,52,"이노리(새해)"
10134105,"","2025/01/27 15:00:00","2025/02/14 14:59:59",0.0,2,-285.0,2,128401,10134,201,0.0,51,"하츠네(새해)"
10134106,"","2025/01/27 15:00:00","2025/02/14 14:59:59",4.3,1,-285.0,2,128401,10134,202,0.0,51,"하츠네(새해)"
10134107,"","2025/01/27 15:00:00","2025/02/14 14:59:59",0.0,2,-285.0,2,128401,10134,203,0.0,51,"하츠네(새해)"
10134108,"","2025/01/27 15:00:00","2030/01/01 14:59:59",9.8,1,-285.0,5,128401,10134,204,0.0,52,"하츠네(새해)"
10134109,"","2025/01/27 15:00:00","2025/02/14 14:59:59",10.4,3,-285.0,1,101401,10134,301,0.0,51,"카스미(통상)"
10134110,"","2025/01/27 15:00:00","2025/02/14 14:59:59",5.4,2,-285.0,5,128501,10134,302,0.0,51,"카스미(새해)"
10134111,"","2025/01/27 15:00:00","2025/02/14 14:59:59",0.0,1,-285.0,1,128501,10134,303,0.0,51,"카스미(새해)"
10134112,"","2025/01/27 15:00:00","2030/01/01 14:59:59",9.9,3,-285.0,2,101401,10134,304,0.0,52,"카스미(통상)"
10134113,"","2025/01/27 15:00:00","2030/01/01 14:59:59",9.9,3,-285.0,2,128501,10134,314,0.0,52,"카스미(새해)"
10134114,"","2025/01/27 15:00:00","2025/02/14 14:59:59",5.4,2,-285.0,5,128501,10134,302,0.0,51,"카스미(새해)"
10134115,"","2025/01/27 15:00:00","2030/01/01 14:59:59",9.9,3,-285.0,2,128501,10134,314,0.0,52,"카스미(새해)"
10135001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2025/02/17 15:00:00","2025/02/26 14:59:59",3.414,1,-416.5,2,190804,10135,1,0.0,53,"카린"
10135002,"미션을 클리어하고\n보상을 손에 넣자구요!","2025/02/17 15:00:00","2025/02/26 14:59:59",3.099,1,-416.5,2,190804,10135,2,0.0,53,"카린"
10135003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2025/02/17 15:00:00","2025/02/26 14:59:59",2.801,1,-416.5,2,190804,10135,3,0.0,54,"카린"
10135004,"보상을 받을 수 있어요!\n확인해 보세요!","2025/02/17 15:00:00","2025/02/26 14:59:59",0.0,2,-416.5,2,190804,10135,4,0.0,54,"카린"
10135005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2025/02/17 15:00:00","2025/02/26 14:59:59",0.0,1,-416.5,1,190804,10135,5,0.0,57,"카린"
10135006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2025/02/17 15:00:00","2025/02/26 14:59:59",5.506,1,-363.0,2,190804,10135,1,0.0,55,"카린"
10135007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2025/02/17 15:00:00","2025/02/26 14:59:59",1.216,2,-363.0,1,190804,10135,2,0.0,55,"카린"
10135008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2025/02/17 15:00:00","2025/02/26 14:59:59",1.539,2,-363.0,1,190804,10135,3,0.0,56,"카린"
10135009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2025/02/17 15:00:00","2025/02/26 14:59:59",1.875,2,-363.0,1,190804,10135,4,0.0,56,"카린"
10135101,"","2025/02/17 15:00:00","2025/02/26 14:59:59",0.0,2,-285.0,2,124501,10135,101,-8.0,51,"호마레(새해)"
10135102,"","2025/02/17 15:00:00","2025/02/26 14:59:59",6.38,1,-285.0,5,124501,10135,102,-8.0,51,"호마레(새해)"
10135103,"","2025/02/17 15:00:00","2025/02/26 14:59:59",12.97,6,-285.0,2,124501,10135,103,-8.0,51,"호마레(새해)"
10135104,"","2025/02/17 15:00:00","2030/01/01 14:59:59",11.1,1,-285.0,2,124501,10135,104,-8.0,52,"호마레(새해)"
10135105,"","2025/02/17 15:00:00","2025/02/26 14:59:59",7.82,2,-285.0,1,124701,10135,201,-8.0,51,"미츠키(새해)"
10135106,"","2025/02/17 15:00:00","2025/02/26 14:59:59",8.22,1,-285.0,6,124701,10135,202,-8.0,51,"미츠키(새해)"
10135107,"","2025/02/17 15:00:00","2025/02/26 14:59:59",0.0,1,-285.0,1,124701,10135,203,-8.0,51,"미츠키(새해)"
10135108,"","2025/02/17 15:00:00","2030/01/01 14:59:59",12.45,1,-285.0,2,124701,10135,204,-8.0,52,"미츠키(새해)"
10135109,"","2025/02/17 15:00:00","2025/02/26 14:59:59",10.52,1,-285.0,2,124601,10135,301,8.0,51,"미사토(새해)"
10135110,"","2025/02/17 15:00:00","2025/02/26 14:59:59",11.1,1,-285.0,5,124601,10135,302,8.0,51,"미사토(새해)"
10135111,"","2025/02/17 15:00:00","2025/02/26 14:59:59",11.5,6,-285.0,2,124601,10135,303,8.0,51,"미사토(새해)"
10135112,"","2025/02/17 15:00:00","2030/01/01 14:59:59",12.8,2,-285.0,6,124601,10135,304,8.0,52,"미사토(새해)"
10136001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2025/02/27 15:00:00","2030/01/01 14:59:59",3.414,1,-416.5,2,190801,10136,1,0.0,53,"카린"
10136002,"미션을 클리어하고\n보상을 손에 넣자구요!","2025/02/27 15:00:00","2030/01/01 14:59:59",3.099,1,-416.5,2,190801,10136,2,0.0,53,"카린"
10136003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2025/02/27 15:00:00","2030/01/01 14:59:59",2.801,1,-416.5,2,190801,10136,3,0.0,54,"카린"
10136004,"보상을 받을 수 있어요!\n확인해 보세요!","2025/02/27 15:00:00","2030/01/01 14:59:59",0.0,2,-416.5,2,190801,10136,4,0.0,54,"카린"
10136005,"이벤트 수고하셨어요!\n여러분의 활약에\n항상 감사합니다!","2025/02/27 15:00:00","2030/01/01 14:59:59",0.0,1,-416.5,1,190801,10136,5,0.0,57,"카린"
10136006,"길드 관리 협회예요!\n토벌증을 갖고 계신다면\n보상으로 교환할 수 있어요!","2025/02/27 15:00:00","2030/01/01 14:59:59",5.506,1,-363.0,2,190801,10136,1,0.0,55,"카린"
10136007,"수고하십니다!\n여기에서는 토벌증과 보상을\n교환할 수 있답니다!","2025/02/27 15:00:00","2030/01/01 14:59:59",1.216,2,-363.0,1,190801,10136,2,0.0,55,"카린"
10136008,"수고하셨어요!\n토벌증 교환\n잊지 않도록 하세요!","2025/02/27 15:00:00","2030/01/01 14:59:59",1.539,2,-363.0,1,190801,10136,3,0.0,56,"카린"
10136009,"끝나버렸네요~\n토벌증은 노력의 증거!\n보상품과 교환하자구요!","2025/02/27 15:00:00","2030/01/01 14:59:59",1.875,2,-363.0,1,190801,10136,4,0.0,56,"카린"
10136101,"","2025/02/27 15:00:00","2030/01/01 14:59:59",8.511,4,-285.0,1,100301,10136,101,8.0,51,"레이"
10136102,"","2025/02/27 15:00:00","2030/01/01 14:59:59",8.76,6,-285.0,2,128802,10136,102,8.0,51,"레이(아스트랄)"
10136103,"","2025/02/27 15:00:00","2030/01/01 14:59:59",9.239,1,-285.0,2,100301,10136,105,8.0,52,"레이"
10136104,"","2025/02/27 15:00:00","2030/01/01 14:59:59",9.239,1,-285.0,2,128802,10136,105,8.0,52,"레이(아스트랄)"
10136105,"","2025/02/27 15:00:00","2030/01/01 14:59:59",8.15,6,-285.0,1,100202,10136,201,8.0,51,"유이"
10136106,"","2025/02/27 15:00:00","2030/01/01 14:59:59",7.82,6,-285.0,2,128901,10136,202,8.0,51,"유이(아스트랄)"
10136107,"","2025/02/27 15:00:00","2030/01/01 14:59:59",0.0,1,-285.0,1,100202,10136,205,8.0,52,"유이"
10136108,"","2025/02/27 15:00:00","2030/01/01 14:59:59",0.0,1,-285.0,1,128901,10136,205,8.0,52,"유이(아스트랄)"
10136109,"","2025/02/27 15:00:00","2030/01/01 14:59:59",4.843,1,-285.0,2,100101,10136,301,8.0,51,"히요리"
10136110,"","2025/02/27 15:00:00","2030/01/01 14:59:59",0.0,6,-285.0,6,128701,10136,302,8.0,51,"히요리(아스트랄)"
10136111,"","2025/02/27 15:00:00","2030/01/01 14:59:59",2.612,2,-285.0,1,100101,10136,305,8.0,52,"히요리"
10136112,"","2025/02/27 15:00:00","2030/01/01 14:59:59",2.612,2,-285.0,1,128701,10136,305,8.0,52,"히요리(아스트랄)"
10136113,"","2025/02/27 15:00:00","2030/01/01 14:59:59",5.338,1,-285.0,2,129101,10136,401,-8.0,51,"아이라"
10136114,"","2025/02/27 15:00:00","2030/01/01 14:59:59",16.348,1,-285.0,4,129201,10136,501,-8.0,51,"시나츠"
10137001,"미션을 클리어하면\n보상을 받을 수 있어요!\n힘내세요!","2025/03/06 15:00:00","2030/01/01 14:59:59",3.414,1,-416.5,2,190801,10137,1,0.0,53,"카린"
10137002,"미션을 클리어하고\n보상을 손에 넣자구요!","2025/03/06 15:00:00","2030/01/01 14:59:59",3.099,1,-416.5,2,190801,10137,2,0.0,53,"카린"
10137003,"수령 가능한\n보상이 있는 것 같아요.\n확인해 보세요!","2025/03/06 15:00:00","2030/01/01 14:59:59",2.801,1,-416.5,2,190801,10137,3,0.0,54,"카린"
10137004,"보상을 받을 수 있어요!\n확인해 보세요!","2025/03/06 15:00:00","2030/01/01 14:59:59",0.0,2,-416.5,2,190801,10137,4,0.0,54,"카린"
