ex_skill_lv_3,main_skill_lv_4,main_skill_lv_8,ex_skill_lv_2,accuracy,physical_penetrate,level,resist_variation_id,rarity,magic_critical,main_skill_lv_7,def,main_skill_lv_1,promotion_level,magic_str,enemy_id,wave_hp_recovery,main_skill_lv_6,atk,ex_skill_lv_1,unit_id,ex_skill_lv_5,main_skill_lv_10,ex_skill_lv_4,physical_critical,energy_reduce_rate,enemy_color,magic_penetrate,dodge,name,main_skill_lv_3,main_skill_lv_2,union_burst_level,wave_energy_recovery,resist_status_id,life_steal,energy_recovery_rate,magic_def,hp_recovery_rate,main_skill_lv_5,main_skill_lv_9,hp
0,1,0,0,30,0,208,0,1,20,0,265,356,1,17700,710049905,0,0,0,0,204600,0,0,0,20,0,0,0,1,"매직 레이",356,356,356,0,200000001,0,30,315,0,0,0,283990
0,1,0,0,30,0,216,0,1,20,0,515,364,1,0,710050001,0,0,21647,0,605601,0,0,0,20,0,0,0,1,"마인 리자드",864,464,364,0,200000001,0,50,380,0,0,0,500066
0,1,0,0,30,0,216,0,1,20,0,284,564,1,28453,710050002,0,0,0,0,602201,0,0,0,20,0,0,0,1,"요리의 섀도우",364,464,464,0,200000001,0,50,512,0,0,0,343588
0,464,0,0,30,0,216,0,1,30,0,287,364,1,29500,710050003,0,0,0,0,312500,0,0,0,30,0,0,0,1,"마담 엘렉트라",364,464,564,0,300000008,0,30,237,0,264,0,4400000
0,1,0,0,30,0,216,0,1,20,0,239,364,1,20683,710050004,0,0,0,0,202500,0,0,0,20,0,0,0,1,"케이브 뱃",364,364,364,0,200000001,0,30,277,0,0,0,369022
0,1,0,0,30,0,216,0,1,20,0,247,364,1,0,710050005,0,0,16535,0,203900,0,0,0,20,0,0,0,1,"이블 캐논",364,364,364,0,200000001,0,30,241,0,0,0,364557
0,1,0,0,30,0,207,0,1,20,0,442,755,1,0,710050101,0,0,26025,0,602101,0,0,0,20,0,0,0,1,"쿠루미의 섀도우",355,555,555,0,200000001,0,60,322,0,0,0,390480
0,1,0,0,30,0,207,0,1,20,0,272,455,1,30885,710050102,0,0,0,0,602201,0,0,0,20,0,0,0,1,"요리의 섀도우",355,355,555,0,200000001,0,70,492,0,0,0,307860
0,1,0,0,30,0,207,0,1,20,0,301,355,1,0,710050103,0,0,29700,0,203801,0,0,0,20,0,0,0,1,"하이 오크",355,355,355,0,200000001,0,30,248,0,0,0,479350
0,1,0,0,30,0,207,0,1,20,0,245,355,1,0,710050104,0,0,15250,0,205000,0,0,0,20,0,0,0,1,"독개구리",355,355,355,0,200000001,0,30,225,0,0,0,317250
0,1,0,0,30,0,207,0,1,20,0,210,355,1,21099,710050105,0,0,0,0,201600,0,0,0,20,0,0,0,1,"드라이어드",355,355,355,0,200000001,0,30,220,0,0,0,327144
0,1,0,0,30,0,208,0,1,20,0,393,356,1,0,710050201,0,0,17375,0,604301,0,0,0,20,0,0,0,1,"마코토의 섀도우",356,556,356,0,200000001,0,40,291,0,0,0,340063
0,1,0,0,30,0,208,0,1,20,0,291,856,1,21487,710050202,0,0,0,0,601001,0,0,0,20,0,0,0,1,"마호의 섀도우",356,656,456,0,200000001,0,40,450,0,0,0,293688
0,1,0,0,30,0,208,0,1,20,0,312,356,1,0,710050203,0,0,11550,0,201201,0,0,0,20,0,0,0,1,"블루 골렘",356,356,356,0,200000001,0,30,3014,0,0,0,383875
0,1,0,0,30,0,208,0,1,20,0,263,356,1,0,710050204,0,0,20670,0,205500,0,0,0,20,0,0,0,1,"랜드 스네이크",356,356,356,0,200000001,0,30,323,0,0,0,362775
0,1,0,0,30,0,208,0,1,20,0,237,356,1,0,710050205,0,0,18920,0,202800,0,0,0,20,0,0,0,1,"방랑 까마귀",356,356,356,0,200000001,0,30,202,0,0,0,300787
0,1,0,0,30,0,209,0,1,20,0,515,957,1,0,710050301,0,0,19232,0,604901,0,0,0,20,0,0,0,1,"시즈루의 섀도우",357,957,1157,0,200000001,0,50,374,0,0,0,513200
0,1,0,0,30,0,209,0,1,20,0,412,457,1,0,710050302,0,0,31663,0,604001,0,0,0,20,0,0,0,1,"아오이의 섀도우",357,457,657,0,200000001,0,60,318,0,0,0,316600
0,1,0,0,30,0,209,0,1,20,0,340,357,1,0,710050303,0,0,32923,0,206000,0,0,0,20,0,0,0,1,"포이즌 팟",357,357,357,0,200000001,0,30,432,0,0,0,475826
0,1,0,0,30,0,209,0,1,20,0,249,357,1,0,710050304,0,0,22910,0,201101,0,0,0,20,0,0,0,1,"코볼트 어쌔신",357,357,357,0,200000001,0,30,254,0,0,0,309887
0,1,0,0,30,0,209,0,1,20,0,260,357,1,0,710050305,0,0,22974,0,201900,0,0,0,20,0,0,0,1,"우파루파",357,357,357,0,200000001,0,30,224,0,0,0,264240
0,1,0,0,30,0,210,0,1,20,0,449,458,1,0,710050401,0,0,20644,0,604501,0,0,0,20,0,0,0,1,"쿠우카의 섀도우",358,458,658,0,200000001,0,65,568,0,0,0,476938
0,1,0,0,30,0,210,0,1,20,0,276,558,1,27529,710050402,0,0,0,0,605001,0,0,0,20,0,0,0,1,"미사키의 섀도우",358,358,558,0,200000001,0,60,444,0,0,0,366163
0,1,0,0,30,0,210,0,1,20,0,228,358,1,0,710050403,0,0,16950,0,203702,0,0,0,20,0,0,0,1,"게이트 키퍼",358,358,358,0,200000001,0,30,215,0,0,0,388154
0,1,0,0,30,0,210,0,1,20,0,233,358,1,20383,710050404,0,0,0,0,202500,0,0,0,20,0,0,0,1,"케이브 뱃",358,358,358,0,200000001,0,30,271,0,0,0,360772
0,1,0,0,30,0,210,0,1,20,0,229,358,1,20950,710050405,0,0,0,0,201602,0,0,0,20,0,0,0,1,"님프",358,358,358,0,200000001,0,30,249,0,0,0,251625
0,1,0,0,30,0,211,0,1,20,0,501,559,1,0,710050501,0,0,21600,0,603201,0,0,0,20,0,0,0,1,"아키노의 섀도우",359,1059,559,0,200000001,0,50,432,0,0,0,469000
0,1,0,0,30,0,211,0,1,20,0,416,659,1,0,710050502,0,0,22000,0,602601,0,0,0,20,0,0,0,1,"린의 섀도우",359,309,959,0,200000001,0,60,320,0,0,0,321700
0,1,0,0,30,0,211,0,1,20,0,247,359,1,0,710050503,0,0,21850,0,204900,0,0,0,20,0,0,0,200,"리틀 고블린",359,359,359,0,200000001,0,30,247,0,0,0,403375
0,1,0,0,30,0,211,0,1,20,0,247,359,1,28500,710050504,0,0,0,0,206900,0,0,0,20,0,0,0,1,"슬리피 아울",359,359,359,0,200000001,0,30,265,0,0,0,315700
0,1,0,0,30,0,211,0,1,20,0,241,359,1,0,710050505,0,0,18798,0,203500,0,0,0,20,0,0,0,1,"드릴 몰",359,359,359,0,200000001,0,30,221,0,0,0,312948
0,1,0,0,30,0,211,0,1,20,0,416,2309,1,0,710050601,0,0,22900,0,602701,0,0,0,60,0,0,0,1,"에리코의 섀도우",359,459,659,0,200000001,0,60,278,0,0,0,374600
0,1,0,0,30,0,211,0,1,20,0,278,359,1,17043,710050602,0,0,0,0,601801,0,0,0,20,0,0,0,1,"이오의 섀도우",359,359,359,0,200000001,0,10,501,0,0,0,293100
0,1,0,0,30,0,211,0,1,20,0,452,359,1,0,710050603,0,0,17337,0,204502,0,0,0,20,0,0,0,1,"스파이크 크랩",359,359,359,0,200000001,0,30,482,0,0,0,373725
0,1,0,0,30,0,211,0,1,20,0,229,359,1,0,710050604,0,0,14700,0,207200,0,0,0,20,0,0,0,1,"우피 오크",359,359,359,0,200000001,0,30,229,0,0,0,338250
0,1,0,0,30,0,211,0,1,20,0,262,359,1,0,710050605,0,0,16074,0,201302,0,0,0,20,0,0,0,1,"캑터스 플라워",359,359,359,0,200000001,0,30,226,0,0,0,266990
0,1,0,0,30,0,211,0,1,20,0,434,559,1,0,710050701,0,0,19000,0,603401,0,0,0,20,0,0,0,1,"유카리의 섀도우",359,559,759,0,200000001,0,70,345,0,0,0,421700
0,1,0,0,30,0,211,0,1,20,0,416,359,1,0,710050702,0,0,34100,0,603801,0,0,0,20,0,0,0,1,"시오리의 섀도우",359,359,359,0,200000001,0,80,290,0,0,0,363100
0,1,0,0,30,0,211,0,1,20,0,413,359,1,0,710050703,0,0,36773,0,204702,0,0,0,20,0,0,0,1,"우파루파",359,359,359,0,200000001,0,30,194,0,0,0,445186
0,1,0,0,30,0,211,0,1,20,0,251,359,1,0,710050704,0,0,32247,0,207300,0,0,0,20,0,0,0,1,"라쿤",359,359,359,0,200000001,0,30,257,0,0,0,379750
0,1,0,0,30,0,211,0,1,20,0,242,359,1,0,710050705,0,0,42285,0,203900,0,0,0,20,0,0,0,1,"이블 캐논",359,359,359,0,200000001,0,30,236,0,0,0,360682
0,1,0,0,30,0,211,0,1,20,0,451,359,1,0,710050801,0,0,22800,0,602001,0,0,0,20,0,0,0,1,"미미의 섀도우",359,559,359,0,200000001,0,50,308,0,0,0,423200
0,1,0,0,30,0,211,0,1,20,0,434,759,1,0,710050802,0,0,20700,0,605101,0,0,0,20,0,0,0,1,"미츠키의 섀도우",359,359,709,0,200000001,0,50,345,0,0,0,406000
0,1,0,0,30,0,211,0,1,20,0,315,359,1,0,710050803,0,0,17700,0,201201,0,0,0,20,0,0,0,1,"블루 골렘",359,359,359,0,200000001,0,30,3014,0,0,0,418000
0,1,0,0,30,0,211,0,1,20,0,241,359,1,0,710050804,0,0,24990,0,207100,0,0,0,20,0,0,0,1,"살인벌",359,359,359,0,200000001,0,30,241,0,0,0,329750
0,1,0,0,30,0,211,0,1,20,0,241,359,1,0,710050805,0,0,21798,0,203500,0,0,0,20,0,0,0,1,"드릴 몰",359,359,359,0,200000001,0,30,221,0,0,0,312948
0,1,0,0,30,0,211,0,1,20,0,312,359,1,26185,710050901,0,0,0,0,604401,0,0,0,20,0,0,0,1,"이리야의 섀도우",359,359,359,0,200000001,0,30,330,0,0,0,466000
0,1,0,0,30,0,211,0,1,20,0,243,959,1,31685,710050902,0,0,0,0,604201,0,0,0,20,0,0,0,1,"치카의 섀도우",359,559,1859,0,200000001,0,50,451,0,0,0,353100
0,1,0,0,30,0,211,0,1,20,0,500,359,1,0,710050903,0,0,25592,0,203300,0,0,0,20,0,0,0,1,"고블린 가드",359,359,359,0,200000001,0,30,274,0,0,0,484462
0,1,0,0,30,0,211,0,1,20,0,238,359,1,0,710050904,0,0,27300,0,206201,0,0,0,20,0,0,0,1,"너티 비버",359,359,359,0,200000001,0,30,368,0,0,0,402000
0,1,0,0,30,0,211,0,1,20,0,240,359,1,0,710050905,0,0,27070,0,202800,0,0,0,20,0,0,0,1,"방랑 까마귀",359,359,359,0,200000001,0,30,205,0,0,0,414912
0,1,0,0,30,0,219,0,1,20,0,396,367,1,0,710051001,0,0,28875,0,603701,0,0,0,20,10,0,0,1,"크레이지 도기",367,367,367,0,200000001,0,50,306,0,0,0,492880
0,1,0,0,30,0,219,0,1,20,0,252,567,1,20211,710051002,0,0,0,0,602501,0,0,0,20,10,0,0,1,"스즈메의 섀도우",367,967,567,0,200000001,0,25,468,0,0,0,377040
0,467,0,0,30,0,219,0,1,30,0,287,367,1,29500,710051003,0,0,0,0,312500,0,0,0,30,0,0,0,1,"마담 엘렉트라",367,467,567,0,300000008,0,30,267,0,267,0,4800000
0,1,0,0,30,0,219,0,1,20,0,500,367,1,0,710051004,0,0,15992,0,203302,0,0,0,20,0,0,0,1,"고블린 가드",367,367,367,0,200000001,0,30,332,0,0,0,503561
0,1,0,0,30,0,219,0,1,20,0,242,367,1,20833,710051005,0,0,0,0,202500,0,0,0,20,0,0,0,1,"케이브 뱃",367,367,367,0,200000001,0,30,330,0,0,0,378658
0,1,0,0,30,0,210,0,1,20,0,432,558,1,0,710051101,0,0,30232,0,600401,0,0,0,20,0,0,0,1,"미소기의 섀도우",358,558,658,0,200000001,0,60,334,0,0,0,421550
0,1,0,0,30,0,210,0,1,20,0,242,558,1,19619,710051102,0,0,0,0,602501,0,0,0,20,0,0,0,1,"스즈메의 섀도우",358,958,558,0,200000001,0,25,449,0,0,0,311932
0,1,0,0,30,0,210,0,1,20,0,600,358,1,0,710051103,0,0,18542,0,203300,0,0,0,20,0,0,0,1,"고블린 가드",358,358,358,0,200000001,0,30,273,0,0,0,433087
0,1,0,0,30,0,210,0,1,20,0,265,358,1,0,710051104,0,0,27770,0,205500,0,0,0,20,0,0,0,1,"랜드 스네이크",358,358,358,0,200000001,0,30,325,0,0,0,305525
0,1,0,0,30,0,210,0,1,20,0,261,358,1,0,710051105,0,0,21024,0,201302,0,0,0,20,0,0,0,1,"캑터스 플라워",358,358,358,0,200000001,0,30,225,0,0,0,265615
0,1,0,0,30,0,211,0,1,20,0,503,359,1,0,710051201,0,0,24350,0,605601,0,0,0,20,0,0,0,1,"마인 리자드",859,459,359,0,200000001,0,50,412,0,0,0,459030
0,1,0,0,30,0,211,0,1,20,0,416,359,1,0,710051202,0,0,20850,0,602801,0,0,0,20,0,0,0,1,"사렌의 섀도우",359,359,359,0,200000001,0,40,358,0,0,0,443200
0,1,0,0,30,0,211,0,1,20,0,229,359,1,0,710051203,0,0,26000,0,203702,0,0,0,20,0,0,0,1,"게이트 키퍼",359,359,359,0,200000001,0,30,466,0,0,0,369529
0,1,0,0,30,0,211,0,1,20,0,241,359,1,0,710051204,0,0,31990,0,207100,0,0,0,20,0,0,0,1,"살인벌",359,359,359,0,200000001,0,30,491,0,0,0,349750
0,1,0,0,30,0,211,0,1,20,0,271,359,1,22579,710051205,0,0,0,0,201400,0,0,0,20,0,0,0,1,"엘더 클라우드",359,359,359,0,200000001,0,30,689,0,0,0,302707
0,1,0,0,30,0,212,0,1,20,0,503,560,1,0,710051301,0,0,28675,0,603201,0,0,0,20,0,0,0,1,"아키노의 섀도우",360,1060,560,0,200000001,0,70,434,0,0,0,471063
0,1,0,0,30,0,212,0,1,20,0,344,960,1,31750,710051302,0,0,0,0,604201,0,0,0,20,0,0,0,1,"치카의 섀도우",360,560,1860,0,200000001,0,65,553,0,0,0,384269
0,1,0,0,30,0,212,0,1,20,0,600,360,1,0,710051303,0,0,25583,0,201200,0,0,0,20,0,0,0,1,"골렘",360,360,360,0,200000001,0,30,592,0,0,0,505210
0,1,0,0,30,0,212,0,1,20,0,252,360,1,0,710051304,0,0,37060,0,201101,0,0,0,20,0,0,0,1,"코볼트 어쌔신",360,360,360,0,200000001,0,30,557,0,0,0,414012
0,1,0,0,30,0,212,0,1,20,0,231,360,1,31050,710051305,0,0,0,0,201602,0,0,0,20,0,0,0,1,"님프",360,360,360,0,200000001,0,30,851,0,0,0,354375
0,1,0,0,30,0,213,0,1,20,0,368,361,1,0,710051401,0,0,26625,0,604601,0,0,0,20,0,0,0,1,"타마키의 섀도우",361,361,361,0,200000001,0,50,360,0,0,0,408750
0,1,0,0,30,0,213,0,1,20,0,438,1061,1,0,710051402,0,0,26438,0,605301,0,0,0,20,0,0,0,1,"모니카의 섀도우",361,661,661,0,200000001,0,60,430,0,0,0,376500
0,1,0,0,30,0,213,0,1,20,0,715,361,1,0,710051403,0,0,42873,0,204702,0,0,0,20,0,0,0,1,"우파루파",361,361,361,0,200000001,0,30,296,0,0,0,487936
0,1,0,0,30,0,213,0,1,20,0,215,361,1,31355,710051404,0,0,0,0,206100,0,0,0,20,0,0,0,1,"바다사장",361,361,361,0,200000001,0,30,626,0,0,0,362442
0,1,0,0,30,0,213,0,1,20,0,243,361,1,0,710051405,0,0,29898,0,203500,0,0,0,20,0,0,0,1,"드릴 몰",361,361,361,0,200000001,0,30,423,0,0,0,315698
0,1,0,0,30,0,214,0,1,20,0,387,362,1,0,710051501,0,0,22507,0,605401,0,0,0,20,0,0,0,1,"고블린 가드",362,362,362,0,200000001,0,15,397,0,0,0,340125
0,1,0,0,30,0,214,0,1,20,0,422,1362,1,0,710051502,0,0,29188,0,603101,0,0,0,20,0,0,0,1,"시노부의 섀도우",362,462,462,0,200000001,0,50,369,0,0,0,399138
0,1,0,0,30,0,214,0,1,20,0,327,362,1,21350,710051503,0,0,0,0,207000,0,0,0,20,0,0,0,1,"쿄우카의 섀도우",362,362,362,0,200000001,0,30,447,0,0,0,370375
0,1,0,0,30,0,214,0,1,20,0,254,362,1,0,710051504,0,0,22160,0,201101,0,0,0,20,0,0,0,1,"코볼트 어쌔신",362,362,362,0,200000001,0,30,259,0,0,0,316762
0,1,0,0,30,0,214,0,1,20,0,265,362,1,0,710051505,0,0,18224,0,201302,0,0,0,20,0,0,0,1,"캑터스 플라워",362,362,362,0,200000001,0,30,229,0,0,0,271115
0,1,0,0,30,0,214,0,1,20,0,578,182,1,0,710051601,0,0,24529,0,600701,0,0,0,20,0,0,0,1,"미야코의 섀도우",362,362,662,0,200000001,0,60,367,0,0,0,440188
0,1,0,0,30,0,214,0,1,20,0,422,362,1,0,710051602,0,0,24825,0,601601,0,0,0,20,0,0,0,1,"스즈나의 섀도우",362,562,362,0,200000001,0,40,314,0,0,0,326607
0,1,0,0,30,0,214,0,1,20,0,254,362,1,0,710051603,0,0,25397,0,207300,0,0,0,20,0,0,0,1,"라쿤",362,362,362,0,200000001,0,30,360,0,0,0,403875
0,1,0,0,30,0,214,0,1,20,0,241,362,1,0,710051604,0,0,24450,0,206201,0,0,0,20,0,0,0,1,"너티 비버",362,362,362,0,200000001,0,30,471,0,0,0,356125
0,1,0,0,30,0,214,0,1,20,0,245,362,1,0,710051605,0,0,29435,0,203900,0,0,0,20,0,0,0,1,"이블 캐논",362,362,362,0,200000001,0,30,339,0,0,0,301807
0,1,0,0,30,0,214,0,1,20,0,458,462,1,0,710051701,0,0,32166,0,600301,0,0,0,20,0,0,0,1,"레이의 섀도우",362,662,562,0,200000001,0,60,342,0,0,0,428150
0,1,0,0,30,0,214,0,1,20,0,294,462,1,34658,710051702,0,0,0,0,600901,0,0,0,20,0,0,0,1,"안나의 섀도우",362,462,462,0,200000001,0,60,412,0,0,0,421113
0,1,0,0,30,0,214,0,1,20,0,568,362,1,0,710051703,0,0,11850,0,201201,0,0,0,20,0,0,0,1,"블루 골렘",362,362,362,0,200000001,0,30,3014,0,0,0,412125
0,1,0,0,30,0,214,0,1,20,0,265,362,1,0,710051704,0,0,23224,0,201900,0,0,0,20,0,0,0,1,"우파루파",362,362,362,0,200000001,0,30,329,0,0,0,271115
0,1,0,0,30,0,214,0,1,20,0,274,362,1,22729,710051705,0,0,0,0,201400,0,0,0,20,0,0,0,1,"엘더 클라우드",362,362,362,0,200000001,0,30,642,0,0,0,306832
0,1,0,0,30,0,214,0,1,20,0,493,362,1,0,710051801,0,0,18529,0,600501,0,0,0,20,0,0,0,1,"쿠우카의 섀도우",362,362,362,0,200000001,0,20,471,0,0,0,464200
0,1,0,0,30,0,214,0,1,20,0,335,362,1,13882,710051802,0,0,0,0,601401,0,0,0,20,0,0,0,1,"카스미의 섀도우",362,362,362,0,200000001,0,30,422,0,0,0,310125
0,1,0,0,30,0,214,0,1,20,0,250,362,1,0,710051803,0,0,22000,0,204900,0,0,0,20,0,0,0,200,"리틀 고블린",362,362,362,0,200000001,0,30,350,0,0,0,307500
0,1,0,0,30,0,214,0,1,20,0,237,362,1,17583,710051804,0,0,0,0,202500,0,0,0,20,0,0,0,1,"케이브 뱃",362,362,362,0,200000001,0,30,475,0,0,0,296272
0,1,0,0,30,0,214,0,1,20,0,271,362,1,14000,710051805,0,0,0,0,204600,0,0,0,20,0,0,0,1,"매직 레이",362,362,362,0,200000001,0,30,521,0,0,0,212240
0,1,0,0,30,0,214,0,1,20,0,387,462,1,0,710051901,0,0,33144,0,605701,0,0,0,20,0,0,0,1,"지타의 섀도우",362,462,462,0,200000001,0,60,299,0,0,0,469138
0,1,0,0,30,0,214,0,1,20,0,282,362,1,25437,710051902,0,0,0,0,603601,0,0,0,20,0,0,0,1,"쿄우카의 섀도우",362,562,462,0,200000001,0,65,347,0,0,0,346607
0,1,0,0,30,0,214,0,1,20,0,308,362,1,0,710051903,0,0,30050,0,203801,0,0,0,20,0,0,0,1,"하이 오크",362,362,362,0,200000001,0,30,255,0,0,0,596000
0,1,0,0,30,0,214,0,1,20,0,232,362,1,0,710051904,0,0,21850,0,207200,0,0,0,20,0,0,0,1,"우피 오크",362,362,362,0,200000001,0,30,232,0,0,0,342375
0,1,0,0,30,0,214,0,1,20,0,244,362,1,0,710051905,0,0,30140,0,207100,0,0,0,20,0,0,0,1,"살인벌",362,362,362,0,200000001,0,30,444,0,0,0,303875
0,1,0,0,30,0,222,0,1,20,0,365,470,1,0,710052001,0,0,22425,0,601701,0,0,0,20,10,0,0,1,"카오리의 섀도우",370,670,370,0,200000001,0,60,311,0,0,0,426600
0,1,0,0,30,0,222,0,1,20,0,438,570,1,0,710052002,0,0,27925,0,601101,0,0,0,20,10,0,0,1,"리노의 섀도우",370,370,470,0,200000001,0,70,304,0,0,0,411270
0,470,0,0,30,0,222,0,1,30,0,287,370,1,24500,710052003,0,0,29500,0,303303,0,0,0,30,0,0,0,1,"샌드 가고일",370,470,370,0,300000008,0,30,567,0,270,0,5200000
0,1,0,0,30,0,222,0,1,20,0,500,370,1,0,710052004,0,0,19142,0,203302,0,0,0,20,0,0,0,1,"고블린 가드",370,370,370,0,200000001,0,30,335,0,0,0,457761
0,1,0,0,30,0,222,0,1,20,0,251,370,1,0,710052005,0,0,16620,0,202800,0,0,0,20,0,0,0,1,"방랑 까마귀",370,370,370,0,200000001,0,30,266,0,0,0,325856
0,1,0,0,30,0,213,0,1,20,0,525,961,1,0,710052101,0,0,24469,0,604901,0,0,0,20,0,0,0,1,"시즈루의 섀도우",361,961,1161,0,200000001,0,50,380,0,0,0,522000
0,1,0,0,30,0,213,0,1,20,0,438,761,1,0,710052102,0,0,23813,0,605101,0,0,0,20,0,0,0,1,"미츠키의 섀도우",361,361,711,0,200000001,0,50,348,0,0,0,408750
0,1,0,0,30,0,213,0,1,20,0,600,361,1,0,710052103,0,0,25633,0,201200,0,0,0,20,0,0,0,1,"골렘",361,361,361,0,200000001,0,30,593,0,0,0,506585
0,1,0,0,30,0,213,0,1,20,0,234,361,1,0,710052104,0,0,19347,0,203700,0,0,0,20,0,0,0,1,"넛츠 슈터",361,361,361,0,200000001,0,30,321,0,0,0,291789
0,1,0,0,30,0,213,0,1,20,0,243,361,1,0,710052105,0,0,25090,0,207100,0,0,0,20,0,0,0,1,"살인벌",361,361,361,0,200000001,0,30,443,0,0,0,302500
0,1,0,0,30,0,214,0,1,20,0,458,462,1,0,710052201,0,0,20869,0,604501,0,0,0,20,0,0,0,1,"쿠우카의 섀도우",362,462,662,0,200000001,0,65,578,0,0,0,485188
0,1,0,0,30,0,214,0,1,20,0,458,362,1,0,710052202,0,0,25507,0,603301,0,0,0,20,0,0,0,1,"마히루의 섀도우",362,562,662,0,200000001,0,60,342,0,0,0,438150
0,1,0,0,30,0,214,0,1,20,0,232,362,1,0,710052203,0,0,24850,0,207200,0,0,0,20,0,0,0,1,"우피 오크",362,362,362,0,200000001,0,30,232,0,0,0,342375
0,1,0,0,30,0,214,0,1,20,0,216,362,1,37405,710052204,0,0,0,0,206100,0,0,0,20,0,0,0,1,"바다사장",362,362,362,0,200000001,0,30,627,0,0,0,363817
0,1,0,0,30,0,214,0,1,20,0,245,362,1,0,710052205,0,0,39435,0,203900,0,0,0,20,0,0,0,1,"이블 캐논",362,362,362,0,200000001,0,30,339,0,0,0,301807
0,1,0,0,30,0,215,0,1,20,0,354,463,1,0,710052301,0,0,21900,0,601701,0,0,0,20,0,0,0,1,"카오리의 섀도우",363,663,363,0,200000001,0,60,301,0,0,0,391500
0,1,0,0,30,0,215,0,1,20,0,283,563,1,30506,710052302,0,0,0,0,600201,0,0,0,20,0,0,0,1,"유이의 섀도우",363,763,1463,0,200000001,0,70,490,0,0,0,307775
0,1,0,0,30,0,215,0,1,20,0,600,363,1,0,710052303,0,0,28792,0,203302,0,0,0,20,0,0,0,1,"고블린 가드",363,363,363,0,200000001,0,30,278,0,0,0,439962
0,1,0,0,30,0,215,0,1,20,0,337,363,1,0,710052304,0,0,25760,0,210000,0,0,0,20,0,0,0,1,"알토 해피",363,93,363,0,200000001,0,30,500,0,0,0,651932
0,1,0,0,30,0,215,0,1,20,0,245,363,1,0,710052305,0,0,30190,0,207100,0,0,0,20,0,0,0,1,"살인벌",363,363,363,0,200000001,0,30,445,0,0,0,305250
0,1,0,0,30,0,216,0,1,20,0,462,764,1,0,710052401,0,0,26644,0,602101,0,0,0,20,0,0,0,1,"쿠루미의 섀도우",364,564,564,0,200000001,0,60,334,0,0,0,411450
0,1,0,0,30,0,216,0,1,20,0,284,764,1,22574,710052402,0,0,0,0,601501,0,0,0,20,0,0,0,1,"미사토의 섀도우",364,1164,1264,0,200000001,0,60,462,0,0,0,250944
0,1,0,0,30,0,216,0,1,20,0,565,364,1,0,710052403,0,0,19205,0,202901,0,0,0,20,0,0,0,1,"록 리자드",364,364,364,0,200000001,0,30,240,0,0,0,402698
0,1,0,0,30,0,216,0,1,20,0,271,364,1,0,710052404,0,0,28070,0,205500,0,0,0,20,0,0,0,1,"랜드 스네이크",364,364,364,0,200000001,0,30,331,0,0,0,313775
0,1,0,0,30,0,216,0,1,20,0,276,364,1,22829,710052405,0,0,0,0,201400,0,0,0,20,0,0,0,1,"엘더 클라우드",364,364,364,0,200000001,0,30,644,0,0,0,309582
0,1,0,0,30,0,217,0,1,20,0,411,465,1,0,710052501,0,0,29050,0,603001,0,0,0,20,0,0,0,1,"니논의 섀도우",365,365,565,0,200000001,0,30,304,0,0,0,403100
0,1,0,0,30,0,217,0,1,20,0,428,465,1,0,710052502,0,0,32213,0,604001,0,0,0,20,0,0,0,1,"아오이의 섀도우",365,465,665,0,200000001,0,60,328,0,0,0,325400
0,1,0,0,30,0,217,0,1,20,0,704,365,1,0,710052503,0,0,40255,0,204701,0,0,0,20,0,0,0,1,"샌드 보어",365,365,365,0,200000001,0,30,274,0,0,0,523153
0,1,0,0,30,0,217,0,1,20,0,323,365,1,14515,710052504,0,0,0,0,200300,0,0,0,20,0,0,0,1,"게이트 키퍼",365,365,365,0,200000001,0,30,226,0,0,0,350024
0,1,0,0,30,0,217,0,1,20,0,236,365,1,31300,710052505,0,0,0,0,201602,0,0,0,20,0,0,0,1,"님프",365,365,365,0,200000001,0,30,856,0,0,0,361250
0,1,0,0,30,0,217,0,1,20,0,321,365,1,26579,710052601,0,0,0,0,604401,0,0,0,20,0,0,0,1,"이리야의 섀도우",365,365,365,0,200000001,0,50,339,0,0,0,474250
0,1,0,0,30,0,217,0,1,20,0,635,365,1,0,710052602,0,0,13375,0,605501,0,0,0,20,0,0,0,1,"아유미의 섀도우",365,365,315,0,200000001,0,3,407,0,0,0,353100
0,1,0,0,30,0,217,0,1,20,0,253,365,1,0,710052603,0,0,22150,0,204900,0,0,0,20,0,0,0,200,"리틀 고블린",365,365,365,0,200000001,0,30,353,0,0,0,311625
0,1,0,0,30,0,217,0,1,20,0,268,365,1,0,710052604,0,0,23374,0,201900,0,0,0,20,0,0,0,1,"우파루파",365,365,365,0,200000001,0,30,332,0,0,0,275240
0,1,0,0,30,0,217,0,1,20,0,268,365,1,0,710052605,0,0,18374,0,201302,0,0,0,20,0,0,0,1,"캑터스 플라워",365,365,365,0,200000001,0,30,232,0,0,0,275240
0,1,0,0,30,0,217,0,1,20,0,393,365,1,0,710052701,0,0,22713,0,605401,0,0,0,20,0,0,0,1,"고블린 가드",365,365,365,0,200000001,0,15,401,0,0,0,344250
0,1,0,0,30,0,217,0,1,20,0,304,865,1,22079,710052702,0,0,0,0,601001,0,0,0,20,0,0,0,1,"마호의 섀도우",365,665,465,0,200000001,0,40,468,0,0,0,304825
0,1,0,0,30,0,217,0,1,20,0,571,365,1,0,710052703,0,0,12000,0,201201,0,0,0,20,0,0,0,1,"블루 골렘",365,365,365,0,200000001,0,30,3014,0,0,0,416250
