end_time,purpose_type,description,condition_value_1,start_time,condition_value_3,mission_reward_id,event_id,special_mission_id,mission_condition,condition_num,disp_group,category_icon,system_id,condition_value_2
"2023/04/23 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/04/14 15:00:00",0,81089004,10089,81089004,9016,1,10089106,601,6011,0
"2023/04/23 14:59:59",1,"스페셜 배틀의 보스 HP를 3,600,000까지 줄이자",1,"2023/04/14 15:00:00",0,81089005,10089,81089005,9018,5400000,10089111,601,6011,0
"2023/04/23 14:59:59",1,"스페셜 배틀의 보스 HP를 1,800,000까지 줄이자",1,"2023/04/14 15:00:00",0,81089006,10089,81089006,9018,7200000,10089113,601,6011,0
"2023/04/23 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/04/14 15:00:00",0,81089007,10089,81089007,9016,1,10089115,601,6011,0
"2023/04/23 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/04/14 15:00:00",0,81089008,10089,81089008,9015,1,10089118,601,6011,0
"2023/05/20 14:59:59",1,"스페셜 배틀의 보스 HP를 29,200,000까지 줄이자",1,"2023/05/02 15:00:00",0,81090001,10090,81090001,9018,2300000,10090103,601,6011,0
"2023/05/20 14:59:59",1,"스페셜 배틀의 보스 HP를 26,900,000까지 줄이자",1,"2023/05/02 15:00:00",0,81090002,10090,81090002,9018,4600000,10090104,601,6011,0
"2023/05/20 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/05/02 15:00:00",0,81090003,10090,81090003,9016,1,10090105,601,6011,0
"2023/05/20 14:59:59",4,"탐욕폭군 카지노 왕의 배리어를 파괴하자",0,"2023/05/02 15:00:00",0,81090004,10090,81090004,9014,550,10090106,601,6011,0
"2023/05/20 14:59:59",1,"스페셜 배틀의 보스 HP를 16,400,000까지 줄이자",1,"2023/05/02 15:00:00",0,81090005,10090,81090005,9018,15100000,10090111,601,6011,0
"2023/05/20 14:59:59",1,"스페셜 배틀의 보스 HP를 8,200,000까지 줄이자",1,"2023/05/02 15:00:00",0,81090006,10090,81090006,9018,23300000,10090113,601,6011,0
"2023/05/20 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/05/02 15:00:00",0,81090007,10090,81090007,9016,1,10090115,601,6011,0
"2023/05/20 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자 ",5,"2023/05/02 15:00:00",0,81090008,10090,81090008,9015,1,10090118,601,6011,0
"2023/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 17,800,000까지 줄이자",1,"2023/05/18 15:00:00",0,81091001,10091,81091001,9018,1600000,10091103,601,6011,0
"2023/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 16,300,000까지 줄이자",1,"2023/05/18 15:00:00",0,81091002,10091,81091002,9018,3100000,10091104,601,6011,0
"2023/05/27 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/05/18 15:00:00",0,81091003,10091,81091003,9016,1,10091105,601,6011,0
"2023/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 13,100,000까지 줄이자",1,"2023/05/18 15:00:00",0,81091004,10091,81091004,9018,6300000,10091106,601,6011,0
"2023/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 11,400,000까지 줄이자",1,"2023/05/18 15:00:00",0,81091005,10091,81091005,9018,8000000,10091107,601,6011,0
"2023/05/27 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/05/18 15:00:00",0,81091006,10091,81091006,9016,1,10091108,601,6011,0
"2023/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 6,470,000까지 줄이자",1,"2023/05/18 15:00:00",0,81091007,10091,81091007,9018,12930000,10091109,601,6011,0
"2023/05/27 14:59:59",1,"스페셜 배틀의 보스 HP를 3,230,000까지 줄이자",1,"2023/05/18 15:00:00",0,81091008,10091,81091008,9018,16170000,10091110,601,6011,0
"2023/05/27 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/05/18 15:00:00",0,81091009,10091,81091009,9016,1,10091111,601,6011,0
"2023/05/27 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/05/18 15:00:00",0,81091010,10091,81091010,9015,1,10091112,601,6011,0
"2023/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 42,120,000까지 줄이자",1,"2023/05/30 15:00:00",0,81092001,10092,81092001,9018,6480000,10092103,601,6011,0
"2023/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 35,640,000까지 줄이자",1,"2023/05/30 15:00:00",0,81092002,10092,81092002,9018,12960000,10092104,601,6011,0
"2023/06/17 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/05/30 15:00:00",0,81092003,10092,81092003,9016,1,10092105,601,6011,0
"2023/06/17 14:59:59",0,"MODE2의 모든 몬스터를 쓰러뜨리자",2,"2023/05/30 15:00:00",0,81092004,10092,81092004,9016,1,10092106,601,6011,0
"2023/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 19,440,000까지 줄이자",1,"2023/05/30 15:00:00",0,81092005,10092,81092005,9018,29160000,10092107,601,6011,0
"2023/06/17 14:59:59",1,"스페셜 배틀의 보스 HP를 9,720,000까지 줄이자",1,"2023/05/30 15:00:00",0,81092006,10092,81092006,9018,38880000,10092108,601,6011,0
"2023/06/17 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/05/30 15:00:00",0,81092007,10092,81092007,9016,1,10092109,601,6011,0
"2023/06/17 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/05/30 15:00:00",0,81092008,10092,81092008,9015,1,10092110,601,6011,0
"2023/06/24 14:59:59",1,"스페셜 배틀의 보스 HP를 10,800,000까지 줄이자",1,"2023/06/15 15:00:00",0,81093001,10093,81093001,9018,1200000,10093103,601,6011,0
"2023/06/24 14:59:59",1,"스페셜 배틀의 보스 HP를 9,600,000까지 줄이자",1,"2023/06/15 15:00:00",0,81093002,10093,81093002,9018,2400000,10093104,601,6011,0
"2023/06/24 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/06/15 15:00:00",0,81093003,10093,81093003,9016,1,10093105,601,6011,0
"2023/06/24 14:59:59",0,"게이트 키퍼와 이노리, 카야의 섀도우를 쓰러뜨리자",0,"2023/06/15 15:00:00",0,81093004,10093,81093004,9001,3,10093106,601,6011,0
"2023/06/24 14:59:59",1,"스페셜 배틀의 보스 HP를 5,600,000까지 줄이자",1,"2023/06/15 15:00:00",0,81093005,10093,81093005,9018,6400000,10093107,601,6011,0
"2023/06/24 14:59:59",1,"스페셜 배틀의 보스 HP를 2,800,000까지 줄이자",1,"2023/06/15 15:00:00",0,81093006,10093,81093006,9018,9200000,10093108,601,6011,0
"2023/06/24 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/06/15 15:00:00",0,81093007,10093,81093007,9016,1,10093109,601,6011,0
"2023/06/24 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/06/15 15:00:00",0,81093008,10093,81093008,9015,1,10093110,601,6011,0
"2023/07/17 14:59:59",0,"부하를 10마리 쓰러뜨리자",0,"2023/06/29 15:00:00",0,81094001,10094,81094001,9014,10,10094103,601,6011,0
"2023/07/17 14:59:59",1,"스페셜 배틀의 보스 HP를 64,400,000까지 줄이자",1,"2023/06/29 15:00:00",0,81094002,10094,81094002,9018,3600000,10094104,601,6011,0
"2023/07/17 14:59:59",1,"스페셜 배틀의 보스 HP를 60,800,000까지 줄이자",1,"2023/06/29 15:00:00",0,81094003,10094,81094003,9018,7200000,10094105,601,6011,0
"2023/07/17 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/06/29 15:00:00",0,81094004,10094,81094004,9016,1,10094106,601,6011,0
"2023/07/17 14:59:59",1,"스페셜 배틀의 보스 HP를 38,100,000까지 줄이자",1,"2023/06/29 15:00:00",0,81094005,10094,81094005,9018,29900000,10094107,601,6011,0
"2023/07/17 14:59:59",1,"스페셜 배틀의 보스 HP를 19,050,000까지 줄이자",1,"2023/06/29 15:00:00",0,81094006,10094,81094006,9018,48950000,10094108,601,6011,0
"2023/07/17 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/06/29 15:00:00",0,81094007,10094,81094007,9016,1,10094109,601,6011,0
"2023/07/17 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/06/29 15:00:00",0,81094008,10094,81094008,9015,1,10094110,601,6011,0
"2023/07/24 14:59:59",1,"스페셜 배틀의 보스 HP를 14,200,000까지 줄이자",1,"2023/07/15 15:00:00",0,81095001,10095,81095001,9018,1800000,10095103,601,6011,0
"2023/07/24 14:59:59",1,"스페셜 배틀의 보스 HP를 12,400,000까지 줄이자",1,"2023/07/15 15:00:00",0,81095002,10095,81095002,9018,3600000,10095104,601,6011,0
"2023/07/24 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/07/15 15:00:00",0,81095003,10095,81095003,9016,1,10095105,601,6011,0
"2023/07/24 14:59:59",0,"아오이, 미후유, 타마키의 섀도우를 쓰러뜨리자",0,"2023/07/15 15:00:00",0,81095004,10095,81095004,9001,3,10095106,601,6011,0
"2023/07/24 14:59:59",1,"스페셜 배틀의 보스 HP를 7,000,000까지 줄이자",1,"2023/07/15 15:00:00",0,81095005,10095,81095005,9018,9000000,10095107,601,6011,0
"2023/07/24 14:59:59",1,"스페셜 배틀의 보스 HP를 3,500,000까지 줄이자",1,"2023/07/15 15:00:00",0,81095006,10095,81095006,9018,12500000,10095108,601,6011,0
"2023/07/24 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/07/15 15:00:00",0,81095007,10095,81095007,9016,1,10095109,601,6011,0
"2023/07/24 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/07/15 15:00:00",0,81095008,10095,81095008,9015,1,10095110,601,6011,0
"2023/08/19 14:59:59",1,"스페셜 배틀의 보스 HP를 42,000,000까지 줄이자",1,"2023/08/01 15:00:00",0,81096001,10096,81096001,9018,3600000,10096103,601,6011,0
"2023/08/19 14:59:59",1,"스페셜 배틀의 보스 HP를 38,400,000까지 줄이자",1,"2023/08/01 15:00:00",0,81096002,10096,81096002,9018,7200000,10096104,601,6011,0
"2023/08/19 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/08/01 15:00:00",0,81096003,10096,81096003,9016,1,10096105,601,6011,0
"2023/08/19 14:59:59",0,"트윙클 위시의 섀도우를 쓰러뜨리자",0,"2023/08/01 15:00:00",0,81096004,10096,81096004,9001,3,10096106,601,6011,0
"2023/08/19 14:59:59",1,"스페셜 배틀의 보스 HP를 23,000,000까지 줄이자",1,"2023/08/01 15:00:00",0,81096005,10096,81096005,9018,22600000,10096107,601,6011,0
"2023/08/19 14:59:59",1,"스페셜 배틀의 보스 HP를 11,500,000까지 줄이자",1,"2023/08/01 15:00:00",0,81096006,10096,81096006,9018,34100000,10096108,601,6011,0
"2023/08/19 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/08/01 15:00:00",0,81096007,10096,81096007,9016,1,10096109,601,6011,0
"2023/08/19 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/08/01 15:00:00",0,81096008,10096,81096008,9015,1,10096110,601,6011,0
"2023/08/26 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/08/17 15:00:00",0,81097001,10097,81097001,9016,1,10097101,601,6011,0
"2023/08/26 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/08/17 15:00:00",0,81097002,10097,81097002,9016,1,10097102,601,6011,0
"2023/08/26 14:59:59",1,"여름방학이 끝나기 전에 남은 숙제를 40% 진행하자",0,"2023/08/17 15:00:00",0,81097003,10097,81097003,9020,40,10097103,601,6011,0
"2023/08/26 14:59:59",1,"여름방학이 끝나기 전에 남은 숙제를 70% 진행하자",0,"2023/08/17 15:00:00",0,81097004,10097,81097004,9020,70,10097104,601,6011,0
"2023/08/26 14:59:59",0,"여름방학이 끝나기 전에 남은 숙제를 마치자",3,"2023/08/17 15:00:00",0,81097005,10097,81097005,9016,1,10097105,601,6011,0
"2023/08/26 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/08/17 15:00:00",0,81097006,10097,81097006,9015,1,10097106,601,6011,0
"2023/09/17 14:59:59",0,"리틀 리리컬의 섀도우를 쓰러뜨리자",0,"2023/08/30 15:00:00",0,81098001,10098,81098001,9001,3,10098101,601,6011,0
"2023/09/17 14:59:59",0,"MODE2의 모든 몬스터를 쓰러뜨리자",2,"2023/08/30 15:00:00",0,81098002,10098,81098002,9016,1,10098102,601,6011,0
"2023/09/17 14:59:59",1,"스페셜 배틀의 보스 HP를 25,300,000까지 줄이자",1,"2023/08/30 15:00:00",0,81098003,10098,81098003,9018,12700000,10098103,601,6011,0
"2023/09/17 14:59:59",1,"스페셜 배틀의 보스 HP를 12,600,000까지 줄이자",1,"2023/08/30 15:00:00",0,81098004,10098,81098004,9018,25400000,10098104,601,6011,0
"2023/09/17 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/08/30 15:00:00",0,81098005,10098,81098005,9016,1,10098105,601,6011,0
"2023/09/17 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/08/30 15:00:00",0,81098006,10098,81098006,9015,1,10098106,601,6011,0
"2023/09/26 14:59:59",0,"노래 해파리를 25마리 쓰러뜨리자",0,"2023/09/17 15:00:00",0,81099001,10099,81099001,9014,25,10099101,601,6011,0
"2023/09/26 14:59:59",0,"카르미나의 섀도우를 쓰러뜨리자",0,"2023/09/17 15:00:00",0,81099002,10099,81099002,9001,3,10099102,601,6011,0
"2023/09/26 14:59:59",1,"스페셜 배틀의 보스 HP를 4,500,000까지 줄이자",1,"2023/09/17 15:00:00",0,81099003,10099,81099003,9018,2300000,10099103,601,6011,0
"2023/09/26 14:59:59",1,"스페셜 배틀의 보스 HP를 2,300,000까지 줄이자",1,"2023/09/17 15:00:00",0,81099004,10099,81099004,9018,4500000,10099104,601,6011,0
"2023/09/26 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/09/17 15:00:00",0,81099005,10099,81099005,9016,1,10099105,601,6011,0
"2023/09/26 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/09/17 15:00:00",0,81099006,10099,81099006,9015,1,10099106,601,6011,0
"2023/10/13 14:59:59",0,"MODE1의 모든 몬스터를 쓰러뜨리자",0,"2023/09/25 15:00:00",0,81100001,10100,81100001,9001,4,10100103,601,6011,0
"2023/10/13 14:59:59",1,"스페셜 배틀의 보스 HP를 77,200,000까지 줄이자",1,"2023/09/25 15:00:00",0,81100002,10100,81100002,9018,8550000,10100104,601,6011,0
"2023/10/13 14:59:59",1,"스페셜 배틀의 보스 HP를 68,600,000까지 줄이자",1,"2023/09/25 15:00:00",0,81100003,10100,81100003,9018,17150000,10100105,601,6011,0
"2023/10/13 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/09/25 15:00:00",0,81100004,10100,81100004,9016,1,10100106,601,6011,0
"2023/10/13 14:59:59",1,"스페셜 배틀의 보스 HP를 40,000,000까지 줄이자",1,"2023/09/25 15:00:00",0,81100005,10100,81100005,9018,45750000,10100107,601,6011,0
"2023/10/13 14:59:59",1,"스페셜 배틀의 보스 HP를 20,000,000까지 줄이자",1,"2023/09/25 15:00:00",0,81100006,10100,81100006,9018,65750000,10100108,601,6011,0
"2023/10/13 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/09/25 15:00:00",0,81100007,10100,81100007,9016,1,10100109,601,6011,0
"2023/10/13 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/09/25 15:00:00",0,81100008,10100,81100008,9015,1,10100110,601,6011,0
"2023/10/26 14:59:59",0,"미츠키와 유키의 섀도우와 모든 몬스터를 쓰러뜨리자",0,"2023/10/17 15:00:00",0,81101001,10101,81101001,9001,4,10101101,601,6011,0
"2023/10/26 14:59:59",0,"타깃을 25마리 쓰러뜨리자",0,"2023/10/17 15:00:00",0,81101002,10101,81101002,9014,25,10101102,601,6011,0
"2023/10/26 14:59:59",1,"스페셜 배틀의 보스 HP를 7,300,000까지 줄이자",1,"2023/10/17 15:00:00",0,81101003,10101,81101003,9018,3700000,10101103,601,6011,0
"2023/10/26 14:59:59",1,"스페셜 배틀의 보스 HP를 3,700,000까지 줄이자",1,"2023/10/17 15:00:00",0,81101004,10101,81101004,9018,7300000,10101104,601,6011,0
"2023/10/26 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/10/17 15:00:00",0,81101005,10101,81101005,9016,1,10101105,601,6011,0
"2023/10/26 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/10/17 15:00:00",0,81101006,10101,81101006,9015,1,10101106,601,6011,0
"2023/11/20 14:59:59",1,"스페셜 배틀의 보스 HP를 75,000,000까지 줄이자",1,"2023/11/02 15:00:00",0,81102001,10102,81102001,9018,22000000,10102103,601,6011,0
"2023/11/20 14:59:59",1,"스페셜 배틀의 보스 HP를 53,000,000까지 줄이자",1,"2023/11/02 15:00:00",0,81102002,10102,81102002,9018,44000000,10102104,601,6011,0
"2023/11/20 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/11/02 15:00:00",0,81102003,10102,81102003,9016,1,10102105,601,6011,0
"2023/11/20 14:59:59",0,"토모, 린, 나나카의 섀도우를 쓰러뜨리자",0,"2023/11/02 15:00:00",0,81102004,10102,81102004,9001,3,10102106,601,6011,0
"2023/11/20 14:59:59",1,"스페셜 배틀의 보스 HP를 20,000,000까지 줄이자",1,"2023/11/02 15:00:00",0,81102005,10102,81102005,9018,77000000,10102107,601,6011,0
"2023/11/20 14:59:59",1,"스페셜 배틀의 보스 HP를 10,000,000까지 줄이자",1,"2023/11/02 15:00:00",0,81102006,10102,81102006,9018,87000000,10102108,601,6011,0
"2023/11/20 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/11/02 15:00:00",0,81102007,10102,81102007,9016,1,10102109,601,6011,0
"2023/11/20 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/11/02 15:00:00",0,81102008,10102,81102008,9015,1,10102110,601,6011,0
"2023/11/27 14:59:59",0,"카오리, 니논, 스즈나의 섀도우를 쓰러뜨리자",0,"2023/11/18 15:00:00",0,81103001,10103,81103001,9001,3,10103103,601,6011,0
"2023/11/27 14:59:59",1,"스페셜 배틀의 보스 HP를 8,200,000까지 줄이자",1,"2023/11/18 15:00:00",0,81103002,10103,81103002,9018,100000,10103104,601,6011,0
"2023/11/27 14:59:59",1,"스페셜 배틀의 보스 HP를 8,100,000까지 줄이자",1,"2023/11/18 15:00:00",0,81103003,10103,81103003,9018,200000,10103105,601,6011,0
"2023/11/27 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/11/18 15:00:00",0,81103004,10103,81103004,9016,1,10103106,601,6011,0
"2023/11/27 14:59:59",1,"스페셜 배틀의 보스 HP를 5,360,000까지 줄이자",1,"2023/11/18 15:00:00",0,81103005,10103,81103005,9018,2940000,10103107,601,6011,0
"2023/11/27 14:59:59",1,"스페셜 배틀의 보스 HP를 2,680,000까지 줄이자",1,"2023/11/18 15:00:00",0,81103006,10103,81103006,9018,5620000,10103108,601,6011,0
"2023/11/27 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/11/18 15:00:00",0,81103007,10103,81103007,9016,1,10103109,601,6011,0
"2023/11/27 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/11/18 15:00:00",0,81103008,10103,81103008,9015,1,10103110,601,6011,0
"2023/12/18 14:59:59",0,"크리스티나와 마츠리의 섀도우와 모든 몬스터를 쓰러뜨리자",0,"2023/11/30 15:00:00",0,81104001,10104,81104001,9001,3,10104103,601,6011,0
"2023/12/18 14:59:59",1,"스페셜 배틀의 보스 HP를 110,800,000까지 줄이자",1,"2023/11/30 15:00:00",0,81104002,10104,81104002,9018,27700000,10104104,601,6011,0
"2023/12/18 14:59:59",1,"스페셜 배틀의 보스 HP를 83,100,000까지 줄이자",1,"2023/11/30 15:00:00",0,81104003,10104,81104003,9018,55400000,10104105,601,6011,0
"2023/12/18 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/11/30 15:00:00",0,81104004,10104,81104004,9016,1,10104106,601,6011,0
"2023/12/18 14:59:59",1,"스페셜 배틀의 보스 HP를 37,000,000까지 줄이자",1,"2023/11/30 15:00:00",0,81104005,10104,81104005,9018,101500000,10104107,601,6011,0
"2023/12/18 14:59:59",1,"스페셜 배틀의 보스 HP를 18,500,000까지 줄이자",1,"2023/11/30 15:00:00",0,81104006,10104,81104006,9018,120000000,10104108,601,6011,0
"2023/12/18 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/11/30 15:00:00",0,81104007,10104,81104007,9016,1,10104109,601,6011,0
"2023/12/18 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/11/30 15:00:00",0,81104008,10104,81104008,9015,1,10104110,601,6011,0
"2023/12/25 14:59:59",1,"스페셜 배틀의 보스 HP를 7,540,000까지 줄이자",1,"2023/12/16 15:00:00",0,81105001,10105,81105001,9018,1760000,10105103,601,6011,0
"2023/12/25 14:59:59",1,"스페셜 배틀의 보스 HP를 5,780,000까지 줄이자",1,"2023/12/16 15:00:00",0,81105002,10105,81105002,9018,3520000,10105104,601,6011,0
"2023/12/25 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2023/12/16 15:00:00",0,81105003,10105,81105003,9016,1,10105105,601,6011,0
"2023/12/25 14:59:59",4,"안티 비스트 트리니티의 배리어를 파괴하자",0,"2023/12/16 15:00:00",0,81105004,10105,81105004,9014,490,10105106,601,6011,0
"2023/12/25 14:59:59",1,"스페셜 배틀의 보스 HP를 3,860,000까지 줄이자",1,"2023/12/16 15:00:00",0,81105005,10105,81105005,9018,5440000,10105111,601,6011,0
"2023/12/25 14:59:59",1,"스페셜 배틀의 보스 HP를 1,960,000까지 줄이자",1,"2023/12/16 15:00:00",0,81105006,10105,81105006,9018,7340000,10105113,601,6011,0
"2023/12/25 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/12/16 15:00:00",0,81105007,10105,81105007,9016,1,10105115,601,6011,0
"2023/12/25 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/12/16 15:00:00",0,81105008,10105,81105008,9015,1,10105118,601,6011,0
"2024/01/15 14:59:59",0,"타깃을 12마리 쓰러뜨리자",0,"2023/12/28 15:00:00",0,81106001,10106,81106001,9014,12,10106103,601,6011,0
"2024/01/15 14:59:59",1,"스페셜 배틀의 보스 HP를 86,700,000까지 줄이자",1,"2023/12/28 15:00:00",0,81106002,10106,81106002,9018,13300000,10106104,601,6011,0
"2024/01/15 14:59:59",1,"스페셜 배틀의 보스 HP를 73,400,000까지 줄이자",1,"2023/12/28 15:00:00",0,81106003,10106,81106003,9018,26600000,10106105,601,6011,0
"2024/01/15 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2023/12/28 15:00:00",0,81106004,10106,81106004,9016,1,10106106,601,6011,0
"2024/01/15 14:59:59",1,"스페셜 배틀의 보스 HP를 40,000,000까지 줄이자",1,"2023/12/28 15:00:00",0,81106005,10106,81106005,9018,60000000,10106107,601,6011,0
"2024/01/15 14:59:59",1,"스페셜 배틀의 보스 HP를 20,000,000까지 줄이자",1,"2023/12/28 15:00:00",0,81106006,10106,81106006,9018,80000000,10106108,601,6011,0
"2024/01/15 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2023/12/28 15:00:00",0,81106007,10106,81106007,9016,1,10106109,601,6011,0
"2024/01/15 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2023/12/28 15:00:00",0,81106008,10106,81106008,9015,1,10106110,601,6011,0
"2024/01/25 14:59:59",0,"미야코, 마히루, 리노의 섀도우를 쓰러뜨리자",0,"2024/01/16 15:00:00",0,81107001,10107,81107001,9001,3,10107103,601,6011,0
"2024/01/25 14:59:59",1,"스페셜 배틀의 보스 HP를 8,670,000까지 줄이자",1,"2024/01/16 15:00:00",0,81107002,10107,81107002,9018,1330000,10107104,601,6011,0
"2024/01/25 14:59:59",1,"스페셜 배틀의 보스 HP를 7,340,000까지 줄이자",1,"2024/01/16 15:00:00",0,81107003,10107,81107003,9018,2660000,10107105,601,6011,0
"2024/01/25 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2024/01/16 15:00:00",0,81107004,10107,81107004,9016,1,10107106,601,6011,0
"2024/01/25 14:59:59",1,"스페셜 배틀의 보스 HP를 4,000,000까지 줄이자",1,"2024/01/16 15:00:00",0,81107005,10107,81107005,9018,6000000,10107107,601,6011,0
"2024/01/25 14:59:59",1,"스페셜 배틀의 보스 HP를 2,000,000까지 줄이자",1,"2024/01/16 15:00:00",0,81107006,10107,81107006,9018,8000000,10107108,601,6011,0
"2024/01/25 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2024/01/16 15:00:00",0,81107007,10107,81107007,9016,1,10107109,601,6011,0
"2024/01/25 14:59:59",0,"스페셜 혹은 EXHIBITION 배틀에서 보스를 5회 이내에 격파하자",5,"2024/01/16 15:00:00",0,81107008,10107,81107008,9015,1,10107110,601,6011,0
"2024/02/17 14:59:59",1,"스페셜 배틀의 보스 HP를 93,300,000까지 줄이자",1,"2024/01/30 15:00:00",0,81108001,10108,81108001,9018,6700000,10108103,601,6011,0
"2024/02/17 14:59:59",1,"스페셜 배틀의 보스 HP를 86,600,000까지 줄이자",1,"2024/01/30 15:00:00",0,81108002,10108,81108002,9018,13400000,10108104,601,6011,0
"2024/02/17 14:59:59",0,"스페셜 배틀의 MODE1을 클리어하자",1,"2024/01/30 15:00:00",0,81108003,10108,81108003,9016,1,10108105,601,6011,0
"2024/02/17 14:59:59",1,"스페셜 배틀의 보스 HP를 73,300,000까지 줄이자",1,"2024/01/30 15:00:00",0,81108004,10108,81108004,9018,26700000,10108106,601,6011,0
"2024/02/17 14:59:59",1,"스페셜 배틀의 보스 HP를 66,600,000까지 줄이자",1,"2024/01/30 15:00:00",0,81108005,10108,81108005,9018,33400000,10108107,601,6011,0
"2024/02/17 14:59:59",0,"스페셜 배틀의 MODE2를 클리어하자",2,"2024/01/30 15:00:00",0,81108006,10108,81108006,9016,1,10108108,601,6011,0
"2024/02/17 14:59:59",1,"스페셜 배틀의 보스 HP를 40,000,000까지 줄이자",1,"2024/01/30 15:00:00",0,81108007,10108,81108007,9018,60000000,10108109,601,6011,0
"2024/02/17 14:59:59",1,"스페셜 배틀의 보스 HP를 20,000,000까지 줄이자",1,"2024/01/30 15:00:00",0,81108008,10108,81108008,9018,80000000,10108110,601,6011,0
"2024/02/17 14:59:59",0,"스페셜 배틀의 보스를 격파하자",3,"2024/01/30 15:00:00",0,81108009,10108,81108009,9016,1,10108111,601,6011,0
