id,icon_name,effect_name,quest_id,description
300106008,7,"물리 방어력 감소",83001060,"전투 시작 시, 모든 캐릭터의 물리 방어력을 (중) 감소시킨다. "
300106101,14,"바람 속성 보너스 (특대) 증가",83001061,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106102,11,"심역 몬스터",83001061,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106103,17,"TP 상승 최대치 부여",83001061,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001061,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001061,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106106,9,"HP 흡수 감소",83001061,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106201,14,"바람 속성 보너스 (특대) 증가",83001062,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106202,11,"심역 몬스터",83001062,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106203,17,"TP 상승 최대치 부여",83001062,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001062,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001062,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106206,9,"HP 흡수 감소",83001062,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106301,14,"바람 속성 보너스 (특대) 증가",83001063,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106302,11,"심역 몬스터",83001063,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106303,17,"TP 상승 최대치 부여",83001063,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001063,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001063,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106306,9,"HP 흡수 감소",83001063,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106401,14,"바람 속성 보너스 (특대) 증가",83001064,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106402,11,"심역 몬스터",83001064,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106403,17,"TP 상승 최대치 부여",83001064,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001064,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001064,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106406,9,"HP 흡수 감소",83001064,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106501,14,"바람 속성 보너스 (특대) 증가",83001065,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106502,11,"심역 몬스터",83001065,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106503,17,"TP 상승 최대치 부여",83001065,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001065,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001065,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106506,9,"HP 흡수 감소",83001065,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106601,25,"위험 영역",83001066,"전투 중, 「데미지 컷」, 「독・맹독 지속적 데미지 증가」 효과가 발동한다."
300106602,14,"바람 속성 보너스 (특대) 증가",83001066,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106603,11,"심역 몬스터",83001066,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106604,17,"TP 상승 최대치 부여",83001066,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106605,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001066,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106606,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001066,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106607,9,"HP 흡수 감소",83001066,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106608,boss_damage_cut,"데미지 컷",83001066,"전투 시작 시, 모든 몬스터가 데미지 50％ 컷 상태가 된다."
300106609,19,"독・맹독 지속적 데미지 증가",83001066,"전투 시작 시, 모든 몬스터가 입는 독・맹독 상태의 데미지를 지속적으로 증가시킨다."
300106701,14,"바람 속성 보너스 (특대) 증가",83001067,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106702,11,"심역 몬스터",83001067,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106703,17,"TP 상승 최대치 부여",83001067,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106704,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001067,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001067,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106706,9,"HP 흡수 감소",83001067,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106801,14,"바람 속성 보너스 (특대) 증가",83001068,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106802,11,"심역 몬스터",83001068,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106803,17,"TP 상승 최대치 부여",83001068,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001068,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001068,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106806,9,"HP 흡수 감소",83001068,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300106901,14,"바람 속성 보너스 (특대) 증가",83001069,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300106902,11,"심역 몬스터",83001069,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300106903,17,"TP 상승 최대치 부여",83001069,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300106904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001069,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300106905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001069,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300106906,9,"HP 흡수 감소",83001069,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
300107001,14,"바람 속성 보너스 (특대) 증가",83001070,"바람 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 바람 속성 이외의 속성 보너스는 무효화된다."
300107002,11,"심역 몬스터",83001070,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
300107003,17,"TP 상승 최대치 부여",83001070,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
300107004,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",83001070,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
300107005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",83001070,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
300107006,9,"HP 흡수 감소",83001070,"전투 시작 시 모든 캐릭터의 HP 흡수가 (특대) 감소한다."
300107007,boss_tp_down_cut,"TP 감소 컷",83001070,"전투 시작 시 모든 몬스터의  TP 감소 100％ 컷 상태가 된다."
300107008,boss_physics_cut,"물리 데미지 컷",83001070,"전투 시작 시, 모든 몬스터가 물리 데미지 50％ 컷 상태가 된다."
400100101,15,"빛 속성 보너스(특대) 증가",84001001,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100102,11,"심역 몬스터",84001001,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100103,17,"TP 상승 최대치 부여",84001001,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001001,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001001,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100106,9,"HP 흡수 감소",84001001,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100201,15,"빛 속성 보너스(특대) 증가",84001002,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100202,11,"심역 몬스터",84001002,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100203,17,"TP 상승 최대치 부여",84001002,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001002,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001002,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100206,9,"HP 흡수 감소",84001002,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100301,15,"빛 속성 보너스(특대) 증가",84001003,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100302,11,"심역 몬스터",84001003,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100303,17,"TP 상승 최대치 부여",84001003,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001003,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001003,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100306,9,"HP 흡수 감소",84001003,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100401,15,"빛 속성 보너스(특대) 증가",84001004,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100402,11,"심역 몬스터",84001004,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100403,17,"TP 상승 최대치 부여",84001004,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001004,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001004,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100406,9,"HP 흡수 감소",84001004,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100501,15,"빛 속성 보너스(특대) 증가",84001005,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100502,11,"심역 몬스터",84001005,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100503,17,"TP 상승 최대치 부여",84001005,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001005,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001005,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100506,9,"HP 흡수 감소",84001005,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100601,15,"빛 속성 보너스(특대) 증가",84001006,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100602,11,"심역 몬스터",84001006,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100603,17,"TP 상승 최대치 부여",84001006,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100604,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001006,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100605,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001006,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100606,9,"HP 흡수 감소",84001006,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100701,15,"빛 속성 보너스(특대) 증가",84001007,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100702,11,"심역 몬스터",84001007,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100703,17,"TP 상승 최대치 부여",84001007,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100704,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001007,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001007,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100706,9,"HP 흡수 감소",84001007,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100801,15,"빛 속성 보너스(특대) 증가",84001008,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100802,11,"심역 몬스터",84001008,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100803,17,"TP 상승 최대치 부여",84001008,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001008,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001008,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100806,9,"HP 흡수 감소",84001008,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400100901,15,"빛 속성 보너스(특대) 증가",84001009,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400100902,11,"심역 몬스터",84001009,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400100903,17,"TP 상승 최대치 부여",84001009,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400100904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001009,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400100905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001009,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400100906,9,"HP 흡수 감소",84001009,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101001,15,"빛 속성 보너스(특대) 증가",84001010,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101002,11,"심역 몬스터",84001010,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101003,17,"TP 상승 최대치 부여",84001010,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101004,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001010,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001010,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101006,9,"HP 흡수 감소",84001010,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101007,boss_tp_down_cut,"TP 감소 컷",84001010,"전투 시작 시 모든 몬스터의  TP 감소 100％ 컷 상태가 된다."
400101008,8,"마법 방어력 감소",84001010,"전투 시작 시 모든 캐릭터의 마법 방어력이 (대) 감소한다."
400101101,15,"빛 속성 보너스(특대) 증가",84001011,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101102,11,"심역 몬스터",84001011,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101103,17,"TP 상승 최대치 부여",84001011,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001011,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001011,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101106,9,"HP 흡수 감소",84001011,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101201,15,"빛 속성 보너스(특대) 증가",84001012,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101202,11,"심역 몬스터",84001012,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101203,17,"TP 상승 최대치 부여",84001012,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001012,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001012,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101206,9,"HP 흡수 감소",84001012,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101301,15,"빛 속성 보너스(특대) 증가",84001013,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101302,11,"심역 몬스터",84001013,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101303,17,"TP 상승 최대치 부여",84001013,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001013,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001013,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101306,9,"HP 흡수 감소",84001013,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101401,15,"빛 속성 보너스(특대) 증가",84001014,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101402,11,"심역 몬스터",84001014,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101403,17,"TP 상승 최대치 부여",84001014,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001014,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001014,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101406,9,"HP 흡수 감소",84001014,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101501,15,"빛 속성 보너스(특대) 증가",84001015,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101502,11,"심역 몬스터",84001015,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101503,17,"TP 상승 최대치 부여",84001015,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001015,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001015,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101506,9,"HP 흡수 감소",84001015,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
400101601,15,"빛 속성 보너스(특대) 증가",84001016,"빛 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 빛 속성 이외의 속성 보너스는 무효화된다."
400101602,11,"심역 몬스터",84001016,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
400101603,17,"TP 상승 최대치 부여",84001016,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
400101604,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",84001016,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
400101605,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",84001016,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
400101606,9,"HP 흡수 감소",84001016,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
