14a17b3d60bf2083b08b5b1f942e08d536e3c6478da9fe95acbffe3b96400595,wave,id,disp_reward_id_3,enemy_id_4,enemy_id_5,disp_reward_type_3,e6e5affce04f7ca770b08d7bf8e85105e0400836797f23c12a25402434cef84f,f4709d1a127df293ec735eb6ecac92df9fdf0df62c65ace00d32d66c9507855b,reward_odds_3,bda5f5a0ca5a3245ddb0f67b5904313598b515ccca92886fc8b5915675d2c803,5ac7b94e8b0457d98e3a42460c8fe01b768765ba1762c4781fe0eaeefe8e5ea7,disp_reward_id_2,reward_group_id_3,cdb7a435bc1c1b72aee77223d838c5f871e5ed2b2d33cde610ce191a6b2b0be5,disp_reward_id_4,reward_lot_count_3,enemy_id_1,enemy_id_3,wave_group_id,disp_reward_type_2,difficulty,reward_group_id_1,fdd8b699fb4f0282ace44d0cc1bb40c15d2b3be8c3e5febd05a568c969a14ad7,disp_reward_type_4,enemy_id_2,reward_odds_2,drop_gold_1,reward_odds_1,disp_reward_type_5,7f97d6d8ded12e5274ee3e8583e19ce8d447162777c6c8207e61ffc5d3a5a565,reward_group_id_4,disp_reward_id_5,ba6b9653e5e5a50ef4e37f6f616240a64ac78decbea4a83353fb41f6a50b532a,reward_lot_count_4,5f5537f3a1a2fa8527dc1631352218576b681ec9054ad257004a63b5c71c25dc,reward_odds_4,9c846e0bcb6789524544e711bf6eb4c143aab9c82e2354447ee47eca30fd0dcb,disp_reward_id_1,reward_group_id_2,disp_reward_type_1
0,3,600002372,0,620230011,0,0,14002,0,100,1,1,0,10011001,0,61362,1,620380010,620420011,600110143,0,1,10011002,0,2,620050010,24,378,36,0,0,63001002,0,0,1,0,12,14002,101011,10011001,4
0,3,600002373,0,620230012,0,0,15002,0,100,1,1,0,10011001,0,61362,1,620380011,620420012,600110153,0,1,10011002,0,2,620050011,24,384,36,0,0,63001002,0,0,1,0,12,15002,101011,10011001,4
0,3,600002374,0,620230013,0,0,16002,0,100,1,1,0,10011001,0,61362,1,620380012,620420013,600110163,0,1,10011002,0,2,620050012,24,395,36,0,0,63001002,0,0,1,0,12,16002,101011,10011001,4
0,3,600002375,0,620230014,0,0,17002,0,100,1,1,0,10011001,0,61362,1,620380013,620420014,600110173,0,1,10011002,0,2,620050013,24,401,36,0,0,63001002,0,0,1,0,12,17002,101011,10011001,4
0,3,600002376,0,620230015,0,0,18002,0,100,1,1,0,10011001,0,61362,1,620380014,620420015,600110183,0,1,10011003,0,2,620050014,24,412,36,0,0,63001002,0,0,1,0,12,18002,101011,10011002,4
0,3,600002377,0,620230016,0,0,19002,0,100,1,1,0,10011001,0,61362,1,620380015,620420016,600110193,0,1,10011003,0,2,620050015,24,418,36,0,0,63001002,0,0,1,0,12,19002,101011,10011002,4
0,3,600002378,0,620230017,0,0,20002,0,100,1,1,0,10011001,0,61362,1,620380016,620420017,600110203,0,1,10011003,0,2,620050016,24,422,36,0,0,63001002,0,0,1,0,12,20002,101011,10011002,4
0,3,600002379,0,620230018,0,0,21002,0,100,1,1,0,10011001,0,61362,1,620380017,620420018,600110213,0,1,10011003,0,2,620050017,24,429,36,0,0,63001002,0,0,1,0,12,21002,101011,10011002,4
0,3,600002380,0,620230019,0,0,22002,0,100,1,1,0,10011001,0,61362,1,620380018,620420019,600110223,0,1,10011003,0,2,620050018,24,435,36,0,0,63001002,0,0,1,0,12,22002,101011,10011002,4
0,3,600002381,0,620230020,0,0,23002,0,100,1,1,0,10011001,0,61362,1,620380019,620420020,600110233,0,1,10011003,0,2,620050019,24,439,36,0,0,63001002,0,0,1,0,12,23002,101011,10011002,4
0,3,600002382,0,620230021,0,0,24002,0,100,1,1,0,10011001,0,61362,1,620380020,620420021,600110243,0,1,10011003,0,2,620050020,24,446,36,0,0,63001002,0,0,1,0,12,24002,101011,10011002,4
0,3,600002383,0,620230022,0,0,25002,0,100,1,1,0,10011001,0,61362,1,620380021,620420022,600110253,0,1,10011003,0,2,620050021,24,452,36,0,0,63001002,0,0,1,0,12,25002,101011,10011002,4
0,3,600002384,0,620230023,0,0,26002,0,100,1,1,0,10011001,0,61362,1,620380022,620420023,600110263,0,1,10011003,0,2,620050022,24,456,36,0,0,63001002,0,0,1,0,12,26002,101011,10011002,4
0,3,600002385,0,620230024,0,0,27002,0,100,1,1,0,10011001,0,61362,1,620380023,620420024,600110273,0,1,10011004,0,2,620050023,24,463,36,0,0,63001002,0,0,1,0,12,27002,101011,10011003,4
0,3,600002386,0,620230025,0,0,28002,0,100,1,1,0,10011001,0,61362,1,620380024,620420025,600110283,0,1,10011004,0,2,620050024,24,469,36,0,0,63001002,0,0,1,0,12,28002,101011,10011003,4
0,3,600002387,0,620230026,0,0,29002,0,100,1,1,0,10011001,0,61362,1,620380025,620420026,600110293,0,1,10011004,0,2,620050025,24,475,36,0,0,63001002,0,0,1,0,12,29002,101011,10011003,4
0,3,600002388,0,620230027,0,0,30002,0,100,1,1,0,10011001,0,61362,1,620380026,620420027,600110303,0,1,10011004,0,2,620050026,24,480,36,0,0,63001002,0,0,1,0,12,30002,101011,10011003,4
0,3,600002389,0,620230028,0,0,31002,0,100,1,1,0,10011001,0,61362,1,620380027,620420028,600110313,0,1,10011004,0,2,620050027,24,488,36,0,0,63001002,0,0,1,0,12,31002,101011,10011003,4
0,3,600002390,0,620230029,0,0,32002,0,100,1,1,0,10011001,0,61362,1,620380028,620420029,600110323,0,1,10011004,0,2,620050028,24,498,36,0,0,63001002,0,0,1,0,12,32002,101011,10011003,4
0,3,600002391,0,620230030,0,0,33002,0,100,1,1,0,10011001,0,61362,1,620380029,620420030,600110333,0,1,10011004,0,2,620050029,24,512,36,0,0,63001002,0,0,1,0,12,33002,101011,10011003,4
0,3,600002392,0,620230031,0,0,34002,0,100,1,1,0,10011001,0,61362,1,620380030,620420031,600110343,0,1,10011004,0,2,620050030,24,518,36,0,0,63001002,0,0,1,0,12,34002,101011,10011003,4
0,3,600002393,0,620230032,0,0,35002,0,100,1,1,0,10011002,0,61362,1,620380031,620420032,600110353,0,1,10011005,0,2,620050031,24,522,36,0,0,63001002,0,0,1,0,12,35002,101011,10011004,4
0,3,600002394,0,620230033,0,0,36002,0,100,1,1,0,10011002,0,61362,1,620380032,620420033,600110363,0,1,10011005,0,2,620050032,24,536,36,0,0,63001002,0,0,1,0,12,36002,101011,10011004,4
0,3,600002395,0,620230034,0,0,37002,0,100,1,1,0,10011002,0,61362,1,620380033,620420034,600110373,0,1,10011005,0,2,620050033,24,543,36,0,0,63001002,0,0,1,0,12,37002,101011,10011004,4
0,3,600002396,0,620230035,0,0,38002,0,100,1,1,0,10011002,0,61362,1,620380034,620420035,600110383,0,1,10011005,0,2,620050034,24,553,36,0,0,63001002,0,0,1,0,12,38002,101011,10011004,4
0,3,600002397,0,620230036,0,0,39002,0,100,1,1,0,10011002,0,61362,1,620380035,620420036,600110393,0,1,10011005,0,2,620050035,24,563,36,0,0,63001002,0,0,1,0,12,39002,101011,10011004,4
0,3,600002398,0,620230037,0,0,40002,0,100,1,1,0,10011002,0,61362,1,620380036,620420037,600110403,0,1,10011005,0,2,620050036,24,578,36,0,0,63001002,0,0,1,0,12,40002,101011,10011004,4
0,3,600002399,0,620230038,0,0,41002,0,100,1,1,0,10011002,0,61362,1,620380037,620420038,600110413,0,1,10011005,0,2,620050037,24,582,36,0,0,63001002,0,0,1,0,12,41002,101011,10011004,4
0,3,600002400,0,620230039,0,0,42002,0,100,1,1,0,10011003,0,61362,1,620380038,620420039,600110423,0,1,10011006,0,2,620050038,24,588,36,0,0,63001002,0,0,1,0,12,42002,101011,10011005,4
0,3,600002401,0,620230040,0,0,43002,0,100,1,1,0,10011003,0,61362,1,620380039,620420040,600110433,0,1,10011006,0,2,620050039,24,605,36,0,0,63001002,0,0,1,0,12,43002,101011,10011005,4
0,3,600002402,0,620230041,0,0,44002,0,100,1,1,0,10011003,0,61362,1,620380040,620420041,600110443,0,1,10011006,0,2,620050040,24,620,36,0,0,63001002,0,0,1,0,12,44002,101011,10011005,4
0,3,600002403,0,620230042,0,0,45002,0,100,1,1,0,10011003,0,61362,1,620380041,620420042,600110453,0,1,10011006,0,2,620050041,24,635,36,0,0,63001002,0,0,1,0,12,45002,101011,10011005,4
0,3,600002404,0,620230043,0,0,46002,0,100,1,1,0,10011003,0,61362,1,620380042,620420043,600110463,0,1,10011006,0,2,620050042,24,645,36,0,0,63001002,0,0,1,0,12,46002,101011,10011005,4
0,3,600002405,0,620230044,0,0,47002,0,100,1,1,0,10011003,0,61362,1,620380043,620420044,600110473,0,1,10011006,0,2,620050043,24,650,36,0,0,63001002,0,0,1,0,12,47002,101011,10011005,4
0,3,600002406,0,620230045,0,0,48002,0,100,1,1,0,10011003,0,61362,1,620380044,620420045,600110483,0,1,10011006,0,2,620050044,24,660,36,0,0,63001002,0,0,1,0,12,48002,101011,10011005,4
0,3,600002407,0,620230046,0,0,49002,0,100,1,1,0,10011004,0,61362,1,620380045,620420046,600110493,0,1,10011007,0,2,620050045,24,673,36,0,0,63001002,0,0,1,0,12,49002,101011,10011006,4
0,3,600002408,0,620230047,0,0,50002,0,100,1,1,0,10011004,0,61362,1,620380046,620420047,600110503,0,1,10011007,0,2,620050046,24,691,36,0,0,63001002,0,0,1,0,12,50002,101011,10011006,4
0,3,600002409,0,620230048,0,0,51002,0,100,1,1,0,10011004,0,61362,1,620380047,620420048,600110513,0,1,10011007,0,2,620050047,24,699,36,0,0,63001002,0,0,1,0,12,51002,101011,10011006,4
0,3,600002410,0,620230049,0,0,52002,0,100,1,1,0,10011004,0,61362,1,620380048,620420049,600110523,0,1,10011007,0,2,620050048,24,708,36,0,0,63001002,0,0,1,0,12,52002,101011,10011006,4
0,3,600002411,0,620230050,0,0,53002,0,100,1,1,0,10011004,0,61362,1,620380049,620420050,600110533,0,1,10011007,0,2,620050049,24,720,36,0,0,63001002,0,0,1,0,12,53002,101011,10011006,4
0,3,600002412,0,620230051,0,0,54002,0,100,1,1,0,10011004,0,61362,1,620380050,620420051,600110543,0,1,10011007,0,2,620050050,24,728,36,0,0,63001002,0,0,1,0,12,54002,101011,10011006,4
0,3,600002413,0,620230052,0,0,55002,0,100,1,1,0,10011004,0,61362,1,620380051,620420052,600110553,0,1,10011007,0,2,620050051,24,734,36,0,0,63001002,0,0,1,0,12,55002,101011,10011006,4
0,3,600002414,0,620230053,0,0,56002,0,100,1,1,0,10011004,0,61362,1,620380052,620420053,600110563,0,1,10011007,0,2,620050052,24,741,36,0,0,63001002,0,0,1,0,12,56002,101011,10011006,4
0,3,600002415,0,620230054,0,0,57002,0,100,1,1,0,10011004,0,61362,1,620380053,620420054,600110573,0,1,10011007,0,2,620050053,24,744,36,0,0,63001002,0,0,1,0,12,57002,101011,10011006,4
0,3,600002416,0,620230055,0,0,58002,0,100,1,1,0,10011004,0,61362,1,620380054,620420055,600110583,0,1,10011007,0,2,620050054,24,750,36,0,0,63001002,0,0,1,0,12,58002,101011,10011006,4
0,3,600002417,0,620230056,0,0,59002,0,100,1,1,0,10011004,0,61362,1,620380055,620420056,600110593,0,1,10011007,0,2,620050055,24,764,36,0,0,63001002,0,0,1,0,12,59002,101011,10011006,4
0,3,600002418,0,620230057,0,0,60002,0,100,1,1,0,10011004,0,61362,1,620380056,620420057,600110603,0,1,10011007,0,2,620050056,24,769,36,0,0,63001002,0,0,1,0,12,60002,101011,10011006,4
0,3,600002419,0,620230058,0,0,61002,0,100,1,1,0,10011004,0,61362,1,620380057,620420058,600110613,0,1,10011007,0,2,620050057,24,779,36,0,0,63001002,0,0,1,0,12,61002,101011,10011006,4
0,3,600002420,0,620230059,0,0,62002,0,100,1,1,0,10011006,0,61362,1,620380058,620420059,600110623,0,1,10011008,0,2,620050058,70,791,5,0,0,63001002,0,0,1,0,12,62002,101011,10011007,4
0,3,600002421,0,620230060,0,0,63002,0,100,1,1,0,10011006,0,61362,1,620380059,620420060,600110633,0,1,10011008,0,2,620050059,70,803,5,0,0,63001002,0,0,1,0,12,63002,101011,10011007,4
0,3,600002422,0,620230061,0,0,64002,0,100,1,1,0,10011006,0,61362,1,620380060,620420061,600110643,0,1,10011008,0,2,620050060,70,811,5,0,0,63001002,0,0,1,0,12,64002,101011,10011007,4
0,3,600002423,0,620230062,0,0,65002,0,100,1,1,0,10011006,0,61362,1,620380061,620420062,600110653,0,1,10011008,0,2,620050061,70,824,5,0,0,63001002,0,0,1,0,12,65002,101011,10011007,4
0,3,600002424,0,620230063,0,0,66002,0,100,1,1,0,10011006,0,61362,1,620380062,620420063,600110663,0,1,10011008,0,2,620050062,70,835,5,0,0,63001002,0,0,1,0,12,66002,101011,10011007,4
0,3,600002425,0,620230064,0,0,67002,0,100,1,1,0,10011006,0,61362,1,620380063,620420064,600110673,0,1,10011008,0,2,620050063,70,847,5,0,0,63001002,0,0,1,0,12,67002,101011,10011007,4
0,3,600002426,0,620230065,0,0,68002,0,100,1,1,0,10011006,0,61362,1,620380064,620420065,600110683,0,1,10011008,0,2,620050064,70,860,5,0,0,63001002,0,0,1,0,12,68002,101011,10011007,4
0,3,600002427,0,620230066,0,0,69002,0,100,1,1,0,10011006,0,61362,1,620380065,620420066,600110693,0,1,10011008,0,2,620050065,70,871,5,0,0,63001002,0,0,1,0,12,69002,101011,10011007,4
0,3,600002432,0,620340001,0,0,3002,0,100,1,1,0,10011001,0,61362,1,620290101,620160001,600110033,0,1,10011001,0,2,620380101,24,291,36,0,0,63001002,0,0,1,0,12,3002,101011,10011001,4
0,3,600002433,0,620340001,0,0,4002,0,100,1,1,0,10011001,0,61362,1,620290101,620160001,600110043,0,1,10011001,0,2,620380101,24,291,36,0,0,63001002,0,0,1,0,12,4002,101011,10011001,4
0,3,600002434,0,620340002,0,0,5002,0,100,1,1,0,10011001,0,61362,1,620290102,620160002,600110053,0,1,10011001,0,2,620380101,24,302,36,0,0,63001002,0,0,1,0,12,5002,101011,10011001,4
0,3,600002435,0,620340003,0,0,6002,0,100,1,1,0,10011001,0,61362,1,620290103,620160003,600110063,0,1,10011001,0,2,620380102,24,308,36,0,0,63001002,0,0,1,0,12,6002,101011,10011001,4
0,3,600002436,0,620340004,0,0,7002,0,100,1,1,0,10011001,0,61362,1,620290104,620160004,600110073,0,1,10011001,0,2,620380103,24,317,36,0,0,63001002,0,0,1,0,12,7002,101011,10011001,4
0,3,600002437,0,620340005,0,0,8002,0,100,1,1,0,10011001,0,61362,1,620290105,620160005,600110083,0,1,10011001,0,2,620380104,24,324,36,0,0,63001002,0,0,1,0,12,8002,101011,10011001,4
0,3,600002438,0,620340006,0,0,9002,0,100,1,1,0,10011001,0,61362,1,620290106,620160006,600110093,0,1,10011002,0,2,620380105,24,336,36,0,0,63001002,0,0,1,0,12,9002,101011,10011001,4
0,3,600002439,0,620340007,0,0,10002,0,100,1,1,0,10011001,0,61362,1,620290107,620160007,600110103,0,1,10011002,0,2,620380106,24,348,36,0,0,63001002,0,0,1,0,12,10002,101011,10011001,4
0,3,600002440,0,620340008,0,0,11002,0,100,1,1,0,10011001,0,61362,1,620290108,620160008,600110113,0,1,10011002,0,2,620380107,24,353,36,0,0,63001002,0,0,1,0,12,11002,101011,10011001,4
0,3,600002441,0,620340009,0,0,12002,0,100,1,1,0,10011001,0,61362,1,620290109,620160009,600110123,0,1,10011002,0,2,620380108,24,362,36,0,0,63001002,0,0,1,0,12,12002,101011,10011001,4
0,3,600002442,0,620340010,0,0,13002,0,100,1,1,0,10011001,0,61362,1,620290110,620160010,600110133,0,1,10011002,0,2,620380109,24,367,36,0,0,63001002,0,0,1,0,12,13002,101011,10011001,4
0,3,600002443,0,620340011,0,0,14002,0,100,1,1,0,10011001,0,61362,1,620290111,620160011,600110143,0,1,10011002,0,2,620380110,24,378,36,0,0,63001002,0,0,1,0,12,14002,101011,10011001,4
0,3,600002444,0,620340012,0,0,15002,0,100,1,1,0,10011001,0,61362,1,620290112,620160012,600110153,0,1,10011002,0,2,620380111,24,384,36,0,0,63001002,0,0,1,0,12,15002,101011,10011001,4
0,3,600002445,0,620340013,0,0,16002,0,100,1,1,0,10011001,0,61362,1,620290113,620160013,600110163,0,1,10011002,0,2,620380112,24,395,36,0,0,63001002,0,0,1,0,12,16002,101011,10011001,4
0,3,600002446,0,620340014,0,0,17002,0,100,1,1,0,10011001,0,61362,1,620290114,620160014,600110173,0,1,10011002,0,2,620380113,24,401,36,0,0,63001002,0,0,1,0,12,17002,101011,10011001,4
0,3,600002447,0,620340015,0,0,18002,0,100,1,1,0,10011001,0,61362,1,620290115,620160015,600110183,0,1,10011003,0,2,620380114,24,412,36,0,0,63001002,0,0,1,0,12,18002,101011,10011002,4
0,3,600002448,0,620340016,0,0,19002,0,100,1,1,0,10011001,0,61362,1,620290116,620160016,600110193,0,1,10011003,0,2,620380115,24,418,36,0,0,63001002,0,0,1,0,12,19002,101011,10011002,4
0,3,600002449,0,620340017,0,0,20002,0,100,1,1,0,10011001,0,61362,1,620290117,620160017,600110203,0,1,10011003,0,2,620380116,24,422,36,0,0,63001002,0,0,1,0,12,20002,101011,10011002,4
0,3,600002450,0,620340018,0,0,21002,0,100,1,1,0,10011001,0,61362,1,620290118,620160018,600110213,0,1,10011003,0,2,620380117,24,429,36,0,0,63001002,0,0,1,0,12,21002,101011,10011002,4
0,3,600002451,0,620340019,0,0,22002,0,100,1,1,0,10011001,0,61362,1,620290119,620160019,600110223,0,1,10011003,0,2,620380118,24,435,36,0,0,63001002,0,0,1,0,12,22002,101011,10011002,4
0,3,600002452,0,620340020,0,0,23002,0,100,1,1,0,10011001,0,61362,1,620290120,620160020,600110233,0,1,10011003,0,2,620380119,24,439,36,0,0,63001002,0,0,1,0,12,23002,101011,10011002,4
0,3,600002453,0,620340021,0,0,24002,0,100,1,1,0,10011001,0,61362,1,620290121,620160021,600110243,0,1,10011003,0,2,620380120,24,446,36,0,0,63001002,0,0,1,0,12,24002,101011,10011002,4
0,3,600002454,0,620340022,0,0,25002,0,100,1,1,0,10011001,0,61362,1,620290122,620160022,600110253,0,1,10011003,0,2,620380121,24,452,36,0,0,63001002,0,0,1,0,12,25002,101011,10011002,4
0,3,600002455,0,620340023,0,0,26002,0,100,1,1,0,10011001,0,61362,1,620290123,620160023,600110263,0,1,10011003,0,2,620380122,24,456,36,0,0,63001002,0,0,1,0,12,26002,101011,10011002,4
0,3,600002456,0,620340024,0,0,27002,0,100,1,1,0,10011001,0,61362,1,620290124,620160024,600110273,0,1,10011004,0,2,620380123,24,463,36,0,0,63001002,0,0,1,0,12,27002,101011,10011003,4
0,3,600002457,0,620340025,0,0,28002,0,100,1,1,0,10011001,0,61362,1,620290125,620160025,600110283,0,1,10011004,0,2,620380124,24,469,36,0,0,63001002,0,0,1,0,12,28002,101011,10011003,4
0,3,600002458,0,620340026,0,0,29002,0,100,1,1,0,10011001,0,61362,1,620290126,620160026,600110293,0,1,10011004,0,2,620380125,24,475,36,0,0,63001002,0,0,1,0,12,29002,101011,10011003,4
0,3,600002459,0,620340027,0,0,30002,0,100,1,1,0,10011001,0,61362,1,620290127,620160027,600110303,0,1,10011004,0,2,620380126,24,480,36,0,0,63001002,0,0,1,0,12,30002,101011,10011003,4
0,3,600002460,0,620340028,0,0,31002,0,100,1,1,0,10011001,0,61362,1,620290128,620160028,600110313,0,1,10011004,0,2,620380127,24,488,36,0,0,63001002,0,0,1,0,12,31002,101011,10011003,4
0,3,600002461,0,620340029,0,0,32002,0,100,1,1,0,10011001,0,61362,1,620290129,620160029,600110323,0,1,10011004,0,2,620380128,24,498,36,0,0,63001002,0,0,1,0,12,32002,101011,10011003,4
0,3,600002462,0,620340030,0,0,33002,0,100,1,1,0,10011001,0,61362,1,620290130,620160030,600110333,0,1,10011004,0,2,620380129,24,512,36,0,0,63001002,0,0,1,0,12,33002,101011,10011003,4
0,3,600002463,0,620340031,0,0,34002,0,100,1,1,0,10011001,0,61362,1,620290131,620160031,600110343,0,1,10011004,0,2,620380130,24,518,36,0,0,63001002,0,0,1,0,12,34002,101011,10011003,4
0,3,600002464,0,620340032,0,0,35002,0,100,1,1,0,10011002,0,61362,1,620290132,620160032,600110353,0,1,10011005,0,2,620380131,24,522,36,0,0,63001002,0,0,1,0,12,35002,101011,10011004,4
0,3,600002465,0,620340033,0,0,36002,0,100,1,1,0,10011002,0,61362,1,620290133,620160033,600110363,0,1,10011005,0,2,620380132,24,536,36,0,0,63001002,0,0,1,0,12,36002,101011,10011004,4
0,3,600002466,0,620340034,0,0,37002,0,100,1,1,0,10011002,0,61362,1,620290134,620160034,600110373,0,1,10011005,0,2,620380133,24,543,36,0,0,63001002,0,0,1,0,12,37002,101011,10011004,4
0,3,600002467,0,620340035,0,0,38002,0,100,1,1,0,10011002,0,61362,1,620290135,620160035,600110383,0,1,10011005,0,2,620380134,24,553,36,0,0,63001002,0,0,1,0,12,38002,101011,10011004,4
0,3,600002468,0,620340036,0,0,39002,0,100,1,1,0,10011002,0,61362,1,620290136,620160036,600110393,0,1,10011005,0,2,620380135,24,563,36,0,0,63001002,0,0,1,0,12,39002,101011,10011004,4
0,3,600002469,0,620340037,0,0,40002,0,100,1,1,0,10011002,0,61362,1,620290137,620160037,600110403,0,1,10011005,0,2,620380136,24,578,36,0,0,63001002,0,0,1,0,12,40002,101011,10011004,4
0,3,600002470,0,620340038,0,0,41002,0,100,1,1,0,10011002,0,61362,1,620290138,620160038,600110413,0,1,10011005,0,2,620380137,24,582,36,0,0,63001002,0,0,1,0,12,41002,101011,10011004,4
0,3,600002471,0,620340039,0,0,42002,0,100,1,1,0,10011003,0,61362,1,620290139,620160039,600110423,0,1,10011006,0,2,620380138,24,588,36,0,0,63001002,0,0,1,0,12,42002,101011,10011005,4
0,3,600002472,0,620340040,0,0,43002,0,100,1,1,0,10011003,0,61362,1,620290140,620160040,600110433,0,1,10011006,0,2,620380139,24,605,36,0,0,63001002,0,0,1,0,12,43002,101011,10011005,4
0,3,600002473,0,620340041,0,0,44002,0,100,1,1,0,10011003,0,61362,1,620290141,620160041,600110443,0,1,10011006,0,2,620380140,24,620,36,0,0,63001002,0,0,1,0,12,44002,101011,10011005,4
0,3,600002474,0,620340042,0,0,45002,0,100,1,1,0,10011003,0,61362,1,620290142,620160042,600110453,0,1,10011006,0,2,620380141,24,635,36,0,0,63001002,0,0,1,0,12,45002,101011,10011005,4
0,3,600002475,0,620340043,0,0,46002,0,100,1,1,0,10011003,0,61362,1,620290143,620160043,600110463,0,1,10011006,0,2,620380142,24,645,36,0,0,63001002,0,0,1,0,12,46002,101011,10011005,4
0,3,600002476,0,620340044,0,0,47002,0,100,1,1,0,10011003,0,61362,1,620290144,620160044,600110473,0,1,10011006,0,2,620380143,24,650,36,0,0,63001002,0,0,1,0,12,47002,101011,10011005,4
0,3,600002477,0,620340045,0,0,48002,0,100,1,1,0,10011003,0,61362,1,620290145,620160045,600110483,0,1,10011006,0,2,620380144,24,660,36,0,0,63001002,0,0,1,0,12,48002,101011,10011005,4
0,3,600002478,0,620340046,0,0,49002,0,100,1,1,0,10011004,0,61362,1,620290146,620160046,600110493,0,1,10011007,0,2,620380145,24,673,36,0,0,63001002,0,0,1,0,12,49002,101011,10011006,4
0,3,600002479,0,620340047,0,0,50002,0,100,1,1,0,10011004,0,61362,1,620290147,620160047,600110503,0,1,10011007,0,2,620380146,24,691,36,0,0,63001002,0,0,1,0,12,50002,101011,10011006,4
0,3,600002480,0,620340048,0,0,51002,0,100,1,1,0,10011004,0,61362,1,620290148,620160048,600110513,0,1,10011007,0,2,620380147,24,699,36,0,0,63001002,0,0,1,0,12,51002,101011,10011006,4
0,3,600002481,0,620340049,0,0,52002,0,100,1,1,0,10011004,0,61362,1,620290149,620160049,600110523,0,1,10011007,0,2,620380148,24,708,36,0,0,63001002,0,0,1,0,12,52002,101011,10011006,4
0,3,600002482,0,620340050,0,0,53002,0,100,1,1,0,10011004,0,61362,1,620290150,620160050,600110533,0,1,10011007,0,2,620380149,24,720,36,0,0,63001002,0,0,1,0,12,53002,101011,10011006,4
0,3,600002483,0,620340051,0,0,54002,0,100,1,1,0,10011004,0,61362,1,620290151,620160051,600110543,0,1,10011007,0,2,620380150,24,728,36,0,0,63001002,0,0,1,0,12,54002,101011,10011006,4
0,3,600002484,0,620340052,0,0,55002,0,100,1,1,0,10011004,0,61362,1,620290152,620160052,600110553,0,1,10011007,0,2,620380151,24,734,36,0,0,63001002,0,0,1,0,12,55002,101011,10011006,4
0,3,600002485,0,620340053,0,0,56002,0,100,1,1,0,10011004,0,61362,1,620290153,620160053,600110563,0,1,10011007,0,2,620380152,24,741,36,0,0,63001002,0,0,1,0,12,56002,101011,10011006,4
0,3,600002486,0,620340054,0,0,57002,0,100,1,1,0,10011004,0,61362,1,620290154,620160054,600110573,0,1,10011007,0,2,620380153,24,744,36,0,0,63001002,0,0,1,0,12,57002,101011,10011006,4
0,3,600002487,0,620340055,0,0,58002,0,100,1,1,0,10011004,0,61362,1,620290155,620160055,600110583,0,1,10011007,0,2,620380154,24,750,36,0,0,63001002,0,0,1,0,12,58002,101011,10011006,4
0,3,600002488,0,620340056,0,0,59002,0,100,1,1,0,10011004,0,61362,1,620290156,620160056,600110593,0,1,10011007,0,2,620380155,24,764,36,0,0,63001002,0,0,1,0,12,59002,101011,10011006,4
0,3,600002489,0,620340057,0,0,60002,0,100,1,1,0,10011004,0,61362,1,620290157,620160057,600110603,0,1,10011007,0,2,620380156,24,769,36,0,0,63001002,0,0,1,0,12,60002,101011,10011006,4
0,3,600002490,0,620340058,0,0,61002,0,100,1,1,0,10011004,0,61362,1,620290158,620160058,600110613,0,1,10011007,0,2,620380157,24,779,36,0,0,63001002,0,0,1,0,12,61002,101011,10011006,4
0,3,600002491,0,620340059,0,0,62002,0,100,1,1,0,10011006,0,61362,1,620290159,620160059,600110623,0,1,10011008,0,2,620380158,70,791,5,0,0,63001002,0,0,1,0,12,62002,101011,10011007,4
0,3,600002492,0,620340060,0,0,63002,0,100,1,1,0,10011006,0,61362,1,620290160,620160060,600110633,0,1,10011008,0,2,620380159,70,803,5,0,0,63001002,0,0,1,0,12,63002,101011,10011007,4
0,3,600002493,0,620340061,0,0,64002,0,100,1,1,0,10011006,0,61362,1,620290161,620160061,600110643,0,1,10011008,0,2,620380160,70,811,5,0,0,63001002,0,0,1,0,12,64002,101011,10011007,4
0,3,600002494,0,620340062,0,0,65002,0,100,1,1,0,10011006,0,61362,1,620290162,620160062,600110653,0,1,10011008,0,2,620380161,70,824,5,0,0,63001002,0,0,1,0,12,65002,101011,10011007,4
0,3,600002495,0,620340063,0,0,66002,0,100,1,1,0,10011006,0,61362,1,620290163,620160063,600110663,0,1,10011008,0,2,620380162,70,835,5,0,0,63001002,0,0,1,0,12,66002,101011,10011007,4
0,3,600002496,0,620340064,0,0,67002,0,100,1,1,0,10011006,0,61362,1,620290164,620160064,600110673,0,1,10011008,0,2,620380163,70,847,5,0,0,63001002,0,0,1,0,12,67002,101011,10011007,4
0,3,600002497,0,620340065,0,0,68002,0,100,1,1,0,10011006,0,61362,1,620290165,620160065,600110683,0,1,10011008,0,2,620380164,70,860,5,0,0,63001002,0,0,1,0,12,68002,101011,10011007,4
0,3,600002498,0,620340066,0,0,69002,0,100,1,1,0,10011006,0,61362,1,620290166,620160066,600110693,0,1,10011008,0,2,620380165,70,871,5,0,0,63001002,0,0,1,0,12,69002,101011,10011007,4
0,3,600002503,0,620160001,0,0,3002,0,100,1,1,0,10011001,0,61362,1,620270001,620420001,600110033,0,1,10011001,0,2,620380101,24,291,36,0,0,63001002,0,0,1,0,12,3002,101011,10011001,4
0,3,600002504,0,620160001,0,0,4002,0,100,1,1,0,10011001,0,61362,1,620270001,620420001,600110043,0,1,10011001,0,2,620380101,24,291,36,0,0,63001002,0,0,1,0,12,4002,101011,10011001,4
