still_group_id,unit_id_10,my_page_flag,unit_id_4,unit_id_8,unit_id_3,unit_id_7,unit_id_5,story_id,facial_id,story_group_id,unit_id_2,position_y,scroll_direction,album_ignore,unit_id_6,unit_id_9,vertical_still_flg,still_id,unit_id_1
0,0,1,0,0,117911,0,0,1179003,1,1179,1214,0,0,0,0,0,0,117900301,1111
1179004,0,1,0,0,0,0,0,1179004,1,1179,0,0,0,0,0,0,0,117900401,101631
1179004,0,1,0,0,0,0,0,1179004,1,1179,0,0,0,0,0,0,0,117900402,101631
1180007,0,1,0,0,118011,0,0,1180007,1,1180,2512,0,0,0,0,0,0,118000701,2511
1180007,0,1,0,0,118011,0,0,1180007,1,1180,2512,0,0,0,0,0,0,118000702,2511
1180008,0,1,0,0,0,0,0,1180008,1,1180,118031,0,0,0,0,0,0,118000801,3731
1180008,0,1,0,0,0,0,0,1180008,1,1180,118031,0,0,0,0,0,0,118000802,3731
0,0,1,3831,0,3731,118111,3832,1181003,1,1181,211,0,0,0,105913,0,0,118100301,111
1181004,0,1,0,0,0,0,0,1181004,1,1181,0,0,0,0,0,0,0,118100401,118131
1181004,0,1,0,0,0,0,0,1181004,1,1181,0,0,0,0,0,0,0,118100402,118131
1181004,0,1,0,0,0,0,0,1181004,1,1181,0,0,0,0,0,0,0,118100403,118131
1181004,0,1,0,0,0,0,0,1181004,1,1181,0,0,0,0,0,0,0,118100404,118131
1181004,0,1,0,0,0,0,0,1181004,1,1181,0,0,0,0,0,0,0,118100405,118131
0,0,0,0,0,0,0,0,1182001,1,1182,0,0,0,1,0,0,0,118200101,0
0,0,0,0,0,0,0,0,1182001,1,1182,0,0,0,1,0,0,0,118200102,0
0,0,0,0,0,0,0,0,1182001,1,1182,0,0,0,1,0,0,0,118200103,0
0,0,0,0,0,0,0,0,1182001,1,1182,0,0,0,1,0,0,0,118200104,0
0,0,0,0,0,0,0,0,1182001,1,1182,0,0,0,1,0,0,0,118200105,0
1182003,0,1,0,0,0,0,0,1182003,1,1182,0,0,0,0,0,0,0,118200301,192011
1182003,0,1,0,0,0,0,0,1182003,1,1182,0,0,0,0,0,0,0,118200302,192011
1182003,0,1,0,0,0,0,0,1182003,1,1182,0,0,0,0,0,0,0,118200303,192011
1182003,0,1,0,0,0,0,0,1182003,1,1182,0,0,0,0,0,0,0,118200304,192011
1182003,0,1,0,0,0,0,0,1182003,1,1182,0,0,0,0,0,0,0,118200305,192011
1182003,0,1,0,0,0,0,0,1182003,1,1182,0,0,0,0,0,0,0,118200306,192011
1182004,0,1,0,0,0,0,0,1182004,1,1182,0,0,0,0,0,0,0,118200401,118231
1182004,0,1,0,0,0,0,0,1182004,1,1182,0,0,0,0,0,0,0,118200402,118231
0,0,1,0,0,0,0,0,1185003,1,1185,0,0,0,0,0,0,0,118500301,118511
0,0,1,0,0,0,0,0,1185004,1,1185,0,0,0,0,0,0,0,118500401,118531
1186001,0,1,190911,0,106012,0,0,1186001,1,1186,105913,0,0,0,0,0,0,118600101,105812
1186001,0,1,190911,0,106012,0,0,1186001,1,1186,105913,0,0,0,0,0,0,118600102,105812
1186004,0,1,0,0,0,0,0,1186004,1,1186,190911,0,0,0,0,0,0,118600401,100011
1186004,0,1,0,0,0,0,0,1186004,1,1186,190911,0,0,0,0,0,0,118600402,100011
1190003,0,1,0,0,0,0,0,1190003,1,1190,119011,0,0,0,0,0,0,119000301,211
1190003,0,1,0,0,0,0,0,1190003,1,1190,119011,0,0,0,0,0,0,119000302,211
1190004,0,1,0,0,0,0,0,1190004,1,1190,0,0,0,0,0,0,0,119000401,101831
1190004,0,1,0,0,0,0,0,1190004,1,1190,0,0,0,0,0,0,0,119000402,101831
0,0,1,0,0,0,0,0,1191003,1,1191,0,0,0,0,0,0,0,119100301,119111
0,0,1,0,0,0,0,0,1191004,1,1191,119111,0,0,0,0,0,0,119100401,104532
0,0,1,0,0,0,0,0,1192003,1,1192,0,0,0,0,0,0,0,119200301,119211
1192004,0,1,0,0,0,0,0,1192004,1,1192,0,0,0,0,0,0,0,119200401,103333
1192004,0,1,0,0,0,0,0,1192004,1,1192,0,0,0,0,0,0,0,119200402,103333
0,0,1,0,0,119311,0,0,1193003,1,1193,416,0,0,0,0,0,0,119300301,415
1193004,0,1,0,0,0,0,0,1193004,1,1193,0,0,0,0,0,0,0,119300401,101131
1193004,0,1,0,0,0,0,0,1193004,1,1193,0,0,0,0,0,0,0,119300402,101131
0,0,1,0,0,0,0,0,1199003,1,1199,0,0,0,0,0,0,0,119900301,119911
1199004,0,1,0,0,0,0,0,1199004,1,1199,0,0,0,0,0,0,0,119900401,100731
1199004,0,1,0,0,0,0,0,1199004,1,1199,0,0,0,0,0,0,0,119900402,100731
0,0,1,120014,0,120013,0,120015,1200003,1,1200,120012,0,0,0,120016,0,0,120000301,120011
0,0,1,0,0,0,0,0,1200004,1,1200,0,0,0,0,0,0,0,120000401,104932
0,0,1,0,0,0,0,0,1207002,1,1207,0,0,0,0,0,0,0,120700201,120711
0,0,1,0,0,0,0,0,1207004,1,1207,0,0,0,0,0,0,0,120700401,106432
0,0,1,120811,0,6311,0,0,1208002,1,1208,1411,0,0,0,0,0,0,120800201,911
0,0,1,0,0,0,0,0,1208004,1,1208,0,0,0,0,0,0,0,120800401,105632
1209002,0,1,0,0,0,0,0,1209002,1,1209,0,0,0,0,0,0,0,120900201,120911
1209002,0,1,0,0,0,0,0,1209002,1,1209,0,0,0,0,0,0,0,120900202,120911
0,0,1,0,0,0,0,0,1209004,1,1209,0,0,0,0,0,0,0,120900401,104431
0,0,1,0,0,105831,0,0,1210002,1,1210,105532,0,0,0,0,0,0,121000201,101831
0,0,1,0,0,0,0,0,1210004,1,1210,106031,0,0,0,0,0,0,121000401,105812
0,0,1,0,0,106411,0,0,1211003,1,1211,106011,0,0,0,0,0,0,121100301,105911
1211004,0,1,0,0,0,0,0,1211004,1,1211,0,0,0,0,0,0,0,121100401,106031
1211004,0,1,0,0,0,0,0,1211004,1,1211,0,0,0,0,0,0,0,121100402,106031
1212001,0,1,0,0,106812,0,0,1212001,1,1212,104914,0,0,0,0,0,0,121200101,101112
1212001,0,1,0,0,106812,0,0,1212001,1,1212,104914,0,0,0,0,0,0,121200102,101112
1212004,0,1,0,0,0,0,0,1212004,1,1212,0,0,0,0,0,0,0,121200401,106831
1212004,0,1,0,0,0,0,0,1212004,1,1212,0,0,0,0,0,0,0,121200402,106831
1212004,0,1,0,0,0,0,0,1212004,1,1212,0,0,0,0,0,0,0,121200403,106831
1213002,0,1,0,0,0,0,0,1213002,1,1213,0,0,0,0,0,0,0,121300201,121311
1213002,0,1,0,0,0,0,0,1213002,1,1213,0,0,0,0,0,0,0,121300202,121311
0,0,1,0,0,0,0,0,1213004,1,1213,0,0,0,0,0,0,0,121300401,102131
1214002,0,1,0,0,0,0,0,1214002,1,1214,0,0,0,0,0,0,0,121400201,121411
1214002,0,1,0,0,0,0,0,1214002,1,1214,0,0,0,0,0,0,0,121400202,121411
1214004,0,1,0,0,0,0,0,1214004,1,1214,0,0,0,0,0,0,0,121400401,105032
1214004,0,1,0,0,0,0,0,1214004,1,1214,0,0,0,0,0,0,0,121400402,105032
1215003,0,1,0,0,0,0,0,1215003,1,1215,0,0,0,0,0,0,0,121500301,121511
1215003,0,1,0,0,0,0,0,1215003,1,1215,0,0,0,0,0,0,0,121500302,121511
1215004,0,1,0,0,0,0,0,1215004,1,1215,0,0,0,0,0,0,0,121500401,105532
1215004,0,1,0,0,0,0,0,1215004,1,1215,0,0,0,0,0,0,0,121500402,105532
1216003,0,1,0,0,121611,0,0,1216003,1,1216,1111,0,0,0,0,0,0,121600301,911
1216003,0,1,0,0,121611,0,0,1216003,1,1216,1111,0,0,0,0,0,0,121600302,911
0,0,1,0,0,0,0,0,1216004,1,1216,0,0,0,0,0,0,0,121600401,106631
0,0,1,0,0,0,0,0,1219001,1,1219,0,0,0,0,0,0,0,121900101,121912
1219004,0,1,0,0,0,0,0,1219004,1,1219,0,0,0,0,0,0,0,121900401,100931
1219004,0,1,0,0,0,0,0,1219004,1,1219,0,0,0,0,0,0,0,121900402,100931
0,0,1,0,0,0,0,0,1220003,1,1220,122012,0,0,0,0,0,0,122000301,1011
1220004,0,1,0,0,0,0,0,1220004,1,1220,0,0,0,0,0,0,0,122000401,103131
1220004,0,1,0,0,0,0,0,1220004,1,1220,0,0,0,0,0,0,0,122000402,103131
1221003,0,1,0,0,122111,0,0,1221003,1,1221,911,0,0,0,0,0,0,122100301,811
1221003,0,1,0,0,0,0,0,1221003,1,1221,0,0,0,0,0,0,0,122100302,122111
1221004,0,1,0,0,0,0,0,1221004,1,1221,0,0,0,0,0,0,0,122100401,104032
1221004,0,1,0,0,0,0,0,1221004,1,1221,0,0,0,0,0,0,0,122100402,104032
1222002,0,1,0,0,0,0,0,1222002,1,1222,0,0,0,0,0,0,0,122200201,122211
1222002,0,1,0,0,0,0,0,1222002,1,1222,0,0,0,0,0,0,0,122200202,122211
1222004,0,1,0,0,0,0,0,1222004,1,1222,0,0,0,0,0,0,0,122200401,103433
1222004,0,1,0,0,0,0,0,1222004,1,1222,0,0,0,0,0,0,0,122200402,103433
1223001,0,1,0,0,122311,0,0,1223001,1,1223,911,0,0,0,0,0,0,122300101,811
1223001,0,1,0,0,122311,0,0,1223001,1,1223,911,0,0,0,0,0,0,122300102,811
0,0,1,0,0,0,0,0,1223008,1,1223,0,0,0,0,0,0,0,122300801,122332
0,0,1,0,0,0,0,0,1224003,1,1224,0,0,0,0,0,0,0,122400301,122411
1224004,0,1,0,0,0,0,0,1224004,1,1224,0,0,0,0,0,0,0,122400401,122431
1224004,0,1,0,0,0,0,0,1224004,1,1224,0,0,0,0,0,0,0,122400402,122431
1225002,0,1,0,0,0,0,0,1225002,1,1225,122511,0,0,0,0,0,0,122500201,1212
1225002,0,1,0,0,0,0,0,1225002,1,1225,122511,0,0,0,0,0,0,122500202,1212
1225004,0,1,0,0,0,0,0,1225004,1,1225,0,0,0,0,0,0,0,122500401,122531
1225004,0,1,0,0,0,0,0,1225004,1,1225,0,0,0,0,0,0,0,122500402,122531
1226001,0,1,0,0,0,0,0,1226001,1,1226,122611,0,0,0,0,0,0,122600101,1411
1226001,0,1,0,0,0,0,0,1226001,1,1226,122611,0,0,0,0,0,0,122600102,1411
1226004,0,1,0,0,0,0,0,1226004,1,1226,0,0,0,0,0,0,0,122600401,122631
1226004,0,1,0,0,0,0,0,1226004,1,1226,0,0,0,0,0,0,0,122600402,122631
0,0,1,0,0,0,0,0,1227003,1,1227,122711,0,0,0,0,0,0,122700301,5412
1227004,0,1,0,0,0,0,0,1227004,1,1227,0,0,0,0,0,0,0,122700401,122731
1227004,0,1,0,0,0,0,0,1227004,1,1227,0,0,0,0,0,0,0,122700402,122731
0,0,1,122811,0,1111,0,0,1228001,1,1228,1011,0,0,0,0,0,0,122800101,811
0,0,1,0,0,0,0,0,1228004,1,1228,0,0,0,0,0,0,0,122800401,122831
0,0,1,0,0,0,0,0,1229003,1,1229,0,0,0,0,0,0,0,122900301,102012
1229004,0,1,0,0,0,0,0,1229004,1,1229,0,0,0,0,0,0,0,122900401,102031
1229004,0,1,0,0,0,0,0,1229004,1,1229,0,0,0,0,0,0,0,122900402,102031
0,0,1,0,0,0,0,0,1230003,1,1230,0,0,0,0,0,0,0,123000301,190011
0,0,1,0,0,0,0,0,1230004,1,1230,0,0,0,0,0,0,0,123000401,190011
0,0,1,0,0,123111,0,0,1231001,1,1231,100011,0,0,0,0,0,0,123100101,411
1231004,0,1,0,0,0,0,0,1231004,1,1231,101031,0,0,0,0,0,0,123100401,1231
1231004,0,1,0,0,0,0,0,1231004,1,1231,101031,0,0,0,0,0,0,123100402,1231
1232002,0,1,0,0,0,0,0,1232002,1,1232,123211,0,0,0,0,0,0,123200201,100011
1232002,0,1,0,0,0,0,0,1232002,1,1232,123211,0,0,0,0,0,0,123200202,100011
1232004,0,1,0,0,0,0,0,1232004,1,1232,0,0,0,0,0,0,0,123200401,102331
1232004,0,1,0,0,0,0,0,1232004,1,1232,0,0,0,0,0,0,0,123200402,102331
0,0,1,0,0,0,0,0,1233005,1,1233,0,0,0,0,0,0,0,123300501,123311
1233008,0,1,0,0,0,0,0,1233008,1,1233,123331,0,0,0,0,0,0,123300801,3731
1233008,0,1,0,0,0,0,0,1233008,1,1233,123331,0,0,0,0,0,0,123300802,3731
0,0,1,0,0,0,0,0,1235003,1,1235,123511,0,0,0,0,0,0,123500301,100011
0,0,1,0,0,0,0,0,1235004,1,1235,0,0,0,0,0,0,0,123500401,102631
0,0,1,1511,0,1211,0,2511,1236002,1,1236,1011,0,0,0,123611,0,0,123600201,211
0,0,1,103731,0,3831,0,0,1236004,1,1236,3731,0,0,0,0,0,0,123600401,1231
1237003,0,1,0,0,0,0,0,1237003,1,1237,0,0,0,0,0,0,0,123700301,123711
1237003,0,1,0,0,0,0,0,1237003,1,1237,0,0,0,0,0,0,0,123700302,123711
1237004,0,1,0,0,0,0,0,1237004,1,1237,0,0,0,0,0,0,0,123700401,101331
1237004,0,1,0,0,0,0,0,1237004,1,1237,0,0,0,0,0,0,0,123700402,101331
0,0,1,0,0,123811,0,0,1238002,1,1238,3311,0,0,0,0,0,0,123800201,311
0,0,1,0,0,0,0,0,1238004,1,1238,0,0,0,0,0,0,0,123800401,107131
0,0,1,0,0,0,0,0,1239002,1,1239,0,0,0,0,0,0,0,123900201,123911
0,0,1,0,0,0,0,0,1239004,1,1239,0,0,0,0,0,0,0,123900401,100531
1240003,0,1,0,0,0,0,0,1240003,1,1240,0,0,0,0,0,0,0,124000301,124012
1240003,0,1,0,0,0,0,0,1240003,1,1240,0,0,0,0,0,0,0,124000302,124012
1240004,0,1,0,0,0,0,0,1240004,1,1240,0,0,0,0,0,0,0,124000401,100632
1240004,0,1,0,0,0,0,0,1240004,1,1240,0,0,0,0,0,0,0,124000402,100632
1241002,0,1,0,0,0,0,0,1241002,1,1241,0,0,0,0,0,0,0,124100201,124112
1241002,0,1,0,0,0,0,0,1241002,1,1241,0,0,0,0,0,0,0,124100202,124112
0,0,1,0,0,0,0,0,1241004,1,1241,0,0,0,0,0,0,0,124100401,102232
0,0,1,124212,0,6511,0,0,1242002,1,1242,3311,0,0,0,0,0,0,124200201,412
0,0,1,0,0,0,0,0,1242004,1,1242,0,0,0,0,0,0,0,124200401,104733
1245002,0,1,0,0,0,0,0,1245002,1,1245,0,0,0,0,0,0,0,124500201,124511
1245002,0,1,0,0,0,0,0,1245002,1,1245,0,0,0,0,0,0,0,124500202,124511
0,0,1,0,0,0,0,0,1245004,1,1245,0,0,0,0,0,0,0,124500401,106731
0,0,1,0,0,124611,0,0,1246003,1,1246,5411,0,0,0,0,0,0,124600301,5311
1246004,0,1,0,0,0,0,0,1246004,1,1246,0,0,0,0,0,0,0,124600401,101532
1246004,0,1,0,0,0,0,0,1246004,1,1246,0,0,0,0,0,0,0,124600402,101532
0,0,1,1511,0,311,0,5411,1247001,1,1247,211,0,0,0,124711,0,0,124700101,111
1247004,0,1,0,0,105131,0,0,1247004,1,1247,100011,0,0,0,0,0,0,124700401,1231
1247004,0,1,0,0,105131,0,0,1247004,1,1247,100011,0,0,0,0,0,0,124700402,1231
1248003,0,1,0,0,0,0,0,1248003,1,1248,124812,0,0,0,0,0,0,124800301,211
1248003,0,1,0,0,0,0,0,1248003,1,1248,124812,0,0,0,0,0,0,124800302,211
1248004,0,1,0,0,0,0,0,1248004,1,1248,0,0,0,0,0,0,0,124800401,102931
1248004,0,1,0,0,0,0,0,1248004,1,1248,0,0,0,0,0,0,0,124800402,102931
0,0,1,0,0,0,0,0,1249001,1,1249,124911,0,0,0,0,0,0,124900101,100011
1249004,0,1,0,0,0,0,0,1249004,1,1249,0,0,0,0,0,0,0,124900401,106531
1249004,0,1,0,0,0,0,0,1249004,1,1249,0,0,0,0,0,0,0,124900402,106531
0,0,1,124911,0,124812,0,125012,1250003,1,1250,1411,0,0,0,0,0,0,125000301,311
0,0,1,0,0,0,0,0,1250004,1,1250,106231,0,0,0,0,0,0,125000401,106131
1251002,0,1,0,0,0,0,0,1251002,1,1251,125111,0,0,0,0,0,0,125100201,1211
1251002,0,1,0,0,0,0,0,1251002,1,1251,125111,0,0,0,0,0,0,125100202,1211
0,0,1,0,0,0,0,0,1251004,1,1251,0,0,0,0,0,0,0,125100401,104631
0,0,1,0,0,0,0,0,1252002,1,1252,0,0,0,0,0,0,0,125200201,125212
0,0,1,0,0,0,0,0,1252004,1,1252,0,0,0,0,0,0,0,125200401,105331
1253002,0,1,6511,0,3311,0,125311,1253002,1,1253,1812,0,0,0,0,0,0,125300201,1411
1253002,0,1,6511,0,3311,0,125311,1253002,1,1253,1812,0,0,0,0,0,0,125300202,1411
0,0,1,0,0,0,0,0,1253004,1,1253,0,0,0,0,0,0,0,125300401,105932
0,0,1,0,0,0,0,0,1254003,1,1254,0,0,0,0,0,0,0,125400301,125414
0,0,1,0,0,0,0,0,1254004,1,1254,0,0,0,0,0,0,0,125400401,103831
1255003,0,1,0,0,0,0,0,1255003,1,1255,125511,0,0,0,0,0,0,125500301,511
1255003,0,1,0,0,0,0,0,1255003,1,1255,125511,0,0,0,0,0,0,125500302,511
1255004,0,1,0,0,105731,0,0,1255004,1,1255,6732,0,0,0,0,0,0,125500401,6632
1255004,0,1,0,0,105731,0,0,1255004,1,1255,6732,0,0,0,0,0,0,125500402,6632
0,0,1,0,0,0,0,0,1256002,1,1256,125611,0,0,0,0,0,0,125600201,811
0,0,1,0,0,0,0,0,1256004,1,1256,0,0,0,0,0,0,0,125600401,125631
0,0,0,0,0,0,0,0,1256004,1,1256,0,0,0,1,0,0,0,125600402,125631
0,0,0,0,0,0,0,0,1256004,1,1256,0,0,0,1,0,0,0,125600403,125631
1257003,0,1,0,0,0,0,0,1257003,1,1257,0,0,0,0,0,0,0,125700301,125711
1257003,0,1,0,0,0,0,0,1257003,1,1257,0,0,0,0,0,0,0,125700302,125711
1257004,0,1,0,0,0,0,0,1257004,1,1257,0,0,0,0,0,0,0,125700401,118531
1257004,0,1,0,0,0,0,0,1257004,1,1257,0,0,0,0,0,0,0,125700402,118531
1258003,0,1,0,0,0,0,0,1258003,1,1258,0,0,0,0,0,0,0,125800301,125812
1258003,0,1,0,0,0,0,0,1258003,1,1258,0,0,0,0,0,0,0,125800302,125812
1258004,0,1,0,0,0,0,0,1258004,1,1258,0,0,0,0,0,0,0,125800401,125831
1258004,0,1,0,0,0,0,0,1258004,1,1258,0,0,0,0,0,0,0,125800402,125831
1258004,0,1,0,0,0,0,0,1258004,1,1258,0,0,0,0,0,0,0,125800403,125831
1258004,0,1,0,0,0,0,0,1258004,1,1258,0,0,0,0,0,0,0,125800404,125831
0,0,1,0,0,0,0,0,1258004,1,1258,0,0,0,0,0,0,0,125800405,125812
1260002,0,1,0,0,0,0,0,1260002,1,1260,0,0,0,0,0,0,0,126000201,126012
1260002,0,1,0,0,0,0,0,1260002,1,1260,0,0,0,0,0,0,0,126000202,126012
0,0,1,0,0,0,0,0,1260004,1,1260,0,0,0,0,0,0,0,126000401,126031
0,0,1,0,0,0,0,0,1261001,1,1261,126112,0,0,0,0,0,0,126100101,126012
1261004,0,1,0,0,0,0,0,1261004,1,1261,0,0,0,0,0,0,0,126100401,126131
1261004,0,1,0,0,0,0,0,1261004,1,1261,0,0,0,0,0,0,0,126100402,126131
1261004,0,1,0,0,0,0,0,1261004,1,1261,0,0,0,0,0,0,0,126100403,126131
1262001,0,1,0,0,0,0,0,1262001,1,1262,0,0,0,0,0,0,0,126200101,126212
1262001,0,1,0,0,0,0,0,1262001,1,1262,0,0,0,0,0,0,0,126200102,126212
1262001,0,1,0,0,0,0,0,1262001,1,1262,0,0,0,0,0,0,0,126200103,126212
1262004,0,1,0,0,0,0,0,1262004,1,1262,104431,0,0,0,0,0,0,126200401,100011
1262004,0,1,0,0,0,0,0,1262004,1,1262,104431,0,0,0,0,0,0,126200402,100011
1262004,0,1,0,0,0,0,0,1262004,1,1262,104431,0,0,0,0,0,0,126200403,100011
1263003,0,1,0,0,0,0,0,1263003,1,1263,0,0,0,0,0,0,0,126300301,126311
1263003,0,1,0,0,0,0,0,1263003,1,1263,0,0,0,0,0,0,0,126300302,126311
1263004,0,1,0,0,0,0,0,1263004,1,1263,0,0,0,0,0,0,0,126300401,100831
1263004,0,1,0,0,0,0,0,1263004,1,1263,0,0,0,0,0,0,0,126300402,100831
1263004,0,1,0,0,0,0,0,1263004,1,1263,0,0,0,0,0,0,0,126300403,100831
1264003,0,1,0,0,0,0,0,1264003,1,1264,126411,0,0,0,0,0,0,126400301,100011
1264003,0,1,0,0,0,0,0,1264003,1,1264,126411,0,0,0,0,0,0,126400302,100011
1264003,0,1,0,0,0,0,0,1264003,1,1264,126412,0,0,0,0,0,0,126400303,100011
1264004,0,1,0,0,0,0,0,1264004,1,1264,0,0,0,0,0,0,0,126400401,126431
1264004,0,1,0,0,0,0,0,1264004,1,1264,0,0,0,0,0,0,0,126400402,126431
1264004,0,1,0,0,0,0,0,1264004,1,1264,0,0,0,0,0,0,0,126400403,126431
1265003,0,1,0,0,0,0,0,1265003,1,1265,0,0,0,0,0,0,0,126500301,126511
1265003,0,1,0,0,0,0,0,1265003,1,1265,0,0,0,0,0,0,0,126500302,126511
1265004,0,1,0,0,0,0,0,1265004,1,1265,0,0,0,0,0,0,0,126500401,126531
1265004,0,1,0,0,0,0,0,1265004,1,1265,0,0,0,0,0,0,0,126500402,126531
0,0,1,0,0,0,0,0,1266003,1,1266,126611,0,0,0,0,0,0,126600301,100011
1266004,0,1,0,0,0,0,0,1266004,1,1266,107031,0,0,0,0,0,0,126600401,311
1266004,0,1,0,0,0,0,0,1266004,1,1266,107031,0,0,0,0,0,0,126600402,311
1267003,0,1,0,0,0,0,0,1267003,1,1267,0,0,0,0,0,0,0,126700301,126711
1267003,0,1,0,0,0,0,0,1267003,1,1267,0,0,0,0,0,0,0,126700302,126711
1267004,0,1,0,0,0,0,0,1267004,1,1267,0,0,0,0,0,0,0,126700401,103231
1267004,0,1,0,0,0,0,0,1267004,1,1267,0,0,0,0,0,0,0,126700402,103231
1268002,0,1,0,0,0,0,0,1268002,1,1268,0,0,0,0,0,0,0,126800201,126811
1268002,0,1,0,0,0,0,0,1268002,1,1268,0,0,0,0,0,0,0,126800202,126811
0,0,1,0,0,0,0,0,1268003,1,1268,0,0,0,0,0,0,0,126800301,0
0,0,1,0,0,0,0,0,1268004,1,1268,0,0,0,0,0,0,0,126800401,103433
0,0,0,0,0,0,0,0,1269001,1,1269,0,0,0,1,0,0,0,126900101,0
1269002,0,1,0,0,0,0,0,1269002,1,1269,0,0,0,0,0,0,0,126900201,126911
1269002,0,1,0,0,0,0,0,1269002,1,1269,0,0,0,0,0,0,0,126900202,126911
1269004,0,1,0,0,0,0,0,1269004,1,1269,0,0,0,0,0,0,0,126900401,118131
1269004,0,1,0,0,0,0,0,1269004,1,1269,0,0,0,0,0,0,0,126900402,118131
1270002,0,1,2511,0,1211,0,6311,1270002,1,1270,413,0,0,0,127011,0,0,127000201,312
1270002,0,1,2511,0,1211,0,6311,1270002,1,1270,413,0,0,0,127011,0,0,127000202,312
1270004,0,1,0,0,0,0,0,1270004,1,1270,104532,0,0,0,0,0,0,127000401,1031
1270004,0,1,0,0,0,0,0,1270004,1,1270,104532,0,0,0,0,0,0,127000402,1031
0,0,1,0,0,127111,0,0,1271001,1,1271,2512,0,0,0,0,0,0,127100101,2511
1271004,0,1,0,0,0,0,0,1271004,1,1271,0,0,0,0,0,0,0,127100401,103131
1271004,0,1,0,0,0,0,0,1271004,1,1271,0,0,0,0,0,0,0,127100402,103131
0,0,1,0,0,0,0,0,1272001,1,1272,0,0,0,0,0,0,0,127200101,127212
1272004,0,1,0,0,0,0,0,1272004,1,1272,106031,0,0,0,0,0,0,127200401,6632
1272004,0,1,0,0,0,0,0,1272004,1,1272,106031,0,0,0,0,0,0,127200402,6632
1273003,0,1,127311,0,915,0,0,1273003,1,1273,814,0,0,0,0,0,0,127300301,411
1273003,0,1,127311,0,915,0,0,1273003,1,1273,814,0,0,0,0,0,0,127300302,411
1273004,0,1,0,0,0,0,0,1273004,1,1273,0,0,0,0,0,0,0,127300401,101632
1273004,0,1,0,0,0,0,0,1273004,1,1273,0,0,0,0,0,0,0,127300402,101632
1275003,0,1,0,0,0,0,0,1275003,1,1275,127511,0,0,0,0,0,0,127500301,911
1275003,0,1,0,0,0,0,0,1275003,1,1275,127511,0,0,0,0,0,0,127500302,911
1275003,0,1,0,0,0,0,0,1275003,1,1275,127511,0,0,0,0,0,0,127500303,911
1275004,0,1,0,0,0,0,0,1275004,1,1275,0,0,0,0,0,0,0,127500401,102831
1275004,0,1,0,0,0,0,0,1275004,1,1275,0,0,0,0,0,0,0,127500402,102831
1275004,0,1,0,0,0,0,0,1275004,1,1275,0,0,0,0,0,0,0,127500403,102831
0,0,1,0,0,0,0,0,1276002,1,1276,127612,0,0,0,0,0,0,127600201,100011
1276004,0,1,0,0,0,0,0,1276004,1,1276,0,0,0,0,0,0,0,127600401,105631
1276004,0,1,0,0,0,0,0,1276004,1,1276,0,0,0,0,0,0,0,127600402,105631
1276004,0,1,0,0,0,0,0,1276004,1,1276,0,0,0,0,0,0,0,127600403,105631
1277003,0,1,0,0,0,0,0,1277003,1,1277,193511,0,0,0,0,0,0,127700301,127712
1277003,0,1,0,0,0,0,0,1277003,1,1277,193511,0,0,0,0,0,0,127700302,127712
1277004,0,1,0,0,0,0,0,1277004,1,1277,0,0,0,0,0,0,0,127700401,127731
1277004,0,1,0,0,0,0,0,1277004,1,1277,0,0,0,0,0,0,0,127700402,127731
1277004,0,1,0,0,0,0,0,1277004,1,1277,0,0,0,0,0,0,0,127700403,127731
1277004,0,1,0,0,0,0,0,1277004,1,1277,0,0,0,0,0,0,0,127700404,127731
1277004,0,1,0,0,0,0,0,1277004,1,1277,0,0,0,0,0,0,0,127700405,127731
1277004,0,1,0,0,0,0,0,1277004,1,1277,0,0,0,0,0,0,0,127700406,127731
1278002,0,1,0,0,0,0,0,1278002,1,1278,0,0,0,0,0,0,0,127800201,127812
1278002,0,1,0,0,0,0,0,1278002,1,1278,0,0,0,0,0,0,0,127800202,127812
1278002,0,1,0,0,0,0,0,1278002,1,1278,0,0,0,0,0,0,0,127800203,127812
1278004,0,1,0,0,0,0,0,1278004,1,1278,0,0,0,0,0,0,0,127800401,127831
1278004,0,1,0,0,0,0,0,1278004,1,1278,0,0,0,0,0,0,0,127800402,127831
1279003,0,1,0,0,0,0,0,1279003,1,1279,0,0,0,0,0,0,0,127900301,127911
1279003,0,1,0,0,0,0,0,1279003,1,1279,0,0,0,0,0,0,0,127900302,127911
0,0,1,0,0,0,0,0,1279004,1,1279,0,0,0,0,0,0,0,127900401,105831
1280001,0,1,128011,0,7511,0,0,1280001,1,1280,6511,0,0,0,0,0,0,128000101,311
1280001,0,1,128011,0,7511,0,0,1280001,1,1280,6511,0,0,0,0,0,0,128000102,311
1280004,0,1,0,0,0,0,0,1280004,1,1280,118031,0,0,0,0,0,0,128000401,3731
1280004,0,1,0,0,0,0,0,1280004,1,1280,118031,0,0,0,0,0,0,128000402,3731
1283002,0,1,128311,0,5311,0,0,1283002,1,1283,416,0,0,0,0,0,0,128300201,111
1283002,0,1,128311,0,5311,0,0,1283002,1,1283,416,0,0,0,0,0,0,128300202,111
1283002,0,1,128311,0,5311,0,0,1283002,1,1283,416,0,0,0,0,0,0,128300203,111
1283002,0,1,128311,0,5311,0,0,1283002,1,1283,416,0,0,0,0,0,0,128300204,111
1283002,0,1,128311,0,5311,0,0,1283002,1,1283,416,0,0,0,0,0,0,128300205,111
