action_10,depend_action_7,action_7,depend_action_2,action_2,skill_area_width,depend_action_6,action_1,skill_cast_time,action_3,skill_id,skill_type,depend_action_1,depend_action_4,depend_action_10,name,action_6,depend_action_5,depend_action_9,description,depend_action_8,depend_action_3,icon_type,boss_ub_cool_time,action_8,action_4,action_5,action_9
0,0,0,0,0,0,0,210701101,5.0,0,2107011,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210800102,0,0,210800101,1.0,0,2108001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210800202,0,0,210800201,0.0,210800203,2108002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210800302,0,0,210800301,0.0,0,2108003,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,210803101,2.0,0,2108031,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210803202,0,0,210803201,0.0,210803203,2108032,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210803302,0,0,210803301,0.0,0,2108033,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210900102,0,0,210900101,4.0,210900103,2109001,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,210900104,210900105,0
0,0,0,0,210900202,0,0,210900201,0.0,0,2109002,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210900302,0,0,210900301,1.0,210900303,2109003,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,210900304,210900305,0
0,0,0,0,0,0,0,0,1.0,0,2109004,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,210901107,0,210901102,0,0,210901101,3.0,210901103,2109011,0,0,0,0,"",210901106,0,0,"",0,0,1001,0.0,0,210901104,210901105,0
0,0,0,0,210901202,0,0,210901201,0.0,0,2109012,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,210901302,0,0,210901301,1.0,210901303,2109013,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,210901304,210901305,0
0,0,0,0,0,0,0,0,1.0,0,2109014,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211001102,0,0,211001101,0.0,211001103,2110011,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211001201,1.125,0,2110012,0,0,0,0,"",0,0,0,"",0,0,2003,0.0,0,0,0,0
0,0,0,211001301,211001302,0,0,211001301,1.125,0,2110013,0,0,0,0,"",0,0,0,"",0,0,2022,0.0,0,0,0,0
0,0,0,0,211101102,0,0,211101101,0.0,0,2111011,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211101201,1.375,0,2111012,1,0,0,0,"",0,0,0,"",0,0,2005,0.0,0,0,0,0
0,0,0,0,0,0,0,211101301,1.375,0,2111013,1,0,0,0,"",0,0,0,"",0,0,2013,0.0,0,0,0,0
0,0,0,0,211200102,0,0,211200101,2.0,211200103,2112001,1,0,0,0,"",0,0,0,"",0,211200102,1001,0.0,0,0,0,0
0,0,0,0,211200202,0,0,211200201,2.0,211200203,2112002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,211200204,0,0
0,0,0,0,211200302,0,0,211200301,2.0,211200303,2112003,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211300102,0,0,211300101,0.0,0,2113001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300201,0.0,0,2113002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300301,0.0,0,2113003,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300401,0.0,0,2113004,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300501,0.0,0,2113005,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300601,0.0,0,2113006,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300701,0.0,0,2113007,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300801,0.0,0,2113008,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211300901,0.0,0,2113009,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301001,0.0,0,2113010,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211301102,0,0,211301101,0.0,0,2113011,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301201,0.0,0,2113012,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301301,0.0,0,2113013,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301401,0.0,0,2113014,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301501,0.0,0,2113015,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301601,0.0,0,2113016,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301701,0.0,0,2113017,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301801,0.0,0,2113018,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211301901,0.0,0,2113019,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302001,0.0,0,2113020,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211302102,0,0,211302101,0.0,0,2113021,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302201,0.0,0,2113022,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302301,0.0,0,2113023,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302401,0.0,0,2113024,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302501,0.0,0,2113025,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302601,0.0,0,2113026,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302701,0.0,0,2113027,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302801,0.0,0,2113028,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211302901,0.0,0,2113029,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211303002,0,0,211303001,0.0,0,2113030,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303101,0.0,0,2113031,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303201,0.0,0,2113032,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303301,0.0,0,2113033,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303401,0.0,0,2113034,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303501,0.0,0,2113035,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303601,0.0,0,2113036,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303701,0.0,0,2113037,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303801,0.0,0,2113038,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211303901,0.0,0,2113039,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304001,0.0,0,2113040,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304101,0.0,0,2113041,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304201,0.0,0,2113042,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304301,0.0,0,2113043,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304401,0.0,0,2113044,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304501,0.0,0,2113045,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304601,0.0,0,2113046,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304701,0.0,0,2113047,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304801,0.0,0,2113048,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211304901,0.0,0,2113049,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305001,0.0,0,2113050,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305101,0.0,0,2113051,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305201,0.0,0,2113052,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305301,0.0,0,2113053,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305401,0.0,0,2113054,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305501,0.0,0,2113055,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305601,0.0,0,2113056,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305701,0.0,0,2113057,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305801,0.0,0,2113058,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211305901,0.0,0,2113059,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306001,0.0,0,2113060,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306101,0.0,0,2113061,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306201,0.0,0,2113062,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306301,0.0,0,2113063,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306401,0.0,0,2113064,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306501,0.0,0,2113065,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306601,0.0,0,2113066,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306701,0.0,0,2113067,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306801,0.0,0,2113068,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211306901,0.0,0,2113069,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307001,0.0,0,2113070,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307101,0.0,0,2113071,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307201,0.0,0,2113072,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307301,0.0,0,2113073,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307401,0.0,0,2113074,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307501,0.0,0,2113075,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307601,0.0,0,2113076,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307701,0.0,0,2113077,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307801,0.0,0,2113078,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211307901,0.0,0,2113079,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308001,0.0,0,2113080,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308101,0.0,0,2113081,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308201,0.0,0,2113082,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308301,0.0,0,2113083,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308401,0.0,0,2113084,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308501,0.0,0,2113085,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308601,0.0,0,2113086,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308701,0.0,0,2113087,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308801,0.0,0,2113088,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211308901,0.0,0,2113089,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309001,0.0,0,2113090,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309101,0.0,0,2113091,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309201,0.0,0,2113092,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211309302,0,0,211309301,0.0,0,2113093,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309401,0.0,0,2113094,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309501,0.0,0,2113095,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309601,0.0,0,2113096,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309701,0.0,0,2113097,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211309802,0,0,211309801,0.0,0,2113098,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211309901,0.0,0,2113099,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211310001,0.0,0,2113100,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211400101,0.0,0,2114001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211400201,0.0,0,2114002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211400301,0.0,0,2114003,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211400401,0.0,0,2114004,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500101,0.0,0,2115001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211500202,0,0,211500201,0.0,0,2115002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500301,0.0,0,2115003,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500401,0.0,0,2115004,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500501,0.0,0,2115005,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500601,0.0,0,2115006,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500701,0.0,0,2115007,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500801,0.0,0,2115008,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211500901,0.0,0,2115009,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501001,0.0,0,2115010,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501101,0.0,0,2115011,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501201,0.0,0,2115012,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211501302,0,0,211501301,0.0,0,2115013,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501401,0.0,0,2115014,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501501,0.0,0,2115015,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501601,0.0,0,2115016,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501701,0.0,0,2115017,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211501802,0,0,211501801,0.0,0,2115018,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211501901,0.0,0,2115019,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,211502001,0.0,0,2115020,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211600102,0,0,211600101,4.0,211600103,2116001,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,211600104,0,0
0,0,0,0,211600202,0,0,211600201,0.0,0,2116002,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,211600302,0,0,211600301,1.0,211600303,2116003,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,211600304,0,0
0,0,0,0,0,0,0,0,1.0,0,2116004,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,211700101,211700102,0,0,211700101,3.0,211700103,2117001,0,0,0,0,"",0,0,0,"루나의 탑 작은 미스티",0,211700102,1001,0.0,0,0,0,0
0,0,0,0,211700202,0,0,211700201,3.0,0,2117002,1,0,0,0,"",0,0,0,"루나의 탑 작은 미스티",0,0,1001,0.0,0,0,0,0
0,0,0,0,211800102,0,0,211800101,2.0,211800103,2118001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,211800104,0,0
0,0,0,211800201,211800202,0,0,211800201,0.4,0,2118002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,213000102,0,0,213000101,2.4,213000103,2130001,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,213000104,0,0
0,0,0,0,213100102,0,0,213100101,2.45,0,2131001,0,0,0,0,"",0,0,0,"데미지를 입혔을 때 오너에게 흡혼 스택+1",0,0,1001,0.0,0,0,0,0
0,0,0,0,213100202,0,0,213100201,0.0,0,2131002,0,0,0,0,"",0,0,0,"크리티컬 공격을 받았을 때 오너에게 흡혼 스택-1",0,0,1001,0.0,0,0,0,0
0,0,0,213200101,213200102,0,0,213200101,3.0,0,2132001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,213200202,0,0,213200201,0.0,213200203,2132002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,213200302,0,0,213200301,0.0,0,2132003,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,213300101,213300102,0,0,213300101,4.0,0,2133001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,213400101,213400102,0,0,213400101,3.5,213400103,2134001,1,0,0,0,"",0,0,0,"",0,213400102,1001,0.0,0,0,0,0
0,0,0,213500101,213500102,0,0,213500101,2.0,0,2135001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,213500202,0,0,213500201,2.0,213500203,2135002,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,213500204,0,0
0,0,0,0,0,0,0,213600101,0.0,0,2136001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,213600201,1.0,0,2136002,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,213601101,0.0,0,2136011,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,213601201,1.0,0,2136012,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,213700101,213700102,0,0,213700101,3.0,213700103,2137001,0,0,213700102,0,"",0,0,0,"",0,213700102,1001,0.0,0,213700104,0,0
0,0,0,213800101,213800102,0,0,213800101,1.8,213800103,2138001,0,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,213900101,213900102,0,0,213900101,5.0,213900103,2139001,0,0,0,0,"",0,0,0,"",0,213900102,1001,0.0,0,0,0,0
0,0,0,214000101,214000102,0,0,214000101,3.5,0,2140001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,214100101,214100102,0,0,214100101,3.0,0,2141001,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,214200101,214200102,0,0,214200101,3.0,214200103,2142001,1,0,0,0,"",0,0,0,"",0,214200102,1001,0.0,0,0,0,0
0,0,0,214300101,214300102,0,0,214300101,3.0,214300103,2143001,1,0,0,0,"",0,0,0,"",0,214300102,1001,0.0,0,0,0,0
0,0,0,214400101,214400102,0,0,214400101,2.5,214400103,2144001,1,0,0,0,"",0,0,0,"",0,214400102,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501101,0.0,0,2145011,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501201,0.0,0,2145012,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501301,0.0,0,2145013,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501401,0.0,0,2145014,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501501,0.0,0,2145015,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501601,0.0,0,2145016,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501701,0.0,0,2145017,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501801,0.0,0,2145018,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214501901,0.0,0,2145019,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502001,0.0,0,2145020,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502101,0.0,0,2145021,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502201,0.0,0,2145022,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502301,0.0,0,2145023,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502401,0.0,0,2145024,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502501,0.0,0,2145025,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502601,0.0,0,2145026,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502701,0.0,0,2145027,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502801,0.0,0,2145028,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214502901,0.0,0,2145029,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503001,0.0,0,2145030,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503101,0.0,0,2145031,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503201,0.0,0,2145032,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503301,0.0,0,2145033,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503401,0.0,0,2145034,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503501,0.0,0,2145035,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503601,0.0,0,2145036,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503701,0.0,0,2145037,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503801,0.0,0,2145038,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214503901,0.0,0,2145039,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
0,0,0,0,0,0,0,214504001,0.0,0,2145040,1,0,0,0,"",0,0,0,"",0,0,1001,0.0,0,0,0,0
