ex_skill_lv_3,life_steal,hp,rarity,ex_skill_lv_1,resist_status_id,energy_recovery_rate,promotion_level,main_skill_lv_4,level,dodge,virtual_hp,physical_penetrate,energy_reduce_rate,unique_equipment_flag_1,wave_energy_recovery,unit_id,magic_critical,ex_skill_lv_5,def,enemy_id,magic_penetrate,main_skill_lv_9,ex_skill_lv_4,main_skill_lv_5,magic_str,ex_skill_lv_2,main_skill_lv_2,magic_def,atk,main_skill_lv_10,accuracy,main_skill_lv_3,main_skill_lv_1,break_durability,physical_critical,main_skill_lv_8,union_burst_level,hp_recovery_rate,resist_variation_id,wave_hp_recovery,main_skill_lv_6,name,main_skill_lv_7
0,0,14401,1,0,200000001,50,1,47,42,1,0,0,0,0,0,202700,20,0,66,102040306,0,0,0,0,0,0,47,53,1260,0,0,47,47,0,20,0,42,0,0,0,0,"허밋 나이트",0
42,0,8682,1,42,200000001,50,1,42,42,1,0,0,0,0,0,603001,20,42,61,102040308,0,42,42,42,0,42,42,35,1011,42,0,42,42,0,20,42,42,0,0,0,42,"니논의 섀도우",42
0,0,7628,1,0,200000001,50,1,52,44,1,0,0,0,0,0,200600,20,0,40,102050101,0,0,0,0,0,0,52,40,1346,0,0,52,52,0,20,0,44,0,0,0,0,"랫튼",0
0,0,9518,1,0,200000010,50,1,52,44,1,0,0,0,0,0,201000,20,0,40,102050102,0,0,0,0,949,0,52,43,0,0,0,52,52,0,20,0,44,0,0,0,0,"스컬 플레임",0
0,0,11749,1,0,200000003,50,1,52,44,1,0,0,0,0,0,201200,20,0,300,102050103,0,0,0,0,0,0,52,58,1346,0,0,52,52,0,20,0,44,0,0,0,0,"골렘",0
0,0,5146,1,0,200000003,50,1,52,44,1,0,0,0,0,0,201201,20,0,300,102050104,0,0,0,0,0,0,52,9999,1346,0,0,52,52,0,20,0,44,0,0,0,0,"블루 골렘",0
0,0,10497,1,0,200000009,50,1,52,44,1,0,0,0,0,0,201301,20,0,49,102050105,0,0,0,0,0,0,52,40,911,0,0,52,52,0,20,0,44,0,0,0,0,"매드 플라워",0
0,0,13819,1,0,200000003,50,1,52,44,1,0,0,0,0,0,202901,20,0,53,102050106,0,0,0,0,0,0,52,35,1193,0,0,52,52,0,20,0,44,0,0,0,0,"록 리자드",0
0,0,8645,1,0,200000001,50,1,52,44,1,0,0,0,0,0,200901,20,0,50,102050107,0,0,0,0,0,0,52,44,1111,0,0,52,52,0,20,0,44,0,0,0,0,"트위스티드 아카시아",0
0,0,17786,1,0,200000001,50,1,52,44,1,0,0,0,0,0,200400,20,0,36,102050108,0,0,0,0,0,0,52,31,1453,0,0,52,52,0,20,0,44,0,0,0,0,"웨어울프",0
44,0,11128,1,44,200000001,50,1,44,44,1,0,0,0,0,0,602101,20,44,70,102050110,0,44,44,44,0,44,44,42,909,44,0,44,44,0,20,44,44,0,0,0,44,"쿠루미의 섀도우",44
0,0,18512,1,0,200000001,50,1,56,46,1,0,0,0,0,0,200400,20,0,40,102050201,0,0,0,0,0,0,56,34,1612,0,0,56,56,0,20,0,46,0,0,0,0,"웨어울프",0
0,0,13749,1,0,200000003,50,1,56,46,1,0,0,0,0,0,201200,20,0,300,102050202,0,0,0,0,0,0,56,58,1446,0,0,56,56,0,20,0,46,0,0,0,0,"골렘",0
0,0,5407,1,0,200000003,50,1,56,46,1,0,0,0,0,0,201201,20,0,300,102050203,0,0,0,0,0,0,56,9999,1446,0,0,56,56,0,20,0,46,0,0,0,0,"블루 골렘",0
0,0,9550,1,0,200000001,50,1,56,46,1,0,0,0,0,0,201600,20,0,36,102050204,0,0,0,0,769,0,56,45,0,0,0,56,56,0,20,0,46,0,0,0,0,"드라이어드",0
0,0,15443,1,0,200000006,50,1,56,46,1,0,0,0,0,0,202800,20,0,47,102050205,0,0,0,0,0,0,56,33,1592,0,0,56,56,0,20,0,46,0,0,0,0,"방랑 까마귀",0
0,0,10024,1,0,200000001,50,1,56,46,1,0,0,0,0,0,203200,20,0,40,102050206,0,0,0,0,739,0,56,58,0,0,0,56,56,0,20,0,46,0,0,0,0,"임프",0
0,0,11796,1,0,200000001,50,1,56,46,1,0,0,0,0,0,204200,20,0,36,102050207,0,0,0,0,1233,0,56,49,0,0,0,56,56,0,20,0,46,0,0,0,0,"알토 버드",0
46,0,13459,1,46,200000001,50,1,46,46,1,0,0,0,0,0,604801,20,46,83,102050208,0,46,46,46,0,46,46,45,1038,46,0,46,46,0,20,46,46,0,0,0,46,"미후유의 섀도우",46
0,0,97482,1,0,300000003,60,1,58,49,1,0,0,0,0,0,300600,20,0,37,102050301,0,0,0,0,1469,0,58,38,1402,0,0,58,58,0,20,0,49,0,0,0,0,"크리퍼",0
0,0,21091,1,0,200000001,50,1,58,49,1,0,0,0,0,0,200400,20,0,41,102050302,0,0,0,0,0,0,58,35,1752,0,0,58,58,0,20,0,49,0,0,0,0,"웨어울프",0
0,0,11245,1,0,200000001,50,1,58,49,1,0,0,0,0,0,200901,20,0,54,102050303,0,0,0,0,0,0,58,48,1451,0,0,58,58,0,20,0,49,0,0,0,0,"트위스티드 아카시아",0
0,0,11721,1,0,200000010,50,1,58,49,1,0,0,0,0,0,201000,20,0,43,102050304,0,0,0,0,1112,0,58,53,0,0,0,58,58,0,20,0,49,0,0,0,0,"스컬 플레임",0
0,0,14114,1,0,200000003,50,1,58,49,1,0,0,0,0,0,201200,20,0,300,102050305,0,0,0,0,0,0,58,65,1580,0,0,58,58,0,20,0,49,0,0,0,0,"골렘",0
0,0,7613,1,0,200000003,50,1,58,49,1,0,0,0,0,0,201201,20,0,200,102050306,0,0,0,0,0,0,58,9999,1580,0,0,58,58,0,20,0,49,0,0,0,0,"블루 골렘",0
0,0,12250,1,0,200000001,50,1,58,49,1,0,0,0,0,0,201600,20,0,36,102050307,0,0,0,0,909,0,58,45,0,0,0,58,58,0,20,0,49,0,0,0,0,"드라이어드",0
0,0,19738,1,0,200000001,50,1,58,49,1,0,0,0,0,0,203800,20,0,53,102050308,0,0,0,0,0,0,58,38,1431,0,0,58,58,0,20,0,49,0,0,0,0,"오크",0
0,0,17496,1,0,200000001,50,1,58,49,1,0,0,0,0,0,204200,20,0,38,102050310,0,0,0,0,1543,0,58,51,0,0,0,58,58,0,20,0,49,0,0,0,0,"알토 버드",0
49,0,24303,1,49,200000001,50,5,49,49,1,0,0,0,0,0,603801,20,49,43,102050311,0,49,49,49,0,49,49,45,1502,49,0,49,49,0,20,49,49,0,0,0,49,"시오리의 섀도우",49
0,0,27409,1,0,200000001,50,1,63,55,1,0,0,0,0,0,200500,20,0,48,102060101,0,0,0,0,0,0,63,38,2466,0,0,63,63,0,20,0,55,0,0,0,0,"와일드 혼",0
0,0,23151,1,0,200000006,50,1,63,55,1,0,0,0,0,0,200800,20,0,57,102060102,0,0,0,0,0,0,63,43,1485,0,0,63,63,0,20,0,55,0,0,0,0,"비글",0
0,0,21221,1,0,200000010,50,1,63,55,1,0,0,0,0,0,201000,20,0,43,102060103,0,0,0,0,1642,0,63,53,0,0,0,63,63,0,20,0,55,0,0,0,0,"스컬 플레임",0
0,0,21614,1,0,200000003,50,1,63,55,1,0,0,0,0,0,201200,20,0,300,102060104,0,0,0,0,0,0,63,65,2010,0,0,63,63,0,20,0,55,0,0,0,0,"골렘",0
0,0,21527,1,0,200000003,50,1,63,55,1,0,0,0,0,0,201300,20,0,57,102060105,0,0,0,0,0,0,63,46,1475,0,0,63,63,0,20,0,55,0,0,0,0,"록 플라워",0
0,0,24515,1,0,200000001,50,1,63,55,1,0,0,0,0,0,202200,20,0,38,102060106,0,0,0,0,1573,0,63,51,0,0,0,63,63,0,20,0,55,0,0,0,0,"윙 롭",0
0,0,24106,1,0,200000001,50,1,63,55,1,0,0,0,0,0,202500,20,0,41,102060107,0,0,0,0,1470,0,63,58,0,0,0,63,63,0,20,0,55,0,0,0,0,"케이브 뱃",0
0,0,21805,1,0,200000001,50,1,63,55,1,0,0,0,0,0,202600,20,0,41,102060108,0,0,0,0,2122,0,63,52,0,0,0,63,63,0,20,0,55,0,0,0,0,"케이브 스네일",0
55,0,28395,1,55,200000001,50,5,55,55,1,0,0,0,0,0,600201,20,55,36,102060110,0,55,55,55,2516,55,55,81,0,55,0,55,55,0,20,55,55,0,0,0,55,"유이의 섀도우",55
0,0,28328,1,0,200000001,50,1,65,58,1,0,0,0,0,0,200400,20,0,42,102060201,0,0,0,0,0,0,65,37,2266,0,0,65,65,0,20,0,58,0,0,0,0,"웨어울프",0
0,0,22227,1,0,200000003,50,1,65,58,1,0,0,0,0,0,201300,20,0,57,102060202,0,0,0,0,0,0,65,46,1655,0,0,65,65,0,20,0,58,0,0,0,0,"록 플라워",0
0,0,17176,1,1,200000001,50,1,65,58,1,0,0,0,0,0,202000,20,0,9999,102060203,0,0,0,0,0,0,65,102,1646,0,0,65,65,0,20,0,58,0,0,0,0,"터틀 타이런트",0
0,0,24163,1,0,200000001,50,1,65,58,1,0,0,0,0,0,202700,20,0,87,102060204,0,0,0,0,0,0,65,71,1873,0,0,65,65,0,20,0,58,0,0,0,0,"허밋 나이트",0
0,0,26178,1,0,200000006,50,1,65,58,1,0,0,0,0,0,202800,20,0,48,102060205,0,0,0,0,0,0,65,32,2169,0,0,65,65,0,20,0,58,0,0,0,0,"방랑 까마귀",0
0,0,26204,1,0,200000001,50,1,65,58,1,0,0,0,0,0,203800,20,0,58,102060206,0,0,0,0,0,0,65,42,2024,0,0,65,65,0,20,0,58,0,0,0,0,"오크",0
0,0,28760,1,0,200000001,50,1,65,58,1,0,0,0,0,0,203801,20,0,58,102060207,0,0,0,0,0,0,65,42,2245,0,0,65,65,0,20,0,58,0,0,0,0,"하이 오크",0
0,0,21352,1,0,200000006,50,1,65,58,1,0,0,0,0,0,203900,20,0,42,102060208,0,0,0,0,0,0,65,42,1766,0,0,65,65,0,20,0,58,0,0,0,0,"이블 캐논",0
58,0,32555,1,58,200000001,50,1,58,58,1,0,0,0,0,0,603301,20,58,96,102060209,0,58,58,58,0,58,58,46,2510,58,0,58,58,0,20,58,58,0,0,0,58,"마히루의 섀도우",58
0,0,42004,1,0,300000003,70,1,65,61,1,0,0,0,0,0,301200,20,0,300,102060301,0,0,0,0,1420,0,65,200,2089,0,0,65,65,0,20,0,61,0,0,0,0,"그레이터 골렘",0
0,0,24809,1,0,200000006,50,1,65,61,1,0,0,0,0,0,200800,20,0,67,102060302,0,0,0,0,0,0,65,61,1502,0,0,65,65,0,20,0,61,0,0,0,0,"비글",0
0,0,21227,1,0,200000003,50,1,65,61,1,0,0,0,0,0,201300,20,0,57,102060303,0,0,0,0,0,0,65,46,1555,0,0,65,65,0,20,0,61,0,0,0,0,"록 플라워",0
0,0,21793,1,0,200000001,50,1,65,61,1,0,0,0,0,0,201400,20,0,67,102060304,0,0,0,0,2514,0,65,46,0,0,0,65,65,0,20,0,61,0,0,0,0,"엘더 클라우드",0
0,0,19502,1,1,200000001,50,1,65,61,1,0,0,0,0,0,202000,20,0,9999,102060305,0,0,0,0,0,0,65,104,1815,0,0,65,65,0,20,0,61,0,0,0,0,"터틀 타이런트",0
0,0,26567,1,0,200000001,50,1,65,61,1,0,0,0,0,0,202200,20,0,41,102060306,0,0,0,0,1431,0,65,56,0,0,0,65,65,0,10,0,61,0,0,0,0,"윙 롭",0
0,0,25915,1,0,200000001,50,1,65,61,1,0,0,0,0,0,202600,20,0,52,102060307,0,0,0,0,2724,0,65,63,0,0,0,65,65,0,20,0,61,0,0,0,0,"케이브 스네일",0
0,0,25911,1,0,200000001,50,1,65,61,1,0,0,0,0,0,202700,20,0,90,102060308,0,0,0,0,0,0,65,75,2050,0,0,65,65,0,20,0,61,0,0,0,0,"허밋 나이트",0
0,0,25419,1,0,200000006,50,1,65,61,1,0,0,0,0,0,203700,20,0,45,102060309,0,0,0,0,0,0,65,35,1577,0,0,65,65,0,20,0,61,0,0,0,0,"넛츠 슈터",0
61,0,27622,1,61,200000001,50,1,61,61,1,0,0,0,0,0,604901,20,61,87,102060310,0,61,61,61,0,61,61,65,2532,61,0,61,61,0,20,61,61,0,0,0,61,"시즈루의 섀도우",61
0,0,26809,1,0,200000006,50,1,68,64,1,0,0,0,0,0,200800,20,0,67,102070101,0,0,0,0,0,0,68,61,1552,0,0,68,68,0,20,0,64,0,0,0,0,"비글",0
0,0,28502,1,1,200000001,50,1,68,64,1,0,0,0,0,0,202000,20,0,9999,102070103,0,0,0,0,0,0,68,104,2015,0,0,68,68,0,20,0,64,0,0,0,0,"터틀 타이런트",0
0,0,33911,1,0,200000001,50,1,68,64,1,0,0,0,0,0,202700,20,0,90,102070104,0,0,0,0,0,0,68,75,3000,0,0,68,68,0,20,0,64,0,0,0,0,"허밋 나이트",0
0,0,33068,1,0,200000001,50,1,68,64,1,0,0,0,0,0,202902,20,0,79,102070105,0,0,0,0,0,0,68,70,3036,0,0,68,68,0,20,0,64,0,0,0,0,"글래스 리자드",0
0,0,32064,1,0,200000001,50,1,68,64,1,0,0,0,0,0,203400,20,0,48,102070106,0,0,0,0,2644,0,68,73,0,0,0,68,68,0,20,0,64,0,0,0,0,"반짝이는 노린재",0
0,0,34296,1,0,200000001,50,1,68,64,1,0,0,0,0,0,204200,20,0,42,102070107,0,0,0,0,2823,0,68,53,0,0,0,68,68,0,20,0,64,0,0,0,0,"알토 버드",0
64,0,46997,1,64,200000001,50,1,64,64,1,0,0,0,0,0,605801,20,64,98,102070108,0,64,64,64,0,64,64,70,3270,64,0,64,64,0,20,64,64,0,0,0,64,"페코린느의 섀도우",64
0,0,30227,1,0,200000006,50,1,69,67,1,0,0,0,0,0,201301,20,0,78,102070201,0,0,0,0,0,0,69,65,2255,0,0,69,69,0,20,0,67,0,0,0,0,"매드 플라워",0
0,0,31628,1,0,200000001,50,1,69,67,1,0,0,0,0,0,201100,20,0,58,102070202,0,0,0,0,0,0,69,62,1958,0,0,69,69,0,20,0,67,0,0,0,0,"코볼트",0
0,0,29942,1,0,200000001,50,1,69,67,1,0,0,0,0,0,201600,20,0,72,102070203,0,0,0,0,2199,0,69,82,0,0,0,69,69,0,20,0,67,0,0,0,0,"드라이어드",0
0,0,26679,1,0,200000009,50,1,69,67,1,0,0,0,0,0,201900,20,0,74,102070204,0,0,0,0,0,0,69,76,2211,0,0,69,69,0,20,0,67,0,0,0,0,"우파루파",0
0,0,28502,1,1,200000001,50,1,69,67,1,0,0,0,0,0,202000,20,0,9999,102070205,0,0,0,0,0,0,69,127,2415,0,0,69,69,0,20,0,67,0,0,0,0,"터틀 타이런트",0
0,0,30915,1,0,200000001,50,1,69,67,1,0,0,0,0,0,202600,20,0,53,102070206,0,0,0,0,3324,0,69,64,0,0,0,69,69,0,20,0,67,0,0,0,0,"케이브 스네일",0
0,0,30064,1,0,200000001,50,1,69,67,1,0,0,0,0,0,203400,20,0,48,102070207,0,0,0,0,3144,0,69,73,0,0,0,69,69,0,20,0,67,0,0,0,0,"반짝이는 노린재",0
0,0,36137,1,0,200000001,50,1,69,67,1,0,0,0,0,0,203800,20,0,67,102070208,0,0,0,0,0,0,69,51,2990,0,0,69,69,0,20,0,67,0,0,0,0,"오크",0
67,0,60603,1,67,200000001,50,1,67,67,1,0,0,0,0,0,602701,20,67,92,102070209,0,67,67,67,0,67,67,58,3819,67,0,67,67,0,20,67,67,0,0,0,67,"에리코의 섀도우",67
0,0,62064,1,0,300000003,50,1,46,70,1,0,0,0,0,0,301100,20,0,93,102070301,0,0,0,0,1671,0,46,46,2570,0,0,46,46,0,20,0,46,0,0,0,0,"새비지 베어",0
0,0,24119,1,0,200000001,50,1,70,70,1,0,0,0,0,0,200200,20,0,35,102070302,0,0,0,0,0,0,70,44,2799,0,0,70,70,0,20,0,70,0,0,0,0,"벌룬 버드",0
0,0,25827,1,0,200000001,50,1,70,70,1,0,0,0,0,0,201500,20,0,39,102070304,0,0,0,0,2928,0,70,47,0,0,0,70,70,0,20,0,70,0,0,0,0,"잠수 해파리",0
0,0,26679,1,0,200000009,50,1,70,70,1,0,0,0,0,0,201900,20,0,74,102070305,0,0,0,0,0,0,70,76,2211,0,0,70,70,0,20,0,70,0,0,0,0,"우파루파",0
0,0,25397,1,1,200000001,50,1,70,70,1,0,0,0,0,0,202000,20,0,9999,102070306,0,0,0,0,0,0,70,137,2887,0,0,70,70,0,20,0,70,0,0,0,0,"터틀 타이런트",0
0,0,32118,1,0,200000001,50,1,70,70,1,0,0,0,0,0,202400,20,0,81,102070307,0,0,0,0,0,0,70,47,2848,0,0,70,70,0,20,0,70,0,0,0,0,"케이브 에이프",0
0,0,29292,1,0,200000001,50,1,70,70,1,0,0,0,0,0,202600,20,0,53,102070308,0,0,0,0,3088,0,70,64,0,0,0,70,70,0,20,0,70,0,0,0,0,"케이브 스네일",0
0,0,30714,1,0,200000001,50,1,70,70,1,0,0,0,0,0,202700,20,0,91,102070309,0,0,0,0,0,0,70,77,3091,0,0,70,70,0,20,0,70,0,0,0,0,"허밋 나이트",0
0,0,27964,1,0,200000001,50,1,70,70,1,0,0,0,0,0,203400,20,0,48,102070310,0,0,0,0,3854,0,70,73,0,0,0,70,70,0,20,0,70,0,0,0,0,"반짝이는 노린재",0
60,0,42676,1,60,200000001,50,1,60,70,1,0,0,0,0,0,603101,20,60,109,102070311,0,60,60,60,80,60,60,72,3213,60,0,60,60,0,20,60,60,0,0,0,60,"시노부의 섀도우",60
0,0,24679,1,0,200000009,50,1,70,73,1,0,0,0,0,0,201900,20,0,74,102080101,0,0,0,0,0,0,70,76,2211,0,0,70,70,0,20,0,73,0,0,0,0,"우파루파",0
0,0,23397,1,1,200000001,50,1,70,73,1,0,0,0,0,0,202000,20,0,9999,102080102,0,0,0,0,0,0,70,137,2887,0,0,70,70,0,20,0,73,0,0,0,0,"터틀 타이런트",0
0,0,20614,1,0,200000006,50,1,70,73,1,0,0,0,0,0,202300,20,0,50,102080103,0,0,0,0,2555,0,70,74,0,0,0,70,70,0,20,0,73,0,0,0,0,"파이어 메이지",0
0,0,27292,1,0,200000001,50,1,70,73,1,0,0,0,0,0,202600,20,0,53,102080104,0,0,0,0,3088,0,70,64,0,0,0,70,70,0,20,0,73,0,0,0,0,"케이브 스네일",0
0,0,25514,1,0,200000006,50,1,70,73,1,0,0,0,0,0,202800,20,0,54,102080105,0,0,0,0,0,0,70,39,2520,0,0,70,70,0,20,0,73,0,0,0,0,"방랑 까마귀",0
0,0,27225,1,0,200000009,50,1,70,73,1,0,0,0,0,0,202900,20,0,63,102080106,0,0,0,0,0,0,70,60,2658,0,0,70,70,0,20,0,73,0,0,0,0,"포이든",0
0,0,29374,1,0,200000001,50,1,70,73,1,0,0,0,0,0,203801,20,0,69,102080107,0,0,0,0,0,0,70,54,2838,0,0,70,70,0,20,0,73,0,0,0,0,"하이 오크",0
0,0,17845,1,0,200000006,50,1,70,73,1,0,0,0,0,0,203900,20,0,50,102080108,0,0,0,0,0,0,70,54,3740,0,0,70,70,0,20,0,73,0,0,0,0,"이블 캐논",0
0,0,18321,1,0,200000009,50,1,70,73,1,0,0,0,0,0,204300,20,0,50,102080109,0,0,0,0,0,0,70,74,2076,0,0,70,70,0,20,0,73,0,0,0,0,"포이즌 팟",0
60,0,36774,1,60,200000001,50,1,60,73,1,0,0,0,0,0,600301,20,60,96,102080110,0,60,60,60,0,60,60,55,2941,60,0,60,60,0,20,60,60,0,0,0,60,"레이의 섀도우",60
0,0,31804,1,0,300000003,50,1,70,76,1,0,0,0,0,0,301200,20,0,300,102080201,0,0,0,0,0,0,70,200,1799,0,0,70,70,0,20,0,76,0,0,0,0,"그레이터 골렘",0
0,0,30963,1,0,200000008,50,1,70,76,1,0,0,0,0,0,200300,20,0,97,102080202,0,0,0,0,2165,0,70,80,0,0,0,70,70,0,20,0,76,0,0,0,0,"게이트 키퍼",0
0,0,25664,1,0,200000010,50,1,70,76,1,0,0,0,0,0,201000,20,0,57,102080203,0,0,0,0,2245,0,70,80,0,0,0,70,70,0,20,0,76,0,0,0,0,"스컬 플레임",0
0,0,30039,1,0,200000001,50,1,70,76,1,0,0,0,0,0,201400,20,0,74,102080204,0,0,0,0,3106,0,70,53,0,0,0,70,70,0,20,0,76,0,0,0,0,"엘더 클라우드",0
0,0,17395,1,0,200000003,50,1,70,76,1,0,0,0,0,0,201700,20,0,300,102080205,0,0,0,0,0,0,70,9999,3690,0,0,70,70,0,20,0,76,0,0,0,0,"움직이는 전사 석상",0
0,0,17536,1,0,200000003,50,1,70,76,1,0,0,0,0,0,201800,20,0,9999,102080206,0,0,0,0,0,0,70,300,2910,0,0,70,70,0,20,0,76,0,0,0,0,"움직이는 검사 석상",0
0,0,20614,1,0,200000006,50,1,70,76,1,0,0,0,0,0,202300,20,0,50,102080207,0,0,0,0,2555,0,70,74,0,0,0,70,70,0,20,0,76,0,0,0,0,"파이어 메이지",0
0,0,24590,1,0,200000001,50,1,70,76,1,0,0,0,0,0,203200,20,0,74,102080208,0,0,0,0,2022,0,70,107,0,0,0,70,70,0,20,0,76,0,0,0,0,"임프",0
76,0,39083,1,76,200000001,50,1,76,76,1,0,0,0,0,0,600801,20,76,63,102080209,0,76,76,76,2822,76,76,136,0,76,0,76,76,0,20,76,76,0,0,0,76,"유키의 섀도우",76
0,0,68465,1,0,300000003,70,1,80,80,1,0,0,0,0,0,301500,20,0,133,102080301,0,0,0,0,3302,0,80,116,3586,0,0,80,80,0,20,0,80,0,0,0,0,"울프헤딘",0
0,0,17395,1,0,200000003,50,1,70,80,1,0,0,0,0,0,201700,20,0,300,102080302,0,0,0,0,0,0,70,9999,3690,0,0,70,70,0,20,0,80,0,0,0,0,"움직이는 전사 석상",0
0,0,17536,1,0,200000003,50,1,70,80,1,0,0,0,0,0,201800,20,0,9999,102080303,0,0,0,0,0,0,70,300,2910,0,0,70,70,0,20,0,80,0,0,0,0,"움직이는 검사 석상",0
0,0,31118,1,0,200000001,50,1,70,80,1,0,0,0,0,0,202400,20,0,81,102080304,0,0,0,0,0,0,70,47,2788,0,0,70,70,0,20,0,80,0,0,0,0,"케이브 에이프",0
0,0,27614,1,0,200000001,50,1,70,80,1,0,0,0,0,0,202300,20,0,53,102080305,0,0,0,0,2955,0,70,64,0,0,0,70,70,0,20,0,80,0,0,0,0,"파이어 메이지",0
0,0,27225,1,0,200000009,50,1,70,80,1,0,0,0,0,0,202900,20,0,63,102080306,0,0,0,0,0,0,70,60,2658,0,0,70,70,0,20,0,80,0,0,0,0,"포이든",0
0,0,29374,1,0,200000001,50,1,70,80,1,0,0,0,0,0,203801,20,0,69,102080307,0,0,0,0,0,0,70,54,2838,0,0,70,70,0,20,0,80,0,0,0,0,"하이 오크",0
0,0,22345,1,0,200000006,50,1,70,80,1,0,0,0,0,0,203900,20,0,50,102080308,0,0,0,0,0,0,70,54,2490,0,0,70,70,0,20,0,80,0,0,0,0,"이블 캐논",0
70,0,64615,1,70,200000001,60,1,70,80,1,0,0,0,0,0,603201,20,70,120,102080309,0,70,70,70,0,70,70,72,3829,70,0,70,70,0,20,70,70,0,0,0,70,"아키노의 섀도우",70
0,0,32728,1,0,200000009,50,1,70,81,1,0,0,0,0,0,200901,20,0,80,102090101,0,0,0,0,0,0,70,73,3221,0,0,70,70,0,20,0,81,0,0,0,0,"트위스티드 아카시아",0
0,0,36804,1,1,200000001,50,1,70,81,1,0,0,0,0,0,203800,20,0,123,102090102,0,0,0,0,0,0,70,98,3764,0,0,70,70,0,20,0,81,0,0,0,0,"오크",0
0,0,29614,1,0,200000006,50,1,70,81,1,0,0,0,0,0,203700,20,0,65,102090103,0,0,0,0,0,0,70,55,3688,0,0,70,70,0,20,0,81,0,0,0,0,"넛츠 슈터",0
0,0,27099,1,0,200000001,50,1,70,81,1,0,0,0,0,0,201100,20,0,68,102090104,0,0,0,0,0,0,70,72,2968,0,0,70,70,0,20,0,81,0,0,0,0,"코볼트",0
0,0,32702,1,0,200000006,50,1,70,81,1,0,0,0,0,0,202200,20,0,55,102090105,0,0,0,0,2810,0,70,70,0,0,0,70,70,0,20,0,81,0,0,0,0,"윙 롭",0
0,0,29533,1,0,200000009,50,1,70,81,1,0,0,0,0,0,205300,20,0,62,102090106,0,0,0,0,2811,0,70,77,0,0,0,70,70,0,20,0,81,0,0,0,0,"아이스 칙",0
60,0,54774,1,60,200000001,50,1,60,81,1,0,0,0,0,0,604001,20,60,96,102090107,0,60,60,60,0,60,60,55,4441,60,0,60,60,0,20,60,60,0,0,0,60,"아오이의 섀도우",60
0,0,39324,1,0,300000003,50,1,70,83,1,0,0,0,0,0,200501,20,0,80,102090201,0,0,0,0,0,0,70,70,3731,0,0,70,70,0,20,0,83,0,0,0,0,"스노우 고트",0
0,0,33899,1,0,200000008,50,1,70,83,1,0,0,0,0,0,204000,20,0,73,102090202,0,0,0,0,0,0,70,58,3371,0,0,70,70,0,20,0,83,0,0,0,0,"쁘띠 그리핀",0
0,0,32533,1,0,200000010,50,1,70,83,1,0,0,0,0,0,205300,20,0,63,102090203,0,0,0,0,3111,0,70,78,0,0,0,70,70,0,20,0,83,0,0,0,0,"아이스 칙",0
0,0,35728,1,0,200000001,50,1,70,83,1,0,0,0,0,0,200901,20,0,81,102090204,0,0,0,0,0,0,70,74,3421,0,0,70,70,0,20,0,83,0,0,0,0,"트위스티드 아카시아",0
0,0,35835,1,0,200000003,50,1,70,83,1,0,0,0,0,0,202800,20,0,66,102090205,0,0,0,0,0,0,70,52,3876,0,0,70,70,0,20,0,83,0,0,0,0,"방랑 까마귀",0
0,0,30197,1,0,200000003,50,1,70,83,1,0,0,0,0,0,200801,20,0,133,102090206,0,0,0,0,0,0,70,107,3290,0,0,70,70,0,20,0,83,0,0,0,0,"뭇클",0
83,0,51083,1,83,200000001,50,1,83,83,1,0,0,0,0,0,602001,20,83,63,102090207,0,83,83,83,0,83,83,136,4422,83,0,83,83,0,20,83,83,0,0,0,83,"미미의 섀도우",83
0,0,50465,1,0,300000003,70,1,75,85,1,0,0,0,0,0,303200,20,0,133,102090301,0,0,0,0,3502,0,75,116,3786,0,0,75,75,0,20,0,75,0,0,0,0,"마담 피크",0
0,0,39324,1,0,200000003,50,1,70,85,1,0,0,0,0,0,200501,20,0,81,102090302,0,0,0,0,0,0,70,71,3731,0,0,70,70,0,20,0,85,0,0,0,0,"스노우 고트",0
0,0,35728,1,0,200000003,50,1,70,85,1,0,0,0,0,0,200901,20,0,82,102090303,0,0,0,0,0,0,70,75,3521,0,0,70,70,0,20,0,85,0,0,0,0,"트위스티드 아카시아",0
0,0,30835,1,0,200000001,50,1,70,85,1,0,0,0,0,0,203700,20,0,68,102090304,0,0,0,0,0,0,70,58,3320,0,0,70,70,0,20,0,85,0,0,0,0,"넛츠 슈터",0
0,0,35702,1,0,200000001,50,1,70,85,1,0,0,0,0,0,202200,20,0,57,102090305,0,0,0,0,3110,0,70,72,0,0,0,70,70,0,20,0,85,0,0,0,0,"윙 롭",0
0,0,30197,1,0,200000009,50,1,70,85,1,0,0,0,0,0,200801,20,0,134,102090306,0,0,0,0,0,0,70,108,3390,0,0,70,70,0,20,0,85,0,0,0,0,"뭇클",0
65,0,54615,1,65,200000001,50,1,65,85,1,0,0,0,0,0,602801,20,65,120,102090307,0,65,65,65,0,65,65,72,4329,65,0,65,65,0,20,65,65,0,0,0,65,"사렌의 섀도우",65
0,0,40000,1,0,200000009,50,1,70,86,1,0,0,0,0,0,204500,20,0,175,102100101,0,0,0,0,0,0,70,105,4250,0,0,70,70,0,20,0,86,0,0,0,0,"해머 캔서",0
0,0,40911,1,1,200000001,50,1,70,86,1,0,0,0,0,0,202700,20,0,150,102100102,0,0,0,0,0,0,70,105,3850,0,0,70,70,0,20,0,86,0,0,0,0,"허밋 나이트",0
