end_time,lv_from,reward_num,lv_to,id,mission_reward_id,reward_id,reward_type,start_time
"2030/12/31 23:59:59",95,50,119,10095035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,50,119,10095036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",95,60,119,10095037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",95,60,119,10095038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",95,3,119,10095039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,80,119,10095040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,18,119,10095041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,500,119,10095042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,100,119,10095043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,60000,119,10095044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,500,119,10095045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,100,119,10095046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,170000,119,10095047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,6,119,10095048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,130,119,10095049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,300000,119,10095050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,4,119,10095051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",95,25,119,10095114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,6,119,10095115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,40,119,10095121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,70000,119,10095122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",95,6,119,10095123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",95,50,119,10095152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,6,119,10095153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,80,119,10095154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,70000,119,10095155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",95,6,119,10095156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",120,40,139,10120003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,80000,139,10120004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,10,139,10120005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,55,139,10120006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,22,139,10120007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,10,139,10120008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,25,139,10120009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,25,139,10120010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,35,139,10120011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,30,139,10120012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,3,139,10120013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,40,139,10120014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,22,139,10120015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,500,139,10120016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,55,139,10120017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,70000,139,10120018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,500,139,10120019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",120,80,139,10120023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",120,55,139,10120024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,200000,139,10120025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,7,139,10120026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,65,139,10120027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,340000,139,10120028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,4,139,10120029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",120,80000,139,10120030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,10,139,10120031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,110,139,10120032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,22,139,10120033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,10,139,10120034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,50,139,10120035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,50,139,10120036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",120,70,139,10120037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",120,60,139,10120038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",120,3,139,10120039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,80,139,10120040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,22,139,10120041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,500,139,10120042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,110,139,10120043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,70000,139,10120044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,500,139,10120045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,110,139,10120046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,200000,139,10120047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,7,139,10120048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,130,139,10120049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,340000,139,10120050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,4,139,10120051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",120,25,139,10120114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,7,139,10120115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,40,139,10120121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,70000,139,10120122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",120,6,139,10120123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",120,50,139,10120152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,7,139,10120153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,80,139,10120154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,70000,139,10120155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",120,6,139,10120156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",140,40,159,10140003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,80000,159,10140004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,10,159,10140005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,55,159,10140006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,26,159,10140007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,10,159,10140008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,25,159,10140009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,25,159,10140010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,35,159,10140011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,35,159,10140012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,3,159,10140013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,40,159,10140014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,26,159,10140015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,500,159,10140016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,55,159,10140017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,80000,159,10140018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,500,159,10140019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",140,80,159,10140023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",140,55,159,10140024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,220000,159,10140025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,8,159,10140026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,70,159,10140027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,380000,159,10140028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,4,159,10140029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",140,80000,159,10140030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,10,159,10140031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,110,159,10140032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,26,159,10140033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,10,159,10140034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,50,159,10140035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,50,159,10140036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",140,70,159,10140037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",140,70,159,10140038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",140,3,159,10140039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,80,159,10140040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,26,159,10140041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,500,159,10140042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,110,159,10140043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,80000,159,10140044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,500,159,10140045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,110,159,10140046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,220000,159,10140047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,8,159,10140048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,140,159,10140049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,380000,159,10140050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,4,159,10140051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",140,25,159,10140114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,8,159,10140115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,40,159,10140121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,80000,159,10140122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",140,6,159,10140123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",140,50,159,10140152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,8,159,10140153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,80,159,10140154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,80000,159,10140155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",140,6,159,10140156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",160,40,179,10160003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,90000,179,10160004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,10,179,10160005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,55,179,10160006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,30,179,10160007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,10,179,10160008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,30,179,10160009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,30,179,10160010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,35,179,10160011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,35,179,10160012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,3,179,10160013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,40,179,10160014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,30,179,10160015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,500,179,10160016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,55,179,10160017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,90000,179,10160018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,500,179,10160019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",160,80,179,10160023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",160,55,179,10160024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,240000,179,10160025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,9,179,10160026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,70,179,10160027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,410000,179,10160028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,4,179,10160029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",160,90000,179,10160030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,10,179,10160031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,110,179,10160032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,30,179,10160033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,10,179,10160034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,60,179,10160035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,60,179,10160036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",160,70,179,10160037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",160,70,179,10160038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",160,3,179,10160039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,80,179,10160040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,30,179,10160041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,500,179,10160042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,110,179,10160043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,90000,179,10160044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,500,179,10160045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,110,179,10160046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,240000,179,10160047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,9,179,10160048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,140,179,10160049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,410000,179,10160050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,4,179,10160051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",160,25,179,10160114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,9,179,10160115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,40,179,10160121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,90000,179,10160122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",160,6,179,10160123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",160,50,179,10160152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,9,179,10160153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,80,179,10160154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,90000,179,10160155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",160,6,179,10160156,11001002,23001,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",180,40,199,10180003,11001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,100000,199,10180004,11001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,10,199,10180005,11001001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,55,199,10180006,11003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,34,199,10180007,11003001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,10,199,10180008,11003001,91002,8,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,30,199,10180009,13002001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,30,199,10180010,18004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,35,199,10180011,16006001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,35,199,10180012,16007001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,3,199,10180013,16007001,22001,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,45,199,10180014,11004001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,34,199,10180015,11004001,20002,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,500,199,10180016,11004001,90007,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,55,199,10180017,11005001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,100000,199,10180018,11005001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,500,199,10180019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",180,80,199,10180023,11001001,0,5,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",180,55,199,10180024,14001001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,260000,199,10180025,14001001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,10,199,10180026,14001001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,70,199,10180027,14003001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,450000,199,10180028,14003001,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,4,199,10180029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",180,100000,199,10180030,11001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,10,199,10180031,11001001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,110,199,10180032,11003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,34,199,10180033,11003001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,10,199,10180034,11003001,91002,8,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,60,199,10180035,13002001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,60,199,10180036,18004001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",180,70,199,10180037,16006001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",180,70,199,10180038,16007001,0,5,"2024/01/15 5:00:00"
"2025/03/13 4:59:59",180,3,199,10180039,16007001,22001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,90,199,10180040,11004001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,34,199,10180041,11004001,20002,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,500,199,10180042,11004001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,110,199,10180043,11005001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,100000,199,10180044,11005001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,500,199,10180045,11005001,90007,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,110,199,10180046,14001001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,260000,199,10180047,14001001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,10,199,10180048,14001001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,140,199,10180049,14003001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,450000,199,10180050,14003001,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,4,199,10180051,14003001,22002,2,"2024/01/15 5:00:00"
"2024/01/15 4:59:59",180,30,199,10180114,11101001,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,10,199,10180115,11101001,20003,2,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,40,199,10180121,11001002,0,5,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,100000,199,10180122,11001002,94002,12,"2021/12/21 5:00:00"
"2024/01/15 4:59:59",180,6,199,10180123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",180,60,199,10180152,11101001,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,10,199,10180153,11101001,20003,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,80,199,10180154,11001002,0,5,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,100000,199,10180155,11001002,94002,12,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",180,6,199,10180156,11001002,23001,2,"2024/01/15 5:00:00"
"2030/12/31 23:59:59",200,45,219,10200003,11001001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,110000,219,10200004,11001001,94002,12,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,10,219,10200005,11001001,91002,8,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,55,219,10200006,11003001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,38,219,10200007,11003001,20002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,10,219,10200008,11003001,91002,8,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,30,219,10200009,13002001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,30,219,10200010,18004001,0,5,"2021/12/21 5:00:00"
"2025/03/13 4:59:59",200,35,219,10200011,16006001,0,5,"2021/12/21 5:00:00"
"2025/03/13 4:59:59",200,35,219,10200012,16007001,0,5,"2021/12/21 5:00:00"
"2025/03/13 4:59:59",200,3,219,10200013,16007001,22001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,45,219,10200014,11004001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,38,219,10200015,11004001,20002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,500,219,10200016,11004001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,55,219,10200017,11005001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,120000,219,10200018,11005001,94002,12,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,500,219,10200019,11005001,90007,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,55,219,10200024,14001001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,280000,219,10200025,14001001,94002,12,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,11,219,10200026,14001001,20003,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,70,219,10200027,14003001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,480000,219,10200028,14003001,94002,12,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,4,219,10200029,14003001,22002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,30,219,10200114,11101001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,11,219,10200115,11101001,20003,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,45,219,10200121,11001002,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,110000,219,10200122,11001002,94002,12,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",200,6,219,10200123,11001002,23001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,45,239,10220003,11001001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,120000,239,10220004,11001001,94002,12,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,10,239,10220005,11001001,91002,8,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,60,239,10220006,11003001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,42,239,10220007,11003001,20002,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,10,239,10220008,11003001,91002,8,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,30,239,10220009,13002001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,30,239,10220010,18004001,0,5,"2021/12/21 5:00:00"
"2025/03/13 4:59:59",220,40,239,10220011,16006001,0,5,"2021/12/21 5:00:00"
"2025/03/13 4:59:59",220,35,239,10220012,16007001,0,5,"2021/12/21 5:00:00"
"2025/03/13 4:59:59",220,3,239,10220013,16007001,22001,2,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,45,239,10220014,11004001,0,5,"2021/12/21 5:00:00"
"2030/12/31 23:59:59",220,42,239,10220015,11004001,20002,2,"2021/12/21 5:00:00"
