wave_bgm_que_id,quest_detail_bg_id,area_map_boss_icon_position_y,detail_enemy_local_position_y_3,quest_id,quest_battle_bg_id,detail_enemy_size_3,detail_enemy_local_position_x_4,detail_enemy_local_position_y_2,detail_enemy_size_4,area_map_boss_icon_scale_y,detail_enemy_local_position_y_5,area_map_boss_icon_position_x,detail_enemy_size_2,quest_difficulty,detail_enemy_local_position_y_4,detail_enemy_size_5,area_map_boss_icon_scale_x,wave_bgm_sheet_id,detail_enemy_local_position_x_3,detail_enemy_local_position_x_5,detail_enemy_local_position_x_2,detail_enemy_size_1,detail_enemy_local_position_y_1,detail_enemy_local_position_x_1,quest_detail_bg_position
bgm_MC135,101191,0,0,85001039,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,50,0,85001040,101191,0.0,0,0,0.0,1.0,0,0,0.0,3,0,0.0,1.0,bgm_MC135,0,0,0,1.0,0,0,0
bgm_MC135,101191,0,0,85001041,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001042,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001043,101191,0.8,188,0,0.8,1.0,0,0,0.8,2,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001044,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001045,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001046,101191,0.8,188,0,0.8,1.0,0,0,0.8,2,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001047,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001048,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001049,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,60,0,85001050,101191,0.0,0,0,0.0,1.0,0,0,0.0,3,0,0.0,1.0,bgm_MC135,0,0,0,1.0,0,0,0
bgm_MC135,101191,0,0,85001051,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001052,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001053,101191,0.8,188,0,0.8,1.0,0,0,0.8,2,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001054,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001055,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001056,101191,0.8,188,0,0.8,1.0,0,0,0.8,2,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001057,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001058,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001059,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,50,0,85001060,101191,0.0,0,0,0.0,1.0,0,-10,0.0,3,0,0.0,1.0,bgm_MC135,0,0,0,1.2,0,10,0
bgm_MC135,101191,0,0,85001061,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001062,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001063,101191,0.8,188,0,0.8,1.0,0,0,0.8,2,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001064,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001065,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001066,101191,0.8,188,0,0.8,1.0,0,0,0.8,2,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001067,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001068,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,0,0,85001069,101191,0.8,188,0,0.8,1.0,0,0,0.8,1,0,0.8,1.0,bgm_MC135,-1,377,-190,0.8,0,-379,0
bgm_MC135,101191,60,0,85001070,101191,0.0,0,0,0.0,1.2,0,0,0.0,3,0,0.0,1.2,bgm_MC135,0,0,0,1.5,0,0,0
