lap_num_to,damage_rank_id_1,damage_rank_id_3,score_coefficient_3,phase,boss_id_1,wave_group_id_3,fix_reward_id_5,score_coefficient_1,boss_id_3,damage_rank_id_5,wave_group_id_2,score_coefficient_2,param_adjust_interval,wave_group_id_5,extra_battle_flag4,difficulty,rsl_unlock_lap,aura_effect,last_attack_reward_id,extra_battle_flag1,reward_gold_coefficient,wave_group_id_1,extra_battle_flag2,damage_rank_id_2,score_coefficient_5,extra_battle_flag5,wave_group_id_4,limited_mana,fix_reward_id_1,param_adjust_id,damage_rank_id_4,map_bg,extra_battle_flag3,lap_num_from,score_coefficient_4,clan_battle_id,fix_reward_id_4,boss_id_4,fix_reward_id_2,id,fix_reward_id_3,boss_id_2,boss_id_5
4,0,0,1.8,3,10550101,401056031,1055115,1.6,10550103,0,401056021,1.6,0,401056051,0,1,4,2,0,0,0.06,401056011,0,0,2.0,0,401056041,1000000,1055111,0,0,710071,0,4,1.9,1055,1055114,10550104,1055112,202,1055113,10550102,10550105
-1,0,0,2.4,3,10550101,401056031,1055116,2.0,10550103,0,401056021,2.0,0,401056051,0,1,4,2,0,0,0.06,401056011,0,0,2.6,0,401056041,1000000,1055116,0,0,710071,0,5,2.4,1055,1055116,10550104,1055116,203,1055116,10550102,10550105
1,0,0,1.3,1,10560101,401056331,1056105,1.2,10560103,0,401056321,1.2,0,401056351,0,1,1,1,0,0,0.03,401056311,0,0,1.5,0,401056341,1000000,1056101,0,0,710081,0,1,1.4,1056,1056104,10560104,1056102,204,1056103,10560102,10560105
3,0,0,1.3,2,10560101,401056381,1056110,1.2,10560103,0,401056371,1.2,0,401056401,0,1,2,2,0,0,0.06,401056361,0,0,1.5,0,401056391,1000000,1056106,0,0,710081,0,2,1.4,1056,1056109,10560104,1056107,205,1056108,10560102,10560105
4,0,0,1.8,3,10560101,401056431,1056115,1.6,10560103,0,401056421,1.6,0,401056451,0,1,4,2,0,0,0.06,401056411,0,0,2.0,0,401056441,1000000,1056111,0,0,710081,0,4,1.9,1056,1056114,10560104,1056112,206,1056113,10560102,10560105
-1,0,0,2.4,3,10560101,401056431,1056116,2.0,10560103,0,401056421,2.0,0,401056451,0,1,4,2,0,0,0.06,401056411,0,0,2.6,0,401056441,1000000,1056116,0,0,710081,0,5,2.4,1056,1056116,10560104,1056116,207,1056116,10560102,10560105
1,0,0,1.3,1,10570101,401056731,1057105,1.2,10570103,0,401056721,1.2,0,401056751,0,1,1,1,0,0,0.03,401056711,0,0,1.5,0,401056741,1000000,1057101,0,0,710091,0,1,1.4,1057,1057104,10570104,1057102,208,1057103,10570102,10570105
3,0,0,1.3,2,10570101,401056781,1057110,1.2,10570103,0,401056771,1.2,0,401056801,0,1,2,2,0,0,0.06,401056761,0,0,1.5,0,401056791,1000000,1057106,0,0,710091,0,2,1.4,1057,1057109,10570104,1057107,209,1057108,10570102,10570105
4,0,0,1.8,3,10570101,401056831,1057115,1.6,10570103,0,401056821,1.6,0,401056851,0,1,4,2,0,0,0.06,401056811,0,0,2.0,0,401056841,1000000,1057111,0,0,710091,0,4,1.9,1057,1057114,10570104,1057112,210,1057113,10570102,10570105
-1,0,0,2.4,3,10570101,401056831,1057116,2.0,10570103,0,401056821,2.0,0,401056851,0,1,4,2,0,0,0.06,401056811,0,0,2.6,0,401056841,1000000,1057116,0,0,710091,0,5,2.4,1057,1057116,10570104,1057116,211,1057116,10570102,10570105
1,0,0,1.3,1,10580101,401057131,1058105,1.2,10580103,0,401057121,1.2,0,401057151,0,1,1,1,0,0,0.03,401057111,0,0,1.5,0,401057141,1000000,1058101,0,0,710101,0,1,1.4,1058,1058104,10580104,1058102,212,1058103,10580102,10580105
3,0,0,1.3,2,10580101,401057181,1058110,1.2,10580103,0,401057171,1.2,0,401057201,0,1,2,2,0,0,0.06,401057161,0,0,1.5,0,401057191,1000000,1058106,0,0,710101,0,2,1.4,1058,1058109,10580104,1058107,213,1058108,10580102,10580105
4,0,0,1.8,3,10580101,401057231,1058115,1.6,10580103,0,401057221,1.6,0,401057251,0,1,4,2,0,0,0.06,401057211,0,0,2.0,0,401057241,1000000,1058111,0,0,710101,0,4,1.9,1058,1058114,10580104,1058112,214,1058113,10580102,10580105
-1,0,0,2.4,3,10580101,401057231,1058116,2.0,10580103,0,401057221,2.0,0,401057251,0,1,4,2,0,0,0.06,401057211,0,0,2.6,0,401057241,1000000,1058116,0,0,710101,0,5,2.4,1058,1058116,10580104,1058116,215,1058116,10580102,10580105
1,0,0,1.3,1,10590101,401057531,1059105,1.2,10590103,0,401057521,1.2,0,401057551,0,1,1,1,0,0,0.03,401057511,0,0,1.5,0,401057541,1000000,1059101,0,0,710111,0,1,1.4,1059,1059104,10590104,1059102,216,1059103,10590102,10590105
3,0,0,1.3,2,10590101,401057581,1059110,1.2,10590103,0,401057571,1.2,0,401057601,0,1,2,2,0,0,0.06,401057561,0,0,1.5,0,401057591,1000000,1059106,0,0,710111,0,2,1.4,1059,1059109,10590104,1059107,217,1059108,10590102,10590105
4,0,0,1.8,3,10590101,401057631,1059115,1.6,10590103,0,401057621,1.6,0,401057651,0,1,4,2,0,0,0.06,401057611,0,0,2.0,0,401057641,1000000,1059111,0,0,710111,0,4,1.9,1059,1059114,10590104,1059112,218,1059113,10590102,10590105
-1,0,0,2.4,3,10590101,401057631,1059116,2.0,10590103,0,401057621,2.0,0,401057651,0,1,4,2,0,0,0.06,401057611,0,0,2.6,0,401057641,1000000,1059116,0,0,710111,0,5,2.4,1059,1059116,10590104,1059116,219,1059116,10590102,10590105
1,0,0,1.3,1,10600101,401057931,1060105,1.2,10600103,0,401057921,1.2,0,401057951,0,1,1,1,0,0,0.03,401057911,0,0,1.5,0,401057941,1000000,1060101,0,0,710121,0,1,1.4,1060,1060104,10600104,1060102,220,1060103,10600102,10600105
3,0,0,1.3,2,10600101,401057981,1060110,1.2,10600103,0,401057971,1.2,0,401058001,0,1,2,2,0,0,0.06,401057961,0,0,1.5,0,401057991,1000000,1060106,0,0,710121,0,2,1.4,1060,1060109,10600104,1060107,221,1060108,10600102,10600105
4,0,0,1.8,3,10600101,401058031,1060115,1.6,10600103,0,401058021,1.6,0,401058051,0,1,4,2,0,0,0.06,401058011,0,0,2.0,0,401058041,1000000,1060111,0,0,710121,0,4,1.9,1060,1060114,10600104,1060112,222,1060113,10600102,10600105
-1,0,0,2.4,3,10600101,401058031,1060116,2.0,10600103,0,401058021,2.0,0,401058051,0,1,4,2,0,0,0.06,401058011,0,0,2.6,0,401058041,1000000,1060116,0,0,710121,0,5,2.4,1060,1060116,10600104,1060116,223,1060116,10600102,10600105
1,0,0,1.3,1,10610101,401058331,1061105,1.2,10610103,0,401058321,1.2,0,401058351,0,1,1,1,0,0,0.03,401058311,0,0,1.5,0,401058341,1000000,1061101,0,0,710011,0,1,1.4,1061,1061104,10610104,1061102,224,1061103,10610102,10610105
3,0,0,1.3,2,10610101,401058381,1061110,1.2,10610103,0,401058371,1.2,0,401058401,0,1,2,2,0,0,0.06,401058361,0,0,1.5,0,401058391,1000000,1061106,0,0,710011,0,2,1.4,1061,1061109,10610104,1061107,225,1061108,10610102,10610105
4,0,0,1.8,3,10610101,401058431,1061115,1.6,10610103,0,401058421,1.6,0,401058451,0,1,4,2,0,0,0.06,401058411,0,0,2.0,0,401058441,1000000,1061111,0,0,710011,0,4,1.9,1061,1061114,10610104,1061112,226,1061113,10610102,10610105
-1,0,0,2.4,3,10610101,401058431,1061116,2.0,10610103,0,401058421,2.0,0,401058451,0,1,4,2,0,0,0.06,401058411,0,0,2.6,0,401058441,1000000,1061116,0,0,710011,0,5,2.4,1061,1061116,10610104,1061116,227,1061116,10610102,10610105
1,0,0,1.3,1,10630101,401058681,1063105,1.2,10630103,0,401058671,1.2,0,401058701,0,1,1,1,0,0,0.03,401058661,0,0,1.5,0,401058691,1000000,1063101,0,0,710021,0,1,1.4,1063,1063104,10630104,1063102,228,1063103,10630102,10630105
3,0,0,1.3,2,10630101,401058731,1063110,1.2,10630103,0,401058721,1.2,0,401058751,0,1,2,2,0,0,0.06,401058711,0,0,1.5,0,401058741,1000000,1063106,0,0,710021,0,2,1.4,1063,1063109,10630104,1063107,229,1063108,10630102,10630105
4,0,0,1.8,3,10630101,401058781,1063115,1.6,10630103,0,401058771,1.6,0,401058801,0,1,4,2,0,0,0.06,401058761,0,0,2.0,0,401058791,1000000,1063111,0,0,710021,0,4,1.9,1063,1063114,10630104,1063112,230,1063113,10630102,10630105
-1,0,0,2.4,3,10630101,401058781,1063116,2.0,10630103,0,401058771,2.0,0,401058801,0,1,4,2,0,0,0.06,401058761,0,0,2.6,0,401058791,1000000,1063116,0,0,710021,0,5,2.4,1063,1063116,10630104,1063116,231,1063116,10630102,10630105
1,0,0,1.3,1,10640101,401059031,1064105,1.2,10640103,0,401059021,1.2,0,401059051,0,1,1,1,0,0,0.03,401059011,0,0,1.5,0,401059041,1000000,1064101,0,0,710031,0,1,1.4,1064,1064104,10640104,1064102,232,1064103,10640102,10640105
3,0,0,1.3,2,10640101,401059081,1064110,1.2,10640103,0,401059071,1.2,0,401059101,0,1,2,2,0,0,0.06,401059061,0,0,1.5,0,401059091,1000000,1064106,0,0,710031,0,2,1.4,1064,1064109,10640104,1064107,233,1064108,10640102,10640105
4,0,0,1.8,3,10640101,401059131,1064115,1.6,10640103,0,401059121,1.6,0,401059151,0,1,4,2,0,0,0.06,401059111,0,0,2.0,0,401059141,1000000,1064111,0,0,710031,0,4,1.9,1064,1064114,10640104,1064112,234,1064113,10640102,10640105
-1,0,0,2.4,3,10640101,401059131,1064116,2.0,10640103,0,401059121,2.0,0,401059151,0,1,4,2,0,0,0.06,401059111,0,0,2.6,0,401059141,1000000,1064116,0,0,710031,0,5,2.4,1064,1064116,10640104,1064116,235,1064116,10640102,10640105
1,0,0,1.3,1,10650101,401059381,1065105,1.2,10650103,0,401059371,1.2,0,401059401,0,1,1,1,0,0,0.03,401059361,0,0,1.5,0,401059391,1000000,1065101,0,0,710041,0,1,1.4,1065,1065104,10650104,1065102,236,1065103,10650102,10650105
3,0,0,1.3,2,10650101,401059431,1065110,1.2,10650103,0,401059421,1.2,0,401059451,0,1,2,2,0,0,0.06,401059411,0,0,1.5,0,401059441,1000000,1065106,0,0,710041,0,2,1.4,1065,1065109,10650104,1065107,237,1065108,10650102,10650105
4,0,0,1.8,3,10650101,401059481,1065115,1.6,10650103,0,401059471,1.6,0,401059501,0,1,4,2,0,0,0.06,401059461,0,0,2.0,0,401059491,1000000,1065111,0,0,710041,0,4,1.9,1065,1065114,10650104,1065112,238,1065113,10650102,10650105
-1,0,0,2.4,3,10650101,401059481,1065116,2.0,10650103,0,401059471,2.0,0,401059501,0,1,4,2,0,0,0.06,401059461,0,0,2.6,0,401059491,1000000,1065116,0,0,710041,0,5,2.4,1065,1065116,10650104,1065116,239,1065116,10650102,10650105
1,0,0,1.3,1,10660101,401059731,1066105,1.2,10660103,0,401059721,1.2,0,401059751,0,1,1,1,0,0,0.03,401059711,0,0,1.5,0,401059741,1000000,1066101,0,0,710051,0,1,1.4,1066,1066104,10660104,1066102,240,1066103,10660102,10660105
3,0,0,1.3,2,10660101,401059781,1066110,1.2,10660103,0,401059771,1.2,0,401059801,0,1,2,2,0,0,0.06,401059761,0,0,1.5,0,401059791,1000000,1066106,0,0,710051,0,2,1.4,1066,1066109,10660104,1066107,241,1066108,10660102,10660105
4,0,0,1.8,3,10660101,401059831,1066115,1.6,10660103,0,401059821,1.6,0,401059851,0,1,4,2,0,0,0.06,401059811,0,0,2.0,0,401059841,1000000,1066111,0,0,710051,0,4,1.9,1066,1066114,10660104,1066112,242,1066113,10660102,10660105
-1,0,0,2.4,3,10660101,401059831,1066116,2.0,10660103,0,401059821,2.0,0,401059851,0,1,4,2,0,0,0.06,401059811,0,0,2.6,0,401059841,1000000,1066116,0,0,710051,0,5,2.4,1066,1066116,10660104,1066116,243,1066116,10660102,10660105
1,0,0,1.3,1,10670101,401060081,1067105,1.2,10670103,0,401060071,1.2,0,401060101,0,1,1,1,0,0,0.03,401060061,0,0,1.5,0,401060091,1000000,1067101,0,0,710061,0,1,1.4,1067,1067104,10670104,1067102,244,1067103,10670102,10670105
3,0,0,1.3,2,10670101,401060131,1067110,1.2,10670103,0,401060121,1.2,0,401060151,0,1,2,2,0,0,0.06,401060111,0,0,1.5,0,401060141,1000000,1067106,0,0,710061,0,2,1.4,1067,1067109,10670104,1067107,245,1067108,10670102,10670105
4,0,0,1.8,3,10670101,401060181,1067115,1.6,10670103,0,401060171,1.6,0,401060201,0,1,4,2,0,0,0.06,401060161,0,0,2.0,0,401060191,1000000,1067111,0,0,710061,0,4,1.9,1067,1067114,10670104,1067112,246,1067113,10670102,10670105
-1,0,0,2.4,3,10670101,401060181,1067116,2.0,10670103,0,401060171,2.0,0,401060201,0,1,4,2,0,0,0.06,401060161,0,0,2.6,0,401060191,1000000,1067116,0,0,710061,0,5,2.4,1067,1067116,10670104,1067116,247,1067116,10670102,10670105
1,0,0,1.3,1,10680101,401060431,1068105,1.2,10680103,0,401060421,1.2,0,401060451,0,1,1,1,0,0,0.03,401060411,0,0,1.5,0,401060441,1000000,1068101,0,0,710071,0,1,1.4,1068,1068104,10680104,1068102,248,1068103,10680102,10680105
3,0,0,1.3,2,10680101,401060481,1068110,1.2,10680103,0,401060471,1.2,0,401060501,0,1,2,2,0,0,0.06,401060461,0,0,1.5,0,401060491,1000000,1068106,0,0,710071,0,2,1.4,1068,1068109,10680104,1068107,249,1068108,10680102,10680105
4,0,0,1.8,3,10680101,401060531,1068115,1.6,10680103,0,401060521,1.6,0,401060551,0,1,4,2,0,0,0.06,401060511,0,0,2.0,0,401060541,1000000,1068111,0,0,710071,0,4,1.9,1068,1068114,10680104,1068112,250,1068113,10680102,10680105
-1,0,0,2.4,3,10680101,401060531,1068116,2.0,10680103,0,401060521,2.0,0,401060551,0,1,4,2,0,0,0.06,401060511,0,0,2.6,0,401060541,1000000,1068116,0,0,710071,0,5,2.4,1068,1068116,10680104,1068116,251,1068116,10680102,10680105
1,0,0,1.3,1,10690101,401060781,1069105,1.2,10690103,0,401060771,1.2,0,401060801,0,1,1,1,0,0,0.03,401060761,0,0,1.5,0,401060791,1000000,1069101,0,0,710081,0,1,1.4,1069,1069104,10690104,1069102,252,1069103,10690102,10690105
3,0,0,1.3,2,10690101,401060831,1069110,1.2,10690103,0,401060821,1.2,0,401060851,0,1,2,2,0,0,0.06,401060811,0,0,1.5,0,401060841,1000000,1069106,0,0,710081,0,2,1.4,1069,1069109,10690104,1069107,253,1069108,10690102,10690105
4,0,0,1.8,3,10690101,401060881,1069115,1.6,10690103,0,401060871,1.6,0,401060901,0,1,4,2,0,0,0.06,401060861,0,0,2.0,0,401060891,1000000,1069111,0,0,710081,0,4,1.9,1069,1069114,10690104,1069112,254,1069113,10690102,10690105
-1,0,0,2.4,3,10690101,401060881,1069116,2.0,10690103,0,401060871,2.0,0,401060901,0,1,4,2,0,0,0.06,401060861,0,0,2.6,0,401060891,1000000,1069116,0,0,710081,0,5,2.4,1069,1069116,10690104,1069116,255,1069116,10690102,10690105
1,0,0,1.3,1,10700101,401061131,1070105,1.2,10700103,0,401061121,1.2,0,401061151,0,1,1,1,0,0,0.03,401061111,0,0,1.5,0,401061141,1000000,1070101,0,0,710091,0,1,1.4,1070,1070104,10700104,1070102,256,1070103,10700102,10700105
3,0,0,1.3,2,10700101,401061181,1070110,1.2,10700103,0,401061171,1.2,0,401061201,0,1,2,2,0,0,0.06,401061161,0,0,1.5,0,401061191,1000000,1070106,0,0,710091,0,2,1.4,1070,1070109,10700104,1070107,257,1070108,10700102,10700105
4,0,0,1.8,3,10700101,401061231,1070115,1.6,10700103,0,401061221,1.6,0,401061251,0,1,4,2,0,0,0.06,401061211,0,0,2.0,0,401061241,1000000,1070111,0,0,710091,0,4,1.9,1070,1070114,10700104,1070112,258,1070113,10700102,10700105
-1,0,0,2.4,3,10700101,401061231,1070116,2.0,10700103,0,401061221,2.0,0,401061251,0,1,4,2,0,0,0.06,401061211,0,0,2.6,0,401061241,1000000,1070116,0,0,710091,0,5,2.4,1070,1070116,10700104,1070116,259,1070116,10700102,10700105
1,0,0,1.3,1,10710101,401061481,1071105,1.2,10710103,0,401061471,1.2,0,401061501,0,1,1,1,0,0,0.03,401061461,0,0,1.5,0,401061491,1000000,1071101,0,0,710101,0,1,1.4,1071,1071104,10710104,1071102,260,1071103,10710102,10710105
3,0,0,1.3,2,10710101,401061531,1071110,1.2,10710103,0,401061521,1.2,0,401061551,0,1,2,2,0,0,0.06,401061511,0,0,1.5,0,401061541,1000000,1071106,0,0,710101,0,2,1.4,1071,1071109,10710104,1071107,261,1071108,10710102,10710105
4,0,0,1.8,3,10710101,401061581,1071115,1.6,10710103,0,401061571,1.6,0,401061601,0,1,4,2,0,0,0.06,401061561,0,0,2.0,0,401061591,1000000,1071111,0,0,710101,0,4,1.9,1071,1071114,10710104,1071112,262,1071113,10710102,10710105
-1,0,0,2.4,3,10710101,401061581,1071116,2.0,10710103,0,401061571,2.0,0,401061601,0,1,4,2,0,0,0.06,401061561,0,0,2.6,0,401061591,1000000,1071116,0,0,710101,0,5,2.4,1071,1071116,10710104,1071116,263,1071116,10710102,10710105
1,0,0,1.3,1,10720101,401061831,1072105,1.2,10720103,0,401061821,1.2,0,401061851,0,1,1,1,0,0,0.03,401061811,0,0,1.5,0,401061841,1000000,1072101,0,0,710111,0,1,1.4,1072,1072104,10720104,1072102,264,1072103,10720102,10720105
3,0,0,1.3,2,10720101,401061881,1072110,1.2,10720103,0,401061871,1.2,0,401061901,0,1,2,2,0,0,0.06,401061861,0,0,1.5,0,401061891,1000000,1072106,0,0,710111,0,2,1.4,1072,1072109,10720104,1072107,265,1072108,10720102,10720105
4,0,0,1.8,3,10720101,401061931,1072115,1.6,10720103,0,401061921,1.6,0,401061951,0,1,4,2,0,0,0.06,401061911,0,0,2.0,0,401061941,1000000,1072111,0,0,710111,0,4,1.9,1072,1072114,10720104,1072112,266,1072113,10720102,10720105
-1,0,0,2.4,3,10720101,401061931,1072116,2.0,10720103,0,401061921,2.0,0,401061951,0,1,4,2,0,0,0.06,401061911,0,0,2.6,0,401061941,1000000,1072116,0,0,710111,0,5,2.4,1072,1072116,10720104,1072116,267,1072116,10720102,10720105
1,0,0,1.3,1,10730101,401062181,1073105,1.2,10730103,0,401062171,1.2,0,401062201,0,1,1,1,0,0,0.03,401062161,0,0,1.5,0,401062191,1000000,1073101,0,0,710121,0,1,1.4,1073,1073104,10730104,1073102,268,1073103,10730102,10730105
3,0,0,1.3,2,10730101,401062231,1073110,1.2,10730103,0,401062221,1.2,0,401062251,0,1,2,2,0,0,0.06,401062211,0,0,1.5,0,401062241,1000000,1073106,0,0,710121,0,2,1.4,1073,1073109,10730104,1073107,269,1073108,10730102,10730105
4,0,0,1.8,3,10730101,401062281,1073115,1.6,10730103,0,401062271,1.6,0,401062301,0,1,4,2,0,0,0.06,401062261,0,0,2.0,0,401062291,1000000,1073111,0,0,710121,0,4,1.9,1073,1073114,10730104,1073112,270,1073113,10730102,10730105
-1,0,0,2.4,3,10730101,401062281,1073116,2.0,10730103,0,401062271,2.0,0,401062301,0,1,4,2,0,0,0.06,401062261,0,0,2.6,0,401062291,1000000,1073116,0,0,710121,0,5,2.4,1073,1073116,10730104,1073116,271,1073116,10730102,10730105
1,0,0,1.3,1,10740101,401062531,1074105,1.2,10740103,0,401062521,1.2,0,401062551,0,1,1,1,0,0,0.03,401062511,0,0,1.5,0,401062541,1000000,1074101,0,0,710011,0,1,1.4,1074,1074104,10740104,1074102,272,1074103,10740102,10740105
3,0,0,1.3,2,10740101,401062581,1074110,1.2,10740103,0,401062571,1.2,0,401062601,0,1,2,2,0,0,0.06,401062561,0,0,1.5,0,401062591,1000000,1074106,0,0,710011,0,2,1.4,1074,1074109,10740104,1074107,273,1074108,10740102,10740105
4,0,0,1.8,3,10740101,401062631,1074115,1.6,10740103,0,401062621,1.6,0,401062651,0,1,4,2,0,0,0.06,401062611,0,0,2.0,0,401062641,1000000,1074111,0,0,710011,0,4,1.9,1074,1074114,10740104,1074112,274,1074113,10740102,10740105
-1,0,0,2.4,3,10740101,401062631,1074116,2.0,10740103,0,401062621,2.0,0,401062651,0,1,4,2,0,0,0.06,401062611,0,0,2.6,0,401062641,1000000,1074116,0,0,710011,0,5,2.4,1074,1074116,10740104,1074116,275,1074116,10740102,10740105
1,0,0,1.3,1,10750101,401062881,1075105,1.2,10750103,0,401062871,1.2,0,401062901,0,1,1,1,0,0,0.03,401062861,0,0,1.5,0,401062891,1000000,1075101,0,0,710021,0,1,1.4,1075,1075104,10750104,1075102,276,1075103,10750102,10750105
3,0,0,1.3,2,10750101,401062931,1075110,1.2,10750103,0,401062921,1.2,0,401062951,0,1,2,2,0,0,0.06,401062911,0,0,1.5,0,401062941,1000000,1075106,0,0,710021,0,2,1.4,1075,1075109,10750104,1075107,277,1075108,10750102,10750105
4,0,0,1.8,3,10750101,401062981,1075115,1.6,10750103,0,401062971,1.6,0,401063001,0,1,4,2,0,0,0.06,401062961,0,0,2.0,0,401062991,1000000,1075111,0,0,710021,0,4,1.9,1075,1075114,10750104,1075112,278,1075113,10750102,10750105
-1,0,0,2.4,3,10750101,401062981,1075116,2.0,10750103,0,401062971,2.0,0,401063001,0,1,4,2,0,0,0.06,401062961,0,0,2.6,0,401062991,1000000,1075116,0,0,710021,0,5,2.4,1075,1075116,10750104,1075116,279,1075116,10750102,10750105
1,0,0,1.3,1,10760101,401063231,1076105,1.2,10760103,0,401063221,1.2,0,401063251,0,1,1,1,0,0,0.03,401063211,0,0,1.5,0,401063241,1000000,1076101,0,0,710031,0,1,1.4,1076,1076104,10760104,1076102,280,1076103,10760102,10760105
3,0,0,1.3,2,10760101,401063281,1076110,1.2,10760103,0,401063271,1.2,0,401063301,0,1,2,2,0,0,0.06,401063261,0,0,1.5,0,401063291,1000000,1076106,0,0,710031,0,2,1.4,1076,1076109,10760104,1076107,281,1076108,10760102,10760105
4,0,0,1.8,3,10760101,401063331,1076115,1.6,10760103,0,401063321,1.6,0,401063351,0,1,4,2,0,0,0.06,401063311,0,0,2.0,0,401063341,1000000,1076111,0,0,710031,0,4,1.9,1076,1076114,10760104,1076112,282,1076113,10760102,10760105
-1,0,0,2.4,3,10760101,401063331,1076116,2.0,10760103,0,401063321,2.0,0,401063351,0,1,4,2,0,0,0.06,401063311,0,0,2.6,0,401063341,1000000,1076116,0,0,710031,0,5,2.4,1076,1076116,10760104,1076116,283,1076116,10760102,10760105
1,0,0,1.3,1,10770101,401063581,1077105,1.2,10770103,0,401063571,1.2,0,401063601,0,1,1,1,0,0,0.03,401063561,0,0,1.5,0,401063591,1000000,1077101,0,0,710041,0,1,1.4,1077,1077104,10770104,1077102,284,1077103,10770102,10770105
3,0,0,1.3,2,10770101,401063631,1077110,1.2,10770103,0,401063621,1.2,0,401063651,0,1,2,2,0,0,0.06,401063611,0,0,1.5,0,401063641,1000000,1077106,0,0,710041,0,2,1.4,1077,1077109,10770104,1077107,285,1077108,10770102,10770105
4,0,0,1.8,3,10770101,401063681,1077115,1.6,10770103,0,401063671,1.6,0,401063701,0,1,4,2,0,0,0.06,401063661,0,0,2.0,0,401063691,1000000,1077111,0,0,710041,0,4,1.9,1077,1077114,10770104,1077112,286,1077113,10770102,10770105
-1,0,0,2.4,3,10770101,401063681,1077116,2.0,10770103,0,401063671,2.0,0,401063701,0,1,4,2,0,0,0.06,401063661,0,0,2.6,0,401063691,1000000,1077116,0,0,710041,0,5,2.4,1077,1077116,10770104,1077116,287,1077116,10770102,10770105
1,0,0,1.3,1,10780101,401063931,1078105,1.2,10780103,0,401063921,1.2,0,401063951,0,1,1,1,0,0,0.03,401063911,0,0,1.5,0,401063941,1000000,1078101,0,0,710051,0,1,1.4,1078,1078104,10780104,1078102,288,1078103,10780102,10780105
3,0,0,1.3,2,10780101,401063981,1078110,1.2,10780103,0,401063971,1.2,0,401064001,0,1,2,2,0,0,0.06,401063961,0,0,1.5,0,401063991,1000000,1078106,0,0,710051,0,2,1.4,1078,1078109,10780104,1078107,289,1078108,10780102,10780105
4,0,0,1.8,3,10780101,401064031,1078115,1.6,10780103,0,401064021,1.6,0,401064051,0,1,4,2,0,0,0.06,401064011,0,0,2.0,0,401064041,1000000,1078111,0,0,710051,0,4,1.9,1078,1078114,10780104,1078112,290,1078113,10780102,10780105
-1,0,0,2.4,3,10780101,401064031,1078116,2.0,10780103,0,401064021,2.0,0,401064051,0,1,4,2,0,0,0.06,401064011,0,0,2.6,0,401064041,1000000,1078116,0,0,710051,0,5,2.4,1078,1078116,10780104,1078116,291,1078116,10780102,10780105
1,0,0,1.3,1,10790101,401064281,1079105,1.2,10790103,0,401064271,1.2,0,401064301,0,1,1,1,0,0,0.03,401064261,0,0,1.5,0,401064291,1000000,1079101,0,0,710061,0,1,1.4,1079,1079104,10790104,1079102,292,1079103,10790102,10790105
3,0,0,1.3,2,10790101,401064331,1079110,1.2,10790103,0,401064321,1.2,0,401064351,0,1,2,2,0,0,0.06,401064311,0,0,1.5,0,401064341,1000000,1079106,0,0,710061,0,2,1.4,1079,1079109,10790104,1079107,293,1079108,10790102,10790105
4,0,0,1.8,3,10790101,401064381,1079115,1.6,10790103,0,401064371,1.6,0,401064401,0,1,4,2,0,0,0.06,401064361,0,0,2.0,0,401064391,1000000,1079111,0,0,710061,0,4,1.9,1079,1079114,10790104,1079112,294,1079113,10790102,10790105
-1,0,0,2.4,3,10790101,401064381,1079116,2.0,10790103,0,401064371,2.0,0,401064401,0,1,4,2,0,0,0.06,401064361,0,0,2.6,0,401064391,1000000,1079116,0,0,710061,0,5,2.4,1079,1079116,10790104,1079116,295,1079116,10790102,10790105
1,0,0,1.3,1,10800101,401064631,1080105,1.2,10800103,0,401064621,1.2,0,401064651,0,1,1,1,0,0,0.03,401064611,0,0,1.5,0,401064641,1000000,1080101,0,0,710071,0,1,1.4,1080,1080104,10800104,1080102,296,1080103,10800102,10800105
3,0,0,1.3,2,10800101,401064681,1080110,1.2,10800103,0,401064671,1.2,0,401064701,0,1,2,2,0,0,0.06,401064661,0,0,1.5,0,401064691,1000000,1080106,0,0,710071,0,2,1.4,1080,1080109,10800104,1080107,297,1080108,10800102,10800105
4,0,0,1.8,3,10800101,401064731,1080115,1.6,10800103,0,401064721,1.6,0,401064751,0,1,4,2,0,0,0.06,401064711,0,0,2.0,0,401064741,1000000,1080111,0,0,710071,0,4,1.9,1080,1080114,10800104,1080112,298,1080113,10800102,10800105
-1,0,0,2.4,3,10800101,401064731,1080116,2.0,10800103,0,401064721,2.0,0,401064751,0,1,4,2,0,0,0.06,401064711,0,0,2.6,0,401064741,1000000,1080116,0,0,710071,0,5,2.4,1080,1080116,10800104,1080116,299,1080116,10800102,10800105
1,0,0,1.3,1,10810101,401064981,1081105,1.2,10810103,0,401064971,1.2,0,401065001,0,1,1,1,0,0,0.03,401064961,0,0,1.5,0,401064991,1000000,1081101,0,0,710081,0,1,1.4,1081,1081104,10810104,1081102,300,1081103,10810102,10810105
3,0,0,1.3,2,10810101,401065031,1081110,1.2,10810103,0,401065021,1.2,0,401065051,0,1,2,2,0,0,0.06,401065011,0,0,1.5,0,401065041,1000000,1081106,0,0,710081,0,2,1.4,1081,1081109,10810104,1081107,301,1081108,10810102,10810105
4,0,0,1.8,3,10810101,401065081,1081115,1.6,10810103,0,401065071,1.6,0,401065101,0,1,4,2,0,0,0.06,401065061,0,0,2.0,0,401065091,1000000,1081111,0,0,710081,0,4,1.9,1081,1081114,10810104,1081112,302,1081113,10810102,10810105
