fix_reward_id,reward_type_1,reward_id_1,reward_type_2,reward_id_2,reward_id_4,reward_num_5,reward_id_3,reward_num_1,reward_num_3,reward_type_3,reward_num_4,reward_type_4,reward_id_5,reward_type_5,reward_num_2
1065114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1065115,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1065116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1066101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1066102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1066103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1066104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1066105,8,91002,2,90006,0,0,31043,150,2,2,0,0,0,0,100
1066106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1066107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1066108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1066109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1066110,8,91002,2,90006,0,0,31043,80,1,2,0,0,0,0,100
1066111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1066112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1066113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1066114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1066115,8,91002,2,90006,0,0,31043,80,1,2,0,0,0,0,100
1066116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1067101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1067102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1067103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1067104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1067105,8,91002,2,90006,0,0,31018,150,2,2,0,0,0,0,100
1067106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1067107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1067108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1067109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1067110,8,91002,2,90006,0,0,31018,80,1,2,0,0,0,0,100
1067111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1067112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1067113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1067114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1067115,8,91002,2,90006,0,0,31018,80,1,2,0,0,0,0,100
1067116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1068101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1068102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1068103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1068104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1068105,8,91002,2,90006,0,0,31145,150,2,2,0,0,0,0,100
1068106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1068107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1068108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1068109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1068110,8,91002,2,90006,0,0,31145,80,1,2,0,0,0,0,100
1068111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1068112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1068113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1068114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1068115,8,91002,2,90006,0,0,31145,80,1,2,0,0,0,0,100
1068116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1069101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1069102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1069103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1069104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1069105,8,91002,2,90006,0,0,31025,150,2,2,0,0,0,0,100
1069106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1069107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1069108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1069109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1069110,8,91002,2,90006,0,0,31025,80,1,2,0,0,0,0,100
1069111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1069112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1069113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1069114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1069115,8,91002,2,90006,0,0,31025,80,1,2,0,0,0,0,100
1069116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1070101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1070102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1070103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1070104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1070105,8,91002,2,90006,0,0,31042,150,2,2,0,0,0,0,100
1070106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1070107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1070108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1070109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1070110,8,91002,2,90006,0,0,31042,80,1,2,0,0,0,0,100
1070111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1070112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1070113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1070114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1070115,8,91002,2,90006,0,0,31042,80,1,2,0,0,0,0,100
1070116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1071101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1071102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1071103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1071104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1071105,8,91002,2,90006,0,0,31022,150,2,2,0,0,0,0,100
1071106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1071107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1071108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1071109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1071110,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1071111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1071112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1071113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1071114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1071115,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1071116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1072101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1072102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1072103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1072104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1072105,8,91002,2,90006,0,0,31043,150,2,2,0,0,0,0,100
1072106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1072107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1072108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1072109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1072110,8,91002,2,90006,0,0,31043,80,1,2,0,0,0,0,100
1072111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1072112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1072113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1072114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1072115,8,91002,2,90006,0,0,31043,80,1,2,0,0,0,0,100
1072116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1073101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1073102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1073103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1073104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1073105,8,91002,2,90006,0,0,31018,150,2,2,0,0,0,0,100
1073106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1073107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1073108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1073109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1073110,8,91002,2,90006,0,0,31018,80,1,2,0,0,0,0,100
1073111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1073112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1073113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1073114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1073115,8,91002,2,90006,0,0,31018,80,1,2,0,0,0,0,100
1073116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1074101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1074102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1074103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1074104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1074105,8,91002,2,90006,0,0,31145,150,2,2,0,0,0,0,100
1074106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1074107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1074108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1074109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1074110,8,91002,2,90006,0,0,31145,80,1,2,0,0,0,0,100
1074111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1074112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1074113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1074114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1074115,8,91002,2,90006,0,0,31145,80,1,2,0,0,0,0,100
1074116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1075101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1075102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1075103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1075104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1075105,8,91002,2,90006,0,0,31025,150,2,2,0,0,0,0,100
1075106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1075107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1075108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1075109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1075110,8,91002,2,90006,0,0,31025,80,1,2,0,0,0,0,100
1075111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1075112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1075113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1075114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1075115,8,91002,2,90006,0,0,31025,80,1,2,0,0,0,0,100
1075116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1076101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1076102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1076103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1076104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1076105,8,91002,2,90006,0,0,31042,150,2,2,0,0,0,0,100
1076106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1076107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1076108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1076109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1076110,8,91002,2,90006,0,0,31042,80,1,2,0,0,0,0,100
1076111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1076112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1076113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1076114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1076115,8,91002,2,90006,0,0,31042,80,1,2,0,0,0,0,100
1076116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1077101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1077102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1077103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1077104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1077105,8,91002,2,90006,0,0,31022,150,2,2,0,0,0,0,100
1077106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1077107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1077108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1077109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1077110,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1077111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1077112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1077113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1077114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1077115,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1077116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1078101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1078102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1078103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1078104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1078105,8,91002,2,90006,0,0,31214,150,2,2,0,0,0,0,100
1078106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1078107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1078108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1078109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1078110,8,91002,2,90006,0,0,31214,80,1,2,0,0,0,0,100
1078111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1078112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1078113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1078114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1078115,8,91002,2,90006,0,0,31214,80,1,2,0,0,0,0,100
1078116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1079101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1079102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1079103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1079104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1079105,8,91002,2,90006,0,0,31043,150,2,2,0,0,0,0,100
1079106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1079107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1079108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1079109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1079110,8,91002,2,90006,0,0,31043,80,1,2,0,0,0,0,100
1079111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1079112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1079113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1079114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1079115,8,91002,2,90006,0,0,31043,80,1,2,0,0,0,0,100
1079116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1080101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1080102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1080103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1080104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1080105,8,91002,2,90006,0,0,31018,150,2,2,0,0,0,0,100
1080106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1080107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1080108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1080109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1080110,8,91002,2,90006,0,0,31018,80,1,2,0,0,0,0,100
1080111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1080112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1080113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1080114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1080115,8,91002,2,90006,0,0,31018,80,1,2,0,0,0,0,100
1080116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1081101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1081102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1081103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1081104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1081105,8,91002,2,90006,0,0,31145,150,2,2,0,0,0,0,100
1081106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1081107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1081108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1081109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1081110,8,91002,2,90006,0,0,31145,80,1,2,0,0,0,0,100
1081111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1081112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1081113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1081114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1081115,8,91002,2,90006,0,0,31145,80,1,2,0,0,0,0,100
1081116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1082101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1082102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1082103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1082104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1082105,8,91002,2,90006,0,0,31025,150,2,2,0,0,0,0,100
1082106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1082107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1082108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1082109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1082110,8,91002,2,90006,0,0,31025,80,1,2,0,0,0,0,100
1082111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1082112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1082113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1082114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1082115,8,91002,2,90006,0,0,31025,80,1,2,0,0,0,0,100
1082116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1083101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1083102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1083103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1083104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1083105,8,91002,2,90006,0,0,31042,150,2,2,0,0,0,0,100
1083106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1083107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1083108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1083109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1083110,8,91002,2,90006,0,0,31042,80,1,2,0,0,0,0,100
1083111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1083112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1083113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1083114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1083115,8,91002,2,90006,0,0,31042,80,1,2,0,0,0,0,100
1083116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
1084101,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,20
1084102,8,91002,2,90006,0,0,0,50,0,2,0,0,0,0,30
1084103,8,91002,2,90006,0,0,0,75,0,2,0,0,0,0,40
1084104,8,91002,2,90006,0,0,0,100,0,2,0,0,0,0,50
1084105,8,91002,2,90006,0,0,31022,150,2,2,0,0,0,0,100
1084106,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,20
1084107,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,30
1084108,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,40
1084109,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,50
1084110,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1084111,8,91002,2,90006,0,0,0,20,0,2,0,0,0,0,30
1084112,8,91002,2,90006,0,0,0,25,0,2,0,0,0,0,40
1084113,8,91002,2,90006,0,0,0,30,0,2,0,0,0,0,50
1084114,8,91002,2,90006,0,0,0,40,0,2,0,0,0,0,60
1084115,8,91002,2,90006,0,0,31022,80,1,2,0,0,0,0,100
1084116,12,94002,0,0,0,0,0,25000,0,0,0,0,0,0,0
