wave_energy_recovery,life_steal_growth,wave_energy_recovery_growth,dodge,unit_material_id,unit_id,wave_hp_recovery_growth,atk,life_steal,energy_recovery_rate_growth,physical_penetrate_growth,energy_reduce_rate_growth,hp_growth,physical_critical_growth,physical_penetrate,magic_def,magic_penetrate,magic_critical,def,consume_num,wave_hp_recovery,accuracy_growth,accuracy,magic_critical_growth,consume_gold,atk_growth,hp_recovery_rate_growth,magic_def_growth,magic_str_growth,magic_penetrate_growth,physical_critical,dodge_growth,def_growth,energy_recovery_rate,magic_str,energy_reduce_rate,rarity,hp,hp_recovery_rate
0.0,0.0,0.0,0.0,31145,114501,0.0,78.34,0.0,0.0,0.0,0.0,146.2,0.0,0.0,4.91,0.0,0.0,5.13,150,0.0,0.0,0.0,0.0,50000,14.52,0.0,0.9,0.0,0.0,10.0,0.0,0.96,0.0,0.0,0.0,5,789.5,0.0
0.0,0.0,0.0,0.0,31146,114601,0.0,46.37,0.0,0.0,0.0,0.0,41.43,0.0,0.0,2.73,0.0,0.0,2.16,15,0.0,0.0,0.0,0.0,10000,5.15,0.0,0.3,0.0,0.0,5.0,0.0,0.24,0.0,0.0,0.0,1,372.9,0.0
0.0,0.0,0.0,0.0,31146,114601,0.0,55.64,0.0,0.0,0.0,0.0,62.15,0.0,0.0,3.28,0.0,0.0,2.59,30,0.0,0.0,0.0,0.0,20000,7.73,0.0,0.45,0.0,0.0,5.0,0.0,0.36,0.0,0.0,0.0,2,447.5,0.0
0.0,0.0,0.0,0.0,31146,114601,0.0,64.92,0.0,0.0,0.0,0.0,82.86,0.0,0.0,3.82,0.0,0.0,3.02,100,0.0,0.0,0.0,0.0,30000,10.3,0.0,0.6,0.0,0.0,5.0,0.0,0.48,0.0,0.0,0.0,3,522.1,0.0
0.0,0.0,0.0,0.0,31146,114601,0.0,74.19,0.0,0.0,0.0,0.0,103.6,0.0,0.0,4.37,0.0,0.0,3.46,120,0.0,0.0,0.0,0.0,40000,12.88,0.0,0.75,0.0,0.0,5.0,0.0,0.6,0.0,0.0,0.0,4,596.6,0.0
0.0,0.0,0.0,0.0,31146,114601,0.0,83.47,0.0,0.0,0.0,0.0,124.3,0.0,0.0,4.91,0.0,0.0,3.89,150,0.0,0.0,0.0,0.0,50000,15.45,0.0,0.9,0.0,0.0,5.0,0.0,0.72,0.0,0.0,0.0,5,671.2,0.0
0.0,0.0,0.0,0.0,31147,114701,0.0,52.29,0.0,0.0,0.0,0.0,42.35,0.0,0.0,2.28,0.0,0.0,2.73,15,0.0,0.0,0.0,0.0,10000,5.81,0.0,0.25,0.0,0.0,20.0,0.0,0.3,0.0,0.0,0.0,1,381.2,0.0
0.0,0.0,0.0,0.0,31147,114701,0.0,62.75,0.0,0.0,0.0,0.0,63.53,0.0,0.0,2.74,0.0,0.0,3.28,30,0.0,0.0,0.0,0.0,20000,8.72,0.0,0.38,0.0,0.0,20.0,0.0,0.45,0.0,0.0,0.0,2,457.4,0.0
0.0,0.0,0.0,0.0,31147,114701,0.0,73.21,0.0,0.0,0.0,0.0,84.7,0.0,0.0,3.19,0.0,0.0,3.82,100,0.0,0.0,0.0,0.0,30000,11.62,0.0,0.5,0.0,0.0,20.0,0.0,0.6,0.0,0.0,0.0,3,533.7,0.0
0.0,0.0,0.0,0.0,31147,114701,0.0,83.66,0.0,0.0,0.0,0.0,105.9,0.0,0.0,3.65,0.0,0.0,4.37,120,0.0,0.0,0.0,0.0,40000,14.53,0.0,0.63,0.0,0.0,20.0,0.0,0.75,0.0,0.0,0.0,4,609.9,0.0
0.0,0.0,0.0,0.0,31147,114701,0.0,94.12,0.0,0.0,0.0,0.0,127.1,0.0,0.0,4.1,0.0,0.0,4.91,150,0.0,0.0,0.0,0.0,50000,17.43,0.0,0.75,0.0,0.0,20.0,0.0,0.9,0.0,0.0,0.0,5,686.2,0.0
0.0,0.0,0.0,0.0,31150,115001,0.0,0.0,0.0,0.0,0.0,0.0,37.61,0.0,0.0,2.39,0.0,0.0,2.51,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.27,5.65,0.0,0.0,0.0,0.28,0.0,50.81,0.0,1,338.5,0.0
0.0,0.0,0.0,0.0,31150,115001,0.0,0.0,0.0,0.0,0.0,0.0,56.42,0.0,0.0,2.87,0.0,0.0,3.01,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.41,8.48,0.0,0.0,0.0,0.42,0.0,60.97,0.0,2,406.2,0.0
0.0,0.0,0.0,0.0,31150,115001,0.0,0.0,0.0,0.0,0.0,0.0,75.22,0.0,0.0,3.35,0.0,0.0,3.51,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.54,11.3,0.0,0.0,0.0,0.56,0.0,71.13,0.0,3,473.9,0.0
0.0,0.0,0.0,0.0,31150,115001,0.0,0.0,0.0,0.0,0.0,0.0,94.03,0.0,0.0,3.82,0.0,0.0,4.02,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.68,14.13,0.0,0.0,0.0,0.7,0.0,81.3,0.0,4,541.6,0.0
0.0,0.0,0.0,0.0,31150,115001,0.0,0.0,0.0,0.0,0.0,0.0,112.9,0.0,0.0,4.3,0.0,0.0,4.52,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.81,16.95,0.0,0.0,0.0,0.84,0.0,91.46,0.0,5,609.3,0.0
0.0,0.0,0.0,0.0,31155,115501,0.0,49.67,0.0,0.0,0.0,0.0,38.15,0.0,0.0,2.39,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,5.52,0.0,0.27,0.0,0.0,20.0,0.0,0.29,0.0,0.0,0.0,1,343.4,0.0
0.0,0.0,0.0,0.0,31155,115501,0.0,59.6,0.0,0.0,0.0,0.0,57.23,0.0,0.0,2.87,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,8.28,0.0,0.41,0.0,0.0,20.0,0.0,0.44,0.0,0.0,0.0,2,412.1,0.0
0.0,0.0,0.0,0.0,31155,115501,0.0,69.54,0.0,0.0,0.0,0.0,76.3,0.0,0.0,3.35,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,11.04,0.0,0.54,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,3,480.8,0.0
0.0,0.0,0.0,0.0,31155,115501,0.0,79.47,0.0,0.0,0.0,0.0,95.38,0.0,0.0,3.82,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,13.8,0.0,0.68,0.0,0.0,20.0,0.0,0.73,0.0,0.0,0.0,4,549.4,0.0
0.0,0.0,0.0,0.0,31155,115501,0.0,89.41,0.0,0.0,0.0,0.0,114.5,0.0,0.0,4.3,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,16.56,0.0,0.81,0.0,0.0,20.0,0.0,0.87,0.0,0.0,0.0,5,618.1,0.0
0.0,0.0,0.0,0.0,31156,115601,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,2.39,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.27,4.91,0.0,0.0,0.0,0.29,0.0,44.2,0.0,1,392.5,0.0
0.0,0.0,0.0,0.0,31156,115601,0.0,0.0,0.0,0.0,0.0,0.0,65.42,0.0,0.0,2.87,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.41,7.37,0.0,0.0,0.0,0.44,0.0,53.04,0.0,2,471.0,0.0
0.0,0.0,0.0,0.0,31156,115601,0.0,0.0,0.0,0.0,0.0,0.0,87.22,0.0,0.0,3.35,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.54,9.82,0.0,0.0,0.0,0.58,0.0,61.88,0.0,3,549.5,0.0
0.0,0.0,0.0,0.0,31156,115601,0.0,0.0,0.0,0.0,0.0,0.0,109.1,0.0,0.0,3.82,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.68,12.28,0.0,0.0,0.0,0.73,0.0,70.72,0.0,4,628.0,0.0
0.0,0.0,0.0,0.0,31156,115601,0.0,0.0,0.0,0.0,0.0,0.0,130.9,0.0,0.0,4.3,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.81,14.73,0.0,0.0,0.0,0.87,0.0,79.56,0.0,5,706.5,0.0
0.0,0.0,0.0,0.0,31157,115701,0.0,0.0,0.0,0.0,0.0,0.0,33.71,0.0,0.0,1.82,0.0,0.0,2.05,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.2,5.03,0.0,0.0,0.0,0.23,0.0,45.23,0.0,1,303.4,0.0
0.0,0.0,0.0,0.0,31157,115701,0.0,0.0,0.0,0.0,0.0,0.0,50.57,0.0,0.0,2.18,0.0,0.0,2.46,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.3,7.55,0.0,0.0,0.0,0.35,0.0,54.28,0.0,2,364.1,0.0
0.0,0.0,0.0,0.0,31157,115701,0.0,0.0,0.0,0.0,0.0,0.0,67.42,0.0,0.0,2.55,0.0,0.0,2.87,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.4,10.06,0.0,0.0,0.0,0.46,0.0,63.32,0.0,3,424.8,0.0
0.0,0.0,0.0,0.0,31157,115701,0.0,0.0,0.0,0.0,0.0,0.0,84.28,0.0,0.0,2.91,0.0,0.0,3.28,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.5,12.58,0.0,0.0,0.0,0.58,0.0,72.37,0.0,4,485.4,0.0
0.0,0.0,0.0,0.0,31157,115701,0.0,0.0,0.0,0.0,0.0,0.0,101.2,0.0,0.0,3.28,0.0,0.0,3.69,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.6,15.09,0.0,0.0,0.0,0.69,0.0,81.41,0.0,5,546.1,0.0
0.0,0.0,0.0,0.0,31158,115801,0.0,51.72,0.0,0.0,0.0,0.0,38.29,0.0,0.0,2.85,0.0,0.0,3.3,15,0.0,0.0,0.0,0.0,10000,5.75,0.0,0.32,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1,344.6,0.0
0.0,0.0,0.0,0.0,31158,115801,0.0,62.06,0.0,0.0,0.0,0.0,57.44,0.0,0.0,3.42,0.0,0.0,3.96,30,0.0,0.0,0.0,0.0,20000,8.63,0.0,0.48,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,2,413.5,0.0
0.0,0.0,0.0,0.0,31158,115801,0.0,72.41,0.0,0.0,0.0,0.0,76.58,0.0,0.0,3.99,0.0,0.0,4.62,100,0.0,0.0,0.0,0.0,30000,11.5,0.0,0.64,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,3,482.4,0.0
0.0,0.0,0.0,0.0,31158,115801,0.0,82.75,0.0,0.0,0.0,0.0,95.73,0.0,0.0,4.56,0.0,0.0,5.28,120,0.0,0.0,0.0,0.0,40000,14.38,0.0,0.8,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,4,551.4,0.0
0.0,0.0,0.0,0.0,31158,115801,0.0,93.1,0.0,0.0,0.0,0.0,114.9,0.0,0.0,5.13,0.0,0.0,5.94,150,0.0,0.0,0.0,0.0,50000,17.25,0.0,0.96,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,5,620.3,0.0
0.0,0.0,0.0,0.0,31159,115901,0.0,55.82,0.0,0.0,0.0,0.0,39.46,0.0,0.0,2.28,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,6.2,0.0,0.25,0.0,0.0,20.0,0.0,0.29,0.0,0.0,0.0,1,355.1,0.0
0.0,0.0,0.0,0.0,31159,115901,0.0,66.98,0.0,0.0,0.0,0.0,59.19,0.0,0.0,2.74,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,9.3,0.0,0.38,0.0,0.0,20.0,0.0,0.44,0.0,0.0,0.0,2,426.1,0.0
0.0,0.0,0.0,0.0,31159,115901,0.0,78.15,0.0,0.0,0.0,0.0,78.92,0.0,0.0,3.19,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,12.4,0.0,0.5,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,3,497.1,0.0
0.0,0.0,0.0,0.0,31159,115901,0.0,89.31,0.0,0.0,0.0,0.0,98.65,0.0,0.0,3.65,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,15.5,0.0,0.63,0.0,0.0,20.0,0.0,0.73,0.0,0.0,0.0,4,568.2,0.0
0.0,0.0,0.0,0.0,31159,115901,0.0,100.5,0.0,0.0,0.0,0.0,118.4,0.0,0.0,4.1,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,18.6,0.0,0.75,0.0,0.0,20.0,0.0,0.87,0.0,0.0,0.0,5,639.2,0.0
0.0,0.0,0.0,0.0,31160,116001,0.0,0.0,0.0,0.0,0.0,0.0,31.33,0.0,0.0,2.28,0.0,0.0,2.05,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.25,5.03,0.0,0.0,0.0,0.23,0.0,45.23,0.0,1,282.0,0.0
0.0,0.0,0.0,0.0,31160,116001,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2.74,0.0,0.0,2.46,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.38,7.55,0.0,0.0,0.0,0.35,0.0,54.28,0.0,2,338.4,0.0
0.0,0.0,0.0,0.0,31160,116001,0.0,0.0,0.0,0.0,0.0,0.0,62.66,0.0,0.0,3.19,0.0,0.0,2.87,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.5,10.06,0.0,0.0,0.0,0.46,0.0,63.32,0.0,3,394.8,0.0
0.0,0.0,0.0,0.0,31160,116001,0.0,0.0,0.0,0.0,0.0,0.0,78.33,0.0,0.0,3.65,0.0,0.0,3.28,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.63,12.58,0.0,0.0,0.0,0.58,0.0,72.37,0.0,4,451.2,0.0
0.0,0.0,0.0,0.0,31160,116001,0.0,0.0,0.0,0.0,0.0,0.0,93.99,0.0,0.0,4.1,0.0,0.0,3.69,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.75,15.09,0.0,0.0,0.0,0.69,0.0,81.41,0.0,5,507.6,0.0
0.0,0.0,0.0,0.0,31162,116201,0.0,54.11,0.0,0.0,0.0,0.0,40.62,0.0,0.0,2.05,0.0,0.0,2.96,15,0.0,0.0,0.0,0.0,10000,6.01,0.0,0.23,0.0,0.0,10.0,0.0,0.33,0.0,0.0,0.0,1,365.6,0.0
0.0,0.0,0.0,0.0,31162,116201,0.0,64.93,0.0,0.0,0.0,0.0,60.93,0.0,0.0,2.46,0.0,0.0,3.55,30,0.0,0.0,0.0,0.0,20000,9.02,0.0,0.35,0.0,0.0,10.0,0.0,0.5,0.0,0.0,0.0,2,438.7,0.0
0.0,0.0,0.0,0.0,31162,116201,0.0,75.75,0.0,0.0,0.0,0.0,81.24,0.0,0.0,2.87,0.0,0.0,4.14,100,0.0,0.0,0.0,0.0,30000,12.02,0.0,0.46,0.0,0.0,10.0,0.0,0.66,0.0,0.0,0.0,3,511.8,0.0
0.0,0.0,0.0,0.0,31162,116201,0.0,86.58,0.0,0.0,0.0,0.0,101.6,0.0,0.0,3.28,0.0,0.0,4.74,120,0.0,0.0,0.0,0.0,40000,15.03,0.0,0.58,0.0,0.0,10.0,0.0,0.83,0.0,0.0,0.0,4,585.0,0.0
0.0,0.0,0.0,0.0,31162,116201,0.0,97.4,0.0,0.0,0.0,0.0,121.9,0.0,0.0,3.69,0.0,0.0,5.33,150,0.0,0.0,0.0,0.0,50000,18.03,0.0,0.69,0.0,0.0,10.0,0.0,0.99,0.0,0.0,0.0,5,658.1,0.0
0.0,0.0,0.0,0.0,31163,116301,0.0,54.68,0.0,0.0,0.0,0.0,39.46,0.0,0.0,1.94,0.0,0.0,3.3,15,0.0,0.0,0.0,0.0,10000,6.08,0.0,0.22,0.0,0.0,10.0,0.0,0.37,0.0,0.0,0.0,1,355.1,0.0
0.0,0.0,0.0,0.0,31163,116301,0.0,65.62,0.0,0.0,0.0,0.0,59.19,0.0,0.0,2.33,0.0,0.0,3.96,30,0.0,0.0,0.0,0.0,20000,9.12,0.0,0.33,0.0,0.0,10.0,0.0,0.56,0.0,0.0,0.0,2,426.1,0.0
0.0,0.0,0.0,0.0,31163,116301,0.0,76.55,0.0,0.0,0.0,0.0,78.92,0.0,0.0,2.72,0.0,0.0,4.62,100,0.0,0.0,0.0,0.0,30000,12.16,0.0,0.44,0.0,0.0,10.0,0.0,0.74,0.0,0.0,0.0,3,497.1,0.0
0.0,0.0,0.0,0.0,31163,116301,0.0,87.49,0.0,0.0,0.0,0.0,98.65,0.0,0.0,3.1,0.0,0.0,5.28,120,0.0,0.0,0.0,0.0,40000,15.2,0.0,0.55,0.0,0.0,10.0,0.0,0.93,0.0,0.0,0.0,4,568.2,0.0
0.0,0.0,0.0,0.0,31163,116301,0.0,98.42,0.0,0.0,0.0,0.0,118.4,0.0,0.0,3.49,0.0,0.0,5.94,150,0.0,0.0,0.0,0.0,50000,18.24,0.0,0.66,0.0,0.0,10.0,0.0,1.11,0.0,0.0,0.0,5,639.2,0.0
0.0,0.0,0.0,0.0,31164,116401,0.0,0.0,0.0,0.0,0.0,0.0,45.78,0.0,0.0,2.85,0.0,10.0,2.62,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.32,4.42,0.0,0.0,0.0,0.29,0.0,39.76,0.0,1,412.1,0.0
0.0,0.0,0.0,0.0,31164,116401,0.0,0.0,0.0,0.0,0.0,0.0,68.67,0.0,0.0,3.42,0.0,10.0,3.14,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.48,6.63,0.0,0.0,0.0,0.44,0.0,47.71,0.0,2,494.5,0.0
0.0,0.0,0.0,0.0,31164,116401,0.0,0.0,0.0,0.0,0.0,0.0,91.56,0.0,0.0,3.99,0.0,10.0,3.67,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.64,8.84,0.0,0.0,0.0,0.58,0.0,55.66,0.0,3,576.9,0.0
0.0,0.0,0.0,0.0,31164,116401,0.0,0.0,0.0,0.0,0.0,0.0,114.5,0.0,0.0,4.56,0.0,10.0,4.19,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.8,11.05,0.0,0.0,0.0,0.73,0.0,63.62,0.0,4,659.4,0.0
0.0,0.0,0.0,0.0,31164,116401,0.0,0.0,0.0,0.0,0.0,0.0,137.4,0.0,0.0,5.13,0.0,10.0,4.72,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.96,13.26,0.0,0.0,0.0,0.87,0.0,71.57,0.0,5,741.8,0.0
0.0,0.0,0.0,0.0,31165,116501,0.0,48.19,0.0,0.0,0.0,0.0,46.42,0.0,0.0,2.28,0.0,0.0,2.73,15,0.0,0.0,0.0,0.0,10000,5.35,0.0,0.25,0.0,0.0,10.0,0.0,0.3,0.0,0.0,0.0,1,417.8,0.0
0.0,0.0,0.0,0.0,31165,116501,0.0,57.83,0.0,0.0,0.0,0.0,69.63,0.0,0.0,2.74,0.0,0.0,3.28,30,0.0,0.0,0.0,0.0,20000,8.03,0.0,0.38,0.0,0.0,10.0,0.0,0.45,0.0,0.0,0.0,2,501.4,0.0
0.0,0.0,0.0,0.0,31165,116501,0.0,67.47,0.0,0.0,0.0,0.0,92.84,0.0,0.0,3.19,0.0,0.0,3.82,100,0.0,0.0,0.0,0.0,30000,10.7,0.0,0.5,0.0,0.0,10.0,0.0,0.6,0.0,0.0,0.0,3,584.9,0.0
0.0,0.0,0.0,0.0,31165,116501,0.0,77.1,0.0,0.0,0.0,0.0,116.1,0.0,0.0,3.65,0.0,0.0,4.37,120,0.0,0.0,0.0,0.0,40000,13.38,0.0,0.63,0.0,0.0,10.0,0.0,0.75,0.0,0.0,0.0,4,668.5,0.0
0.0,0.0,0.0,0.0,31165,116501,0.0,86.74,0.0,0.0,0.0,0.0,139.3,0.0,0.0,4.1,0.0,0.0,4.91,150,0.0,0.0,0.0,0.0,50000,16.05,0.0,0.75,0.0,0.0,10.0,0.0,0.9,0.0,0.0,0.0,5,752.0,0.0
0.0,0.0,0.0,0.0,31166,116601,0.0,56.39,0.0,0.0,0.0,0.0,38.29,0.0,0.0,2.39,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,6.27,0.0,0.27,0.0,0.0,10.0,0.0,0.29,0.0,0.0,0.0,1,344.6,0.0
0.0,0.0,0.0,0.0,31166,116601,0.0,67.67,0.0,0.0,0.0,0.0,57.44,0.0,0.0,2.87,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,9.41,0.0,0.41,0.0,0.0,10.0,0.0,0.44,0.0,0.0,0.0,2,413.5,0.0
0.0,0.0,0.0,0.0,31166,116601,0.0,78.95,0.0,0.0,0.0,0.0,76.58,0.0,0.0,3.35,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,12.54,0.0,0.54,0.0,0.0,10.0,0.0,0.58,0.0,0.0,0.0,3,482.4,0.0
0.0,0.0,0.0,0.0,31166,116601,0.0,90.22,0.0,0.0,0.0,0.0,95.73,0.0,0.0,3.82,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,15.68,0.0,0.68,0.0,0.0,10.0,0.0,0.73,0.0,0.0,0.0,4,551.4,0.0
0.0,0.0,0.0,0.0,31166,116601,0.0,101.5,0.0,0.0,0.0,0.0,114.9,0.0,0.0,4.3,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,18.81,0.0,0.81,0.0,0.0,10.0,0.0,0.87,0.0,0.0,0.0,5,620.3,0.0
0.0,0.0,0.0,0.0,31167,116701,0.0,47.51,0.0,0.0,0.0,0.0,39.24,0.0,0.0,2.51,0.0,0.0,2.73,15,0.0,0.0,0.0,0.0,10000,5.28,0.0,0.28,0.0,0.0,10.0,0.0,0.3,0.0,0.0,0.0,1,353.2,0.0
0.0,0.0,0.0,0.0,31167,116701,0.0,57.01,0.0,0.0,0.0,0.0,58.86,0.0,0.0,3.01,0.0,0.0,3.28,30,0.0,0.0,0.0,0.0,20000,7.92,0.0,0.42,0.0,0.0,10.0,0.0,0.45,0.0,0.0,0.0,2,423.8,0.0
0.0,0.0,0.0,0.0,31167,116701,0.0,66.51,0.0,0.0,0.0,0.0,78.48,0.0,0.0,3.51,0.0,0.0,3.82,100,0.0,0.0,0.0,0.0,30000,10.56,0.0,0.56,0.0,0.0,10.0,0.0,0.6,0.0,0.0,0.0,3,494.5,0.0
0.0,0.0,0.0,0.0,31167,116701,0.0,76.02,0.0,0.0,0.0,0.0,98.1,0.0,0.0,4.02,0.0,0.0,4.37,120,0.0,0.0,0.0,0.0,40000,13.2,0.0,0.7,0.0,0.0,10.0,0.0,0.75,0.0,0.0,0.0,4,565.1,0.0
0.0,0.0,0.0,0.0,31167,116701,0.0,85.52,0.0,0.0,0.0,0.0,117.8,0.0,0.0,4.52,0.0,0.0,4.91,150,0.0,0.0,0.0,0.0,50000,15.84,0.0,0.84,0.0,0.0,10.0,0.0,0.9,0.0,0.0,0.0,5,635.8,0.0
0.0,0.0,0.0,0.0,31168,116801,0.0,53.54,0.0,0.0,0.0,0.0,40.04,0.0,0.0,3.08,0.0,0.0,2.16,15,0.0,0.0,0.0,0.0,10000,5.95,0.0,0.34,0.0,0.0,10.0,0.0,0.24,0.0,0.0,0.0,1,360.3,0.0
0.0,0.0,0.0,0.0,31168,116801,0.0,64.25,0.0,0.0,0.0,0.0,60.06,0.0,0.0,3.7,0.0,0.0,2.59,30,0.0,0.0,0.0,0.0,20000,8.93,0.0,0.51,0.0,0.0,10.0,0.0,0.36,0.0,0.0,0.0,2,432.4,0.0
0.0,0.0,0.0,0.0,31168,116801,0.0,74.96,0.0,0.0,0.0,0.0,80.08,0.0,0.0,4.31,0.0,0.0,3.02,100,0.0,0.0,0.0,0.0,30000,11.9,0.0,0.68,0.0,0.0,10.0,0.0,0.48,0.0,0.0,0.0,3,504.4,0.0
0.0,0.0,0.0,0.0,31168,116801,0.0,85.66,0.0,0.0,0.0,0.0,100.1,0.0,0.0,4.93,0.0,0.0,3.46,120,0.0,0.0,0.0,0.0,40000,14.88,0.0,0.85,0.0,0.0,10.0,0.0,0.6,0.0,0.0,0.0,4,576.5,0.0
0.0,0.0,0.0,0.0,31168,116801,0.0,96.37,0.0,0.0,0.0,0.0,120.2,0.0,0.0,5.54,0.0,0.0,3.89,150,0.0,0.0,0.0,0.0,50000,17.85,0.0,1.02,0.0,0.0,10.0,0.0,0.72,0.0,0.0,0.0,5,648.5,0.0
0.0,0.0,0.0,0.0,31169,116901,0.0,51.15,0.0,0.0,0.0,0.0,40.62,0.0,0.0,2.73,0.0,0.0,2.96,15,0.0,0.0,0.0,0.0,10000,5.68,0.0,0.3,0.0,0.0,15.0,0.0,0.33,0.0,0.0,0.0,1,365.6,0.0
0.0,0.0,0.0,0.0,31169,116901,0.0,61.38,0.0,0.0,0.0,0.0,60.93,0.0,0.0,3.28,0.0,0.0,3.55,30,0.0,0.0,0.0,0.0,20000,8.52,0.0,0.45,0.0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,2,438.7,0.0
0.0,0.0,0.0,0.0,31169,116901,0.0,71.61,0.0,0.0,0.0,0.0,81.24,0.0,0.0,3.82,0.0,0.0,4.14,100,0.0,0.0,0.0,0.0,30000,11.36,0.0,0.6,0.0,0.0,15.0,0.0,0.66,0.0,0.0,0.0,3,511.8,0.0
0.0,0.0,0.0,0.0,31169,116901,0.0,81.84,0.0,0.0,0.0,0.0,101.6,0.0,0.0,4.37,0.0,0.0,4.74,120,0.0,0.0,0.0,0.0,40000,14.2,0.0,0.75,0.0,0.0,15.0,0.0,0.83,0.0,0.0,0.0,4,585.0,0.0
0.0,0.0,0.0,0.0,31169,116901,0.0,92.07,0.0,0.0,0.0,0.0,121.9,0.0,0.0,4.91,0.0,0.0,5.33,150,0.0,0.0,0.0,0.0,50000,17.04,0.0,0.9,0.0,0.0,15.0,0.0,0.99,0.0,0.0,0.0,5,658.1,0.0
0.0,0.0,0.0,0.0,31170,117001,0.0,54.68,0.0,0.0,0.0,0.0,39.46,0.0,0.0,1.94,0.0,0.0,3.3,15,0.0,0.0,0.0,0.0,10000,6.08,0.0,0.22,0.0,0.0,15.0,0.0,0.37,0.0,0.0,0.0,1,355.1,0.0
0.0,0.0,0.0,0.0,31170,117001,0.0,65.62,0.0,0.0,0.0,0.0,59.19,0.0,0.0,2.33,0.0,0.0,3.96,30,0.0,0.0,0.0,0.0,20000,9.12,0.0,0.33,0.0,0.0,15.0,0.0,0.56,0.0,0.0,0.0,2,426.1,0.0
0.0,0.0,0.0,0.0,31170,117001,0.0,76.55,0.0,0.0,0.0,0.0,78.92,0.0,0.0,2.72,0.0,0.0,4.62,100,0.0,0.0,0.0,0.0,30000,12.16,0.0,0.44,0.0,0.0,15.0,0.0,0.74,0.0,0.0,0.0,3,497.1,0.0
0.0,0.0,0.0,0.0,31170,117001,0.0,87.49,0.0,0.0,0.0,0.0,98.65,0.0,0.0,3.1,0.0,0.0,5.28,120,0.0,0.0,0.0,0.0,40000,15.2,0.0,0.55,0.0,0.0,15.0,0.0,0.93,0.0,0.0,0.0,4,568.2,0.0
0.0,0.0,0.0,0.0,31170,117001,0.0,98.42,0.0,0.0,0.0,0.0,118.4,0.0,0.0,3.49,0.0,0.0,5.94,150,0.0,0.0,0.0,0.0,50000,18.24,0.0,0.66,0.0,0.0,15.0,0.0,1.11,0.0,0.0,0.0,5,639.2,0.0
