wave_group_id_1,quest_id,quest_name,bg_skip_id,area_id
101010104,10158108,"이벤트 01 노멀 1-8",101361,10158101
101080205,10158109,"이벤트 01 노멀 1-9",101361,10158101
101041102,10158110,"이벤트 01 노멀 1-10",101361,10158101
101050306,10158201,"이벤트 01 하드 1-1",102961,10158201
101070504,10158202,"이벤트 01 하드 1-2",102961,10158201
101070902,10158203,"이벤트 01 하드 1-3",102961,10158201
101071207,10158204,"이벤트 01 하드 1-4",102961,10158201
101080107,10158205,"이벤트 01 하드 1-5",102961,10158201
101020403,10159101,"이벤트 01 노멀 1-1",101241,10159101
101010103,10159102,"이벤트 01 노멀 1-2",101241,10159101
101010203,10159103,"이벤트 01 노멀 1-3",101241,10159101
101010501,10159104,"이벤트 01 노멀 1-4",101241,10159101
101010603,10159105,"이벤트 01 노멀 1-5",101241,10159101
101050802,10159106,"이벤트 01 노멀 1-6",101241,10159101
101051003,10159107,"이벤트 01 노멀 1-7",101241,10159101
102040107,10159108,"이벤트 01 노멀 1-8",101241,10159101
101010102,10159109,"이벤트 01 노멀 1-9",101241,10159101
101020305,10159110,"이벤트 01 노멀 1-10",101241,10159101
101010104,10159111,"이벤트 01 노멀 1-11",101241,10159101
101040807,10159112,"이벤트 01 노멀 1-12",101241,10159101
101080205,10159113,"이벤트 01 노멀 1-13",101241,10159101
101020103,10159114,"이벤트 01 노멀 1-14",101241,10159101
101041102,10159115,"이벤트 01 노멀 1-15",101241,10159101
101050306,10159201,"이벤트 01 하드 1-1",101251,10159201
101070504,10159202,"이벤트 01 하드 1-2",101251,10159201
101070902,10159203,"이벤트 01 하드 1-3",101251,10159201
101071207,10159204,"이벤트 01 하드 1-4",101251,10159201
101080107,10159205,"이벤트 01 하드 1-5",101251,10159201
101020403,10160101,"이벤트 01 노멀 1-1",103361,10160101
101010203,10160102,"이벤트 01 노멀 1-2",103361,10160101
101010603,10160103,"이벤트 01 노멀 1-3",103331,10160101
101050802,10160104,"이벤트 01 노멀 1-4",103331,10160101
102040107,10160105,"이벤트 01 노멀 1-5",103361,10160101
101010102,10160106,"이벤트 01 노멀 1-6",103361,10160101
101020305,10160107,"이벤트 01 노멀 1-7",103331,10160101
101010104,10160108,"이벤트 01 노멀 1-8",101241,10160101
101080205,10160109,"이벤트 01 노멀 1-9",101241,10160101
101041102,10160110,"이벤트 01 노멀 1-10",101241,10160101
101050306,10160201,"이벤트 01 하드 1-1",101251,10160201
101070504,10160202,"이벤트 01 하드 1-2",101251,10160201
101070902,10160203,"이벤트 01 하드 1-3",101251,10160201
101071207,10160204,"이벤트 01 하드 1-4",101251,10160201
101080107,10160205,"이벤트 01 하드 1-5",101251,10160201
101020403,10161101,"이벤트 01 노멀 1-1",102651,10161101
101010203,10161102,"이벤트 01 노멀 1-2",102651,10161101
101010603,10161103,"이벤트 01 노멀 1-3",102651,10161101
101050802,10161104,"이벤트 01 노멀 1-4",102651,10161101
102040107,10161105,"이벤트 01 노멀 1-5",102651,10161101
101010102,10161106,"이벤트 01 노멀 1-6",102651,10161101
101020305,10161107,"이벤트 01 노멀 1-7",102651,10161101
101010104,10161108,"이벤트 01 노멀 1-8",102651,10161101
101080205,10161109,"이벤트 01 노멀 1-9",102651,10161101
101041102,10161110,"이벤트 01 노멀 1-10",102651,10161101
101050306,10161201,"이벤트 01 하드 1-1",101361,10161201
101070504,10161202,"이벤트 01 하드 1-2",101361,10161201
101070902,10161203,"이벤트 01 하드 1-3",101361,10161201
101071207,10161204,"이벤트 01 하드 1-4",101361,10161201
101080107,10161205,"이벤트 01 하드 1-5",101361,10161201
101020403,10163101,"이벤트 01 노멀 1-1",100061,10163101
101010203,10163102,"이벤트 01 노멀 1-2",100111,10163101
101010603,10163103,"이벤트 01 노멀 1-3",100061,10163101
101050802,10163104,"이벤트 01 노멀 1-4",100021,10163101
102040107,10163105,"이벤트 01 노멀 1-5",100021,10163101
101010102,10163106,"이벤트 01 노멀 1-6",100021,10163101
101020305,10163107,"이벤트 01 노멀 1-7",100021,10163101
101010104,10163108,"이벤트 01 노멀 1-8",101251,10163101
101080205,10163109,"이벤트 01 노멀 1-9",101251,10163101
101041102,10163110,"이벤트 01 노멀 1-10",101251,10163101
101050306,10163201,"이벤트 01 하드 1-1",103451,10163201
101070504,10163202,"이벤트 01 하드 1-2",103451,10163201
101070902,10163203,"이벤트 01 하드 1-3",103451,10163201
101071207,10163204,"이벤트 01 하드 1-4",103451,10163201
101080107,10163205,"이벤트 01 하드 1-5",103451,10163201
101020403,10164101,"이벤트 01 노멀 1-1",103381,10164101
101010203,10164102,"이벤트 01 노멀 1-2",103381,10164101
101010603,10164103,"이벤트 01 노멀 1-3",103381,10164101
101050802,10164104,"이벤트 01 노멀 1-4",103381,10164101
102040107,10164105,"이벤트 01 노멀 1-5",103391,10164101
101010102,10164106,"이벤트 01 노멀 1-6",103391,10164101
101020305,10164107,"이벤트 01 노멀 1-7",103391,10164101
101010104,10164108,"이벤트 01 노멀 1-8",103391,10164101
101080205,10164109,"이벤트 01 노멀 1-9",103411,10164101
101041102,10164110,"이벤트 01 노멀 1-10",103411,10164101
101050306,10164201,"이벤트 01 하드 1-1",103401,10164201
101070504,10164202,"이벤트 01 하드 1-2",103401,10164201
101070902,10164203,"이벤트 01 하드 1-3",103401,10164201
101071207,10164204,"이벤트 01 하드 1-4",103421,10164201
101080107,10164205,"이벤트 01 하드 1-5",103421,10164201
101020403,10165101,"이벤트 01 노멀 1-1",100421,10165101
101010203,10165102,"이벤트 01 노멀 1-2",100421,10165101
101010603,10165103,"이벤트 01 노멀 1-3",100351,10165101
101050802,10165104,"이벤트 01 노멀 1-4",100351,10165101
102040107,10165105,"이벤트 01 노멀 1-5",100421,10165101
101010102,10165106,"이벤트 01 노멀 1-6",100351,10165101
101020305,10165107,"이벤트 01 노멀 1-7",103431,10165101
101010104,10165108,"이벤트 01 노멀 1-8",100421,10165101
101080205,10165109,"이벤트 01 노멀 1-9",103431,10165101
101041102,10165110,"이벤트 01 노멀 1-10",103431,10165101
101050306,10165201,"이벤트 01 하드 1-1",103401,10165201
101070504,10165202,"이벤트 01 하드 1-2",103421,10165201
101070902,10165203,"이벤트 01 하드 1-3",103401,10165201
101071207,10165204,"이벤트 01 하드 1-4",103441,10165201
101080107,10165205,"이벤트 01 하드 1-5",103441,10165201
600060001,10201001,"",103611,0
600300003,10201002,"",103611,0
600440004,10201003,"",103611,0
600380009,10201004,"",103611,0
600280011,10201005,"",103611,0
600130013,10201006,"",103611,0
600090114,10201007,"",103611,0
600060016,10201008,"",103611,0
600340017,10201009,"",103611,0
600030019,10201010,"",103611,0
600290120,10201101,"",103611,0
600110022,10201102,"",103611,0
600090023,10201103,"",103611,0
600060001,10201201,"",103611,0
600300003,10201202,"",103611,0
600440004,10201203,"",103611,0
600380009,10201204,"",103611,0
600280011,10201205,"",103611,0
600130013,10201206,"",103611,0
600090114,10201207,"",103611,0
600060016,10201208,"",103611,0
600340017,10201209,"",103611,0
600030019,10201210,"",103611,0
600290120,10201301,"",103611,0
600110022,10201302,"",103611,0
600090023,10201303,"",103611,0
101010101,11001001,"주노 평야 1-1(노멀)",100021,11001
101010101,11001002,"주노 평야 1-2(노멀)",100061,11001
101010101,11001003,"주노 평야 1-3(노멀)",100061,11001
101010101,11001004,"주노 평야 1-4(노멀)",100111,11001
101010101,11001005,"주노 평야 1-5(노멀)",100071,11001
101010101,11001006,"주노 평야 1-6(노멀)",100111,11001
101010101,11001007,"주노 평야 1-7(노멀)",100111,11001
101010101,11001008,"주노 평야 1-8(노멀)",100071,11001
101010101,11001009,"주노 평야 1-9(노멀)",100011,11001
101010101,11001010,"주노 평야 1-10(노멀)",100351,11001
101020305,11002001,"팔라스 고원 2-1(노멀)",100031,11002
101020305,11002002,"팔라스 고원 2-2(노멀)",100031,11002
101020305,11002003,"팔라스 고원 2-3(노멀)",100031,11002
101020305,11002004,"팔라스 고원 2-4(노멀)",100091,11002
101020305,11002005,"팔라스 고원 2-5(노멀)",100091,11002
101020305,11002006,"팔라스 고원 2-6(노멀)",100091,11002
101020305,11002007,"팔라스 고원 2-7(노멀)",100091,11002
101020305,11002008,"팔라스 고원 2-8(노멀)",100031,11002
101020305,11002009,"팔라스 고원 2-9(노멀)",100101,11002
101020305,11002010,"팔라스 고원 2-10(노멀)",100041,11002
101020305,11002011,"팔라스 고원 2-11(노멀)",100041,11002
101020305,11002012,"팔라스 고원 2-12(노멀)",100371,11002
101030402,11003001,"헤베 구릉 3-1(노멀)",100151,11003
101030402,11003002,"헤베 구릉 3-2(노멀)",100061,11003
101030402,11003003,"헤베 구릉 3-3(노멀)",100061,11003
101030402,11003004,"헤베 구릉 3-4(노멀)",100111,11003
101030402,11003005,"헤베 구릉 3-5(노멀)",100111,11003
101030402,11003006,"헤베 구릉 3-6(노멀)",100241,11003
101030402,11003007,"헤베 구릉 3-7(노멀)",100241,11003
101030402,11003008,"헤베 구릉 3-8(노멀)",100031,11003
101030402,11003009,"헤베 구릉 3-9(노멀)",100031,11003
101030402,11003010,"헤베 구릉 3-10(노멀)",100021,11003
101030402,11003011,"헤베 구릉 3-11(노멀)",100391,11003
101030402,11003012,"헤베 구릉 3-12(노멀)",100391,11003
101040402,11004001,"베스타 계곡 4-1(노멀)",100581,11004
101040402,11004002,"베스타 계곡 4-2(노멀)",100581,11004
101040402,11004003,"베스타 계곡 4-3(노멀)",100581,11004
101040402,11004004,"베스타 계곡 4-4(노멀)",100581,11004
101040402,11004005,"베스타 계곡 4-5(노멀)",100201,11004
101040402,11004006,"베스타 계곡 4-6(노멀)",100201,11004
101040402,11004007,"베스타 계곡 4-7(노멀)",100101,11004
101040402,11004008,"베스타 계곡 4-8(노멀)",100101,11004
101040402,11004009,"베스타 계곡 4-9(노멀)",100581,11004
101040402,11004010,"베스타 계곡 4-10(노멀)",100071,11004
101040402,11004011,"베스타 계곡 4-11(노멀)",100071,11004
101040402,11004012,"베스타 계곡 4-12(노멀)",100201,11004
101040402,11004013,"베스타 계곡 4-13(노멀)",100461,11004
101050701,11005001,"케레스 삼림 5-1(노멀)",100111,11005
101050701,11005002,"케레스 삼림 5-2(노멀)",100111,11005
101050701,11005003,"케레스 삼림 5-3(노멀)",100111,11005
101050701,11005004,"케레스 삼림 5-4(노멀)",100011,11005
101050701,11005005,"케레스 삼림 5-5(노멀)",100011,11005
101050701,11005006,"케레스 삼림 5-6(노멀)",100031,11005
101050701,11005007,"케레스 삼림 5-7(노멀)",100011,11005
101050701,11005008,"케레스 삼림 5-8(노멀)",100011,11005
101050701,11005009,"케레스 삼림 5-9(노멀)",100011,11005
101050701,11005010,"케레스 삼림 5-10(노멀)",100121,11005
101050701,11005011,"케레스 삼림 5-11(노멀)",100121,11005
101050701,11005012,"케레스 삼림 5-12(노멀)",100121,11005
101050701,11005013,"케레스 삼림 5-13(노멀)",100921,11005
101060305,11006001,"플로라 호수 6-1(노멀)",100161,11006
101060305,11006002,"플로라 호수 6-2(노멀)",100161,11006
101060305,11006003,"플로라 호수 6-3(노멀)",100121,11006
101060305,11006004,"플로라 호수 6-4(노멀)",100081,11006
101060305,11006005,"플로라 호수 6-5(노멀)",100081,11006
101060305,11006006,"플로라 호수 6-6(노멀)",100161,11006
101060305,11006007,"플로라 호수 6-7(노멀)",100111,11006
101060305,11006008,"플로라 호수 6-8(노멀)",100111,11006
101060305,11006009,"플로라 호수 6-9(노멀)",100031,11006
101060305,11006010,"플로라 호수 6-10(노멀)",100031,11006
101060305,11006011,"플로라 호수 6-11(노멀)",100031,11006
101060305,11006012,"플로라 호수 6-12(노멀)",100041,11006
101060305,11006013,"플로라 호수 6-13(노멀)",100041,11006
101060305,11006014,"플로라 호수 6-14(노멀)",100701,11006
101070504,11007001,"메티스 대폭포 7-1(노멀)",100031,11007
101070504,11007002,"메티스 대폭포 7-2(노멀)",100031,11007
101070504,11007003,"메티스 대폭포 7-3(노멀)",100091,11007
101070504,11007004,"메티스 대폭포 7-4(노멀)",100091,11007
101070504,11007005,"메티스 대폭포 7-5(노멀)",100171,11007
101070504,11007006,"메티스 대폭포 7-6(노멀)",100171,11007
101070504,11007007,"메티스 대폭포 7-7(노멀)",100041,11007
101070504,11007008,"메티스 대폭포 7-8(노멀)",100061,11007
101070504,11007009,"메티스 대폭포 7-9(노멀)",100111,11007
101070504,11007010,"메티스 대폭포 7-10(노멀)",100031,11007
101070504,11007011,"메티스 대폭포 7-11(노멀)",100111,11007
101070504,11007012,"메티스 대폭포 7-12(노멀)",100121,11007
101070504,11007013,"메티스 대폭포 7-13(노멀)",100121,11007
101070504,11007014,"메티스 대폭포 7-14(노멀)",100781,11007
101080205,11008001,"이리스 밀림 8-1(노멀)",100111,11008
101080205,11008002,"이리스 밀림 8-2(노멀)",100241,11008
101080205,11008003,"이리스 밀림 8-3(노멀)",100241,11008
101080205,11008004,"이리스 밀림 8-4(노멀)",100111,11008
101080205,11008005,"이리스 밀림 8-5(노멀)",100011,11008
101080205,11008006,"이리스 밀림 8-6(노멀)",100011,11008
101080205,11008007,"이리스 밀림 8-7(노멀)",100121,11008
101080205,11008008,"이리스 밀림 8-8(노멀)",100121,11008
101080205,11008009,"이리스 밀림 8-9(노멀)",100131,11008
101080205,11008010,"이리스 밀림 8-10(노멀)",100131,11008
101080205,11008011,"이리스 밀림 8-11(노멀)",100131,11008
101080205,11008012,"이리스 밀림 8-12(노멀)",100021,11008
101080205,11008013,"이리스 밀림 8-13(노멀)",100051,11008
101080205,11008014,"이리스 밀림 8-14(노멀)",100451,11008
101080205,11008015,"이리스 밀림 8-15(노멀)",100451,11008
101090103,11009001,"프리가 설원 9-1",100221,11009
101090103,11009002,"프리가 설원 9-2",100221,11009
101090103,11009003,"프리가 설원 9-3",100941,11009
101090103,11009004,"프리가 설원 9-4",100221,11009
101090103,11009005,"프리가 설원 9-5",100221,11009
101090103,11009006,"프리가 설원 9-6",100941,11009
101090103,11009007,"프리가 설원 9-7",100221,11009
101090103,11009008,"프리가 설원 9-8",100941,11009
101090103,11009009,"프리가 설원 9-9",100941,11009
101090103,11009010,"프리가 설원 9-10",100221,11009
101090103,11009011,"프리가 설원 9-11",100221,11009
101090103,11009012,"프리가 설원 9-12",100931,11009
101090103,11009013,"프리가 설원 9-13",100931,11009
101090103,11009014,"프리가 설원 9-14",100941,11009
101090103,11009015,"프리가 설원 9-15",100951,11009
101100101,11010001,"로레타 해안 10-1",100201,11010
101100101,11010002,"로레타 해안 10-2",100201,11010
101100101,11010003,"로레타 해안 10-3",100121,11010
101100101,11010004,"로레타 해안 10-4",100121,11010
101100101,11010005,"로레타 해안 10-5",100141,11010
101100101,11010006,"로레타 해안 10-6",100201,11010
101100101,11010007,"로레타 해안 10-7",100121,11010
101100101,11010008,"로레타 해안 10-8",100141,11010
101100101,11010009,"로레타 해안 10-9",100051,11010
101100101,11010010,"로레타 해안 10-10",100031,11010
101100101,11010011,"로레타 해안 10-11",100051,11010
101100101,11010012,"로레타 해안 10-12",100141,11010
101100101,11010013,"로레타 해안 10-13",100581,11010
101100101,11010014,"로레타 해안 10-14",100201,11010
101100101,11010015,"로레타 해안 10-15",100201,11010
101100101,11010016,"로레타 해안 10-16",100201,11010
101100101,11010017,"로레타 해안 10-17",100461,11010
101110102,11011001,"게누아 사막 11-1",101051,11011
101110102,11011002,"게누아 사막 11-2",101051,11011
101110102,11011003,"게누아 사막 11-3",100211,11011
101110102,11011004,"게누아 사막 11-4",101081,11011
101110102,11011005,"게누아 사막 11-5",101081,11011
101110102,11011006,"게누아 사막 11-6",100211,11011
101110102,11011007,"게누아 사막 11-7",100211,11011
101110102,11011008,"게누아 사막 11-8",100211,11011
101110102,11011009,"게누아 사막 11-9",100921,11011
101110102,11011010,"게누아 사막 11-10",100921,11011
101110102,11011011,"게누아 사막 11-11",101081,11011
101110102,11011012,"게누아 사막 11-12",100211,11011
101110102,11011013,"게누아 사막 11-13",100211,11011
101110102,11011014,"게누아 사막 11-14",101051,11011
101110102,11011015,"게누아 사막 11-15",101051,11011
101110102,11011016,"게누아 사막 11-16",100211,11011
101110102,11011017,"게누아 사막 11-17",100651,11011
101120503,11012001,"보노니아 사구 12-1",100461,11012
101120503,11012002,"보노니아 사구 12-2",100461,11012
101120503,11012003,"보노니아 사구 12-3",100461,11012
101120503,11012004,"보노니아 사구 12-4",101081,11012
101120503,11012005,"보노니아 사구 12-5",101111,11012
101120503,11012006,"보노니아 사구 12-6",101111,11012
101120503,11012007,"보노니아 사구 12-7",101081,11012
101120503,11012008,"보노니아 사구 12-8",101051,11012
101120503,11012009,"보노니아 사구 12-9",101051,11012
101120503,11012010,"보노니아 사구 12-10",101081,11012
101120503,11012011,"보노니아 사구 12-11",101081,11012
101120503,11012012,"보노니아 사구 12-12",100581,11012
101120503,11012013,"보노니아 사구 12-13",100581,11012
101120503,11012014,"보노니아 사구 12-14",100931,11012
101120503,11012015,"보노니아 사구 12-15",100931,11012
101120503,11012016,"보노니아 사구 12-16",101111,11012
101120503,11012017,"보노니아 사구 12-17",101121,11012
101131505,11013001,"도로테아 습지 13-1",100581,11013
101131505,11013002,"도로테아 습지 13-2",100581,11013
101131505,11013003,"도로테아 습지 13-3",101051,11013
101131505,11013004,"도로테아 습지 13-4",101081,11013
101131505,11013005,"도로테아 습지 13-5",101081,11013
101131505,11013006,"도로테아 습지 13-6",101051,11013
101131505,11013007,"도로테아 습지 13-7",100461,11013
101131505,11013008,"도로테아 습지 13-8",101051,11013
101131505,11013009,"도로테아 습지 13-9",101111,11013
101131505,11013010,"도로테아 습지 13-10",101111,11013
101131505,11013011,"도로테아 습지 13-11",100171,11013
101131505,11013012,"도로테아 습지 13-12",100721,11013
101131505,11013013,"도로테아 습지 13-13",100031,11013
101131505,11013014,"도로테아 습지 13-14",100031,11013
101131505,11013015,"도로테아 습지 13-15",100121,11013
101131505,11013016,"도로테아 습지 13-16",100121,11013
101131505,11013017,"도로테아 습지 13-17",100741,11013
101140704,11014001,"우제니아 열대 지방 14-1",100031,11014
101140704,11014002,"우제니아 열대 지방 14-2",100041,11014
101140704,11014003,"우제니아 열대 지방 14-3",100011,11014
101140704,11014004,"우제니아 열대 지방 14-4",100011,11014
101140704,11014005,"우제니아 열대 지방 14-5",100091,11014
101140704,11014006,"우제니아 열대 지방 14-6",100101,11014
101140704,11014007,"우제니아 열대 지방 14-7",101211,11014
101140704,11014008,"우제니아 열대 지방 14-8",101211,11014
101140704,11014009,"우제니아 열대 지방 14-9",101211,11014
101140704,11014010,"우제니아 열대 지방 14-10",100451,11014
101140704,11014011,"우제니아 열대 지방 14-11",100451,11014
101140704,11014012,"우제니아 열대 지방 14-12",100441,11014
101140704,11014013,"우제니아 열대 지방 14-13",100441,11014
101140704,11014014,"우제니아 열대 지방 14-14",100861,11014
101151006,11015001,"탈리아 화산 15-1",100091,11015
101151006,11015002,"탈리아 화산 15-2",100091,11015
101151006,11015003,"탈리아 화산 15-3",100101,11015
101151006,11015004,"탈리아 화산 15-4",100101,11015
101151006,11015005,"탈리아 화산 15-5",100091,11015
101151006,11015006,"탈리아 화산 15-6",100091,11015
101151006,11015007,"탈리아 화산 15-7",100031,11015
101151006,11015008,"탈리아 화산 15-8",101211,11015
101151006,11015009,"탈리아 화산 15-9",101211,11015
101151006,11015010,"탈리아 화산 15-10",100194,11015
101151006,11015011,"탈리아 화산 15-11",100194,11015
101151006,11015012,"탈리아 화산 15-12",100191,11015
101151006,11015013,"탈리아 화산 15-13",100191,11015
101151006,11015014,"탈리아 화산 15-14",100197,11015
101160402,11016001,"테미스 설산 16-1",100971,11016
101160402,11016002,"테미스 설산 16-2",100971,11016
101160402,11016003,"테미스 설산 16-3",100971,11016
101160402,11016004,"테미스 설산 16-4",100971,11016
101160402,11016005,"테미스 설산 16-5",100971,11016
101160402,11016006,"테미스 설산 16-6",100941,11016
101160402,11016007,"테미스 설산 16-7",100941,11016
101160402,11016008,"테미스 설산 16-8",100221,11016
101160402,11016009,"테미스 설산 16-9",100221,11016
101160402,11016010,"테미스 설산 16-10",100931,11016
101160402,11016011,"테미스 설산 16-11",100941,11016
101160402,11016012,"테미스 설산 16-12",100941,11016
101160402,11016013,"테미스 설산 16-13",100231,11016
101160402,11016014,"테미스 설산 16-14",100231,11016
101170403,11017001,"피데스 빙원 17-1",100971,11017
101170403,11017002,"피데스 빙원 17-2",100971,11017
101170403,11017003,"피데스 빙원 17-3",100971,11017
101170403,11017004,"피데스 빙원 17-4",100941,11017
101170403,11017005,"피데스 빙원 17-5",100971,11017
101170403,11017006,"피데스 빙원 17-6",100941,11017
101170403,11017007,"피데스 빙원 17-7",100941,11017
101170403,11017008,"피데스 빙원 17-8",100221,11017
101170403,11017009,"피데스 빙원 17-9",100941,11017
101170403,11017010,"피데스 빙원 17-10",100221,11017
101170403,11017011,"피데스 빙원 17-11",100971,11017
101170403,11017012,"피데스 빙원 17-12",100971,11017
101170403,11017013,"피데스 빙원 17-13",100971,11017
101170403,11017014,"피데스 빙원 17-14",100981,11017
101180502,11018001,"파에톤 벌판ㆍ북부 18-1",100031,11018
101180502,11018002,"파에톤 벌판ㆍ북부 18-2",100031,11018
101180502,11018003,"파에톤 벌판ㆍ북부 18-3",101381,11018
101180502,11018004,"파에톤 벌판ㆍ북부 18-4",101381,11018
101180502,11018005,"파에톤 벌판ㆍ북부 18-5",101381,11018
101180502,11018006,"파에톤 벌판ㆍ북부 18-6",100031,11018
101180502,11018007,"파에톤 벌판ㆍ북부 18-7",100021,11018
101180502,11018008,"파에톤 벌판ㆍ북부 18-8",100021,11018
101180502,11018009,"파에톤 벌판ㆍ북부 18-9",101411,11018
101180502,11018010,"파에톤 벌판ㆍ북부 18-10",100031,11018
101180502,11018011,"파에톤 벌판ㆍ북부 18-11",101411,11018
101180502,11018012,"파에톤 벌판ㆍ북부 18-12",100021,11018
101180502,11018013,"파에톤 벌판ㆍ북부 18-13",101411,11018
101180502,11018014,"파에톤 벌판ㆍ북부 18-14",101421,11018
101190506,11019001,"파에톤 벌판ㆍ남부 19-1",100031,11019
101190506,11019002,"파에톤 벌판ㆍ남부 19-2",100031,11019
101190506,11019003,"파에톤 벌판ㆍ남부 19-3",100201,11019
101190506,11019004,"파에톤 벌판ㆍ남부 19-4",100201,11019
101190506,11019005,"파에톤 벌판ㆍ남부 19-5",100031,11019
101190506,11019006,"파에톤 벌판ㆍ남부 19-6",101381,11019
101190506,11019007,"파에톤 벌판ㆍ남부 19-7",100021,11019
101190506,11019008,"파에톤 벌판ㆍ남부 19-8",100021,11019
101190506,11019009,"파에톤 벌판ㆍ남부 19-9",101411,11019
101190506,11019010,"파에톤 벌판ㆍ남부 19-10",100031,11019
101190506,11019011,"파에톤 벌판ㆍ남부 19-11",101411,11019
101190506,11019012,"파에톤 벌판ㆍ남부 19-12",100021,11019
101190506,11019013,"파에톤 벌판ㆍ남부 19-13",101411,11019
101190506,11019014,"파에톤 벌판ㆍ남부 19-14",101421,11019
101200501,11020001,"카스탈리아 숲ㆍ서부 20-1",101411,11020
101200501,11020002,"카스탈리아 숲ㆍ서부 20-2",101411,11020
101200501,11020003,"카스탈리아 숲ㆍ서부 20-3",101411,11020
101200501,11020004,"카스탈리아 숲ㆍ서부 20-4",101381,11020
101200501,11020005,"카스탈리아 숲ㆍ서부 20-5",101381,11020
101200501,11020006,"카스탈리아 숲ㆍ서부 20-6",100021,11020
101200501,11020007,"카스탈리아 숲ㆍ서부 20-7",100021,11020
101200501,11020008,"카스탈리아 숲ㆍ서부 20-8",100031,11020
101200501,11020009,"카스탈리아 숲ㆍ서부 20-9",100031,11020
101200501,11020010,"카스탈리아 숲ㆍ서부 20-10",100051,11020
101200501,11020011,"카스탈리아 숲ㆍ서부 20-11",100051,11020
101200501,11020012,"카스탈리아 숲ㆍ서부 20-12",100011,11020
101200501,11020013,"카스탈리아 숲ㆍ서부 20-13",100011,11020
101200501,11020014,"카스탈리아 숲ㆍ서부 20-14",100351,11020
101210502,11021001,"카스탈리아 숲ㆍ동부 21-1",101411,11021
101210502,11021002,"카스탈리아 숲ㆍ동부 21-2",101411,11021
101210502,11021003,"카스탈리아 숲ㆍ동부 21-3",100021,11021
101210502,11021004,"카스탈리아 숲ㆍ동부 21-4",100021,11021
101210502,11021005,"카스탈리아 숲ㆍ동부 21-5",101381,11021
101210502,11021006,"카스탈리아 숲ㆍ동부 21-6",100021,11021
101210502,11021007,"카스탈리아 숲ㆍ동부 21-7",100031,11021
101210502,11021008,"카스탈리아 숲ㆍ동부 21-8",100051,11021
101210502,11021009,"카스탈리아 숲ㆍ동부 21-9",100031,11021
101210502,11021010,"카스탈리아 숲ㆍ동부 21-10",100051,11021
101210502,11021011,"카스탈리아 숲ㆍ동부 21-11",100021,11021
101210502,11021012,"카스탈리아 숲ㆍ동부 21-12",100031,11021
101210502,11021013,"카스탈리아 숲ㆍ동부 21-13",100051,11021
101210502,11021014,"카스탈리아 숲ㆍ동부 21-14",100351,11021
101220603,11022001,"마틸드 바위산ㆍ남부 22-1",101411,11022
101220603,11022002,"마틸드 바위산ㆍ남부 22-2",101411,11022
101220603,11022003,"마틸드 바위산ㆍ남부 22-3",101411,11022
101220603,11022004,"마틸드 바위산ㆍ남부 22-4",100011,11022
101220603,11022005,"마틸드 바위산ㆍ남부 22-5",100011,11022
101220603,11022006,"마틸드 바위산ㆍ남부 22-6",101621,11022
101220603,11022007,"마틸드 바위산ㆍ남부 22-7",101621,11022
101220603,11022008,"마틸드 바위산ㆍ남부 22-8",101621,11022
101220603,11022009,"마틸드 바위산ㆍ남부 22-9",101621,11022
101220603,11022010,"마틸드 바위산ㆍ남부 22-10",100011,11022
101220603,11022011,"마틸드 바위산ㆍ남부 22-11",100011,11022
101220603,11022012,"마틸드 바위산ㆍ남부 22-12",100011,11022
101220603,11022013,"마틸드 바위산ㆍ남부 22-13",101621,11022
101220603,11022014,"마틸드 바위산ㆍ남부 22-14",101631,11022
101230609,11023001,"마틸드 바위산ㆍ북부 23-1",100101,11023
101230609,11023002,"마틸드 바위산ㆍ북부 23-2",100031,11023
101230609,11023003,"마틸드 바위산ㆍ북부 23-3",100101,11023
101230609,11023004,"마틸드 바위산ㆍ북부 23-4",101671,11023
101230609,11023005,"마틸드 바위산ㆍ북부 23-5",101671,11023
101230609,11023006,"마틸드 바위산ㆍ북부 23-6",100011,11023
101230609,11023007,"마틸드 바위산ㆍ북부 23-7",101621,11023
101230609,11023008,"마틸드 바위산ㆍ북부 23-8",101621,11023
101230609,11023009,"마틸드 바위산ㆍ북부 23-9",101621,11023
101230609,11023010,"마틸드 바위산ㆍ북부 23-10",101671,11023
101230609,11023011,"마틸드 바위산ㆍ북부 23-11",100011,11023
101230609,11023012,"마틸드 바위산ㆍ북부 23-12",100011,11023
101230609,11023013,"마틸드 바위산ㆍ북부 23-13",101671,11023
101230609,11023014,"마틸드 바위산ㆍ북부 23-14",101631,11023
101241405,11024001,"레디우스 군봉ㆍ서쪽 산기슭 24-1",101621,11024
101241405,11024002,"레디우스 군봉ㆍ서쪽 산기슭 24-2",100101,11024
101241405,11024003,"레디우스 군봉ㆍ서쪽 산기슭 24-3",101621,11024
101241405,11024004,"레디우스 군봉ㆍ서쪽 산기슭 24-4",101671,11024
101241405,11024005,"레디우스 군봉ㆍ서쪽 산기슭 24-5",100031,11024
101241405,11024006,"레디우스 군봉ㆍ서쪽 산기슭 24-6",100031,11024
101241405,11024007,"레디우스 군봉ㆍ서쪽 산기슭 24-7",101781,11024
101241405,11024008,"레디우스 군봉ㆍ서쪽 산기슭 24-8",101781,11024
101241405,11024009,"레디우스 군봉ㆍ서쪽 산기슭 24-9",101671,11024
101241405,11024010,"레디우스 군봉ㆍ서쪽 산기슭 24-10",101671,11024
