promotion_level,item_name,gojuon_order,sell_check_disp,price,value,start_time,item_id,limit_num,end_time,description,item_type
1,"유니 전용 링",0,0,0,0,"2022/12/01 15:00:00",41110,9999,"2030/08/01 14:59:00","유니에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"쿄우카(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41111,9999,"2030/08/01 14:59:00","쿄우카(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미소기(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41112,9999,"2030/08/01 14:59:00","미소기(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미미(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41113,9999,"2030/08/01 14:59:00","미미(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"루나 전용 링",0,0,0,0,"2022/12/01 15:00:00",41114,9999,"2030/08/01 14:59:00","루나에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"크리스티나(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41115,9999,"2030/08/01 14:59:00","크리스티나(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"노조미(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41116,9999,"2030/08/01 14:59:00","노조미(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"이리야(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41117,9999,"2030/08/01 14:59:00","이리야(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"페코린느(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41118,9999,"2030/08/01 14:59:00","페코린느(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"콧코로(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41119,9999,"2030/08/01 14:59:00","콧코로(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"캬루(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41120,9999,"2030/08/01 14:59:00","캬루(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"스즈메(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41121,9999,"2030/08/01 14:59:00","스즈메(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"카스미(매지컬) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41122,9999,"2030/08/01 14:59:00","카스미(매지컬)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"시오리(매지컬) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41123,9999,"2030/08/01 14:59:00","시오리(매지컬)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"우즈키(데레마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41124,9999,"2030/08/01 14:59:00","우즈키(데레마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"린(데레마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41125,9999,"2030/08/01 14:59:00","린(데레마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미오(데레마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41126,9999,"2030/08/01 14:59:00","미오(데레마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"린(레인저) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41127,9999,"2030/08/01 14:59:00","린(레인저)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"마히루(레인저) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41128,9999,"2030/08/01 14:59:00","마히루(레인저)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"리노(원더) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41129,9999,"2030/08/01 14:59:00","리노(원더)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아유미(원더) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41130,9999,"2030/08/01 14:59:00","아유미(원더)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"루카(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41131,9999,"2030/08/01 14:59:00","루카(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"안나(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41132,9999,"2030/08/01 14:59:00","안나(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"나나카(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41133,9999,"2030/08/01 14:59:00","나나카(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"하츠네(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41134,9999,"2030/08/01 14:59:00","하츠네(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미사토(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41135,9999,"2030/08/01 14:59:00","미사토(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"쥰(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41136,9999,"2030/08/01 14:59:00","쥰(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아카리(엔젤) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41137,9999,"2030/08/01 14:59:00","아카리(엔젤)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"요리(엔젤) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41138,9999,"2030/08/01 14:59:00","요리(엔젤)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"츠무기(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41139,9999,"2030/08/01 14:59:00","츠무기(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"레이(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41140,9999,"2030/08/01 14:59:00","레이(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"마츠리(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41141,9999,"2030/08/01 14:59:00","마츠리(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"모니카(매지컬) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41142,9999,"2030/08/01 14:59:00","모니카(매지컬)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"토모(매지컬) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41143,9999,"2030/08/01 14:59:00","토모(매지컬)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아키노(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41144,9999,"2030/08/01 14:59:00","아키노(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"사렌(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41145,9999,"2030/08/01 14:59:00","사렌(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"유카리(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41146,9999,"2030/08/01 14:59:00","유카리(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"무이미(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41147,9999,"2030/08/01 14:59:00","무이미(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"네네카(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41150,9999,"2030/08/01 14:59:00","네네카(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"콧코로(의장복) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41155,9999,"2030/08/01 14:59:00","콧코로(의장복)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"유이(의장복) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41156,9999,"2030/08/01 14:59:00","유이(의장복)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"카스미(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41157,9999,"2030/08/01 14:59:00","카스미(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"리마(신데렐라) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41158,9999,"2030/08/01 14:59:00","리마(신데렐라)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"마코토(신데렐라) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41159,9999,"2030/08/01 14:59:00","마코토(신데렐라)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"마호(신데렐라) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41160,9999,"2030/08/01 14:59:00","마호(신데렐라)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"클로에(성학제) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41162,9999,"2030/08/01 14:59:00","클로에(성학제)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"치에루(성학제) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41163,9999,"2030/08/01 14:59:00","치에루(성학제)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"유니(성학제) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41164,9999,"2030/08/01 14:59:00","유니(성학제)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"이노리(시간 여행) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41165,9999,"2030/08/01 14:59:00","이노리(시간 여행)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"카야(시간 여행) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41166,9999,"2030/08/01 14:59:00","카야(시간 여행)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아오이(작업복) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41167,9999,"2030/08/01 14:59:00","아오이(작업복)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"타마키(작업복) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41168,9999,"2030/08/01 14:59:00","타마키(작업복)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미후유(작업복) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41169,9999,"2030/08/01 14:59:00","미후유(작업복)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"에리코(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41170,9999,"2030/08/01 14:59:00","에리코(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"시즈루(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41171,9999,"2030/08/01 14:59:00","시즈루(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"노조미(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41172,9999,"2030/08/01 14:59:00","노조미(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"치카(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41173,9999,"2030/08/01 14:59:00","치카(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"츠무기(여름) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41174,9999,"2030/08/01 14:59:00","츠무기(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미츠키(오에도) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41175,9999,"2030/08/01 14:59:00","미츠키(오에도)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"유키(오에도) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41176,9999,"2030/08/01 14:59:00","유키(오에도)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"카오리(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41177,9999,"2030/08/01 14:59:00","카오리(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"니논(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41178,9999,"2030/08/01 14:59:00","니논(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"스즈나(할로윈) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41179,9999,"2030/08/01 14:59:00","스즈나(할로윈)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"크레짓타 전용 링",0,0,0,0,"2022/12/01 15:00:00",41180,9999,"2030/08/01 14:59:00","크레짓타에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"란파 전용 링",0,0,0,0,"2022/12/01 15:00:00",41181,9999,"2030/08/01 14:59:00","란파에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미소라 전용 링",0,0,0,0,"2024/03/27 15:00:00",41182,9999,"2030/08/01 14:59:00","미소라에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"카린 전용 링",0,0,0,0,"2022/12/01 15:00:00",41185,9999,"2030/08/01 14:59:00","카린에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"네비아 전용 링",0,0,0,0,"2025/09/15 15:00:00",41186,9999,"2030/08/01 14:59:00","네비아에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"이오(느와르) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41190,9999,"2030/08/01 14:59:00","이오(느와르)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"쿠우카(느와르) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41191,9999,"2030/08/01 14:59:00","쿠우카(느와르)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"마히루(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41192,9999,"2030/08/01 14:59:00","마히루(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"리노(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41193,9999,"2030/08/01 14:59:00","리노(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미야코(크리스마스) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41199,9999,"2030/08/01 14:59:00","미야코(크리스마스)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"시즈루(느와르) 전용 링",0,0,0,0,"2024/04/15 15:00:00",41200,9999,"2030/08/01 14:59:00","시즈루(느와르)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"셰피(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41207,9999,"2030/08/01 14:59:00","셰피(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"루카(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41208,9999,"2030/08/01 14:59:00","루카(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"이리야(새해) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41209,9999,"2030/08/01 14:59:00","이리야(새해)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"페코린느(오버로드) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41210,9999,"2030/08/01 14:59:00","페코린느(오버로드)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"캬루(오버로드) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41211,9999,"2030/08/01 14:59:00","캬루(오버로드)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"라비리스타(오버로드) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41212,9999,"2030/08/01 14:59:00","라비리스타(오버로드)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"쿠루미(무대) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41213,9999,"2030/08/01 14:59:00","쿠루미(무대)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미사키(무대) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41214,9999,"2030/08/01 14:59:00","미사키(무대)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아유미(괴도) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41215,9999,"2030/08/01 14:59:00","아유미(괴도)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"이노리(괴도) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41216,9999,"2030/08/01 14:59:00","이노리(괴도)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"안나(해적) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41219,9999,"2030/08/01 14:59:00","안나(해적)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"시노부(해적) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41220,9999,"2030/08/01 14:59:00","시노부(해적)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아오이(캠프) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41221,9999,"2030/08/01 14:59:00","아오이(캠프)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"유카리(캠프) 전용 링",0,0,0,0,"2022/12/01 15:00:00",41222,9999,"2030/08/01 14:59:00","유카리(캠프)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"밤피 전용 링",0,0,0,0,"2023/07/17 15:00:00",41223,9999,"2030/08/01 14:59:00","밤피에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"히요리(여름) 전용 링",0,0,0,0,"2023/08/01 15:00:00",41224,9999,"2030/08/01 14:59:00","히요리(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"레이(여름) 전용 링",0,0,0,0,"2023/08/01 15:00:00",41225,9999,"2030/08/01 14:59:00","레이(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"유이(여름) 전용 링",0,0,0,0,"2023/08/16 15:00:00",41226,9999,"2030/08/01 14:59:00","유이(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"쿄우카(여름) 전용 링",0,0,0,0,"2023/09/14 15:00:00",41227,9999,"2030/08/01 14:59:00","쿄우카(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미소기(여름) 전용 링",0,0,0,0,"2023/08/30 15:00:00",41228,9999,"2030/08/01 14:59:00","미소기(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"미미(여름) 전용 링",0,0,0,0,"2023/08/30 15:00:00",41229,9999,"2030/08/01 14:59:00","미미(여름)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아메스 전용 링",0,0,0,0,"2023/09/30 15:00:00",41230,9999,"2030/08/01 14:59:00","아메스에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"마호(탐험가) 전용 링",0,0,0,0,"2023/10/03 15:00:00",41231,9999,"2030/08/01 14:59:00","마호(탐험가)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
1,"아야네(탐험가) 전용 링",0,0,0,0,"2023/10/16 15:00:00",41232,9999,"2030/08/01 14:59:00","아야네(탐험가)에게 극한을 넘어서는 힘을 끌어내 준다는 반지. 착용하면 플레이어 Lv을 넘어서는 캐릭터 Lv 한계 돌파가 가능.",22
