map_position_x,unit_exp,wave_group_id_1,detail_boss_bg_size,boss_position_x,icon_display_scale,oneblow_count_of_skip_condition,area_id,love,daily_limit,difficulty,team_exp,detail_bg_position,story_id_waveend_1,story_id_wavestart_1,disp_on_bg,map_size,icon_collider_scale,icon_id,wave_bgm_que_id_1,detail_bg_id,result_boss_position_y,map_position_y,limit_time,position_x,td_mode,qd_mode,end_time,map_arrow_offset,use_ticket_num,detail_boss_bg_height,position_y,map_aura_size,boss_position_y,retire_flag,reward_gold_coefficient,event_boss_treasure_box_id_1,event_id,reward_gold_limit,required_skip_ticket_count,clear_reward_group,start_time,quest_name,deatail_aura_size,boss_id,background_1,wave_bgm_sheet_id_1
0.0,0,610084004,1.35,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M57,100433,50,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10084401,10084,100000,0,610084041,"2023/03/02 15:00:00",0,0.0,1008404,100433,bgm_M57
0.0,0,610084004,1.35,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M57,100433,50,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10084401,10084,100000,0,610084041,"2023/03/02 15:00:00",0,0.0,1008405,100433,bgm_M57
0.0,0,610085001,1.2,770,1.0,3,10085102,0,0,1,0,0,0,5085301,0,0.65,1.0,510331,bgm_M559,81008507,20,0.0,90,450,0,0,"2023/03/26 14:59:59",0.0,20,-20.0,-59,0.65,-85,1,0.03,10085101,10085,100000,1,610085011,"2023/03/09 15:00:00","보스 전투(NORMAL)",0.9,1008501,81008507,bgm_M559
0.0,0,610085002,1.2,720,1.0,1,10085201,0,0,2,0,0,0,5085302,0,0.65,1.0,510332,bgm_M559,81008508,20,0.0,90,-277,0,0,"2023/03/26 14:59:59",0.0,30,-20.0,47,0.65,110,1,0.03,10085201,10085,100000,1,610085021,"2023/03/09 15:00:00","보스 전투(HARD)",0.9,1008502,81008508,bgm_M559
0.0,0,610085003,1.2,490,1.0,0,10085201,0,1,3,0,0,0,5085308,0,0.65,1.0,510333,bgm_M559,81008508,20,0.0,90,484,0,0,"2023/03/26 14:59:59",0.0,30,-20.0,-85,0.65,-40,1,0.03,10085301,10085,100000,0,610085031,"2023/03/09 15:00:00","보스 전투(VERY HARD)",0.9,1008503,81008508,bgm_M559
0.0,0,610085004,1.2,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M559,81008508,20,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10085401,10085,100000,0,610085041,"2023/03/09 15:00:00",0,0.0,1008504,81008508,bgm_M559
0.0,0,610085004,1.2,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M559,81008508,20,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10085401,10085,100000,0,610085041,"2023/03/09 15:00:00",0,0.0,1008505,81008508,bgm_M559
0.0,0,610086001,1.75,450,1.0,3,10086101,0,0,1,0,0,0,5058301,0,1.1,1.0,510331,bgm_M57,100023,50,0.0,90,247,0,0,"2023/03/26 14:59:59",0.0,20,5.0,26,0.8,-40,1,0.03,10086101,10086,100000,1,610086011,"2023/03/12 15:00:00","보스 전투(NORMAL)",0.45,1008601,100023,bgm_M57
0.0,0,610086002,1.75,450,1.0,1,10086201,0,0,2,0,0,0,5058302,0,1.1,1.0,510332,bgm_M57,100693,50,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,30,5.0,35,0.8,-40,1,0.03,10086201,10086,100000,1,610086021,"2023/03/12 15:00:00","보스 전투(HARD)",0.45,1008602,100693,bgm_M57
0.0,0,610086003,1.75,450,1.0,0,10086201,0,1,3,0,0,0,5058308,0,1.1,1.0,510333,bgm_M57,100693,50,0.0,90,478,0,0,"2023/03/26 14:59:59",0.0,30,5.0,-80,0.8,-40,1,0.03,10086301,10086,100000,0,610086031,"2023/03/12 15:00:00","보스 전투(VERY HARD)",0.45,1008603,100693,bgm_M57
0.0,0,610086004,1.75,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M57,100693,50,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10086401,10086,100000,0,610086041,"2023/03/12 15:00:00",0,0.0,1008604,100693,bgm_M57
0.0,0,610086004,1.75,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M57,100693,50,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,5.0,0,0.0,0,1,0.03,10086401,10086,100000,0,610086041,"2023/03/12 15:00:00",0,0.0,1008605,100693,bgm_M57
0.0,0,610087001,1.5,800,1.0,3,10087101,0,0,1,0,0,0,5059301,0,0.8,1.0,510331,bgm_M447,101823,180,0.0,90,577,0,0,"2023/03/26 14:59:59",0.0,20,-20.0,0,0.75,-85,1,0.03,10087101,10087,100000,1,610087011,"2023/03/18 15:00:00","보스 전투(NORMAL)",0.75,1008701,101823,bgm_M447
0.0,0,610087002,1.5,145,1.0,1,10087201,0,0,2,0,0,0,5059302,0,0.8,1.0,510332,bgm_M447,101843,180,0.0,90,111,0,0,"2023/03/26 14:59:59",0.0,30,-20.0,32,0.75,-10,1,0.03,10087201,10087,100000,1,610087021,"2023/03/18 15:00:00","보스 전투(HARD)",0.75,1008702,101843,bgm_M447
0.0,0,610087003,1.5,480,1.0,0,10087201,0,1,3,0,0,0,5059308,0,0.8,1.0,510333,bgm_M447,101843,180,0.0,90,528,0,0,"2023/03/26 14:59:59",0.0,30,-20.0,-77,0.75,-70,1,0.03,10087301,10087,100000,0,610087031,"2023/03/18 15:00:00","보스 전투(VERY HARD)",0.75,1008703,101843,bgm_M447
0.0,0,610087004,1.5,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M447,101843,180,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10087401,10087,100000,0,610087041,"2023/03/18 15:00:00",0,0.0,1008704,101843,bgm_M447
0.0,0,610087004,1.5,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M447,101843,180,0.0,90,0,0,0,"2023/03/26 14:59:59",0.0,0,-20.0,0,0.0,0,1,0.03,10087401,10087,100000,0,610087041,"2023/03/18 15:00:00",0,0.0,1008705,101843,bgm_M447
0.0,0,610088001,1.5,800,1.0,3,10088102,0,0,1,0,0,0,5088301,0,0.8,1.0,510331,bgm_M568,81008801,300,0.0,90,451,0,0,"2023/04/16 14:59:59",0.0,20,-70.0,-28,0.8,-85,1,0.03,10088101,10088,100000,1,610088011,"2023/03/29 15:00:00","보스 전투(NORMAL)",0.75,1008801,81008801,bgm_M568
0.0,0,610088002,1.5,145,1.0,1,10088201,0,0,2,0,0,0,5088302,0,0.8,1.0,510332,bgm_M568,81008802,300,0.0,90,-230,0,0,"2023/04/16 14:59:59",0.0,30,-70.0,31,0.8,-10,1,0.03,10088201,10088,100000,1,610088021,"2023/03/29 15:00:00","보스 전투(HARD)",0.75,1008802,81008802,bgm_M568
0.0,0,610088003,1.5,480,1.0,0,10088201,0,1,3,0,0,0,5088308,0,0.8,1.0,510333,bgm_M568,81008802,300,0.0,90,444,0,0,"2023/04/16 14:59:59",0.0,30,-70.0,-56,0.8,-70,1,0.03,10088301,10088,100000,0,610088031,"2023/03/29 15:00:00","보스 전투(VERY HARD)",0.75,1008803,81008802,bgm_M568
0.0,0,610088004,2.4,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M568,81008802,300,0.0,90,0,0,0,"2023/04/16 14:59:59",0.0,0,-40.0,0,0.0,0,1,0.03,10088401,10088,100000,0,610088041,"2023/03/29 15:00:00",0,0.0,1008804,81008802,bgm_M568
0.0,0,610088004,2.4,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M568,81008802,300,0.0,90,0,0,0,"2023/04/16 14:59:59",0.0,0,-40.0,0,0.0,0,1,0.03,10088401,10088,100000,0,610088041,"2023/03/29 15:00:00",0,0.0,1008805,81008802,bgm_M568
0.0,0,610089001,0.83,800,1.15,3,10089102,0,0,1,0,0,0,5061301,0,0.5,1.15,510341,bgm_M455,81006101,140,0.0,90,395,0,0,"2023/04/23 14:59:59",0.0,20,-47.0,-51,1.5,-85,1,0.03,10089101,10089,100000,1,610089011,"2023/04/14 15:00:00","보스 전투(NORMAL)",1.22,1008901,81006101,bgm_M455
0.0,0,610089002,0.83,145,1.15,1,10089201,0,0,2,0,0,0,5061302,0,0.5,1.15,510342,bgm_M455,81006102,140,0.0,90,-17,0,0,"2023/04/23 14:59:59",0.0,30,-47.0,18,1.5,-10,1,0.03,10089201,10089,100000,1,610089021,"2023/04/14 15:00:00","보스 전투(HARD)",1.22,1008902,81006102,bgm_M455
0.0,0,610089003,0.83,480,1.15,0,10089201,0,1,3,0,0,0,5061308,0,0.5,1.15,510342,bgm_M455,81006102,140,0.0,90,514,0,0,"2023/04/23 14:59:59",0.0,30,-47.0,-51,1.75,-70,1,0.03,10089301,10089,100000,0,610089031,"2023/04/14 15:00:00","보스 전투(VERY HARD)",1.22,1008903,81006102,bgm_M455
0.0,0,610089004,0.83,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M455,81006102,140,0.0,90,0,0,0,"2023/04/23 14:59:59",0.0,0,-47.0,0,0.0,0,1,0.03,10089401,10089,100000,0,610089041,"2023/04/14 15:00:00",0,0.0,1008904,81006102,bgm_M455
0.0,0,610089004,0.83,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M455,81006102,140,0.0,90,0,0,0,"2023/04/23 14:59:59",0.0,0,-47.0,0,0.0,0,1,0.03,10089401,10089,100000,0,610089041,"2023/04/14 15:00:00",0,0.0,1008905,81006102,bgm_M455
0.0,0,610090001,1.18,500,1.0,3,10090102,0,0,1,0,0,0,5090301,0,0.57,1.0,510331,bgm_M577,81009001,240,0.0,90,510,0,0,"2023/05/20 14:59:59",0.0,20,-45.0,-85,1.0,-85,1,0.03,10090101,10090,100000,1,610090011,"2023/05/02 15:00:00","보스 전투(NORMAL)",0.9,1009001,81009001,bgm_M577
0.0,0,610090002,1.18,145,1.0,1,10090201,0,0,2,0,0,0,5090302,0,0.57,1.0,510332,bgm_M577,81009002,240,0.0,90,-20,0,0,"2023/05/20 14:59:59",0.0,30,-45.0,-10,1.0,-10,1,0.03,10090201,10090,100000,1,610090021,"2023/05/02 15:00:00","보스 전투(HARD)",0.9,1009002,81009002,bgm_M577
0.0,0,610090003,1.18,480,1.0,0,10090201,0,1,3,0,0,0,5090308,0,0.57,1.0,510333,bgm_M577,81009002,240,0.0,90,514,0,0,"2023/05/20 14:59:59",0.0,30,-45.0,-50,0.8,-70,1,0.03,10090301,10090,100000,0,610090031,"2023/05/02 15:00:00","보스 전투(VERY HARD)",0.9,1009003,81009002,bgm_M577
0.0,0,610090004,1.18,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M577,81009002,240,0.0,90,0,0,0,"2023/05/20 14:59:59",0.0,0,-45.0,0,0.0,0,1,0.03,10090401,10090,100000,0,610090041,"2023/05/02 15:00:00",0,0.0,1009004,81009002,bgm_M577
0.0,0,610090004,1.18,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M577,81009002,240,0.0,90,0,0,0,"2023/05/20 14:59:59",0.0,0,-45.0,0,0.0,0,1,0.03,10090401,10090,100000,0,610090041,"2023/05/02 15:00:00",0,0.0,1009005,81009002,bgm_M577
0.0,0,610091001,1.25,770,1.0,3,10091101,0,0,1,0,0,0,5064301,0,0.67,1.0,510331,bgm_M461,81006401,100,0.0,90,875,0,0,"2023/05/27 14:59:59",0.0,20,-50.0,-20,0.85,-105,1,0.03,10091101,10091,100000,1,610091011,"2023/05/18 15:00:00","보스 전투(NORMAL)",0.85,1009101,81006401,bgm_M461
0.0,0,610091002,1.25,145,1.0,1,10091201,0,0,2,0,0,0,5064302,0,0.67,1.0,510332,bgm_M461,81006402,100,0.0,90,-229,0,0,"2023/05/27 14:59:59",0.0,30,-50.0,-140,0.85,-35,1,0.03,10091201,10091,100000,1,610091021,"2023/05/18 15:00:00","보스 전투(HARD)",0.85,1009102,81006402,bgm_M461
0.0,0,610091003,1.25,480,1.0,0,10091201,0,1,3,0,0,0,5064308,0,0.67,1.0,510333,bgm_M461,81006402,100,0.0,90,512,0,0,"2023/05/27 14:59:59",0.0,30,-50.0,-60,0.85,-70,1,0.03,10091301,10091,100000,0,610091031,"2023/05/18 15:00:00","보스 전투(VERY HARD)",0.85,1009103,81006402,bgm_M461
0.0,0,610091004,1.25,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M461,81006402,100,0.0,90,0,0,0,"2023/05/27 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10091401,10091,100000,0,610091041,"2023/05/18 15:00:00",0,0.0,1009104,81006402,bgm_M461
0.0,0,610091004,1.25,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M461,81006402,100,0.0,90,0,0,0,"2023/05/27 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10091401,10091,100000,0,610091041,"2023/05/18 15:00:00",0,0.0,1009105,81006402,bgm_M461
0.0,0,610092001,1.5,0,1.0,3,10092101,0,0,1,0,0,0,5092301,0,0.75,1.0,510021,bgm_M585,103021,150,0.0,90,410,0,0,"2023/06/17 14:59:59",0.0,20,-70.0,-30,0.75,-125,1,0.03,10092101,10092,100000,1,610092011,"2023/05/30 15:00:00","보스 전투(NORMAL)",0.75,1009201,103021,bgm_M585
0.0,0,610092002,1.5,145,1.0,1,10092201,0,0,2,0,0,0,5092302,0,0.75,1.0,510022,bgm_M585,103011,150,0.0,90,-20,0,0,"2023/06/17 14:59:59",0.0,30,-70.0,10,0.75,-10,1,0.03,10092201,10092,100000,1,610092021,"2023/05/30 15:00:00","보스 전투(HARD)",0.75,1009202,103011,bgm_M585
0.0,0,610092003,1.5,480,1.0,0,10092201,0,1,3,0,0,0,5092308,0,0.75,1.0,510022,bgm_M585,103011,150,0.0,90,514,0,0,"2023/06/17 14:59:59",0.0,30,-70.0,-50,0.75,-70,1,0.03,10092301,10092,100000,0,610092031,"2023/05/30 15:00:00","보스 전투(VERY HARD)",0.75,1009203,103011,bgm_M585
0.0,0,610092004,1.5,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M585,103011,150,0.0,90,0,0,0,"2023/06/17 14:59:59",0.0,0,-70.0,0,0.0,0,1,0.03,10092401,10092,100000,0,610092041,"2023/05/30 15:00:00",0,0.0,1009204,103011,bgm_M585
0.0,0,610092004,1.5,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M585,103011,150,0.0,90,0,0,0,"2023/06/17 14:59:59",0.0,0,-70.0,0,0.0,0,1,0.03,10092401,10092,100000,0,610092041,"2023/05/30 15:00:00",0,0.0,1009205,103011,bgm_M585
0.0,0,610093001,1.0,770,1.0,3,10093102,0,0,1,0,0,0,5066301,0,0.5,1.0,510331,bgm_M470,81006601,440,0.0,90,482,0,0,"2023/06/24 14:59:59",0.0,20,-54.0,-35,0.7,-85,1,0.03,10093101,10093,100000,1,610093011,"2023/06/15 15:00:00","보스 전투(NORMAL)",1.0,1009301,81006601,bgm_M470
0.0,0,610093002,1.0,720,1.0,1,10093201,0,0,2,0,0,0,5066302,0,0.5,1.0,510332,bgm_M470,81006602,440,0.0,90,-237,0,0,"2023/06/24 14:59:59",0.0,30,-54.0,-152,0.7,110,1,0.03,10093201,10093,100000,1,610093021,"2023/06/15 15:00:00","보스 전투(HARD)",1.0,1009302,81006602,bgm_M470
0.0,0,610093003,1.0,490,1.0,0,10093201,0,1,3,0,0,0,5066308,0,0.5,1.0,510333,bgm_M470,81006602,440,0.0,90,502,0,0,"2023/06/24 14:59:59",0.0,30,-54.0,-51,0.7,-40,1,0.03,10093301,10093,100000,0,610093031,"2023/06/15 15:00:00","보스 전투(VERY HARD)",1.0,1009303,81006602,bgm_M470
0.0,0,610093004,1.0,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M470,81006602,440,0.0,90,0,0,0,"2023/06/24 14:59:59",0.0,0,-54.0,0,0.0,0,1,0.03,10093401,10093,100000,0,610093041,"2023/06/15 15:00:00",0,0.0,1009304,81006602,bgm_M470
0.0,0,610093004,1.0,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M470,81006602,440,0.0,90,0,0,0,"2023/06/24 14:59:59",0.0,0,-54.0,0,0.0,0,1,0.03,10093401,10093,100000,0,610093041,"2023/06/15 15:00:00",0,0.0,1009305,81006602,bgm_M470
0.0,0,610094001,2.2,800,1.0,3,10094101,0,0,1,0,0,0,5094301,0,1.05,1.0,510331,bgm_M598,102093,250,0.0,90,898,0,0,"2023/07/17 14:59:59",0.0,20,-50.0,-59,0.6,-85,1,0.03,10094101,10094,100000,1,610094011,"2023/06/29 15:00:00","보스 전투(NORMAL)",0.45,1009401,102093,bgm_M598
0.0,0,610094002,2.2,145,1.0,1,10094201,0,0,2,0,0,0,5094302,0,1.05,1.0,510332,bgm_M598,102113,250,0.0,90,-76,0,0,"2023/07/17 14:59:59",0.0,30,-50.0,-204,0.6,-10,1,0.03,10094201,10094,100000,1,610094021,"2023/06/29 15:00:00","보스 전투(HARD)",0.45,1009402,102113,bgm_M598
0.0,0,610094003,2.2,480,1.0,0,10094201,0,1,3,0,0,0,5094308,0,1.05,1.0,510333,bgm_M598,102113,250,0.0,90,478,0,0,"2023/07/17 14:59:59",0.0,30,-50.0,-81,0.6,-70,1,0.03,10094301,10094,100000,0,610094031,"2023/06/29 15:00:00","보스 전투(VERY HARD)",0.5,1009403,102113,bgm_M598
0.0,0,610094004,2.2,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M598,102113,250,0.0,90,0,0,0,"2023/07/17 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10094401,10094,100000,0,610094041,"2023/06/29 15:00:00",0,0.0,1009404,102113,bgm_M598
0.0,0,610094004,2.2,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M598,102113,250,0.0,90,0,0,0,"2023/07/17 14:59:59",0.0,0,-50.0,0,0.0,0,1,0.03,10094401,10094,100000,0,610094041,"2023/06/29 15:00:00",0,0.0,1009405,102113,bgm_M598
0.0,0,610095001,1.7,800,1.0,3,10095102,0,0,1,0,0,0,5068301,0,0.8,1.0,510331,bgm_M481,81006801,280,0.0,90,395,0,0,"2023/07/24 14:59:59",0.0,20,-47.0,-51,0.8,-85,1,0.03,10095101,10095,100000,1,610095011,"2023/07/15 15:00:00","보스 전투(NORMAL)",0.65,1009501,81006801,bgm_M481
0.0,0,610095002,1.7,145,1.0,1,10095201,0,0,2,0,0,0,5068302,0,0.8,1.0,510332,bgm_M481,81006802,280,0.0,90,-17,0,0,"2023/07/24 14:59:59",0.0,30,-47.0,18,0.8,-10,1,0.03,10095201,10095,100000,1,610095021,"2023/07/15 15:00:00","보스 전투(HARD)",0.65,1009502,81006802,bgm_M481
0.0,0,610095003,1.7,480,1.0,0,10095201,0,1,3,0,0,0,5068308,0,0.8,1.0,510333,bgm_M481,81006802,280,0.0,90,514,0,0,"2023/07/24 14:59:59",0.0,30,-47.0,-51,0.8,-70,1,0.03,10095301,10095,100000,0,610095031,"2023/07/15 15:00:00","보스 전투(VERY HARD)",0.65,1009503,81006802,bgm_M481
0.0,0,610095004,1.7,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M481,81006802,280,0.0,90,0,0,0,"2023/07/24 14:59:59",0.0,0,-47.0,0,0.0,0,1,0.03,10095401,10095,100000,0,610095041,"2023/07/15 15:00:00",0,0.0,1009504,81006802,bgm_M481
0.0,0,610095004,1.7,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M481,81006802,280,0.0,90,0,0,0,"2023/07/24 14:59:59",0.0,0,-47.0,0,0.0,0,1,0.03,10095401,10095,100000,0,610095041,"2023/07/15 15:00:00",0,0.0,1009505,81006802,bgm_M481
0.0,0,610096001,1.3,800,0.8,3,10096102,0,0,1,0,0,0,5096301,0,0.6,1.0,510331,bgm_M604,102593,380,0.0,90,900,0,0,"2023/08/19 14:59:59",0.0,20,-120.0,-51,1.1,-85,1,0.03,10096101,10096,100000,1,610096011,"2023/08/01 15:00:00","보스 전투(NORMAL)",0.8,1009601,102593,bgm_M604
0.0,0,610096002,1.3,145,0.8,1,10096201,0,0,2,0,0,0,5096302,0,0.6,1.0,510332,bgm_M604,102603,380,0.0,90,172,0,0,"2023/08/19 14:59:59",0.0,30,-120.0,-15,1.1,-10,1,0.03,10096201,10096,100000,1,610096021,"2023/08/01 15:00:00","보스 전투(HARD)",0.8,1009602,102603,bgm_M604
0.0,0,610096003,1.3,480,0.8,0,10096201,0,1,3,0,0,0,5096308,0,0.6,1.0,510333,bgm_M604,102603,380,0.0,90,514,0,0,"2023/08/19 14:59:59",0.0,30,-120.0,-51,1.1,-70,1,0.03,10096301,10096,100000,0,610096031,"2023/08/01 15:00:00","보스 전투(VERY HARD)",0.8,1009603,102603,bgm_M604
0.0,0,610096004,1.3,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M604,102603,380,0.0,90,0,0,0,"2023/08/19 14:59:59",0.0,0,-120.0,0,0.0,0,1,0.03,10096401,10096,100000,0,610096041,"2023/08/01 15:00:00",0,0.0,1009604,102603,bgm_M604
0.0,0,610096004,1.3,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M604,102603,380,0.0,90,0,0,0,"2023/08/19 14:59:59",0.0,0,-120.0,0,0.0,0,1,0.03,10096401,10096,100000,0,610096041,"2023/08/01 15:00:00",0,0.0,1009605,102603,bgm_M604
-13.0,0,610097001,2.0,185,1.0,3,10097103,0,0,1,0,0,0,5070301,0,0.94,1.0,510351,bgm_M489,81007001,140,10.0,90,316,1,1,"2023/08/26 14:59:59",0.0,20,-50.0,-25,0.65,-105,1,0,10097101,10097,0,1,610097011,"2023/08/17 15:00:00","보스 전투(NORMAL)",0.5,1009701,81007001,bgm_M489
-13.0,0,610097002,2.0,145,1.0,1,10097201,0,0,2,0,0,0,5070302,0,0.94,1.0,510352,bgm_M489,81007002,140,10.0,90,-239,1,1,"2023/08/26 14:59:59",0.0,30,-50.0,-200,0.65,-35,1,0,10097201,10097,0,1,610097021,"2023/08/17 15:00:00","보스 전투(HARD)",0.5,1009702,81007002,bgm_M489
-13.0,0,610097003,2.0,480,1.0,0,10097201,0,1,3,0,0,0,5070308,0,0.94,1.0,510353,bgm_M489,81007002,140,10.0,90,468,1,1,"2023/08/26 14:59:59",0.0,30,-50.0,-75,0.65,-70,1,0,10097301,10097,0,0,610097031,"2023/08/17 15:00:00","보스 전투(VERY HARD)",0.5,1009703,81007002,bgm_M489
0.0,0,610097004,2.0,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M489,81007002,140,0.0,90,0,3,1,"2023/08/26 14:59:59",0.0,0,-50.0,0,0.0,0,1,0,10097401,10097,0,0,610097041,"2023/08/17 15:00:00",0,0.0,1009704,81007002,bgm_M489
0.0,0,610097004,2.0,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M489,81007002,140,0.0,90,0,3,1,"2023/08/26 14:59:59",0.0,0,-50.0,0,0.0,0,1,0,10097401,10097,0,0,610097041,"2023/08/17 15:00:00",0,0.0,1009705,81007002,bgm_M489
-5.0,0,610098001,1.35,800,0.9,3,10098103,0,0,1,0,0,0,5098301,0,0.8,1.0,510331,bgm_M611,81000405,260,0.0,90,439,0,0,"2023/09/17 14:59:59",0.0,20,-85.0,-69,0.8,-85,1,0.03,10098101,10098,100000,1,610098011,"2023/08/30 15:00:00","보스 전투(NORMAL)",0.8,1009801,81000405,bgm_M611
-5.0,0,610098002,1.35,145,0.9,1,10098201,0,0,2,0,0,0,5098302,0,0.8,1.0,510332,bgm_M611,81000406,260,0.0,90,-184,0,0,"2023/09/17 14:59:59",0.0,30,-85.0,-4,0.8,-10,1,0.03,10098201,10098,100000,1,610098021,"2023/08/30 15:00:00","보스 전투(HARD)",0.8,1009802,81000406,bgm_M611
-5.0,0,610098003,1.35,480,0.9,0,10098201,0,1,3,0,0,0,5098308,0,0.8,1.0,510333,bgm_M611,81000406,260,0.0,90,525,0,0,"2023/09/17 14:59:59",0.0,30,-85.0,-82,0.8,-70,1,0.03,10098301,10098,100000,0,610098031,"2023/08/30 15:00:00","보스 전투(VERY HARD)",0.8,1009803,81000406,bgm_M611
0.0,0,610098004,1.3,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M611,81000406,260,0.0,90,0,0,0,"2023/09/17 14:59:59",0.0,0,-120.0,0,0.0,0,1,0.03,10098401,10098,100000,0,610098041,"2023/08/30 15:00:00",0,0.0,1009804,81000406,bgm_M611
0.0,0,610098004,1.3,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M611,81000406,260,0.0,90,0,0,0,"2023/09/17 14:59:59",0.0,0,-120.0,0,0.0,0,1,0.03,10098401,10098,100000,0,610098041,"2023/08/30 15:00:00",0,0.0,1009805,81000406,bgm_M611
0.0,0,610099001,1.3,800,0.8,3,10099101,0,0,1,0,0,0,5072301,0,0.7,1.0,510331,bgm_M499,81007201,380,0.0,90,900,0,0,"2023/09/26 14:59:59",60.0,20,-120.0,-51,0.7,-85,1,0.03,10099101,10099,100000,1,610099011,"2023/09/17 15:00:00","보스 전투(NORMAL)",0.8,1009901,81007201,bgm_M499
0.0,0,610099002,1.3,145,0.8,1,10099201,0,0,2,0,0,0,5072302,0,0.7,1.0,510332,bgm_M499,81007202,380,0.0,90,176,0,0,"2023/09/26 14:59:59",60.0,30,-120.0,18,0.7,-10,1,0.03,10099201,10099,100000,1,610099021,"2023/09/17 15:00:00","보스 전투(HARD)",0.8,1009902,81007202,bgm_M499
0.0,0,610099003,1.3,480,0.8,0,10099201,0,1,3,0,0,0,5072308,0,0.7,1.0,510333,bgm_M499,81007202,380,0.0,90,514,0,0,"2023/09/26 14:59:59",60.0,30,-120.0,-51,0.7,-70,1,0.03,10099301,10099,100000,0,610099031,"2023/09/17 15:00:00","보스 전투(VERY HARD)",0.8,1009903,81007202,bgm_M499
0.0,0,610099004,1.3,0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,1.0,0,bgm_M499,81007202,380,0.0,90,0,0,0,"2023/09/26 14:59:59",0.0,0,-120.0,0,0.0,0,1,0.03,10099401,10099,100000,0,610099041,"2023/09/17 15:00:00",0,0.0,1009904,81007202,bgm_M499
0.0,0,610099004,1.3,0,1.0,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0,bgm_M499,81007202,380,0.0,90,0,0,0,"2023/09/26 14:59:59",0.0,0,-120.0,0,0.0,0,1,0.03,10099401,10099,100000,0,610099041,"2023/09/17 15:00:00",0,0.0,1009905,81007202,bgm_M499
0.0,0,610100001,1.5,0,1.1,3,10100102,0,0,1,0,0,0,5100301,0,0.67,1.1,510401,bgm_M621,81010001,150,0.0,90,555,0,0,"2023/10/13 14:59:59",25.0,20,-70.0,-74,1.0,-125,1,0.03,10100101,10100,100000,1,610100011,"2023/09/25 15:00:00","보스 전투(NORMAL)",0.75,1010001,81010001,bgm_M621
