pre_2,distance_to_goal,season_id,pre_4,block_id,pre_1,type,next_3,next_2,next_1,reference_id,pre_3,next_4
0,26,3,0,10030234,10030382,2,0,0,10030235,1,0,0
0,25,3,0,10030235,10030234,14,0,0,10030236,5,0,0
0,24,3,0,10030236,10030235,7,0,0,10030238,10001,0,0
0,23,3,0,10030238,10030236,2,0,0,10030239,2,0,0
0,22,3,0,10030239,10030238,4,0,0,10030240,0,0,0
0,21,3,0,10030240,10030239,7,0,0,10030241,10002,0,0
0,20,3,0,10030241,10030240,2,0,0,10030242,1,0,0
0,19,3,0,10030242,10030241,3,0,0,10030387,3,0,0
0,17,3,0,10030244,10030387,14,0,0,10030245,3,0,0
0,16,3,0,10030245,10030244,2,0,0,10030246,1,0,0
0,15,3,0,10030246,10030245,7,0,0,10030247,10001,0,0
0,14,3,0,10030247,10030246,6,0,0,10030401,0,0,0
0,10,3,0,10030251,10030252,11,0,0,10030253,10001,0,0
0,11,3,0,10030252,10030400,7,0,0,10030251,10002,0,0
0,9,3,0,10030253,10030251,2,0,0,10030254,1,0,0
0,8,3,0,10030254,10030253,2,0,10030256,10030255,1,0,0
0,7,3,0,10030255,10030254,3,0,0,10030257,3,0,0
0,7,3,0,10030256,10030254,14,0,0,10030258,5,0,0
0,6,3,0,10030257,10030255,14,0,0,10030259,4,0,0
0,6,3,0,10030258,10030256,4,0,0,10030259,0,0,0
10030258,5,3,0,10030259,10030257,6,0,0,10030260,0,0,0
0,4,3,0,10030260,10030259,2,0,0,10030261,1,0,0
0,3,3,0,10030261,10030260,4,0,0,10030262,0,0,0
0,2,3,0,10030262,10030261,12,0,0,10030263,0,0,0
0,1,3,0,10030263,10030262,7,0,0,10030264,10003,0,0
0,0,3,0,10030264,10030263,13,0,0,10030265,0,0,0
0,66,3,0,10030265,10030264,11,0,0,10030266,10001,0,0
0,65,3,0,10030266,10030265,7,0,0,10030267,10001,0,0
0,64,3,0,10030267,10030266,3,0,0,10030268,1,0,0
0,63,3,0,10030268,10030267,4,0,0,10030269,0,0,0
0,62,3,0,10030269,10030268,2,0,0,10030270,1,0,0
0,61,3,0,10030270,10030269,7,0,0,10030271,10001,0,0
0,60,3,0,10030271,10030270,5,0,0,10030272,0,0,0
0,59,3,0,10030272,10030271,2,0,0,10030273,1,0,0
0,58,3,0,10030273,10030272,12,0,0,10030274,0,0,0
0,57,3,0,10030274,10030273,4,0,0,10030275,0,0,0
0,56,3,0,10030275,10030274,2,0,0,10030276,1,0,0
0,55,3,0,10030276,10030275,6,0,0,10030277,0,0,0
0,54,3,0,10030277,10030276,11,0,10030284,10030278,10001,0,0
0,53,3,0,10030278,10030277,7,0,0,10030279,10001,0,0
0,52,3,0,10030279,10030278,7,0,0,10030280,10002,0,0
0,51,3,0,10030280,10030279,7,0,0,10030281,10003,0,0
0,50,3,0,10030281,10030280,7,0,0,10030282,10002,0,0
0,49,3,0,10030282,10030281,7,0,0,10030283,10001,0,0
10030285,48,3,0,10030283,10030282,4,0,0,10030289,0,0,0
0,53,3,0,10030284,10030277,14,0,0,10030287,2,0,0
0,49,3,0,10030285,10030286,14,0,0,10030283,3,0,0
0,50,3,0,10030286,10030288,3,0,0,10030285,3,0,0
0,52,3,0,10030287,10030284,3,0,0,10030288,2,0,0
0,51,3,0,10030288,10030287,2,0,0,10030286,3,0,0
0,47,3,0,10030289,10030283,6,0,0,10030290,0,0,0
0,46,3,0,10030290,10030289,3,0,0,10030292,1,0,0
0,44,3,0,10030291,10030292,2,0,0,10030293,1,0,0
0,45,3,0,10030292,10030290,14,0,0,10030291,3,0,0
0,43,3,0,10030293,10030291,4,0,0,10030294,0,0,0
0,42,3,0,10030294,10030293,7,0,0,10030295,10001,0,0
0,41,3,0,10030295,10030294,2,0,0,10030296,2,0,0
0,40,3,0,10030296,10030295,11,0,0,10030297,10001,0,0
0,39,3,0,10030297,10030296,14,0,0,10030298,2,0,0
0,38,3,0,10030298,10030297,5,0,0,10030299,0,0,0
0,37,3,0,10030299,10030298,4,0,10030301,10030300,0,0,0
0,36,3,0,10030300,10030299,3,0,0,10030303,1,0,0
0,36,3,0,10030301,10030299,7,0,0,10030302,10001,0,0
0,35,3,0,10030302,10030301,14,0,0,10030305,2,0,0
0,35,3,0,10030303,10030300,6,0,0,10030304,0,0,0
0,34,3,0,10030304,10030303,2,0,0,10030306,3,0,0
0,34,3,0,10030305,10030302,4,0,0,10030308,0,0,0
0,33,3,0,10030306,10030304,14,0,0,10030307,2,0,0
0,32,3,0,10030307,10030306,2,0,0,10030310,3,0,0
0,33,3,0,10030308,10030305,7,0,0,10030309,10003,0,0
0,32,3,0,10030309,10030308,7,0,0,10030310,10002,0,0
10030309,31,3,0,10030310,10030307,6,0,0,10030311,0,0,0
0,30,3,0,10030311,10030310,11,0,0,10030312,10001,0,0
0,29,3,0,10030312,10030311,14,0,0,10030313,4,0,0
0,28,3,0,10030313,10030312,12,0,0,10030314,0,0,0
0,27,3,0,10030314,10030313,7,0,0,10030315,10001,0,0
0,26,3,0,10030315,10030314,2,0,0,10030385,2,0,0
0,24,3,0,10030317,10030385,6,0,0,10030391,1,0,0
0,21,3,0,10030320,10030390,2,0,10030321,10030324,1,0,0
0,22,3,0,10030321,10030320,3,0,0,10030322,3,0,0
0,21,3,0,10030322,10030321,14,0,0,10030323,4,0,0
0,20,3,0,10030323,10030322,7,0,0,10030325,10003,0,0
0,20,3,0,10030324,10030320,3,0,0,10030325,1,0,0
10030324,19,3,0,10030325,10030323,7,0,0,10030326,10001,0,0
0,18,3,0,10030326,10030325,4,0,0,10030327,0,0,0
0,17,3,0,10030327,10030326,2,0,0,10030334,2,0,0
0,16,3,0,10030334,10030327,6,0,0,10030335,0,0,0
0,15,3,0,10030335,10030334,4,0,0,10030336,0,0,0
0,14,3,0,10030336,10030335,3,0,0,10030337,2,0,0
0,13,3,0,10030337,10030336,2,0,0,10030338,1,0,0
0,12,3,0,10030338,10030337,7,0,0,10030386,10003,0,0
0,10,3,0,10030340,10030386,2,0,0,10030341,1,0,0
0,9,3,0,10030341,10030340,3,10030347,10030344,10030357,1,0,0
0,10,3,0,10030344,10030341,14,0,0,10030345,2,0,0
0,9,3,0,10030345,10030344,14,0,0,10030346,4,0,0
0,8,3,0,10030346,10030345,3,0,0,10030358,3,0,0
0,10,3,0,10030347,10030341,7,0,0,10030348,10003,0,0
0,9,3,0,10030348,10030347,4,0,0,10030349,0,0,0
0,8,3,0,10030349,10030348,14,0,0,10030358,4,0,0
0,8,3,0,10030357,10030341,6,0,0,10030358,0,0,0
10030349,7,3,0,10030358,10030346,2,0,0,10030359,1,10030357,0
0,6,3,0,10030359,10030358,3,0,0,10030360,2,0,0
0,5,3,0,10030360,10030359,7,0,0,10030392,10003,0,0
0,3,3,0,10030362,10030392,14,0,0,10030363,3,0,0
0,2,3,0,10030363,10030362,7,0,0,10030364,10002,0,0
0,1,3,0,10030364,10030363,2,0,0,10030365,1,0,0
0,0,3,0,10030365,10030364,13,0,0,10030366,0,0,0
0,66,3,0,10030366,10030365,4,0,0,10030367,0,0,0
0,65,3,0,10030367,10030366,6,0,0,10030368,0,0,0
0,64,3,0,10030368,10030367,3,0,0,10030369,2,0,0
0,63,3,0,10030369,10030368,2,0,0,10030002,2,0,0
0,14,3,0,10030370,10030393,6,0,0,10030371,0,0,0
0,13,3,0,10030371,10030370,3,0,0,10030372,1,0,0
0,12,3,0,10030372,10030371,7,0,0,10030373,10002,0,0
0,11,3,0,10030373,10030372,14,0,0,10030374,3,0,0
0,10,3,0,10030374,10030373,2,0,0,10030375,1,0,0
0,9,3,0,10030375,10030374,3,0,0,10030376,2,0,0
0,8,3,0,10030376,10030375,6,0,0,10030377,0,0,0
0,7,3,0,10030377,10030376,2,0,0,10030085,1,0,0
0,17,3,0,10030379,10030073,7,0,0,10030394,10001,0,0
10030024,50,3,0,10030380,10030021,7,0,0,10030027,10001,0,0
0,47,3,0,10030381,10030114,7,0,0,10030116,10001,0,0
0,27,3,0,10030382,10030232,7,0,0,10030234,10001,0,0
0,25,3,0,10030385,10030315,7,0,0,10030317,10001,0,0
0,11,3,0,10030386,10030338,12,0,0,10030340,0,0,0
0,18,3,0,10030387,10030242,7,0,0,10030244,10001,0,0
0,22,3,0,10030390,10030391,11,0,0,10030320,10001,0,0
0,23,3,0,10030391,10030317,14,0,0,10030390,3,0,0
0,4,3,0,10030392,10030360,7,0,0,10030362,10002,0,0
0,15,3,0,10030393,10030394,4,0,0,10030370,0,0,0
0,16,3,0,10030394,10030379,14,0,0,10030393,3,0,0
0,17,3,0,10030398,10030399,4,0,0,10030153,0,0,0
0,18,3,0,10030399,10030150,14,0,0,10030398,4,0,0
0,12,3,0,10030400,10030401,14,0,0,10030252,3,0,0
0,13,3,0,10030401,10030247,3,0,0,10030400,1,0,0
0,56,4,0,10040084,10040443,2,0,10040096,10040085,1,0,0
0,55,4,0,10040085,10040084,4,0,0,10040086,0,0,0
0,54,4,0,10040086,10040085,2,0,0,10040087,2,0,0
0,53,4,0,10040087,10040086,14,0,0,10040088,3,0,0
0,52,4,0,10040088,10040087,2,0,0,10040089,2,0,0
0,51,4,0,10040089,10040088,2,0,0,10040090,3,0,0
0,50,4,0,10040090,10040089,2,0,0,10040091,1,0,0
0,49,4,0,10040091,10040090,14,0,0,10040092,3,0,0
0,48,4,0,10040092,10040091,4,0,0,10040093,0,0,0
0,47,4,0,10040093,10040092,6,0,0,10040094,0,0,0
0,46,4,0,10040094,10040093,3,0,0,10040095,3,0,0
10040105,45,4,0,10040095,10040094,14,0,0,10040106,3,0,0
0,55,4,0,10040096,10040084,11,0,0,10040097,10001,0,0
0,54,4,0,10040097,10040096,4,0,0,10040098,0,0,0
0,53,4,0,10040098,10040097,2,0,0,10040099,3,0,0
0,52,4,0,10040099,10040098,14,0,0,10040100,3,0,0
0,51,4,0,10040100,10040099,2,0,0,10040101,2,0,0
0,50,4,0,10040101,10040100,7,0,0,10040102,10001,0,0
0,49,4,0,10040102,10040101,7,0,0,10040103,10003,0,0
0,48,4,0,10040103,10040102,4,0,0,10040104,0,0,0
0,47,4,0,10040104,10040103,7,0,0,10040105,10001,0,0
0,46,4,0,10040105,10040104,2,0,0,10040095,2,0,0
0,44,4,0,10040106,10040095,7,0,0,10040107,10001,0,0
0,43,4,0,10040107,10040106,6,0,0,10040108,0,0,0
0,42,4,0,10040108,10040107,2,0,10040113,10040109,1,0,0
0,41,4,0,10040109,10040108,11,0,0,10040110,10001,0,0
0,40,4,0,10040110,10040109,12,0,0,10040111,0,0,0
10040116,39,4,0,10040111,10040110,6,0,0,10040112,0,0,0
0,38,4,0,10040112,10040111,4,0,0,10040117,0,0,0
0,43,4,0,10040113,10040108,2,0,0,10040114,3,0,0
0,42,4,0,10040114,10040113,14,0,0,10040115,3,0,0
0,41,4,0,10040115,10040114,6,0,0,10040116,0,0,0
0,40,4,0,10040116,10040115,7,0,0,10040111,10003,0,0
0,37,4,0,10040117,10040112,7,0,0,10040118,10001,0,0
0,36,4,0,10040118,10040117,3,0,0,10040119,2,0,0
0,35,4,0,10040119,10040118,14,0,0,10040120,5,0,0
0,34,4,0,10040120,10040119,4,0,0,10040121,0,0,0
0,33,4,0,10040121,10040120,2,0,0,10040122,2,0,0
0,32,4,0,10040122,10040121,3,0,0,10040123,1,0,0
0,31,4,0,10040123,10040122,14,0,0,10040124,3,0,0
0,30,4,0,10040124,10040123,11,0,0,10040125,10001,0,0
0,29,4,0,10040125,10040124,12,0,0,10040126,0,0,0
0,28,4,0,10040126,10040125,3,0,0,10040127,2,0,0
0,27,4,0,10040127,10040126,5,0,0,10040128,0,0,0
0,26,4,0,10040128,10040127,7,0,0,10040130,10002,0,0
0,25,4,0,10040130,10040128,4,0,0,10040131,0,0,0
0,24,4,0,10040131,10040130,3,0,0,10040132,2,0,0
0,23,4,0,10040132,10040131,7,0,0,10040133,10001,0,0
0,22,4,0,10040133,10040132,4,0,0,10040134,0,0,0
0,21,4,0,10040134,10040133,2,0,0,10040135,1,0,0
0,20,4,0,10040135,10040134,2,0,0,10040136,2,0,0
0,19,4,0,10040136,10040135,3,0,0,10040137,2,0,0
0,18,4,0,10040137,10040136,12,0,0,10040138,0,0,0
0,17,4,0,10040138,10040137,6,0,0,10040139,0,0,0
0,16,4,0,10040139,10040138,4,0,0,10040140,0,0,0
0,15,4,0,10040140,10040139,2,0,0,10040141,2,0,0
0,14,4,0,10040141,10040140,2,0,0,10040142,3,0,0
0,13,4,0,10040142,10040141,14,0,0,10040548,3,0,0
0,3,4,0,10040146,10040556,14,0,0,10040147,1,0,0
0,2,4,0,10040147,10040146,3,0,0,10040148,3,0,0
0,1,4,0,10040148,10040147,2,0,0,10040149,2,0,0
0,0,4,0,10040149,10040148,13,0,0,10040150,0,0,0
0,66,4,0,10040150,10040149,12,0,0,10040151,0,0,0
0,65,4,0,10040151,10040150,6,0,0,10040152,0,0,0
0,64,4,0,10040152,10040151,3,0,0,10040153,1,0,0
0,63,4,0,10040153,10040152,7,0,0,10040154,10002,0,0
0,62,4,0,10040154,10040153,5,0,0,10040155,0,0,0
0,61,4,0,10040155,10040154,2,0,0,10040156,1,0,0
0,60,4,0,10040156,10040155,11,0,0,10040157,10001,0,0
0,59,4,0,10040157,10040156,4,0,0,10040158,0,0,0
0,58,4,0,10040158,10040157,2,0,0,10040159,1,0,0
0,57,4,0,10040159,10040158,14,0,0,10040160,2,0,0
0,56,4,0,10040160,10040159,2,0,0,10040161,1,0,0
0,55,4,0,10040161,10040160,3,0,10040166,10040162,1,0,0
0,54,4,0,10040162,10040161,4,0,0,10040163,0,0,0
0,53,4,0,10040163,10040162,12,0,0,10040164,0,0,0
0,52,4,0,10040164,10040163,2,0,0,10040165,1,0,0
10040170,51,4,0,10040165,10040164,6,0,0,10040171,0,0,0
0,56,4,0,10040166,10040161,14,0,0,10040167,4,0,0
0,55,4,0,10040167,10040166,4,0,0,10040168,0,0,0
0,54,4,0,10040168,10040167,2,0,0,10040169,3,0,0
0,53,4,0,10040169,10040168,14,0,0,10040170,6,0,0
0,52,4,0,10040170,10040169,3,0,0,10040165,3,0,0
0,50,4,0,10040171,10040165,11,0,0,10040557,10001,0,0
0,40,4,0,10040175,10040565,2,0,0,10040176,1,0,0
0,39,4,0,10040176,10040175,2,0,0,10040177,2,0,0
0,38,4,0,10040177,10040176,4,0,0,10040178,0,0,0
0,37,4,0,10040178,10040177,7,0,0,10040179,10002,0,0
0,36,4,0,10040179,10040178,11,0,0,10040183,10001,0,0
0,33,4,0,10040182,10040184,2,0,0,10040185,1,0,0
0,35,4,0,10040183,10040179,14,0,0,10040184,4,0,0
0,34,4,0,10040184,10040183,5,0,0,10040182,0,0,0
0,32,4,0,10040185,10040182,14,0,0,10040186,3,0,0
0,31,4,0,10040186,10040185,4,0,0,10040187,0,0,0
0,30,4,0,10040187,10040186,7,0,0,10040188,10002,0,0
0,29,4,0,10040188,10040187,6,0,10040196,10040189,0,0,0
0,28,4,0,10040189,10040188,2,0,0,10040190,2,0,0
0,27,4,0,10040190,10040189,3,0,0,10040191,2,0,0
0,26,4,0,10040191,10040190,14,0,0,10040192,1,0,0
0,25,4,0,10040192,10040191,3,0,0,10040193,3,0,0
0,24,4,0,10040193,10040192,2,0,0,10040194,3,0,0
0,23,4,0,10040194,10040193,4,0,0,10040195,0,0,0
10040201,22,4,0,10040195,10040194,12,0,0,10040202,0,0,0
0,28,4,0,10040196,10040188,7,0,0,10040197,10001,0,0
0,27,4,0,10040197,10040196,2,0,0,10040198,1,0,0
0,26,4,0,10040198,10040197,14,0,0,10040199,1,0,0
0,25,4,0,10040199,10040198,7,0,0,10040200,10003,0,0
0,24,4,0,10040200,10040199,14,0,0,10040201,2,0,0
0,23,4,0,10040201,10040200,11,0,0,10040195,10001,0,0
0,21,4,0,10040202,10040195,4,0,0,10040203,0,0,0
0,20,4,0,10040203,10040202,11,0,10040211,10040204,10001,0,0
0,19,4,0,10040204,10040203,7,0,0,10040205,10003,0,0
0,18,4,0,10040205,10040204,3,0,0,10040206,2,0,0
0,17,4,0,10040206,10040205,4,0,0,10040207,0,0,0
10040213,16,4,0,10040207,10040206,14,0,0,10040208,5,0,0
0,15,4,0,10040208,10040207,2,0,0,10040214,2,0,0
0,19,4,0,10040211,10040203,5,0,0,10040212,0,0,0
0,18,4,0,10040212,10040211,6,0,0,10040213,0,0,0
0,17,4,0,10040213,10040212,2,0,0,10040207,3,0,0
0,14,4,0,10040214,10040208,12,0,0,10040215,0,0,0
0,13,4,0,10040215,10040214,2,0,0,10040216,1,0,0
0,12,4,0,10040216,10040215,7,0,0,10040217,10001,0,0
0,11,4,0,10040217,10040216,2,0,0,10040218,2,0,0
0,10,4,0,10040218,10040217,7,0,0,10040219,10001,0,0
0,9,4,0,10040219,10040218,3,0,0,10040220,1,0,0
0,8,4,0,10040220,10040219,7,0,0,10040221,10001,0,0
0,7,4,0,10040221,10040220,6,0,10040226,10040222,0,0,0
0,6,4,0,10040222,10040221,7,0,0,10040223,10001,0,0
0,5,4,0,10040223,10040222,3,0,0,10040224,1,0,0
10040229,4,4,0,10040224,10040223,7,0,0,10040225,10002,0,0
0,3,4,0,10040225,10040224,4,0,0,10040230,0,0,0
0,8,4,0,10040226,10040221,5,0,0,10040227,0,0,0
0,7,4,0,10040227,10040226,14,0,0,10040228,5,0,0
0,6,4,0,10040228,10040227,7,0,0,10040229,10003,0,0
0,5,4,0,10040229,10040228,3,0,0,10040224,3,0,0
0,2,4,0,10040230,10040225,2,0,0,10040231,3,0,0
0,1,4,0,10040231,10040230,3,0,0,10040232,3,0,0
0,0,4,0,10040232,10040231,13,0,0,10040233,0,0,0
0,66,4,0,10040233,10040232,2,0,0,10040234,1,0,0
0,65,4,0,10040234,10040233,3,0,0,10040235,2,0,0
0,64,4,0,10040235,10040234,2,0,0,10040236,2,0,0
0,63,4,0,10040236,10040235,5,0,0,10040237,0,0,0
0,62,4,0,10040237,10040236,7,0,10040246,10040238,10002,0,0
0,61,4,0,10040238,10040237,12,0,0,10040239,0,0,0
0,60,4,0,10040239,10040238,6,0,0,10040240,0,0,0
0,59,4,0,10040240,10040239,11,0,0,10040241,10001,0,0
0,58,4,0,10040241,10040240,2,0,0,10040242,1,0,0
0,57,4,0,10040242,10040241,4,0,0,10040243,0,0,0
10040256,56,4,0,10040243,10040242,5,0,0,10040244,0,0,0
0,55,4,0,10040244,10040243,3,0,0,10040245,1,0,0
0,54,4,0,10040245,10040244,14,0,0,10040257,2,0,0
0,67,4,0,10040246,10040237,2,0,0,10040247,3,0,0
0,66,4,0,10040247,10040246,2,0,0,10040248,1,0,0
0,65,4,0,10040248,10040247,14,0,0,10040249,6,0,0
0,64,4,0,10040249,10040248,2,0,0,10040250,2,0,0
0,63,4,0,10040250,10040249,2,0,0,10040251,3,0,0
0,62,4,0,10040251,10040250,14,0,0,10040252,3,0,0
0,61,4,0,10040252,10040251,3,0,0,10040253,3,0,0
0,60,4,0,10040253,10040252,14,0,0,10040254,3,0,0
0,59,4,0,10040254,10040253,4,0,0,10040255,0,0,0
0,58,4,0,10040255,10040254,14,0,0,10040256,7,0,0
0,57,4,0,10040256,10040255,2,0,0,10040243,3,0,0
0,53,4,0,10040257,10040245,3,0,0,10040288,1,0,0
0,52,4,0,10040288,10040257,11,0,10040300,10040289,10001,0,0
0,51,4,0,10040289,10040288,2,0,0,10040290,1,0,0
0,50,4,0,10040290,10040289,3,0,0,10040291,1,0,0
0,49,4,0,10040291,10040290,4,0,0,10040292,0,0,0
0,48,4,0,10040292,10040291,2,0,0,10040293,2,0,0
0,47,4,0,10040293,10040292,6,0,0,10040294,0,0,0
0,46,4,0,10040294,10040293,4,0,0,10040295,0,0,0
0,45,4,0,10040295,10040294,7,0,0,10040296,10002,0,0
10040308,44,4,0,10040296,10040295,12,0,0,10040297,0,0,0
0,43,4,0,10040297,10040296,3,0,0,10040298,2,0,0
0,42,4,0,10040298,10040297,4,0,0,10040299,0,0,0
0,41,4,0,10040299,10040298,6,0,0,10040313,0,0,0
0,53,4,0,10040300,10040288,3,0,0,10040301,3,0,0
0,52,4,0,10040301,10040300,2,0,0,10040302,3,0,0
0,51,4,0,10040302,10040301,4,0,0,10040303,0,0,0
0,50,4,0,10040303,10040302,7,0,0,10040304,10003,0,0
0,49,4,0,10040304,10040303,14,0,0,10040305,4,0,0
0,48,4,0,10040305,10040304,2,0,0,10040306,3,0,0
0,47,4,0,10040306,10040305,7,0,0,10040307,10003,0,0
0,46,4,0,10040307,10040306,12,0,0,10040308,0,0,0
0,45,4,0,10040308,10040307,2,0,0,10040296,3,0,0
0,40,4,0,10040313,10040299,2,0,0,10040566,2,0,0
0,31,4,0,10040316,10040573,14,0,0,10040317,4,0,0
0,30,4,0,10040317,10040316,4,0,0,10040318,0,0,0
0,29,4,0,10040318,10040317,12,0,0,10040319,0,0,0
0,28,4,0,10040319,10040318,11,0,0,10040320,10001,0,0
0,27,4,0,10040320,10040319,5,0,0,10040321,0,0,0
0,26,4,0,10040321,10040320,7,0,0,10040323,10001,0,0
0,25,4,0,10040323,10040321,3,0,0,10040324,2,0,0
0,24,4,0,10040324,10040323,2,0,0,10040325,1,0,0
0,23,4,0,10040325,10040324,14,0,0,10040326,5,0,0
0,22,4,0,10040326,10040325,4,0,0,10040327,0,0,0
0,21,4,0,10040327,10040326,11,0,0,10040328,10001,0,0
0,20,4,0,10040328,10040327,6,0,0,10040329,0,0,0
0,19,4,0,10040329,10040328,2,0,0,10040330,1,0,0
0,18,4,0,10040330,10040329,3,0,0,10040331,1,0,0
0,17,4,0,10040331,10040330,5,0,10040340,10040332,0,0,0
0,16,4,0,10040332,10040331,4,0,0,10040333,0,0,0
0,15,4,0,10040333,10040332,2,0,0,10040334,2,0,0
0,14,4,0,10040334,10040333,2,0,0,10040335,1,0,0
0,13,4,0,10040335,10040334,7,0,0,10040336,10002,0,0
0,12,4,0,10040336,10040335,2,0,0,10040337,3,0,0
0,11,4,0,10040337,10040336,2,0,0,10040338,1,0,0
10040345,10,4,0,10040338,10040337,6,0,0,10040339,0,0,0
0,9,4,0,10040339,10040338,14,0,0,10040346,3,0,0
0,16,4,0,10040340,10040331,3,0,0,10040341,1,0,0
0,15,4,0,10040341,10040340,7,0,0,10040342,10002,0,0
0,14,4,0,10040342,10040341,11,0,0,10040343,10001,0,0
0,13,4,0,10040343,10040342,2,0,0,10040344,2,0,0
0,12,4,0,10040344,10040343,7,0,0,10040345,10001,0,0
0,11,4,0,10040345,10040344,3,0,0,10040338,3,0,0
0,8,4,0,10040346,10040339,4,0,10040354,10040347,0,0,0
0,7,4,0,10040347,10040346,2,0,0,10040348,2,0,0
0,6,4,0,10040348,10040347,7,0,0,10040349,10003,0,0
0,5,4,0,10040349,10040348,12,0,0,10040350,0,0,0
10040356,4,4,0,10040350,10040349,4,0,0,10040351,0,0,0
0,3,4,0,10040351,10040350,2,0,0,10040352,3,0,0
0,2,4,0,10040352,10040351,7,0,0,10040353,10001,0,0
0,1,4,0,10040353,10040352,7,0,0,10040357,10003,0,0
0,7,4,0,10040354,10040346,6,0,0,10040355,0,0,0
0,6,4,0,10040355,10040354,3,0,0,10040356,3,0,0
0,5,4,0,10040356,10040355,11,0,0,10040350,10001,0,0
0,0,4,0,10040357,10040353,13,0,0,10040358,0,0,0
0,66,4,0,10040358,10040357,2,0,0,10040359,3,0,0
0,65,4,0,10040359,10040358,6,0,0,10040360,0,0,0
0,64,4,0,10040360,10040359,7,0,0,10040361,10002,0,0
0,63,4,0,10040361,10040360,11,0,0,10040362,10001,0,0
10040363,62,4,0,10040362,10040361,6,0,0,10040364,0,0,0
0,63,4,0,10040363,0,1,0,0,10040362,0,0,0
0,61,4,0,10040364,10040362,2,0,0,10040365,1,0,0
0,60,4,0,10040365,10040364,4,0,0,10040367,0,0,0
0,59,4,0,10040367,10040365,7,0,0,10040539,10001,0,0
0,53,4,0,10040369,10040543,2,0,0,10040370,1,0,0
0,52,4,0,10040370,10040369,5,0,0,10040371,0,0,0
0,51,4,0,10040371,10040370,4,0,10040380,10040372,0,0,0
0,50,4,0,10040372,10040371,14,0,0,10040373,1,0,0
0,49,4,0,10040373,10040372,3,0,0,10040374,3,0,0
0,48,4,0,10040374,10040373,6,0,0,10040375,0,0,0
0,47,4,0,10040375,10040374,14,0,0,10040376,2,0,0
0,46,4,0,10040376,10040375,3,0,0,10040377,1,0,0
0,45,4,0,10040377,10040376,3,0,0,10040378,2,0,0
10040385,44,4,0,10040378,10040377,2,0,0,10040379,2,0,0
0,43,4,0,10040379,10040378,4,0,0,10040386,0,0,0
0,50,4,0,10040380,10040371,14,0,0,10040381,1,0,0
0,49,4,0,10040381,10040380,2,0,0,10040382,3,0,0
0,48,4,0,10040382,10040381,4,0,0,10040383,0,0,0
0,47,4,0,10040383,10040382,14,0,0,10040384,2,0,0
0,46,4,0,10040384,10040383,2,0,0,10040385,1,0,0
0,45,4,0,10040385,10040384,2,0,0,10040378,2,0,0
0,42,4,0,10040386,10040379,7,0,0,10040387,10001,0,0
0,41,4,0,10040387,10040386,2,0,0,10040388,1,0,0
0,40,4,0,10040388,10040387,14,0,0,10040389,4,0,0
0,39,4,0,10040389,10040388,5,0,0,10040390,0,0,0
0,38,4,0,10040390,10040389,2,0,10040395,10040391,1,0,0
0,37,4,0,10040391,10040390,12,0,0,10040392,0,0,0
0,36,4,0,10040392,10040391,7,0,0,10040393,10002,0,0
0,35,4,0,10040393,10040392,3,0,0,10040394,2,0,0
10040397,34,4,0,10040394,10040393,4,0,0,10040398,0,0,0
0,37,4,0,10040395,10040390,3,0,0,10040396,2,0,0
0,36,4,0,10040396,10040395,2,0,0,10040397,2,0,0
0,35,4,0,10040397,10040396,11,0,0,10040394,10001,0,0
0,33,4,0,10040398,10040394,6,0,0,10040399,0,0,0
0,32,4,0,10040399,10040398,2,0,0,10040400,1,0,0
0,31,4,0,10040400,10040399,11,0,0,10040401,10001,0,0
0,30,4,0,10040401,10040400,14,0,0,10040402,5,0,0
0,29,4,0,10040402,10040401,4,0,0,10040403,0,0,0
0,28,4,0,10040403,10040402,12,0,0,10040404,0,0,0
0,27,4,0,10040404,10040403,2,0,0,10040405,1,0,0
0,26,4,0,10040405,10040404,3,0,0,10040406,2,0,0
0,25,4,0,10040406,10040405,4,0,0,10040407,0,0,0
0,24,4,0,10040407,10040406,2,0,0,10040408,2,0,0
0,23,4,0,10040408,10040407,14,0,0,10040409,3,0,0
0,22,4,0,10040409,10040408,3,0,10040416,10040410,1,0,0
0,21,4,0,10040410,10040409,2,0,0,10040411,1,0,0
0,20,4,0,10040411,10040410,7,0,0,10040412,10003,0,0
0,19,4,0,10040412,10040411,3,0,0,10040413,2,0,0
0,18,4,0,10040413,10040412,7,0,0,10040414,10002,0,0
10040419,17,4,0,10040414,10040413,7,0,0,10040415,10001,0,0
0,16,4,0,10040415,10040414,5,0,0,10040420,0,0,0
0,21,4,0,10040416,10040409,3,0,0,10040417,2,0,0
0,20,4,0,10040417,10040416,2,0,0,10040418,3,0,0
0,19,4,0,10040418,10040417,11,0,0,10040419,10001,0,0
0,18,4,0,10040419,10040418,2,0,0,10040414,2,0,0
0,15,4,0,10040420,10040415,2,0,0,10040421,2,0,0
0,14,4,0,10040421,10040420,4,0,0,10040422,0,0,0
0,13,4,0,10040422,10040421,14,0,0,10040423,5,0,0
0,12,4,0,10040423,10040422,2,0,0,10040462,3,0,0
0,57,4,0,10040443,10040444,5,0,0,10040084,0,0,0
0,58,4,0,10040444,10040445,12,0,0,10040443,0,0,0
0,59,4,0,10040445,10040446,3,0,0,10040444,1,0,0
0,60,4,0,10040446,10040447,4,0,0,10040445,0,0,0
0,61,4,0,10040447,10040448,2,0,0,10040446,2,0,0
