energy_reset_flag,reward_image_4,reward_image_5,difficulty,dungeon_quest_detail_monster_size,chest_id,wave_bgm_sheet_id_1,quest_detail_monster_scale_1,quest_id,reward_image_1,dungeon_quest_detail_monster_position_x_4,emax,background,dungeon_quest_detail_bg_position,fixed_start_tp_rate,reward_coin,parts_hp_save_flag,quest_detail_monster_scale_4,reward_csc,odds_group_id,dungeon_quest_detail_monster_position_x_5,floor_num,dungeon_quest_detail_monster_position_x_1,reward_image_6,wave_bgm_que_id_1,dungeon_quest_detail_monster_position_x_2,dungeon_quest_detail_bg_id,limit_time,dungeon_quest_detail_monster_position_x_3,quest_detail_monster_scale_5,quest_type,multi_target_effect_time,reward_image_2,wave_group_id,clear_reward_group,quest_detail_monster_scale_3,quest_detail_monster_scale_2,dungeon_area_id,reward_image_3,dungeon_quest_detail_monster_height
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320050103,90002,0.0,0,103063,-50,0,800,0,0.0,50,3200202,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320050104,90002,0.0,0,103062,-50,0,1200,0,0.0,50,3200203,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320050105,90002,0.0,0,103061,-50,0,1200,0,0.0,50,3200204,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320050106,90009,0.0,1,103062,-50,0,100,0,1.2,100,3200205,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502005111,320050106,0.8,0.8,32005,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320050107,90010,0.0,1,103063,-50,0,100,0,1.1,100,3200205,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502005121,320050107,0.8,0.8,32005,90008,0.0
1,94002,140001,1,0.9,40004,bgm_M64,1.0,320050108,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200205,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005131,320050108,0.0,0.0,32005,90008,0.0
1,94002,140001,1,1.1,40006,bgm_M64,1.0,320050109,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200205,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005141,320050109,0.0,0.0,32005,90008,10.0
1,140001,25001,1,1.0,40007,bgm_M63,1.0,320050110,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200205,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502005151,320050110,0.0,0.0,32005,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320050201,90002,0.0,0,103061,-50,0,600,0,0.0,50,3200501,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320050202,90002,0.0,0,103062,-50,0,800,0,0.0,50,3200501,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320050203,90002,0.0,0,103063,-50,0,800,0,0.0,50,3200502,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320050204,90002,0.0,0,103062,-50,0,1200,0,0.0,50,3200503,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320050205,90002,0.0,0,103061,-50,0,1200,0,0.0,50,3200504,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320050206,90009,0.0,1,103062,-50,0,100,0,1.2,100,3200505,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502005211,320050106,0.8,0.8,32005,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320050207,90010,0.0,1,103063,-50,0,100,0,1.1,100,3200505,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502005221,320050107,0.8,0.8,32005,90008,0.0
1,94002,140001,2,0.9,40004,bgm_M64,1.0,320050208,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005231,320050108,0.0,0.0,32005,90008,0.0
1,94002,140001,2,1.1,40006,bgm_M64,1.0,320050209,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005241,320050109,0.0,0.0,32005,90008,10.0
1,140001,25001,2,1.0,40007,bgm_M63,1.0,320050210,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200505,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502005251,320050110,0.0,0.0,32005,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320050301,90002,0.0,0,103061,-50,0,600,0,0.0,50,3200501,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320050302,90002,0.0,0,103062,-50,0,800,0,0.0,50,3200501,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320050303,90002,0.0,0,103063,-50,0,800,0,0.0,50,3200502,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320050304,90002,0.0,0,103062,-50,0,1200,0,0.0,50,3200503,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320050305,90002,0.0,0,103061,-50,0,1200,0,0.0,50,3200504,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320050306,90009,0.0,1,103062,-50,0,100,0,1.2,100,3200505,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502005311,320050106,0.8,0.8,32005,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320050307,90010,0.0,1,103063,-50,0,100,0,1.1,100,3200505,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502005321,320050107,0.8,0.8,32005,90008,0.0
1,94002,140001,3,0.9,40004,bgm_M64,1.0,320050308,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005331,320050108,0.0,0.0,32005,90008,0.0
1,94002,140001,3,1.1,40006,bgm_M64,1.0,320050309,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005341,320050109,0.0,0.0,32005,90008,10.0
1,140001,25001,3,1.0,40007,bgm_M63,1.0,320050310,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200505,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502005351,320050110,0.0,0.0,32005,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320050401,90002,0.0,0,103061,-50,0,600,0,0.0,50,3200501,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320050402,90002,0.0,0,103062,-50,0,800,0,0.0,50,3200501,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320050403,90002,0.0,0,103063,-50,0,800,0,0.0,50,3200502,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320050404,90002,0.0,0,103062,-50,0,1200,0,0.0,50,3200503,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320050405,90002,0.0,0,103061,-50,0,1200,0,0.0,50,3200504,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320050406,90009,0.0,1,103062,-50,0,100,0,1.2,100,3200505,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502005411,320050106,0.8,0.8,32005,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320050407,90010,0.0,1,103063,-50,0,100,0,1.1,100,3200505,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502005421,320050107,0.8,0.8,32005,90008,0.0
1,94002,140001,4,0.9,40004,bgm_M64,1.0,320050408,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005431,320050108,0.0,0.0,32005,90008,0.0
1,94002,140001,4,1.1,40006,bgm_M64,1.0,320050409,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005441,320050109,0.0,0.0,32005,90008,10.0
1,140001,25001,4,1.0,40007,bgm_M63,1.0,320050410,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200505,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502005451,320050110,0.0,0.0,32005,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320050501,90002,0.0,0,103061,-50,0,600,0,0.0,50,3200501,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320050502,90002,0.0,0,103062,-50,0,800,0,0.0,50,3200501,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320050503,90002,0.0,0,103063,-50,0,800,0,0.0,50,3200502,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320050504,90002,0.0,0,103062,-50,0,1200,0,0.0,50,3200503,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320050505,90002,0.0,0,103061,-50,0,1200,0,0.0,50,3200504,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32005,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320050506,90009,0.0,1,103062,-50,0,100,0,1.2,100,3200505,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502005511,320050106,0.8,0.8,32005,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320050507,90010,0.0,1,103063,-50,0,100,0,1.1,100,3200505,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502005521,320050107,0.8,0.8,32005,90008,0.0
1,94002,140001,5,0.9,40004,bgm_M64,1.0,320050508,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005531,320050108,0.0,0.0,32005,90008,0.0
1,94002,140001,5,1.1,40006,bgm_M64,1.0,320050509,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200505,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502005541,320050109,0.0,0.0,32005,90008,10.0
1,140001,25001,5,1.0,40007,bgm_M63,1.0,320050510,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200505,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502005551,320050110,0.0,0.0,32005,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320060101,90002,0.0,0,103061,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320060102,90002,0.0,0,103062,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320060103,90002,0.0,0,103063,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320060104,90002,0.0,0,103062,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320060105,90002,0.0,0,103061,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320060106,90009,0.0,1,103062,-50,0,100,0,0.8,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502006111,320060106,0.8,0.8,32006,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320060107,90010,0.0,1,103063,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502006121,320060107,0.8,0.8,32006,90008,0.0
1,94002,140001,1,1.1,40004,bgm_M64,1.1,320060108,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006131,320060108,0.0,0.0,32006,90008,0.0
1,94002,140001,1,1.2,40006,bgm_M64,1.2,320060109,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006141,320060109,0.0,0.0,32006,90008,10.0
1,140001,25001,1,1.0,40007,bgm_M63,1.0,320060110,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502006151,320060110,0.0,0.0,32006,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320060201,90002,0.0,0,103061,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320060202,90002,0.0,0,103062,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320060203,90002,0.0,0,103063,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320060204,90002,0.0,0,103062,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320060205,90002,0.0,0,103061,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320060206,90009,0.0,1,103062,-50,0,100,0,0.8,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502006211,320060106,0.8,0.8,32006,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320060207,90010,0.0,1,103063,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502006221,320060107,0.8,0.8,32006,90008,0.0
1,94002,140001,2,1.1,40004,bgm_M64,1.1,320060208,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006231,320060108,0.0,0.0,32006,90008,0.0
1,94002,140001,2,1.2,40006,bgm_M64,1.2,320060209,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006241,320060109,0.0,0.0,32006,90008,10.0
1,140001,25001,2,1.0,40007,bgm_M63,1.0,320060210,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502006251,320060110,0.0,0.0,32006,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320060301,90002,0.0,0,103061,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320060302,90002,0.0,0,103062,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320060303,90002,0.0,0,103063,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320060304,90002,0.0,0,103062,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320060305,90002,0.0,0,103061,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320060306,90009,0.0,1,103062,-50,0,100,0,0.8,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502006311,320060106,0.8,0.8,32006,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320060307,90010,0.0,1,103063,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502006321,320060107,0.8,0.8,32006,90008,0.0
1,94002,140001,3,1.1,40004,bgm_M64,1.1,320060308,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006331,320060108,0.0,0.0,32006,90008,0.0
1,94002,140001,3,1.2,40006,bgm_M64,1.2,320060309,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006341,320060109,0.0,0.0,32006,90008,10.0
1,140001,25001,3,1.0,40007,bgm_M63,1.0,320060310,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502006351,320060110,0.0,0.0,32006,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320060401,90002,0.0,0,103061,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320060402,90002,0.0,0,103062,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320060403,90002,0.0,0,103063,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320060404,90002,0.0,0,103062,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320060405,90002,0.0,0,103061,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320060406,90009,0.0,1,103062,-50,0,100,0,0.8,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502006411,320060106,0.8,0.8,32006,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320060407,90010,0.0,1,103063,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502006421,320060107,0.8,0.8,32006,90008,0.0
1,94002,140001,4,1.1,40004,bgm_M64,1.1,320060408,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006431,320060108,0.0,0.0,32006,90008,0.0
1,94002,140001,4,1.2,40006,bgm_M64,1.2,320060409,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006441,320060109,0.0,0.0,32006,90008,10.0
1,140001,25001,4,1.0,40007,bgm_M63,1.0,320060410,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502006451,320060110,0.0,0.0,32006,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320060501,90002,0.0,0,103061,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320060502,90002,0.0,0,103062,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320060503,90002,0.0,0,103063,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103063,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320060504,90002,0.0,0,103062,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103062,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320060505,90002,0.0,0,103061,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103061,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32006,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320060506,90009,0.0,1,103062,-50,0,100,0,0.8,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103062,90,0.0,0.8,5,0.0,90002,502006511,320060106,0.8,0.8,32006,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320060507,90010,0.0,1,103063,-50,0,100,0,1.0,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103063,90,0.0,0.8,5,0.0,90002,502006521,320060107,0.8,0.8,32006,90008,0.0
1,94002,140001,5,1.1,40004,bgm_M64,1.1,320060508,90011,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006531,320060108,0.0,0.0,32006,90008,0.0
1,94002,140001,5,1.2,40006,bgm_M64,1.2,320060509,90009,0.0,1,103071,-50,0,100,0,0.0,100,3200605,0.0,9,20.0,25001,bgm_M64,0.0,103071,90,0.0,0.0,3,0.0,90002,502006541,320060109,0.0,0.0,32006,90008,10.0
1,140001,25001,5,1.0,40007,bgm_M63,1.0,320060510,90002,0.0,1,103072,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103072,90,0.0,0.0,3,0.0,90008,502006551,320060110,0.0,0.0,32006,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320070101,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320070102,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320070103,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320070104,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
