background_2,icon_offset_x,clear_reward_group,unit_exp,drop_reward_num,quest_detail_bg_position,position_x,story_id_waveend_1,wave_bgm_sheet_id_2,team_exp,wave_group_id_3,stamina,story_id_wavestart_1,quest_name,daily_limit,quest_id,icon_id,icon_scale,wave_bgm_que_id_2,wave_group_id_1,quest_seq,wave_bgm_sheet_id_1,wave_bgm_que_id_1,position_y,event_id,story_id_waveend_2,wave_bgm_que_id_3,stamina_start,icon_offset_y,story_id_wavestart_2,story_id_waveend_3,area_id,quest_detail_bg_id,wave_group_id_2,story_id_wavestart_3,background_3,rank_reward_group,wave_bgm_sheet_id_3,limit_time,drop_reward_odds,love,drop_reward_id,drop_reward_type,background_1
102362,0.0,650030117,240,1,0,-310,0,bgm_M41,16,650030173,10,0,"왕도 랜드솔 1-2",5,20030202,100590,1.0,bgm_M41,650030171,17,bgm_M41,bgm_M41,60,20030,0,bgm_M41,2,0.0,0,0,20030201,102364,650030172,0,102363,650030121,bgm_M41,90,54,16,31037,2,102361
102362,0.0,650030118,270,1,0,-129,0,bgm_M41,18,650030183,10,0,"왕도 랜드솔 1-3",5,20030203,100200,1.0,bgm_M41,650030181,18,bgm_M41,bgm_M41,-189,20030,0,bgm_M41,2,0.0,0,0,20030201,102364,650030182,0,102363,650030121,bgm_M41,90,54,18,31014,2,102361
102362,0.0,650030119,270,1,0,98,0,bgm_M41,18,650030193,10,0,"왕도 랜드솔 1-4",5,20030204,100590,1.0,bgm_M41,650030191,19,bgm_M41,bgm_M41,-128,20030,0,bgm_M41,2,0.0,0,0,20030201,102364,650030192,0,102363,650030121,bgm_M41,90,54,18,31037,2,102361
102362,0.0,650030120,300,1,0,273,0,bgm_M41,20,650030203,10,0,"왕도 랜드솔 1-5",5,20030205,100190,1.0,bgm_M41,650030201,20,bgm_M41,bgm_M41,61,20030,0,bgm_M41,2,0.0,0,0,20030201,102364,650030202,0,102363,650030121,bgm_M41,90,54,20,31014,2,102361
102652,0.0,650031101,120,0,0,-739,0,bgm_M41,8,650031013,8,0,"데뷔탕트 샹그릴라 파티장 1-1",0,20031101,100570,1.0,bgm_M41,650031011,1,bgm_M41,bgm_M41,-180,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031012,0,102653,650031124,bgm_M41,90,0,8,0,0,102651
102652,0.0,650031102,120,0,0,-641,0,bgm_M41,8,650031023,8,0,"데뷔탕트 샹그릴라 파티장 1-2",0,20031102,100130,1.0,bgm_M41,650031021,2,bgm_M41,bgm_M41,-2,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031022,0,102653,650031125,bgm_M41,90,0,8,0,0,102651
102652,0.0,650031103,120,0,0,-523,0,bgm_M41,8,650031033,8,0,"데뷔탕트 샹그릴라 파티장 1-3",0,20031103,100570,1.0,bgm_M41,650031031,3,bgm_M41,bgm_M41,123,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031032,0,102653,650031126,bgm_M41,90,0,8,0,0,102651
102652,0.0,650031104,120,0,0,-390,0,bgm_M41,8,650031043,8,0,"데뷔탕트 샹그릴라 파티장 1-4",0,20031104,100660,1.0,bgm_M41,650031041,4,bgm_M41,bgm_M41,47,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031042,0,102653,650031127,bgm_M41,90,0,8,0,0,102651
102652,0.0,650031105,120,0,0,-466,0,bgm_M41,8,650031053,8,0,"데뷔탕트 샹그릴라 파티장 1-5",0,20031105,100570,1.0,bgm_M41,650031051,5,bgm_M41,bgm_M41,-175,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031052,0,102653,650031123,bgm_M41,90,0,8,0,0,102651
102652,0.0,650031106,135,0,0,-249,0,bgm_M41,9,650031063,9,0,"데뷔탕트 샹그릴라 파티장 1-6",0,20031106,100660,1.0,bgm_M41,650031061,6,bgm_M41,bgm_M41,-176,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031062,0,102653,650031124,bgm_M41,90,0,9,0,0,102651
102652,0.0,650031107,135,0,0,-156,0,bgm_M41,9,650031073,9,0,"데뷔탕트 샹그릴라 파티장 1-7",0,20031107,100660,1.0,bgm_M41,650031071,7,bgm_M41,bgm_M41,-69,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031072,0,102653,650031125,bgm_M41,90,0,9,0,0,102651
102652,0.0,650031108,135,0,0,-246,0,bgm_M41,9,650031083,9,0,"데뷔탕트 샹그릴라 파티장 1-8",0,20031108,100310,1.0,bgm_M41,650031081,8,bgm_M41,bgm_M41,52,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031082,0,102653,650031126,bgm_M41,90,0,9,0,0,102651
102652,0.0,650031109,135,0,0,-58,0,bgm_M41,9,650031093,9,0,"데뷔탕트 샹그릴라 파티장 1-9",0,20031109,100660,1.0,bgm_M41,650031091,9,bgm_M41,bgm_M41,48,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031092,0,102653,650031127,bgm_M41,90,0,9,0,0,102651
102652,0.0,650031110,135,0,0,41,0,bgm_M41,9,650031103,9,0,"데뷔탕트 샹그릴라 파티장 1-10",0,20031110,100660,1.0,bgm_M41,650031101,10,bgm_M41,bgm_M41,-123,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031102,0,102653,650031122,bgm_M41,90,0,9,0,0,102651
102652,0.0,650031111,150,0,0,194,0,bgm_M41,10,650031113,10,0,"데뷔탕트 샹그릴라 파티장 1-11",0,20031111,100660,1.0,bgm_M41,650031111,11,bgm_M41,bgm_M41,-175,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031112,0,102653,650031124,bgm_M41,90,0,10,0,0,102651
102652,0.0,650031112,150,0,0,259,0,bgm_M41,10,650031123,10,0,"데뷔탕트 샹그릴라 파티장 1-12",0,20031112,100310,1.0,bgm_M41,650031121,12,bgm_M41,bgm_M41,29,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031122,0,102653,650031125,bgm_M41,90,0,10,0,0,102651
102652,0.0,650031113,150,0,0,420,0,bgm_M41,10,650031133,10,0,"데뷔탕트 샹그릴라 파티장 1-13",0,20031113,100570,1.0,bgm_M41,650031131,13,bgm_M41,bgm_M41,47,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031132,0,102653,650031126,bgm_M41,90,0,10,0,0,102651
102652,0.0,650031114,150,0,0,423,0,bgm_M41,10,650031143,10,0,"데뷔탕트 샹그릴라 파티장 1-14",0,20031114,100660,1.0,bgm_M41,650031141,14,bgm_M41,bgm_M41,-188,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031142,0,102653,650031127,bgm_M41,90,0,10,0,0,102651
102652,0.0,650031115,150,0,0,548,0,bgm_M41,10,650031153,10,0,"데뷔탕트 샹그릴라 파티장 1-15",0,20031115,100660,1.0,bgm_M41,650031151,15,bgm_M41,bgm_M41,-97,20031,0,bgm_M41,1,0.0,0,0,20031101,102651,650031152,0,102653,650031123,bgm_M41,90,0,10,0,0,102651
101362,0.0,650031116,240,1,0,-493,0,bgm_M41,16,650031163,10,0,"데뷔탕트 샹그릴라 파티장 1-1",5,20031201,100660,1.0,bgm_M41,650031161,16,bgm_M41,bgm_M41,99,20031,0,bgm_M41,2,0.0,0,0,20031201,101361,650031162,0,101363,650031121,bgm_M41,90,54,16,31146,2,101361
101362,0.0,650031117,240,1,0,-294,0,bgm_M41,16,650031173,10,0,"데뷔탕트 샹그릴라 파티장 1-2",5,20031202,100570,1.0,bgm_M41,650031171,17,bgm_M41,bgm_M41,60,20031,0,bgm_M41,2,0.0,0,0,20031201,101361,650031172,0,101363,650031121,bgm_M41,90,54,16,31048,2,101361
101362,0.0,650031118,270,1,0,-230,0,bgm_M41,18,650031183,10,0,"데뷔탕트 샹그릴라 파티장 1-3",5,20031203,100660,1.0,bgm_M41,650031181,18,bgm_M41,bgm_M41,-157,20031,0,bgm_M41,2,0.0,0,0,20031201,101361,650031182,0,101363,650031121,bgm_M41,90,54,18,31146,2,101361
101362,0.0,650031119,270,1,0,67,0,bgm_M41,18,650031193,10,0,"데뷔탕트 샹그릴라 파티장 1-4",5,20031204,100570,1.0,bgm_M41,650031191,19,bgm_M41,bgm_M41,-200,20031,0,bgm_M41,2,0.0,0,0,20031201,101361,650031192,0,101363,650031121,bgm_M41,90,54,18,31048,2,101361
101362,0.0,650031120,300,1,0,219,0,bgm_M41,20,650031203,10,0,"데뷔탕트 샹그릴라 파티장 1-5",5,20031205,100660,1.0,bgm_M41,650031201,20,bgm_M41,bgm_M41,-17,20031,0,bgm_M41,2,0.0,0,0,20031201,101361,650031202,0,101363,650031121,bgm_M41,90,54,20,31146,2,101361
102662,0.0,650032101,120,0,0,-897,0,bgm_M41,8,650032013,8,0,"항구 도시 오마 1-1",0,20032101,100200,1.0,bgm_M41,650032011,1,bgm_M41,bgm_M41,-115,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032012,0,102663,650032124,bgm_M41,90,0,8,0,0,102661
102662,0.0,650032102,120,0,0,-700,0,bgm_M41,8,650032023,8,0,"항구 도시 오마 1-2",0,20032102,100190,1.0,bgm_M41,650032021,2,bgm_M41,bgm_M41,-88,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032022,0,102663,650032125,bgm_M41,90,0,8,0,0,102661
102662,0.0,650032103,120,0,0,-762,0,bgm_M41,8,650032033,8,0,"항구 도시 오마 1-3",0,20032103,100590,1.0,bgm_M41,650032031,3,bgm_M41,bgm_M41,124,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032032,0,102663,650032126,bgm_M41,90,0,8,0,0,102661
102662,0.0,650032104,120,0,0,-576,0,bgm_M41,8,650032043,8,0,"항구 도시 오마 1-4",0,20032104,100200,1.0,bgm_M41,650032041,4,bgm_M41,bgm_M41,96,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032042,0,102663,650032127,bgm_M41,90,0,8,0,0,102661
102662,0.0,650032105,120,0,0,-468,0,bgm_M41,8,650032053,8,0,"항구 도시 오마 1-5",0,20032105,100190,1.0,bgm_M41,650032051,5,bgm_M41,bgm_M41,-99,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032052,0,102663,650032123,bgm_M41,90,0,8,0,0,102661
102662,0.0,650032106,135,0,0,-334,0,bgm_M41,9,650032063,9,0,"항구 도시 오마 1-6",0,20032106,100200,1.0,bgm_M41,650032061,6,bgm_M41,bgm_M41,33,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032062,0,102663,650032124,bgm_M41,90,0,9,0,0,102661
102662,0.0,650032107,135,0,0,-155,0,bgm_M41,9,650032073,9,0,"항구 도시 오마 1-7",0,20032107,100190,1.0,bgm_M41,650032071,7,bgm_M41,bgm_M41,99,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032072,0,102663,650032125,bgm_M41,90,0,9,0,0,102661
102662,0.0,650032108,135,0,0,-54,0,bgm_M41,9,650032083,9,0,"항구 도시 오마 1-8",0,20032108,100200,1.0,bgm_M41,650032081,8,bgm_M41,bgm_M41,-103,20032,0,bgm_M41,1,0.0,0,0,20032101,102661,650032082,0,102663,650032126,bgm_M41,90,0,9,0,0,102661
102672,0.0,650032109,135,0,0,129,0,bgm_M41,9,650032093,9,0,"항구 도시 오마 1-9",0,20032109,100670,1.0,bgm_M41,650032091,9,bgm_M41,bgm_M41,-109,20032,0,bgm_M41,1,0.0,0,0,20032101,102671,650032092,0,102673,650032127,bgm_M41,90,0,9,0,0,102671
100582,0.0,650032110,135,0,0,42,0,bgm_M41,9,650032103,9,0,"항구 도시 오마 1-10",0,20032110,100180,1.0,bgm_M41,650032101,10,bgm_M41,bgm_M41,102,20032,0,bgm_M41,1,0.0,0,0,20032101,100581,650032102,0,100583,650032122,bgm_M41,90,0,9,0,0,100581
102672,0.0,650032111,150,0,0,235,0,bgm_M41,10,650032113,10,0,"항구 도시 오마 1-11",0,20032111,100670,1.0,bgm_M41,650032111,11,bgm_M41,bgm_M41,84,20032,0,bgm_M41,1,0.0,0,0,20032101,102671,650032112,0,102673,650032124,bgm_M41,90,0,10,0,0,102671
100582,0.0,650032112,150,0,0,439,0,bgm_M41,10,650032123,10,0,"항구 도시 오마 1-12",0,20032112,100080,1.0,bgm_M41,650032121,12,bgm_M41,bgm_M41,108,20032,0,bgm_M41,1,0.0,0,0,20032101,100581,650032122,0,100583,650032125,bgm_M41,90,0,10,0,0,100581
102672,0.0,650032113,150,0,0,339,0,bgm_M41,10,650032133,10,0,"항구 도시 오마 1-13",0,20032113,100670,1.0,bgm_M41,650032131,13,bgm_M41,bgm_M41,-79,20032,0,bgm_M41,1,0.0,0,0,20032101,102671,650032132,0,102673,650032126,bgm_M41,90,0,10,0,0,102671
100582,0.0,650032114,150,0,0,542,0,bgm_M41,10,650032143,10,0,"항구 도시 오마 1-14",0,20032114,100180,1.0,bgm_M41,650032141,14,bgm_M41,bgm_M41,-114,20032,0,bgm_M41,1,0.0,0,0,20032101,100581,650032142,0,100583,650032127,bgm_M41,90,0,10,0,0,100581
102672,0.0,650032115,150,0,0,679,0,bgm_M41,10,650032153,10,0,"항구 도시 오마 1-15",0,20032115,100670,1.0,bgm_M41,650032151,15,bgm_M41,bgm_M41,19,20032,0,bgm_M41,1,0.0,0,0,20032101,102671,650032152,0,102673,650032123,bgm_M41,90,0,10,0,0,102671
102682,0.0,650032116,240,1,0,-528,0,bgm_M41,16,650032163,10,0,"항구 도시 오마 1-1",5,20032201,100200,1.0,bgm_M41,650032161,16,bgm_M41,bgm_M41,4,20032,0,bgm_M41,2,0.0,0,0,20032201,102681,650032162,0,102683,650032121,bgm_M41,90,54,16,31147,2,102681
102682,0.0,650032117,240,1,0,-318,0,bgm_M41,16,650032173,10,0,"항구 도시 오마 1-2",5,20032202,100190,1.0,bgm_M41,650032171,17,bgm_M41,bgm_M41,67,20032,0,bgm_M41,2,0.0,0,0,20032201,102681,650032172,0,102683,650032121,bgm_M41,90,54,16,31060,2,102681
102692,0.0,650032118,270,1,0,-256,0,bgm_M41,18,650032183,10,0,"항구 도시 오마 1-3",5,20032203,100670,1.0,bgm_M41,650032181,18,bgm_M41,bgm_M41,-181,20032,0,bgm_M41,2,0.0,0,0,20032201,102691,650032182,0,102693,650032121,bgm_M41,90,54,18,31147,2,102691
102692,0.0,650032119,270,1,0,128,0,bgm_M41,18,650032193,10,0,"항구 도시 오마 1-4",5,20032204,100180,1.0,bgm_M41,650032191,19,bgm_M41,bgm_M41,-164,20032,0,bgm_M41,2,0.0,0,0,20032201,102691,650032192,0,102693,650032121,bgm_M41,90,54,18,31060,2,102691
102692,0.0,650032120,300,1,0,260,0,bgm_M41,20,650032203,10,0,"항구 도시 오마 1-5",5,20032205,100670,1.0,bgm_M41,650032201,20,bgm_M41,bgm_M41,51,20032,0,bgm_M41,2,0.0,0,0,20032201,102691,650032202,0,102693,650032121,bgm_M41,90,54,20,31147,2,102691
100066,0.0,650033101,120,0,0,-774,0,bgm_M41,8,650033013,8,0,"랜드솔 근교 1-1",0,20033101,100050,1.0,bgm_M41,650033011,1,bgm_M41,bgm_M41,76,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033012,0,100067,650033124,bgm_M41,90,0,8,0,0,100065
100092,0.0,650033102,120,0,0,-731,0,bgm_M41,8,650033023,8,0,"랜드솔 근교 1-2",0,20033102,100040,1.0,bgm_M41,650033021,2,bgm_M41,bgm_M41,-157,20033,0,bgm_M41,1,0.0,0,0,20033101,100091,650033022,0,100093,650033125,bgm_M41,90,0,8,0,0,100091
100066,0.0,650033103,120,0,0,-550,0,bgm_M41,8,650033033,8,0,"랜드솔 근교 1-3",0,20033103,100010,1.0,bgm_M41,650033031,3,bgm_M41,bgm_M41,-154,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033032,0,100067,650033126,bgm_M41,90,0,8,0,0,100065
100066,0.0,650033104,120,0,0,-455,0,bgm_M41,8,650033043,8,0,"랜드솔 근교 1-4",0,20033104,100050,1.0,bgm_M41,650033041,4,bgm_M41,bgm_M41,12,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033042,0,100067,650033127,bgm_M41,90,0,8,0,0,100065
100022,0.0,650033105,120,0,0,-264,0,bgm_M41,8,650033053,8,0,"랜드솔 근교 1-5",0,20033105,100020,1.0,bgm_M41,650033051,5,bgm_M41,bgm_M41,39,20033,0,bgm_M41,1,0.0,0,0,20033101,100021,650033052,0,100023,650033123,bgm_M41,90,0,8,0,0,100021
100092,0.0,650033106,135,0,0,-163,0,bgm_M41,9,650033063,9,0,"랜드솔 근교 1-6",0,20033106,100040,1.0,bgm_M41,650033061,6,bgm_M41,bgm_M41,-144,20033,0,bgm_M41,1,0.0,0,0,20033101,100091,650033062,0,100093,650033124,bgm_M41,90,0,9,0,0,100091
100066,0.0,650033107,135,0,0,-67,0,bgm_M41,9,650033073,9,0,"랜드솔 근교 1-7",0,20033107,100050,1.0,bgm_M41,650033071,7,bgm_M41,bgm_M41,40,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033072,0,100067,650033125,bgm_M41,90,0,9,0,0,100065
100066,0.0,650033108,135,0,0,98,0,bgm_M41,9,650033083,9,0,"랜드솔 근교 1-8",0,20033108,100010,1.0,bgm_M41,650033081,8,bgm_M41,bgm_M41,-3,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033082,0,100067,650033126,bgm_M41,90,0,9,0,0,100065
100022,0.0,650033109,135,0,0,6,0,bgm_M41,9,650033093,9,0,"랜드솔 근교 1-9",0,20033109,100020,1.0,bgm_M41,650033091,9,bgm_M41,bgm_M41,-178,20033,0,bgm_M41,1,0.0,0,0,20033101,100021,650033092,0,100023,650033127,bgm_M41,90,0,9,0,0,100021
100066,0.0,650033110,135,0,0,241,0,bgm_M41,9,650033103,9,0,"랜드솔 근교 1-10",0,20033110,100050,1.0,bgm_M41,650033101,10,bgm_M41,bgm_M41,-200,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033102,0,100067,650033122,bgm_M41,90,0,9,0,0,100065
100066,0.0,650033111,150,0,0,399,0,bgm_M41,10,650033113,10,0,"랜드솔 근교 1-11",0,20033111,100010,1.0,bgm_M41,650033111,11,bgm_M41,bgm_M41,-67,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033112,0,100067,650033124,bgm_M41,90,0,10,0,0,100065
100066,0.0,650033112,150,0,0,510,0,bgm_M41,10,650033123,10,0,"랜드솔 근교 1-12",0,20033112,100050,1.0,bgm_M41,650033121,12,bgm_M41,bgm_M41,-186,20033,0,bgm_M41,1,0.0,0,0,20033101,100065,650033122,0,100067,650033125,bgm_M41,90,0,10,0,0,100065
100092,0.0,650033113,150,0,0,573,0,bgm_M41,10,650033133,10,0,"랜드솔 근교 1-13",0,20033113,100040,1.0,bgm_M41,650033131,13,bgm_M41,bgm_M41,34,20033,0,bgm_M41,1,0.0,0,0,20033101,100091,650033132,0,100093,650033126,bgm_M41,90,0,10,0,0,100091
100092,0.0,650033114,150,0,0,672,0,bgm_M41,10,650033143,10,0,"랜드솔 근교 1-14",0,20033114,100040,1.0,bgm_M41,650033141,14,bgm_M41,bgm_M41,-171,20033,0,bgm_M41,1,0.0,0,0,20033101,100091,650033142,0,100093,650033127,bgm_M41,90,0,10,0,0,100091
100022,0.0,650033115,150,0,0,794,0,bgm_M41,10,650033153,10,0,"랜드솔 근교 1-15",0,20033115,100020,1.0,bgm_M41,650033151,15,bgm_M41,bgm_M41,-26,20033,0,bgm_M41,1,0.0,0,0,20033101,100021,650033152,0,100023,650033123,bgm_M41,90,0,10,0,0,100021
100432,0.0,650033116,240,1,0,-490,0,bgm_M41,16,650033163,10,0,"랜드솔 근교 1-1",5,20033201,100050,1.0,bgm_M41,650033161,16,bgm_M41,bgm_M41,-90,20033,0,bgm_M41,2,0.0,0,0,20033201,100431,650033162,0,100433,650033121,bgm_M41,90,54,16,31156,2,100431
100692,0.0,650033117,240,1,0,-279,0,bgm_M41,16,650033173,10,0,"랜드솔 근교 1-2",5,20033202,100020,1.0,bgm_M41,650033171,17,bgm_M41,bgm_M41,66,20033,0,bgm_M41,2,0.0,0,0,20033201,100691,650033172,0,100693,650033121,bgm_M41,90,54,16,31003,2,100691
100432,0.0,650033118,270,1,0,-158,0,bgm_M41,18,650033183,10,0,"랜드솔 근교 1-3",5,20033203,100010,1.0,bgm_M41,650033181,18,bgm_M41,bgm_M41,-180,20033,0,bgm_M41,2,0.0,0,0,20033201,100431,650033182,0,100433,650033121,bgm_M41,90,54,18,31156,2,100431
100912,0.0,650033119,270,1,0,84,0,bgm_M41,18,650033193,10,0,"랜드솔 근교 1-4",5,20033204,100050,1.0,bgm_M41,650033191,19,bgm_M41,bgm_M41,-184,20033,0,bgm_M41,2,0.0,0,0,20033201,100911,650033192,0,100913,650033121,bgm_M41,90,54,18,31003,2,100911
100892,0.0,650033120,300,1,0,247,0,bgm_M41,20,650033203,10,0,"랜드솔 근교 1-5",5,20033205,100040,1.0,bgm_M41,650033201,20,bgm_M41,bgm_M41,7,20033,0,bgm_M41,2,0.0,0,0,20033201,100891,650033202,0,100893,650033121,bgm_M41,90,54,20,31156,2,100891
100092,0.0,650034101,120,0,0,-1237,0,bgm_M41,8,650034013,8,0,"엘프 마을 청아한 숲 1-1",0,20034101,100030,1.0,bgm_M41,650034011,1,bgm_M41,bgm_M41,65,20034,0,bgm_M41,1,0.0,0,0,20034101,100091,650034012,0,100093,650034124,bgm_M41,90,0,8,0,0,100091
101622,0.0,650034102,120,0,0,-1098,0,bgm_M41,8,650034023,8,0,"엘프 마을 청아한 숲 1-2",0,20034102,100030,1.0,bgm_M41,650034021,2,bgm_M41,bgm_M41,-56,20034,0,bgm_M41,1,0.0,0,0,20034101,101621,650034022,0,101623,650034125,bgm_M41,90,0,8,0,0,101621
100128,0.0,650034103,120,0,0,-955,0,bgm_M41,8,650034033,8,0,"엘프 마을 청아한 숲 1-3",0,20034103,100040,1.0,bgm_M41,650034031,3,bgm_M41,bgm_M41,102,20034,0,bgm_M41,1,0.0,0,0,20034101,100127,650034032,0,100129,650034126,bgm_M41,90,0,8,0,0,100127
100042,0.0,650034104,120,0,0,-767,0,bgm_M41,8,650034043,8,0,"엘프 마을 청아한 숲 1-4",0,20034104,100040,1.0,bgm_M41,650034041,4,bgm_M41,bgm_M41,43,20034,0,bgm_M41,1,0.0,0,0,20034101,100041,650034042,0,100043,650034127,bgm_M41,90,0,8,0,0,100041
100038,0.0,650034105,120,0,0,-578,0,bgm_M41,8,650034053,8,0,"엘프 마을 청아한 숲 1-5",0,20034105,100050,1.0,bgm_M41,650034051,5,bgm_M41,bgm_M41,17,20034,0,bgm_M41,1,0.0,0,0,20034101,100037,650034052,0,100039,650034123,bgm_M41,90,0,8,0,0,100037
100128,0.0,650034106,135,0,0,-845,0,bgm_M41,9,650034063,9,0,"엘프 마을 청아한 숲 1-6",0,20034106,100050,1.0,bgm_M41,650034061,6,bgm_M41,bgm_M41,-157,20034,0,bgm_M41,1,0.0,0,0,20034101,100127,650034062,0,100129,650034124,bgm_M41,90,0,9,0,0,100127
100022,0.0,650034107,135,0,0,-659,0,bgm_M41,9,650034073,9,0,"엘프 마을 청아한 숲 1-7",0,20034107,100020,1.0,bgm_M41,650034071,7,bgm_M41,bgm_M41,-192,20034,0,bgm_M41,1,0.0,0,0,20034101,100021,650034072,0,100023,650034125,bgm_M41,90,0,9,0,0,100021
101622,0.0,650034108,135,0,0,-446,0,bgm_M41,9,650034083,9,0,"엘프 마을 청아한 숲 1-8",0,20034108,100450,1.0,bgm_M41,650034081,8,bgm_M41,bgm_M41,-107,20034,0,bgm_M41,1,0.0,0,0,20034101,101621,650034082,0,101623,650034126,bgm_M41,90,0,9,0,0,101621
100092,0.0,650034109,135,0,0,-333,0,bgm_M41,9,650034093,9,0,"엘프 마을 청아한 숲 1-9",0,20034109,100030,1.0,bgm_M41,650034091,9,bgm_M41,bgm_M41,39,20034,0,bgm_M41,1,0.0,0,0,20034101,100091,650034092,0,100093,650034127,bgm_M41,90,0,9,0,0,100091
100092,0.0,650034110,135,0,0,-172,0,bgm_M41,9,650034103,9,0,"엘프 마을 청아한 숲 1-10",0,20034110,100030,1.0,bgm_M41,650034101,10,bgm_M41,bgm_M41,42,20034,0,bgm_M41,1,0.0,0,0,20034101,100091,650034102,0,100093,650034122,bgm_M41,90,0,9,0,0,100091
100038,0.0,650034111,150,0,0,-57,0,bgm_M41,10,650034113,10,0,"엘프 마을 청아한 숲 1-11",0,20034111,100450,1.0,bgm_M41,650034111,11,bgm_M41,bgm_M41,-107,20034,0,bgm_M41,1,0.0,0,0,20034101,100037,650034112,0,100039,650034124,bgm_M41,90,0,10,0,0,100037
100022,0.0,650034112,150,0,0,90,0,bgm_M41,10,650034123,10,0,"엘프 마을 청아한 숲 1-12",0,20034112,100020,1.0,bgm_M41,650034121,12,bgm_M41,bgm_M41,33,20034,0,bgm_M41,1,0.0,0,0,20034101,100021,650034122,0,100023,650034125,bgm_M41,90,0,10,0,0,100021
100022,0.0,650034113,150,0,0,187,0,bgm_M41,10,650034133,10,0,"엘프 마을 청아한 숲 1-13",0,20034113,100050,1.0,bgm_M41,650034131,13,bgm_M41,bgm_M41,-161,20034,0,bgm_M41,1,0.0,0,0,20034101,100021,650034132,0,100023,650034126,bgm_M41,90,0,10,0,0,100021
101822,0.0,650034114,150,0,0,298,0,bgm_M41,10,650034143,10,0,"엘프 마을 청아한 숲 1-14",0,20034114,100500,1.0,bgm_M41,650034141,14,bgm_M41,bgm_M41,3,20034,0,bgm_M41,1,0.0,0,0,20034101,101821,650034142,0,101823,650034127,bgm_M41,90,0,10,0,0,101821
101822,0.0,650034115,150,0,0,413,0,bgm_M41,10,650034153,10,0,"엘프 마을 청아한 숲 1-15",0,20034115,100020,1.0,bgm_M41,650034151,15,bgm_M41,bgm_M41,-132,20034,0,bgm_M41,1,0.0,0,0,20034101,101821,650034152,0,101823,650034123,bgm_M41,90,0,10,0,0,101821
101842,0.0,650034116,240,1,0,-543,0,bgm_M41,16,650034163,10,0,"엘프 마을 청아한 숲 1-1",5,20034201,100500,1.0,bgm_M41,650034161,16,bgm_M41,bgm_M41,-11,20034,0,bgm_M41,2,0.0,0,0,20034201,101841,650034162,0,101843,650034121,bgm_M41,90,54,16,31156,2,101841
100692,0.0,650034117,240,1,0,-364,0,bgm_M41,16,650034173,10,0,"엘프 마을 청아한 숲 1-2",5,20034202,100020,1.0,bgm_M41,650034171,17,bgm_M41,bgm_M41,-157,20034,0,bgm_M41,2,0.0,0,0,20034201,100691,650034172,0,100693,650034121,bgm_M41,90,54,16,31003,2,100691
101642,0.0,650034118,270,1,0,-199,0,bgm_M41,18,650034183,10,0,"엘프 마을 청아한 숲 1-3",5,20034203,100450,1.0,bgm_M41,650034181,18,bgm_M41,bgm_M41,18,20034,0,bgm_M41,2,0.0,0,0,20034201,101641,650034182,0,101643,650034121,bgm_M41,90,54,18,31156,2,101641
100758,0.0,650034119,270,1,0,-67,0,bgm_M41,18,650034193,10,0,"엘프 마을 청아한 숲 1-4",5,20034204,100020,1.0,bgm_M41,650034191,19,bgm_M41,bgm_M41,-181,20034,0,bgm_M41,2,0.0,0,0,20034201,100757,650034192,0,100759,650034121,bgm_M41,90,54,18,31003,2,100757
101842,0.0,650034120,300,1,0,277,0,bgm_M41,20,650034203,10,0,"엘프 마을 청아한 숲 1-5",5,20034205,100500,1.0,bgm_M41,650034201,20,bgm_M41,bgm_M41,-106,20034,0,bgm_M41,2,0.0,0,0,20034201,101841,650034202,0,101843,650034121,bgm_M41,90,54,20,31156,2,101841
