id,icon_image,lv_to,level_id,lv_from,system_id,end_time,value,campaign_type,campaign_category,beginner_id,shiori_group_id,duplication_order,start_time
1335,30,-1,0,1,112,"2023/10/01 4:59:59",4000.0,1,38,0,0,0,"2023/09/25 5:00:00"
1336,30,-1,0,1,111,"2023/10/01 4:59:59",4000.0,1,39,0,0,0,"2023/09/25 5:00:00"
1337,40,-1,0,1,111,"2023/10/01 4:59:59",4000.0,1,49,0,0,0,"2023/09/25 5:00:00"
1338,100,-1,0,1,101,"2023/10/01 4:59:59",2500.0,1,91,0,0,0,"2023/09/25 5:00:00"
1339,100,-1,0,1,102,"2023/10/01 4:59:59",2500.0,1,92,0,0,0,"2023/09/25 5:00:00"
1340,100,-1,0,1,111,"2023/10/01 4:59:59",2500.0,1,93,0,0,0,"2023/09/25 5:00:00"
1341,100,-1,0,1,109,"2023/10/01 4:59:59",2500.0,1,94,0,0,0,"2023/09/25 5:00:00"
1342,100,-1,0,1,112,"2023/10/01 4:59:59",2500.0,1,95,0,0,0,"2023/09/25 5:00:00"
1343,100,-1,0,1,8004,"2023/10/01 4:59:59",2500.0,1,100,0,0,0,"2023/09/25 5:00:00"
1344,100,-1,0,1,8005,"2023/10/01 4:59:59",2500.0,1,101,0,0,0,"2023/09/25 5:00:00"
1345,100,-1,0,1,6004,"2023/10/01 4:59:59",2500.0,1,96,0,0,0,"2023/09/25 15:00:00"
1346,100,-1,0,1,6005,"2023/10/01 4:59:59",2500.0,1,97,0,0,0,"2023/09/25 15:00:00"
1347,80,-1,0,1,6004,"2023/11/16 14:59:59",1500.0,1,151,0,0,0,"2023/11/02 15:00:00"
1348,80,-1,0,1,6005,"2023/11/16 14:59:59",1500.0,1,152,0,0,0,"2023/11/02 15:00:00"
1349,31,-1,0,1,101,"2023/10/06 4:59:59",3000.0,2,31,3,0,0,"2023/10/01 5:00:00"
1350,31,-1,0,1,101,"2023/10/06 4:59:59",3000.0,2,31,8,0,0,"2023/10/01 5:00:00"
1351,41,-1,0,1,101,"2023/10/06 4:59:59",2000.0,2,41,3,0,0,"2023/10/01 5:00:00"
1352,41,-1,0,1,101,"2023/10/06 4:59:59",2000.0,2,41,8,0,0,"2023/10/01 5:00:00"
1353,11,-1,0,1,101,"2023/10/06 4:59:59",50.0,2,11,3,0,0,"2023/10/01 5:00:00"
1354,81,-1,0,1,101,"2023/10/06 4:59:59",3000.0,2,81,3,0,0,"2023/10/01 5:00:00"
1355,81,-1,0,1,101,"2023/10/06 4:59:59",2000.0,2,81,8,0,0,"2023/10/01 5:00:00"
1356,31,-1,0,1,102,"2023/10/11 4:59:59",3000.0,2,32,1,0,0,"2023/10/06 5:00:00"
1357,31,-1,0,1,102,"2023/10/11 4:59:59",3000.0,2,32,7,0,0,"2023/10/06 5:00:00"
1358,41,-1,0,1,102,"2023/10/11 4:59:59",2000.0,2,42,1,0,0,"2023/10/06 5:00:00"
1359,41,-1,0,1,102,"2023/10/11 4:59:59",2000.0,2,42,7,0,0,"2023/10/06 5:00:00"
1360,11,-1,0,1,102,"2023/10/11 4:59:59",50.0,2,12,1,0,0,"2023/10/06 5:00:00"
1361,81,-1,0,1,102,"2023/10/11 4:59:59",3000.0,2,82,1,0,0,"2023/10/06 5:00:00"
1362,81,-1,0,1,102,"2023/10/11 4:59:59",2000.0,2,82,7,0,0,"2023/10/06 5:00:00"
1363,30,-1,0,1,111,"2023/10/15 4:59:59",2000.0,1,39,0,0,0,"2023/10/11 5:00:00"
1364,40,-1,0,1,111,"2023/10/15 4:59:59",2000.0,1,49,0,0,0,"2023/10/11 5:00:00"
1365,30,-1,0,1,109,"2023/10/15 4:59:59",2000.0,1,37,0,0,0,"2023/10/11 5:00:00"
1366,30,-1,0,1,112,"2023/10/15 4:59:59",2000.0,1,38,0,0,0,"2023/10/11 5:00:00"
1367,30,-1,0,1,101,"2023/10/20 4:59:59",3000.0,1,31,0,0,0,"2023/10/15 5:00:00"
1368,40,-1,0,1,101,"2023/10/20 4:59:59",2000.0,1,41,0,0,0,"2023/10/15 5:00:00"
1369,40,-1,0,1,104,"2023/10/31 4:59:59",2000.0,1,45,0,0,0,"2023/10/15 5:00:00"
1370,30,-1,0,1,102,"2023/10/25 4:59:59",2000.0,1,32,0,0,0,"2023/10/20 5:00:00"
1371,40,-1,0,1,102,"2023/10/25 4:59:59",2000.0,1,42,0,0,0,"2023/10/20 5:00:00"
1372,80,-1,0,1,101,"2023/10/31 4:59:59",1500.0,1,81,0,0,0,"2023/10/23 5:00:00"
1373,80,-1,0,1,102,"2023/10/31 4:59:59",1500.0,1,82,0,0,0,"2023/10/23 5:00:00"
1374,80,-1,0,1,111,"2023/10/31 4:59:59",1500.0,1,83,0,0,0,"2023/10/23 5:00:00"
1375,80,-1,0,1,109,"2023/10/31 4:59:59",1500.0,1,84,0,0,0,"2023/10/23 5:00:00"
1376,80,-1,0,1,112,"2023/10/31 4:59:59",1500.0,1,85,0,0,0,"2023/10/23 5:00:00"
1377,80,-1,0,1,8004,"2023/10/31 4:59:59",1500.0,1,351,0,0,0,"2023/10/23 5:00:00"
1378,80,-1,0,1,8005,"2023/10/31 4:59:59",1500.0,1,352,0,0,0,"2023/10/23 5:00:00"
1379,100,-1,0,1,101,"2023/10/31 4:59:59",1500.0,1,91,0,0,0,"2023/10/25 5:00:00"
1380,100,-1,0,1,102,"2023/10/31 4:59:59",1500.0,1,92,0,0,0,"2023/10/25 5:00:00"
1381,100,-1,0,1,111,"2023/10/31 4:59:59",1500.0,1,93,0,0,0,"2023/10/25 5:00:00"
1382,100,-1,0,1,109,"2023/10/31 4:59:59",1500.0,1,94,0,0,0,"2023/10/25 5:00:00"
1383,100,-1,0,1,112,"2023/10/31 4:59:59",1500.0,1,95,0,0,0,"2023/10/25 5:00:00"
1384,100,-1,0,1,8004,"2023/10/31 4:59:59",1500.0,1,100,0,0,0,"2023/10/25 5:00:00"
1385,100,-1,0,1,8005,"2023/10/31 4:59:59",1500.0,1,101,0,0,0,"2023/10/25 5:00:00"
1386,100,-1,0,1,6004,"2025/12/02 4:59:59",1500.0,1,96,0,0,0,"2025/12/01 15:00:00"
1387,100,-1,0,1,6005,"2025/12/02 4:59:59",1500.0,1,97,0,0,0,"2025/12/01 15:00:00"
1388,30,-1,0,1,101,"2023/10/31 4:59:59",2000.0,1,31,0,0,0,"2023/10/25 5:00:00"
1389,40,-1,0,1,101,"2023/10/31 4:59:59",2000.0,1,41,0,0,0,"2023/10/25 5:00:00"
1390,30,-1,0,1,103,"2023/11/05 4:59:59",2000.0,1,34,0,0,0,"2023/10/25 5:00:00"
1391,40,-1,0,1,103,"2023/11/05 4:59:59",2000.0,1,44,0,0,0,"2023/10/25 5:00:00"
1392,30,-1,0,1,109,"2023/10/31 4:59:59",2000.0,1,37,0,0,0,"2023/10/25 5:00:00"
1393,30,-1,0,1,112,"2023/10/31 4:59:59",2000.0,1,38,0,0,0,"2023/10/25 5:00:00"
1394,120,-1,0,1,122,"2023/10/23 4:59:59",2000.0,1,541,0,0,0,"2023/10/18 5:00:00"
1395,30,-1,0,1,102,"2023/11/05 4:59:59",2000.0,1,32,0,0,0,"2023/10/31 5:00:00"
1396,40,-1,0,1,102,"2023/11/05 4:59:59",2000.0,1,42,0,0,0,"2023/10/31 5:00:00"
1397,30,-1,0,1,101,"2023/11/10 4:59:59",2000.0,1,31,0,0,0,"2023/11/05 5:00:00"
1398,40,-1,0,1,101,"2023/11/10 4:59:59",2000.0,1,41,0,0,0,"2023/11/05 5:00:00"
1399,30,-1,0,1,111,"2023/11/14 4:59:59",2000.0,1,39,0,0,0,"2023/11/10 5:00:00"
1400,40,-1,0,1,111,"2023/11/14 4:59:59",2000.0,1,49,0,0,0,"2023/11/10 5:00:00"
1401,30,-1,0,1,109,"2023/11/14 4:59:59",2000.0,1,37,0,0,0,"2023/11/10 5:00:00"
1402,30,-1,0,1,112,"2023/11/14 4:59:59",2000.0,1,38,0,0,0,"2023/11/10 5:00:00"
1403,30,-1,0,1,101,"2023/11/19 4:59:59",3000.0,1,31,0,0,0,"2023/11/14 5:00:00"
1404,40,-1,0,1,101,"2023/11/19 4:59:59",2000.0,1,41,0,0,0,"2023/11/14 5:00:00"
1405,40,-1,0,1,104,"2023/12/01 4:59:59",2000.0,1,45,0,0,0,"2023/11/14 5:00:00"
1406,30,-1,0,1,102,"2023/11/25 4:59:59",2000.0,1,32,0,0,0,"2023/11/19 5:00:00"
1407,40,-1,0,1,102,"2023/11/25 4:59:59",2000.0,1,42,0,0,0,"2023/11/19 5:00:00"
1417,30,-1,0,1,103,"2023/12/06 4:59:59",2000.0,1,34,0,0,0,"2023/11/25 5:00:00"
1418,40,-1,0,1,103,"2023/12/06 4:59:59",2000.0,1,44,0,0,0,"2023/11/25 5:00:00"
1419,30,-1,0,1,109,"2023/12/01 4:59:59",2000.0,1,37,0,0,0,"2023/11/25 5:00:00"
1420,30,-1,0,1,112,"2023/12/01 4:59:59",2000.0,1,38,0,0,0,"2023/11/25 5:00:00"
1421,80,-1,0,1,7004,"2023/11/25 14:59:59",1500.0,1,251,0,0,0,"2023/11/18 15:00:00"
1422,80,-1,0,1,7005,"2023/11/25 14:59:59",1500.0,1,252,0,0,0,"2023/11/18 15:00:00"
1423,80,-1,0,1,6004,"2023/12/14 14:59:59",1500.0,1,151,0,0,0,"2023/11/30 15:00:00"
1424,80,-1,0,1,6005,"2023/12/14 14:59:59",1500.0,1,152,0,0,0,"2023/11/30 15:00:00"
1425,31,-1,0,1,101,"2023/12/01 4:59:59",3000.0,2,31,3,0,0,"2023/11/25 5:00:00"
1426,31,-1,0,1,101,"2023/12/01 4:59:59",3000.0,2,31,10,0,0,"2023/11/25 5:00:00"
1427,41,-1,0,1,101,"2023/12/01 4:59:59",3000.0,2,41,3,0,0,"2023/11/25 5:00:00"
1428,41,-1,0,1,101,"2023/12/01 4:59:59",2000.0,2,41,10,0,0,"2023/11/25 5:00:00"
1429,11,-1,0,1,101,"2023/12/01 4:59:59",50.0,2,11,3,0,0,"2023/11/25 5:00:00"
1430,81,-1,0,1,101,"2023/12/01 4:59:59",3000.0,2,81,3,0,0,"2023/11/25 5:00:00"
1431,81,-1,0,1,101,"2023/12/01 4:59:59",2000.0,2,81,10,0,0,"2023/11/25 5:00:00"
1432,31,-1,0,1,102,"2023/12/06 4:59:59",3000.0,2,32,1,0,0,"2023/12/01 5:00:00"
1433,31,-1,0,1,102,"2023/12/06 4:59:59",3000.0,2,32,9,0,0,"2023/12/01 5:00:00"
1434,41,-1,0,1,102,"2023/12/06 4:59:59",3000.0,2,42,1,0,0,"2023/12/01 5:00:00"
1435,41,-1,0,1,102,"2023/12/06 4:59:59",2000.0,2,42,9,0,0,"2023/12/01 5:00:00"
1436,11,-1,0,1,102,"2023/12/06 4:59:59",50.0,2,12,1,0,0,"2023/12/01 5:00:00"
1437,81,-1,0,1,102,"2023/12/06 4:59:59",3000.0,2,82,1,0,0,"2023/12/01 5:00:00"
1438,81,-1,0,1,102,"2023/12/06 4:59:59",2000.0,2,82,9,0,0,"2023/12/01 5:00:00"
1439,80,-1,0,1,7004,"2024/01/23 14:59:59",1500.0,1,251,0,0,0,"2024/01/16 15:00:00"
1440,80,-1,0,1,7005,"2024/01/23 14:59:59",1500.0,1,252,0,0,0,"2024/01/16 15:00:00"
1441,80,-1,0,1,6004,"2024/02/13 14:59:59",1500.0,1,151,0,0,0,"2024/01/30 15:00:00"
1442,80,-1,0,1,6005,"2024/02/13 14:59:59",1500.0,1,152,0,0,0,"2024/01/30 15:00:00"
1443,100,-1,0,1,101,"2023/12/01 4:59:59",1500.0,1,91,3,0,0,"2023/11/25 5:00:00"
1444,100,-1,0,1,101,"2023/12/01 4:59:59",1500.0,1,91,10,0,0,"2023/11/25 5:00:00"
1445,100,-1,0,1,102,"2023/12/01 4:59:59",1500.0,1,92,0,0,0,"2023/11/25 5:00:00"
1446,100,-1,0,1,111,"2023/12/01 4:59:59",1500.0,1,93,0,0,0,"2023/11/25 5:00:00"
1447,100,-1,0,1,109,"2023/12/01 4:59:59",1500.0,1,94,0,0,0,"2023/11/25 5:00:00"
1448,100,-1,0,1,112,"2023/12/01 4:59:59",1500.0,1,95,0,0,0,"2023/11/25 5:00:00"
1449,100,-1,0,1,8004,"2023/12/01 4:59:59",1500.0,1,100,0,0,0,"2023/11/25 5:00:00"
1450,100,-1,0,1,8005,"2023/12/01 4:59:59",1500.0,1,101,0,0,0,"2023/11/25 5:00:00"
1451,100,-1,0,1,6004,"2023/12/01 4:59:59",1500.0,1,96,0,0,0,"2023/11/30 15:00:00"
1452,100,-1,0,1,6005,"2023/12/01 4:59:59",1500.0,1,97,0,0,0,"2023/11/30 15:00:00"
1453,80,-1,0,1,7004,"2023/12/23 14:59:59",1500.0,1,251,0,0,0,"2023/12/16 15:00:00"
1454,80,-1,0,1,7005,"2023/12/23 14:59:59",1500.0,1,252,0,0,0,"2023/12/16 15:00:00"
1455,120,-1,0,1,122,"2023/12/18 4:59:59",2000.0,1,541,0,0,0,"2023/12/13 5:00:00"
1456,30,-1,0,1,101,"2023/12/11 4:59:59",2000.0,1,31,0,0,0,"2023/12/06 5:00:00"
1457,40,-1,0,1,101,"2023/12/11 4:59:59",2000.0,1,41,0,0,0,"2023/12/06 5:00:00"
1458,30,-1,0,1,111,"2023/12/15 4:59:59",2000.0,1,39,0,0,0,"2023/12/11 5:00:00"
1459,40,-1,0,1,111,"2023/12/15 4:59:59",2000.0,1,49,0,0,0,"2023/12/11 5:00:00"
1460,30,-1,0,1,109,"2023/12/15 4:59:59",2000.0,1,37,0,0,0,"2023/12/11 5:00:00"
1461,30,-1,0,1,112,"2023/12/15 4:59:59",2000.0,1,38,0,0,0,"2023/12/11 5:00:00"
1462,30,-1,0,1,101,"2023/12/20 4:59:59",3000.0,1,31,0,0,0,"2023/12/15 5:00:00"
1463,40,-1,0,1,101,"2023/12/20 4:59:59",2000.0,1,41,0,0,0,"2023/12/15 5:00:00"
1464,40,-1,0,1,104,"2023/12/31 4:59:59",2000.0,1,45,0,0,0,"2023/12/15 5:00:00"
1465,30,-1,0,1,102,"2023/12/25 4:59:59",2000.0,1,32,0,0,0,"2023/12/20 5:00:00"
1466,40,-1,0,1,102,"2023/12/25 4:59:59",2000.0,1,42,0,0,0,"2023/12/20 5:00:00"
1467,80,-1,0,1,101,"2023/12/31 4:59:59",1500.0,1,81,0,0,0,"2023/12/23 5:00:00"
1468,80,-1,0,1,102,"2023/12/31 4:59:59",1500.0,1,82,0,0,0,"2023/12/23 5:00:00"
1469,80,-1,0,1,111,"2023/12/31 4:59:59",1500.0,1,83,0,0,0,"2023/12/23 5:00:00"
1470,80,-1,0,1,109,"2023/12/31 4:59:59",1500.0,1,84,0,0,0,"2023/12/23 5:00:00"
1471,80,-1,0,1,112,"2023/12/31 4:59:59",1500.0,1,85,0,0,0,"2023/12/23 5:00:00"
1472,80,-1,0,1,8004,"2023/12/31 4:59:59",1500.0,1,351,0,0,0,"2023/12/23 5:00:00"
1473,80,-1,0,1,8005,"2023/12/31 4:59:59",1500.0,1,352,0,0,0,"2023/12/23 5:00:00"
1474,30,-1,0,1,101,"2023/12/30 4:59:59",2000.0,1,31,0,0,0,"2023/12/24 5:00:00"
1475,40,-1,0,1,101,"2023/12/30 4:59:59",2000.0,1,41,0,0,0,"2023/12/24 5:00:00"
1476,30,-1,0,1,109,"2023/12/30 4:59:59",2000.0,1,37,0,0,0,"2023/12/24 5:00:00"
1477,30,-1,0,1,112,"2023/12/30 4:59:59",2000.0,1,38,0,0,0,"2023/12/24 5:00:00"
1478,30,-1,0,1,103,"2024/01/04 4:59:59",2000.0,1,34,0,0,0,"2023/12/24 5:00:00"
1479,40,-1,0,1,103,"2024/01/04 4:59:59",2000.0,1,44,0,0,0,"2023/12/24 5:00:00"
1480,100,-1,0,1,101,"2023/12/30 4:59:59",1500.0,1,91,0,0,0,"2023/12/24 5:00:00"
1481,100,-1,0,1,102,"2023/12/30 4:59:59",1500.0,1,92,0,0,0,"2023/12/24 5:00:00"
1482,100,-1,0,1,111,"2023/12/30 4:59:59",1500.0,1,93,0,0,0,"2023/12/24 5:00:00"
1483,100,-1,0,1,109,"2023/12/30 4:59:59",1500.0,1,94,0,0,0,"2023/12/24 5:00:00"
1484,100,-1,0,1,112,"2023/12/30 4:59:59",1500.0,1,95,0,0,0,"2023/12/24 5:00:00"
1485,100,-1,0,1,8004,"2023/12/30 4:59:59",1500.0,1,100,0,0,0,"2023/12/24 5:00:00"
1486,100,-1,0,1,8005,"2023/12/30 4:59:59",1500.0,1,101,0,0,0,"2023/12/24 5:00:00"
1487,100,-1,0,1,6004,"2023/12/30 4:59:59",1500.0,1,96,0,0,0,"2023/12/28 15:00:00"
1488,100,-1,0,1,6005,"2023/12/30 4:59:59",1500.0,1,97,0,0,0,"2023/12/28 15:00:00"
1489,80,-1,0,1,6004,"2024/01/11 14:59:59",1500.0,1,151,0,0,0,"2023/12/28 15:00:00"
1490,80,-1,0,1,6005,"2024/01/11 14:59:59",1500.0,1,152,0,0,0,"2023/12/28 15:00:00"
1491,80,-1,0,1,7004,"2024/02/23 14:59:59",1500.0,1,251,0,0,0,"2024/02/16 15:00:00"
1492,80,-1,0,1,7005,"2024/02/23 14:59:59",1500.0,1,252,0,0,0,"2024/02/16 15:00:00"
1493,80,-1,0,1,6004,"2024/03/15 4:59:59",1500.0,1,151,0,0,0,"2024/02/29 15:00:00"
1494,80,-1,0,1,6005,"2024/03/15 4:59:59",1500.0,1,152,0,0,0,"2024/02/29 15:00:00"
1495,30,-1,0,1,102,"2024/01/05 4:59:59",2000.0,1,32,0,0,0,"2023/12/31 5:00:00"
1496,40,-1,0,1,102,"2024/01/05 4:59:59",2000.0,1,42,0,0,0,"2023/12/31 5:00:00"
1497,30,-1,0,1,101,"2024/01/10 4:59:59",2000.0,1,31,0,0,0,"2024/01/05 5:00:00"
1498,40,-1,0,1,101,"2024/01/10 4:59:59",2000.0,1,41,0,0,0,"2024/01/05 5:00:00"
1499,30,-1,0,1,111,"2024/01/15 4:59:59",2000.0,1,39,0,0,0,"2024/01/10 5:00:00"
1500,40,-1,0,1,111,"2024/01/15 4:59:59",2000.0,1,49,0,0,0,"2024/01/10 5:00:00"
1501,30,-1,0,1,109,"2024/01/15 4:59:59",2000.0,1,37,0,0,0,"2024/01/10 5:00:00"
1502,30,-1,0,1,112,"2024/01/15 4:59:59",2000.0,1,38,0,0,0,"2024/01/10 5:00:00"
1503,40,-1,0,1,104,"2024/02/03 4:59:59",2000.0,1,45,0,0,0,"2024/01/15 5:00:00"
1504,30,-1,0,201,101,"2024/01/23 4:59:59",3000.0,1,31,0,0,0,"2024/01/15 5:00:00"
1505,40,-1,0,201,101,"2024/01/23 4:59:59",2000.0,1,41,0,0,0,"2024/01/15 5:00:00"
1506,30,-1,0,201,102,"2024/01/23 4:59:59",3000.0,1,32,0,0,0,"2024/01/15 5:00:00"
1507,40,-1,0,201,102,"2024/01/23 4:59:59",3000.0,1,42,0,0,0,"2024/01/15 5:00:00"
1508,30,-1,0,201,111,"2024/01/27 4:59:59",3000.0,1,39,0,0,0,"2024/01/23 5:00:00"
1509,40,-1,0,201,111,"2024/01/27 4:59:59",3000.0,1,49,0,0,0,"2024/01/23 5:00:00"
1510,30,-1,0,1,109,"2024/01/27 4:59:59",3000.0,1,37,0,0,0,"2024/01/23 5:00:00"
1511,30,-1,0,1,112,"2024/01/27 4:59:59",3000.0,1,38,0,0,0,"2024/01/23 5:00:00"
1512,100,-1,0,1,101,"2024/02/03 4:59:59",2500.0,1,91,0,0,0,"2024/01/23 5:00:00"
1513,100,-1,0,1,102,"2024/02/03 4:59:59",2500.0,1,92,0,0,0,"2024/01/23 5:00:00"
1514,100,-1,0,1,111,"2024/02/03 4:59:59",2500.0,1,93,0,0,0,"2024/01/23 5:00:00"
1515,100,-1,0,1,109,"2024/02/03 4:59:59",2500.0,1,94,0,0,0,"2024/01/23 5:00:00"
1516,100,-1,0,1,112,"2024/02/03 4:59:59",2500.0,1,95,0,0,0,"2024/01/23 5:00:00"
1517,100,-1,0,1,8004,"2024/02/03 4:59:59",2500.0,1,100,0,0,0,"2024/01/23 5:00:00"
1518,100,-1,0,1,8005,"2024/02/03 4:59:59",2500.0,1,101,0,0,0,"2024/01/23 5:00:00"
1519,100,-1,0,1,6004,"2024/02/03 4:59:59",2500.0,1,96,0,0,0,"2024/01/30 15:00:00"
1520,100,-1,0,1,6005,"2024/02/03 4:59:59",2500.0,1,97,0,0,0,"2024/01/30 15:00:00"
1521,30,-1,0,1,103,"2024/02/03 4:59:59",3000.0,1,34,0,0,0,"2024/01/23 5:00:00"
1522,40,-1,0,1,103,"2024/02/03 4:59:59",3000.0,1,44,0,0,0,"2024/01/23 5:00:00"
1523,30,-1,0,201,101,"2024/02/03 4:59:59",3000.0,1,31,0,0,0,"2024/01/27 5:00:00"
1524,40,-1,0,201,101,"2024/02/03 4:59:59",2000.0,1,41,0,0,0,"2024/01/27 5:00:00"
1525,30,-1,0,201,102,"2024/02/03 4:59:59",3000.0,1,32,0,0,0,"2024/01/27 5:00:00"
1526,40,-1,0,201,102,"2024/02/03 4:59:59",3000.0,1,42,0,0,0,"2024/01/27 5:00:00"
1527,80,-1,0,1,6004,"2024/04/13 14:59:59",1500.0,1,151,0,0,0,"2024/03/30 15:00:00"
1528,80,-1,0,1,6005,"2024/04/13 14:59:59",1500.0,1,152,0,0,0,"2024/03/30 15:00:00"
1529,120,-1,0,1,122,"2024/02/21 4:59:59",2000.0,1,541,0,0,0,"2024/02/16 5:00:00"
1530,80,-1,0,1,7004,"2024/03/15 4:59:59",1500.0,1,251,0,0,0,"2024/03/09 15:00:00"
1531,80,-1,0,1,7005,"2024/03/15 4:59:59",1500.0,1,252,0,0,0,"2024/03/09 15:00:00"
1532,30,-1,0,201,111,"2024/02/10 4:59:59",2000.0,1,39,0,0,0,"2024/02/03 5:00:00"
1533,40,-1,0,201,111,"2024/02/10 4:59:59",2000.0,1,49,0,0,0,"2024/02/03 5:00:00"
1534,30,-1,0,201,102,"2024/02/14 4:59:59",2000.0,1,32,0,0,0,"2024/02/10 5:00:00"
1535,40,-1,0,201,102,"2024/02/14 4:59:59",2000.0,1,42,0,0,0,"2024/02/10 5:00:00"
1536,30,-1,0,1,109,"2024/02/14 4:59:59",2000.0,1,37,0,0,0,"2024/02/10 5:00:00"
1537,30,-1,0,1,112,"2024/02/14 4:59:59",2000.0,1,38,0,0,0,"2024/02/10 5:00:00"
1538,30,-1,0,201,101,"2024/02/19 4:59:59",3000.0,1,31,0,0,0,"2024/02/14 5:00:00"
1539,40,-1,0,201,101,"2024/02/19 4:59:59",2000.0,1,41,0,0,0,"2024/02/14 5:00:00"
1540,40,-1,0,1,104,"2024/03/02 4:59:59",2000.0,1,45,0,0,0,"2024/02/14 5:00:00"
1541,30,-1,0,201,102,"2024/02/25 4:59:59",2000.0,1,32,0,0,0,"2024/02/19 5:00:00"
1542,40,-1,0,201,102,"2024/02/25 4:59:59",2000.0,1,42,0,0,0,"2024/02/19 5:00:00"
1543,80,49,0,1,101,"2024/01/23 4:59:59",1500.0,1,81,0,0,0,"2024/01/16 5:00:00"
1544,80,-1,0,201,101,"2024/01/23 4:59:59",1500.0,1,81,0,0,0,"2024/01/16 5:00:00"
1545,80,49,0,1,102,"2024/01/23 4:59:59",1500.0,1,82,0,0,0,"2024/01/16 5:00:00"
1546,80,-1,0,201,102,"2024/01/23 4:59:59",1500.0,1,82,0,0,0,"2024/01/16 5:00:00"
1547,80,49,0,1,111,"2024/01/23 4:59:59",1500.0,1,83,0,0,0,"2024/01/16 5:00:00"
1548,80,-1,0,201,111,"2024/01/23 4:59:59",1500.0,1,83,0,0,0,"2024/01/16 5:00:00"
1549,80,-1,0,1,109,"2024/01/23 4:59:59",1500.0,1,84,0,0,0,"2024/01/16 5:00:00"
1550,80,-1,0,1,112,"2024/01/23 4:59:59",1500.0,1,85,0,0,0,"2024/01/16 5:00:00"
1551,80,-1,0,1,8004,"2024/01/23 4:59:59",1500.0,1,351,0,0,0,"2024/01/16 5:00:00"
1552,80,-1,0,1,8005,"2024/01/23 4:59:59",1500.0,1,352,0,0,0,"2024/01/16 5:00:00"
1553,30,-1,0,201,101,"2024/03/01 4:59:59",2000.0,1,31,0,0,0,"2024/02/24 5:00:00"
1554,40,-1,0,201,101,"2024/03/01 4:59:59",2000.0,1,41,0,0,0,"2024/02/24 5:00:00"
1555,30,-1,0,1,109,"2024/03/01 4:59:59",2000.0,1,37,0,0,0,"2024/02/24 5:00:00"
1556,30,-1,0,1,112,"2024/03/01 4:59:59",2000.0,1,38,0,0,0,"2024/02/24 5:00:00"
1557,30,-1,0,1,103,"2024/03/06 4:59:59",2000.0,1,34,0,0,0,"2024/02/24 5:00:00"
1558,40,-1,0,1,103,"2024/03/06 4:59:59",2000.0,1,44,0,0,0,"2024/02/24 5:00:00"
1559,100,-1,0,1,101,"2024/03/01 4:59:59",1500.0,1,91,0,0,0,"2024/02/24 5:00:00"
1560,100,-1,0,1,102,"2024/03/01 4:59:59",1500.0,1,92,0,0,0,"2024/02/24 5:00:00"
1561,100,-1,0,1,111,"2024/03/01 4:59:59",1500.0,1,93,0,0,0,"2024/02/24 5:00:00"
1562,100,-1,0,1,109,"2024/03/01 4:59:59",1500.0,1,94,0,0,0,"2024/02/24 5:00:00"
1563,100,-1,0,1,112,"2024/03/01 4:59:59",1500.0,1,95,0,0,0,"2024/02/24 5:00:00"
1564,100,-1,0,1,8004,"2024/03/01 4:59:59",1500.0,1,100,0,0,0,"2024/02/24 5:00:00"
1565,100,-1,0,1,8005,"2024/03/01 4:59:59",1500.0,1,101,0,0,0,"2024/02/24 5:00:00"
1566,100,-1,0,1,6004,"2024/03/01 4:59:59",1500.0,1,96,0,0,0,"2024/02/29 15:00:00"
1567,100,-1,0,1,6005,"2024/03/01 4:59:59",1500.0,1,97,0,0,0,"2024/02/29 15:00:00"
1568,30,-1,0,201,102,"2024/03/06 4:59:59",2000.0,1,32,0,0,0,"2024/03/01 5:00:00"
1569,40,-1,0,201,102,"2024/03/06 4:59:59",2000.0,1,42,0,0,0,"2024/03/01 5:00:00"
1570,30,-1,0,201,101,"2024/03/11 4:59:59",2000.0,1,31,0,0,0,"2024/03/06 5:00:00"
1571,40,-1,0,201,101,"2024/03/11 4:59:59",2000.0,1,41,0,0,0,"2024/03/06 5:00:00"
1572,30,-1,0,201,111,"2024/03/15 4:59:59",2000.0,1,39,0,0,0,"2024/03/11 5:00:00"
1573,40,-1,0,201,111,"2024/03/15 4:59:59",2000.0,1,49,0,0,0,"2024/03/11 5:00:00"
1574,30,-1,0,201,101,"2024/03/22 4:59:59",5000.0,1,31,0,0,0,"2024/03/15 5:00:00"
1575,40,-1,0,201,101,"2024/03/22 4:59:59",3000.0,1,41,0,0,0,"2024/03/15 5:00:00"
1576,30,-1,0,1,103,"2024/03/22 4:59:59",5000.0,1,34,0,0,0,"2024/03/15 5:00:00"
1577,40,-1,0,1,103,"2024/03/22 4:59:59",5000.0,1,44,0,0,0,"2024/03/15 5:00:00"
1578,100,-1,0,1,101,"2024/03/29 4:59:59",2500.0,1,91,0,0,0,"2024/03/15 5:00:00"
1579,100,-1,0,1,102,"2024/03/29 4:59:59",2500.0,1,92,0,0,0,"2024/03/15 5:00:00"
1580,100,-1,0,1,111,"2024/03/29 4:59:59",2500.0,1,93,0,0,0,"2024/03/15 5:00:00"
1581,100,-1,0,1,109,"2024/03/29 4:59:59",2500.0,1,94,0,0,0,"2024/03/15 5:00:00"
1582,100,-1,0,1,112,"2024/03/29 4:59:59",2500.0,1,95,0,0,0,"2024/03/15 5:00:00"
