enemy_size_5,reward_count_5,wave_bgm,reward_count_1,enemy_size_2,enemy_local_position_y_1,reward_image_4,tower_area_id,enemy_size_1,background,enemy_position_x_1,floor_image_add_type,chest_id,enemy_local_position_y_2,floor_num,enemy_position_x_5,reward_count_4,wave_group_id,stamina,enemy_size_4,bg_position,tower_quest_id,additional_reward_type,enemy_position_x_3,boss_floor_flg,reward_image_3,stamina_start,reward_count_2,open_tower_ex_quest_id,odds_group_id,enemy_local_position_y_3,reward_image_2,limit_time,start_tp_rate,fix_reward_group_id,clp_flag,skip_level,team_exp,enemy_local_position_y_4,enemy_size_3,reward_image_1,floor_image_type,enemy_local_position_y_5,enemy_position_x_4,reward_image_5,recovery_tp_rate,additional_reward_id,recovery_hp_rate,reward_count_3,enemy_position_x_2
0.7,50000,bgm_M127,30,0.7,0,114012,7,0.7,101511,-335,1,40004,0,204,333,3,710702041,0,0.7,-100,71070204,0,-1,0,124163,0,2,0,0,0,114583,90,500,2100304,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124342,7,0.7,101511,-335,3,40004,0,205,333,3,710702051,0,0.7,-100,71070205,0,-1,0,114612,0,2,0,0,0,114613,90,500,2100305,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.5,0,124192,7,0.7,101511,-335,4,40004,0,206,333,3,710702061,0,0.7,-100,71070206,0,-1,0,124402,0,2,0,0,0,124044,90,500,2100306,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124432,7,0.7,101511,-335,2,40004,0,207,333,3,710702071,0,0.7,-100,71070207,0,-1,0,114582,0,2,0,0,0,114164,90,500,2100307,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,124282,7,0.7,101511,-335,1,40004,0,208,333,3,710702081,0,0.7,-100,71070208,0,-1,0,124523,0,2,0,0,0,114254,90,500,2100308,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,114162,7,0.7,101511,-335,3,40004,0,209,333,3,710702091,0,0.7,-100,71070209,0,-1,0,114073,0,2,0,0,0,124344,90,500,2100309,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,0,bgm_M126,1,0.5,0,94002,7,0.7,101513,-335,4,40004,0,210,333,100000,710702101,0,1.0,-100,71070210,0,-1,1,31037,0,100,72070210,0,0,91002,90,500,2100310,1,-1,0,0,0.7,140000,1,0,166,0,50,0,50,3,-168
0.7,50000,bgm_M127,30,0.7,0,114102,8,0.7,101521,-335,2,40004,0,211,333,3,710802111,0,0.7,-100,71080211,0,-1,0,124103,0,2,0,0,0,114583,90,500,2100311,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,114552,8,0.7,101521,-335,1,40004,0,212,333,3,710802121,0,0.7,-100,71080212,0,-1,0,124074,0,30,0,0,0,91002,90,500,2100312,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124372,8,0.7,101521,-335,3,40004,0,213,333,3,710802131,0,0.7,-100,71080213,0,-1,0,114193,0,2,0,0,0,114104,90,500,2100313,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,124163,8,0.7,101521,-335,4,40004,0,214,333,3,710802141,0,0.7,-100,71080214,0,-1,0,124344,0,30,0,0,0,91002,90,500,2100314,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124192,8,0.7,101521,-335,2,40004,0,215,333,3,710802151,0,0.7,-100,71080215,0,-1,0,114582,0,2,0,0,0,114583,90,500,2100315,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,114612,8,0.7,101521,-335,1,40004,0,216,333,3,710802161,0,0.7,-100,71080216,0,-1,0,124074,0,30,0,0,0,91002,90,500,2100316,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124282,8,0.7,101521,-335,3,40004,0,217,333,3,710802171,0,0.7,-100,71080217,0,-1,0,114073,0,2,0,0,0,114104,90,500,2100317,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,124523,8,0.7,101521,-335,4,40004,0,218,333,3,710802181,0,0.7,-100,71080218,0,-1,0,124344,0,30,0,0,0,91002,90,500,2100318,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124432,8,0.7,101521,-335,2,40004,0,219,333,3,710802191,0,0.7,-100,71080219,0,-1,0,124103,0,2,0,0,0,114583,90,500,2100319,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.0,100000,bgm_M126,1,0.7,0,31005,8,0.7,101523,-301,1,40004,0,220,0,3,710802201,0,0.7,-100,71080220,0,99,1,91002,0,1,0,0,-10,140001,90,500,2100320,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,50000,bgm_M127,30,0.7,0,124042,8,0.7,101521,-335,3,40004,0,221,333,3,710802211,0,0.7,-100,71080221,0,-1,0,124163,0,2,0,0,0,124074,90,500,2100321,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,114552,8,0.7,101521,-335,4,40004,0,222,333,3,710802221,0,0.7,-100,71080222,0,-1,0,114104,0,30,0,0,0,91002,90,500,2100322,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114102,8,0.7,101521,-335,2,40004,0,223,333,3,710802231,0,0.7,-100,71080223,0,-1,0,114582,0,2,0,0,0,124344,90,500,2100323,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,114193,8,0.7,101521,-335,1,40004,0,224,333,3,710802241,0,0.7,-100,71080224,0,-1,0,114583,0,30,0,0,0,91002,90,500,2100324,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.55,0,124342,8,0.7,101521,-335,3,40004,0,225,333,3,710802251,0,0.7,-100,71080225,0,-1,0,114073,0,2,0,0,0,124074,90,500,2100325,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,114612,8,0.7,101521,-335,4,40004,0,226,333,3,710802261,0,0.7,-100,71080226,0,-1,0,114104,0,30,0,0,0,91002,90,500,2100326,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114162,8,0.7,101521,-335,2,40004,0,227,333,3,710802271,0,0.7,-100,71080227,0,-1,0,124103,0,2,0,0,0,124344,90,500,2100327,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,50000,bgm_M127,1,0.7,0,124523,8,0.7,101521,-335,1,40004,0,228,333,3,710802281,0,0.7,-100,71080228,0,-1,0,114583,0,30,0,0,0,91002,90,500,2100328,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124282,8,0.7,101521,-335,3,40004,0,229,333,3,710802291,0,0.7,-100,71080229,0,-1,0,114552,0,2,0,0,0,124074,90,500,2100329,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.0,100000,bgm_M126,1,0.7,0,31013,8,0.7,101523,-301,4,40004,0,230,0,3,710802301,0,0.7,-100,71080230,0,99,1,91002,0,1,72080230,0,-10,140001,90,500,2100330,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,50000,bgm_M127,30,0.7,0,124103,9,0.7,101721,-335,2,40004,0,231,333,5,710902311,0,0.7,-100,71090231,0,-1,0,114583,0,2,0,0,0,115071,90,500,2100331,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,124074,9,0.7,101721,-335,1,40004,0,232,333,2,710902321,0,0.7,-100,71090232,0,-1,0,115041,0,30,0,0,0,91002,90,500,2100332,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114193,9,0.7,101721,-335,3,40004,0,233,333,5,710902331,0,0.7,-100,71090233,0,-1,0,114104,0,2,0,0,0,115251,90,500,2100333,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,114613,9,0.7,101721,-335,4,40004,0,234,333,2,710902341,0,0.7,-100,71090234,0,-1,0,125101,0,30,0,0,0,91002,90,500,2100334,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114582,9,0.7,101721,-335,2,40004,0,235,333,5,710902351,0,0.7,-100,71090235,0,-1,0,124344,0,2,0,0,0,115161,90,500,2100335,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,114254,9,0.7,101721,-335,1,40004,0,236,333,2,710902361,0,0.7,-100,71090236,0,-1,0,115011,0,30,0,0,0,91002,90,500,2100336,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114193,9,0.7,101721,-335,3,40004,0,237,333,5,710902371,0,0.7,-100,71090237,0,-1,0,114014,0,2,0,0,0,125371,90,500,2100337,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,114164,9,0.7,101721,-335,4,40004,0,238,333,2,710902381,0,0.7,-100,71090238,0,-1,0,125401,0,30,0,0,0,91002,90,500,2100338,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124163,9,0.7,101721,-335,2,40004,0,239,333,5,710902391,0,0.7,-100,71090239,0,-1,0,124044,0,2,0,0,0,125131,90,500,2100339,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.0,100000,bgm_M126,1,0.7,0,31008,9,0.7,101723,-301,1,40004,0,240,0,3,710902401,0,1.1,-100,71090240,0,99,1,91002,0,1,0,0,0,140001,90,500,2100340,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,50000,bgm_M127,30,0.7,0,114582,9,0.7,101721,-335,3,40004,0,241,333,5,710902411,0,0.7,-100,71090241,0,-1,0,114613,0,2,0,0,0,115251,90,500,2100341,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,124074,9,0.7,101721,-335,4,40004,0,242,333,2,710902421,0,0.7,-100,71090242,0,-1,0,125101,0,30,0,0,0,91002,90,500,2100342,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124103,9,0.7,101721,-335,2,40004,0,243,333,5,710902431,0,0.7,-100,71090243,0,-1,0,124344,0,2,0,0,0,115071,90,500,2100343,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,114104,9,0.7,101721,-335,1,40004,0,244,333,2,710902441,0,0.7,-100,71090244,0,-1,0,115041,0,30,0,0,0,91002,90,500,2100344,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114193,9,0.7,101721,-335,3,40004,0,245,333,5,710902451,0,0.7,-100,71090245,0,-1,0,114014,0,2,0,0,0,115011,90,500,2100345,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,114254,9,0.7,101721,-335,4,40004,0,246,333,2,710902461,0,0.7,-100,71090246,0,-1,0,115161,0,30,0,0,0,91002,90,500,2100346,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,124103,9,0.7,101721,-335,2,40004,0,247,333,5,710902471,0,0.7,-100,71090247,0,-1,0,114583,0,2,0,0,0,125131,90,500,2100347,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,1,0.7,0,114164,9,0.7,101721,-335,1,40004,0,248,333,2,710902481,0,0.7,-100,71090248,0,-1,0,125371,0,30,0,0,0,91002,90,500,2100348,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,50000,bgm_M127,30,0.7,0,114193,9,0.7,101721,-335,3,40004,0,249,333,5,710902491,0,0.7,-100,71090249,0,-1,0,124074,0,2,0,0,0,125401,90,500,2100349,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.0,100000,bgm_M126,1,0.7,0,31023,9,0.7,101723,-301,4,40004,0,250,0,3,710902501,0,1.1,-100,71090250,0,99,1,91002,0,1,72090250,0,0,140001,90,500,2100350,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,80000,bgm_M127,30,0.7,0,124103,10,0.7,101811,-335,2,40004,0,251,333,5,711002511,0,0.7,-100,71100251,0,-1,0,114254,0,2,0,0,0,115071,90,500,2100351,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,114583,10,0.7,101811,-335,1,40004,0,252,333,2,711002521,0,0.7,-100,71100252,0,-1,0,115251,0,30,0,0,0,91002,90,500,2100352,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114552,10,0.7,101811,-335,3,40004,0,253,333,5,711002531,0,0.7,-100,71100253,0,-1,0,114613,0,2,0,0,0,115041,90,500,2100353,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,124044,10,0.7,101811,-335,4,40004,0,254,333,2,711002541,0,0.7,-100,71100254,0,-1,0,125101,0,30,0,0,0,91002,90,500,2100354,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114582,10,0.7,101811,-335,2,40004,0,255,333,5,711002551,0,0.7,-100,71100255,0,-1,0,124284,0,2,0,0,0,115581,90,500,2100355,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,114104,10,0.7,101811,-335,1,40004,0,256,333,2,711002561,0,0.7,-100,71100256,0,-1,0,115161,0,30,0,0,0,91002,90,500,2100356,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114552,10,0.7,101811,-335,3,40004,0,257,333,5,711002571,0,0.7,-100,71100257,0,-1,0,124344,0,2,0,0,0,125401,90,500,2100357,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,124224,10,0.7,101811,-335,4,40004,0,258,333,2,711002581,0,0.7,-100,71100258,0,-1,0,125371,0,30,0,0,0,91002,90,500,2100358,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,124163,10,0.7,101811,-335,2,40004,0,259,333,5,711002591,0,0.7,-100,71100259,0,-1,0,114164,0,2,0,0,0,125341,90,500,2100359,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.0,150000,bgm_M126,1,0.7,0,31007,10,0.7,101813,-301,1,40004,0,260,0,3,711002601,0,0.9,-100,71100260,0,99,1,91002,0,1,0,0,0,140001,90,500,2100360,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,80000,bgm_M127,30,0.7,0,114582,10,0.7,101811,-335,3,40004,0,261,333,5,711002611,0,0.7,-100,71100261,0,-1,0,124044,0,2,0,0,0,115041,90,500,2100361,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,114583,10,0.7,101811,-335,4,40004,0,262,333,2,711002621,0,0.7,-100,71100262,0,-1,0,125101,0,30,0,0,0,91002,90,500,2100362,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,124103,10,0.7,101811,-335,2,40004,0,263,333,5,711002631,0,0.7,-100,71100263,0,-1,0,124284,0,2,0,0,0,115071,90,500,2100363,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,114613,10,0.7,101811,-335,1,40004,0,264,333,2,711002641,0,0.7,-100,71100264,0,-1,0,115251,0,30,0,0,0,91002,90,500,2100364,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114552,10,0.7,101811,-335,3,40004,0,265,333,5,711002651,0,0.7,-100,71100265,0,-1,0,124344,0,2,0,0,0,115161,90,500,2100365,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,114104,10,0.7,101811,-335,4,40004,0,266,333,2,711002661,0,0.7,-100,71100266,0,-1,0,115581,0,30,0,0,0,91002,90,500,2100366,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,124103,10,0.7,101811,-335,2,40004,0,267,333,5,711002671,0,0.7,-100,71100267,0,-1,0,114254,0,2,0,0,0,125341,90,500,2100367,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,1,0.7,0,124224,10,0.7,101811,-335,1,40004,0,268,333,2,711002681,0,0.7,-100,71100268,0,-1,0,125401,0,30,0,0,0,91002,90,500,2100368,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114552,10,0.7,101811,-335,3,40004,0,269,333,5,711002691,0,0.7,-100,71100269,0,-1,0,114583,0,2,0,0,0,125371,90,500,2100369,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,150000,bgm_M126,1,0.7,0,31053,10,0.7,101813,-335,4,40004,0,270,333,3,711002701,0,0.9,-100,71100270,0,-1,1,91002,0,1,72100270,0,0,140001,90,500,2100370,1,-1,0,0,0.7,140000,1,0,166,94002,50,0,50,100,-168
0.7,80000,bgm_M127,30,0.7,0,114613,11,0.7,101891,-335,2,40004,0,271,333,5,711102711,0,0.7,-100,71110271,0,-1,0,115071,0,2,0,0,0,115222,90,500,2100371,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,115251,11,0.7,101891,-335,1,40004,0,272,333,2,711102721,0,0.7,-100,71110272,0,-1,0,115552,0,30,0,0,0,91002,90,500,2100372,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,124284,11,0.7,101891,-335,3,40004,0,273,333,5,711102731,0,0.7,-100,71110273,0,-1,0,115581,0,2,0,0,0,115192,90,500,2100373,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,115041,11,0.7,101891,-335,4,40004,0,274,333,2,711102741,0,0.7,-100,71110274,0,-1,0,125252,0,30,0,0,0,91002,90,500,2100374,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,124224,11,0.7,101891,-335,2,40004,0,275,333,5,711102751,0,0.7,-100,71110275,0,-1,0,125101,0,2,0,0,0,125012,90,500,2100375,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,115161,11,0.7,101891,-335,1,40004,0,276,333,2,711102761,0,0.7,-100,71110276,0,-1,0,125522,0,30,0,0,0,91002,90,500,2100376,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114194,11,0.7,101891,-335,3,40004,0,277,333,5,711102771,0,0.7,-100,71110277,0,-1,0,115221,0,2,0,0,0,115582,90,500,2100377,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,125401,11,0.7,101891,-335,4,40004,0,278,333,2,711102781,0,0.7,-100,71110278,0,-1,0,115612,0,30,0,0,0,91002,90,500,2100378,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114164,11,0.7,101891,-335,2,40004,0,279,333,5,711102791,0,0.7,-100,71110279,0,-1,0,125341,0,2,0,0,0,115102,90,500,2100379,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.0,150000,bgm_M126,1,0.7,0,31054,11,0.7,101893,-301,1,40004,0,280,0,3,711102801,0,0.9,-100,71110280,0,99,1,91002,0,2,0,0,0,140001,90,500,2100380,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,80000,bgm_M127,30,0.7,0,124044,11,0.7,101891,-335,3,40004,0,281,333,5,711102811,0,0.7,-100,71110281,0,-1,0,115581,0,2,0,0,0,115192,90,500,2100381,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,115041,11,0.7,101891,-335,4,40004,0,282,333,2,711102821,0,0.7,-100,71110282,0,-1,0,125252,0,30,0,0,0,91002,90,500,2100382,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,124224,11,0.7,101891,-335,2,40004,0,283,333,5,711102831,0,0.7,-100,71110283,0,-1,0,115071,0,2,0,0,0,115222,90,500,2100383,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,115251,11,0.7,101891,-335,1,40004,0,284,333,2,711102841,0,0.7,-100,71110284,0,-1,0,115552,0,30,0,0,0,91002,90,500,2100384,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114194,11,0.7,101891,-335,3,40004,0,285,333,5,711102851,0,0.7,-100,71110285,0,-1,0,115161,0,2,0,0,0,125522,90,500,2100385,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,125101,11,0.7,101891,-335,4,40004,0,286,333,2,711102861,0,0.7,-100,71110286,0,-1,0,125012,0,30,0,0,0,91002,90,500,2100386,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114613,11,0.7,101891,-335,2,40004,0,287,333,5,711102871,0,0.7,-100,71110287,0,-1,0,125341,0,2,0,0,0,115102,90,500,2100387,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,2,0.7,0,115221,11,0.7,101891,-335,1,40004,0,288,333,2,711102881,0,0.7,-100,71110288,0,-1,0,115582,0,30,0,0,0,91002,90,500,2100388,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,114254,11,0.7,101891,-335,3,40004,0,289,333,5,711102891,0,0.7,-100,71110289,0,-1,0,125401,0,2,0,0,0,115612,90,500,2100389,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,2,-168
0.7,150000,bgm_M126,1,0.7,0,31044,11,0.7,101893,-335,4,40004,0,290,333,3,711102901,0,0.9,-100,71110290,0,-1,1,91002,0,2,72110290,0,0,140001,90,500,2100390,1,-1,0,0,0.7,140000,1,0,166,94002,50,0,50,100,-168
0.7,80000,bgm_M127,30,0.7,0,115222,12,0.7,101901,-335,2,40004,0,291,333,5,711202911,0,0.7,-100,71120291,0,-1,0,125223,0,2,0,0,0,125164,90,500,2100391,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,80000,bgm_M127,2,0.7,0,125043,12,0.7,101901,-335,1,40004,0,292,333,3,711202921,0,0.7,-100,71120292,0,-1,0,125074,0,30,0,0,0,91002,90,500,2100392,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,125012,12,0.7,101901,-335,3,40004,0,293,333,5,711202931,0,0.7,-100,71120293,0,-1,0,115133,0,2,0,0,0,125134,90,500,2100393,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,80000,bgm_M127,2,0.7,0,125253,12,0.7,101901,-335,4,40004,0,294,333,3,711202941,0,0.7,-100,71120294,0,-1,0,125044,0,30,0,0,0,91002,90,500,2100394,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,115132,12,0.7,101901,-335,2,40004,0,295,333,5,711202951,0,0.7,-100,71120295,0,-1,0,125013,0,2,0,0,0,125014,90,500,2100395,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,80000,bgm_M127,2,0.7,0,125103,12,0.7,101901,-335,1,40004,0,296,333,3,711202961,0,0.7,-100,71120296,0,-1,0,125224,0,30,0,0,0,91002,90,500,2100396,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,115042,12,0.7,101901,-335,3,40004,0,297,333,5,711202971,0,0.7,-100,71120297,0,-1,0,115163,0,2,0,0,0,115104,90,500,2100397,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,80000,bgm_M127,2,0.7,0,125373,12,0.7,101901,-335,4,40004,0,298,333,3,711202981,0,0.7,-100,71120298,0,-1,0,115194,0,30,0,0,0,91002,90,500,2100398,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,125522,12,0.7,101901,-335,2,40004,0,299,333,5,711202991,0,0.7,-100,71120299,0,-1,0,115073,0,2,0,0,0,115254,90,500,2100399,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.0,150000,bgm_M126,1,0.7,0,31013,12,0.75,101903,-301,1,40004,0,300,0,3,711203001,0,0.7,-100,71120300,0,99,1,91002,0,2,0,0,0,140001,90,500,2100400,1,-1,0,0,0.7,140000,1,0,299,94002,50,0,50,100,-101
0.7,80000,bgm_M127,30,0.7,0,125252,12,0.7,101901,-335,3,40004,0,301,333,5,711203011,0,0.7,-100,71120301,0,-1,0,115133,0,2,0,0,0,125134,90,500,2100401,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,80000,bgm_M127,2,0.7,0,125253,12,0.7,101901,-335,4,40004,0,302,333,3,711203021,0,0.7,-100,71120302,0,-1,0,125044,0,30,0,0,0,91002,90,500,2100402,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,115132,12,0.7,101901,-335,2,40004,0,303,333,5,711203031,0,0.7,-100,71120303,0,-1,0,125223,0,2,0,0,0,125164,90,500,2100403,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
0.7,80000,bgm_M127,2,0.7,0,125043,12,0.7,101901,-335,1,40004,0,304,333,3,711203041,0,0.7,-100,71120304,0,-1,0,125074,0,30,0,0,0,91002,90,500,2100404,1,1,0,0,0.7,140001,1,0,166,94002,50,0,50,2,-168
0.7,80000,bgm_M127,30,0.7,0,115042,12,0.7,101901,-335,3,40004,0,305,333,5,711203051,0,0.7,-100,71120305,0,-1,0,125103,0,2,0,0,0,125224,90,500,2100405,1,1,0,0,0.7,91002,1,0,166,94002,50,0,50,3,-168
