fix_reward_id_2,damage_rank_id_5,damage_rank_id_4,wave_group_id_1,score_coefficient_3,map_bg,fix_reward_id_4,score_coefficient_4,wave_group_id_5,lap_num_from,damage_rank_id_3,score_coefficient_2,lap_num_to,score_coefficient_1,id,score_coefficient_5,boss_id_1,param_adjust_id,damage_rank_id_2,limited_mana,difficulty,aura_effect,rsl_unlock_lap,boss_id_2,boss_id_3,wave_group_id_3,wave_group_id_4,reward_gold_coefficient,boss_id_4,phase,fix_reward_id_3,param_adjust_interval,fix_reward_id_5,fix_reward_id_1,clan_battle_id,damage_rank_id_1,last_attack_reward_id,wave_group_id_2,boss_id_5
1004107,1004210,1004209,401052111,1.8,710101,1004109,1.9,401052151,4,1004208,1.6,10,1.6,199,2.0,10460101,0,1004207,1000000,1,2,4,10460102,10460103,401052131,401052141,0.06,10460104,2,1004108,0,1004110,1004106,1046,1004206,1001303,401052121,10460105
1004107,1004210,1004209,401052161,2.4,710101,1004109,2.4,401052201,11,1004208,2.0,30,2.0,200,2.6,10460101,0,1004207,1000000,1,2,11,10460102,10460103,401052181,401052191,0.06,10460104,3,1004108,0,1004110,1004106,1046,1004206,1001303,401052171,10460105
1004107,1004210,1004209,401052211,3.7,710101,1004109,3.8,401052251,31,1004208,3.5,38,3.5,201,4.0,10460101,0,1004207,1000000,1,2,31,10460102,10460103,401052231,401052241,0.06,10460104,4,1004108,0,1004110,1004106,1046,1004206,1001303,401052221,10460105
1004107,1004210,1004209,401052261,3.7,710101,1004109,3.8,401052301,39,1004208,3.5,-1,3.5,202,4.0,10460101,0,1004207,1000000,1,2,39,10460102,10460103,401052281,401052291,0.06,10460104,5,1004108,0,1004110,1004106,1046,1004206,1001303,401052271,10460105
1004102,1004205,1004204,401052461,1.3,710111,1004104,1.4,401052501,1,1004203,1.2,1,1.2,203,1.5,10470101,0,1004202,1000000,1,1,1,10470102,10470103,401052481,401052491,0.03,10470104,1,1004103,0,1004105,1004101,1047,1004201,1001301,401052471,10470105
1004107,1004210,1004209,401052461,1.3,710111,1004109,1.4,401052501,2,1004208,1.2,3,1.2,204,1.5,10470101,0,1004207,1000000,1,1,2,10470102,10470103,401052481,401052491,0.03,10470104,1,1004108,0,1004110,1004106,1047,1004206,1001303,401052471,10470105
1004107,1004210,1004209,401052511,1.8,710111,1004109,1.9,401052551,4,1004208,1.6,10,1.6,205,2.0,10470101,0,1004207,1000000,1,2,4,10470102,10470103,401052531,401052541,0.06,10470104,2,1004108,0,1004110,1004106,1047,1004206,1001303,401052521,10470105
1004107,1004210,1004209,401052561,2.4,710111,1004109,2.4,401052601,11,1004208,2.0,30,2.0,206,2.6,10470101,0,1004207,1000000,1,2,11,10470102,10470103,401052581,401052591,0.06,10470104,3,1004108,0,1004110,1004106,1047,1004206,1001303,401052571,10470105
1004107,1004210,1004209,401052611,3.7,710111,1004109,3.8,401052651,31,1004208,3.5,38,3.5,207,4.0,10470101,0,1004207,1000000,1,2,31,10470102,10470103,401052631,401052641,0.06,10470104,4,1004108,0,1004110,1004106,1047,1004206,1001303,401052621,10470105
1004107,1004210,1004209,401052661,3.7,710111,1004109,3.8,401052701,39,1004208,3.5,-1,3.5,208,4.0,10470101,0,1004207,1000000,1,2,39,10470102,10470103,401052681,401052691,0.06,10470104,5,1004108,0,1004110,1004106,1047,1004206,1001303,401052671,10470105
1004102,1004205,1004204,401052861,1.3,710121,1004104,1.4,401052901,1,1004203,1.2,1,1.2,209,1.5,10480101,0,1004202,1000000,1,1,1,10480102,10480103,401052881,401052891,0.03,10480104,1,1004103,0,1004105,1004101,1048,1004201,1001301,401052871,10480105
1004107,1004210,1004209,401052861,1.3,710121,1004109,1.4,401052901,2,1004208,1.2,3,1.2,210,1.5,10480101,0,1004207,1000000,1,1,2,10480102,10480103,401052881,401052891,0.03,10480104,1,1004108,0,1004110,1004106,1048,1004206,1001303,401052871,10480105
1004107,1004210,1004209,401052911,1.8,710121,1004109,1.9,401052951,4,1004208,1.6,10,1.6,211,2.0,10480101,0,1004207,1000000,1,2,4,10480102,10480103,401052931,401052941,0.06,10480104,2,1004108,0,1004110,1004106,1048,1004206,1001303,401052921,10480105
1004107,1004210,1004209,401052961,2.4,710121,1004109,2.4,401053001,11,1004208,2.0,30,2.0,212,2.6,10480101,0,1004207,1000000,1,2,11,10480102,10480103,401052981,401052991,0.06,10480104,3,1004108,0,1004110,1004106,1048,1004206,1001303,401052971,10480105
1004107,1004210,1004209,401053011,3.7,710121,1004109,3.8,401053051,31,1004208,3.5,38,3.5,213,4.0,10480101,0,1004207,1000000,1,2,31,10480102,10480103,401053031,401053041,0.06,10480104,4,1004108,0,1004110,1004106,1048,1004206,1001303,401053021,10480105
1004107,1004210,1004209,401053061,3.7,710121,1004109,3.8,401053101,39,1004208,3.5,-1,3.5,214,4.0,10480101,0,1004207,1000000,1,2,39,10480102,10480103,401053081,401053091,0.06,10480104,5,1004108,0,1004110,1004106,1048,1004206,1001303,401053071,10480105
1004102,1004205,1004204,401053261,1.3,710011,1004104,1.4,401053301,1,1004203,1.2,1,1.2,215,1.5,10490101,0,1004202,1000000,1,1,1,10490102,10490103,401053281,401053291,0.03,10490104,1,1004103,0,1004105,1004101,1049,1004201,1001301,401053271,10490105
1004107,1004210,1004209,401053261,1.3,710011,1004109,1.4,401053301,2,1004208,1.2,3,1.2,216,1.5,10490101,0,1004207,1000000,1,1,2,10490102,10490103,401053281,401053291,0.03,10490104,1,1004108,0,1004110,1004106,1049,1004206,1001303,401053271,10490105
1004107,1004210,1004209,401053311,1.8,710011,1004109,1.9,401053351,4,1004208,1.6,10,1.6,217,2.0,10490101,0,1004207,1000000,1,2,4,10490102,10490103,401053331,401053341,0.06,10490104,2,1004108,0,1004110,1004106,1049,1004206,1001303,401053321,10490105
1004107,1004210,1004209,401053361,2.4,710011,1004109,2.4,401053401,11,1004208,2.0,30,2.0,218,2.6,10490101,0,1004207,1000000,1,2,11,10490102,10490103,401053381,401053391,0.06,10490104,3,1004108,0,1004110,1004106,1049,1004206,1001303,401053371,10490105
1004107,1004210,1004209,401053411,3.7,710011,1004109,3.8,401053451,31,1004208,3.5,38,3.5,219,4.0,10490101,0,1004207,1000000,1,2,31,10490102,10490103,401053431,401053441,0.06,10490104,4,1004108,0,1004110,1004106,1049,1004206,1001303,401053421,10490105
1004107,1004210,1004209,401053461,3.7,710011,1004109,3.8,401053501,39,1004208,3.5,-1,3.5,220,4.0,10490101,0,1004207,1000000,1,2,39,10490102,10490103,401053481,401053491,0.06,10490104,5,1004108,0,1004110,1004106,1049,1004206,1001303,401053471,10490105
1004102,1004205,1004204,401053661,1.3,710021,1004104,1.4,401053701,1,1004203,1.2,1,1.2,221,1.5,10500101,0,1004202,1000000,1,1,1,10500102,10500103,401053681,401053691,0.03,10500104,1,1004103,0,1004105,1004101,1050,1004201,1001301,401053671,10500105
1004107,1004210,1004209,401053661,1.3,710021,1004109,1.4,401053701,2,1004208,1.2,3,1.2,222,1.5,10500101,0,1004207,1000000,1,1,2,10500102,10500103,401053681,401053691,0.03,10500104,1,1004108,0,1004110,1004106,1050,1004206,1001303,401053671,10500105
1004107,1004210,1004209,401053711,1.8,710021,1004109,1.9,401053751,4,1004208,1.6,10,1.6,223,2.0,10500101,0,1004207,1000000,1,2,4,10500102,10500103,401053731,401053741,0.06,10500104,2,1004108,0,1004110,1004106,1050,1004206,1001303,401053721,10500105
1004107,1004210,1004209,401053761,2.4,710021,1004109,2.4,401053801,11,1004208,2.0,30,2.0,224,2.6,10500101,0,1004207,1000000,1,2,11,10500102,10500103,401053781,401053791,0.06,10500104,3,1004108,0,1004110,1004106,1050,1004206,1001303,401053771,10500105
1004107,1004210,1004209,401053811,3.7,710021,1004109,3.8,401053851,31,1004208,3.5,38,3.5,225,4.0,10500101,0,1004207,1000000,1,2,31,10500102,10500103,401053831,401053841,0.06,10500104,4,1004108,0,1004110,1004106,1050,1004206,1001303,401053821,10500105
1004107,1004210,1004209,401053861,3.7,710021,1004109,3.8,401053901,39,1004208,3.5,-1,3.5,226,4.0,10500101,0,1004207,1000000,1,2,39,10500102,10500103,401053881,401053891,0.06,10500104,5,1004108,0,1004110,1004106,1050,1004206,1001303,401053871,10500105
1004102,1004205,1004204,401054061,1.3,710031,1004104,1.4,401054101,1,1004203,1.2,1,1.2,227,1.5,10510101,0,1004202,1000000,1,1,1,10510102,10510103,401054081,401054091,0.03,10510104,1,1004103,0,1004105,1004101,1051,1004201,1001301,401054071,10510105
1004107,1004210,1004209,401054061,1.3,710031,1004109,1.4,401054101,2,1004208,1.2,3,1.2,228,1.5,10510101,0,1004207,1000000,1,1,2,10510102,10510103,401054081,401054091,0.03,10510104,1,1004108,0,1004110,1004106,1051,1004206,1001303,401054071,10510105
1004107,1004210,1004209,401054111,1.8,710031,1004109,1.9,401054151,4,1004208,1.6,10,1.6,229,2.0,10510101,0,1004207,1000000,1,2,4,10510102,10510103,401054131,401054141,0.06,10510104,2,1004108,0,1004110,1004106,1051,1004206,1001303,401054121,10510105
1004107,1004210,1004209,401054161,2.4,710031,1004109,2.4,401054201,11,1004208,2.0,30,2.0,230,2.6,10510101,0,1004207,1000000,1,2,11,10510102,10510103,401054181,401054191,0.06,10510104,3,1004108,0,1004110,1004106,1051,1004206,1001303,401054171,10510105
1004107,1004210,1004209,401054211,3.7,710031,1004109,3.8,401054251,31,1004208,3.5,38,3.5,231,4.0,10510101,0,1004207,1000000,1,2,31,10510102,10510103,401054231,401054241,0.06,10510104,4,1004108,0,1004110,1004106,1051,1004206,1001303,401054221,10510105
1004107,1004210,1004209,401054261,3.7,710031,1004109,3.8,401054301,39,1004208,3.5,-1,3.5,232,4.0,10510101,0,1004207,1000000,1,2,39,10510102,10510103,401054281,401054291,0.06,10510104,5,1004108,0,1004110,1004106,1051,1004206,1001303,401054271,10510105
1004102,1004205,1004204,401054461,1.3,710041,1004104,1.4,401054501,1,1004203,1.2,1,1.2,233,1.5,10520101,0,1004202,1000000,1,1,1,10520102,10520103,401054481,401054491,0.03,10520104,1,1004103,0,1004105,1004101,1052,1004201,1001301,401054471,10520105
1004107,1004210,1004209,401054461,1.3,710041,1004109,1.4,401054501,2,1004208,1.2,3,1.2,234,1.5,10520101,0,1004207,1000000,1,1,2,10520102,10520103,401054481,401054491,0.03,10520104,1,1004108,0,1004110,1004106,1052,1004206,1001303,401054471,10520105
1004107,1004210,1004209,401054511,1.8,710041,1004109,1.9,401054551,4,1004208,1.6,10,1.6,235,2.0,10520101,0,1004207,1000000,1,2,4,10520102,10520103,401054531,401054541,0.06,10520104,2,1004108,0,1004110,1004106,1052,1004206,1001303,401054521,10520105
1004107,1004210,1004209,401054561,2.4,710041,1004109,2.4,401054601,11,1004208,2.0,30,2.0,236,2.6,10520101,0,1004207,1000000,1,2,11,10520102,10520103,401054581,401054591,0.06,10520104,3,1004108,0,1004110,1004106,1052,1004206,1001303,401054571,10520105
1004107,1004210,1004209,401054611,3.7,710041,1004109,3.8,401054651,31,1004208,3.5,38,3.5,237,4.0,10520101,0,1004207,1000000,1,2,31,10520102,10520103,401054631,401054641,0.06,10520104,4,1004108,0,1004110,1004106,1052,1004206,1001303,401054621,10520105
1004107,1004210,1004209,401054661,3.7,710041,1004109,3.8,401054701,39,1004208,3.5,-1,3.5,238,4.0,10520101,0,1004207,1000000,1,2,39,10520102,10520103,401054681,401054691,0.06,10520104,5,1004108,0,1004110,1004106,1052,1004206,1001303,401054671,10520105
1004102,1004205,1004204,401054861,1.3,710051,1004104,1.4,401054901,1,1004203,1.2,1,1.2,239,1.5,10530101,0,1004202,1000000,1,1,1,10530102,10530103,401054881,401054891,0.03,10530104,1,1004103,0,1004105,1004101,1053,1004201,1001301,401054871,10530105
1004107,1004210,1004209,401054861,1.3,710051,1004109,1.4,401054901,2,1004208,1.2,3,1.2,240,1.5,10530101,0,1004207,1000000,1,1,2,10530102,10530103,401054881,401054891,0.03,10530104,1,1004108,0,1004110,1004106,1053,1004206,1001303,401054871,10530105
1004107,1004210,1004209,401054911,1.8,710051,1004109,1.9,401054951,4,1004208,1.6,10,1.6,241,2.0,10530101,0,1004207,1000000,1,2,4,10530102,10530103,401054931,401054941,0.06,10530104,2,1004108,0,1004110,1004106,1053,1004206,1001303,401054921,10530105
1004107,1004210,1004209,401054961,2.4,710051,1004109,2.4,401055001,11,1004208,2.0,30,2.0,242,2.6,10530101,0,1004207,1000000,1,2,11,10530102,10530103,401054981,401054991,0.06,10530104,3,1004108,0,1004110,1004106,1053,1004206,1001303,401054971,10530105
1004107,1004210,1004209,401055011,3.7,710051,1004109,3.8,401055051,31,1004208,3.5,38,3.5,243,4.0,10530101,0,1004207,1000000,1,2,31,10530102,10530103,401055031,401055041,0.06,10530104,4,1004108,0,1004110,1004106,1053,1004206,1001303,401055021,10530105
1004107,1004210,1004209,401055061,3.7,710051,1004109,3.8,401055101,39,1004208,3.5,-1,3.5,244,4.0,10530101,0,1004207,1000000,1,2,39,10530102,10530103,401055081,401055091,0.06,10530104,5,1004108,0,1004110,1004106,1053,1004206,1001303,401055071,10530105
1004102,1004205,1004204,401055261,1.3,710061,1004104,1.4,401055301,1,1004203,1.2,1,1.2,245,1.5,10540101,0,1004202,1000000,1,1,1,10540102,10540103,401055281,401055291,0.03,10540104,1,1004103,0,1004105,1004101,1054,1004201,1001301,401055271,10540105
1004107,1004210,1004209,401055261,1.3,710061,1004109,1.4,401055301,2,1004208,1.2,3,1.2,246,1.5,10540101,0,1004207,1000000,1,1,2,10540102,10540103,401055281,401055291,0.03,10540104,1,1004108,0,1004110,1004106,1054,1004206,1001303,401055271,10540105
1004107,1004210,1004209,401055311,1.8,710061,1004109,1.9,401055351,4,1004208,1.6,10,1.6,247,2.0,10540101,0,1004207,1000000,1,2,4,10540102,10540103,401055331,401055341,0.06,10540104,2,1004108,0,1004110,1004106,1054,1004206,1001303,401055321,10540105
1004107,1004210,1004209,401055361,2.4,710061,1004109,2.4,401055401,11,1004208,2.0,30,2.0,248,2.6,10540101,0,1004207,1000000,1,2,11,10540102,10540103,401055381,401055391,0.06,10540104,3,1004108,0,1004110,1004106,1054,1004206,1001303,401055371,10540105
1004107,1004210,1004209,401055411,3.7,710061,1004109,3.8,401055451,31,1004208,3.5,38,3.5,249,4.0,10540101,0,1004207,1000000,1,2,31,10540102,10540103,401055431,401055441,0.06,10540104,4,1004108,0,1004110,1004106,1054,1004206,1001303,401055421,10540105
1004107,1004210,1004209,401055461,3.7,710061,1004109,3.8,401055501,39,1004208,3.5,-1,3.5,250,4.0,10540101,0,1004207,1000000,1,2,39,10540102,10540103,401055481,401055491,0.06,10540104,5,1004108,0,1004110,1004106,1054,1004206,1001303,401055471,10540105
1004102,1004205,1004204,401055661,1.3,710071,1004104,1.4,401055701,1,1004203,1.2,1,1.2,251,1.5,10550101,0,1004202,1000000,1,1,1,10550102,10550103,401055681,401055691,0.03,10550104,1,1004103,0,1004105,1004101,1055,1004201,1001301,401055671,10550105
1004107,1004210,1004209,401055661,1.3,710071,1004109,1.4,401055701,2,1004208,1.2,3,1.2,252,1.5,10550101,0,1004207,1000000,1,1,2,10550102,10550103,401055681,401055691,0.03,10550104,1,1004108,0,1004110,1004106,1055,1004206,1001303,401055671,10550105
1004107,1004210,1004209,401055711,1.8,710071,1004109,1.9,401055751,4,1004208,1.6,10,1.6,253,2.0,10550101,0,1004207,1000000,1,2,4,10550102,10550103,401055731,401055741,0.06,10550104,2,1004108,0,1004110,1004106,1055,1004206,1001303,401055721,10550105
1004107,1004210,1004209,401055761,2.4,710071,1004109,2.4,401055801,11,1004208,2.0,30,2.0,254,2.6,10550101,0,1004207,1000000,1,2,11,10550102,10550103,401055781,401055791,0.06,10550104,3,1004108,0,1004110,1004106,1055,1004206,1001303,401055771,10550105
1004107,1004210,1004209,401055811,3.7,710071,1004109,3.8,401055851,31,1004208,3.5,38,3.5,255,4.0,10550101,0,1004207,1000000,1,2,31,10550102,10550103,401055831,401055841,0.06,10550104,4,1004108,0,1004110,1004106,1055,1004206,1001303,401055821,10550105
1004107,1004210,1004209,401055861,3.7,710071,1004109,3.8,401055901,39,1004208,3.5,-1,3.5,256,4.0,10550101,0,1004207,1000000,1,2,39,10550102,10550103,401055881,401055891,0.06,10550104,5,1004108,0,1004110,1004106,1055,1004206,1001303,401055871,10550105
1004102,1004205,1004204,401056061,1.3,710081,1004104,1.4,401056101,1,1004203,1.2,1,1.2,257,1.5,10560101,0,1004202,1000000,1,1,1,10560102,10560103,401056081,401056091,0.03,10560104,1,1004103,0,1004105,1004101,1056,1004201,1001301,401056071,10560105
1004107,1004210,1004209,401056061,1.3,710081,1004109,1.4,401056101,2,1004208,1.2,3,1.2,258,1.5,10560101,0,1004207,1000000,1,1,2,10560102,10560103,401056081,401056091,0.03,10560104,1,1004108,0,1004110,1004106,1056,1004206,1001303,401056071,10560105
1004107,1004210,1004209,401056111,1.8,710081,1004109,1.9,401056151,4,1004208,1.6,10,1.6,259,2.0,10560101,0,1004207,1000000,1,2,4,10560102,10560103,401056131,401056141,0.06,10560104,2,1004108,0,1004110,1004106,1056,1004206,1001303,401056121,10560105
1004107,1004210,1004209,401056161,2.4,710081,1004109,2.4,401056201,11,1004208,2.0,30,2.0,260,2.6,10560101,0,1004207,1000000,1,2,11,10560102,10560103,401056181,401056191,0.06,10560104,3,1004108,0,1004110,1004106,1056,1004206,1001303,401056171,10560105
1004107,1004210,1004209,401056211,3.7,710081,1004109,3.8,401056251,31,1004208,3.5,38,3.5,261,4.0,10560101,0,1004207,1000000,1,2,31,10560102,10560103,401056231,401056241,0.06,10560104,4,1004108,0,1004110,1004106,1056,1004206,1001303,401056221,10560105
1004107,1004210,1004209,401056261,3.7,710081,1004109,3.8,401056301,39,1004208,3.5,-1,3.5,262,4.0,10560101,0,1004207,1000000,1,2,39,10560102,10560103,401056281,401056291,0.06,10560104,5,1004108,0,1004110,1004106,1056,1004206,1001303,401056271,10560105
1004102,1004205,1004204,401056461,1.3,710091,1004104,1.4,401056501,1,1004203,1.2,1,1.2,263,1.5,10570101,0,1004202,1000000,1,1,1,10570102,10570103,401056481,401056491,0.03,10570104,1,1004103,0,1004105,1004101,1057,1004201,1001301,401056471,10570105
1004107,1004210,1004209,401056461,1.3,710091,1004109,1.4,401056501,2,1004208,1.2,3,1.2,264,1.5,10570101,0,1004207,1000000,1,1,2,10570102,10570103,401056481,401056491,0.03,10570104,1,1004108,0,1004110,1004106,1057,1004206,1001303,401056471,10570105
1004107,1004210,1004209,401056511,1.8,710091,1004109,1.9,401056551,4,1004208,1.6,10,1.6,265,2.0,10570101,0,1004207,1000000,1,2,4,10570102,10570103,401056531,401056541,0.06,10570104,2,1004108,0,1004110,1004106,1057,1004206,1001303,401056521,10570105
1004107,1004210,1004209,401056561,2.4,710091,1004109,2.4,401056601,11,1004208,2.0,30,2.0,266,2.6,10570101,0,1004207,1000000,1,2,11,10570102,10570103,401056581,401056591,0.06,10570104,3,1004108,0,1004110,1004106,1057,1004206,1001303,401056571,10570105
1004107,1004210,1004209,401056611,3.7,710091,1004109,3.8,401056651,31,1004208,3.5,38,3.5,267,4.0,10570101,0,1004207,1000000,1,2,31,10570102,10570103,401056631,401056641,0.06,10570104,4,1004108,0,1004110,1004106,1057,1004206,1001303,401056621,10570105
1004107,1004210,1004209,401056661,3.7,710091,1004109,3.8,401056701,39,1004208,3.5,-1,3.5,268,4.0,10570101,0,1004207,1000000,1,2,39,10570102,10570103,401056681,401056691,0.06,10570104,5,1004108,0,1004110,1004106,1057,1004206,1001303,401056671,10570105
1004102,1004205,1004204,401056861,1.3,710101,1004104,1.4,401056901,1,1004203,1.2,1,1.2,269,1.5,10580101,0,1004202,1000000,1,1,1,10580102,10580103,401056881,401056891,0.03,10580104,1,1004103,0,1004105,1004101,1058,1004201,1001301,401056871,10580105
1004107,1004210,1004209,401056861,1.3,710101,1004109,1.4,401056901,2,1004208,1.2,3,1.2,270,1.5,10580101,0,1004207,1000000,1,1,2,10580102,10580103,401056881,401056891,0.03,10580104,1,1004108,0,1004110,1004106,1058,1004206,1001303,401056871,10580105
1004107,1004210,1004209,401056911,1.8,710101,1004109,1.9,401056951,4,1004208,1.6,10,1.6,271,2.0,10580101,0,1004207,1000000,1,2,4,10580102,10580103,401056931,401056941,0.06,10580104,2,1004108,0,1004110,1004106,1058,1004206,1001303,401056921,10580105
1004107,1004210,1004209,401056961,2.4,710101,1004109,2.4,401057001,11,1004208,2.0,30,2.0,272,2.6,10580101,0,1004207,1000000,1,2,11,10580102,10580103,401056981,401056991,0.06,10580104,3,1004108,0,1004110,1004106,1058,1004206,1001303,401056971,10580105
1004107,1004210,1004209,401057011,3.7,710101,1004109,3.8,401057051,31,1004208,3.5,38,3.5,273,4.0,10580101,0,1004207,1000000,1,2,31,10580102,10580103,401057031,401057041,0.06,10580104,4,1004108,0,1004110,1004106,1058,1004206,1001303,401057021,10580105
1004107,1004210,1004209,401057061,3.7,710101,1004109,3.8,401057101,39,1004208,3.5,-1,3.5,274,4.0,10580101,0,1004207,1000000,1,2,39,10580102,10580103,401057081,401057091,0.06,10580104,5,1004108,0,1004110,1004106,1058,1004206,1001303,401057071,10580105
1004102,1004205,1004204,401057261,1.3,710111,1004104,1.4,401057301,1,1004203,1.2,1,1.2,275,1.5,10590101,0,1004202,1000000,1,1,1,10590102,10590103,401057281,401057291,0.03,10590104,1,1004103,0,1004105,1004101,1059,1004201,1001301,401057271,10590105
1004107,1004210,1004209,401057261,1.3,710111,1004109,1.4,401057301,2,1004208,1.2,3,1.2,276,1.5,10590101,0,1004207,1000000,1,1,2,10590102,10590103,401057281,401057291,0.03,10590104,1,1004108,0,1004110,1004106,1059,1004206,1001303,401057271,10590105
1004107,1004210,1004209,401057311,1.8,710111,1004109,1.9,401057351,4,1004208,1.6,10,1.6,277,2.0,10590101,0,1004207,1000000,1,2,4,10590102,10590103,401057331,401057341,0.06,10590104,2,1004108,0,1004110,1004106,1059,1004206,1001303,401057321,10590105
1004107,1004210,1004209,401057361,2.4,710111,1004109,2.4,401057401,11,1004208,2.0,30,2.0,278,2.6,10590101,0,1004207,1000000,1,2,11,10590102,10590103,401057381,401057391,0.06,10590104,3,1004108,0,1004110,1004106,1059,1004206,1001303,401057371,10590105
1004107,1004210,1004209,401057411,3.7,710111,1004109,3.8,401057451,31,1004208,3.5,38,3.5,279,4.0,10590101,0,1004207,1000000,1,2,31,10590102,10590103,401057431,401057441,0.06,10590104,4,1004108,0,1004110,1004106,1059,1004206,1001303,401057421,10590105
1004107,1004210,1004209,401057461,3.7,710111,1004109,3.8,401057501,39,1004208,3.5,-1,3.5,280,4.0,10590101,0,1004207,1000000,1,2,39,10590102,10590103,401057481,401057491,0.06,10590104,5,1004108,0,1004110,1004106,1059,1004206,1001303,401057471,10590105
1004102,1004205,1004204,401057661,1.3,710121,1004104,1.4,401057701,1,1004203,1.2,1,1.2,281,1.5,10600101,0,1004202,1000000,1,1,1,10600102,10600103,401057681,401057691,0.03,10600104,1,1004103,0,1004105,1004101,1060,1004201,1001301,401057671,10600105
1004107,1004210,1004209,401057661,1.3,710121,1004109,1.4,401057701,2,1004208,1.2,3,1.2,282,1.5,10600101,0,1004207,1000000,1,1,2,10600102,10600103,401057681,401057691,0.03,10600104,1,1004108,0,1004110,1004106,1060,1004206,1001303,401057671,10600105
1004107,1004210,1004209,401057711,1.8,710121,1004109,1.9,401057751,4,1004208,1.6,10,1.6,283,2.0,10600101,0,1004207,1000000,1,2,4,10600102,10600103,401057731,401057741,0.06,10600104,2,1004108,0,1004110,1004106,1060,1004206,1001303,401057721,10600105
1004107,1004210,1004209,401057761,2.4,710121,1004109,2.4,401057801,11,1004208,2.0,30,2.0,284,2.6,10600101,0,1004207,1000000,1,2,11,10600102,10600103,401057781,401057791,0.06,10600104,3,1004108,0,1004110,1004106,1060,1004206,1001303,401057771,10600105
1004107,1004210,1004209,401057811,3.7,710121,1004109,3.8,401057851,31,1004208,3.5,38,3.5,285,4.0,10600101,0,1004207,1000000,1,2,31,10600102,10600103,401057831,401057841,0.06,10600104,4,1004108,0,1004110,1004106,1060,1004206,1001303,401057821,10600105
1004107,1004210,1004209,401057861,3.7,710121,1004109,3.8,401057901,39,1004208,3.5,-1,3.5,286,4.0,10600101,0,1004207,1000000,1,2,39,10600102,10600103,401057881,401057891,0.06,10600104,5,1004108,0,1004110,1004106,1060,1004206,1001303,401057871,10600105
1004102,1004205,1004204,401058061,1.3,710011,1004104,1.4,401058101,1,1004203,1.2,1,1.2,287,1.5,10610101,0,1004202,1000000,1,1,1,10610102,10610103,401058081,401058091,0.03,10610104,1,1004103,0,1004105,1004101,1061,1004201,1001301,401058071,10610105
1004107,1004210,1004209,401058061,1.3,710011,1004109,1.4,401058101,2,1004208,1.2,3,1.2,288,1.5,10610101,0,1004207,1000000,1,1,2,10610102,10610103,401058081,401058091,0.03,10610104,1,1004108,0,1004110,1004106,1061,1004206,1001303,401058071,10610105
1004107,1004210,1004209,401058111,1.8,710011,1004109,1.9,401058151,4,1004208,1.6,10,1.6,289,2.0,10610101,0,1004207,1000000,1,2,4,10610102,10610103,401058131,401058141,0.06,10610104,2,1004108,0,1004110,1004106,1061,1004206,1001303,401058121,10610105
1004107,1004210,1004209,401058161,2.4,710011,1004109,2.4,401058201,11,1004208,2.0,30,2.0,290,2.6,10610101,0,1004207,1000000,1,2,11,10610102,10610103,401058181,401058191,0.06,10610104,3,1004108,0,1004110,1004106,1061,1004206,1001303,401058171,10610105
1004107,1004210,1004209,401058211,3.7,710011,1004109,3.8,401058251,31,1004208,3.5,38,3.5,291,4.0,10610101,0,1004207,1000000,1,2,31,10610102,10610103,401058231,401058241,0.06,10610104,4,1004108,0,1004110,1004106,1061,1004206,1001303,401058221,10610105
1004107,1004210,1004209,401058261,3.7,710011,1004109,3.8,401058301,39,1004208,3.5,-1,3.5,292,4.0,10610101,0,1004207,1000000,1,2,39,10610102,10610103,401058281,401058291,0.06,10610104,5,1004108,0,1004110,1004106,1061,1004206,1001303,401058271,10610105
1004102,1004205,1004204,401058461,1.3,710021,1004104,1.4,401058501,1,1004203,1.2,1,1.2,293,1.5,10630101,0,1004202,1000000,1,1,1,10630102,10630103,401058481,401058491,0.03,10630104,1,1004103,0,1004105,1004101,1063,1004201,1001301,401058471,10630105
1004107,1004210,1004209,401058461,1.3,710021,1004109,1.4,401058501,2,1004208,1.2,3,1.2,294,1.5,10630101,0,1004207,1000000,1,1,2,10630102,10630103,401058481,401058491,0.03,10630104,1,1004108,0,1004110,1004106,1063,1004206,1001303,401058471,10630105
1004107,1004210,1004209,401058511,1.8,710021,1004109,1.9,401058551,4,1004208,1.6,9,1.6,295,2.0,10630101,0,1004207,1000000,1,2,4,10630102,10630103,401058531,401058541,0.06,10630104,2,1004108,0,1004110,1004106,1063,1004206,1001303,401058521,10630105
1004107,1004210,1004209,401058561,2.1,710021,1004109,2.1,401058601,10,1004208,2.0,25,2.0,296,2.2,10630101,0,1004207,1000000,1,2,10,10630102,10630103,401058581,401058591,0.06,10630104,3,1004108,0,1004110,1004106,1063,1004206,1001303,401058571,10630105
1004107,1004210,1004209,401058611,4.7,710021,1004109,4.8,401058651,26,1004208,4.5,-1,4.5,297,5.0,10630101,0,1004207,1000000,1,2,26,10630102,10630103,401058631,401058641,0.06,10630104,4,1004108,0,1004110,1004106,1063,1004206,1001303,401058621,10630105
1004102,1004205,1004204,401058811,1.3,710031,1004104,1.4,401058851,1,1004203,1.2,1,1.2,298,1.5,10640101,0,1004202,1000000,1,1,1,10640102,10640103,401058831,401058841,0.03,10640104,1,1004103,0,1004105,1004101,1064,1004201,1001301,401058821,10640105
