resist_status_id,magic_penetrate,unit_id,main_skill_lv_10,ex_skill_lv_3,main_skill_lv_1,magic_critical,resist_variation_id,main_skill_lv_5,main_skill_lv_4,magic_def,main_skill_lv_8,atk,main_skill_lv_2,main_skill_lv_9,energy_reduce_rate,accuracy,virtual_hp,ex_skill_lv_5,life_steal,physical_penetrate,break_durability,unique_equipment_flag_1,energy_recovery_rate,wave_energy_recovery,def,main_skill_lv_6,union_burst_level,dodge,promotion_level,ex_skill_lv_4,physical_critical,level,ex_skill_lv_2,hp_recovery_rate,hp,wave_hp_recovery,ex_skill_lv_1,name,main_skill_lv_7,main_skill_lv_3,magic_str,rarity,enemy_id
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,250,0,1,924113102
300000008,0,319203,0,0,25000,0,0,0,0,550,0,0,25000,0,0,60,0,0,0,0,0,0,130,0,550,0,25000,0,1,0,0,200,0,0,150000000,0,0,"플라워 마돈나",0,0,20000,1,924113201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,350,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924113202
300000008,0,319203,0,0,25000,0,0,0,0,600,0,0,25000,0,0,60,0,0,0,0,0,0,130,0,600,0,25000,0,1,0,0,450,0,0,300000000,0,0,"플라워 마돈나",0,0,30000,1,924113301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,350,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924113302
300000008,0,319203,0,0,25000,0,0,0,0,600,0,0,25000,0,0,60,0,0,0,0,0,0,130,0,600,0,25000,0,1,0,0,450,0,0,1000000000,0,0,"플라워 마돈나",0,0,30000,1,924113401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,350,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924113402
200000001,0,252900,0,0,3250,0,0,3250,3250,2265,0,856,3250,0,0,42,0,0,0,0,0,0,0,0,906,0,3250,0,1,0,0,325,0,0,6227142,0,0,"하이 오크",0,3250,0,0,924120101
200000001,0,251600,0,0,3250,0,0,3250,3250,1812,0,887,3250,0,0,42,0,0,0,0,0,0,0,0,1208,0,3250,0,1,0,0,325,0,0,5764596,0,0,"와일드 혼",0,3250,0,0,924120102
200000001,0,253100,0,0,3250,0,0,3250,3250,1812,0,1011,3250,0,0,42,0,0,0,0,0,0,0,0,1208,0,3250,0,1,0,0,325,0,0,5722491,0,0,"리프 보어",0,3250,0,0,924120103
200000001,0,609501,0,0,325,120,0,325,325,3031,0,0,325,0,20,42,0,0,0,0,0,1,19,0,2191,0,325,12,32,0,0,325,0,207,2952429,0,0,"쿠우카(오에도)의 섀도우",0,325,4634,5,924120104
200000001,0,610701,0,0,325,0,0,325,325,702,0,10426,325,0,0,65,0,0,0,0,0,1,33,0,545,0,325,5,32,0,1893,325,0,30,1307451,0,0,"아오이(편입생)의 섀도우",0,325,0,5,924120105
200000001,0,250400,0,0,3250,0,0,3250,3250,1137,0,10873,3250,0,0,42,0,0,0,0,0,0,0,0,758,0,3250,0,1,0,0,325,0,0,23528358,0,0,"바다사장",0,3250,0,0,924120201
200000001,0,252000,0,0,3250,0,0,3250,3250,909,0,11387,3250,0,0,42,0,0,0,0,0,0,0,0,606,0,3250,0,1,0,0,325,0,0,24667394,0,0,"트렌트",0,3250,0,0,924120202
200000001,0,250900,0,0,3250,0,0,3250,3250,909,0,12021,3250,0,0,42,0,0,0,0,0,0,0,0,909,0,3250,0,1,0,0,325,0,0,23400621,0,0,"움직이는 전사 석상",0,3250,0,0,924120203
200000001,0,600701,0,0,325,0,0,325,325,998,0,25995,325,0,4,42,0,0,0,0,0,1,18,0,1619,0,325,113,32,0,281,325,0,44,20901298,0,0,"미야코의 섀도우",0,325,0,6,924120204
200000001,0,605101,0,0,325,0,0,325,325,435,0,52985,325,0,2,42,0,0,0,0,0,1,35,0,450,0,325,3,32,0,1717,325,0,30,18509966,0,0,"미츠키의 섀도우",0,325,0,6,924120205
200000001,0,250700,0,0,3250,0,0,3250,3250,455,0,9199,3250,0,0,42,0,0,0,0,0,0,0,0,1212,0,3250,0,1,0,0,325,0,0,23212921,0,0,"골렘",0,3250,0,0,924120301
200000001,0,251200,0,0,3250,0,0,3250,3250,682,0,10750,3250,0,0,42,0,0,0,0,0,0,0,0,758,0,3250,0,1,0,0,325,0,0,22682983,0,0,"고블린 가드",0,3250,0,0,924120302
200000001,0,616901,0,0,325,0,0,325,325,458,0,36638,325,0,0,42,0,0,0,0,0,1,29,0,556,0,325,13,32,0,1287,325,0,35,15965801,0,0,"미후유(작업복)의 섀도우",0,325,0,5,924120303
200000001,0,602601,0,0,325,0,0,325,325,1426,0,22348,325,0,4,42,0,0,0,0,0,1,28,0,1080,0,325,43,32,0,190,325,0,2600,18519180,0,0,"린의 섀도우",0,325,0,6,924120304
200000001,0,600201,0,0,325,198,0,325,325,1090,0,0,325,0,18,42,0,0,0,0,0,1,22,0,954,0,325,6,32,0,0,325,0,2690,17096065,0,0,"유이의 섀도우",0,325,29780,6,924120305
300000008,0,302106,0,0,0,0,0,0,0,500,0,16000,900,0,0,60,0,0,0,0,0,0,50,0,1000,0,700,0,1,0,0,100,0,0,80000000,0,0,"와이번",0,5000,0,1,924121101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,250,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924121102
300000008,0,302106,0,0,0,0,0,0,0,700,0,25000,900,0,0,60,0,0,0,0,0,0,50,0,1400,0,700,0,1,0,0,200,0,0,150000000,0,0,"와이번",0,5000,0,1,924121201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,250,0,1,924121202
300000008,0,302106,0,0,0,0,0,0,0,800,0,40000,900,0,0,60,0,0,0,0,0,0,50,0,1500,0,700,0,1,0,0,450,0,0,300000000,0,0,"와이번",0,5000,0,1,924121301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,550,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,320,0,1,924121302
300000008,0,302106,0,0,0,0,0,0,0,800,0,40000,900,0,0,60,0,0,0,0,0,0,50,0,1500,0,700,0,1,0,0,450,0,0,1000000000,0,0,"와이번",0,5000,0,1,924121401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,550,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,320,0,1,924121402
300000008,0,304103,0,0,2400,0,0,50,50,0,1600,0,1600,50,0,60,0,0,0,0,0,0,70,0,0,5000,600,0,1,0,0,100,0,0,80000000,0,0,"타이탄 터틀",5000,1,0,1,924122101
300000008,0,304103,0,0,0,0,0,0,0,8000,0,20000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,100,0,0,500000,0,0,"타이탄 터틀A",0,0,1000,1,924122102
300000008,0,304103,0,0,0,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,0,0,500,0,0,0,1,0,0,100,0,0,2000000,0,0,"타이탄 터틀B",0,0,0,1,924122103
300000008,0,304103,0,0,0,0,0,0,0,150,0,0,0,0,0,60,0,0,0,0,0,0,0,0,150,0,0,0,1,0,0,100,0,0,1800000,0,0,"타이탄 터틀C",0,0,0,1,924122104
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,250,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,250,0,1,924122105
300000008,0,304103,0,0,2400,0,0,50,50,0,1600,0,1600,50,0,60,0,0,0,0,0,0,70,0,0,5000,600,0,1,0,0,200,0,0,150000000,0,0,"타이탄 터틀",5000,1,0,1,924122201
300000008,0,304103,0,0,0,0,0,0,0,8000,0,30000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,200,0,0,1000000,0,0,"타이탄 터틀A",0,0,1000,1,924122202
300000008,0,304103,0,0,0,0,0,0,0,600,0,0,0,0,0,60,0,0,0,0,0,0,0,0,750,0,0,0,1,0,0,200,0,0,2800000,0,0,"타이탄 터틀B",0,0,0,1,924122203
300000008,0,304103,0,0,0,0,0,0,0,200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,200,0,0,2400000,0,0,"타이탄 터틀C",0,0,0,1,924122204
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924122205
300000008,0,304103,0,0,2400,0,0,50,50,0,1600,0,1600,50,0,60,0,0,0,0,0,0,70,0,0,5000,600,0,1,0,0,450,0,0,300000000,0,0,"타이탄 터틀",5000,1,0,1,924122301
300000008,0,304103,0,0,0,0,0,0,0,8000,0,40000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,450,0,0,1200000,0,0,"타이탄 터틀A",0,0,1000,1,924122302
300000008,0,304103,0,0,0,0,0,0,0,750,0,0,0,0,0,60,0,0,0,0,0,0,0,0,750,0,0,0,1,0,0,450,0,0,4200000,0,0,"타이탄 터틀B",0,0,0,1,924122303
300000008,0,304103,0,0,0,0,0,0,0,300,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,450,0,0,3200000,0,0,"타이탄 터틀C",0,0,0,1,924122304
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924122305
300000008,0,304103,0,0,2400,0,0,50,50,0,1600,0,1600,50,0,60,0,0,0,0,0,0,70,0,0,5000,600,0,1,0,0,450,0,0,1000000000,0,0,"타이탄 터틀",5000,1,0,1,924122401
300000008,0,304103,0,0,0,0,0,0,0,8000,0,40000,0,0,0,60,0,0,0,0,0,0,0,0,8000,0,0,0,1,0,0,450,0,0,1200000,0,0,"타이탄 터틀A",0,0,1000,1,924122402
300000008,0,304103,0,0,0,0,0,0,0,750,0,0,0,0,0,60,0,0,0,0,0,0,0,0,750,0,0,0,1,0,0,450,0,0,4200000,0,0,"타이탄 터틀B",0,0,0,1,924122403
300000008,0,304103,0,0,0,0,0,0,0,300,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,450,0,0,3200000,0,0,"타이탄 터틀C",0,0,0,1,924122404
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924122405
300000008,0,309202,0,0,400,0,0,0,0,600,0,24000,1200,0,0,60,0,0,0,0,0,0,100,0,600,0,800,0,1,0,0,100,0,0,80000000,0,0,"스카이 왈큐레",0,0,0,1,924123101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924123102
300000008,0,309202,0,0,400,0,0,0,0,800,0,36000,1200,0,0,60,0,0,0,0,0,0,100,0,900,0,800,0,1,0,0,200,0,0,150000000,0,0,"스카이 왈큐레",0,0,0,1,924123201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,300,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,300,0,1,924123202
300000008,0,309202,0,0,400,0,0,0,0,900,0,42000,1200,0,0,60,0,0,0,0,0,0,100,0,900,0,800,0,1,0,0,450,0,0,300000000,0,0,"스카이 왈큐레",0,0,0,1,924123301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,370,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,500,0,1,924123302
300000008,0,309202,0,0,400,0,0,0,0,900,0,42000,1200,0,0,60,0,0,0,0,0,0,100,0,900,0,800,0,1,0,0,450,0,0,1000000000,0,0,"스카이 왈큐레",0,0,0,1,924123401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,370,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,500,0,1,924123402
200000001,0,250700,0,0,3310,0,0,3310,3310,284,0,3357,3310,0,0,44,0,0,0,0,0,0,0,0,758,0,3310,0,1,0,0,331,0,0,8490164,0,0,"골렘",0,3310,0,0,924140101
200000001,0,251700,0,0,3310,0,0,3310,3310,569,0,3578,3310,0,0,44,0,0,0,0,0,0,0,0,379,0,3310,0,1,0,0,331,0,0,8359423,0,0,"스노우 고트",0,3310,0,0,924140102
200000001,0,613901,0,0,331,0,0,331,331,604,0,7971,331,0,4,48,0,0,0,0,0,1,27,0,882,0,331,72,33,0,1037,331,0,59,6951439,0,0,"츠무기(할로윈)의 섀도우",0,331,0,5,924140103
200000001,0,253700,0,0,3310,0,0,3310,3310,427,0,11727,3310,0,0,44,0,0,0,0,0,0,0,0,284,0,3310,0,1,0,0,331,0,0,7882060,0,0,"랫튼",0,3310,0,0,924140104
200000001,0,619301,0,0,331,0,0,331,331,178,0,16224,331,0,0,66,0,0,0,0,0,1,36,0,160,0,331,17,33,0,2744,331,0,35,5704212,0,0,"리노(크리스마스)의 섀도우",0,331,0,5,924140105
200000001,0,250800,0,0,3310,0,0,3310,3310,1974,0,4876,3310,0,0,41,0,0,0,0,0,0,0,0,329,0,3310,0,1,0,0,331,0,0,16200076,0,0,"블루 골렘",0,3310,0,0,924140201
200000001,0,251600,0,0,3310,0,0,3310,3310,987,0,5079,3310,0,0,41,0,0,0,0,0,0,0,0,658,0,3310,0,1,0,0,331,0,0,15339984,0,0,"와일드 혼",0,3310,0,0,924140202
200000001,0,251900,0,0,3310,0,0,3310,3310,987,0,5481,3310,0,0,41,0,0,0,0,0,0,0,0,658,0,3310,0,1,0,0,331,0,0,15298711,0,0,"트위스티드 아카시아",0,3310,0,0,924140203
200000001,0,600301,0,0,331,0,0,331,331,454,0,23195,331,0,0,48,0,0,0,0,0,1,54,0,550,0,331,7,34,0,1838,331,0,40,11180135,0,0,"레이의 섀도우",0,331,0,6,924140204
200000001,0,602001,0,0,331,0,0,331,331,520,0,23475,331,0,0,72,0,0,0,0,0,1,47,0,569,0,331,28,34,0,2213,331,0,50,10962135,0,0,"미미의 섀도우",0,331,0,6,924140205
200000001,0,619101,0,0,331,136,0,331,331,1270,0,0,331,0,20,44,0,0,0,0,0,1,25,0,1604,0,331,12,33,0,0,331,0,86,15523416,0,0,"쿠우카(느와르)의 섀도우",0,331,14932,5,924140301
200000001,0,603701,0,0,331,0,0,331,331,326,0,29338,331,0,0,81,0,0,0,0,0,1,45,0,377,0,331,10,33,0,2690,331,0,36,14243258,0,0,"토모의 섀도우",0,331,0,6,924140302
200000001,0,252200,0,0,3310,0,0,3310,3310,840,0,13787,3310,0,0,44,0,0,0,0,0,0,0,0,560,0,3310,0,1,0,0,331,0,0,17714779,0,0,"포이든",0,3310,0,0,924140303
200000001,0,602601,0,0,331,0,0,331,331,1733,0,16183,331,0,4,44,0,0,0,0,0,1,38,0,1289,0,331,43,33,0,205,331,0,2790,15312298,0,0,"린의 섀도우",0,331,0,6,924140304
200000001,0,256400,0,0,3310,0,0,3310,3310,420,0,17540,3310,0,0,44,0,0,0,0,0,0,0,0,280,0,3310,0,1,0,0,331,0,0,18206591,0,0,"쁘띠 그리핀",0,3310,0,0,924140305
300000008,0,301503,0,0,50000,0,0,0,0,420,0,20000,50000,0,0,60,0,0,0,0,0,0,110,0,420,0,50000,0,1,0,0,100,0,0,80000000,0,0,"울프헤딘",0,0,0,1,924141101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924141102
300000008,0,301503,0,0,50000,0,0,0,0,700,0,40000,50000,0,0,60,0,0,0,0,0,0,110,0,700,0,50000,0,1,0,0,200,0,0,150000000,0,0,"울프헤딘",0,0,0,1,924141201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,350,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,350,0,1,924141202
300000008,0,301503,0,0,50000,0,0,0,0,1600,0,70000,50000,0,0,60,0,0,0,0,0,0,130,0,1600,0,50000,0,1,0,0,455,0,0,300000000,0,0,"울프헤딘",0,0,0,1,924141301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,600,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,600,0,1,924141302
300000008,0,301503,0,0,50000,0,0,0,0,1600,0,70000,50000,0,0,60,0,0,0,0,0,0,130,0,1600,0,50000,0,1,0,0,455,0,0,1000000000,0,0,"울프헤딘",0,0,0,1,924141401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,600,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,600,0,1,924141402
300000008,0,305805,0,0,200,0,0,300,300,0,0,0,700,0,0,60,0,0,0,0,0,0,90,0,0,300,900,0,1,0,0,100,0,0,80000000,0,0,"네프테리온",0,1,0,1,924142101
300000008,0,305805,0,0,0,0,0,0,0,2500,0,1000,0,0,0,60,0,0,0,0,0,0,0,0,2500,0,0,0,1,0,0,100,0,0,400000,0,0,"네프테리온A",0,0,16000,1,924142102
300000008,0,305805,0,0,0,0,0,0,0,300,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,100,0,0,1000000,0,0,"네프테리온B",0,0,0,1,924142103
300000008,0,305805,0,0,0,0,0,0,0,150,0,0,0,0,0,60,0,0,0,0,0,0,0,0,150,0,0,0,1,0,0,100,0,0,1000000,0,0,"네프테리온C",0,0,0,1,924142104
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924142105
300000008,0,305805,0,0,200,0,0,300,300,0,0,0,700,0,0,60,0,0,0,0,0,0,90,0,0,300,900,0,1,0,0,200,0,0,150000000,0,0,"네프테리온",0,1,0,1,924142201
300000008,0,305805,0,0,0,0,0,0,0,3000,0,1000,0,0,0,60,0,0,0,0,0,0,0,0,4000,0,0,0,1,0,0,200,0,0,600000,0,0,"네프테리온A",0,0,22000,1,924142202
300000008,0,305805,0,0,0,0,0,0,0,350,0,0,0,0,0,60,0,0,0,0,0,0,0,0,400,0,0,0,1,0,0,200,0,0,1200000,0,0,"네프테리온B",0,0,0,1,924142203
300000008,0,305805,0,0,0,0,0,0,0,200,0,0,0,0,0,60,0,0,0,0,0,0,0,0,200,0,0,0,1,0,0,200,0,0,1200000,0,0,"네프테리온C",0,0,0,1,924142204
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,250,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,250,0,1,924142205
300000008,0,305805,0,0,200,0,0,300,300,0,0,0,700,0,0,60,0,0,0,0,0,0,90,0,0,300,900,0,1,0,0,455,0,0,300000000,0,0,"네프테리온",0,1,0,1,924142301
300000008,0,305805,0,0,0,0,0,0,0,7500,0,1000,0,0,0,60,0,0,0,0,0,0,0,0,7500,0,0,0,1,0,0,455,0,0,800000,0,0,"네프테리온A",0,0,30000,1,924142302
300000008,0,305805,0,0,0,0,0,0,0,600,0,0,0,0,0,60,0,0,0,0,0,0,0,0,600,0,0,0,1,0,0,455,0,0,1800000,0,0,"네프테리온B",0,0,0,1,924142303
300000008,0,305805,0,0,0,0,0,0,0,300,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,455,0,0,1800000,0,0,"네프테리온C",0,0,0,1,924142304
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924142305
300000008,0,305805,0,0,200,0,0,300,300,0,0,0,700,0,0,60,0,0,0,0,0,0,90,0,0,300,900,0,1,0,0,455,0,0,1000000000,0,0,"네프테리온",0,1,0,1,924142401
300000008,0,305805,0,0,0,0,0,0,0,7500,0,1000,0,0,0,60,0,0,0,0,0,0,0,0,7500,0,0,0,1,0,0,455,0,0,800000,0,0,"네프테리온A",0,0,30000,1,924142402
300000008,0,305805,0,0,0,0,0,0,0,600,0,0,0,0,0,60,0,0,0,0,0,0,0,0,600,0,0,0,1,0,0,455,0,0,1800000,0,0,"네프테리온B",0,0,0,1,924142403
300000008,0,305805,0,0,0,0,0,0,0,300,0,0,0,0,0,60,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,455,0,0,1800000,0,0,"네프테리온C",0,0,0,1,924142404
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,400,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,400,0,1,924142405
300000008,0,303505,0,0,10000,0,0,0,0,800,0,18000,10000,0,0,60,0,0,0,0,0,0,130,0,600,0,10000,0,1,0,0,100,0,0,80000000,0,0,"무슈후슈",0,0,12000,1,924143101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,924143102
300000008,0,303505,0,0,10000,0,0,0,0,1200,0,30000,10000,0,0,60,0,0,0,0,0,0,130,0,800,0,10000,0,1,0,0,200,0,0,150000000,0,0,"무슈후슈",0,0,20000,1,924143201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,250,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,350,0,1,924143202
300000008,0,303505,0,0,10000,0,0,0,0,2000,0,50000,10000,0,0,60,0,0,0,0,0,0,130,0,2000,0,10000,0,1,0,0,455,0,0,300000000,0,0,"무슈후슈",0,0,30000,1,924143301
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,500,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,650,0,1,924143302
300000008,0,303505,0,0,10000,0,0,0,0,2000,0,50000,10000,0,0,60,0,0,0,0,0,0,130,0,2000,0,10000,0,1,0,0,455,0,0,1000000000,0,0,"무슈후슈",0,0,30000,1,924143401
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,500,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,650,0,1,924143402
200000001,0,251500,0,0,3280,0,0,3280,3280,684,0,0,3280,0,0,42,0,0,0,0,0,0,0,0,456,0,3280,0,1,0,0,328,0,0,5487808,0,0,"게이트 키퍼",0,3280,21492,0,925010101
200000001,0,251000,0,0,3280,0,0,3280,3280,821,0,9522,3280,0,0,42,0,0,0,0,0,0,0,0,365,0,3280,0,1,0,0,328,0,0,6031619,0,0,"움직이는 검사 석상",0,3280,0,0,925010102
200000001,0,613801,0,0,328,198,0,328,328,805,0,0,328,0,18,42,0,0,0,0,0,1,23,0,545,0,328,6,32,0,0,328,0,1580,4741865,0,0,"요리(엔젤)의 섀도우",0,328,25618,5,925010103
200000001,0,256000,0,0,3280,0,0,3280,3280,205,0,0,3280,0,0,42,0,0,0,0,0,0,0,0,137,0,3280,0,1,0,0,328,0,0,5934648,0,0,"윙 롭",0,3280,37466,0,925010104
200000001,0,607801,0,0,328,2393,0,328,328,179,0,0,328,0,18,42,0,0,0,0,0,1,34,0,152,0,328,0,32,0,0,328,0,45,4412463,0,0,"캬루(여름)의 섀도우",0,328,47338,6,925010105
200000001,0,251900,0,0,3280,0,0,3280,3280,912,0,10131,3280,0,0,42,0,0,0,0,0,0,0,0,608,0,3280,0,1,0,0,328,0,0,14956327,0,0,"트위스티드 아카시아",0,3280,0,0,925010201
200000001,0,251300,0,0,3280,0,0,3280,3280,1140,0,10588,3280,0,0,42,0,0,0,0,0,0,0,0,456,0,3280,0,1,0,0,328,0,0,15250939,0,0,"정글 가드",0,3280,0,0,925010202
200000001,0,250600,0,0,3280,0,0,3280,3280,456,0,0,3280,0,0,42,0,0,0,0,0,0,0,0,304,0,3280,0,1,0,0,328,0,0,16903254,0,0,"장난 너구리",0,3280,5274,0,925010203
200000001,0,604503,0,0,328,60,0,328,328,1557,0,21192,328,0,6,42,0,0,0,0,0,1,23,0,1083,0,328,22,32,0,876,328,0,256,12861731,0,0,"쿠우카의 섀도우",0,328,0,6,925010204
200000001,0,604801,0,0,328,0,0,328,328,781,0,39156,328,0,3,42,0,0,0,0,0,1,28,0,888,0,328,32,32,0,858,328,0,62,11084446,0,0,"미후유의 섀도우",0,328,0,6,925010205
200000001,0,251100,0,0,3280,0,0,3280,3280,1812,0,9248,3280,0,0,42,0,0,0,0,0,0,0,0,1208,0,3280,0,1,0,0,328,0,0,16082234,0,0,"터틀 타이런트",0,3280,0,0,925010301
200000001,0,252900,0,0,3280,0,0,3280,3280,1812,0,9874,3280,0,0,42,0,0,0,0,0,0,0,0,725,0,3280,0,1,0,0,328,0,0,17611260,0,0,"하이 오크",0,3280,0,0,925010302
200000001,0,602901,0,0,328,0,0,328,328,1794,0,21443,328,0,4,45,0,0,0,0,0,1,25,0,2326,0,328,29,32,0,565,328,0,49,13515272,0,0,"노조미의 섀도우",0,328,0,6,925010303
200000001,0,600601,0,0,328,598,0,328,328,1290,0,0,328,0,21,42,0,0,0,0,0,1,29,0,1070,0,328,3,32,0,0,328,0,153,11466214,0,0,"아카리의 섀도우",0,328,38792,6,925010304
200000001,0,615701,0,0,328,1430,0,328,328,606,0,0,328,0,30,42,0,0,0,0,0,1,18,0,430,0,328,0,32,0,0,328,0,146,9102962,0,0,"카스미(여름)의 섀도우",0,328,40648,5,925010305
300000008,0,309004,0,0,5000,0,0,0,0,400,0,12000,5000,0,0,60,0,0,0,0,0,0,110,0,500,0,10000,0,1,0,0,100,0,0,80000000,0,0,"랜드 슬로우스",0,0,10000,1,925011101
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,200,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,200,0,1,925011102
300000008,0,309004,0,0,5000,0,0,0,0,700,0,24000,5000,0,0,60,0,0,0,0,0,0,110,0,800,0,10000,0,1,0,0,200,0,0,150000000,0,0,"랜드 슬로우스",0,0,18000,1,925011201
300000009,0,217300,0,0,0,0,0,0,100,0,250,0,350,0,0,100,0,0,0,0,0,0,0,0,0,5000,0,0,1,0,0,500,0,0,1000000000,0,0,"버스트 에너미",150,350,0,1,925011202
300000008,0,309004,0,0,5000,0,0,0,0,1100,0,36000,5000,0,0,60,0,0,0,0,0,0,110,0,1400,0,10000,0,1,0,0,450,0,0,300000000,0,0,"랜드 슬로우스",0,0,30000,1,925011301
