shop_open_value,item_type,shop_start,category_action_type,category,max_level,cost_item_num,enable_remove,effect_id_1,sold_price,shop_end,id,condition_quest_id,shop_open_type,shop_new_disp_end,name,sort,max_possession_num,shop_open_id
0,1,"2029-12-21 15:00:00",1,299,1,-1,1,16,0,"",2803,0,0,"","피플의 집",900421,1,0
0,2,"2022-01-28 15:00:00",0,299,1,-1,1,17,0,"",2804,0,0,"","오마 지역 진흥 포스터 『새해 툰누스 낚시 도안』",900422,1,0
0,1,"2022-03-15 05:00:00",1,299,1,-1,1,18,0,"",2805,0,0,"","3rd Anniversary 포토북",900424,1,0
0,1,"2022-03-10 15:00:00",2,202,1,-1,1,0,0,"",2806,0,0,"","정령석 미니 모노리스",900423,1,0
0,1,"2022-05-12 15:00:00",0,299,1,-1,1,0,0,"",2807,0,0,"","천로의 금감수",900426,1,0
0,2,"2022-03-28 15:00:00",0,299,1,-1,1,20,0,"",2808,0,0,"","숙녀의 5가지 조항 각서",900425,1,0
0,1,"2022-06-30 15:00:00",1,299,1,-1,1,21,0,"",2809,0,0,"","모두의 토이 프렌드 군",900428,1,0
0,1,"2022-05-12 15:00:00",0,299,1,-1,1,19,0,"",2810,0,0,"","천로의 금감수",900427,1,0
0,1,"2022-07-15 15:00:00",1,101,1,0,1,0,0,"",2811,0,0,"","라디오 부스 테이블",900431,1,0
0,1,"2022-07-15 15:00:00",1,102,1,0,1,0,0,"",2812,0,0,"","라디오 부스 테이블(퍼플)",900430,1,0
0,1,"2022-07-15 15:00:00",1,102,1,0,1,0,0,"",2813,0,0,"","라디오 부스 테이블(그린)",900429,1,0
0,1,"2022-08-29 15:00:00",0,299,1,-1,1,22,0,"",2814,0,0,"","카르미나 메모리얼 컬렉션 선반",900432,1,0
0,1,"2021-10-15 15:00:00",1,299,1,0,1,23,0,"",2815,11002012,0,"","콧코로의 지갑",900433,1,0
0,2,"2023-03-16 05:00:00",0,299,1,-1,1,24,0,"",2816,0,0,"","모두의 캘린더",900434,1,0
0,1,"2023-04-13 15:00:00",0,299,1,-1,1,25,0,"",2817,0,0,"","어스 선인장 허니 팬케이크",900435,1,0
0,2,"2023-03-29 15:00:00",0,299,1,-1,1,26,0,"",2818,0,0,"","「치즈 지키기 대작전!」 추가 공연 포스터",900436,1,0
0,1,"2029-03-21 00:00:00",1,299,1,-1,1,0,0,"",2819,0,0,"","워프트",900437,1,0
0,1,"2029-04-18 00:00:00",1,299,1,-1,1,0,0,"",2820,0,0,"","으르렁거리는 늑대개 정말 조아 인형",900439,1,0
0,1,"2029-04-18 00:00:00",1,299,1,-1,1,0,0,"",2821,0,0,"","앉아있는 늑대개 정말 조아 인형",900438,1,0
0,4,"2029-05-16 00:00:00",0,902,1,-1,1,0,0,"",2822,0,0,"","애니메이션 【미식전】 길드 하우스 벽면",900441,1,0
0,3,"2029-05-16 00:00:00",0,901,1,-1,1,0,0,"",2823,0,0,"","애니메이션 【미식전】 길드 하우스 바닥면",900440,1,0
0,4,"2023-05-30 15:00:00",0,902,1,5555,1,0,0,"",2824,0,0,"","골든 하우스 벽",900445,1,0
0,3,"2023-05-30 15:00:00",0,901,1,5555,1,0,0,"",2825,0,0,"","골든 하우스 바닥",900444,1,0
0,1,"2023-05-30 15:00:00",0,299,1,5555,1,0,0,"",2826,0,0,"","골든 센리 상",900443,1,0
0,1,"2023-05-30 15:00:00",1,299,1,5555,1,0,0,"",2827,0,0,"","골든 무한 주먹밥",900442,1,0
0,2,"2023-11-02 15:00:00",0,299,1,-1,1,27,0,"",2828,0,0,"","왕궁기사단×랜페스 구인 포스터",900446,1,0
0,1,"2024-01-30 15:00:00",1,204,1,-1,1,0,0,"",2829,0,0,"","오에도 수증기 셰이드",900447,2,0
0,1,"2024-03-14 05:00:00",1,299,1,-1,1,0,0,"",2830,0,0,"","프리코네 봉제인형 스페셜(아메스)",900449,1,0
0,1,"2024-04-15 15:00:00",0,299,1,-1,1,28,0,"",2831,0,0,"","심해 직송 무한 해산물 상자",900451,1,0
0,1,"2024-02-29 15:00:00",0,299,1,2000,1,0,1000,"",2832,0,0,"","프리코네 봉제인형(셰피)",900448,1,0
0,1,"2024-03-30 15:00:00",1,299,1,-1,1,0,0,"",2833,0,0,"","『나슈카체』의 복을 부르는 고양이",900450,1,0
0,1,"2024-05-28 15:00:00",0,299,1,-1,1,0,0,"",2834,0,0,"","푸른 비공정 모형",900452,1,0
0,1,"2024-05-28 15:00:00",0,299,1,-1,1,0,0,"",2835,0,0,"","도마뱀? 봉제인형",900453,1,0
0,1,"2024-05-28 15:00:00",1,299,1,-1,1,0,0,"",2836,0,0,"","빛나는 결정 오브제",900454,1,0
0,5,"2024-05-28 15:00:00",0,903,1,-1,1,0,0,"",2837,0,0,"","창공 배경",900455,1,0
0,2,"2024-08-14 15:00:00",0,299,1,0,1,29,0,"",2838,0,0,"","유카리의 「여름엔 맥주」 포스터",900456,1,0
0,1,"2024-09-30 15:00:00",1,103,1,-1,1,0,0,"",2839,0,0,"","캬루의 청춘 스쿨 사물함",900458,1,0
0,1,"2024-09-30 15:00:00",1,103,1,-1,1,0,0,"",2840,0,0,"","스즈나의 청춘 스쿨 사물함",900457,1,0
0,1,"2025-06-13 14:00:00",0,299,1,-1,1,30,0,"",2841,0,0,"","사계절을 축복하는 최고급 유부초밥",900464,1,0
0,1,"2025-03-13 05:00:00",1,202,1,-1,1,0,0,"",2842,0,0,"","6th Anniversary 오르골",900463,1,0
0,1,"2025-03-13 15:00:00",0,299,1,1500,1,0,750,"2025-04-15 14:59:59",2843,0,0,"","6th Anniversary 풍선 스탠드",900462,10,0
0,1,"2025-03-09 05:00:00",0,299,1,-1,1,0,0,"",2844,0,0,"","프리코네 봉제인형(히요리)",900459,1,0
0,1,"2025-03-11 05:00:00",0,299,1,-1,1,0,0,"",2845,0,0,"","프리코네 봉제인형(유이)",900461,1,0
0,1,"2025-03-10 05:00:00",0,299,1,-1,1,0,0,"",2846,0,0,"","프리코네 봉제인형(레이)",900460,1,0
