icon_id,wave_group_id_3,position_y,end_time,clear_reward_group,reward_image_4,drop_reward_group,recommended_knight_rank,quest_id,position_x,area_id,wave_group_id_1,drop_gold,quest_name,limit_time,reward_image_2,team_exp,reward_image_5,love,stamina,daily_bonus_reward_group,wave_group_id_2,unit_exp,reward_image_1,start_time,reward_image_3
100370,0,175,"2030/12/17 14:59:59",284001059,0,184001059,230,84001059,11500,84001,840010591,182100,"박천의 심역 6-9",90,25014,10,0,10,10,384001059,0,215,25021,"2025/12/19 14:00:00",0
84001,0,50,"2030/12/17 14:59:59",284001060,0,184001060,230,84001060,11750,84001,840010601,182100,"박천의 심역 6-10",90,25014,10,0,10,10,384001060,0,215,25021,"2025/12/19 14:00:00",0
100370,0,25,"2030/12/17 14:59:59",284001061,0,184001061,260,84001061,12000,84001,840010611,182100,"박천의 심역 7-1",90,25014,10,0,10,10,384001061,0,215,25021,"2025/12/19 14:00:00",0
100370,0,100,"2030/12/17 14:59:59",284001062,0,184001062,260,84001062,12200,84001,840010621,182100,"박천의 심역 7-2",90,25014,10,0,10,10,384001062,0,215,25021,"2025/12/19 14:00:00",0
100370,0,175,"2030/12/17 14:59:59",284001063,0,184001063,260,84001063,12400,84001,840010631,182100,"박천의 심역 7-3",90,25014,10,0,10,10,384001063,0,215,25021,"2025/12/19 14:00:00",0
100370,0,50,"2030/12/17 14:59:59",284001064,0,184001064,260,84001064,12550,84001,840010641,182100,"박천의 심역 7-4",90,25014,10,0,10,10,384001064,0,215,25021,"2025/12/19 14:00:00",0
100370,0,125,"2030/12/17 14:59:59",284001065,0,184001065,260,84001065,12750,84001,840010651,182100,"박천의 심역 7-5",90,25014,10,0,10,10,384001065,0,215,25021,"2025/12/19 14:00:00",0
100380,0,200,"2030/12/17 14:59:59",284001066,0,184001066,260,84001066,12950,84001,840010661,182100,"박천의 심역 7-6",90,25014,10,0,10,10,384001066,0,215,25021,"2025/12/19 14:00:00",0
100370,0,25,"2030/12/17 14:59:59",284001067,0,184001067,260,84001067,13100,84001,840010671,182100,"박천의 심역 7-7",90,25014,10,0,10,10,384001067,0,215,25021,"2025/12/19 14:00:00",0
100370,0,100,"2030/12/17 14:59:59",284001068,0,184001068,260,84001068,13300,84001,840010681,182100,"박천의 심역 7-8",90,25014,10,0,10,10,384001068,0,215,25021,"2025/12/19 14:00:00",0
100370,0,175,"2030/12/17 14:59:59",284001069,0,184001069,260,84001069,13500,84001,840010691,182100,"박천의 심역 7-9",90,25014,10,0,10,10,384001069,0,215,25021,"2025/12/19 14:00:00",0
84001,0,50,"2030/12/17 14:59:59",284001070,0,184001070,260,84001070,13750,84001,840010701,182100,"박천의 심역 7-10",90,25014,10,0,10,10,384001070,0,215,25021,"2025/12/19 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001001,0,185001001,10,85001001,0,85001,850010011,182100,"자명의 심역 1-1",90,25015,10,0,10,10,385001001,0,215,25021,"2025/03/13 8:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001002,0,185001002,10,85001002,200,85001,850010021,182100,"자명의 심역 1-2",90,25015,10,0,10,10,385001002,0,215,25021,"2025/03/13 8:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001003,0,185001003,10,85001003,400,85001,850010031,182100,"자명의 심역 1-3",90,25015,10,0,10,10,385001003,0,215,25021,"2025/03/13 8:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001004,0,185001004,10,85001004,550,85001,850010041,182100,"자명의 심역 1-4",90,25015,10,0,10,10,385001004,0,215,25021,"2025/03/13 8:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001005,0,185001005,10,85001005,750,85001,850010051,182100,"자명의 심역 1-5",90,25015,10,0,10,10,385001005,0,215,25021,"2025/03/13 8:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001006,0,185001006,10,85001006,950,85001,850010061,182100,"자명의 심역 1-6",90,25015,10,0,10,10,385001006,0,215,25021,"2025/03/13 8:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001007,0,185001007,10,85001007,1100,85001,850010071,182100,"자명의 심역 1-7",90,25015,10,0,10,10,385001007,0,215,25021,"2025/03/13 8:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001008,0,185001008,10,85001008,1300,85001,850010081,182100,"자명의 심역 1-8",90,25015,10,0,10,10,385001008,0,215,25021,"2025/03/13 8:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001009,0,185001009,10,85001009,1500,85001,850010091,182100,"자명의 심역 1-9",90,25015,10,0,10,10,385001009,0,215,25021,"2025/03/13 8:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001010,0,185001010,10,85001010,1750,85001,850010101,182100,"자명의 심역 1-10",90,25015,10,0,10,10,385001010,0,215,25021,"2025/03/13 8:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001011,0,185001011,20,85001011,2000,85001,850010111,182100,"자명의 심역 2-1",90,25015,10,0,10,10,385001011,0,215,25021,"2025/03/13 8:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001012,0,185001012,20,85001012,2200,85001,850010121,182100,"자명의 심역 2-2",90,25015,10,0,10,10,385001012,0,215,25021,"2025/03/13 8:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001013,0,185001013,20,85001013,2400,85001,850010131,182100,"자명의 심역 2-3",90,25015,10,0,10,10,385001013,0,215,25021,"2025/03/13 8:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001014,0,185001014,20,85001014,2550,85001,850010141,182100,"자명의 심역 2-4",90,25015,10,0,10,10,385001014,0,215,25021,"2025/03/13 8:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001015,0,185001015,20,85001015,2750,85001,850010151,182100,"자명의 심역 2-5",90,25015,10,0,10,10,385001015,0,215,25021,"2025/03/13 8:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001016,0,185001016,20,85001016,2950,85001,850010161,182100,"자명의 심역 2-6",90,25015,10,0,10,10,385001016,0,215,25021,"2025/03/13 8:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001017,0,185001017,20,85001017,3100,85001,850010171,182100,"자명의 심역 2-7",90,25015,10,0,10,10,385001017,0,215,25021,"2025/03/13 8:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001018,0,185001018,20,85001018,3300,85001,850010181,182100,"자명의 심역 2-8",90,25015,10,0,10,10,385001018,0,215,25021,"2025/03/13 8:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001019,0,185001019,20,85001019,3500,85001,850010191,182100,"자명의 심역 2-9",90,25015,10,0,10,10,385001019,0,215,25021,"2025/03/13 8:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001020,0,185001020,20,85001020,3750,85001,850010201,182100,"자명의 심역 2-10",90,25015,10,0,10,10,385001020,0,215,25021,"2025/03/13 8:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001021,0,185001021,30,85001021,4000,85001,850010211,182100,"자명의 심역 3-1",90,25015,10,0,10,10,385001021,0,215,25021,"2025/03/13 8:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001022,0,185001022,30,85001022,4200,85001,850010221,182100,"자명의 심역 3-2",90,25015,10,0,10,10,385001022,0,215,25021,"2025/03/13 8:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001023,0,185001023,30,85001023,4400,85001,850010231,182100,"자명의 심역 3-3",90,25015,10,0,10,10,385001023,0,215,25021,"2025/03/13 8:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001024,0,185001024,30,85001024,4550,85001,850010241,182100,"자명의 심역 3-4",90,25015,10,0,10,10,385001024,0,215,25021,"2025/03/13 8:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001025,0,185001025,30,85001025,4750,85001,850010251,182100,"자명의 심역 3-5",90,25015,10,0,10,10,385001025,0,215,25021,"2025/03/13 8:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001026,0,185001026,30,85001026,4950,85001,850010261,182100,"자명의 심역 3-6",90,25015,10,0,10,10,385001026,0,215,25021,"2025/03/13 8:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001027,0,185001027,30,85001027,5100,85001,850010271,182100,"자명의 심역 3-7",90,25015,10,0,10,10,385001027,0,215,25021,"2025/03/13 8:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001028,0,185001028,30,85001028,5300,85001,850010281,182100,"자명의 심역 3-8",90,25015,10,0,10,10,385001028,0,215,25021,"2025/03/13 8:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001029,0,185001029,30,85001029,5500,85001,850010291,182100,"자명의 심역 3-9",90,25015,10,0,10,10,385001029,0,215,25021,"2025/03/13 8:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001030,0,185001030,30,85001030,5750,85001,850010301,182100,"자명의 심역 3-10",90,25015,10,0,10,10,385001030,0,215,25021,"2025/03/13 8:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001031,0,185001031,60,85001031,6000,85001,850010311,182100,"자명의 심역 4-1",90,25015,10,0,10,10,385001031,0,215,25021,"2025/06/13 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001032,0,185001032,60,85001032,6200,85001,850010321,182100,"자명의 심역 4-2",90,25015,10,0,10,10,385001032,0,215,25021,"2025/06/13 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001033,0,185001033,60,85001033,6400,85001,850010331,182100,"자명의 심역 4-3",90,25015,10,0,10,10,385001033,0,215,25021,"2025/06/13 14:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001034,0,185001034,60,85001034,6550,85001,850010341,182100,"자명의 심역 4-4",90,25015,10,0,10,10,385001034,0,215,25021,"2025/06/13 14:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001035,0,185001035,60,85001035,6750,85001,850010351,182100,"자명의 심역 4-5",90,25015,10,0,10,10,385001035,0,215,25021,"2025/06/13 14:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001036,0,185001036,60,85001036,6950,85001,850010361,182100,"자명의 심역 4-6",90,25015,10,0,10,10,385001036,0,215,25021,"2025/06/13 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001037,0,185001037,60,85001037,7100,85001,850010371,182100,"자명의 심역 4-7",90,25015,10,0,10,10,385001037,0,215,25021,"2025/06/13 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001038,0,185001038,60,85001038,7300,85001,850010381,182100,"자명의 심역 4-8",90,25015,10,0,10,10,385001038,0,215,25021,"2025/06/13 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001039,0,185001039,60,85001039,7500,85001,850010391,182100,"자명의 심역 4-9",90,25015,10,0,10,10,385001039,0,215,25021,"2025/06/13 14:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001040,0,185001040,60,85001040,7750,85001,850010401,182100,"자명의 심역 4-10",90,25015,10,0,10,10,385001040,0,215,25021,"2025/06/13 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001041,0,185001041,90,85001041,8000,85001,850010411,182100,"자명의 심역 5-1",90,25015,10,0,10,10,385001041,0,215,25021,"2025/06/13 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001042,0,185001042,90,85001042,8200,85001,850010421,182100,"자명의 심역 5-2",90,25015,10,0,10,10,385001042,0,215,25021,"2025/06/13 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001043,0,185001043,90,85001043,8400,85001,850010431,182100,"자명의 심역 5-3",90,25015,10,0,10,10,385001043,0,215,25021,"2025/06/13 14:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001044,0,185001044,90,85001044,8550,85001,850010441,182100,"자명의 심역 5-4",90,25015,10,0,10,10,385001044,0,215,25021,"2025/06/13 14:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001045,0,185001045,90,85001045,8750,85001,850010451,182100,"자명의 심역 5-5",90,25015,10,0,10,10,385001045,0,215,25021,"2025/06/13 14:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001046,0,185001046,90,85001046,8950,85001,850010461,182100,"자명의 심역 5-6",90,25015,10,0,10,10,385001046,0,215,25021,"2025/06/13 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001047,0,185001047,90,85001047,9100,85001,850010471,182100,"자명의 심역 5-7",90,25015,10,0,10,10,385001047,0,215,25021,"2025/06/13 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001048,0,185001048,90,85001048,9300,85001,850010481,182100,"자명의 심역 5-8",90,25015,10,0,10,10,385001048,0,215,25021,"2025/06/13 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001049,0,185001049,90,85001049,9500,85001,850010491,182100,"자명의 심역 5-9",90,25015,10,0,10,10,385001049,0,215,25021,"2025/06/13 14:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001050,0,185001050,90,85001050,9750,85001,850010501,182100,"자명의 심역 5-10",90,25015,10,0,10,10,385001050,0,215,25021,"2025/06/13 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001051,0,185001051,230,85001051,10000,85001,850010511,182100,"자명의 심역 6-1",90,25015,10,0,10,10,385001051,0,215,25021,"2025/12/19 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001052,0,185001052,230,85001052,10200,85001,850010521,182100,"자명의 심역 6-2",90,25015,10,0,10,10,385001052,0,215,25021,"2025/12/19 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001053,0,185001053,230,85001053,10400,85001,850010531,182100,"자명의 심역 6-3",90,25015,10,0,10,10,385001053,0,215,25021,"2025/12/19 14:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001054,0,185001054,230,85001054,10550,85001,850010541,182100,"자명의 심역 6-4",90,25015,10,0,10,10,385001054,0,215,25021,"2025/12/19 14:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001055,0,185001055,230,85001055,10750,85001,850010551,182100,"자명의 심역 6-5",90,25015,10,0,10,10,385001055,0,215,25021,"2025/12/19 14:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001056,0,185001056,230,85001056,10950,85001,850010561,182100,"자명의 심역 6-6",90,25015,10,0,10,10,385001056,0,215,25021,"2025/12/19 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001057,0,185001057,230,85001057,11100,85001,850010571,182100,"자명의 심역 6-7",90,25015,10,0,10,10,385001057,0,215,25021,"2025/12/19 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001058,0,185001058,230,85001058,11300,85001,850010581,182100,"자명의 심역 6-8",90,25015,10,0,10,10,385001058,0,215,25021,"2025/12/19 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001059,0,185001059,230,85001059,11500,85001,850010591,182100,"자명의 심역 6-9",90,25015,10,0,10,10,385001059,0,215,25021,"2025/12/19 14:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001060,0,185001060,230,85001060,11750,85001,850010601,182100,"자명의 심역 6-10",90,25015,10,0,10,10,385001060,0,215,25021,"2025/12/19 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001061,0,185001061,260,85001061,12000,85001,850010611,182100,"자명의 심역 7-1",90,25015,10,0,10,10,385001061,0,215,25021,"2025/12/19 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001062,0,185001062,260,85001062,12200,85001,850010621,182100,"자명의 심역 7-2",90,25015,10,0,10,10,385001062,0,215,25021,"2025/12/19 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001063,0,185001063,260,85001063,12400,85001,850010631,182100,"자명의 심역 7-3",90,25015,10,0,10,10,385001063,0,215,25021,"2025/12/19 14:00:00",0
100840,0,50,"2030/12/17 14:59:59",285001064,0,185001064,260,85001064,12550,85001,850010641,182100,"자명의 심역 7-4",90,25015,10,0,10,10,385001064,0,215,25021,"2025/12/19 14:00:00",0
100840,0,125,"2030/12/17 14:59:59",285001065,0,185001065,260,85001065,12750,85001,850010651,182100,"자명의 심역 7-5",90,25015,10,0,10,10,385001065,0,215,25021,"2025/12/19 14:00:00",0
100850,0,200,"2030/12/17 14:59:59",285001066,0,185001066,260,85001066,12950,85001,850010661,182100,"자명의 심역 7-6",90,25015,10,0,10,10,385001066,0,215,25021,"2025/12/19 14:00:00",0
100840,0,25,"2030/12/17 14:59:59",285001067,0,185001067,260,85001067,13100,85001,850010671,182100,"자명의 심역 7-7",90,25015,10,0,10,10,385001067,0,215,25021,"2025/12/19 14:00:00",0
100840,0,100,"2030/12/17 14:59:59",285001068,0,185001068,260,85001068,13300,85001,850010681,182100,"자명의 심역 7-8",90,25015,10,0,10,10,385001068,0,215,25021,"2025/12/19 14:00:00",0
100840,0,175,"2030/12/17 14:59:59",285001069,0,185001069,260,85001069,13500,85001,850010691,182100,"자명의 심역 7-9",90,25015,10,0,10,10,385001069,0,215,25021,"2025/12/19 14:00:00",0
85001,0,50,"2030/12/17 14:59:59",285001070,0,185001070,260,85001070,13750,85001,850010701,182100,"자명의 심역 7-10",90,25015,10,0,10,10,385001070,0,215,25021,"2025/12/19 14:00:00",0
