category,asm_type,detail,genre_id,difficulty,asm_id,image_id
2,2,"「무명지」라고도 불리는 손가락은?",1,3,2130004,0
2,2,"「장지」라고도 불리는 손가락은?",1,3,2130005,0
2,2,"「식지」라고도 불리는 손가락은?",1,3,2130006,0
2,2,"흔히 「백약지장」이라고 부르는 것은?",1,3,2130007,0
2,2,"「우물 안 개구리」는 어떤 사람을 말하는가?",1,3,2130008,0
2,2,"다음 중, 부수가 「엄호밑」인 한자는?",1,3,2130009,0
2,2,"다음 중, 획수가 가장 많은 한자는?",1,3,2130011,0
2,2,"사투리로 「정짓간」이라고 하면 무엇을 말하는가?",1,3,2130014,0
2,2,"사자성어 「○牛一毛」에서 ○에 들어갈 한자는?",1,3,2130015,0
2,2,"일본에서 상대를 헷갈리게 하는 발언을 한다는 것을 「무엇을 타다」라고 하는가?",1,3,2130016,0
2,2,"다음 사자성어 중 잘못된 것은?",1,3,2130018,0
2,2,"다음 한자 중, 의미가 다른 것은?",1,3,2130019,0
2,2,"다음 한자 중, 의미가 다른 것은?",1,3,2130020,0
2,2,"다음 사자성어 중 잘못된 것은?",1,3,2130021,0
2,2,"다음 한자에 魚를 붙이면 「미꾸라지」라는 의미가 되는 한자는?",1,3,2130022,0
2,2,"「伴」「半」「反」 이 한자들을 공통적으로 뭐라 읽는가?",1,3,2130023,0
2,2,"「但」「嘆」「誕」 이 한자들을 공통적으로 뭐라 읽는가?",1,3,2130024,0
2,2,"「針」「寢」「侵」 이 한자들을 공통적으로 뭐라 읽는가?",1,3,2130025,0
2,2,"「미라」를 한자로 쓰면?",1,3,2130026,0
2,2,"「微温湯」, 이 한자는 뭐라 읽는가?",1,3,2130027,0
2,2,"다음 중, 「오르골」을 의미하는 것은?",1,3,2130028,0
2,2,"다음 중, 「데생」을 의미하는 것은?",1,3,2130029,0
2,2,"「두 마리 토끼를 잡으려다 둘 다 놓친다」라는 말은 무슨 의미인가?",1,3,2130030,0
2,2,"쓸데없이 아무 일에나 참견한다는 「오지랖이 넓다」라는 말에서 「오지랖」은 원래 어디의 명칭인가?",1,3,2130031,0
2,2,"「강태공」이란 무엇을 좋아하는 사람인가?",1,3,2130033,0
2,2,"큰 단체의 말단보다는 작은 단체의 리더가 낫다는 의미의 말에서 비교되는 것은 「닭의 부리와 무엇의 꼬리」인가?",1,3,2130034,0
2,2,"「호사다마」는 무슨 의미인가?",1,3,2130035,0
2,2,"겉은 곤궁하지만 복색은 훌륭함을 의미하는 말. 「백옥이 무엇에 묻힌다」?",1,3,2130036,0
2,2,"일이 잘못된 뒤에 손을 써 봤자 소용이 없다는 말. 「무엇 잃고 외양간 고친다」?",1,3,2130037,0
2,2,"몹시 미약하고 불확실하게 유지되는 상태를 뜻하는 「일루」란 무엇을 가리키는가?",1,3,2130039,0
2,2,"「수면」이라는 단어의 의미가 아닌 것은?",1,3,2130041,0
2,2,"관용 표현인 「귀가 얇다」는 어떤 의미인가?",1,3,2130044,0
2,2,"말을 안 듣는 아이에게 찾아온다는 존재. 「어떤 할아버지」?",1,3,2130045,0
2,2,"속담 「무엇 도둑이 소 도둑 된다」에서 무엇에 들어갈 사물은?",1,3,2130046,0
2,2,"말을 함부로 해서는 안 됨을 비유적으로 이르는 말. 「세 치 무엇이 사람 잡는다」?",1,3,2130047,0
2,2,"속담 「구르는 돌에는 무엇이 끼지 않는다」에서 무엇에 들어갈 식물은?",1,3,2130048,0
2,2,"문장의 표현을 재확인하며 고친다는 의미의 말 「推敲」, 뭐라고 읽는가?",1,3,2130049,0
2,2,"「발이 넓다」는 것은 무슨 의미인가?",1,3,2130050,0
2,2,"아무리 좋아도 한 가지 결점은 있다는 말은?",1,3,2130052,0
2,2,"해내기 어려운 일을 이루기 위해 부지런히 움직임을 뜻하는 말은?",1,3,2130053,0
2,2,"「漸入佳境」을 올바르게 읽은 것은?",1,3,2130054,0
2,2,"영어 단어 「poet」의 의미는?",1,3,2130055,0
2,2,"한자로 「無花果」라고 쓰는 식물은?",1,3,2130058,0
2,2,"「목말채」라고도 쓰는, 산나물로도 먹을 수 있는 식물은?",1,3,2130059,0
2,2,"한자로 「胡桃」라고 쓰는 호두는 무엇을 닮아 이런 이름이 붙었는가?",1,3,2130061,0
2,1,"「심연영구＝취상열공참」을 올바르게 읽은 것은?",1,3,2131001,0
2,1,"「맹약 외전 술식 제666장」을 올바르게 읽은 것은?",1,3,2131002,0
2,1,"리노가 캐릭터 스토리 3화에서 「원수는 외나무다리에서 만난다더니!」의 「원수」를 잘못 말한 것은?",1,3,2131003,0
2,1,"이벤트 타이틀 「좋아요! 러브! 총집합! 지고의 제전과 소녀의 비밀스런 ○○」에서 ○ 안에 들어갈 말은?",1,3,2131004,0
2,1,"이벤트 타이틀 「엔조이＆리프레시! 울퉁불퉁 걸즈 ○○」에서 ○ 안에 들어갈 말은?",1,3,2131005,0
2,2,"개구리의 아기는?",2,1,2210001,0
2,2,"평범한 말에게는 없고 유니콘에게는 있는 것은?",2,1,2210003,0
2,2,"다음 중, 베짱이의 동료는?",2,1,2210004,0
2,2,"「큰부리」, 「쇠부리」 등의 종류가 있고 머리가 좋은 것으로 알려진 새는?",2,1,2210005,0
2,2,"식재료인 「생강」을 가리키는 것은?",2,1,2210006,0
2,2,"와사비 간장과도 잘 어울리는, 「숲의 버터」라고도 불리는 열매는?",2,1,2210007,0
2,2,"똠얌꿍 등 태국 요리에 사용되며 독특한 풍미를 가진 향신료는?",2,1,2210008,0
2,2,"다음 중, 「근채류」는?",2,1,2210009,0
2,2,"다음 중, 십이지에 나오지 않는 것은?",2,1,2210011,0
2,2,"한번 걸린 병에 잘 걸리지 않게 되는 몸의 기능은?",2,1,2210012,0
2,2,"사람의 몸에서 「고막」이 있는 곳은?",2,1,2210013,0
2,2,"반려동물로 기를 수 있는 「페럿」은 무슨 과의 동물인가?",2,1,2210015,0
2,2,"「탯줄」이라고 하면, 아기와 누구를 잇고 있는 것인가?",2,1,2210016,0
2,2,"인간의 감각 기관 중에서 후각을 담당하는 기관은?",2,1,2210018,0
2,2,"강에서 태어나 바다에서 성장하고, 산란을 위해 고향인 강으로 돌아가는 물고기는?",2,1,2210019,0
2,2,"단봉, 쌍봉 등의 종류가 있는 동물은 다음 중 무엇인가?",2,1,2210020,0
2,2,"지상을 가장 빠르게 달린다고 하는, 표범과 닮은 동물은?",2,1,2210021,0
2,2,"흉내가 특기인 앵무목 중 앵무 종류 이외의 새를 일반적으로 뭐라 하는가?",2,1,2210022,0
2,2,"사람의 치아 중, 제3대구치의 다른 이름은 무엇인가?",2,1,2210024,0
2,2,"눈알 같은 모양이 있는 아름다운 꼬리깃을 가진 것으로 잘 알려진 새는 무엇인가?",2,1,2210025,0
2,2,"대구(타라) 어장에서 잡히는 것에서 이름이 유래한 게는?",2,1,2210026,0
2,2,"다음 중, 인간의 몸 안에서 에너지로 사용되는 당은?",2,1,2210027,0
2,2,"다음 중, 버섯이 아닌 것은?",2,1,2210029,0
2,2,"다음 중, 버섯인 것은?",2,1,2210030,0
2,2,"문어나 오징어는 무슨 동물인가?",2,1,2210032,0
2,2,"고추를 개량한 것으로, 고추잡채 등 다양한 요리에 사용되는 야채는?",2,1,2210034,0
2,2,"10월경 서리를 맞은 뒤에 수확하며, 서리를 맞으며 자란다고 하여 이름이 붙은 콩은?",2,1,2210035,0
2,2,"흔히 「알통」이라고 부르는 근육은 무엇인가?",2,1,2210037,0
2,2,"닭의 「볏」은 일반적으로 무슨 색인가?",2,1,2210040,0
2,2,"보통 한 개의 벌집 안에 있는 여왕벌의 수는 몇 마리인가?",2,1,2210041,0
2,2,"코끼리가 체온을 조절할 때 움직이는 신체의 일부는 어디인가?",2,1,2210042,0
2,2,"다음 중, 담수어가 살지 않는 곳은?",2,1,2210045,0
2,2,"다음 중, 펠리컨의 특징은?",2,1,2210046,0
2,2,"바다에 서식하는 소라게의 「소라」는 보통 무엇을 가리키는가?",2,1,2210047,0
2,2,"다음 중, 일반적으로 봄에 피는 꽃은?",2,1,2210048,0
2,2,"다음 중, 의식이 있을 때는 할 수 없는 것은?",2,1,2210049,0
2,2,"두부 안에 있는 뼈는 무엇인가?",2,1,2210050,0
2,2,"일반적으로 사람의 평상시 체온은 몇℃ 전후인가?",2,1,2210051,0
2,2,"벌레가 아닌 것은?",2,1,2210052,0
2,2,"다음 중, 실제로 존재하는 생물은?",2,1,2210054,0
2,2,"다음 중, 곰의 동료가 아닌 것은?",2,1,2210056,0
2,2,"다음 중, 미각에 없는 것은?",2,1,2210057,0
2,2,"「애」「운문산」 등의 종류가 있는 여름에 빛을 내는 곤충은?",2,1,2210058,0
2,2,"다음 중, 가정에서 기를 수 있는 동물은?",2,1,2210059,0
2,2,"다음 중, 노랗게 단풍이 드는 나무는?",2,1,2210060,0
2,1,"이 중에서 【리틀 리리컬】 멤버가 아닌 사람은?",2,1,2211001,0
2,1,"마츠리의 특징적인 어미는 다음 중 무엇인가?",2,1,2211002,0
2,1,"「캬루캬룽~♪」은 누구의 대사인가?",2,1,2211003,0
2,1,"스즈나가 다니는 루센트 학원의 동급생 미사키는 스즈나에게 어떻게 불리고 있는가?",2,1,2211004,0
2,1,"이 중에서 【얼터 메이든】 멤버가 아닌 사람은?",2,1,2211005,0
2,2,"다음 중, 물고기인 것은?",2,2,2220001,0
2,2,"다음 중, 일반적으로 겨울에 꽃이 피는 것은?",2,2,2220002,0
2,2,"문어의 「다리」는 몇 개인가?",2,2,2220005,0
2,2,"감자나 토마토는 무슨 과 식물인가?",2,2,2220006,0
2,2,"등에 있는 7개의 돌출 융기선이 특징인 가장 커다란 바다 거북은?",2,2,2220007,0
2,2,"다음 중, 새의 이름인 것은?",2,2,2220008,0
2,2,"다음 중, 볏과의 식물은?",2,2,2220009,0
2,2,"인간의 맹장은 어떤 역할을 하는가?",2,2,2220010,0
2,2,"원숭이 종류 중, 긴 꼬리를 가진 것은 다음 중 무엇인가?",2,2,2220012,0
2,2,"다음 곤충 중, 「방울」과 같은 소리를 내며 우는 것으로 알려진 것은?",2,2,2220015,0
2,2,"가장 커다란 장수풍뎅이로 알려진 것은?",2,2,2220016,0
2,2,"인간의 심장은 몇 개의 방으로 나뉘어 있는가?",2,2,2220017,0
2,2,"소위 말하는 「백곰」은 다음 중 무엇인가?",2,2,2220018,0
2,2,"암컷이 수컷을 먹어 버리는 습성으로 유명한 곤충은 다음 중 무엇인가?",2,2,2220019,0
2,2,"다람쥐에 얼굴에 있는, 식량을 잔뜩 넣을 수 있는 부분을 뭐라 하는가?",2,2,2220020,0
2,2,"곤충이 춤추는 듯한 모습에서 이름이 유래한 꽃은 무엇인가?",2,2,2220021,0
2,2,"생명체를 구성하는 기능상의 기본 단위는 다음 중 무엇인가?",2,2,2220022,0
2,2,"쌍별귀, 청솔귀 등이 앞에 붙는 곤충의 종류는?",2,2,2220023,0
2,2,"테트로도톡신이라는 강력한 독을 가진 물고기는?",2,2,2220024,0
2,2,"다음 중, 몸의 일부분이 아닌 것은?",2,2,2220025,0
2,2,"「노무라입깃」이라는 이름이 붙는 바다 생물은?",2,2,2220026,0
2,2,"「말똥」이라는 이름이 붙는 바다 생물은?",2,2,2220027,0
2,2,"카우벨은 어떤 동물에게 달아 주는 종인가?",2,2,2220028,0
2,2,"나비나 나방 등이 성충이 될 때, 어디에서 나오는가?",2,2,2220030,0
2,2,"「크로커다일」「엘리게이터」라고 하면, 어떤 동물의 종류인가?",2,2,2220031,0
2,2,"다음 중 유인원에 속하지 않는 것은?",2,2,2220033,0
2,2,"영어로 「Stag beetle」이라고 하는, 커다란 가위로 적을 집는 곤충은?",2,2,2220034,0
2,2,"매미가 땅 위로 올라오는 것은 알이 태어난 후 얼마나 뒤인가?",2,2,2220038,0
2,2,"다음 중, 매년 2월에서 4월쯤 꽃을 피우는 장미과의 식물은?",2,2,2220040,0
2,2,"외반모지는, 몸의 어느 부분에서 일어나는가?",2,2,2220042,0
2,2,"주로 라틴어가 사용되는, 생물에게 붙여진 세계 공통의 이름을 뭐라 하는가?",2,2,2220043,0
2,2,"인간의 학명은?",2,2,2220044,0
2,2,"다음 중, 유충기에는 물속에서 서식하는 곤충은?",2,2,2220046,0
2,2,"씨앗으로 생식하는 식물을 총칭하여 뭐라 하는가?",2,2,2220047,0
2,2,"전신을 덮고 있는, 세동맥과 세정맥을 잇는, 가장 얇은 혈관을 뭐라 하는가?",2,2,2220048,0
2,2,"다음 중, 척추동물이 아닌 것은?",2,2,2220049,0
2,2,"다음 중, 갑각류가 아닌 것은?",2,2,2220050,0
2,2,"「한센병」 원인균을 보유하기도 하는, 딱딱한 등을 가진 동물은?",2,2,2220051,0
2,2,"다음 중, 인체에 가장 많은 것은?",2,2,2220052,0
2,2,"다음 중, 일본의 특별 천연기념물인 새는?",2,2,2220054,0
2,2,"물고기의 비늘은 무엇이 변화한 것인가?",2,2,2220056,0
2,2,"다음 중, 폐는 어디에 속하는가?",2,2,2220057,0
2,2,"분홍, 보라, 둥근이라고 하면 어떤 바다 생물인가?",2,2,2220058,0
2,2,"버섯 등의 생물이 생식을 위해 형성하는 세포를 뭐라 하는가?",2,2,2220059,0
2,2,"버섯의 특징을 표현한 말. 「향은 송이버섯, 맛은 무엇」?",2,2,2220060,0
2,1,"다음 캐릭터 중, 주인공을 「오빠」라고 부르는 캐릭터는?",2,2,2221001,0
2,1,"마츠리가 동경하고 있는 히어로는?",2,2,2221002,0
2,1,"미소라가 사역하고 있는\n이 캐릭터의 이름은?",2,2,2221003,4
2,1,"다음 중, 가장 나이가 많은 캐릭터는?",2,2,2221004,0
2,1,"다음 몬스터의\n이름으로 올바른 것은?",2,2,2221005,3
2,2,"「내과피」라고도 하는, 귤의 껍질에 붙어 있는 하얀 조직을 뭐라고 하는가?",2,3,2230001,0
2,2,"추위를 느낄 때, 「부르르」하고 반응하며 근육을 움직임으로써 체온을 유지하려 하는 생리 현상은 무엇인가?",2,3,2230003,0
2,2,"인슐린 등을 분비하며 「랑게르한스섬」이 있는 내장은 무엇인가?",2,3,2230005,0
2,2,"수컷 공작은 「피콕」. 그럼 암컷 공작은 뭐라 하는가?",2,3,2230007,0
2,2,"황새가 격렬하게 부리를 개폐하며 소리를 내는 습성을 뭐라 하는가?",2,3,2230008,0
2,2,"위험한 상어로 유명한 「백상아리」는 무슨 과로 분류되는가?",2,3,2230010,0
2,2,"라틴어로 「바다의 이슬」이라는 의미의 이름을 가진 식물로, 향신료로도 잘 알려져 있는 것은 무엇인가?",2,3,2230012,0
2,2,"수컷 오랑우탄에게만 생기는 얼굴 양 옆에 튀어나온 부분을 뭐라 하는가?",2,3,2230013,0
2,2,"「팔선화」라는 별명을 가진 꽃은 무엇인가?",2,3,2230014,0
2,2,"허브티 등에 자주 사용되는 로즈힙이란 로즈의 어느 부분인가?",2,3,2230015,0
2,2,"「피타야」라는 별명이 있는 삼각선인장의 열매를 뭐라 하는가?",2,3,2230016,0
2,2,"일본에서는 「초록꽃야채」「새싹꽃야채」 등으로 불리는 야채는?",2,3,2230017,0
2,2,"「능린」이라고도 불리며, 전갱이에게서 볼 수 있는 단단하고 날카로운 비늘을 뭐라고 하는가?",2,3,2230018,0
2,2,"인간과 기린의 목 뼈 수는?",2,3,2230019,0
2,2,"개의 품종명에 들어가는 「되찾아오다」라는 의미를 가진 말은?",2,3,2230021,0
2,2,"허브 「오레가노」나 「타임」은 무슨 과로 분류되는가?",2,3,2230022,0
2,2,"대왕판다의 꼬리 색은?",2,3,2230023,0
2,2,"투피어로 「가는 잎을 먹는 이」라는 뜻을 지닌 세계에서 가장 큰 설치류는?",2,3,2230024,0
2,2,"다음 중, 일본에서 예로부터 지진을 일으킨다고 여겨졌던 물고기는?",2,3,2230026,0
2,2,"수컷은 푸른색, 암컷은 노란색을 띠는 잠자리는 무엇인가?",2,3,2230027,0
2,2,"「누에」는 어떤 곤충의 유충인가?",2,3,2230028,0
2,2,"혈액 속에 「이크티오톡신」이라는 독이 포함되어 있어, 생식에는 적합하지 않은 물고기는 다음 중 무엇인가?",2,3,2230029,0
2,2,"오징어나 문어의 「심장」은 몇 개 있는가?",2,3,2230030,0
2,2,"「라티메리아」 등의 종류가 있으며, 살아 있는 화석이라 불리는 물고기는?",2,3,2230031,0
2,2,"다음 중 어깨 결림과 관계 있는 근육은 무엇인가?",2,3,2230032,0
2,2,"물고기의 연령은 무엇을 보면 알 수 있는가?",2,3,2230033,0
2,2,"사람의 염색체에서 남성의 성염색체 조합은?",2,3,2230034,0
2,2,"코끼리의 긴 코에는 몇 개의 뼈가 있는가?",2,3,2230036,0
2,2,"일본의 최대 담수어로 알려진, 연어과의 물고기는 무엇인가?",2,3,2230037,0
2,2,"동물원의 인기 동물인 해달은 무슨 과 동물인가?",2,3,2230038,0
2,2,"너구리는 무슨 과 동물인가?",2,3,2230040,0
2,2,"다음 중 모기의 유충은 무엇인가?",2,3,2230043,0
2,2,"다음 중 육식 곤충은 무엇인가?",2,3,2230044,0
2,2,"다음 중, 근육이 경련하는 상태를 가리키는 말은?",2,3,2230045,0
2,2,"억새는 무슨 과 식물인가?",2,3,2230046,0
2,2,"겨울까지 버티지 못하고 이파리를 잃는 나무를 통칭하는 말은?",2,3,2230048,0
2,2,"식물의 엽록체에 포함되는 「엽록소」의 다른 이름은 무엇인가?",2,3,2230049,0
2,2,"본래는 시야가 좁지만, 약 270도로 목을 돌릴 수 있는 새는 다음 중 무엇인가?",2,3,2230050,0
2,2,"밤에 피고, 처음에는 하얗다가 점점 핑크색으로 변하는 바늘꽃과의 꽃은?",2,3,2230051,0
2,2,"「살아 있는 화석」이라고도 불리는, 새의 이름이 붙은 조개는?",2,3,2230052,0
2,2,"마다가스카르가 원산이며 별명이 「손가락원숭이」이기도 한 동물은?",2,3,2230053,0
2,2,"물고기의 이름이 붙은 인간의 근육은?",2,3,2230055,0
2,2,"낙타의 혹 안에 들어 있는 것은?",2,3,2230058,0
2,2,"다음 중, 과가 다른 동물은 무엇인가?",2,3,2230059,0
2,2,"꽃봉오리를 피클로 만들어 훈제 연어에 곁들이기도 하는, 카파리스과 식물은?",2,3,2230061,0
2,1,"쥰이 크리스마스 시기에 장비하고 있던 가면으로 인해 어떻게 불렸는가?",2,3,2231001,0
2,1,"이 중에서 5월생이 아닌 캐릭터는?",2,3,2231002,0
2,1,"「우피 오크」가 들고 있는 악기는?",2,3,2231003,0
2,1,"다음 중, 교복의 넥타이가 파란색인 캐릭터는?",2,3,2231004,0
2,1,"다음 중, 가장 키가 큰 캐릭터는?",2,3,2231005,0
2,2,"1＋1－1×1÷1＝？",3,1,2310002,0
2,2,"다음 중, 지구에서 가장 가까운 것은?",3,1,2310003,0
2,2,"태양계의 행성 중, 고리가 있는 별은 다음 중 무엇인가?",3,1,2310005,0
2,2,"다음 중, 빨간색 보석은?",3,1,2310006,0
2,2,"태풍이란, 무엇이 발달한 것인가?",3,1,2310009,0
2,2,"소리의 강도를 표시하는 단위는?",3,1,2310010,0
2,2,"다음 중, 열의 양을 표시하는 단위는?",3,1,2310011,0
2,2,"4의 3배를 2로 나누면?",3,1,2310012,0
2,2,"남극 대륙의 하루는 몇 시간인가?",3,1,2310014,0
2,2,"「철 1kg」, 「모래 1kg」, 「솜 1kg」 중에서 가장 무거운 것은?",3,1,2310015,0
2,2,"1일은 24시간. 그럼 분으로 환산하면 몇 분인가?",3,1,2310016,0
2,2,"지진의 에너지 크기를 표기하는 수치. 알파벳 한 글자로 무엇인가?",3,1,2310017,0
2,2,"남극이나 북극 등에서 밤에도 어슴푸레하게 밝은 시간이 길게 이어지는 현상을 뭐라 하는가?",3,1,2310018,0
2,2,"다음 중, 태양열 흡수가 잘 되는 색은?",3,1,2310019,0
2,2,"직각 이등변 삼각형에서 직각 이외의 꼭지점의 내각은 몇 도인가?",3,1,2310020,0
2,2,"우주에 있는, 강한 중력을 가져 빛마저 빠져나올 수 없는 천체는?",3,1,2310021,0
2,2,"육각형에서 내각의 합은 몇 도인가?",3,1,2310023,0
2,2,"일반적인 주사위의 눈의 수를 모두 더하면 얼마인가?",3,1,2310024,0
2,2,"「밀키웨이」라고도 불리는, 밤하늘에 있는 것은 무엇인가?",3,1,2310025,0
2,2,"다음 중, 원소의 이름이 아닌 것은 무엇인가?",3,1,2310026,0
2,2,"「1센티미터」는 몇 미터인가?",3,1,2310027,0
2,2,"소리의 「주파수」를 표시하는 단위는?",3,1,2310028,0
2,2,"열대 지방에서 강한 바람을 동반하는 돌발적인 강우를 뭐라 하는가?",3,1,2310030,0
2,2,"달에 있는 크레이터의 대부분은 어떻게 해서 생긴 것인가?",3,1,2310031,0
2,2,"지구의 공전 주기는 대략 얼마인가?",3,1,2310032,0
2,2,"보름달에서 다음 보름달까지의 기간은 어느 정도인가?",3,1,2310034,0
2,2,"지층에서 갈라진 부분을 따라 어긋나 있는 부분을 일반적으로 뭐라 하는가?",3,1,2310035,0
2,2,"물이 섭씨 100도에 도달하여 끓어오르는 것을 의미하는 말은?",3,1,2310036,0
2,2,"물의 응고점을 특별히 뭐라 부르는가?",3,1,2310037,0
2,2,"1kg의 추로 10cm 늘어나는 스프링을 20cm 늘리기 위해서는, 몇 kg의 추가 필요한가?",3,1,2310038,0
2,2,"0부터 9까지의 숫자를 모두 곱하면 몇이 되는가?",3,1,2310039,0
2,2,"다음 중, 태양이 달에 완전히 가려지는 것은 무엇인가?",3,1,2310041,0
2,2,"전기 회로에서, 전류가 흐르기 어려움을 나타내는 말은 무엇인가?",3,1,2310042,0
2,2,"전기 회로에 사용되는, 철사 등을 나선으로 감은 것을 뭐라 하는가?",3,1,2310043,0
2,2,"강수량을 표기하는 단위는?",3,1,2310044,0
2,2,"157을 십의 자리에서 반올림한 것은 다음 중 무엇인가?",3,1,2310045,0
2,2,"다음 계산식의 답 중 가장 큰 것은?",3,1,2310047,0
2,2,"가장 밝은 것은 무엇인가?",3,1,2310049,0
2,2,"다음 중, 원소가 아닌 한자는?",3,1,2310051,0
2,2,"도체와 절연체의 중간 성질을 가지는 물체는?",3,1,2310052,0
2,2,"다음 중, 지진의 초기 진동을 일으키는 것은?",3,1,2310053,0
2,2,"다음 중, 가장 무거운 것은?",3,1,2310054,0
2,2,"바닷물이 빠져 수위가 가장 낮아진 상태를 뭐라 하는가?",3,1,2310056,0
2,2,"삼각형의 면적을 구하는 공식에서 관계없는 요소는?",3,1,2310059,0
2,2,"하늘에서 떨어지지 않는 것은?",3,1,2310060,0
2,1,"1500루피를 20％ 할인하면?",3,1,2311001,0
2,1,"1개에 70루피인 사과가 9개 있습니다. 전부 사면 얼마입니까?",3,1,2311002,0
2,1,"8000루피를 20％ 할인하면?",3,1,2311003,0
2,1,"솔의 탑 아래에 있는 도시의 명칭은?",3,1,2311004,0
2,1,"1개에 750루피인 고급 푸딩과 1개에 350루피인 푸딩을 샀을 때, 합계는 얼마인가?",3,1,2311005,0
2,2,"북극은 북위 몇 도인가?",3,2,2320001,0
2,2,"오각형에 대각선은 몇 개 있는가?",3,2,2320004,0
2,2,"밤하늘에 빛나는 전갈자리에서 가장 밝은 별은 무엇인가?",3,2,2320005,0
2,2,"화학식 C8H7N3O2. 범죄 수사 등에 이용되는, 혈액에 대해 푸르스름한 빛을 내는 화합물은?",3,2,2320006,0
2,2,"태양의 표면은 대략 몇 ℃인가?",3,2,2320008,0
2,2,"포도당이 여러 개 엮인 다당류를 특별히 뭐라 하는가?",3,2,2320009,0
2,2,"일반적인 주사위에서 눈의 수를 모두 곱하면 몇이 되는가?",3,2,2320010,0
2,2,"3개의 동전을 던져서, 모두 뒷면이 나올 확률은 몇인가?",3,2,2320011,0
2,2,"삼각함수의 「정접」은 다음 중 무엇인가?",3,2,2320013,0
2,2,"계산의 답 중에서, 「몫」이라고 부르는 것은 무엇인가?",3,2,2320014,0
2,2,"다음 중, 녹말을 검출할 수 있는 화약 약품은?",3,2,2320016,0
2,2,"「전기 회로 상의 임의의 분기점에 들어오는 전류의 합은 거기서 나가는 전류의 합과 동일하다」, 이 법칙은?",3,2,2320017,0
2,2,"88성좌 중에서 유일하게 곤충의 이름이 붙어 있는 것은?",3,2,2320018,0
2,2,"태양계 유일의 항성은?",3,2,2320020,0
2,2,"한국의 기압배치에서 「서고동저」라고 하면 어떤 계절인가?",3,2,2320021,0
2,2,"원자 번호 2, 원소 기호 He인 원소는 무엇인가?",3,2,2320022,0
2,2,"원자 번호 10, 원소 기호 Ne인 원소는 무엇인가?",3,2,2320025,0
2,2,"대분수란, 진분수와 무엇을 조합한 분수인가?",3,2,2320026,0
2,2,"교류 회로에서 전압과 전류의 비를 뭐라 하는가?",3,2,2320029,0
2,2,"옛날에는 체온계 등에 사용되었던, 원소 기호 Hg인 물질은?",3,2,2320030,0
2,2,"조석은 하루에 몇 번 일어나는가?",3,2,2320031,0
2,2,"조석이 일어나는 원인은?",3,2,2320032,0
2,2,"소듐의 원소 기호는?",3,2,2320033,0
2,2,"칼슘의 원소 기호는?",3,2,2320034,0
2,2,"「규칙성을 가지고 배열된 고체 물질」이라고 하면 무엇인가?",3,2,2320035,0
2,2,"남극에서 새해 첫 해돋이를 볼 수 있는 것은 한 해에 몇 번인가?",3,2,2320036,0
2,2,"분수에서 선 아래에 쓰이는 숫자는 무엇인가?",3,2,2320037,0
2,2,"「연소」란, 물질과 무엇이 화합되는 현상인가?",3,2,2320040,0
2,2,"유사 이래, 분화된 기록이 없는 화산을 특별히 뭐라 하는가?",3,2,2320041,0
2,2,"한국에서 「석면」이라고도 불리며, 폐암 등의 위험성이 지적되고 있는 물질은 무엇인가?",3,2,2320042,0
2,2,"삼각주의 다른 이름은?",3,2,2320043,0
2,2,"「아쿠에리어스」라고 하면 무슨 자리를 말하는 것인가?",3,2,2320044,0
2,2,"「레오」라고 하면 무슨 자리를 말하는 것인가?",3,2,2320045,0
2,2,"다음 중, 입방체에 없는 것은?",3,2,2320046,0
2,2,"가장 작은 소수는?",3,2,2320049,0
2,2,"시속 100km인 차가 15분 달리면, 몇 km 이동한 셈이 되는가?",3,2,2320050,0
2,2,"일기도에 그려지는 난기단과 한기단의 경계가 지표에서 섞이는 부분을 뭐라 하는가?",3,2,2320051,0
2,2,"튼튼한 합금 「두랄루민」의 주된 재료는?",3,2,2320053,0
2,2,"다음 중, 지구는 어디에 해당하는가?",3,2,2320054,0
2,2,"북반구와 남반구가 다른 것은?",3,2,2320056,0
2,2,"전기 회로에 붙여 발화 등으로부터 기기를 보호하기 위한 비품을 뭐라 하는가?",3,2,2320057,0
2,2,"한국에서 「무지개의 일곱 색깔」을 말할 때, 정가운데는 무슨 색인가?",3,2,2320058,0
2,2,"1kg의 물체에 1m/s²의 가속도를 발생시키는 힘을 1로 하는 단위는?",3,2,2320059,0
2,2,"숫자의 적분에 사용하며 S를 위아래로 길게 한 것 같은 기호를 뭐라 하는가?",3,2,2320060,0
2,2,"지구본에 있는 회귀선은 몇 줄인가?",3,2,2320061,0
2,1,"공기 저항을 고려하지 않는 경우, 리마, 쿄우카, 페코린느가 2미터 위의 절벽에서 점프했을 때, 지면에 먼저 착지하는 것은 누구인가?",3,2,2321001,0
2,1,"어업이 발달한 항구 마을. 한번은 바다의 물을 모두 빼낸 적도 있다. 이 장소의 명칭은?",3,2,2321002,0
2,1,"수인족의 나라로, 마호 일행의 고향이기도 하다. 이 장소의 명칭은?",3,2,2321003,0
2,1,"동국의 문화를 느낄 수 있는 마을의 명칭은?",3,2,2321004,0
2,1,"【트와일라이트 캐러밴】 전원에게 1개에 500루피인 크레이프를 사 줬을 경우, 합계는 얼마가 되는가?",3,2,2321005,0
2,2,"천체의 외부에서 오는 입사광에 대한 반사광의 비를 뭐라 하는가?",3,3,2330001,0
2,2,"밤하늘에 빛나는 88성좌 중에서 1등성이 포함된 별자리는 몇 개인가?",3,3,2330002,0
