exskill_display,start_time,unit_name,only_disp_owned,guild_id,cutin2_star6,cutin_2,cutin_1,cutin1_star6,comment,original_unit_id,end_time,unit_id,rarity,atk_type,normal_atk_cast_time,search_area_width,prefab_id,kana,move_speed,prefab_id_battle,se_type,motion_type,is_limited
0,"2022/06/30 15:00:00","아오이(작업복)",0,9,0,0,116701,116701,"【물리】중열에서 적을 방해하는 작업복 차림의 외톨이 엘프. 우정의 인연으로 묶인 『마이 프렌드 군』과 발사하는 UB는 적의 움직임을 저지하고 물리 방어력을 극적으로 낮춘다.",0,"2030/12/31 15:00:00",116701,3,1,1.82,527,116701,"아오이",450,0,33,33,0
0,"2022/06/30 15:00:00","타마키(작업복)",0,8,0,0,116801,116801,"【물리】전열에서 붕어빵 도구를 한 손에 들고 악을 토벌하는 판매원 고양이 소녀. 아군 전체의 물리 공격력 증가와 TP를 회복하며, UB로 자신의 공격력을 추가로 특대 강화해 경이로운 위력을 발휘한다.",0,"2030/12/31 15:00:00",116801,1,1,2.295,216,116801,"타마키",450,0,2,2,1
0,"2022/07/15 15:00:00","미후유(작업복)",0,8,0,0,116901,116901,"【물리】전열에서 모두의 방패가 되어 진격하는 알바 리더. 배틀 초반에는 물리 공방 양쪽을 스킬로 강화. UB 발동마다 자신의 크리티컬을 증가시켜 맹렬한 공격을 계속한다.",0,"2030/12/31 15:00:00",116901,3,1,2.065,275,116901,"미후유",450,0,6,6,0
0,"2025/09/26 15:00:00","에리코(여름)",0,11,0,0,117001,117001,"【물리】중열에서 불꽃을 두르고 땅거미를 수놓는 한여름의 파괴사. 두 가지 스킬로 물리 방어력을 낮추고 데미지양에 따라 크리티컬 상승이 연장되는 UB로 눈앞의 적을 쳐부순다.",0,"2025/10/01 14:59:59",117001,3,1,1.55,407,117001,"에리코",450,0,3,3,1
0,"2022/08/12 15:00:00","시즈루(여름)",0,6,0,0,117101,117101,"【물리】전열에서 견고하게 동료를 지키는 해변의 누나. 물리 방어력이 높을수록 효과가 높아지는 여러 스킬을 정교하게 다뤄 방어와 보조 역할을 하면서 범위 공격으로 공격 역할도 소화한다.",0,"2030/12/31 15:00:00",117101,3,1,2.0,163,117101,"시즈루",450,0,5,5,0
0,"2025/09/26 15:00:00","노조미(여름)",0,10,0,0,117201,117201,"【물리】중열에서 모두를 응원하는 한여름의 톱 아이돌. 모든 스킬로 아군 전체의 물리 공격을 서포트하고 배틀 중반부터 아군 전체의 TP를 회복해 모두를 승리로 이끈다.",0,"2025/10/01 14:59:59",117201,3,1,2.09,417,117201,"노조미",450,0,4,4,1
0,"2022/09/13 15:00:00","치카(여름)",0,10,0,0,117301,117301,"【마법】중열에서 수호의 찬가를 바치는 여름 바다의 가희. 배틀을 시작할 때 아군의 마법 방어를 대폭 강화하고 흡수 배리어와 HP 회복 스킬로 어떤한 맹공이 쏟아져도 아군을 지킨다.",0,"2030/12/31 15:00:00",117301,3,2,2.07,520,117301,"치카",450,0,7,7,0
0,"2022/08/29 15:00:00","츠무기(여름)",0,10,0,0,117401,117401,"【물리】중열에서 적을 끌어당겨 진형을 무너뜨리는 해질 무렵의 재단사. 공격력이 가장 높은 적을 적진에서 아군 진영으로 끌어당기면서 속박과 행동 속도 감소를 연계한 스킬로 적의 자유를 구속한다.",0,"2030/12/31 15:00:00",117401,1,1,2.42,355,117401,"츠무기",450,0,1,1,1
0,"2022/10/02 15:00:00","미츠키(오에도)",0,11,0,0,117501,117501,"【물리】중열에서 전황의 모든 것을 응시하는 척안의 무면허 의사. HP가 낮은 적을 속박해 방어력 감소 스킬을 쓰면서 저주가 매초 증가하는 지속 데미지로 적의 목숨을 시시각각 침식한다.",0,"2030/12/31 15:00:00",117501,3,1,2.4,552,117501,"미츠키",450,0,5,5,0
0,"2022/10/13 15:00:00","유키(오에도)",0,12,0,0,117601,117601,"【마법】후열에서 방황하는 모두를 구하는 백의를 입은 미의 상징. 가장 낮은 아군 하나의 TP를 회복하고 HP 회복 스킬로 보호하며, 마법 공격력 증가 스킬로 단숨에 함락시킨다.",0,"2030/12/31 15:00:00",117601,3,2,2.0,798,117601,"유키",450,0,7,7,0
0,"2025/10/19 15:00:00","카오리(할로윈)",0,4,0,0,117701,117701,"【물리】전열의 적을 궁지로 몰아넣을 만큼 힘을 늘리는 정취 있는 남국의 소녀. 적의 체력이 적을수록 효과가 높아지는 공격력 증가 스킬과 데미지양을 증가시키는 공격 스킬로 적을 놓치지 않고 처리한다.",0,"2025/10/26 14:59:59",117701,3,1,2.17,156,117701,"카오리",450,0,1,1,1
0,"2022/10/31 15:00:00","니논(할로윈)",0,12,0,0,117801,117801,"【물리】중열에서 물리 공격 타입 아군을 강화하는 닌자. 아군의 물리 공격력 증가과 행동 속도 증가 스킬 효과로 아군 전체의 공격력을 끌어올려 승리의 피리를 분다.",0,"2030/12/31 15:00:00",117801,1,1,2.25,518,117801,"니논",450,0,36,36,1
0,"2022/11/15 15:00:00","스즈나(할로윈)",0,15,0,0,117901,117901,"【물리】후열에서 공격자를 노리는 소악마 카리스마 모델. 유혹 상태라면 위력이 증가하는 공격 스킬과 TP를 빼앗는 방해 스킬을 발사하여 물리 공격력이 가장 높은 적을 저격한다.",0,"2030/12/31 15:00:00",117901,3,1,1.97,761,117901,"스즈나",450,0,8,8,0
0,"2025/10/26 15:00:00","크레짓타",0,0,0,0,118001,118001,"【물리】후열에서 공격과 적의 약체화라는 두 가지 역할을 훌륭히 해내는 여상인. 살아있는 금화가 가득 찬 지갑을 던지는 기습과 금화 폭풍을 일으키는 공격으로 상대의 방어를 크게 무너뜨린다.",0,"2025/10/31 14:59:59",118001,3,1,1.97,751,118001,"크레짓타",450,0,35,35,1
0,"2026/01/30 15:00:00","란파",0,19,0,0,118101,118101,"【마법】후열에서 아름다운 선율을 만들어 지원하는 유적한 가희. 아군 강화와 적의 약화 양 방면에서 보조하고, 소환한 광석의 비룡과 파상 공격으로 적을 진압한다.",0,"2026/02/02 14:59:59",118101,3,2,2.07,782,118101,"란파",450,0,7,21,1
0,"2026/01/30 15:00:00","미소라",0,19,0,0,118201,118201,"【마법】후열에서 웃는 얼굴과 함께 파괴를 흩뿌리는 발랄 소녀★ 적 최대 셋에게 착탄하는 스킬과 UB는 【PSI★충전】 상태에서 마법 방어력 감소 효과를 추가하고 방해하는 자들을 섬멸한다.",0,"2026/02/02 14:59:59",118201,3,2,1.7,730,118201,"미소라",450,0,0,0,1
0,"2022/09/29 15:00:00","하츠네(하츠네＆시오리)",1,0,0,0,0,0,"",180701,"2030/12/31 15:00:00",118301,3,0,0.0,732,118301,"하츠네",0,0,0,0,1
0,"2022/09/29 15:00:00","시오리(하츠네＆시오리)",1,0,0,0,0,0,"",180701,"2030/12/31 15:00:00",118401,3,0,0.0,732,118401,"시오리",0,0,0,0,1
0,"2022/11/15 15:00:00","카린",0,0,0,0,118501,118501,"【마법】후열에서 모두를 지탱하는 길드 관리 협회의 직원. 통상 공격 대신 아군의 능력을 끌어올리는 마법을 걸어 아군의 수호나 적을 방해하는 등, 완벽한 서포트를 소화한다.",0,"2030/12/31 15:00:00",118501,1,2,2.0,787,118501,"카린",450,0,37,37,1
0,"2025/09/15 15:00:00","네비아",0,0,0,0,118601,118601,"【마법】후열을 뛰쳐나와 온갖 장난질을 하는 환혹의 요정. 적진을 제멋대로 날아다니며, 적의 공격을 수포로 만들고, UB로 4종류의 방해 효과를 무작위로 입혀서 대혼란에 빠트린다.",0,"2030/12/31 15:00:00",118601,3,2,2.0,826,118601,"네비아",450,0,0,0,1
0,"2022/12/04 15:00:00","이오(느와르)",0,15,0,0,119001,119001,"【마법】후열에서 마법 공격을 하는 적을 방해하는 어둠의 선생님. 마법 공격력이 가장 높은 적을 유혹과 TP 감소로 방해하고 TP 회복 스킬로 아군을 엄호해 전황을 지배한다.",0,"2030/12/31 15:00:00",119001,3,2,2.27,714,119001,"이오",450,0,7,7,0
0,"2022/12/15 15:00:00","쿠우카(느와르)",0,12,0,0,119101,119101,"【마법】전열에서 맹공을 배리어로 받아내는 어둠의 마조히스트 소녀. 마법 공격력이 가장 높은 아군의 마법 공격력과 크리티컬을 증가시키고 마법 방어력 감소 스킬로 적을 두려움에 빠뜨린다.",0,"2030/12/31 15:00:00",119101,3,2,2.545,143,119101,"쿠우카",450,0,7,26,0
0,"2022/12/29 15:00:00","마히루(크리스마스)",0,5,0,0,119201,119201,"【물리】중열에서 아군을 지원하고 보호하는 크리스마스이브의 목장 주인. 범위 내의 적을 넉백시켜 상대의 대열을 무너뜨리고 전체 물리 배리어 전개와 단일 HP 회복으로 격전을 승리로 이끈다.",0,"2030/12/31 15:00:00",119201,1,1,2.19,397,119201,"마히루",450,0,6,6,1
0,"2023/01/20 15:00:00","리노(크리스마스)",0,6,0,0,119301,119301,"【물리】후열에서 공격과 지원을 담당하는 성야의 궁수. 물리 공격력과 물리 크리티컬 증가 스킬로 주위를 강화, 크리티컬로 위력이 증대하는 UB로 적을 분쇄한다.",0,"2030/12/31 15:00:00",119301,3,1,1.97,762,119301,"리노",450,0,8,8,0
0,"2023/03/02 15:00:00","페코린느",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",119401,1,0,0.0,0,119401,"페코린느",0,0,5,0,0
0,"2023/03/02 15:00:00","콧코로",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",119501,1,0,0.0,0,119501,"콧코로",0,0,6,6,0
0,"2023/03/02 15:00:00","캬루",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",119601,1,0,0.0,0,119601,"캬루",0,0,7,7,0
0,"2023/03/02 15:00:00","셰피",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",119701,3,0,0.0,0,119701,"셰피",0,0,4,4,0
0,"2026/01/22 15:00:00","미야코(크리스마스)",0,14,0,0,119901,119901,"【물리】중열에서 아군을 푸딩으로 강화하는 성스러운 유령 소녀. 물리 공력력과 물리 크리티컬을 증가시키는 푸딩 파워 필드로 자신의 스킬도 강화해 맹공을 펼친다.",0,"2026/01/30 14:59:59",119901,3,1,2.17,302,119901,"미야코",450,0,1,1,1
0,"2025/04/19 15:00:00","시즈루(느와르)",0,6,0,0,120001,120001,"【물리】전열에서 맹공으로부터 아군을 수호하는 어둠의 누나. 전투 시작 시 행동 불능 무효 스킬로 주위의 아군을 지키고 범위를 속박하는 스킬로 적을 견제해 전황을 바꾼다.",0,"2025/04/25 14:59:59",120001,3,1,2.375,190,120001,"시즈루",450,0,5,5,1
0,"2015/04/01 15:00:00","이오(느와르)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",120101,3,0,0.0,0,120101,"이오",0,0,7,7,0
0,"2015/04/01 15:00:00","쿠우카(느와르)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",120201,3,0,0.0,0,120201,"쿠우카",0,0,7,26,0
0,"2015/04/01 15:00:00","시즈루(느와르)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",120301,3,0,0.0,0,120301,"시즈루",0,0,5,7,0
0,"2023/01/30 15:00:00","미미(리틀 리리컬)",1,0,0,0,0,0,"",180801,"2030/12/31 15:00:00",120401,3,0,0.0,465,120401,"미미",0,0,0,0,1
0,"2023/01/30 15:00:00","미소기(리틀 리리컬)",1,0,0,0,0,0,"",180801,"2030/12/31 15:00:00",120501,3,0,0.0,465,120501,"미소기",0,0,0,0,1
0,"2023/01/30 15:00:00","쿄우카(리틀 리리컬)",1,0,0,0,0,0,"",180801,"2030/12/31 15:00:00",120601,3,0,0.0,465,120601,"쿄우카",0,0,0,0,1
0,"2026/02/13 15:00:00","셰피(새해)",0,1,0,0,120701,120701,"【물리】전열에서 눈꽃 흩날리는 맑은 하늘을 나아가는 신춘 빙룡 소녀. UB로 나타나게 하는 빙룡의 엄니로 아군의 강화 스킬을 높이고 자신의 범위 공격 기술과 함께 격렬한 공격으로 적진을 동멸한다.",0,"2026/02/18 14:59:59",120701,3,1,1.84,283,120701,"셰피",450,0,4,22,1
0,"2023/01/30 15:00:00","루카(새해)",0,2,0,0,120801,120801,"【물리】전열에서 설월화의 춤을 바치는 신춘 누님. 공격을 맞을 때마다 증가하는 【검의 각인】으로 UB와 스킬 위력을 상승, 순간의 참격으로 적을 압도한다.",0,"2030/12/31 15:00:00",120801,1,1,1.3,193,120801,"루카",450,0,4,22,1
0,"2026/02/13 15:00:00","이리야(새해)",0,12,0,0,120901,120901,"【마법】중열에서 자신의 피를 대가로 힘을 발휘하는 신춘 흡혈귀. 자신의 HP를 소비해서 날리는 강력한 스킬과, 적에게서 TP를 흡수하는 스킬을 자유자재로 다루며 눈앞의 적을 격멸한다.",0,"2026/02/18 14:59:59",120901,3,2,1.425,424,120901,"이리야",450,0,3,38,1
0,"2025/03/20 15:00:00","페코린느(오버로드)",0,1,0,0,121001,121001,"【물리】전열에서 동료와의 인연을 힘으로 바꾸어 싸우는 배고픈 공주. 적의 HP 상태에서 지속적 물리 공격력 상승과, 단시간의 특대 공격력 상승＆자기 TP 회복을 적절하게 써서 전황을 일변시킨다.",0,"2025/03/28 14:59:59",121001,3,1,2.25,164,121001,"페코린느",450,0,5,41,1
0,"2025/03/20 15:00:00","캬루(오버로드)",0,1,0,0,121101,121101,"【마법】중열에서 동료와의 인연을 힘으로 바꾸어 싸우는 새침데기 고양이 소녀. 적을 방해하는 스킬과, UB로 적 전체를 패닉 상태로 만들고, 이미 패닉 상태인 적의 TP를 감소, 전장 전체를 장악한다.",0,"2025/03/28 14:59:59",121101,3,2,2.07,588,121101,"캬루",450,0,7,42,1
0,"2023/03/09 15:00:00","라비리스타(오버로드)",0,6,0,0,121201,121201,"【물리】전열에서 세계의 이치를 모두 바라보는 『미궁여왕』. 아군을 공격 면에서 강화, 전체에 지속적 HP 회복 부여 스킬로 전선을 정돈하고, 자신의 압도적인 힘으로 적을 섬멸한다.",0,"2030/12/31 15:00:00",121201,1,1,1.55,260,121201,"라비리스타",450,0,4,40,1
0,"2023/04/01 15:00:00","쿠루미(무대)",0,3,0,0,121301,121301,"【물리】후열에서 모두를 위해 결의하고 분발하는 작은 여배우. 남은 HP가 많을수록 물리 공격력이 증가하고, 물리 공격 무효 배리어 스킬 및 HPㆍTP 지속적 회복으로 아군을 지원한다.",0,"2030/12/31 15:00:00",121301,3,1,1.9,731,121301,"쿠루미",450,0,3,3,0
0,"2023/04/13 15:00:00","미사키(무대)",0,15,0,0,121401,121401,"【마법】후열에서 뒤의 아군을 강화하는 마법 소녀의 간판 아가씨. 후열의 아군을 배리어와 지속적 TP 회복으로 지원하고, 자신의 마법 공격력에 따라 강화된 공격력 증가 스킬로 북돋는다.",0,"2030/12/31 15:00:00",121401,3,2,2.27,742,121401,"미사키",450,0,7,7,0
0,"2025/05/12 15:00:00","아유미(괴도)",0,12,0,0,121501,121501,"【물리】중열에서 어두운 밤에 몸을 숨기는 신출귀몰 괴도 소녀. 적의 눈앞에서 자취를 감추는 은밀 스킬 및 멀리 있는 적에게 TP 감소 스킬을 구사해 적진 후방에서 와해시킨다.",0,"2025/05/15 14:59:59",121501,3,1,2.0,590,121501,"아유미",450,0,6,6,1
0,"2023/05/15 15:00:00","이노리(괴도)",0,17,0,0,121601,121601,"【물리】전열에서 어둠을 틈타 회심의 일격을 가하는 괴도 드래곤. 은밀 효과 중, 데미지 (대) 증가하고 반드시 크리티컬 히트하는 UB와 스킬 구사로 안정된 데미지를 적에게 입힌다.",0,"2030/12/31 15:00:00",121601,3,1,1.425,292,121601,"이노리",450,0,3,3,0
0,"2023/05/30 15:00:00","아키노(아키노＆사렌)",1,0,0,0,0,0,"",180901,"2030/12/31 15:00:00",121701,3,0,0.0,421,121701,"아키노",0,0,0,0,1
0,"2023/05/30 15:00:00","사렌(아키노＆사렌)",1,0,0,0,0,0,"",180901,"2030/12/31 15:00:00",121801,3,0,0.0,421,121801,"사렌",0,0,0,0,1
0,"2023/06/13 15:00:00","안나(해적)",0,12,0,0,121901,121901,"【마법】전열에서 자신을 북돋아 높인 마력을 퍼붓는 창해의 명희. 발동할 때, 공격력과 크리티컬 시 데미지가 상승하는 UB와 자기희생을 치르는 강력한 범위 공격 기술로 적을 격멸한다.",0,"2030/12/31 15:00:00",121901,3,2,2.125,293,121901,"안나",450,0,5,5,0
0,"2023/06/02 15:00:00","시노부(해적)",0,14,0,0,122001,122001,"【물리】중열에서 방황하는 영혼을 풀어놓는 해성의 영능력자 소녀. 공격 시 부여하는 【영묘의 각인】을 구사, 데미지량 증가 스킬과 방어력 감소 UB로 적을 정화해서 없앤다.",0,"2030/12/31 15:00:00",122001,3,1,1.425,380,122001,"시노부",450,0,3,3,0
0,"2025/05/15 15:00:00","아오이(캠프)",0,9,0,0,122101,122101,"【물리】후열에서 수많은 화살을 쏘는 산속에 틀어박힌 외톨이 엘프. 물리 마법 무효 배리어로 버티고, 적 전체에 사격, 자신의 공간에 들어온 적에게 강력한 화살 비를 내려 소탕한다.",0,"2030/12/31 15:00:00",122101,1,1,1.97,731,122101,"아오이",450,0,35,35,1
0,"2023/06/29 15:00:00","유카리(캠프)",0,8,0,0,122201,122201,"【물리】중열에서 최고의 한 잔을 자연과 함께 즐기는 전직 성기사. 【행복한 한때】가 늘어날수록 아군의 물리 공격력 및 크리티컬 시의 데미지를 강력하게 강화하여 승리를 거머쥔다.",0,"2030/12/31 15:00:00",122201,3,1,1.84,419,122201,"유카리",450,0,4,4,0
0,"2023/07/17 15:00:00","밤피",0,0,0,0,122301,122301,"【마법】중열에서 어린 용과 함께 걷는 최강 흡혈 공주. 아군 전체의 강화와, 적의 TP를 흡수하는 스킬로 힘을 저장해 UB 발동 후 베스와 공투해 방어 감소와 강한 공격으로 공세에 나선다.",0,"2030/12/31 15:00:00",122301,3,2,1.425,564,122301,"밤피",450,0,43,43,0
0,"2023/08/01 15:00:00","히요리(여름)",0,8,0,0,122401,122401,"【물리】전열에서 모두에게 응원을 보내 고무하는 한여름의 기운찬 아가씨. 아군의 HP를 지속적으로 회복하고 행동 속도 증가 외, 아군의 수에 따라 크리티컬 강화와 공격력을 끌어올려 승리로 이끈다.",0,"2030/12/31 15:00:00",122401,1,1,2.42,264,122401,"히요리",450,0,1,1,1
0,"2025/09/26 15:00:00","레이(여름)",0,0,0,0,122501,122501,"【물리】전열에서 물칼의 가호를 두르고 수면을 달리는 물가의 검사. 크리티컬 시의 데미지를 향상시켜 UB 발동 때마다 휘감는 【물칼의 가호】로 모든 스킬 데미지를 올리고 적진을 꿰뚫는다.",0,"2025/10/01 14:59:59",122501,3,1,1.965,250,122501,"레이",450,0,4,4,1
0,"2023/08/16 15:00:00","유이(여름)",0,0,0,0,122601,122601,"【마법】중열에서 마법 캐릭터를 보조하는 잔잔한 바다의 마법사. 누적되는 공격 강화 스킬과 TP 회복, 물마 양면의 무효 배리어와 지속적인 HP 회복으로 공수 함께 아군을 지지해서 승리로 이끈다.",0,"2030/12/31 15:00:00",122601,3,2,2.27,554,122601,"유이",450,0,7,7,0
0,"2023/09/14 15:00:00","쿄우카(여름)",0,0,0,0,122701,122701,"【마법】후열에서 어려운 마법 연습에 힘쓰는 해변의 우등생. 랜덤으로 적 하나에게 명중하는 스킬의 위력은 공격 시에 부여하는 【버터플라이 씰】로 증폭하고 방어력도 감소시킨다.",0,"2030/12/31 15:00:00",122701,3,2,1.92,812,122701,"쿄우카",450,0,7,7,0
0,"2023/08/30 15:00:00","미소기(여름)",0,0,0,0,122801,122801,"【물리】전열에서 적 후방에 불꽃을 장치하는 시원한 밤바람의 장난꾸러기 아가씨. 적의 최전열을 스턴 상태로 만들어 발을 묶으면서, 최후열을 중심으로 한 UB로 좁은 범위의 적을 끌어들여 TP 감소로 공세를 막는다.",0,"2030/12/31 15:00:00",122801,1,1,2.295,237,122801,"미소기",450,0,1,1,1
0,"2025/09/26 15:00:00","미미(여름)",0,0,0,0,122901,122901,"【물리】중열에서 거대 풍선과 이리저리 뛰어다니는 여름빛 토끼 소녀. UB와 스킬로 모든 멀티 타깃에 추가 데미지를 입히고, 자기 강화와 방어력 감소로 강적의 브레이크를 노린다.",0,"2025/10/01 14:59:59",122901,3,1,2.25,361,122901,"미미",450,0,5,5,1
0,"2026/01/30 15:00:00","아메스",0,0,0,0,123001,123001,"【마법】후열에서 새로운 모습으로 기사의 모험을 서포트하는 요정. 데미지 컷, 방어력 증가, 무효 배리어로 아군을 지키며 배리어를 기점으로 하는 공격력과 TP 지원으로 공세로 전환한다.",0,"2026/02/02 14:59:59",123001,3,2,2.27,746,123001,"아메스",450,0,44,44,1
0,"2023/10/03 15:00:00","마호(탐험가)",0,0,0,0,123101,123101,"【마법】후열에서 봉제인형들과 대모험에 도전하는 마호 대원. 아군에게 부여하는 【폭신폭신 양털】은 데미지를 입을 때 소비되어 TP를 회복하고, 일기가성의 반격으로 활로를 개척한다.",0,"2030/12/31 15:00:00",123101,3,2,1.795,793,123101,"마호",450,0,7,7,0
0,"2023/10/16 15:00:00","아야네(탐험가)",0,0,0,0,123201,123201,"【물리】전열에서 파트너와 어려움을 넘어 맹진하는 아야네 대원. 운집한 적을 두 개의 범위 공격으로 단숨에 붙잡아, 주위 아군의 물리 공격력과 크리티컬 증가로 모험을 방해하는 벽을 쳐부순다.",0,"2030/12/31 15:00:00",123201,3,1,1.425,256,123201,"아야네",450,0,3,3,0
0,"2025/10/26 15:00:00","네아",0,0,0,0,123301,123301,"【물리】중열에서 점액을 흩뿌리는 노랑 슬라임 갸루. 스킬로 적 전체의 물리 공격 능력과 TP 상승을 저하시켜, UB로 슬라임화해서 모든 적을 공격하면서 무적 보디를 얻는다.",0,"2025/10/31 14:59:59",123301,3,1,1.62,350,123301,"네아",450,0,1,0,1
0,"2023/06/29 15:00:00","쥰(캠프)",0,0,0,0,0,0,"",0,"2030/12/31 15:00:00",123401,3,0,0.0,0,123401,"쥰",0,0,5,5,0
0,"2023/11/02 15:00:00","린(할로윈)",0,0,0,0,123501,123501,"【물리】중열에서 적을 장난으로 농락하는 공포의 강시 아가씨. 마법 공격력이 가장 높은 적에게 급습을 가해, TP와 마법 공격력 감소, 스턴 상태로 만드는 등의 방해 스킬로 기선을 제압한다.",0,"2030/12/31 15:00:00",123501,1,1,2.34,583,123501,"린",450,0,6,6,1
0,"2025/10/19 15:00:00","토모(할로윈)",0,0,0,0,123601,123601,"【물리】전열에서 동지와 힘을 합쳐 함께 싸우는 밤의 순찰 검사. 자신과 물리 공격력이 가장 높은 아군 하나의 공격력을 대폭으로 상승시켜, 눈에 보이지도 않는 검기로 고얀 놈을 처벌한다.",0,"2025/10/26 14:59:59",123601,3,1,1.965,262,123601,"토모",450,0,4,4,1
0,"2023/11/17 15:00:00","나나카(할로윈)",0,0,0,0,123701,123701,"【마법】후열에서 오타쿠 활동에 열심인 할로윈 마법 소녀. HP 회복량 감소로 적의 전략을 무너트리고, 데미지 필드와 대상의 수에 따라 화상의 위력을 증가시키는 열광의 불길이 적을 감싼다.",0,"2030/12/31 15:00:00",123701,3,2,2.07,741,123701,"나나카",450,0,7,21,0
0,"2025/12/27 15:00:00","크리스티나(와일드)",0,0,0,0,123801,123801,"【물리】전열에서 전장을 뛰어다니는 래빗 차림의 서약여군. 물리 공격을 모두 회피하는 스킬과 공격력 강화로 적진에 혼자 특수 공격을 걸고, UB의 범위 공격으로 적을 안에서부터 베어 쓰러트린다.",0,"2025/12/31 14:59:59",123801,3,1,2.295,238,123801,"크리스티나",450,0,1,1,1
0,"2023/12/15 15:00:00","마츠리(와일드)",0,0,0,0,123901,123901,"【물리】전열에서 엄마가 만들어준 갑옷을 입고 기합이 충만한 수인족 기사. 자신의 HP가 낮을수록 입히는 데미지와 무효 배리어의 내구력을 높여 방어력 감소와 영속 공격 증가로 활로를 개척한다.",0,"2030/12/31 15:00:00",123901,3,1,2.125,183,123901,"마츠리",450,0,2,2,0
0,"2026/01/22 15:00:00","아카리(크리스마스)",0,0,0,0,124001,124001,"【마법】중열에서 크리스마스이브 거리에 행복을 운반하는 쌍둥이 여동생 산타. 자신의 마법 공격력에 따라 효과가 오르는 아군 전체에 대한 공격력 강화에 더해, 단일 특대 마법 공격으로 승리의 선율을 연주한다.",0,"2026/01/30 14:59:59",124001,3,2,2.07,438,124001,"아카리",450,0,7,7,1
0,"2023/12/28 15:00:00","요리(크리스마스)",0,0,0,0,124101,124101,"【마법】중열에서 빛을 밝혀 행복을 전하는 쌍둥이 언니 산타. 가장 가까운 캐릭터 하나의 마법 공격력과 행동 속도 증가, TP 회복에 더해 모두를 지원하는 스킬로 크리스마스이브의 승리를 장식한다.",0,"2030/12/31 15:00:00",124101,1,2,1.965,433,124101,"요리",450,0,6,6,1
0,"2024/01/22 15:00:00","쥰(크리스마스)",0,0,0,0,124201,124201,"【물리】전열에서 아군을 비호하고 축복하는 성백의 기사단장. 스킬로 후방 아군의 공격 능력을 강화, TP 회복, 방어력 감소와 자신의 HP를 회복하는 UB로 승기를 잡는다.",0,"2030/12/31 15:00:00",124201,3,1,2.07,144,124201,"쥰",450,0,5,5,0
0,"2024/01/30 15:00:00","앤(앤＆글레어)",1,0,0,0,0,0,"",181001,"2030/12/31 15:00:00",124301,3,0,0.0,577,124301,"앤",0,0,0,0,1
0,"2024/01/30 15:00:00","글레어(앤＆글레어)",1,0,0,0,0,0,"",181001,"2030/12/31 15:00:00",124401,3,0,0.0,577,124401,"글레어",0,0,0,0,1
0,"2026/02/13 15:00:00","호마레(새해)",0,0,0,0,124501,124501,"【마법】후열에서 마력을 웃는 얼굴에 감춘 나들이옷 차림을 한 용의 우두머리. 자신의 공격 강화와 TP 회복을 하고, UB로 발동하는 서광의 낙루는 적의 수에 따라 위력과 방어력의 감소량을 올려서 모든 재액을 쫓는다.",0,"2026/02/18 14:59:59",124501,3,2,2.07,707,124501,"호마레",450,0,7,21,1
0,"2026/02/13 15:00:00","미사토(새해)",0,0,0,0,124601,124601,"【마법】후열에서 정성을 거듭하여 아군을 대접하는 접대원 차림의 선생님. 모든 스킬로 아군의 물리 공격력과 크리티컬 능력을 올려, 마법 방어, TP 상승 지원, HP · TP 회복으로 만복을 빈다.",0,"2026/02/18 14:59:59",124601,3,2,2.44,698,124601,"미사토",450,0,7,21,1
0,"2024/01/30 15:00:00","미츠키(새해)",0,0,0,0,124701,124701,"【물리】중열에서 긴 소매 예복 차림으로 여관을 도와주는 척안의 무면허 의사. 몽롱한 상태로 만든 적에게 공격 시, 스킬 데미지와 방어력 감소치가 상승하고 보랏빛 연기에 붙잡힌 적을 품위 있게 물리친다.",0,"2030/12/31 15:00:00",124701,1,1,2.24,590,124701,"미츠키",450,0,7,46,1
0,"2025/03/09 15:00:00","노조미(리버레이터)",0,0,0,0,124801,124801,"【물리】중열에서 미래를 믿고 희망의 불을 밝히는 톱 아이돌. 전투 시작 시 물리 캐릭터의 TP (특대) 회복과 적의 영속 물리 방어력 감소로 가세하며, 물리 공격 강화와 TP 회복으로 승리로 이끈다.",0,"2025/03/13 14:59:59",124801,3,1,2.14,423,124801,"노조미",450,0,4,0,1
0,"2024/02/29 15:00:00","카야(리버레이터)",0,0,0,0,124901,124901,"【물리】전열에서 앞장서서 미래를 거머쥐는 싸움꾼 드래곤족. 첫 공격을 대폭 강화하는 스킬로 자신의 공격력과 TP를 크게 높여, 위력을 더한 UB로 선제해 몰려드는 적을 쓰러뜨린다.",0,"2030/12/31 15:00:00",124901,1,1,1.965,170,124901,"카야",450,0,1,0,1
0,"2025/03/09 15:00:00","무이미(리버레이터)",0,0,0,0,125001,125001,"【물리】전열에서 파트너와 함께 내일로 나아가는 대악당 소녀. 자기 강화와 물리 방어력 감소를 구사하는 무이미와 UB 후에 일정 시간 함께 싸우는 오쿠토의 추가 공격으로 빛나는 미래를 되찾는다.",0,"2025/03/13 14:59:59",125001,3,1,1.965,221,125001,"무이미",450,0,5,0,1
