insert_word_type,unit_id,voice_id,description,id,trigger,time,beloved_step,face_id
0,116501,3,"이것은 발칙한\n귀여움이군요\n나한테 딱입니다",5021,3,0,1,1
0,116501,4,"고급스러운 향이 난다입니다\n보스가 되면\n방에 둬 주겠다입니다",5022,3,0,1,1
0,116501,5,"따뜻하네요\n잠깐 이대로\n잠시 휴식입니다…",5023,3,0,1,1
0,116501,7,"냠냠♪\n보스인 자, 먹지 않으면\n싸움은 할 수 없어요!",5025,3,0,1,1
0,116501,8,"보스라면 경제 서적 정도는\n…으. 어려워서\n못 읽어~입니다…",5026,3,0,1,1
0,102501,103,"당신은 덜렁이인 절\n받아 줘요…\n그래서 힘낼 수 있어요!",5028,1,0,12,1
0,102501,103,"뭐든 말씀해 주세요\n살짝 대담한\n것이라도… 장난~♪",5029,2,0,12,1
0,116601,1,"아~ 아~ 좋아,\n목 상태도 좋고\n힘내서 가이드를\n할까!",5030,1,0,1,1
0,116601,2,"자, 이만 가볼까\n가이드가\n지각해서야\n말이 안 되니까",5031,1,0,1,1
0,116601,3,"자연스럽게 드래곤족이\n여행 오거나\n하지 않으려나",5032,1,0,1,1
0,116601,4,"끓어오르는 가이드 목적지…\n화산, 마물의 보금자리…\n안 돼, 그런 곳은\n나밖에 못 가",5033,1,0,1,1
0,116601,5,"지난번에 갔던 절경\n스폿 좋았지\n아름다운 광경을 보는\n것도 좋은 거라니까",5034,1,0,1,1
0,116601,101,"오, 오늘은 그 애랑\n함께인가. 어쩐지\n의욕이 생겼어!",5035,1,0,4,1
0,116601,102,"그 애가 가이드해\n준다면\n어디에 가든\n즐겁겠지",5036,1,0,8,1
0,116601,1,"좋았어!\n어느 쪽이 능숙하게\n가이드 하는지\n대결하자!",5037,2,0,1,1
0,116601,2,"밥이라도 먹는 김에\n추천 가게의\n예비 조사라도 하자!",5038,2,0,1,1
0,116601,3,"꽤 괜찮지?\n이 차림. 너도\n만들어달라고 하면\n어때?",5039,2,0,1,1
0,116601,4,"평소에는 못 가는\n장소에 가보고 싶네\n너라면 어떤\n곳이 좋아?",5040,2,0,1,1
0,116601,101,"가이드 일은\n네가 더 잘하는 것 같아\n참고하도록 할게\n잘 부탁한다!",5041,2,0,4,1
0,116601,102,"네가 찾아온 가게\n꽤 좋아 보이잖아\n그렇지, 다음에 둘이서\n예비 조사 하러 가자!",5042,2,0,8,1
0,116601,1,"좋은 아침이네. 일하기\n딱 좋은 날이야!\n오늘도 잘 부탁해!",5043,2,1,1,1
0,116601,2,"좋아, 점심 먹자\n이 이후에도 계속 힘들게 일해야 하고\n밥을 거르면\n쓰러져 버리니까",5044,2,2,1,1
0,116601,3,"수고했어! 자, 그럼\n다음은 나랑\n놀아줘. 아직 더\n할 수 있잖아?",5045,2,3,1,1
0,116601,2,"가이드는 하루 종일\n계속 걸으니까\n느긋하게 좀\n쉴게",5047,3,0,1,1
0,116601,3,"이거, 어디서\n파는 걸까?\n기념품 정보도\n얻어둬야 해",5048,3,0,1,1
0,116601,4,"아로마 같은 건\n잘 모르지만\n기념품으로는 좋을지도\n기억해둘게",5049,3,0,1,1
0,116601,5,"몸이 따뜻해지면 마음도\n뜨거워지지\n일이 잘될\n것 같아",5050,3,0,1,1
0,116601,7,"뷔페인가\n이건 손님도\n기뻐할 것 같은데!",5052,3,0,1,1
0,116601,8,"오, 이런 장소가\n있었구나. 역시\n가끔은 공부도\n해둬야 하는 법이지",5053,3,0,1,1
0,116701,1,"알바 하는 곳에 잘\n적응할 수 있도록 미소 연습을!\n히, 히죽~…",5055,1,0,1,1
0,116701,2,"일하고 일하고 일하고\n…언젠가 그 앞에\n외톨이로서의 출구가\n보일지도…!",5056,1,0,1,1
0,116701,3,"알바에 대한 이미지 트레이닝을\n시작하겠습니다. 포즈를\n취하고… 좋아!\n각도를 바꿔서… 좋아!",5057,1,0,1,1
0,116701,4,"알바 동료로 들어가기\n위해서는 엄격한 수행이\n필수라고 들었어요…!",5058,1,0,1,1
0,116701,5,"계속해서 기술을 갈고닦아\n알바 동료로서\n인정받는 거예요!\n노려라, 장인의 기술…!",5059,1,0,1,1
0,116701,101,"그 사람이 응원해\n줘… 그러니까 반드시\n알바 동료의 테두리 안에\n들어가 보이겠어요…!",5060,1,0,4,1
0,116701,102,"그 사람이 있으면\n용기가 솟기 시작해요…\n외톨이 졸업을 꿈꿔도\n된, 다고…♪",5061,1,0,8,1
0,116701,1,"긴장되지만\n큰맘 먹고 말을\n걸어볼게요… 알바 동료로\n들어가기 위해…!",5062,2,0,1,1
0,116701,2,"외톨이인 제가\n장난감 만들기로\n타인과의 공동작업…!\n가, 감동이에요…!",5063,2,0,1,1
0,116701,3,"좋아하는 장난감이\n있나요? 저는\n물론 마이 프렌드\n군이에요!",5064,2,0,1,1
0,116701,4,"내가 만든 장난감도\n누군가의 친구가\n되었으면\n좋겠다…♪",5065,2,0,1,1
0,116701,101,"오늘도 내일도 알바\n네요! 알바\n동료가 생기는 날이\n기대돼요…♪",5066,2,0,4,1
0,116701,102,"외톨이 탈출을 목표로\n앞으로도 같이\n노력해요!\n노려라, 알바 동료!",5067,2,0,8,1
0,116701,1,"안녕하세요\n오늘도 기합을 넣고\n장난감을 만들게요!",5068,2,1,1,1
0,116701,2,"점심 시간이에요…♪\n물론 공장 구석에서\n혼밥이에요…!",5069,2,2,1,1
0,116701,3,"흐아암… 오늘도\n수고 많았습니다\n내일도 일할게요~!",5070,2,3,1,1
0,116701,2,"알바를 열심히 한 날은\n푹신푹신의 유혹에\n못 이겨요…",5072,3,0,1,1
0,116701,3,"이런 장난감\n아이디어도\n멋질지도…♪",5073,3,0,1,1
0,116701,4,"좋은 향기가 나는\n장난감은 어떨까…\n숲의 약초를 써서…",5074,3,0,1,1
0,116701,5,"따끈따끈…\n행복한 한때네요",5075,3,0,1,1
0,116701,7,"우물우물… 잔뜩\n먹고 혹독한 알바를\n극복할게요…!",5077,3,0,1,1
0,116701,8,"음음… 장난감\n설계도를 보는 것도\n공부가 되네요!",5078,3,0,1,1
0,116801,1,"으~음\n다음은 어떤 붕어빵을\n만들까냥…",5080,1,0,1,1
0,116801,2,"내가 파는\n붕어빵에는\n꿈이 가득 차있다냥!",5081,1,0,1,1
0,116801,3,"언젠가 반드시\n붕어빵 공장을\n재건해 보이겠다냥",5082,1,0,1,1
0,116801,4,"가끔 붕어빵 말고 다른\n간식도 먹는다냥\n예를 들면 마른 멸치라든가!",5083,1,0,1,1
0,116801,5,"나쁜 장사꾼이 있으면\n팬텀 캣에게\n알려라냥!",5084,1,0,1,1
0,116801,101,"너랑 같이 있으면\n붕어빵 아이디어가\n잇달아 떠오른다냥♪",5085,1,0,4,1
0,116801,102,"불가능한 일도\n너랑 같이 있으면\n가능할 것 같다냥♪",5086,1,0,8,1
0,116801,1,"뭐냥~?\n누나가 돌봐줬으면\n하는 거냥♪",5087,2,0,1,1
0,116801,2,"너, 마침 잘 왔다냥!\n나랑 라이벌 가게를\n시찰하러 가자냥!",5088,2,0,1,1
0,116801,3,"킁킁… 이 냄새!\n붕어빵 갖고 있으면\n줘라냥♪",5089,2,0,1,1
0,116801,4,"다음은 어떤 붕어빵을\n팔까냥~\n네 생각도 듣고 싶다냥",5090,2,0,1,1
0,116801,101,"팬텀 캣에게\n파트너가 필요하다냥\n예를 들면 너라든가…",5091,2,0,4,1
0,116801,102,"파트너!\n…라고 너를\n불러도 될까냥?",5092,2,0,8,1
0,116801,1,"일찍 일어나는 새가 벌레를\n잡는다냥, 오늘도 붕어빵\n잘 팔리기를냥!",5093,2,1,1,1
0,116801,2,"배고프다냥…\n식사로 붕어빵을\n먹겠다냥!",5094,2,2,1,1
0,116801,3,"고양이는 밤이 본 무대다냥\n하지만 나는…\n흐아암~ 졸려냥…",5095,2,3,1,1
0,116801,2,"푹신푹신냥~\n여기서 몸을 둥글게 말고\n한잠 자고 싶다냥",5097,3,0,1,1
0,116801,3,"이건…!\n고양이한테도 지지 않는\n귀여움이다냥…!",5098,3,0,1,1
0,116801,4,"좋은 향기냥~\n골골 하고 목이\n울릴 것 같다냥~",5099,3,0,1,1
0,116801,5,"흐냥~…\n이대로 일하지 않고\n몸을 말고 있고 싶다냥…",5100,3,0,1,1
0,116801,7,"장사는 싸움이다냥\n잔뜩 먹고\n잔뜩 일한다냥! ",5102,3,0,1,1
0,116801,8,"흠흠. 붕어빵의\n변형 레시피집…\n도움이 될 거다냥…",5103,3,0,1,1
0,102101,103,"연극 전에\n오빠 얼굴을\n보면 굉장히\n안정이 돼요…♪",5105,1,0,12,1
0,102101,103,"오빠가 더욱더\n날 봐줬으면 좋겠어…\n그러니까 저…\n강해지고 싶어요…!",5106,2,0,12,1
0,116901,1,"보다 더 효율적으로\n모두와 좋은 일을\n하고 싶다!",5107,1,0,1,1
0,116901,2,"다른 알바와의\n스케줄을\n조정해야 해…",5108,1,0,1,1
0,116901,3,"시급이 올랐어!\n공로를 인정받으면\n의욕이 생기지",5109,1,0,1,1
0,116901,4,"효율적으로 움직이면\n업무를 추가할 수 있어…\n불타오른다!",5110,1,0,1,1
0,116901,5,"장부 기입 비법…\n유카리 씨한테 배워\n볼까",5111,1,0,1,1
0,116901,101,"알바 리더로서\n모두를 엄격하게\n단련하겠어!",5112,1,0,4,1
0,116901,102,"싸움에서도 알바에서도\n너라면 안심하고\n등을 맡길 수 있어",5113,1,0,8,1
0,116901,1,"왜 그래?\n일 문제라면\n뭐든 상담해!",5114,2,0,1,1
0,116901,2,"과연 내 제자네\n이 정도면 안심하고\n일을 맡길 수 있겠어",5115,2,0,1,1
0,116901,3,"모두의 모범이 될\n일하는 모습을\n보여줘야지!",5116,2,0,1,1
0,116901,4,"너를… 좀 더\n의지해도\n괜찮을까…?",5117,2,0,1,1
0,116901,101,"후후, 너도 한 사람의\n알바 전사로서\n어엿하게 성장했구나!",5118,2,0,4,1
0,116901,102,"새로운 장난감\n기획서를 만들어봤어\n좀 검토해줄래?",5119,2,0,8,1
0,116901,1,"아침은 제일 효율이 좋은\n시간대야!\n열심히 일하겠어!",5120,2,1,1,1
0,116901,2,"자, 점심 먹으러 가자\n오늘의 한정 정식은\n뭘까… 기대되네♪",5121,2,2,1,1
0,116901,3,"벌써 이런 시간…\n잘 자고 내일에\n대비해야 해",5122,2,3,1,1
0,116901,2,"적당한 노동과 휴식의\n사이클이 최대 효율을\n만들어내는 거야… 후우…",5124,3,0,1,1
0,116901,3,"하아~ 정말 멋진\n포옹감이야…\n최고 효율의 힐링이네♪",5125,3,0,1,1
0,116901,4,"마음이 안정되는 향기네…\n어쩐지 집중력이\n높아진 느낌이 들어",5126,3,0,1,1
0,116901,5,"후우… 치유된다…\n일의 온오프\n전환은 중요하지",5127,3,0,1,1
0,116901,7,"일하기 위해서는\n에너지를 제대로\n보충해야 해",5129,3,0,1,1
0,116901,8,"효율을 올리기 위해\n생산관리 공부도\n해두고 싶어",5130,3,0,1,1
0,180301,1,"변신한 동안에\n이것저것 시험해두자\n우선은…",5132,1,0,1,1
0,180301,2,"날 수 있다는 건\n편리하네. 요리가\n따뜻한 사이에\n집에 가져갈 수 있어",5133,1,0,1,1
0,180301,3,"프린세스라…\n성미에는 안 맞지만\n꺼림칙하진 않아",5134,1,0,1,1
0,180301,4,"이 힘으로\n뭘 해야 하는지…\n검에게 물어봐야겠어",5135,1,0,1,1
0,180301,5,"변신했다 해도 나는 나\n일시적으로 강해지더라도\n근원이 약해서는 안 돼",5136,1,0,1,1
0,180301,101,"변신하지 않은 때라도\n그가 곁에 있으면\n힘이 솟아올라…",5137,1,0,4,1
0,180301,102,"내 마음…\n언젠가 전하겠어…\n…꼭 언젠가!",5138,1,0,8,1
0,180301,1,"누구랑 싸우는 거야?\n아니면 수행? 어느 쪽이든\n함께할게",5139,2,0,1,1
0,180301,2,"계속 변신하면\n얼마나 배가 고플지…\n나는 시도 안 할 테니까?",5140,2,0,1,1
0,180301,3,"진짜 프린세스가\n되는 건 거절이지만\n나이트가 있는\n건 믿음직해",5141,2,0,1,1
0,180301,4,"언제가 이 힘을\n누군가를 구하기 위해…\n싸움 말고 다른 데 쓸 때가\n오기를 바라",5142,2,0,1,1
0,180301,101,"네가 느꼈으면 좋겠어\n나에게 흘러오는\n너에게서 오는 힘을…\n그… 내… 마음도…",5143,2,0,4,1
0,180301,102,"마음을 고백한다는 것…\n그게 이렇게나\n어렵다니…\n그래도 언젠가 반드시…!",5144,2,0,8,1
0,180301,1,"안녕!\n변신하기 좋은 날씨네!\n… 후훗, 농담이야",5145,2,1,1,1
0,180301,2,"평소보다 많은\n점심 식사를 준비해야지\n변신이 풀리면 큰일이야",5146,2,2,1,1
0,180301,3,"오늘 하루 수고했어\n나도 슬슬 변신을\n풀고 쉴게",5147,2,3,1,1
0,180301,2,"변신하면\n움직이지 않아도\n배가 고파지는 걸까…?",5149,3,0,1,1
0,180301,3,"나도 너희 정도로\n귀여운 데가 있는 모습이\n된 걸까?",5150,3,0,1,1
0,180301,4,"향기에 대한 감각도\n평소보다 예민해진\n모양이야…",5151,3,0,1,1
0,180301,5,"고마운걸\n조금 발밑이\n차갑게 느껴지던 참이었어",5152,3,0,1,1
0,180301,7,"이건…!\n운반할 수 있도록\n개량할 수 없을까?",5154,3,0,1,1
0,180301,8,"할아버지께 받은\n기법서를 읽고\n초심으로 돌아가야지",5155,3,0,1,1
0,117001,1,"최강의 묘약을 만들어\n그분의 마음을\n내 뜻대로…",5157,1,0,1,1
0,117001,2,"여름이라면 바다에 수박\n불꽃놀이에 수영복…\n그리고 묘약이에요…",5158,1,0,1,1
0,117001,3,"그분의 마음을\n손에 넣기 위한\n준비를 진행하자\n이번 여름이야말로 확실하게…",5159,1,0,1,1
0,117001,4,"그분한테 접근하는\n벌레들을 어떻게\n처리할까…\n하여간 지긋지긋하기도 해라",5160,1,0,1,1
0,117001,5,"…쿡쿡\n약의 조합을 생각하는 시간은\n최고의 시간이에요…",5161,1,0,1,1
0,117001,101,"그분의 모든 것이\n어서 내 것이\n되기를…",5162,1,0,4,1
0,117001,102,"빙수도 불꽃도 바다도…\n당신이 있기 때문에…\n그래요, 당신은\n저의 모든 것이에요",5163,1,0,8,1
0,117001,1,"둘만의 여름을\n즐겨요…?\n…쿡쿡",5164,2,0,1,1
0,117001,2,"어머, 당신\n저한테 비밀로 어디에\n가려고 하시는\n건가요…?",5165,2,0,1,1
0,117001,3,"바다에 가지 않을래요?\n당신과 함께\n지내기에\n최고의 장소니까요…",5166,2,0,1,1
0,117001,4,"마침 알맞은 타이밍에\n오셨어요\n갓 만든 약을…\n자, 드세요… 쿡쿡",5167,2,0,1,1
0,117001,101,"여름 바다의 반짝임도\n당신의 존재가\n없으면 빛이\n바래요…",5168,2,0,4,1
0,117001,102,"저와 당신은\n맺어질 운명이에요…\n놓치지 않겠어요…",5169,2,0,8,1
0,117001,1,"일어나서 바로 보러\n와주다니\n드디어 제 반려자로서의\n자각이… 쿡쿡쿡",5170,2,1,1,1
0,117001,2,"식사는 아직인가요?\n특제 약초 런치를\n드세요… 쿡쿡",5171,2,2,1,1
0,117001,3,"제 꿈을 볼 수 있는 약을\n드릴게요…\n안녕히 주무세요\n당신… 쿡쿡",5172,2,3,1,1
0,117001,2,"좋은 감촉이에요…\n뭔가 생각하는 데도\n딱이고 잠이 오는 게\n옥의 티지만요…",5174,3,0,1,1
0,117001,3,"이런 데\n휘발성 약을 넣는\n것도 하나의 방법이죠",5175,3,0,1,1
0,117001,4,"이 향기… 개발 중인\n약에 쓸 수 있을\n것 같아요… 쿡쿡",5176,3,0,1,1
0,117001,5,"그분의\n따스함이\n생각나네요…",5177,3,0,1,1
0,117001,7,"맛있어… 이 맛이라면\n약을 섞어도 위화감은\n없을 것 같네요…",5179,3,0,1,1
0,117001,8,"이 약의 제조법…\n다음에 시험해보죠\n물론 그분이\n드셔서…",5180,3,0,1,1
0,117001,10,"둘이 탈 수 있으면\n좋겠네요…",5182,3,0,1,1
0,117001,11,"푹신푹신해요…\n그분의 몫도\n탐나요…",5183,3,0,1,1
0,101701,103,"오늘은 너랑\n언제까지나 노래하고\n춤추고 싶은 기분이야~♪",5184,1,0,12,1
0,101701,103,"아하~♪\n네 옆은 고향보다\n안정될지도~…♪",5185,2,0,12,1
0,117101,1,"이 수영복…\n제일 먼저 동생한테\n보여주고 싶어♪",5186,1,0,1,1
0,117101,2,"동생을 몰래\n바다로 옮겨서…\n서프라이즈 해야지♪",5187,1,0,1,1
0,117101,3,"평소와 다른 머리 모양을\n해봤는데…\n마음에 들어할까",5188,1,0,1,1
0,117101,4,"바다는 기대되지만\n살이 타지 않도록\n조심해야 해",5189,1,0,1,1
0,117101,5,"아직일까, 동생\n수영복 입은 누나가\n마중 나왔어♪",5190,1,0,1,1
0,117101,101,"바다가 보이는 집에서\n동생이랑 같이\n살고 싶다~",5191,1,0,4,1
0,117101,102,"동생의 수영복…\n어떤 느낌일까\n…아, 상상했더니\n설레서… 에헤헤",5192,1,0,8,1
0,117101,1,"요놈~ 수영복 입은 누나는\n만지기 금지♪\n…장난이다?",5193,2,0,1,1
0,117101,2,"왜?\n후후, 몇 번이든\n불러도 돼♪",5194,2,0,1,1
0,117101,3,"바다에서 길을\n잃지 않도록\n손을 잡자♪",5195,2,0,1,1
0,117101,4,"누나가\n바다 즐기는 법을\n가르쳐줄게!",5196,2,0,1,1
0,117101,101,"와, 동생\n어딜 만지는 거야?\n정말~ 놀랐다고♪",5197,2,0,4,1
0,117101,102,"누나, 바다에서도\n계속 널 보고 있어\n…안심해",5198,2,0,8,1
0,117101,1,"아직 졸려 보이네?\n자, 바다가 기다려\n얼른 일어나, 일어나♪",5199,2,1,1,1
0,117101,2,"괜찮아, 안 피곤해?\n바다에서 놀다 지쳤을 때는\n순순히 휴식을 취하자",5200,2,2,1,1
0,117101,3,"자, 얼른 안 자면\n내일도 누나랑\n못 논다♪",5201,2,3,1,1
0,117101,2,"해이해진 누나를\n동생에게\n보여줄 순 없어~",5203,3,0,1,1
0,117101,3,"후후, 귀엽네♪\n동생이 들면\n더 귀여울 거야♪",5204,3,0,1,1
0,117101,4,"좋은 향기네…\n예전과 다른 누나가\n될 것 같아…♪",5205,3,0,1,1
0,117101,5,"따뜻하다~♪\n자, 동생도\n이리 와♪",5206,3,0,1,1
0,117101,7,"잘 먹고 언제든\n동생이 부르는 소리에\n응답할 준비를…!",5208,3,0,1,1
0,117101,8,"동생의 수영복 사진\n이 근처에 숨겨\n둘까",5209,3,0,1,1
0,117101,10,"이 아이의 등에 올라타\n누나와 동생의\n낙원으로… 농~담♪",5211,3,0,1,1
0,117101,11,"바다가 느껴지는 감촉이네\n동생과의 즐거운 여름이\n떠오른다…♪",5212,3,0,1,1
0,117201,1,"이 여름, 누구보다\n반짝반짝 빛날 거야!\n왜냐면 나는\n아이돌이니까!",5213,1,0,1,1
0,117201,2,"양산에다 팔토시\n모자에 선글라스…\n자외선 대책은 완벽!",5214,1,0,1,1
0,117201,3,"비장의\n서머 송을\n모두에게 전할게!",5215,1,0,1,1
0,117201,4,"아무것도 하지 않는 건\n고역일지도…\n그 애, 빨리 안 올려나?",5216,1,0,1,1
0,117201,5,"라무네는\n여름이란 느낌이 들지\n나중에 그 애랑 마셔야지♪",5217,1,0,1,1
0,117201,101,"여름은 사랑의 계절!\n타오르는 듯한 사랑…\n언젠가 해보고 싶어",5218,1,0,4,1
0,117201,102,"올해 여름의 목표는\n…그 애랑 추억을\n잔뜩 만드는 것!",5219,1,0,8,1
0,117201,1,"내 수영복 사진집\n봤구나!\n어때, 예뻤어?",5220,2,0,1,1
0,117201,2,"수박 깨기 하고 싶어?\n좋은데, 재밌겠다!\n다른 애들한테도 말해보자♪",5221,2,0,1,1
0,117201,3,"있지, 봐봐!\n수영복이 돋보이는\n포즈를 생각했거든!",5222,2,0,1,1
0,117201,4,"라이브 중에\n불꽃을 쏘아 올리면\n분명 분위기가 살겠지!",5223,2,0,1,1
0,117201,101,"요즘 바쁘지만…\n네 얼굴을 보니\n피로 따위\n사라졌어!",5224,2,0,4,1
0,117201,102,"이 여름도 잔~뜩\n설레게 할 테니까!\n각오해♪",5225,2,0,8,1
0,117201,1,"밖은 아침부터 덥네\n그렇지만 안 질 테니까!\n일, 열심히 하자~!",5226,2,1,1,1
0,117201,2,"스스로에게 주는 상으로\n아이스크림 먹어야지♩\n너도 같이 먹자!",5227,2,2,1,1
0,117201,3,"여름밤은\n두근두근하지♪\n반딧불이 보러 가자!",5228,2,3,1,1
0,117201,2,"흐아암… 졸려…\n일의 피로가\n쌓인 걸까…?",5230,3,0,1,1
0,117201,3,"내 인형이\n굿즈가 되면…\n그 애가 귀여워해\n줄까?",5231,3,0,1,1
0,117201,4,"이 향기…\n여름 한정 상품이지?\n센스가 좋은데♪",5232,3,0,1,1
0,117201,5,"더~워!\n그렇지만… 땀 흘려서\n기분 좋아!",5233,3,0,1,1
0,117201,7,"레슨 후에 먹는 밥은\n특별히 맛있어♪\n…하나만 더\n먹을까",5235,3,0,1,1
0,117201,8,"아, 지난번에 촬영했던\n수영복 화보네\n응응, 좋은 느낌!",5236,3,0,1,1
0,117201,10,"이 아이, 폭신폭신하네\n만지는 게 버릇이 될 것 같아\n폭신폭신 폭신폭신…",5238,3,0,1,1
0,117201,11,"와, 귀엽다♪\n다음 화보 찰영에서\n이거 써도 돼?",5239,3,0,1,1
0,117401,1,"수영복은 좋죠\n바다에 떠오른 한 송이 꽃이란\n느낌이 들어서!",5240,1,0,1,1
0,117401,2,"내 수영복을 만드는 것도\n누군가의 수영복을 만드는 것도\n즐겁죠♪",5241,1,0,1,1
0,117401,3,"수영복 최종 체크!\n신축성이나 활동성은\n…괜찮은 느낌이네요!",5242,1,0,1,1
0,117401,4,"안무와 의상 만들기에다\n노래와 춤 연습…\n할 일이 잔뜩",5243,1,0,1,1
0,117401,5,"하아… 레이 님의 수영복…\n나한테 맡겨줄 수\n없을까~…",5244,1,0,1,1
0,117401,101,"기사님은\n마음에 들지 않지만\n딱히 싫다는\n건 아니라…",5245,1,0,4,1
0,117401,102,"기사님 한가해 보이네요\n지, 짐꾼으로\n부탁해볼까…",5246,1,0,8,1
0,117401,1,"기사님 나이스 타이밍\n이 의상\n어떻게 생각해요?",5247,2,0,1,1
0,117401,2,"뭘 보는 거예요?\n혹시 이 수영복의\n장점을 알겠어요!?",5248,2,0,1,1
0,117401,3,"한여름이라도 시원하다…\n그것도 수영복의 장점 중\n하나죠",5249,2,0,1,1
0,117401,4,"재봉 가게도\n아이돌도\n포기 안 해요!",5250,2,0,1,1
0,117401,101,"여름이라고 하면\n바캉스인데…\n예정, 있나요?",5251,2,0,4,1
0,117401,102,"으~음… 기사님을\n바다로 데려가려면… 앗,\n아무것도 아니에요!",5252,2,0,8,1
0,117401,1,"후~… 여름은 역시\n아침이 제일 지내기\n편하죠~!",5253,2,1,1,1
0,117401,2,"더울 때야말로 바다예요!\n체력을 기르기 위해서라도\n수영하러 가요!",5254,2,2,1,1
0,117401,3,"밖에서 벌레가 울고 있어…\n여름이란 느낌이 들어서\n정취가 있네요…",5255,2,3,1,1
0,117401,2,"잠시 휴식이에요…\n이대로 잠들지 않도록\n주의해야…",5257,3,0,1,1
0,117401,3,"귀, 귀여워…!\n이 감동을 다음\n무대 의상에도…!",5258,3,0,1,1
0,117401,4,"좋은 향기네요~\n파도 소리가 들려올 것\n같아요…",5259,3,0,1,1
0,117401,5,"수영한 후에는\n조금 추우니까\n딱 좋네요",5260,3,0,1,1
0,117401,7,"더위 먹지 않도록\n영양은 확실히\n섭취해야 해요!",5262,3,0,1,1
0,117401,8,"다음 트렌드는…\n음음, 역시\n이런 건가요…",5263,3,0,1,1
0,117401,10,"디자인은 물론\n감촉도\n최고네요♪",5265,3,0,1,1
0,117401,11,"여름 촬영 장소에\n활용할 수 있겠네요\n바로 의상을 생각해서…",5266,3,0,1,1
0,104001,103,"에헤헤…♪\n단장님이 첫\n친구라서 정말 다행이야",5267,1,0,12,1
0,104001,103,"앗, 단장님!\n오늘의 BB단 활동\n말인데요… 둘이서\n단체 줄넘기 안 할래요?",5268,2,0,12,1
0,117301,1,"이 의상으로\n라이브하는 건\n쑥스러워…",5269,1,0,1,1
0,117301,2,"모처럼의 여름이니\n담력 시험\n해보고 싶어…",5270,1,0,1,1
0,117301,3,"노래도 댄스도\n보다 높은 곳을 노리기 위해\n여름 합숙을 하자…!",5271,1,0,1,1
0,117301,4,"여름의 더위에도 지지 않는\n뜨거운 라이브로\n만들겠어…!",5272,1,0,1,1
0,117301,5,"신곡 아이디어\n정리하고 싶다…\n잠시 해변을 산책하자",5273,1,0,1,1
0,117301,101,"빙수 먹고 싶다\n…그 사람은 무슨 맛을\n좋아할까?",5274,1,0,4,1
0,117301,102,"수영복, 잘 어울린다고\n말해주려나…",5275,1,0,8,1
0,117301,1,"사인해 달라고요?\n괜찮지만…\n조금 쑥스럽네요…",5276,2,0,1,1
0,117301,2,"잠시 기다려주세요\n지금 신곡 악보를\n그리는 중이라…",5277,2,0,1,1
0,117301,3,"뭔가요?\n혹시…\n보이스 트레이닝에 관심이?",5278,2,0,1,1
0,117301,4,"이번 라이브에서는\n여름다운 시원한 노래를\n팬들에게 전할게요",5279,2,0,1,1
0,117301,101,"…물총으로 놀자고요?\n후후. 재밌겠네요\n살살 해주세요…♪",5280,2,0,4,1
0,117301,102,"당신 목소리를\n듣고 있으면\n어쩐지 마음이 진정돼요…",5281,2,0,8,1
0,117301,1,"오늘도 더울 것 같아…\n서로 확실히\n수분 보충을 해요",5282,2,1,1,1
0,117301,2,"배고프죠\n휴게소에서\n뭔가 사 올게요",5283,2,2,1,1
0,117301,3,"밤바다에서 달빛과\n파도 소리를 즐길까 해서\n…같이 갈래요?",5284,2,3,1,1
0,117301,2,"레슨만이 아니라\n긴장을 푸는 것도\n중요, 하겠죠",5286,3,0,1,1
0,117301,3,"후후, 귀여워\n정령도 지지 않을 만큼\n귀엽지만요",5287,3,0,1,1
0,117301,4,"여름다운 상쾌하고\n좋은 냄새… 당신한테\n딱 맞는 향기네요",5288,3,0,1,1
0,117301,5,"바다에 들어간 후에는\n몸이 식어버려요\n같이 몸을 데우죠",5289,3,0,1,1
0,117301,7,"아이돌로서\n과식에는\n주의를 해야…",5291,3,0,1,1
0,117301,8,"여름은 사랑의 계절…\n적극적으로 행동해야 되는구나…\n그렇구나…",5292,3,0,1,1
0,117301,10,"이 아이 위에 올라타서\n라이브를 한다…\n는 건 어떨까요",5294,3,0,1,1
0,117301,11,"마치 인어가 된\n기분… 나도 참, 후후",5295,3,0,1,1
0,118301,1,"언니로서\n시오리에게 멋진\n모습을 보여줘야지☆",5296,1,0,1,1
0,118301,2,"언젠가 시오리랑\n같이 하늘을 날면서\n공중 산책을 하고 싶다",5297,1,0,1,1
0,118301,3,"조금 졸린 것\n같아… 시오리랑\n낮잠 잘까",5298,1,0,1,1
0,118301,4,"산책하고 오려고!\n시오리랑 외출하기\n좋은 장소를\n찾아야 해!",5299,1,0,1,1
0,118301,5,"시오리한테 과보호란\n말을 들었어…♪\n그래도 걱정하는 게\n언니의 마음…이지?",5300,1,0,1,1
0,118301,101,"기분 좋은 햇살!\n시오리랑 그애랑\n낮잠 자면\n기분 좋을 것 같아~♪",5301,1,0,4,1
0,118301,102,"다음에 날씨 좋은 날에는\n시오리랑 그애한테 말해서\n같이 외출하고\n싶다~♪",5302,1,0,8,1
0,118301,1,"오늘은 기분이 좋아♪\n왜냐면 시오리의\n컨디션이 좋은걸☆",5303,2,0,1,1
0,118301,2,"지금부터 시오리랑\n피크닉\n갈 거야♪ 그렇지!\n너도 같이 어때?",5304,2,0,1,1
0,118301,3,"앗, 깜짝이야!\n시오리에게 빌린\n책을 읽는 데\n집중했으니까…",5305,2,0,1,1
