image_id_1,choice_2,choice_1,image_id_2,image_id_4,image_id_3,choice_3,asm_id,choice_4,correct_answer
0,"알리","발리",0,0,0,"칼리",2610017,"말리",1
0,"11명","5명",0,0,0,"9명",2610018,"3명",1
0,"브레이크타임","타임아웃",0,0,0,"작은 휴식",2610019,"레스트",1
0,"농구","축구",0,0,0,"배구",2610021,"야구",1
0,"보트 레이스","컬링",0,0,0,"아이스 하키",2610023,"봅슬레이",1
0,"럭비","미식축구",0,0,0,"축구",2610025,"농구",1
0,"그네","철봉",0,0,0,"시소",2610027,"정글짐",1
0,"영국","일본",0,0,0,"한국",2610029,"미국",1
0,"검도","유도",0,0,0,"복싱",2610030,"아마추어 레슬링",1
0,"브리지","터널",0,0,0,"댐",2610032,"빌딩",1
0,"제130호","제131호",0,0,0,"제129호",2610033,"제1호",1
0,"골프","야구",0,0,0,"축구",2610034,"농구",1
0,"알루미늄호일타임","랩타임",0,0,0,"테이블크로스타임",2610035,"에이프론타임",1
0,"2위","3위",0,0,0,"4위",2610036,"1위",1
0,"접영","배영",0,0,0,"자유형",2610037,"평영",1
0,"축구","골프",0,0,0,"농구",2610039,"배구",1
0,"1루수","본루수",0,0,0,"2루수",2610040,"3루수",1
0,"벙커","가터",0,0,0,"파울",2610041,"아웃",1
0,"리터","피켈",0,0,0,"머슬",2610042,"코펠",1
0,"투수","포수",0,0,0,"내야수",2610043,"외야수",1
0,"알","큐",0,0,0,"에스",2610044,"티",1
0,"스라이","트라이",0,0,0,"플라이",2610046,"오라이",1
0,"서비스 샷","서비스 에이스",0,0,0,"서비스 어택",2610047,"서비스 볼",1
0,"몸통치기","머리치기",0,0,0,"손목치기",2610048,"머리찌르기",1
0,"컵","바통",0,0,0,"타월",2610050,"바구니",1
0,"포크","폴",0,0,0,"포스트",2610051,"오벨리스크",1
0,"미스터 스톱","닥터 스톱",0,0,0,"버스 스톱",2610052,"원 스톱",1
0,"레드","그린",0,0,0,"블루",2610053,"브라운",1
0,"오프사이드","노사이드",0,0,0,"레드 카드",2610054,"코너킥",1
0,"스파이크","리시브",0,0,0,"어택",2610055,"블락",1
0,"농구","야구",0,0,0,"탁구",2610057,"테니스",1
0,"싱글 드리블","더블 드리블",0,0,0,"트리플 드리블",2610058,"제로 드리블",1
0,"소프트볼","럭비",0,0,0,"농구",2610059,"축구",1
0,"리마(신데렐라)","츠무기(여름)",0,0,0,"타마키(작업복)",2611001,"유이(새해)",1
0,"이오(느와르)","시오리(매지컬)",0,0,0,"카스미(매지컬)",2611002,"쿠우카(느와르)",1
0,"스피드","파워",0,0,0,"스태미나",2611003,"근성",1
0,"제너럴 혼","엘더 타이런트",0,0,0,"안티 비스트",2611004,"마담 엘렉트라",1
0,"스킬1","유니온 버스트",0,0,0,"위치 분류",2611005,"EX 스킬",1
0,"1개","3개",0,0,0,"2개",2620002,"4개",1
0,"스페셜 점프","슈퍼 대회전",0,0,0,"울트라 활강",2620003,"하이퍼 모글",1
0,"매끈매끈","울퉁불퉁",0,0,0,"뾰족뾰족",2620005,"끈적끈적",1
0,"7구","5구",0,0,0,"6구",2620006,"4구",1
0,"당구","볼링",0,0,0,"다트",2620007,"탁구",1
0,"리스트","피스트",0,0,0,"라스트",2620008,"머스트",1
0,"매치롤","벨리롤",0,0,0,"스티롤",2620010,"스프롤",1
0,"10초","20초",0,0,0,"5초",2620011,"60초",1
0,"평영","자유형",0,0,0,"배영",2620012,"접영",1
0,205cm,305cm,0,0,0,255cm,2620013,355cm,1
0,"2쪽","4쪽",0,0,0,"3쪽",2620014,"6쪽",1
0,"10개","8개",0,0,0,"7개",2620015,"6개",1
0,"리베로","볼란치",0,0,0,"스위퍼",2620016,"윙",1
0,"15분","20분",0,0,0,"30분",2620017,"45분",1
0,"엄지","손바닥",0,0,0,"소지",2620018,"손등",1
0,"고등어뒤집기","자반뒤집기",0,0,0,"갈치뒤집기",2620022,"쥐치뒤집기",1
0,"선택권 확정","교섭권 확정",0,0,0,"지명권 확정",2620024,"계약권 확정",1
0,"볼링","컬링",0,0,0,"오징어링",2620025,"스퍼터링",1
0,"클로즈 경기","시범 경기",0,0,0,"이벤트전",2620026,"올스타전",1
0,"태그아웃","태그업",0,0,0,"태그런",2620028,"태그랩",1
0,"4번 타자","선발투수",0,0,0,"1번 타자",2620029,"포수",1
0,"20번","21번",0,0,0,"22번",2620030,"23번",1
0,"폴로","아이스 하키",0,0,0,"라크로스",2620031,"크리켓",1
0,"서클","아치",0,0,0,"브리지",2620032,"꿈",1
0,"버디","이글",0,0,0,"보기",2620033,"더블 보기",1
0,"리프팅","패들링",0,0,0,"러프팅",2620034,"필링",1
0,"12점","9점",0,0,0,"8점",2620035,"6점",1
0,"30개","10개",0,0,0,"50개",2620036,"110개",1
0,"0개","상황에 따라 다름",0,0,0,"1개",2620038,"2개",1
0,"괭이걸이","호미걸이",0,0,0,"갈퀴걸이",2620040,"쟁기걸이",1
0,"대미지 박스","페널티 박스",0,0,0,"파울 박스",2620041,"페이스오프 박스",1
0,"투우","로데오",0,0,0,"삼보",2620042,"마타도르",1
0,"스크린","리바운드",0,0,0,"스틸",2620044,"인터셉트",1
0,"오픈 샷","브레이크 샷",0,0,0,"스냅 샷",2620045,"타이거 샷",1
0,"스트립","스플릿",0,0,0,"슬립온",2620046,"수플렉스",1
0,"장대높이뛰기","멀리뛰기",0,0,0,"삼단뛰기",2620048,"높이뛰기",1
0,"장애물 경주","단거리 달리기",0,0,0,"장거리 달리기",2620049,"릴레이",1
0,"댄스","스킵",0,0,0,"왈츠",2620050,"디스코",1
0,"스펙타클","세팍타크로",0,0,0,"스프링쿨러",2620051,"스템턴",1
0,421.95km,42.195km,0,0,0,4219.5km,2620054,4.2195km,1
0,"홈런","파울",0,0,0,"번트",2620057,"플라이",1
0,"최우수 골퍼","홀인원",0,0,0,"연못에 풍덩",2620058,"벙커",1
0,"자포자기로메치기","바로누우며메치기",0,0,0,"될대로되라메치기",2620059,"반대로누워메치기",1
0,"챌린지 매치","테스트 매치",0,0,0,"프리 매치",2620060,"리허설 매치",1
0,"묘기 당구","예술 당구",0,0,0,"초인 당구",2620061,"소림 당구",1
0,"끝말잇기","랩 배틀",0,0,0,"가위바위보",2621001,"스무고개",1
0,"오버레이","인젝션",0,0,0,"디스트럭션",2621002,"엘리베이션",1
0,"네프테리온","그레이트 툰누스",0,0,0,"섬고래",2621003,"텐타퍼스",1
0,"넘버즈 아발론","얼티머스 아발론",0,0,0,"브루투스 아발론",2621004,"듀얼리티 아발론",1
0,"초전력 전개☆프린세스 스트라이크","디바인 레인",0,0,0,"어비스 엔드 버스트",2621005,"오로라 생츄어리",1
0,"파울","2루타",0,0,0,"본루타",2630001,"아웃",1
0,7m,8m,0,0,0,9m,2630002,10m,1
0,"무사","라사",0,0,0,"바사",2630004,"시사",1
0,"어퍼","클린치",0,0,0,"키드니",2630006,"템플",1
0,"발 동작을 강조하기 위해","도난을 막기 위해",0,0,0,"기합을 넣기 위해",2630007,"저렴하게 만들 수 있어서",1
0,"샤프베이트","펜슬베이트",0,0,0,"커터베이트",2630008,"마카베이트",1
0,"컴파운드","리커브",0,0,0,"리시브",2630009,"컴패니언",1
0,"엘라시코","라보나",0,0,0,"티키타카",2630010,"샤페우",1
0,"파랑","노랑",0,0,0,"빨강",2630011,"검정",1
0,"15단계","17단계",0,0,0,"16단계",2630012,"18단계",1
0,"클로즈 프레임","오픈 프레임",0,0,0,"로스트 프레임",2630013,"안경 프레임",1
0,"12장","16장",0,0,0,"8장",2630014,"20장",1
0,30mm,40mm,0,0,0,50mm,2630015,60mm,1
0,30cm,45cm,0,0,0,60cm,2630016,75cm,1
0,15.72m,23.72m,0,0,0,31.72m,2630017,38.72m,1
0,"빨강과 파랑","빨강과 하양",0,0,0,"빨강과 검정",2630019,"하양과 검정",1
0,"샤우트","칸트",0,0,0,"츄트",2630021,"채트",1
0,"글리사드","비박",0,0,0,"트레킹",2630022,"리페링",1
0,"8명","9명",0,0,0,"10명",2630025,"7명",1
0,"코너킥","스로인",0,0,0,"골킥",2630026,"페널티킥",1
0,"여2","양1",0,0,0,"요네쿠라",2630027,"양2",1
0,"온쇼어","오프쇼어",0,0,0,"인쇼어",2630028,"아웃쇼어",1
0,"버슬러","버스터",0,0,0,"버스커",2630029,"버스서",1
0,"하양","빨강",0,0,0,"검정",2630030,"갈색",1
0,"도마","이단평행봉",0,0,0,"마루",2630031,"평행봉",1
0,"서로 대련","자유 대련",0,0,0,"무료 대련",2630035,"연속 대련",1
0,"매화","자양화",0,0,0,"무궁화",2630037,"국화",1
0,30cm,10cm,0,0,0,50cm,2630038,70cm,1
0,5kg,20kg,0,0,0,10kg,2630040,3kg,1
0,"축구","농구",0,0,0,"핸드볼",2630043,"수구",1
0,"8명","4명",0,0,0,"5명",2630044,"3명",1
0,"로스트 볼","로프트 볼",0,0,0,"포트 볼",2630045,"슬로 볼",1
0,"퍼스트","서드",0,0,0,"쇼트",2630046,"세컨드",1
0,"덱","노즈",0,0,0,"보텀",2630048,"테일",1
0,"3판 2선승","5판 3선승",0,0,0,"7판 5선승",2630049,"단판제",1
0,"빙킹","뱅킹",0,0,0,"싱킹",2630051,"해킹",1
0,"미스 샷","키스 샷",0,0,0,"패스 샷",2630052,"머스 샷",1
0,"1점","5점",0,0,0,"2점",2630053,"10점",1
0,"언더 로우","로우 블로",0,0,0,"다운 블로",2630054,"렉 블로",1
0,"카란","케른",0,0,0,"베른",2630055,"미른",1
0,"세일","붐",0,0,0,"조이핸드",2630056,"보드",1
0,"축구","럭비",0,0,0,"배구",2630058,"농구",1
0,"루지","스켈레톤",0,0,0,"바이애슬론",2630059,"봅슬레이",1
0,"A-카드","C-카드",0,0,0,"B-카드",2630060,"D-카드",1
0,"너겟","포켓",0,0,0,"소켓",2630061,"패킷",1
0,"빙아룡교","절아룡교",0,0,0,"폭아룡교",2631001,"금아룡교",1
0,"남격의 창","해신의 지팡이",0,0,0,"뇌격의 창",2631002,"격파의 주먹",1
0,"드래곤즈 데드볼","드래곤즈 테일",0,0,0,"드래곤즈 시저",2631003,"드래곤즈 윙",1
0,"비치볼","보트 레이스",0,0,0,"비치 플래그",2631004,"비치 베이스볼",1
0,"칠계궁극회명갈파지장","칠계패왕회명갈파지장",0,0,0,"대해제왕회명갈파지장",2631005,"칠해패자회명갈파지장",1
