gacha10_special_odds_star3,movie_id,description_sp,gacha_times_limit10,chara_odds_star2,description,329d5d8cff546cdf6c22260c4eae7c8bcba231ec454b47a6cd709f694430565e,discount_price,chara_odds_star1,pickup_badge,tab_name,gacha_type,gacha_id,gacha_odds_star2,gacha_odds,special_id,pick_up_chara_text,rarity_odds,title_id,gacha_detail,pickup_id,free_gacha_interval_time,gacha_bonus_id,gacha10_special_odds_star2,description_2,prizegacha_id,gacha_cost_type,exchange_id,free_gacha_type,parallel_id,price,start_time,free_gacha_count,gacha10_special_odds_star1,ticket_id,gacha_name,a14fba2d3f5c51e36dc002d3e0f851b4f2734af4fbac83e07bc9c3cbf37a4a15,chara_odds_star3,ticket_id_10,end_time
0,300036,"",0,30036_2,"신규 캐릭터 「니논(오에도)」 등장!\n기간 중 출현 확률 UP!",0,50,30036_1,0,"",1,30036,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,36,0,0,150,"2020/06/17 15:00:00",0,0,24001,"픽업 뽑기",0,30036_3,24004,"2020/06/30 14:59:59"
0,300037,"",0,30037_2,"한정 「렘」 등장! 기간 중 출현 확률 UP!",0,50,30037_1,0,"",1,30037,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,37,0,0,150,"2020/06/30 15:00:00",0,0,24001,"픽업 뽑기",0,30037_3,24004,"2020/07/15 14:59:59"
0,300038,"",0,30038_2,"기간 중 복각 이벤트 등장 캐릭터의 출현 확률 UP!",0,50,30038_1,0,"",1,30038,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,38,0,0,150,"2020/07/15 15:00:00",0,0,24001,"픽업 뽑기",0,30038_3,24004,"2020/07/17 14:59:59"
0,300039,"",0,30039_2,"한정 「에밀리아」 등장! 기간 중 출현 확률 UP!",0,50,30039_1,0,"",1,30039,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,39,0,0,150,"2020/07/17 15:00:00",0,0,24001,"픽업 뽑기",0,30039_3,24004,"2020/07/30 14:59:59"
0,300040,"",0,30040_2,"한정 「스즈나」 등장! 기간 중 출현 확률 UP!",0,50,30040_1,0,"",1,30040,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,40,0,0,150,"2020/07/30 15:00:00",0,0,24001,"픽업 뽑기",0,30040_3,24004,"2020/08/13 14:59:59"
0,300041,"",0,30041_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30041_1,0,"",1,30041,0,0,0,"",250000,0,2,0,0,0,0,"",100001,2,41,0,0,150,"2020/08/13 15:00:00",0,0,24001,"프라이즈 뽑기",0,30041_3,24004,"2020/08/18 14:59:59"
0,300042,"",0,30042_2,"한정 「사렌」 등장! 기간 중 출현 확률 UP!",0,50,30042_1,0,"",1,30042,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,42,0,0,150,"2020/08/18 15:00:00",0,0,24001,"픽업 뽑기",0,30042_3,24004,"2020/08/31 14:59:59"
0,300043,"",0,30043_2,"한정 「마코토」 등장! 기간 중 출현 확률 UP!",0,50,30043_1,0,"",1,30043,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,43,0,0,150,"2020/08/31 15:00:00",0,0,24001,"픽업 뽑기",0,30043_3,24004,"2020/09/10 14:59:59"
0,300044,"",0,30044_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30044_1,0,"",1,30044,0,0,0,"",250000,0,2,0,0,0,0,"",100002,2,44,0,0,150,"2020/09/10 15:00:00",0,0,24001,"프라이즈 뽑기",0,30044_3,24004,"2020/09/14 14:59:59"
0,300046,"",0,30046_2,"기간 중 악마왕국군(디아볼로스) 소속\n캐릭터의 출현 확률 UP!",0,50,30046_1,0,"",1,30046,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,46,0,0,150,"2020/09/25 15:00:00",0,0,24001,"픽업 뽑기",0,30046_3,24004,"2020/09/29 14:59:59"
0,300048,"",0,30048_2,"신규 캐릭터 「아오이(편입생)」 등장!\n기간 중 출현 확률 UP!",0,50,30048_1,0,"",1,30048,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,48,0,0,150,"2020/10/02 15:00:00",0,0,24001,"픽업 뽑기",0,30048_3,24004,"2020/10/12 14:59:59"
0,300049,"",0,30049_2,"기간 중 「지타」「아리사」의 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30049_1,0,"",1,30049,0,0,0,"",250000,0,2,0,0,0,0,"",100003,2,49,0,0,150,"2020/10/12 15:00:00",0,0,24001,"프라이즈 뽑기",0,30049_3,24004,"2020/10/15 14:59:59"
0,300050,"",0,30050_2,"신규 캐릭터 「클로에」 등장!\n기간 중 출현 확률 UP!",0,50,30050_1,0,"",1,30050,0,0,0,"",250000,0,2,0,0,0,0,"",0,2,50,0,0,150,"2020/10/15 15:00:00",0,0,24001,"픽업 뽑기",0,30050_3,24004,"2020/10/28 14:59:59"
0,300052,"",0,30052_2,"한정 「쿄우카」 등장!\n기간 중 출현 확률 UP!",0,50,30052_1,0,"",1,30052,0,0,0,"",250000,0,2,0,0,1001,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,52,0,0,150,"2020/10/29 15:00:00",0,0,24001,"픽업 뽑기",0,30052_3,24004,"2020/11/11 14:59:59"
0,300053,"",0,30053_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30053_1,0,"",1,30053,0,0,0,"",250000,0,2,0,0,0,0,"",100004,2,53,0,0,150,"2020/11/11 15:00:00",0,0,24001,"프라이즈 뽑기",0,30053_3,24004,"2020/11/16 14:59:59"
0,300054,"",0,30054_2,"신규 캐릭터 「미미(할로윈)」 등장!\n기간 중 출현 확률 UP!",0,50,30054_1,0,"",1,30054,0,0,0,"",250000,0,2,0,0,1002,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,54,0,0,150,"2020/11/16 15:00:00",0,0,24001,"픽업 뽑기",0,30054_3,24004,"2020/11/30 14:59:59"
0,300055,"",0,30055_2,"신규 캐릭터 「루나」 등장!\n기간 중 출현 확률 UP!",0,50,30055_1,0,"",1,30055,0,0,0,"",250000,0,2,0,0,1003,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,55,0,0,150,"2020/11/30 15:00:00",0,0,24001,"픽업 뽑기",0,30055_3,24004,"2020/12/11 14:59:59"
0,300056,"",0,30056_2,"기간 중 복각 이벤트 등장 캐릭터의 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30056_1,0,"",1,30056,0,0,0,"",250000,0,2,0,0,0,0,"",100005,2,56,0,0,150,"2020/12/11 15:00:00",0,0,24001,"프라이즈 뽑기",0,30056_3,24004,"2020/12/15 14:59:59"
0,300057,"",0,30057_2,"신규 캐릭터 「카야」 등장!\n기간 중 출현 확률 UP!",0,50,30057_1,0,"",1,30057,0,0,0,"",250000,0,2,0,0,1004,0,"",0,2,57,0,0,150,"2020/12/15 15:00:00",0,0,24001,"픽업 뽑기",0,30057_3,24004,"2020/12/29 14:59:59"
0,300058,"",0,30058_2,"한정 「크리스티나」 등장!\n기간 중 출현 확률 UP!",0,50,30058_1,0,"",1,30058,0,0,0,"",250000,0,2,0,0,1005,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,58,0,0,150,"2020/12/29 15:00:00",0,0,24001,"픽업 뽑기",0,30058_3,24004,"2021/01/11 14:59:59"
0,300059,"",0,30059_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30059_1,0,"",1,30059,0,0,0,"",250000,0,2,0,0,0,0,"",100006,2,59,0,0,150,"2021/01/11 15:00:00",0,0,24001,"프라이즈 뽑기",0,30059_3,24004,"2021/01/18 14:59:59"
0,300060,"",0,30060_2,"★3 캐릭터 출현 확률 2배\n신규 캐릭터 「이리야(크리스마스)」 등장! 기간 중 출현 확률 UP!",0,50,30060_1,0,"",1,30060,0,0,0,"",500000,0,2,0,0,1006,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,60,0,0,150,"2021/01/18 15:00:00",0,0,24001,"픽업 뽑기",0,30060_3,24004,"2021/01/28 14:59:59"
0,300062,"",0,30062_2,"한정 「캬루」 등장!\n기간 중 출현 확률 UP!",0,50,30062_1,0,"",1,30062,0,0,0,"",250000,0,2,0,0,1007,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,62,0,0,150,"2021/01/31 15:00:00",0,0,24001,"픽업 뽑기",0,30062_3,24004,"2021/02/08 14:59:59"
0,300063,"",0,30063_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n 『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30063_1,0,"",1,30063,0,0,0,"",250000,0,2,0,0,0,0,"",100007,2,63,0,0,150,"2021/02/08 15:00:00",0,0,24001,"프라이즈 뽑기",0,30063_3,24004,"2021/02/15 14:59:59"
0,300064,"",0,30064_2,"한정 「콧코로」 등장!\n기간 중 출현 확률 UP!",0,50,30064_1,0,"",1,30064,0,0,0,"",250000,0,2,0,0,1008,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,64,0,0,150,"2021/02/15 15:00:00",0,0,24001,"픽업 뽑기",0,30064_3,24004,"2021/03/02 14:59:59"
0,300065,"",0,30065_2,"신규 캐릭터 「카스미(매지컬)」 등장!\n기간 중 출현 확률 UP!",0,50,30065_1,0,"",1,30065,0,0,0,"",250000,0,2,0,0,1009,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,65,0,0,150,"2021/03/02 15:00:00",0,0,24001,"픽업 뽑기",0,30065_3,24004,"2021/03/12 14:59:59"
0,300066,"",0,30066_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30066_1,0,"",1,30066,0,0,0,"",250000,0,2,0,0,0,0,"",100008,2,66,0,0,150,"2021/03/12 15:00:00",0,0,24001,"프라이즈 뽑기",0,30066_3,24004,"2021/03/16 14:59:59"
0,300068,"",0,30068_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30068_1,0,"",1,30068,0,0,0,"",250000,0,2,0,0,0,0,"",100009,2,68,0,0,150,"2021/03/26 15:00:00",0,0,24001,"프라이즈 뽑기",0,30068_3,24004,"2021/03/30 14:59:59"
0,300069,"",0,30069_2,"한정「우즈키」등장!\n기간 중 출현 확률 UP!",0,50,30069_1,0,"",1,30069,0,0,0,"",250000,0,2,0,0,1011,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,69,0,0,150,"2021/03/30 15:00:00",0,0,24001,"픽업 뽑기",0,30069_3,24004,"2021/04/12 14:59:59"
0,300070,"",0,30070_2,"한정「린(데레마스)」등장!\n기간 중 출현 확률 UP!",0,50,30070_1,0,"",1,30070,0,0,0,"",250000,0,2,0,0,1012,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,70,0,0,150,"2021/04/12 15:00:00",0,0,24001,"픽업 뽑기",0,30070_3,24004,"2021/04/25 14:59:59"
0,300071,"",0,30071_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30071_1,0,"",1,30071,0,0,0,"",250000,0,2,0,0,0,0,"",100010,2,71,0,0,150,"2021/04/25 15:00:00",0,0,24001,"프라이즈 뽑기",0,30071_3,24004,"2021/04/29 14:59:59"
0,300072,"",0,30072_2,"신규 캐릭터「유니」등장!\n기간 중 출현 확률 UP!",0,50,30072_1,0,"",1,30072,0,0,0,"",250000,0,2,0,0,1013,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,72,0,0,150,"2021/04/29 15:00:00",0,0,24001,"픽업 뽑기",0,30072_3,24004,"2021/05/11 14:59:59"
0,300073,"",0,30073_2,"기간 중 복각 이벤트 등장 캐릭터의 출현 확률UP!\n『10회 뽑기』로 5등 이하 1개 확정!",0,50,30073_1,0,"",1,30073,0,0,0,"",250000,0,2,0,0,0,0,"",100011,2,73,0,0,150,"2021/05/11 15:00:00",0,0,24001,"프라이즈 뽑기",0,30073_3,24004,"2021/05/17 14:59:59"
0,300074,"",0,30074_2,"신규 캐릭터「치에루」등장!\n기간 중 출현 확률 UP!",0,50,30074_1,0,"",1,30074,0,0,0,"",250000,0,2,0,0,1014,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,74,0,0,150,"2021/05/17 15:00:00",0,0,24001,"픽업 뽑기",0,30074_3,24004,"2021/05/25 14:59:59"
0,300075,"",0,30075_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30075_1,0,"",1,30075,0,0,0,"",250000,0,2,0,0,0,0,"",100012,2,75,0,0,150,"2021/05/25 15:00:00",0,0,24001,"프라이즈 뽑기",0,30075_3,24004,"2021/05/31 14:59:59"
0,300076,"",0,30076_2,"신규 캐릭터 「린(레인저)」 등장!\n기간 중 출현 확률 UP!",0,50,30076_1,0,"",1,30076,0,0,0,"",250000,0,2,0,0,1015,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,76,0,0,150,"2021/05/31 15:00:00",0,0,24001,"픽업 뽑기",0,30076_3,24004,"2021/06/10 14:59:59"
0,300077,"",0,30077_2,"기간 중 복각 이벤트 등장 캐릭터의 출현 확률UP!\n『10회 뽑기』로 5등 이하 1개 확정!",0,50,30077_1,0,"",1,30077,0,0,0,"",250000,0,2,0,0,0,0,"",100013,2,77,0,0,150,"2021/06/10 15:00:00",0,0,24001,"프라이즈 뽑기",0,30077_3,24004,"2021/06/15 14:59:59"
0,300078,"",0,30078_2,"신규 캐릭터 「마히루(레인저)」 등장!\n기간 중 출현 확률 UP!",0,50,30078_1,0,"",1,30078,0,0,0,"",250000,0,2,0,0,1016,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,78,0,0,150,"2021/06/15 15:00:00",0,0,24001,"픽업 뽑기",0,30078_3,24004,"2021/07/01 14:59:59"
0,300080,"",0,30080_2,"신규 캐릭터 「리노(원더)」 등장!\n기간 중 출현 확률 UP!",0,50,30080_1,0,"",1,30080,0,0,0,"",250000,0,2,0,0,1018,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,80,0,0,150,"2021/07/04 15:00:00",0,0,24001,"픽업 뽑기",0,30080_3,24004,"2021/07/12 14:59:59"
0,300081,"",0,30081_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30081_1,0,"",1,30081,0,0,0,"",250000,0,2,0,0,0,0,"",100014,2,81,0,0,150,"2021/07/12 15:00:00",0,0,24001,"프라이즈 뽑기",0,30081_3,24004,"2021/07/19 14:59:59"
0,300082,"",0,30082_2,"신규 캐릭터 「이노리」 등장!\n기간 중 출현 확률 UP!",0,50,30082_1,0,"",1,30082,0,0,0,"",250000,0,2,0,0,1019,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,82,0,0,150,"2021/07/19 15:00:00",0,0,24001,"픽업 뽑기",0,30082_3,24004,"2021/07/27 14:59:59"
0,300083,"",0,30083_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30083_1,0,"",1,30083,0,0,0,"",250000,0,2,0,0,0,0,"",100015,2,83,0,0,150,"2021/07/27 15:00:00",0,0,24001,"프라이즈 뽑기",0,30083_3,24004,"2021/08/02 14:59:59"
0,300085,"",0,30085_2,"한정 「루카」 등장!\n기간 중 출현 확률 UP!",0,50,30085_1,0,"",1,30085,0,0,0,"",250000,0,2,0,0,1021,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,85,0,0,150,"2021/08/05 15:00:00",0,0,24001,"픽업 뽑기",0,30085_3,24004,"2021/08/12 14:59:59"
0,300071,"",0,30086_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30086_1,0,"",1,30086,0,0,0,"",250000,0,2,0,0,0,0,"",100016,2,86,0,0,150,"2021/08/12 15:00:00",0,0,24001,"프라이즈 뽑기",0,30086_3,24004,"2021/08/17 14:59:59"
0,300087,"",0,30087_2,"신규 캐릭터 「나나카(여름)」 등장!\n기간 중 출현 확률 UP!",0,50,30087_1,0,"",1,30087,0,0,0,"",250000,0,2,0,0,1022,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,87,0,0,150,"2021/08/17 15:00:00",0,0,24001,"픽업 뽑기",0,30087_3,24004,"2021/08/23 14:59:59"
0,300088,"",0,30088_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30088_1,0,"",1,30088,0,0,0,"",250000,0,2,0,0,0,0,"",100017,2,88,0,0,150,"2021/08/23 15:00:00",0,0,24001,"프라이즈 뽑기",0,30088_3,24004,"2021/08/28 14:59:59"
0,300089,"",0,30089_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30089_1,0,"",1,30089,0,0,0,"",250000,0,2,0,0,0,0,"",100018,2,89,0,0,150,"2021/08/28 15:00:00",0,0,24001,"프라이즈 뽑기",0,30089_3,24004,"2021/09/01 14:59:59"
0,300090,"",0,30090_2,"한정 「하츠네」 등장!\n기간 중 출현 확률 UP!",0,50,30090_1,0,"",1,30090,0,0,0,"",250000,0,2,0,0,1023,0,"",0,2,90,0,0,150,"2021/09/01 15:00:00",0,0,24001,"픽업 뽑기",0,30090_3,24004,"2021/09/11 14:59:59"
0,300091,"",0,30091_2,"기간 중 복각 이벤트 등장 캐릭터의 출현 확률UP!\n『10회 뽑기』로 5등 이하 1개 확정!",0,50,30091_1,0,"",1,30091,0,0,0,"",250000,0,2,0,0,0,0,"",100019,2,91,0,0,150,"2021/09/11 15:00:00",0,0,24001,"프라이즈 뽑기",0,30091_3,24004,"2021/09/16 14:59:59"
0,300093,"",0,30093_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30093_1,0,"",1,30093,0,0,0,"",250000,0,2,0,0,0,0,"",100020,2,93,0,0,150,"2021/09/27 15:00:00",0,0,24001,"프라이즈 뽑기",0,30093_3,24004,"2021/10/02 14:59:59"
0,300095,"",0,30095_2,"신규 캐릭터 「아카리(엔젤)」 등장!\n기간 중 출현 확률 UP!",0,50,30095_1,0,"",1,30095,0,0,0,"",250000,0,2,0,0,1026,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,95,0,0,150,"2021/10/05 15:00:00",0,0,24001,"픽업 뽑기",0,30095_3,24004,"2021/10/16 14:59:59"
0,300096,"",0,30096_2,"「쿄우카(할로윈)」 「미미(할로윈)」 출현 확률이\n기간 중 UP! 『10회 뽑기』로 5등 이상 1개 확정!",0,50,30096_1,0,"",1,30096,0,0,0,"",250000,0,2,0,0,0,0,"",100021,2,96,0,0,150,"2021/10/16 15:00:00",0,0,24001,"프라이즈 뽑기",0,30096_3,24004,"2021/10/21 14:59:59"
0,300097,"",0,30097_2,"신규 캐릭터 「요리(엔젤)」 등장!\n기간 중 출현 확률 UP!",0,50,30097_1,0,"",1,30097,0,0,0,"",250000,0,2,0,0,1027,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,97,0,0,150,"2021/10/21 15:00:00",0,0,24001,"픽업 뽑기",0,30097_3,24004,"2021/11/01 14:59:59"
0,300098,"",0,30098_2,"한정 「츠무기」 등장!\n기간 중 출현 확률 UP!",0,50,30098_1,0,"",1,30098,0,0,0,"",250000,0,2,0,0,1028,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,98,0,0,150,"2021/11/01 15:00:00",0,0,24001,"픽업 뽑기",0,30098_3,24004,"2021/11/11 14:59:59"
0,300099,"",0,30099_2,"「루나」 「카야」 출연 확률이 기간 중 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30099_1,0,"",1,30099,0,0,0,"",250000,0,2,0,0,0,0,"",100022,2,99,0,0,150,"2021/11/11 15:00:00",0,0,24001,"프라이즈 뽑기",0,30099_3,24004,"2021/11/16 14:59:59"
0,300100,"",0,30100_2,"신규 캐릭터 「레이(할로윈)」 등장!\n기간 중 출현 확률 UP!",0,50,30100_1,0,"",1,30100,0,0,0,"",250000,0,2,0,0,1029,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,100,0,0,150,"2021/11/16 15:00:00",0,0,24001,"픽업 뽑기",0,30100_3,24004,"2021/11/26 14:59:59"
0,300101,"",0,30101_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30101_1,0,"",1,30101,0,0,0,"",250000,0,2,0,0,0,0,"",100023,2,101,0,0,150,"2021/11/26 15:00:00",0,0,24001,"프라이즈 뽑기",0,30101_3,24004,"2021/12/01 14:59:59"
0,300102,"",0,30102_2,"신규 캐릭터 「모니카(매지컬)」 등장!\n기간 중 출현 확률 UP!",0,50,30102_1,0,"",1,30102,0,0,0,"",250000,0,2,0,0,1030,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,102,0,0,150,"2021/12/01 15:00:00",0,0,24001,"픽업 뽑기",0,30102_3,24004,"2021/12/10 14:59:59"
0,300103,"",0,30103_2,"한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!",0,50,30103_1,0,"",1,30103,0,0,0,"",250000,0,2,0,0,0,0,"",100024,2,103,0,0,150,"2021/12/10 15:00:00",0,0,24001,"프라이즈 뽑기",0,30103_3,24004,"2021/12/21 14:59:59"
0,300104,"",0,30104_2,"신규 캐릭터 「토모(매지컬)」 등장!\n기간 중 출현 확률 UP!",0,50,30104_1,0,"",1,30104,0,0,0,"",250000,0,2,0,0,1031,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,104,0,0,150,"2021/12/21 15:00:00",0,0,24001,"픽업 뽑기",0,30104_3,24004,"2021/12/30 14:59:59"
0,300105,"",0,30105_2,"한정 「아키노」 등장!\n기간 중 출현 확률 UP!",0,50,30105_1,0,"",1,30105,0,0,0,"",250000,0,2,0,0,1032,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,105,0,0,150,"2021/12/30 15:00:00",0,0,24001,"픽업 뽑기",0,30105_3,24004,"2022/01/09 14:59:59"
0,300106,"",0,30106_2,"대상 크리스마스 캐릭터 출현 확률이 기간 중 UP!\n『10회 뽑기』로 5등 이상 1개 확정!",0,50,30106_1,0,"",1,30106,0,0,0,"",250000,0,2,0,0,0,0,"",100025,2,106,0,0,150,"2022/01/09 15:00:00",0,0,24001,"프라이즈 뽑기",0,30106_3,24004,"2022/01/20 14:59:59"
0,300107,"",0,30107_2,"★3 캐릭터 출현 확률 2배\n신규 캐릭터 「사렌(크리스마스)」 등장! 기간 중 출현 확률 UP!",0,50,30107_1,0,"",1,30107,0,0,0,"",500000,0,2,0,0,1033,0,"[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]",0,2,107,0,0,150,"2022/01/20 15:00:00",0,0,24001,"픽업 뽑기",0,30107_3,24004,"2022/01/28 14:59:59"
