reward_image_2,quest_id,camera_size_2,add_treasure_num,stamina,enemy_image_5,wave_bgm_que_id_1,area_id,reward_image_3,camera_size_1,enemy_image_1,enemy_image_4,limit_time,story_id_wavestart_2,story_id_wavestart_1,quest_detail_bg_position,start_time,wave_bgm_sheet_id_3,wave_group_id_2,rank_reward_group,lv_reward_flag,wave_group_id_3,wave_bgm_sheet_id_1,daily_limit,reward_image_4,background_1,end_time,love,position_x,clear_reward_group,quest_name,enemy_image_2,wave_bgm_sheet_id_2,quest_detail_bg_id,story_id_waveend_2,background_3,story_id_waveend_1,reward_image_5,team_exp,unit_exp,wave_bgm_que_id_2,icon_id,story_id_wavestart_3,wave_group_id_1,story_id_waveend_3,position_y,reward_image_1,stamina_start,enemy_image_3,limit_team_level,background_2,wave_bgm_que_id_3,camera_size_3
116611,11038013,0.0,1,10,101381307,bgm_M169,11038,126221,0.0,101381302,101381305,90,0,0,-50,"2021/10/21 15:00:00",bgm_M169,110380132,211001000,0,110380133,bgm_M169,0,25014,102365,"2030/12/31 14:59:59",10,680,110380131,"라투스 절벽ㆍ남부 38-13",101381301,bgm_M169,102366,0,102367,0,0,10,215,bgm_M169,100030,0,110380131,0,-120,116581,1,101381309,0,102366,bgm_M169,0.0
116581,11038014,0.0,1,10,0,bgm_M170,11038,126221,0.0,101381410,0,90,0,0,-50,"2021/10/21 15:00:00",bgm_M170,110380142,211001000,0,110380143,bgm_M170,0,25015,102368,"2030/12/31 14:59:59",10,735,110380141,"라투스 절벽ㆍ남부 38-14",0,bgm_M170,102369,0,102370,0,0,10,215,bgm_M170,100030,9038155,110380141,9038156,40,116551,1,0,0,102369,bgm_M170,0.0
126101,11039001,0.0,1,10,0,bgm_M169,11039,116131,0.0,101390101,101390103,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390012,211001000,0,110390013,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-720,110390011,"라투스 절벽ㆍ북부 39-1",101390105,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100050,0,110390011,0,0,116551,1,101390106,0,100102,bgm_M169,0.0
116071,11039002,0.0,1,10,0,bgm_M169,11039,116041,0.0,101390206,101390207,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390022,211001000,0,110390023,bgm_M169,0,0,100011,"2030/12/31 14:59:59",10,-580,110390021,"라투스 절벽ㆍ북부 39-2",101390201,bgm_M169,100012,0,100013,0,0,10,215,bgm_M169,100020,0,110390021,0,-150,116581,1,101390205,0,100012,bgm_M169,0.0
126221,11039003,0.0,1,10,0,bgm_M169,11039,126011,0.0,101390304,101390307,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390032,211001000,0,110390033,bgm_M169,0,0,101781,"2030/12/31 14:59:59",10,-450,110390031,"라투스 절벽ㆍ북부 39-3",101390305,bgm_M169,101782,0,101783,0,0,10,215,bgm_M169,100450,0,110390031,0,20,116611,1,101390303,0,101782,bgm_M169,0.0
116581,11039004,0.0,1,10,0,bgm_M169,11039,116131,0.0,101390401,101390407,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390042,211001000,0,110390043,bgm_M169,0,0,101781,"2030/12/31 14:59:59",10,-300,110390041,"라투스 절벽ㆍ북부 39-4",101390402,bgm_M169,101782,0,101783,0,0,10,215,bgm_M169,100450,0,110390041,0,120,116311,1,101390403,0,101782,bgm_M169,0.0
116551,11039005,0.0,1,10,0,bgm_M169,11039,116041,0.0,101390504,101390505,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390052,211001000,0,110390053,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-200,110390051,"라투스 절벽ㆍ북부 39-5",101390507,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110390051,0,-40,116401,1,101390506,0,101622,bgm_M169,0.0
116581,11039006,0.0,1,10,0,bgm_M169,11039,116191,0.0,101390601,101390606,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390062,211001000,0,110390063,bgm_M169,0,0,100014,"2030/12/31 14:59:59",10,-300,110390061,"라투스 절벽ㆍ북부 39-6",101390602,bgm_M169,100015,0,100016,0,0,10,215,bgm_M169,100020,0,110390061,0,-185,116461,1,101390603,0,100015,bgm_M169,0.0
116611,11039007,0.0,1,10,101390705,bgm_M169,11039,126251,0.0,101390704,101390706,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390072,211001000,0,110390073,bgm_M169,0,0,100014,"2030/12/31 14:59:59",10,-80,110390071,"라투스 절벽ㆍ북부 39-7",101390707,bgm_M169,100015,0,100016,0,0,10,215,bgm_M169,100020,0,110390071,0,-150,116401,1,101390703,0,100015,bgm_M169,0.0
116581,11039008,0.0,1,10,101390807,bgm_M169,11039,126161,0.0,101390803,101390806,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390082,211001000,0,110390083,bgm_M169,0,0,101671,"2030/12/31 14:59:59",10,50,110390081,"라투스 절벽ㆍ북부 39-8",101390802,bgm_M169,101672,0,101673,0,0,10,215,bgm_M169,100050,0,110390081,0,-50,116311,1,101390801,0,101672,bgm_M169,0.0
116551,11039009,0.0,1,10,101390906,bgm_M169,11039,126251,0.0,101390904,101390907,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390092,211001000,0,110390093,bgm_M169,0,0,100051,"2030/12/31 14:59:59",10,200,110390091,"라투스 절벽ㆍ북부 39-9",101390902,bgm_M169,100052,0,100053,0,0,10,215,bgm_M169,100020,0,110390091,0,-150,126281,1,101390903,0,100052,bgm_M169,0.0
116611,11039010,0.0,1,10,101391003,bgm_M169,11039,126221,0.0,101391001,101391006,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390102,211001000,0,110390103,bgm_M169,0,25011,101621,"2030/12/31 14:59:59",10,340,110390101,"라투스 절벽ㆍ북부 39-10",101391004,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110390101,0,30,126371,1,101391007,0,101622,bgm_M169,0.0
116551,11039011,0.0,1,10,101391107,bgm_M169,11039,126011,0.0,101391101,101391104,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390112,211001000,0,110390113,bgm_M169,0,25012,100101,"2030/12/31 14:59:59",10,400,110390111,"라투스 절벽ㆍ북부 39-11",101391106,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100050,0,110390111,0,-120,126341,1,101391102,0,100102,bgm_M169,0.0
116401,11039012,0.0,1,10,101391207,bgm_M169,11039,116581,0.0,101391202,101391205,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390122,211001000,0,110390123,bgm_M169,0,25013,101621,"2030/12/31 14:59:59",10,580,110390121,"라투스 절벽ㆍ북부 39-12",101391206,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110390121,0,-70,116311,1,101391203,0,101622,bgm_M169,0.0
116461,11039013,0.0,1,10,101391305,bgm_M169,11039,116611,0.0,101391303,101391307,90,0,0,-50,"2021/11/16 15:00:00",bgm_M169,110390132,211001000,0,110390133,bgm_M169,0,25014,102365,"2030/12/31 14:59:59",10,500,110390131,"라투스 절벽ㆍ북부 39-13",101391301,bgm_M169,102366,0,102367,0,0,10,215,bgm_M169,100030,0,110390131,0,100,126371,1,101391304,0,102366,bgm_M169,0.0
126341,11039014,0.0,1,10,0,bgm_M170,11039,116551,0.0,101391410,0,90,0,0,-50,"2021/11/16 15:00:00",bgm_M170,110390142,211001000,0,110390143,bgm_M170,0,25015,102368,"2030/12/31 14:59:59",10,720,110390141,"라투스 절벽ㆍ북부 39-14",101391402,bgm_M170,102369,0,102370,0,0,10,215,bgm_M170,100030,9039155,110390141,9039156,40,126281,1,0,0,102369,bgm_M170,0.0
116551,11040001,0.0,1,10,0,bgm_M169,11040,116581,0.0,101400101,101400103,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400012,211001000,0,110400013,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-720,110400011,"스카프 산계ㆍ서쪽 산기슭 40-1",101400102,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110400011,0,70,116461,1,101400107,0,101622,bgm_M169,0.0
116581,11040002,0.0,1,10,0,bgm_M169,11040,116551,0.0,101400204,101400206,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400022,211001000,0,110400023,bgm_M169,0,0,100241,"2030/12/31 14:59:59",10,-580,110400021,"스카프 산계ㆍ서쪽 산기슭 40-2",101400203,bgm_M169,100242,0,100243,0,0,10,215,bgm_M169,100050,0,110400021,0,-90,116311,1,101400207,0,100242,bgm_M169,0.0
116611,11040003,0.0,1,10,0,bgm_M169,11040,116581,0.0,101400301,101400303,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400032,211001000,0,110400033,bgm_M169,0,0,101781,"2030/12/31 14:59:59",10,-400,110400031,"스카프 산계ㆍ서쪽 산기슭 40-3",101400305,bgm_M169,101782,0,101783,0,0,10,215,bgm_M169,100450,0,110400031,0,0,116401,1,101400307,0,101782,bgm_M169,0.0
126281,11040004,0.0,1,10,0,bgm_M169,11040,116551,0.0,101400401,101400403,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400042,211001000,0,110400043,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-200,110400041,"스카프 산계ㆍ서쪽 산기슭 40-4",101400402,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110400041,0,60,126102,1,101400407,0,101622,bgm_M169,0.0
116311,11040005,0.0,1,10,0,bgm_M169,11040,116581,0.0,101400501,101400504,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400052,211001000,0,110400053,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-50,110400051,"스카프 산계ㆍ서쪽 산기슭 40-5",101400502,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100450,0,110400051,0,-50,126162,1,101400503,0,100102,bgm_M169,0.0
116461,11040006,0.0,1,10,0,bgm_M169,11040,116611,0.0,101400604,101400603,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400062,211001000,0,110400063,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-150,110400061,"스카프 산계ㆍ서쪽 산기슭 40-6",101400607,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100020,0,110400061,0,-170,126252,1,101400606,0,100102,bgm_M169,0.0
126371,11040007,0.0,1,10,101400706,bgm_M169,11040,116551,0.0,101400701,101400702,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400072,211001000,0,110400073,bgm_M169,0,0,102091,"2030/12/31 14:59:59",10,50,110400071,"스카프 산계ㆍ서쪽 산기슭 40-7",101400704,bgm_M169,102092,0,102093,0,0,10,215,bgm_M169,100020,0,110400071,0,-200,126222,1,101400707,0,102092,bgm_M169,0.0
116401,11040008,0.0,1,10,101400806,bgm_M169,11040,116611,0.0,101400801,101400803,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400082,211001000,0,110400083,bgm_M169,0,0,101671,"2030/12/31 14:59:59",10,280,110400081,"스카프 산계ㆍ서쪽 산기슭 40-8",101400805,bgm_M169,101672,0,101673,0,0,10,215,bgm_M169,100050,0,110400081,0,-180,116132,1,101400807,0,101672,bgm_M169,0.0
116311,11040009,0.0,1,10,101400907,bgm_M169,11040,116581,0.0,101400901,101400906,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400092,211001000,0,110400093,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,200,110400091,"스카프 산계ㆍ서쪽 산기슭 40-9",101400905,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110400091,0,-50,116072,1,101400903,0,101622,bgm_M169,0.0
116401,11040010,0.0,1,10,101401007,bgm_M169,11040,116611,0.0,101401004,101401006,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400102,211001000,0,110400103,bgm_M169,0,25011,100221,"2030/12/31 14:59:59",10,380,110400101,"스카프 산계ㆍ서쪽 산기슭 40-10",101401002,bgm_M169,100222,0,100223,0,0,10,215,bgm_M169,100030,0,110400101,0,50,126012,1,101401003,0,100222,bgm_M169,0.0
116461,11040011,0.0,1,10,101401104,bgm_M169,11040,116581,0.0,101401101,101401107,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400112,211001000,0,110400113,bgm_M169,0,25012,100941,"2030/12/31 14:59:59",10,450,110400111,"스카프 산계ㆍ서쪽 산기슭 40-11",101401102,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100030,0,110400111,0,-100,116192,1,101401103,0,100942,bgm_M169,0.0
126252,11040012,0.0,1,10,101401204,bgm_M169,11040,126371,0.0,101401207,101401203,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400122,211001000,0,110400123,bgm_M169,0,25013,100221,"2030/12/31 14:59:59",10,590,110400121,"스카프 산계ㆍ서쪽 산기슭 40-12",101401205,bgm_M169,100222,0,100223,0,0,10,215,bgm_M169,100030,0,110400121,0,0,126222,1,101401206,0,100222,bgm_M169,0.0
126012,11040013,0.0,1,10,101401304,bgm_M169,11040,126281,0.0,101401301,101401307,90,0,0,-50,"2021/12/21 15:00:00",bgm_M169,110400132,211001000,0,110400133,bgm_M169,0,25014,100941,"2030/12/31 14:59:59",10,690,110400131,"스카프 산계ㆍ서쪽 산기슭 40-13",101401303,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100140,0,110400131,0,-100,116072,1,101401306,0,100942,bgm_M169,0.0
116192,11040014,0.0,1,10,0,bgm_M170,11040,126341,0.0,101401410,0,90,0,0,-50,"2021/12/21 15:00:00",bgm_M170,110400142,211001000,0,110400143,bgm_M170,0,25015,100951,"2030/12/31 14:59:59",10,800,110400141,"스카프 산계ㆍ서쪽 산기슭 40-14",0,bgm_M170,100952,0,100953,0,0,10,215,bgm_M170,100140,9040155,110400141,9040156,40,116042,1,0,0,100952,bgm_M170,0.0
126341,11041001,0.0,1,10,0,bgm_M169,11041,126281,0.0,101410101,101410103,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410012,211001000,0,110410013,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-760,110410011,"스카프 산계ㆍ동쪽 산기슭 41-1",101410104,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110410011,0,-10,116042,1,101410107,0,101622,bgm_M169,0.0
116461,11041002,0.0,1,10,0,bgm_M169,11041,126371,0.0,101410204,101410203,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410022,211001000,0,110410023,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-600,110410021,"스카프 산계ㆍ동쪽 산기슭 41-2",101410205,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110410021,0,-90,126252,1,101410206,0,101622,bgm_M169,0.0
116311,11041003,0.0,1,10,0,bgm_M169,11041,116401,0.0,101410301,101410303,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410032,211001000,0,110410033,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-470,110410031,"스카프 산계ㆍ동쪽 산기슭 41-3",101410304,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110410031,0,0,126012,1,101410307,0,101622,bgm_M169,0.0
126222,11041004,0.0,1,10,0,bgm_M169,11041,116461,0.0,101410404,101410403,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410042,211001000,0,110410043,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-350,110410041,"스카프 산계ㆍ동쪽 산기슭 41-4",101410405,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100030,0,110410041,0,100,116612,1,101410407,0,100102,bgm_M169,0.0
126102,11041005,0.0,1,10,0,bgm_M169,11041,116311,0.0,101410501,101410507,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410052,211001000,0,110410053,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-260,110410051,"스카프 산계ㆍ동쪽 산기슭 41-5",101410502,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100030,0,110410051,0,-30,116552,1,101410506,0,100102,bgm_M169,0.0
126162,11041006,0.0,1,10,0,bgm_M169,11041,126341,0.0,101410604,101410603,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410062,211001000,0,110410063,bgm_M169,0,0,100941,"2030/12/31 14:59:59",10,-120,110410061,"스카프 산계ㆍ동쪽 산기슭 41-6",101410602,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100030,0,110410061,0,40,116582,1,101410607,0,100942,bgm_M169,0.0
116192,11041007,0.0,1,10,101410706,bgm_M169,11041,126281,0.0,101410701,101410703,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410072,211001000,0,110410073,bgm_M169,0,0,100231,"2030/12/31 14:59:59",10,30,110410071,"스카프 산계ㆍ동쪽 산기슭 41-7",101410702,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110410071,0,90,116552,1,101410707,0,100232,bgm_M169,0.0
126252,11041008,0.0,1,10,101410803,bgm_M169,11041,116461,0.0,101410802,101410805,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410082,211001000,0,110410083,bgm_M169,0,0,100231,"2030/12/31 14:59:59",10,70,110410081,"스카프 산계ㆍ동쪽 산기슭 41-8",101410804,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110410081,0,-50,116612,1,101410807,0,100232,bgm_M169,0.0
116132,11041009,0.0,1,10,101410903,bgm_M169,11041,116401,0.0,101410901,101410907,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410092,211001000,0,110410093,bgm_M169,0,0,100231,"2030/12/31 14:59:59",10,185,110410091,"스카프 산계ㆍ동쪽 산기슭 41-9",101410902,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110410091,0,-180,116552,1,101410906,0,100232,bgm_M169,0.0
126222,11041010,0.0,1,10,101411003,bgm_M169,11041,116311,0.0,101411004,101411007,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410102,211001000,0,110410103,bgm_M169,0,25011,100941,"2030/12/31 14:59:59",10,340,110410101,"스카프 산계ㆍ동쪽 산기슭 41-10",101411006,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100140,0,110410101,0,-130,116582,1,101411002,0,100942,bgm_M169,0.0
126162,11041011,0.0,1,10,101411104,bgm_M169,11041,126341,0.0,101411101,101411106,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410112,211001000,0,110410113,bgm_M169,0,25012,100941,"2030/12/31 14:59:59",10,280,110410111,"스카프 산계ㆍ동쪽 산기슭 41-11",101411105,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100140,0,110410111,0,20,116552,1,101411103,0,100942,bgm_M169,0.0
116552,11041012,0.0,1,10,101411204,bgm_M169,11041,116042,0.0,101411205,101411207,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410122,211001000,0,110410123,bgm_M169,0,25013,100941,"2030/12/31 14:59:59",10,420,110410121,"스카프 산계ㆍ동쪽 산기슭 41-12",101411202,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100140,0,110410121,0,120,116612,1,101411206,0,100942,bgm_M169,0.0
116612,11041013,0.0,1,10,101411304,bgm_M169,11041,116192,0.0,101411301,101411307,90,0,0,-50,"2022/01/20 15:00:00",bgm_M169,110410132,211001000,0,110410133,bgm_M169,0,25014,100941,"2030/12/31 14:59:59",10,550,110410131,"스카프 산계ㆍ동쪽 산기슭 41-13",101411305,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100140,0,110410131,0,40,116582,1,101411303,0,100942,bgm_M169,0.0
116582,11041014,0.0,1,10,0,bgm_M170,11041,116072,0.0,101411410,0,90,0,0,-50,"2022/01/20 15:00:00",bgm_M170,110410142,211001000,0,110410143,bgm_M170,0,25015,100951,"2030/12/31 14:59:59",10,690,110410141,"스카프 산계ㆍ동쪽 산기슭 41-14",0,bgm_M170,100952,0,100953,0,0,10,215,bgm_M170,100140,9041155,110410141,9041156,-80,116552,1,0,0,100952,bgm_M170,0.0
126102,11042001,0.0,1,10,0,bgm_M169,11042,116132,0.0,101420101,101420106,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420012,211001000,0,110420013,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-760,110420011,"펙토스 빙봉ㆍ서벽 42-1",101420103,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110420011,0,-150,116552,1,101420104,0,101622,bgm_M169,0.0
126222,11042002,0.0,1,10,0,bgm_M169,11042,126012,0.0,101420204,101420206,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420022,211001000,0,110420023,bgm_M169,0,0,101781,"2030/12/31 14:59:59",10,-600,110420021,"펙토스 빙봉ㆍ서벽 42-2",101420202,bgm_M169,101782,0,101783,0,0,10,215,bgm_M169,100450,0,110420021,0,-250,116612,1,101420205,0,101782,bgm_M169,0.0
116072,11042003,0.0,1,10,0,bgm_M169,11042,116042,0.0,101420301,101420303,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420032,211001000,0,110420033,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-440,110420031,"펙토스 빙봉ㆍ서벽 42-3",101420305,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110420031,0,-160,116582,1,101420306,0,101622,bgm_M169,0.0
116612,11042004,0.0,1,10,0,bgm_M169,11042,126222,0.0,101420401,101420406,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420042,211001000,0,110420043,bgm_M169,0,0,100011,"2030/12/31 14:59:59",10,-300,110420041,"펙토스 빙봉ㆍ서벽 42-4",101420408,bgm_M169,100012,0,100013,0,0,10,215,bgm_M169,100020,0,110420041,0,-300,116372,1,101420403,0,100012,bgm_M169,0.0
116582,11042005,0.0,1,10,0,bgm_M169,11042,116192,0.0,101420504,101420506,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420052,211001000,0,110420053,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-160,110420051,"펙토스 빙봉ㆍ서벽 42-5",101420508,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100030,0,110420051,0,-160,126342,1,101420503,0,100102,bgm_M169,0.0
116552,11042006,0.0,1,10,0,bgm_M169,11042,126012,0.0,101420604,101420603,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420062,211001000,0,110420063,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,38,110420061,"펙토스 빙봉ㆍ서벽 42-6",101420605,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100030,0,110420061,0,-165,116431,1,101420607,0,100102,bgm_M169,0.0
116582,11042007,0.0,1,10,101420703,bgm_M169,11042,116132,0.0,101420701,101420702,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420072,211001000,0,110420073,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,-70,110420071,"펙토스 빙봉ㆍ서벽 42-7",101420704,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100030,0,110420071,0,-310,126282,1,101420706,0,100102,bgm_M169,0.0
116612,11042008,0.0,1,10,101420807,bgm_M169,11042,126252,0.0,101420801,101420806,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420082,211001000,0,110420083,bgm_M169,0,0,100101,"2030/12/31 14:59:59",10,120,110420081,"펙토스 빙봉ㆍ서벽 42-8",101420802,bgm_M169,100102,0,100103,0,0,10,215,bgm_M169,100030,0,110420081,0,-360,126521,1,101420805,0,100102,bgm_M169,0.0
116552,11042009,0.0,1,10,101420903,bgm_M169,11042,126162,0.0,101420901,101420907,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420092,211001000,0,110420093,bgm_M169,0,0,100231,"2030/12/31 14:59:59",10,300,110420091,"펙토스 빙봉ㆍ서벽 42-9",101420905,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110420091,0,-300,116312,1,101420902,0,100232,bgm_M169,0.0
116582,11042010,0.0,1,10,101421007,bgm_M169,11042,126222,0.0,101421001,101421006,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420102,211001000,0,110420103,bgm_M169,0,25011,100231,"2030/12/31 14:59:59",10,220,110420101,"펙토스 빙봉ㆍ서벽 42-10",101421005,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110420101,0,-140,116372,1,101421002,0,100232,bgm_M169,0.0
116552,11042011,0.0,1,10,101421104,bgm_M169,11042,116072,0.0,101421105,101421106,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420112,211001000,0,110420113,bgm_M169,0,25012,100231,"2030/12/31 14:59:59",10,450,110420111,"펙토스 빙봉ㆍ서벽 42-11",101421101,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110420111,0,-100,126342,1,101421107,0,100232,bgm_M169,0.0
126282,11042012,0.0,1,10,101421206,bgm_M169,11042,116582,0.0,101421201,101421205,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420122,211001000,0,110420123,bgm_M169,0,25013,100231,"2030/12/31 14:59:59",10,480,110420121,"펙토스 빙봉ㆍ서벽 42-12",101421207,bgm_M169,100232,0,100233,0,0,10,215,bgm_M169,100080,0,110420121,0,-280,116431,1,101421208,0,100232,bgm_M169,0.0
116372,11042013,0.0,1,10,101421304,bgm_M169,11042,116612,0.0,101421302,101421307,90,0,0,-50,"2022/02/14 15:00:00",bgm_M169,110420132,211001000,0,110420133,bgm_M169,0,25014,100941,"2030/12/31 14:59:59",10,665,110420131,"펙토스 빙봉ㆍ서벽 42-13",101421305,bgm_M169,100942,0,100943,0,0,10,215,bgm_M169,100140,0,110420131,0,-240,126521,1,101421303,0,100942,bgm_M169,0.0
126342,11042014,0.0,1,10,0,bgm_M170,11042,116552,0.0,101421410,0,90,0,0,-50,"2022/02/14 15:00:00",bgm_M170,110420142,211001000,0,110420143,bgm_M170,0,25015,100951,"2030/12/31 14:59:59",10,820,110420141,"펙토스 빙봉ㆍ서벽 42-14",0,bgm_M170,100952,0,100953,0,0,10,215,bgm_M170,100140,9042155,110420141,9042156,-140,116312,1,0,0,100952,bgm_M170,0.0
116552,11043001,0.0,1,10,0,bgm_M169,11043,116582,0.0,101430101,101430106,90,0,0,-50,"2022/03/15 15:00:00",bgm_M169,110430012,211001000,0,110430013,bgm_M169,0,0,101621,"2030/12/31 14:59:59",10,-800,110430011,"펙토스 빙봉ㆍ동벽 43-1",101430104,bgm_M169,101622,0,101623,0,0,10,215,bgm_M169,100450,0,110430011,0,-300,116431,1,101430105,0,101622,bgm_M169,0.0
116582,11043002,0.0,1,10,0,bgm_M169,11043,116552,0.0,101430201,101430203,90,0,0,-50,"2022/03/15 15:00:00",bgm_M169,110430022,211001000,0,110430023,bgm_M169,0,0,101781,"2030/12/31 14:59:59",10,-650,110430021,"펙토스 빙봉ㆍ동벽 43-2",101430202,bgm_M169,101782,0,101783,0,0,10,215,bgm_M169,100450,0,110430021,0,-220,116312,1,101430205,0,101782,bgm_M169,0.0
116612,11043003,0.0,1,10,0,bgm_M169,11043,116582,0.0,101430301,101430305,90,0,0,-50,"2022/03/15 15:00:00",bgm_M169,110430032,211001000,0,110430033,bgm_M169,0,0,100011,"2030/12/31 14:59:59",10,-670,110430031,"펙토스 빙봉ㆍ동벽 43-3",101430304,bgm_M169,100012,0,100013,0,0,10,215,bgm_M169,100020,0,110430031,0,-400,126521,1,101430302,0,100012,bgm_M169,0.0
